R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2
5.8866601,136.530603,173.043416,190.830709,208.618002,211.945194,0.44392573,0.0901110443,0.229141421,0.236821804,203.573244,144.871585,185.842835,189.258278
5.9024353,136.514035,173.015921,190.880645,208.74537,212.149534,0.443752599,0.0902416358,0.229262408,0.236743358,203.769513,144.854004,185.813195,189.173424
5.9182529,136.496347,172.986356,190.929479,208.872602,212.3538,0.443578379,0.090372781,0.229383638,0.236665202,203.96571,144.835236,185.781975,189.086486
5.9341128,136.477535,172.954704,190.977199,208.999694,212.557987,0.443403077,0.090504479,0.229505108,0.236587337,204.161832,144.815274,185.749161,188.997447
5.9500152,136.457585,172.920948,191.023796,209.126644,212.762095,0.443226694,0.0906367315,0.229626816,0.236509758,204.357877,144.794106,185.714741,188.906288
5.9659602,136.43649,172.885069,191.069259,209.253449,212.966121,0.443049234,0.0907695393,0.229748761,0.236432465,204.553844,144.771722,185.678702,188.81299
5.9819479,136.414241,172.84705,191.113578,209.380106,213.170064,0.442870701,0.0909029032,0.229870941,0.236355455,204.749731,144.748114,185.64103,188.717536
5.9979785,136.390829,172.806873,191.156742,209.506611,213.373922,0.442691097,0.0910368248,0.229993353,0.236278725,204.945537,144.723271,185.601711,188.619905
6.0140521,136.397115,172.785313,191.212945,209.640578,213.585195,0.442510426,0.0911713048,0.230115996,0.236202273,205.148464,144.729941,185.57495,188.540223
6.0301687,136.406935,172.764783,191.270147,209.77551,213.797505,0.442328692,0.0913063432,0.230238866,0.236126099,205.352388,144.740361,185.548691,188.461422
6.0463285,136.415853,172.742289,191.326302,209.910314,214.009779,0.442145898,0.0914419414,0.230361962,0.236050199,205.556277,144.749824,185.520883,188.380598
6.0625316,136.423861,172.717813,191.381399,210.044985,214.222013,0.441962047,0.0915781003,0.230485282,0.235974571,205.760128,144.758321,185.491512,188.297731
6.0787782,136.430951,172.691338,191.43543,210.179522,214.434208,0.441777142,0.0917148211,0.230608824,0.235899213,205.963941,144.765845,185.460565,188.212804
6.0950683,136.437119,172.662847,191.488384,210.313922,214.64636,0.441591189,0.0918521039,0.230732584,0.235824122,206.167713,144.772389,185.42803,188.1258
6.111402,136.442354,172.632324,191.540252,210.44818,214.858468,0.441404191,0.0919899491,0.230856561,0.235749298,206.371442,144.777944,185.393893,188.036701
6.1277795,136.44665,172.599751,191.591024,210.582296,215.070529,0.441216151,0.0921283582,0.230980753,0.235674737,206.575127,144.782503,185.358142,187.945488
6.1442009,136.45,172.565111,191.640689,210.716267,215.282545,0.441027074,0.0922673318,0.231105157,0.235600438,206.778768,144.786057,185.320761,187.852143
6.1606663,136.452395,172.528386,191.689237,210.850088,215.494512,0.440836962,0.0924068703,0.23122977,0.235526397,206.982362,144.788599,185.281739,187.756646
6.1771758,136.453829,172.48956,191.736659,210.983758,215.706427,0.440645821,0.0925469744,0.231354591,0.235452614,207.185907,144.79012,185.241062,187.65898
6.1937296,136.454293,172.448613,191.782944,211.117274,215.918292,0.440453653,0.0926876453,0.231479616,0.235379086,207.389403,144.790612,185.198714,187.559125
6.2103277,136.453778,172.405528,191.82808,211.250632,216.130103,0.440260464,0.0928288826,0.231604843,0.23530581,207.592847,144.790066,185.154684,187.457061
6.2269704,136.452279,172.360289,191.87206,211.383831,216.34186,0.440066255,0.0929706886,0.231730271,0.235232785,207.79624,144.788475,185.108956,187.35277
6.2436576,136.449786,172.312875,191.91487,211.516865,216.55356,0.439871035,0.0931130618,0.231855895,0.235160008,207.999577,144.78583,185.061517,187.246231
6.2603895,136.467938,172.271654,191.928225,211.584795,216.679658,0.439674805,0.0932560036,0.231981714,0.235087478,208.120694,144.805091,185.022362,187.151825
