R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,186.478,185.434,186.715,188.353,187.436,188.417,187.552,187.552,185.073,188.118,188.36,186.388,186.509,186.299,186.315,188.126,187.233,187.167,187.762,188.063,187.046,186.059,186.726,188.971,185.039,189.386,185.635,186.639,189.67,188.828,188.043,185.827,188.885,188.06,187.218,186.363,187.499,187.103,188.48,188.823,187.823,188.68,188.252,189.769,187.654,188.155,187.873,186.252,185.571,187.275,187.4,187.23,186.4,188.307,187.201,187.986,189.349,186.864,187.244,189.899,188.115,189.521,188.004,186.688,187.979,187.34,189.314,186.476,186.634,188.898,189.128,186.789,187.236,188.518,188.432,189.009,187.758,189.646,189.88,189.502,188.591,189.979,189.754,189.59,186.004,186.728,190.308,189.112,188.87,188.532,187.736,190.402,191.211,189.49,187.376,188.377,186.79,188.596,189.401,189.974
1.02261,187.612,186.574,187.851,189.477,188.553,189.533,188.686,188.674,186.213,189.235,189.478,187.524,187.641,187.429,187.446,189.244,188.355,188.298,188.883,189.188,188.175,187.197,187.861,190.083,186.181,190.496,186.777,187.773,190.772,189.947,189.161,186.972,189.993,189.18,188.345,187.495,188.618,188.231,189.599,189.938,188.947,189.8,189.373,190.878,188.788,189.276,189.001,187.382,186.711,188.407,188.531,188.362,187.537,189.431,188.326,189.116,190.455,187.989,188.371,190.997,189.24,190.626,189.129,187.817,189.095,188.468,190.422,187.615,187.773,190.009,190.239,187.923,188.369,189.63,189.554,190.114,188.881,190.755,190.986,190.607,189.708,191.08,190.861,190.693,187.143,187.864,191.408,190.227,189.983,189.646,188.863,191.503,192.298,190.6,188.5,189.5,187.926,189.716,190.513,191.073
1.04573,188.709,187.678,188.951,190.565,189.632,190.613,189.782,189.758,187.316,190.316,190.558,188.623,188.735,188.521,188.539,190.325,189.441,189.393,189.968,190.277,189.266,188.299,188.961,191.156,187.288,191.569,187.885,188.872,191.837,191.028,190.244,188.081,191.065,190.262,189.435,188.591,189.701,189.321,190.68,191.017,190.037,190.884,190.457,191.949,189.886,190.361,190.093,188.475,187.817,189.503,189.628,189.459,188.64,190.52,189.416,190.21,191.525,189.077,189.46,192.059,190.329,191.697,190.221,188.91,190.177,189.561,191.495,188.719,188.878,191.084,191.313,189.022,189.468,190.707,190.641,191.183,189.971,191.83,192.058,191.677,190.787,192.145,191.932,191.76,188.247,188.965,192.472,191.308,191.059,190.724,189.956,192.568,193.348,191.674,189.589,190.586,189.029,190.801,191.589,192.136
1.06937,189.77,188.742,190.013,191.615,190.672,191.654,190.841,190.805,188.38,191.359,191.598,189.686,189.79,189.576,189.595,191.365,190.488,190.451,191.014,191.327,190.319,189.363,190.022,192.191,188.356,192.603,188.954,189.932,192.862,192.071,191.29,189.153,192.099,191.306,190.486,189.649,190.745,190.374,191.724,192.058,191.088,191.93,191.503,192.983,190.946,191.408,191.147,189.53,188.885,190.561,190.688,190.519,189.705,191.571,190.47,191.266,192.557,190.127,190.513,193.083,191.38,192.73,191.273,189.966,191.22,190.618,192.528,189.787,189.945,192.122,192.351,190.085,190.529,191.747,191.69,192.213,191.022,192.867,193.092,192.707,191.829,193.172,192.966,192.789,189.315,190.029,193.497,192.351,192.097,191.764,191.011,193.595,194.359,192.711,190.641,191.633,190.095,191.849,192.629,193.16
1.09355,190.803,189.779,191.048,192.639,191.684,192.668,191.873,191.824,189.42,192.374,192.61,190.721,190.817,190.604,190.623,192.377,191.508,191.482,192.034,192.35,191.343,190.4,191.057,193.197,189.398,193.609,189.998,190.965,193.86,193.084,192.307,190.198,193.105,192.321,191.509,190.679,191.76,191.399,192.738,193.071,192.112,192.948,192.519,193.988,191.978,192.425,192.174,190.557,189.927,191.592,191.721,191.552,190.742,192.595,191.496,192.295,193.56,191.149,191.537,194.078,192.402,193.734,192.3,190.993,192.235,191.647,193.531,190.827,190.986,193.132,193.359,191.12,191.563,192.757,192.71,193.214,192.047,193.876,194.097,193.708,192.842,194.168,193.97,193.787,190.356,191.066,194.492,193.367,193.104,192.774,192.037,194.592,195.337,193.717,191.663,192.651,191.134,192.868,193.639,194.155
1.11827,191.84,190.823,192.088,193.664,192.699,193.682,192.908,192.845,190.464,193.39,193.624,191.76,191.85,191.634,191.654,193.39,192.529,192.515,193.053,193.374,192.371,191.441,192.093,194.203,190.444,194.612,191.044,192,194.854,194.098,193.323,191.247,194.107,193.336,192.533,191.71,192.775,192.423,193.752,194.081,193.135,193.964,193.536,194.99,193.011,193.441,193.199,191.584,190.969,192.622,192.752,192.583,191.78,193.616,192.519,193.322,194.559,192.169,192.56,195.066,193.422,194.733,193.322,192.018,193.245,192.671,194.531,191.866,192.024,194.135,194.362,192.151,192.594,193.762,193.726,194.208,193.065,194.877,195.095,194.703,193.849,195.157,194.967,194.779,191.394,192.098,195.479,194.375,194.105,193.778,193.058,195.581,196.307,194.717,192.682,193.665,192.167,193.88,194.641,195.14
1.14355,192.831,191.82,193.081,194.644,193.666,194.65,193.898,193.819,191.461,194.36,194.591,192.752,192.834,192.619,192.64,194.357,193.504,193.503,194.028,194.352,193.35,192.436,193.084,195.162,191.445,195.57,192.046,192.989,195.802,195.065,194.294,192.251,195.065,194.305,193.511,192.695,193.744,193.403,194.72,195.046,194.113,194.936,194.505,195.945,193.997,194.411,194.179,192.565,191.966,193.607,193.738,193.569,192.772,194.592,193.498,194.303,195.512,193.143,193.537,196.009,194.395,195.686,194.3,192.999,194.21,193.651,195.483,192.86,193.019,195.094,195.319,193.139,193.58,194.72,194.698,195.156,194.04,195.834,196.048,195.651,194.81,196.101,195.919,195.724,192.388,193.087,196.42,195.338,195.06,194.737,194.034,196.524,197.229,195.671,193.654,194.631,193.157,194.848,195.6,196.079
1.16941,193.775,192.768,194.028,195.577,194.584,195.569,194.841,194.746,192.412,195.282,195.507,193.698,193.769,193.554,193.576,195.273,194.431,194.443,194.954,195.282,194.281,193.383,194.027,196.072,192.397,196.478,193,193.929,196.7,195.983,195.218,193.208,195.973,195.224,194.439,193.633,194.663,194.333,195.639,195.964,195.043,195.859,195.425,196.853,194.937,195.331,195.111,193.498,192.917,194.544,194.678,194.508,193.717,195.521,194.429,195.237,196.417,194.068,194.465,196.903,195.321,196.592,195.231,193.93,195.127,194.585,196.385,193.807,193.966,196.006,196.228,194.079,194.52,195.631,195.622,196.057,194.967,196.743,196.952,196.551,195.723,196.995,196.823,196.62,193.336,194.028,197.312,196.254,195.966,195.646,194.963,197.418,198.102,196.576,194.578,195.549,194.1,195.768,196.511,196.97
1.19584,194.669,193.663,194.923,196.46,195.45,196.437,195.733,195.622,193.31,196.153,196.371,194.592,194.652,194.44,194.462,196.137,195.307,195.332,195.831,196.162,195.161,194.28,194.92,196.929,193.299,197.334,193.903,194.82,197.547,196.848,196.092,194.115,196.832,196.092,195.315,194.518,195.532,195.214,196.506,196.831,195.923,196.732,196.293,197.709,195.826,196.201,195.992,194.379,193.817,195.429,195.567,195.398,194.613,196.401,195.312,196.121,197.272,194.941,195.342,197.746,196.196,197.448,196.112,194.811,195.994,195.47,197.237,194.704,194.863,196.868,197.088,194.971,195.41,196.492,196.497,196.905,195.846,197.603,197.807,197.399,196.583,197.838,197.677,197.464,194.234,194.921,198.152,197.122,196.82,196.505,195.841,198.262,198.921,197.432,195.451,196.415,194.995,196.636,197.371,197.81
1.22288,195.51,194.505,195.767,197.291,196.263,197.252,196.572,196.444,194.155,196.971,197.181,195.434,195.48,195.271,195.296,196.945,196.129,196.17,196.655,196.989,195.986,195.124,195.76,197.733,194.146,198.137,194.755,195.657,198.341,197.66,196.913,194.971,197.639,196.905,196.137,195.35,196.347,196.04,197.319,197.644,196.75,197.553,197.106,198.513,196.662,197.017,196.82,195.206,194.666,196.262,196.407,196.237,195.455,197.229,196.141,196.952,198.075,195.76,196.166,198.536,197.018,198.252,196.942,195.637,196.809,196.303,198.035,195.55,195.71,197.679,197.894,195.811,196.249,197.302,197.318,197.701,196.672,198.41,198.61,198.193,197.39,198.628,198.478,198.254,195.082,195.761,198.938,197.938,197.619,197.31,196.666,199.052,199.685,198.233,196.27,197.227,195.838,197.453,198.18,198.596
