R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,253.193,251.281,258.676,261.012,250.98,257.336,261.98,255.32,249.532,255.088,256.301,254.89,255.11,253.536,254.954,256.101,256.529,259.106,259.407,260.738,258.107,256.173,257.933,261.337,253.989,262.676,257.649,258.095,262.546,263.983,262.575,260.358,262.92,260.583,258.646,258.059,258.911,260.367,263.015,265.126,265.279,265.907,263.155,270.324,267.116,264.807,267.271,258.871,260.794,264.463,266.342,266.706,264.877,268.408,265.256,269.67,269.358,263.461,264.66,269.086,268.105,274.042,271.696,266.034,266.918,269.64,268.963,268.946,271.245,271.804,270.439,268.834,270.762,270.554,273.13,268.935,273.107,275.155,277.916,271.013,272.054,273.506,274.096,272.269,269.384,271.395,274.792,278.017,271.395,271.54,273.943,281.208,276.352,277.356,272.016,272.731,275.052,275.181,280.833,278.372
7.79,0.421,438.798,435.074,448.375,452.514,434.955,446.047,454.183,442.467,432.433,442.139,444.133,441.873,442.12,439.523,442.061,443.917,444.847,449.35,450.028,452.219,447.539,444.225,447.398,453.271,440.241,455.785,446.965,447.689,455.654,457.983,455.826,451.823,456.464,452.146,448.681,447.743,449.329,451.952,456.534,460.395,460.682,461.71,456.832,469.517,463.902,459.94,464.201,449.505,452.951,459.248,462.732,463.463,460.147,466.554,460.947,468.581,468.189,457.627,459.798,467.705,465.937,476.661,472.427,462.271,464.008,468.894,467.537,467.601,471.754,472.789,470.288,467.584,470.933,470.639,475.079,467.743,475.188,478.777,483.645,471.344,473.246,475.799,476.803,473.601,468.722,472.21,478.101,484.039,472.143,472.469,476.664,489.655,481.016,482.764,473.343,474.479,478.943,478.98,489.161,484.879
7.79,0.516,604.305,598.78,617.492,623.244,599.034,614.294,625.528,609.302,595.57,608.927,611.553,608.646,608.851,605.426,608.984,611.39,612.854,619.061,620.147,623.024,616.499,611.999,616.466,624.483,606.342,628.121,615.939,616.877,628.038,631.06,628.401,622.757,629.315,623.129,618.273,617.07,619.354,623.05,629.318,634.805,635.226,636.567,629.78,647.412,639.67,634.286,640.108,619.847,624.683,633.242,638.24,639.346,634.662,643.723,635.899,646.336,645.947,631.144,634.209,645.271,642.787,657.913,651.947,637.693,640.275,647.139,645.091,645.278,651.137,652.619,649.055,645.436,650.027,649.69,655.749,645.631,656.049,661.006,667.752,650.561,653.269,656.803,658.153,653.739,647.184,651.963,660.031,668.517,651.799,652.323,658.101,676.294,664.235,666.639,653.573,655.018,661.585,661.447,675.778,669.898
7.79,0.621,803.865,796.004,821.314,828.992,796.916,817.086,832.001,810.392,792.349,809.996,813.314,809.75,809.845,805.511,810.312,813.285,815.475,823.702,825.342,828.955,820.216,814.348,820.387,830.902,806.626,835.958,819.794,820.951,835.981,839.728,836.642,828.99,837.895,829.384,822.838,821.367,824.525,829.538,837.776,845.266,845.864,847.533,838.457,862.018,851.76,844.73,852.371,825.528,832.053,843.227,850.111,851.716,845.36,857.672,847.176,860.886,860.578,840.636,844.791,859.668,856.32,876.823,868.747,849.517,853.19,862.461,859.501,859.892,867.84,869.873,864.991,860.348,866.395,866.04,873.989,860.567,874.59,881.17,890.154,867.052,870.761,875.46,877.204,871.362,862.911,869.202,879.818,891.473,868.886,869.685,877.333,901.821,885.642,888.821,871.405,873.151,882.422,881.976,901.368,893.608
7.79,0.726,1019.64,1009.09,1041.56,1051.27,1010.94,1036.24,1055.04,1027.72,1005.24,1027.35,1031.33,1027.2,1027.11,1021.91,1028.05,1031.52,1034.58,1044.93,1047.24,1051.54,1040.44,1033.17,1040.91,1054,1023.19,1060.65,1040.3,1041.65,1060.84,1065.24,1061.9,1052.06,1063.52,1052.44,1044.07,1042.37,1046.5,1052.95,1063.23,1072.91,1073.72,1075.68,1064.17,1094.04,1081.14,1072.42,1081.94,1048.19,1056.54,1070.39,1079.36,1081.55,1073.39,1089.24,1075.88,1092.98,1092.84,1067.37,1072.7,1091.67,1087.4,1113.75,1103.39,1078.79,1083.71,1095.58,1091.56,1092.23,1102.45,1105.09,1098.75,1093.1,1100.66,1100.32,1110.23,1093.33,1111.23,1119.52,1130.87,1101.42,1106.24,1112.17,1114.3,1106.97,1096.63,1104.49,1117.75,1132.91,1103.97,1105.1,1114.72,1145.97,1125.38,1129.37,1107.35,1109.33,1121.69,1120.81,1145.69,1135.97
7.79,0.84,1268.68,1254.89,1295.57,1307.57,1258.05,1289.04,1312.2,1278.44,1251.08,1278.13,1282.79,1278.16,1277.8,1271.71,1279.39,1283.32,1287.47,1300.19,1303.33,1308.29,1294.54,1285.75,1295.42,1311.35,1273.15,1319.87,1294.87,1296.37,1320.31,1325.32,1321.91,1309.56,1323.96,1309.87,1299.41,1297.51,1302.78,1310.9,1323.42,1335.64,1336.71,1338.94,1324.67,1361.68,1345.84,1335.29,1346.86,1305.42,1315.86,1332.62,1344.02,1346.94,1336.69,1356.62,1340.02,1360.84,1360.98,1329.2,1335.89,1359.52,1354.2,1387.27,1374.29,1343.55,1349.97,1364.83,1359.5,1360.57,1373.41,1376.74,1368.71,1362.01,1371.24,1370.96,1383.02,1362.21,1384.57,1394.77,1408.77,1372.08,1378.19,1385.5,1388.04,1379.07,1366.73,1376.32,1392.49,1411.75,1375.52,1377.08,1388.89,1427.86,1402.25,1407.16,1379.95,1382.11,1398.19,1396.7,1427.87,1415.98
7.79,0.944,1507.86,1490.83,1539.36,1553.48,1495.44,1531.68,1558.91,1519.12,1487.33,1518.91,1524.14,1519.17,1518.49,1511.65,1520.81,1525.06,1530.32,1545.25,1549.24,1554.73,1538.48,1528.32,1539.83,1558.35,1513.21,1568.7,1539.38,1541,1569.42,1574.9,1571.6,1556.86,1574.06,1557.06,1544.61,1542.59,1548.97,1558.68,1573.25,1587.9,1589.25,1591.67,1574.83,1618.52,1599.96,1587.75,1601.2,1552.63,1565.06,1584.44,1598.21,1601.86,1589.63,1613.44,1593.79,1618.01,1618.49,1580.75,1588.72,1616.75,1610.45,1649.92,1634.46,1597.9,1605.79,1623.51,1616.85,1618.36,1633.71,1637.7,1628.03,1620.43,1631.2,1631,1645.03,1620.58,1647.17,1659.13,1675.62,1632.08,1639.45,1648.04,1650.94,1640.45,1626.36,1637.55,1656.37,1679.6,1636.44,1638.44,1652.28,1698.56,1668.2,1673.97,1641.92,1644.17,1663.93,1661.76,1698.93,1685.03
7.79,1.054,1772.59,1751.9,1808.99,1825.38,1758.28,1800.08,1831.67,1785.41,1748.98,1785.33,1791.11,1785.92,1784.84,1777.29,1788.05,1792.53,1799.11,1816.38,1821.36,1827.32,1808.4,1796.82,1810.32,1831.54,1778.93,1843.94,1810.05,1811.73,1845.03,1850.9,1847.93,1830.57,1850.83,1830.59,1815.99,1813.88,1821.5,1832.97,1849.68,1867.02,1868.69,1871.25,1851.63,1902.55,1881.1,1867.16,1882.58,1826.42,1841.03,1863.13,1879.51,1884.01,1869.62,1897.69,1874.74,1902.53,1903.46,1859.24,1868.61,1901.4,1894.04,1940.53,1922.38,1879.47,1889.03,1909.87,1901.67,1903.74,1921.84,1926.56,1915.05,1906.58,1918.96,1918.89,1935,1906.66,1937.86,1951.7,1970.83,1919.85,1928.64,1938.59,1941.84,1929.76,1913.92,1926.78,1948.39,1976.04,1925.29,1927.81,1943.82,1998.03,1962.53,1969.23,1931.99,1934.24,1958.2,1955.18,1998.91,1982.88
8.17,0.292,216.904,215.255,221.862,223.317,214.842,220.24,224.862,218.067,213.717,217.628,219.659,217.931,219.016,216.676,218.135,219.424,219.374,222.017,221.837,223.001,221.305,219.193,220.275,223.934,217.542,224.91,220.651,220.874,224.533,226.238,224.774,222.831,224.776,223.381,221.487,220.664,221.265,222.992,225.632,226.71,227.297,227.606,225.618,231.839,229.108,226.815,228.784,221.36,222.999,226.802,227.525,228.058,227.17,229.528,226.638,231.201,230.357,225.938,226.493,230.041,229.868,234.454,232.715,228.279,228.149,230.544,230.287,230.531,232.475,232.392,231.383,229.817,231.649,231.095,234.287,229.586,233.633,235.88,238.054,231.596,232.815,234.026,234.3,233.45,230.144,232.216,235.688,237.835,232.444,232.478,234.874,240.874,236.763,237.687,233.179,233.797,235.272,235.86,240.273,238.083
8.17,0.414,382.289,379.012,391.166,393.813,378.615,388.268,396.574,384.319,376.611,383.594,387.145,384.214,386.058,381.98,384.648,386.839,386.893,391.633,391.433,393.404,390.309,386.573,388.587,395.088,383.479,396.982,389.326,389.675,396.384,399.291,396.921,393.332,396.951,394.264,390.803,389.397,390.554,393.721,398.419,400.48,401.557,402.046,398.438,409.71,404.815,400.765,404.25,390.937,393.945,400.668,402.117,403.158,401.48,405.89,400.625,408.746,407.351,399.238,400.286,406.778,406.439,414.936,411.713,403.557,403.47,407.869,407.269,407.79,411.386,411.273,409.373,406.653,409.918,408.977,414.659,406.216,413.604,417.648,421.573,409.796,412.058,414.238,414.699,413.184,407.388,411.083,417.271,421.36,411.439,411.559,415.854,426.844,419.354,421.001,412.858,413.87,416.845,417.748,425.899,421.993
