R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,172.251,173.51,172.274,172.262,172.948,172.922,172.245,172.952,173.266,172.991,173.406,173.397,173.774,173.606,173.564,173.994,173.66,172.983,173.586,173.649,174.261,173.835,174.339,174.048,174.586,174.56,174.133,174.444,174.659,174.738,174.066,174.374,174.581,174.609,175.27,175.484,175.361,174.985,174.798,175.018,174.815,174.799,175.762,175.005,175.38,176.143,175.783,176.417,175.985,175.558,175.547,175.836,175.898,175.935,175.784,176.055,176.068,177.032,176.712,176.376,176.43,176.074,176.25,177.238,176.768,176.671,177.278,177.181,177.277,176.738,176.914,177.187,177.128,177.569,176.788,177.893,177.412,177.109,177.246,178.037,178.506,178,177.528,177.928,178.094,178.269,178.168,177.941,178.966,178.407,178.492,178.598,179.086,178.44,179.032,179.378,178.962,178.398,178.354,179.152
1.02261,173.184,174.442,173.21,173.196,173.867,173.844,173.178,173.881,174.207,173.92,174.32,174.34,174.701,174.544,174.503,174.912,174.594,173.922,174.525,174.587,175.193,174.783,175.29,174.969,175.536,175.487,175.088,175.39,175.585,175.667,175.009,175.336,175.52,175.54,176.208,176.435,176.302,175.931,175.732,175.963,175.765,175.744,176.7,175.942,176.334,177.09,176.739,177.375,176.958,176.51,176.514,176.804,176.862,176.899,176.748,177.014,177.018,177.985,177.67,177.318,177.385,177.027,177.217,178.199,177.727,177.645,178.224,178.159,178.259,177.702,177.871,178.168,178.107,178.534,177.753,178.849,178.388,178.07,178.205,178.992,179.47,178.953,178.487,178.876,179.088,179.256,179.116,178.918,179.925,179.37,179.467,179.557,180.027,179.404,180.007,180.345,179.96,179.369,179.329,180.115
1.04573,174.088,175.344,174.116,174.1,174.754,174.734,174.081,174.78,175.118,174.819,175.202,175.253,175.597,175.453,175.412,175.799,175.498,174.831,175.433,175.494,176.094,175.7,176.211,175.859,176.456,176.382,176.015,176.306,176.481,176.566,175.922,176.269,176.427,176.441,177.116,177.355,177.212,176.847,176.634,176.877,176.685,176.66,177.607,176.848,177.259,178.006,177.664,178.302,177.9,177.433,177.452,177.742,177.797,177.833,177.683,177.943,177.938,178.907,178.598,178.229,178.31,177.948,178.155,179.13,178.656,178.589,179.139,179.108,179.211,178.635,178.797,179.119,179.056,179.469,178.687,179.774,179.335,179.001,179.134,179.915,180.402,179.874,179.416,179.793,180.053,180.213,180.032,179.864,180.851,180.302,180.412,180.485,180.935,180.337,180.951,181.281,180.929,180.31,180.273,181.046
1.06937,174.959,176.213,174.99,174.972,175.608,175.592,174.952,175.645,175.998,175.685,176.05,176.134,176.46,176.328,176.289,176.651,176.368,175.709,176.31,176.368,176.962,176.586,177.099,176.716,177.344,177.244,176.909,177.19,177.342,177.43,176.803,177.171,177.302,177.308,177.99,178.242,178.088,177.73,177.503,177.759,177.572,177.542,178.479,177.721,178.151,178.888,178.556,179.196,178.811,178.322,178.358,178.649,178.7,178.735,178.586,178.84,178.825,179.795,179.492,179.106,179.201,178.837,179.061,180.027,179.552,179.501,180.02,180.025,180.132,179.536,179.69,180.039,179.973,180.371,179.589,180.666,180.249,179.899,180.029,180.804,181.3,180.761,180.312,180.675,180.986,181.138,180.914,180.779,181.744,181.201,181.323,181.379,181.808,181.237,181.863,182.183,181.865,181.218,181.185,181.942
1.09355,175.796,177.048,175.83,175.809,176.426,176.414,175.789,176.476,176.843,176.516,176.863,176.98,177.288,177.17,177.131,177.467,177.204,176.551,177.151,177.208,177.795,177.437,177.954,177.536,178.198,178.069,177.77,178.039,178.168,178.259,177.65,178.04,178.142,178.14,178.828,179.095,178.93,178.578,178.337,178.606,178.426,178.39,179.317,178.559,179.009,179.736,179.414,180.056,179.688,179.177,179.23,179.521,179.568,179.603,179.454,179.701,179.676,180.648,180.352,179.947,180.058,179.692,179.933,180.889,180.413,180.38,180.865,180.907,181.019,180.403,180.548,180.925,180.857,181.237,180.456,181.521,181.129,180.762,180.889,181.657,182.163,181.613,181.173,181.521,181.886,182.03,181.759,181.659,182.6,182.064,182.2,182.237,182.643,182.102,182.739,183.049,182.769,182.092,182.061,182.803
1.11827,176.597,177.844,176.634,176.61,177.206,177.198,176.589,177.269,177.651,177.31,177.636,177.79,178.077,177.974,177.936,178.245,178.003,177.357,177.956,178.011,178.59,178.252,178.771,178.318,179.015,178.856,178.594,178.851,178.955,179.049,178.459,178.872,178.943,178.933,179.628,179.91,179.733,179.389,179.132,179.415,179.241,179.2,180.115,179.359,179.83,180.545,180.234,180.877,180.529,179.995,180.065,180.357,180.4,180.433,180.286,180.526,180.49,181.462,181.173,180.75,180.877,180.508,180.767,181.714,181.236,181.221,181.671,181.753,181.87,181.231,181.368,181.774,181.703,182.066,181.285,182.338,181.971,181.587,181.711,182.471,182.987,182.425,181.995,182.327,182.75,182.884,182.565,182.501,183.418,182.888,183.039,183.055,183.438,182.928,183.577,183.876,183.635,182.927,182.9,183.625
1.14355,177.358,178.6,177.398,177.372,177.945,177.942,177.35,178.022,178.42,178.063,178.368,178.56,178.825,178.738,178.701,178.981,178.761,178.124,178.721,178.773,179.344,179.027,179.55,179.058,179.792,179.602,179.38,179.623,179.7,179.798,179.228,179.666,179.705,179.685,180.387,180.684,180.495,180.159,179.886,180.184,180.017,179.971,180.872,180.117,180.611,181.313,181.015,181.659,181.331,180.772,180.862,181.154,181.192,181.225,181.079,181.31,181.263,182.236,181.955,181.511,181.655,181.284,181.563,182.498,182.019,182.023,182.436,182.56,182.681,182.02,182.147,182.584,182.511,182.855,182.075,183.114,182.775,182.371,182.493,183.244,183.77,183.196,182.777,183.092,183.575,183.7,183.329,183.304,184.193,183.672,183.838,183.833,184.19,183.713,184.374,184.662,184.463,183.722,183.699,184.405
1.16941,178.077,179.314,178.121,178.092,178.641,178.642,178.069,178.733,179.146,178.774,179.056,179.288,179.531,179.459,179.424,179.672,179.476,178.849,179.443,179.493,180.054,179.76,180.286,179.755,180.527,180.304,180.124,180.352,180.402,180.504,179.955,180.418,180.423,180.394,181.103,181.417,181.214,180.887,180.597,180.91,180.751,180.699,181.586,180.833,181.349,182.038,181.752,182.398,182.091,181.507,181.617,181.909,181.943,181.974,181.83,182.053,181.993,182.966,182.693,182.229,182.391,182.016,182.316,183.239,182.759,182.784,183.156,183.325,183.451,182.767,182.883,183.353,183.277,183.6,182.822,183.847,183.536,183.113,183.231,183.973,184.51,183.923,183.515,183.813,184.359,184.473,184.049,184.065,184.924,184.411,184.594,184.566,184.896,184.454,185.128,185.404,185.25,184.473,184.456,185.142
1.19584,178.751,179.981,178.798,178.766,179.289,179.296,178.743,179.397,179.828,179.439,179.696,179.971,180.189,180.135,180.101,180.316,180.146,179.528,180.12,180.167,180.718,180.448,180.977,180.404,181.216,180.958,180.823,181.036,181.055,181.162,180.636,181.126,181.095,181.055,181.772,182.102,181.886,181.569,181.261,181.589,181.439,181.38,182.252,181.501,182.042,182.715,182.444,183.091,182.807,182.196,182.327,182.619,182.648,182.678,182.535,182.749,182.677,183.649,183.386,182.899,183.08,182.703,183.025,183.933,183.453,183.499,183.829,184.045,184.176,183.467,183.572,184.077,183.997,184.299,183.523,184.531,184.252,183.809,183.923,184.655,185.202,184.602,184.206,184.485,185.098,185.202,184.72,184.779,185.608,185.104,185.303,185.252,185.553,185.149,185.836,186.099,185.991,185.179,185.166,185.83
1.22288,179.377,180.6,179.428,179.392,179.888,179.9,179.368,180.013,180.461,180.055,180.285,180.606,180.798,180.763,180.73,180.909,180.766,180.159,180.748,180.793,181.332,181.089,181.62,181.002,181.857,181.562,181.475,181.672,181.659,181.769,181.269,181.788,181.717,181.667,182.391,182.74,182.509,182.201,181.875,182.22,182.079,182.013,182.868,182.12,182.687,183.344,183.087,183.735,183.476,182.836,182.99,183.282,183.305,183.334,183.193,183.397,183.311,184.282,184.029,183.519,183.72,183.34,183.685,184.578,184.097,184.167,184.451,184.718,184.854,184.119,184.213,184.754,184.671,184.949,184.176,185.166,184.92,184.455,184.566,185.285,185.845,185.231,184.848,185.106,185.791,185.883,185.34,185.446,186.24,185.746,185.964,185.888,186.157,185.793,186.494,186.743,186.686,185.835,185.827,186.468
