R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,259.829,257.839,265.463,267.903,257.575,264.117,268.85,262.075,256.092,261.857,263.02,261.644,261.795,260.269,261.72,262.849,263.353,265.959,266.334,267.679,264.935,262.981,264.841,268.273,260.711,269.691,264.516,264.978,269.596,271.018,269.627,267.338,270.015,267.528,265.551,264.993,265.889,267.358,270.039,272.299,272.429,273.074,270.217,277.611,274.311,271.977,274.519,265.894,267.883,271.582,273.615,273.993,272.046,275.756,272.519,276.994,276.74,270.603,271.873,276.463,275.397,281.59,279.153,273.27,274.262,277.083,276.333,276.319,278.713,279.328,277.887,276.274,278.243,278.076,280.633,276.408,280.697,282.752,285.619,278.526,279.6,281.089,281.701,279.773,276.895,278.939,282.38,285.799,278.916,279.078,281.534,289.074,284.045,285.079,279.569,280.283,282.777,282.831,288.73,286.213
7.79,0.421,450.362,446.492,460.207,464.528,446.446,457.868,466.165,454.24,443.862,453.936,455.843,453.645,453.771,451.258,453.857,455.68,456.745,461.302,462.112,464.324,459.446,456.095,459.446,465.37,451.957,468.027,458.944,459.695,467.959,470.258,468.136,464.004,468.851,464.264,460.727,459.84,461.506,464.155,468.796,472.92,473.17,474.226,469.162,482.249,476.469,472.465,476.863,461.765,465.33,471.68,475.438,476.198,472.672,479.398,473.639,481.382,481.092,470.103,472.402,480.6,478.683,489.866,485.468,474.917,476.846,481.91,480.421,480.493,484.817,485.95,483.314,480.597,484.018,483.796,488.204,480.812,488.469,492.073,497.128,484.486,486.447,489.069,490.108,486.73,481.864,485.412,491.381,497.666,485.301,485.659,489.949,503.433,494.485,496.285,486.561,487.693,492.47,492.372,502.996,498.615
7.79,0.516,620.262,614.528,633.823,639.829,614.891,630.608,642.068,625.547,611.341,625.206,627.712,624.893,624.932,621.623,625.269,627.626,629.281,635.563,636.833,639.738,632.938,628.386,633.101,641.189,622.512,645.029,632.481,633.456,645.035,648.014,645.409,639.582,646.429,639.866,634.908,633.777,636.173,639.908,646.259,652.114,652.484,653.862,646.817,665.011,657.04,651.596,657.608,636.788,641.791,650.423,655.804,656.953,651.975,661.484,653.445,664.034,663.789,648.389,651.631,663.102,660.412,676.181,669.985,655.178,658.028,665.142,662.908,663.109,669.21,670.826,667.073,663.437,668.129,667.893,673.908,663.709,674.427,679.406,686.414,668.741,671.534,675.162,676.562,671.904,665.369,670.23,678.409,687.381,670.006,670.577,676.486,695.369,682.879,685.355,671.867,673.304,680.314,679.984,694.937,688.919
7.79,0.621,825.113,816.962,843.061,851.077,818.03,838.809,854.03,832.019,813.35,831.671,834.829,831.387,831.259,827.082,832.001,834.907,837.355,845.682,847.574,851.219,842.113,836.176,842.547,853.158,828.161,858.488,841.835,843.038,858.631,862.318,859.312,851.412,860.707,851.688,845.003,843.63,846.94,852.009,860.358,868.34,868.873,870.588,861.167,885.484,874.919,867.812,875.703,848.114,854.864,866.135,873.531,875.197,868.449,881.364,870.577,884.491,884.378,863.635,868.025,883.453,879.83,901.201,892.814,872.841,876.874,886.483,883.271,883.683,891.958,894.171,889.033,884.369,890.552,890.333,898.225,884.692,899.121,905.733,915.066,891.312,895.138,899.964,901.771,895.607,887.184,893.586,904.35,916.662,893.189,894.051,901.877,927.296,910.536,913.81,895.828,897.56,907.433,906.727,926.957,919.015
7.79,0.726,1046.6,1035.66,1069.14,1079.28,1037.73,1063.8,1082.99,1055.15,1031.88,1054.84,1058.62,1054.65,1054.28,1049.27,1055.57,1058.95,1062.35,1072.82,1075.45,1079.78,1068.23,1060.87,1069.03,1082.25,1050.51,1089.24,1068.28,1069.68,1089.59,1093.91,1090.68,1080.53,1092.48,1080.75,1072.2,1070.63,1074.95,1081.48,1091.9,1102.2,1102.93,1104.95,1093,1123.83,1110.55,1101.74,1111.57,1076.88,1085.51,1099.48,1109.1,1111.38,1102.71,1119.33,1105.6,1122.96,1123.07,1096.58,1102.21,1121.89,1117.27,1144.72,1133.97,1108.42,1113.8,1126.11,1121.76,1122.46,1133.1,1135.97,1129.3,1123.63,1131.36,1131.2,1141.03,1123.98,1142.41,1150.75,1162.54,1132.25,1137.22,1143.31,1145.52,1137.79,1127.49,1135.49,1148.93,1164.93,1134.86,1136.08,1145.92,1178.36,1157.03,1161.14,1138.4,1140.36,1153.5,1152.28,1178.23,1168.28
7.79,0.84,1302.2,1287.91,1329.88,1342.4,1291.36,1323.3,1346.95,1312.54,1284.22,1312.31,1316.72,1312.3,1311.58,1305.74,1313.62,1317.43,1322,1334.88,1338.43,1343.42,1329.09,1320.2,1330.4,1346.48,1307.13,1355.44,1329.67,1331.24,1356.08,1360.98,1357.72,1344.98,1359.99,1345.09,1334.4,1332.67,1338.19,1346.4,1359.09,1372.09,1373.07,1375.36,1360.56,1398.76,1382.44,1371.78,1383.74,1341.12,1351.92,1368.82,1381.04,1384.07,1373.2,1394.09,1377.02,1398.16,1398.62,1365.57,1372.63,1397.13,1391.39,1425.84,1412.37,1380.45,1387.43,1402.85,1397.1,1398.22,1411.59,1415.2,1406.75,1400.03,1409.48,1409.41,1421.39,1400.39,1423.41,1433.66,1448.21,1410.47,1416.78,1424.29,1426.92,1417.45,1405.17,1414.94,1431.34,1451.65,1414.01,1415.67,1427.76,1468.22,1441.68,1446.74,1418.64,1420.77,1437.83,1435.91,1468.42,1456.24
7.79,0.944,1547.66,1530.04,1580.08,1594.82,1535,1572.35,1600.16,1559.61,1526.68,1559.48,1564.42,1559.71,1558.61,1552.07,1561.46,1565.56,1571.33,1586.44,1590.92,1596.44,1579.52,1569.24,1581.37,1600.06,1553.56,1610.94,1580.72,1582.41,1611.9,1617.25,1614.15,1598.93,1616.86,1598.9,1586.18,1584.34,1591.02,1600.86,1615.63,1631.21,1632.45,1634.93,1617.45,1662.57,1643.45,1631.1,1645.01,1595.05,1607.92,1627.46,1642.19,1645.98,1633.02,1657.97,1637.76,1662.36,1663.22,1623.97,1632.38,1661.45,1654.64,1695.77,1679.72,1641.76,1650.33,1668.7,1661.54,1663.11,1679.09,1683.42,1673.25,1665.63,1676.65,1676.71,1690.64,1665.97,1693.34,1705.37,1722.5,1677.71,1685.33,1694.15,1697.15,1686.08,1672.07,1683.45,1702.55,1727.04,1682.19,1684.32,1698.49,1746.54,1715.09,1721.03,1687.93,1690.12,1711.07,1708.39,1747.15,1732.92
7.79,1.054,1819.31,1797.9,1856.79,1873.9,1804.73,1847.82,1880.08,1832.92,1795.19,1832.95,1838.39,1833.5,1831.93,1824.73,1835.78,1840.08,1847.25,1864.74,1870.3,1876.28,1856.57,1844.85,1859.08,1880.51,1826.3,1893.54,1858.59,1860.35,1894.91,1900.61,1897.89,1879.96,1901.1,1879.72,1864.79,1862.92,1870.89,1882.51,1899.45,1917.88,1919.42,1922.05,1901.7,1954.27,1932.16,1918.08,1934.02,1876.26,1891.37,1913.65,1931.17,1935.84,1920.59,1950,1926.4,1954.62,1956,1910.02,1919.89,1953.91,1945.96,1994.4,1975.55,1931,1941.36,1962.96,1954.18,1956.32,1975.18,1980.27,1968.19,1959.7,1972.37,1972.61,1988.59,1959.99,1992.12,2006.03,2025.92,1973.47,1982.55,1992.77,1996.13,1983.39,1967.64,1980.74,2002.66,2031.8,1979.06,1981.74,1998.14,2054.42,2017.64,2024.53,1986.07,1988.25,2013.61,2009.98,2055.58,2039.18
8.17,0.292,222.313,220.604,227.411,228.939,220.21,225.769,230.489,223.561,219.059,223.124,225.145,223.427,224.484,222.152,223.646,224.932,224.931,227.613,227.481,228.66,226.886,224.74,225.894,229.601,223.025,230.638,226.254,226.486,230.282,231.992,230.53,228.526,230.559,229.057,227.123,226.313,226.947,228.699,231.38,232.561,233.143,233.46,231.394,237.811,235,232.674,234.708,227.08,228.776,232.627,233.453,234.004,233.037,235.525,232.558,237.2,236.384,231.782,232.383,236.061,235.838,240.624,238.817,234.207,234.139,236.62,236.312,236.566,238.59,238.536,237.468,235.888,237.761,237.229,240.437,235.674,239.837,242.106,244.365,237.728,238.985,240.227,240.513,239.598,236.27,238.382,241.91,244.202,238.597,238.643,241.096,247.322,243.065,244.017,239.366,239.985,241.587,242.128,246.737,244.495
8.17,0.414,391.878,388.484,401.009,403.785,388.129,398.072,406.558,394.057,386.077,393.337,396.872,393.961,395.753,391.688,394.423,396.605,396.751,401.563,401.45,403.447,400.21,396.413,398.557,405.148,393.201,407.154,399.269,399.634,406.594,409.508,407.145,403.443,407.224,404.341,400.805,399.424,400.641,403.857,408.63,410.878,411.947,412.45,408.7,420.329,415.289,411.181,414.781,401.098,404.21,411.022,412.655,413.732,411.911,416.558,411.15,419.416,418.073,409.626,410.757,417.488,417.058,425.922,422.574,414.101,414.125,418.682,417.989,418.531,422.274,422.212,420.204,417.458,420.799,419.898,425.612,417.052,424.653,428.739,432.818,420.711,423.044,425.281,425.761,424.132,418.294,422.064,428.356,432.708,422.397,422.539,426.937,438.342,430.585,432.284,423.879,424.89,428.101,428.918,437.427,433.427
8.17,0.524,567.499,562.143,580.799,584.889,562.06,576.524,588.925,570.601,559.085,569.628,574.673,570.637,573.127,567.342,571.397,574.427,574.821,581.843,581.829,584.592,579.807,574.333,577.55,587.089,569.482,590.195,578.673,579.142,589.475,593.537,590.414,584.883,590.56,586.125,580.883,578.957,580.831,585.612,592.527,595.965,597.557,598.208,592.684,609.792,602.443,596.53,601.721,581.767,586.391,596.208,598.776,600.455,597.694,604.699,596.708,608.686,606.876,594.318,596.033,606.014,605.351,618.623,613.61,601,601.214,607.994,606.806,607.705,613.303,613.256,610.212,606.319,611.167,609.917,618.201,605.697,616.949,622.926,628.908,611.002,614.5,617.775,618.436,616.075,607.726,613.199,622.328,628.975,613.617,613.898,620.312,637.235,625.772,628.239,615.906,617.258,622.36,623.359,636.068,630.26
8.17,0.645,781.133,773.181,799.412,805.092,773.686,793.534,810.64,785.286,769.619,784.054,790.845,785.59,788.843,781.083,786.76,790.709,791.508,801.181,801.373,804.963,798.289,790.847,795.396,808.421,783.935,812.95,797.068,797.618,812.097,817.418,813.584,805.787,813.826,807.398,800.062,797.537,800.254,806.968,816.42,821.372,823.614,824.39,816.71,840.462,830.352,822.325,829.383,801.926,808.415,821.757,825.552,828.019,824.073,834.032,822.888,839.26,836.981,819.364,821.815,835.78,834.821,853.573,846.492,828.782,829.327,838.848,836.959,838.354,846.256,846.252,841.898,836.701,843.337,841.707,853.04,835.798,851.525,859.774,868.052,843.052,848.005,852.527,853.381,850.156,838.904,846.398,858.892,868.468,846.875,847.37,856.195,879.892,863.905,867.288,850.21,851.891,859.514,860.614,878.529,870.572
8.17,0.718,919.201,909.479,940.623,947.318,910.492,933.731,953.823,923.989,905.743,922.617,930.48,924.521,928.22,919.254,925.978,930.458,931.571,942.923,943.29,947.354,939.468,930.803,936.219,951.427,922.536,956.909,938.269,938.848,956.003,962.061,957.883,948.611,958.192,950.434,941.746,938.87,942.15,950.117,961.159,967.115,969.781,970.608,961.549,989.548,977.694,968.354,976.572,944.374,952.069,967.604,972.231,975.231,970.504,982.399,969.232,988.356,985.826,964.938,967.873,984.406,983.253,1005.58,997.148,976.135,976.944,988.241,985.85,987.597,996.999,997.035,991.814,985.831,993.589,991.737,1004.98,984.737,1003.35,1013.04,1022.78,993.213,999.116,1004.43,1005.39,1001.63,988.596,997.359,1011.96,1023.49,997.85,998.504,1008.85,1036.92,1018.03,1021.99,1001.89,1003.74,1013.09,1014.19,1035.49,1026.18
8.17,0.795,1071.31,1059.58,1096.12,1103.92,1061.24,1088.13,1111.46,1076.76,1055.76,1075.26,1084.25,1077.59,1081.74,1071.5,1079.38,1084.39,1085.89,1099.05,1099.65,1104.19,1094.98,1085.01,1091.38,1108.92,1075.23,1115.48,1093.86,1094.45,1114.54,1121.35,1116.88,1105.99,1117.27,1108.02,1097.85,1094.62,1098.53,1107.87,1120.62,1127.7,1130.83,1131.69,1121.13,1153.75,1140.02,1129.28,1138.73,1101.42,1110.44,1128.31,1133.88,1137.48,1131.89,1145.93,1130.55,1152.63,1149.86,1125.39,1128.86,1148.2,1146.83,1173.1,1163.19,1138.55,1139.68,1152.93,1149.95,1152.11,1163.16,1163.25,1157.07,1150.26,1159.23,1157.15,1172.45,1148.95,1170.73,1181.98,1193.3,1158.74,1165.7,1171.87,1172.94,1168.6,1153.68,1163.81,1180.68,1194.39,1164.3,1165.14,1177.14,1210,1187.92,1192.51,1169.13,1171.13,1182.45,1183.51,1208.54,1197.77
8.17,0.921,1333.76,1318.43,1364.24,1373.9,1321.44,1354.41,1383.17,1340.27,1314.76,1338.58,1349.41,1341.69,1346.53,1334.26,1344.09,1349.9,1352.15,1368.36,1369.41,1374.65,1363.2,1351.08,1359.1,1380.52,1338.71,1388.97,1362.37,1362.94,1388.03,1395.98,1391.23,1377.54,1391.76,1379.88,1367.19,1363.41,1368.43,1380.14,1395.71,1404.75,1408.7,1409.56,1396.45,1436.89,1420.01,1406.97,1418.47,1372.59,1383.88,1405.59,1412.85,1417.53,1410.43,1428.18,1409.05,1436.01,1432.94,1402.33,1406.74,1430.87,1429.12,1462.17,1449.71,1418.86,1420.64,1437.24,1433.16,1436.08,1449.99,1450.18,1442.31,1434.21,1445.17,1442.75,1461.47,1432.51,1459.67,1473.54,1487.53,1444.47,1453.24,1460.86,1462.08,1456.79,1438.83,1451.22,1471.85,1489.38,1451.65,1452.87,1467.63,1508.66,1481.17,1486.81,1457.9,1460.06,1474.95,1475.81,1507.24,1494.06
8.17,1.055,1629.09,1609.57,1665.68,1677.35,1614.34,1653.84,1688.5,1636.68,1606.39,1634.84,1647.57,1638.88,1644.37,1630.01,1642.01,1648.54,1651.76,1671.25,1672.91,1678.79,1664.88,1650.5,1660.35,1685.88,1635.19,1696.51,1664.54,1665.03,1695.65,1704.7,1699.89,1683.1,1700.6,1685.71,1670.22,1665.93,1672.23,1686.56,1705.12,1716.42,1721.27,1722.06,1706.15,1755.15,1734.88,1719.42,1733.08,1677.97,1691.79,1717.54,1726.76,1732.68,1723.88,1745.8,1722.55,1754.72,1751.44,1714.03,1719.49,1748.91,1746.73,1787.36,1772.07,1734.32,1736.93,1757.25,1751.83,1755.67,1772.76,1773.1,1763.31,1753.91,1767.01,1764.28,1786.63,1751.77,1784.89,1801.56,1818.46,1766.04,1776.86,1786.03,1787.39,1781.08,1759.99,1774.8,1799.41,1821.33,1775.1,1776.78,1794.52,1844.58,1811.13,1817.92,1782.99,1785.22,1804.29,1804.77,1843.36,1827.58
