R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,175.926,177.128,175.945,175.933,176.585,176.56,175.919,176.585,176.881,176.62,177.026,177.001,177.367,177.194,177.152,177.575,177.242,176.607,177.166,177.235,177.817,177.409,177.881,177.614,178.125,178.093,177.683,177.982,178.179,178.263,177.61,177.904,178.095,178.136,178.763,178.958,178.837,178.48,178.312,178.507,178.313,178.303,179.221,178.495,178.85,179.569,179.227,179.826,179.413,179.019,178.994,179.264,179.331,179.357,179.211,179.479,179.481,180.406,180.099,179.774,179.831,179.479,179.646,180.595,180.138,180.04,180.629,180.531,180.615,180.1,180.276,180.526,180.473,180.885,180.154,181.195,180.732,180.452,180.58,181.336,181.778,181.297,180.85,181.233,181.377,181.547,181.458,181.225,182.215,181.68,181.761,181.852,182.322,181.705,182.271,182.608,182.19,181.667,181.612,182.369
1.02261,176.937,178.138,176.958,176.944,177.581,177.56,176.929,177.591,177.899,177.627,178.018,178.02,178.372,178.209,178.168,178.57,178.253,177.622,178.182,178.249,178.826,178.432,178.907,178.613,179.151,179.096,178.714,179.004,179.182,179.269,178.629,178.942,179.109,179.144,179.778,179.983,179.853,179.502,179.321,179.527,179.338,179.324,180.234,179.507,179.88,180.591,180.257,180.858,180.458,180.047,180.035,180.306,180.369,180.394,180.249,180.513,180.505,181.434,181.131,180.791,180.861,180.506,180.687,181.63,181.171,181.087,181.65,181.583,181.67,181.137,181.306,181.58,181.524,181.923,181.192,182.224,181.781,181.487,181.612,182.364,182.814,182.323,181.883,182.255,182.443,182.606,182.48,182.274,183.246,182.715,182.808,182.883,183.336,182.742,183.318,183.647,183.259,182.711,182.658,183.403
1.04573,177.92,179.121,177.944,177.928,178.549,178.531,177.912,178.57,178.89,178.606,178.981,179.012,179.348,179.196,179.156,179.537,179.236,178.611,179.169,179.235,179.807,179.428,179.906,179.583,180.15,180.071,179.719,179.999,180.156,180.247,179.62,179.953,180.095,180.124,180.764,180.981,180.841,180.496,180.303,180.519,180.336,180.317,181.219,180.492,180.882,181.584,181.259,181.862,181.477,181.047,181.049,181.321,181.381,181.405,181.26,181.518,181.502,182.432,182.135,181.779,181.862,181.504,181.701,182.637,182.176,182.106,182.642,182.607,182.697,182.146,182.308,182.606,182.548,182.933,182.202,183.225,182.802,182.494,182.617,183.363,183.821,183.32,182.888,183.247,183.482,183.637,183.472,183.295,184.248,183.723,183.828,183.886,184.32,183.75,184.337,184.658,184.301,183.727,183.677,184.408
1.06937,178.875,180.073,178.901,178.883,179.486,179.472,178.866,179.518,179.851,179.554,179.913,179.975,180.294,180.154,180.114,180.473,180.189,179.57,180.127,180.192,180.757,180.395,180.876,180.522,181.12,181.015,180.694,180.963,181.099,181.194,180.582,180.935,181.051,181.073,181.719,181.95,181.799,181.46,181.254,181.482,181.304,181.281,182.173,181.446,181.855,182.547,182.232,182.837,182.467,182.017,182.034,182.306,182.363,182.386,182.242,182.494,182.468,183.4,183.109,182.736,182.834,182.472,182.686,183.613,183.151,183.097,183.602,183.602,183.696,183.125,183.28,183.603,183.543,183.912,183.182,184.195,183.793,183.47,183.59,184.33,184.798,184.286,183.862,184.208,184.492,184.64,184.433,184.287,185.219,184.699,184.817,184.858,185.272,184.728,185.325,185.638,185.314,184.712,184.665,185.382
1.09355,179.798,180.993,179.826,179.806,180.391,180.38,179.789,180.435,180.781,180.471,180.812,180.906,181.207,181.08,181.041,181.375,181.11,180.498,181.054,181.117,181.675,181.331,181.815,181.428,182.058,181.926,181.639,181.897,182.01,182.108,181.512,181.886,181.975,181.989,182.642,182.886,182.724,182.392,182.172,182.412,182.24,182.212,183.095,182.368,182.796,183.478,183.172,183.779,183.427,182.955,182.989,183.261,183.314,183.336,183.193,183.439,183.402,184.336,184.051,183.66,183.773,183.408,183.639,184.558,184.094,184.056,184.53,184.565,184.664,184.073,184.22,184.57,184.507,184.86,184.13,185.132,184.753,184.414,184.532,185.265,185.742,185.219,184.804,185.136,185.471,185.611,185.36,185.247,186.157,185.643,185.774,185.796,186.189,185.673,186.281,186.585,186.296,185.666,185.622,186.323
1.11827,180.687,181.879,180.718,180.695,181.26,181.254,180.678,181.317,181.678,181.354,181.675,181.804,182.086,181.972,181.934,182.242,181.996,181.392,181.946,182.007,182.558,182.233,182.719,182.298,182.962,182.801,182.55,182.796,182.885,182.986,182.408,182.805,182.863,182.87,183.53,183.788,183.615,183.289,183.055,183.308,183.143,183.109,183.981,183.254,183.703,184.373,184.078,184.686,184.352,183.859,183.909,184.181,184.231,184.251,184.109,184.349,184.301,185.236,184.958,184.549,184.677,184.31,184.558,185.467,185.001,184.981,185.421,185.495,185.598,184.986,185.124,185.502,185.437,185.773,185.044,186.034,185.68,185.323,185.438,186.164,186.65,186.117,185.711,186.028,186.417,186.548,186.251,186.172,187.058,186.551,186.696,186.699,187.068,186.582,187.202,187.496,187.244,186.584,186.543,187.228
1.14355,181.54,182.728,181.574,181.549,182.092,182.09,181.531,182.162,182.538,182.199,182.501,182.665,182.927,182.828,182.791,183.071,182.846,182.25,182.801,182.861,183.404,183.099,183.588,183.131,183.83,183.638,183.425,183.659,183.721,183.827,183.268,183.688,183.715,183.714,184.381,184.652,184.467,184.15,183.9,184.166,184.008,183.97,184.828,184.103,184.573,185.231,184.948,185.557,185.242,184.726,184.794,185.066,185.112,185.131,184.99,185.222,185.163,186.099,185.828,185.4,185.545,185.174,185.441,186.34,185.872,185.87,186.275,186.389,186.496,185.862,185.992,186.399,186.332,186.648,185.921,186.897,186.569,186.195,186.307,187.025,187.521,186.975,186.58,186.881,187.328,187.45,187.103,187.061,187.921,187.421,187.582,187.563,187.908,187.454,188.086,188.369,188.157,187.466,187.428,188.095
1.16941,182.355,183.538,182.392,182.364,182.884,182.887,182.345,182.968,183.36,183.006,183.285,183.489,183.728,183.644,183.608,183.859,183.656,183.069,183.618,183.676,184.21,183.927,184.418,183.923,184.659,184.435,184.263,184.482,184.518,184.627,184.088,184.533,184.527,184.518,185.191,185.478,185.28,184.971,184.705,184.986,184.835,184.791,185.636,184.912,185.405,186.049,185.778,186.388,186.094,185.554,185.641,185.913,185.954,185.972,185.832,186.056,185.985,186.921,186.659,186.21,186.372,185.998,186.285,187.172,186.704,186.721,187.087,187.245,187.356,186.699,186.819,187.258,187.188,187.484,186.759,187.721,187.42,187.028,187.137,187.845,188.351,187.793,187.409,187.693,188.201,188.313,187.914,187.911,188.744,188.252,188.428,188.387,188.706,188.286,188.93,189.202,189.031,188.307,188.273,188.921
1.19584,183.128,184.305,183.168,183.137,183.633,183.64,183.118,183.732,184.14,183.77,184.026,184.27,184.486,184.418,184.383,184.603,184.424,183.847,184.393,184.448,184.973,184.713,185.206,184.672,185.446,185.189,185.059,185.264,185.27,185.384,184.867,185.338,185.296,185.278,185.958,186.261,186.05,185.75,185.467,185.762,185.62,185.57,186.4,185.678,186.194,186.823,186.566,187.177,186.905,186.339,186.446,186.718,186.755,186.771,186.632,186.848,186.764,187.7,187.447,186.976,187.157,186.78,187.088,187.962,187.492,187.531,187.856,188.059,188.174,187.494,187.604,188.075,188.002,188.277,187.555,188.5,188.23,187.818,187.923,188.621,189.137,188.567,188.195,188.46,189.032,189.134,188.681,188.718,189.521,189.038,189.231,189.166,189.458,189.074,189.731,189.99,189.864,189.106,189.076,189.702
1.22288,183.857,185.028,183.901,183.867,184.336,184.348,183.847,184.45,184.876,184.489,184.721,185.007,185.199,185.148,185.114,185.301,185.146,184.581,185.123,185.176,185.69,185.454,185.95,185.374,186.189,185.896,185.812,186.001,185.977,186.095,185.601,186.099,186.02,185.992,186.679,186.999,186.774,186.484,186.183,186.494,186.36,186.304,187.118,186.398,186.939,187.552,187.31,187.921,187.672,187.08,187.208,187.479,187.511,187.525,187.389,187.596,187.498,188.433,188.189,187.696,187.897,187.517,187.847,188.706,188.236,188.296,188.578,188.829,188.949,188.244,188.342,188.849,188.772,189.025,188.306,189.233,188.994,188.562,188.663,189.351,189.878,189.295,188.935,189.181,189.821,189.911,189.4,189.481,190.252,189.779,189.988,189.899,190.161,189.816,190.486,190.732,190.654,189.859,189.833,190.437
