R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,182.044,183.615,182.034,181.987,182.689,182.681,182.026,182.679,183.086,182.693,183.3,183.128,183.641,183.259,183.175,183.798,183.226,182.616,183.057,183.268,183.967,183.492,183.942,183.656,184.437,184.088,183.711,184.055,184.047,184.336,183.359,183.856,183.83,184.12,184.884,185.024,184.759,184.366,184.247,184.267,184.062,184.114,185.204,184.227,184.71,185.398,185.029,185.752,185.272,184.901,184.677,184.909,185.114,184.939,184.786,185.206,184.987,186.276,185.882,185.31,185.532,184.822,185.113,186.388,185.673,185.497,186.263,186.193,186.16,185.429,185.748,186.022,185.966,186.266,185.579,186.643,186.055,185.78,185.855,186.834,187.289,186.698,186.25,186.678,186.872,187.049,186.873,186.392,187.76,187.095,187.229,187.021,187.641,186.984,187.763,188.243,187.505,187.006,186.666,187.454
1.02261,180.929,182.347,180.963,180.944,181.58,181.616,181.02,181.524,181.818,181.532,182.238,181.892,182.486,182.013,181.957,182.681,182.045,181.504,181.904,182.121,182.79,182.231,182.644,182.589,183.073,182.987,182.427,182.796,182.938,183.222,182.221,182.562,182.681,182.981,183.628,183.675,183.485,183.136,183.136,183.094,182.894,182.964,184.01,183.174,183.518,184.166,183.792,184.36,183.864,183.677,183.385,183.622,183.832,183.703,183.494,183.998,183.807,184.957,184.563,184.146,184.317,183.724,183.897,185.069,184.387,184.197,185.044,184.85,184.835,184.209,184.532,184.662,184.645,184.971,184.395,185.339,184.77,184.63,184.733,185.56,185.984,185.485,185.028,185.494,185.419,185.654,185.718,185.166,186.458,185.809,185.925,185.889,186.495,185.776,186.408,186.902,186.105,185.754,185.485,186.256
1.04573,177.724,178.829,177.846,177.877,178.39,178.511,178.023,178.236,178.299,178.237,179.132,178.438,179.191,178.537,178.54,179.466,178.704,178.297,178.616,178.846,179.451,178.725,179.062,179.468,179.354,179.803,178.873,179.289,179.735,180.001,178.962,178.978,179.396,179.714,180.122,179.984,179.949,179.683,179.922,179.753,179.567,179.67,180.627,180.074,180.132,180.706,180.316,180.571,180.046,180.228,179.804,180.042,180.264,180.227,179.913,180.577,180.453,181.315,180.918,180.823,180.883,180.531,180.464,181.42,180.817,180.587,181.605,181.149,181.167,180.766,181.094,180.93,180.994,181.378,181.023,181.731,181.192,181.326,181.482,182.01,182.359,182.054,181.575,182.123,181.494,181.842,182.401,181.701,182.843,182.228,182.3,182.614,183.198,182.35,182.679,183.202,182.279,182.234,182.108,182.849
1.06937,177.141,178.117,177.296,177.344,177.796,177.954,177.522,177.611,177.589,177.607,178.57,177.754,178.561,177.839,177.866,178.858,178.055,177.709,177.99,178.225,178.803,178.019,178.324,178.9,178.564,179.209,178.151,178.58,179.129,179.395,178.348,178.245,178.764,179.091,179.404,179.199,179.216,178.991,179.32,179.102,178.925,179.04,179.956,179.516,179.47,180.006,179.615,179.743,179.218,179.54,179.068,179.307,179.533,179.528,179.172,179.898,179.79,180.541,180.148,180.167,180.195,179.933,179.779,180.648,180.071,179.837,180.903,180.365,180.397,180.072,180.4,180.132,180.227,180.62,180.361,180.962,180.448,180.685,180.861,181.262,181.588,181.354,180.875,181.446,180.621,181.012,181.743,180.998,182.07,181.473,181.535,181.975,182.54,181.658,181.872,182.4,181.443,181.509,181.438,182.153
1.09355,179.407,180.468,179.543,179.574,180.03,180.174,179.734,179.886,179.946,179.883,180.78,180.091,180.837,180.171,180.183,181.096,180.343,179.976,180.268,180.503,181.088,180.372,180.696,181.11,180.981,181.439,180.525,180.926,181.358,181.638,180.615,180.63,181.027,181.347,181.732,181.591,181.547,181.31,181.561,181.386,181.214,181.316,182.243,181.725,181.781,182.317,181.944,182.157,181.661,181.863,181.439,181.675,181.897,181.86,181.534,182.214,182.067,182.904,182.517,182.423,182.505,182.164,182.102,183.02,182.412,182.208,183.191,182.771,182.795,182.379,182.701,182.544,182.614,182.964,182.654,183.296,182.804,182.952,183.107,183.581,183.936,183.635,183.176,183.709,183.095,183.445,183.989,183.316,184.405,183.807,183.901,184.213,184.758,183.947,184.26,184.772,183.885,183.837,183.723,184.423
1.11827,182.684,183.903,182.781,182.782,183.264,183.372,182.907,183.186,183.384,183.188,183.966,183.496,184.138,183.573,183.555,184.335,183.665,183.251,183.568,183.804,184.409,183.804,184.165,184.3,184.523,184.661,183.988,184.348,184.582,184.886,183.898,184.117,184.307,184.619,185.133,185.098,184.957,184.69,184.806,184.704,184.537,184.616,185.571,184.908,185.139,185.687,185.341,185.711,185.257,185.247,184.907,185.137,185.354,185.261,184.988,185.585,185.378,186.366,185.99,185.702,185.869,185.394,185.479,186.494,185.839,185.676,186.531,186.3,186.307,185.742,186.053,186.082,186.111,186.399,185.988,186.721,186.248,186.239,186.361,186.975,187.378,186.963,186.532,187.001,186.745,187.023,187.251,186.696,187.831,187.224,187.362,187.46,187.983,187.284,187.768,188.258,187.475,187.237,187.044,187.731
1.14355,186.071,187.45,186.126,186.096,186.604,186.676,186.185,186.596,186.939,186.602,187.257,187.013,187.546,187.089,187.041,187.68,187.099,186.635,186.981,187.212,187.836,187.351,187.75,187.591,188.187,187.987,187.571,187.885,187.91,188.238,187.289,187.72,187.695,187.995,188.646,188.722,188.479,188.182,188.156,188.128,187.966,188.025,189.004,188.193,188.606,189.167,188.848,189.38,188.971,188.741,188.488,188.712,188.924,188.772,188.555,189.064,188.795,189.939,189.575,189.083,189.341,188.722,188.966,190.082,189.377,189.258,189.975,189.94,189.933,189.213,189.512,189.738,189.722,189.942,189.429,190.254,189.805,189.63,189.716,190.475,190.928,190.396,189.992,190.396,190.513,190.719,190.615,190.182,191.364,190.749,190.934,190.807,191.307,190.726,191.388,191.85,191.183,190.743,190.471,191.141
1.16941,188.844,190.341,188.87,188.813,189.333,189.38,188.877,189.381,189.835,189.391,189.947,189.882,190.327,189.95,189.879,190.408,189.899,189.404,189.764,189.996,190.632,190.239,190.664,190.282,191.161,190.702,190.485,190.76,190.623,190.974,190.059,190.651,190.455,190.749,191.499,191.663,191.338,191.022,190.888,190.919,190.764,190.803,191.797,190.877,191.433,191.992,191.7,192.351,191.983,191.585,191.398,191.617,191.824,191.626,191.451,191.894,191.574,192.835,192.482,191.833,192.162,191.438,191.803,192.989,192.247,192.166,192.769,192.894,192.873,192.034,192.321,192.7,192.65,192.814,192.227,193.116,192.689,192.389,192.446,193.312,193.802,193.18,192.803,193.152,193.56,193.708,193.346,193.012,194.223,193.603,193.829,193.526,194.003,193.518,194.315,194.756,194.18,193.588,193.254,193.905
1.19584,189.334,190.796,189.369,189.317,189.807,189.867,189.391,189.852,190.288,189.859,190.429,190.341,190.797,190.401,190.336,190.878,190.359,189.887,190.233,190.468,191.093,190.692,191.107,190.756,191.597,191.168,190.935,191.209,191.082,191.441,190.524,191.099,190.91,191.208,191.937,192.085,191.767,191.466,191.354,191.371,191.222,191.265,192.243,191.349,191.889,192.428,192.141,192.756,192.397,192.031,191.832,192.051,192.261,192.067,191.881,192.341,192.013,193.25,192.897,192.268,192.602,191.894,192.246,193.407,192.665,192.591,193.193,193.315,193.296,192.464,192.751,193.113,193.072,193.223,192.672,193.516,193.111,192.834,192.891,193.718,194.205,193.596,193.227,193.573,193.956,194.111,193.771,193.438,194.622,194.009,194.241,193.957,194.415,193.939,194.713,195.153,194.582,194.006,193.683,194.316
1.22288,186.42,187.623,186.526,186.522,186.919,187.052,186.659,186.871,187.101,186.869,187.627,187.21,187.818,187.252,187.238,187.975,187.329,186.971,187.244,187.494,188.072,187.512,187.86,187.932,188.237,188.287,187.707,188.033,188.181,188.527,187.558,187.843,187.928,188.25,188.772,188.752,188.569,188.337,188.441,188.338,188.196,188.272,189.185,188.532,188.815,189.297,188.989,189.332,188.936,188.906,188.578,188.8,189.024,188.907,188.625,189.236,188.965,189.961,189.601,189.254,189.487,188.982,189.119,190.107,189.426,189.31,190.079,189.96,189.967,189.332,189.63,189.724,189.755,189.961,189.603,190.248,189.855,189.824,189.932,190.505,190.925,190.487,190.093,190.518,190.395,190.657,190.764,190.284,191.354,190.764,190.955,190.978,191.43,190.828,191.338,191.811,191.107,190.81,190.606,191.22
1.25053,184.81,185.837,184.967,184.99,185.311,185.493,185.172,185.209,185.31,185.201,186.069,185.452,186.154,185.478,185.498,186.351,185.631,185.354,185.575,185.835,186.377,185.722,186.025,186.359,186.325,186.673,185.891,186.239,186.556,186.895,185.901,186.007,186.252,186.591,186.975,186.848,186.749,186.571,186.811,186.632,186.5,186.598,187.455,186.963,187.087,187.519,187.205,187.367,186.958,187.141,186.734,186.954,187.189,187.119,186.775,187.483,187.242,188.075,187.716,187.545,187.724,187.348,187.353,188.218,187.574,187.442,188.303,188.042,188.068,187.553,187.858,187.785,187.862,188.092,187.87,188.366,187.999,188.126,188.262,188.657,189.039,188.708,188.309,188.774,188.343,188.669,189.049,188.488,189.468,188.899,189.071,189.284,189.718,189.052,189.393,189.879,189.109,188.984,188.859,189.445
1.2788,186.705,187.803,186.845,186.852,187.17,187.342,187.019,187.105,187.277,187.099,187.907,187.402,188.046,187.421,187.425,188.208,187.529,187.243,187.466,187.729,188.272,187.682,187.997,188.188,188.339,188.515,187.865,188.189,188.391,188.751,187.779,187.989,188.12,188.457,188.903,188.828,188.675,188.487,188.662,188.517,188.389,188.477,189.34,188.78,188.996,189.42,189.126,189.359,188.979,189.059,188.692,188.908,189.142,189.041,188.721,189.392,189.11,190.018,189.666,189.391,189.623,189.176,189.261,190.167,189.495,189.39,190.175,190.023,190.04,189.441,189.741,189.767,189.825,190.009,189.749,190.272,189.929,189.977,190.095,190.55,190.956,190.566,190.187,190.615,190.375,190.664,190.876,190.379,191.373,190.802,191.003,191.101,191.512,190.916,191.342,191.815,191.105,190.884,190.718,191.284
1.30771,189.946,191.203,190.042,190.013,190.349,190.482,190.142,190.361,190.686,190.359,191.028,190.772,191.294,190.782,190.755,191.382,190.803,190.472,190.719,190.979,191.537,191.078,191.431,191.307,191.854,191.669,191.296,191.568,191.545,191.932,191.006,191.445,191.337,191.664,192.249,192.292,192.028,191.815,191.837,191.773,191.655,191.718,192.598,191.886,192.299,192.724,192.466,192.864,192.54,192.386,192.113,192.321,192.548,192.383,192.125,192.699,192.347,193.415,193.08,192.591,192.918,192.324,192.576,193.579,192.858,192.804,193.434,193.497,193.497,192.736,193.018,193.255,193.265,193.374,193.01,193.621,193.309,193.183,193.262,193.863,194.319,193.809,193.466,193.818,193.979,194.187,194.043,193.682,194.715,194.142,194.394,194.25,194.63,194.165,194.778,195.221,194.638,194.206,193.955,194.495
1.33728,193.082,194.491,193.135,193.074,193.422,193.521,193.165,193.511,193.985,193.513,194.042,194.033,194.431,194.037,193.979,194.45,193.971,193.599,193.866,194.125,194.696,194.365,194.755,194.322,195.255,194.716,194.62,194.839,194.593,195.005,194.131,194.789,194.451,194.764,195.482,195.645,195.271,195.033,194.909,194.922,194.814,194.854,195.749,194.892,195.495,195.92,195.698,196.255,195.988,195.607,195.427,195.627,195.845,195.62,195.42,195.901,195.481,196.703,196.384,195.683,196.11,195.371,195.788,196.884,196.114,196.111,196.585,196.863,196.846,195.925,196.191,196.634,196.599,196.63,196.169,196.859,196.582,196.288,196.327,197.067,197.576,196.943,196.637,196.913,197.471,197.601,197.105,196.881,197.947,197.369,197.678,197.295,197.64,197.31,198.104,198.516,198.062,197.422,197.087,197.602
