R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,290.33,290.394,296.216,298.597,287.616,295.143,300.726,291.141,283.571,290.289,296.04,288.367,292.285,285.698,287.016,293.206,288.772,293.506,290.48,294.296,292.305,287.72,287.591,296.304,286.152,295.418,287.015,288.711,293.04,297.468,290.746,287.727,290.15,292.163,289.22,285.193,285.661,287.615,293.802,291.468,291.593,293.743,291.933,298.62,293.777,289.506,291.712,280.885,281.33,290.703,287.328,286.661,287.395,288.331,284.098,292.803,289.648,285.672,285.539,290.08,290.167,292.907,289.596,286.306,284.006,284.574,289.108,285.711,286.073,286.575,287.844,281.934,285.04,283.273,290.337,282.567,284.834,290.986,293.318,286.215,285.801,288.506,289.195,288.964,278.194,282.057,291.214,287.48,285.378,284.135,286.55,292.718,290.321,289.253,283.069,286.586,280.551,286.853,288.766,285.855
7.79,0.421,502.152,501.793,512.461,516.706,497.427,510.588,520.373,503.57,490.415,502.178,511.986,498.929,505.537,494.3,496.674,507.228,499.782,508.026,502.969,509.457,505.847,497.958,497.887,512.937,495.011,511.622,496.941,499.824,507.61,515.106,503.771,498.366,502.785,505.954,500.741,493.865,494.792,498.279,508.992,505.192,505.43,509.093,505.816,517.716,509.255,501.886,505.716,486.776,487.68,503.853,498.272,497.214,498.318,500.257,492.765,507.841,502.53,495.251,495.132,503.261,503.332,508.554,502.639,496.55,492.791,493.957,501.615,495.825,496.63,497.574,499.629,489.462,494.858,491.86,504.085,490.539,494.694,505.405,509.543,496.869,496.246,500.981,502.162,501.71,483.159,489.862,505.746,499.629,495.544,493.466,497.69,508.803,504.404,502.57,491.663,497.661,487.635,498.388,502.096,497.019
7.79,0.516,690.884,689.938,705.102,711.015,684.383,702.519,716.051,692.793,674.747,690.957,704.312,686.579,695.512,680.22,683.563,697.913,687.883,699.25,692.455,701.239,696.165,685.376,685.393,706.034,681.121,704.421,684.164,688.067,699.003,709.131,693.858,686.276,692.538,696.631,689.356,679.989,681.374,686.27,700.979,695.943,696.299,701.266,696.661,713.255,701.584,691.494,696.735,670.598,671.948,694.113,686.644,685.292,686.683,689.607,679.174,699.875,692.709,682.396,682.317,693.704,693.749,701.323,693.034,684.352,679.373,681.124,691.484,683.615,684.869,686.226,688.933,675.027,682.446,678.377,695.178,676.48,682.384,697.163,702.912,685.178,684.41,690.953,692.555,691.919,666.517,675.734,697.582,689.461,683.486,680.7,686.529,702.15,695.918,693.394,678.259,686.41,673.005,687.646,693.064,686.072
7.79,0.621,918.261,916.414,937.103,944.999,909.662,933.668,951.677,920.672,896.903,918.344,935.899,912.669,924.345,904.255,908.781,927.603,914.546,929.651,920.827,932.278,925.451,911.231,911.364,938.659,905.35,936.754,909.853,914.94,929.69,942.876,923.054,912.813,921.33,926.461,916.682,904.367,906.335,912.963,932.429,925.941,926.464,932.945,926.755,948.977,933.49,920.183,927.061,892.37,894.277,923.555,913.868,912.208,913.93,918.091,904.108,931.495,922.161,908.166,908.144,923.467,923.493,933.974,922.803,910.956,904.567,907.053,920.589,910.278,912.108,913.964,917.422,899.084,908.908,903.57,925.849,900.963,909.008,928.678,936.342,912.471,911.563,920.275,922.354,921.541,887.99,900.199,929.171,918.725,910.412,906.809,914.542,935.626,927.176,923.811,903.62,914.293,896.975,916.221,923.752,914.49
7.79,0.726,1163.83,1160.81,1187.52,1197.49,1153.03,1183.18,1205.94,1166.66,1136.96,1163.84,1185.85,1156.85,1171.43,1146.26,1152.07,1175.59,1159.36,1178.45,1167.5,1181.71,1173.04,1155.19,1155.44,1189.8,1147.52,1187.64,1153.71,1160.01,1178.85,1195.21,1170.7,1157.58,1168.54,1174.74,1162.24,1146.81,1149.43,1157.96,1182.48,1174.43,1175.17,1183.21,1175.35,1203.56,1184.04,1167.35,1175.89,1132.18,1134.69,1171.5,1159.45,1157.52,1159.61,1165.11,1147.32,1181.79,1170.19,1152.25,1152.28,1171.82,1171.86,1185.5,1171.22,1155.97,1148.1,1151.39,1168.28,1155.41,1157.88,1160.27,1164.5,1141.48,1153.84,1147.16,1175.3,1143.78,1154.15,1179.07,1188.74,1158.26,1157.24,1168.26,1170.82,1169.88,1127.67,1143.06,1179.62,1166.73,1155.89,1151.44,1161.18,1188.13,1177.32,1173.03,1147.47,1160.78,1139.39,1163.52,1173.34,1161.69
7.79,0.84,1446.88,1442.34,1475.97,1488.25,1433.61,1470.59,1498.73,1450.03,1413.8,1446.68,1473.76,1438.27,1456.15,1425.23,1432.53,1461.33,1441.53,1465.15,1451.8,1469.05,1458.33,1436.4,1436.75,1479.11,1426.65,1476.71,1434.85,1442.49,1465.98,1485.86,1456.18,1439.74,1453.5,1460.89,1445.29,1426.31,1429.71,1440.46,1470.69,1460.85,1461.87,1471.63,1461.91,1496.88,1472.81,1452.32,1462.68,1408.82,1412.02,1457.36,1442.6,1440.4,1442.95,1449.98,1427.84,1470.31,1456.16,1433.76,1433.84,1458.17,1458.26,1475.52,1457.68,1438.56,1429.03,1433.24,1453.91,1438.17,1441.37,1444.36,1449.48,1421.17,1436.39,1428.17,1463,1423.91,1436.94,1467.87,1479.78,1441.74,1440.61,1454.25,1457.32,1456.33,1404.3,1423.28,1468.48,1452.82,1439.09,1433.71,1445.71,1479.32,1465.86,1460.48,1428.86,1445.11,1419.18,1448.85,1461.27,1446.95
7.79,0.944,1718.3,1712.15,1752.39,1766.78,1702.75,1746.04,1779.21,1721.62,1679.41,1717.79,1749.67,1708.1,1729.11,1692.76,1701.49,1735.22,1712.09,1739.98,1724.38,1744.42,1731.82,1706.06,1706.45,1756.37,1694.32,1753.76,1704.49,1713.35,1741.23,1764.34,1729.94,1710.32,1726.73,1735.27,1716.69,1694.36,1698.52,1711.42,1747.03,1735.44,1736.77,1748.1,1736.68,1777.95,1749.65,1725.61,1737.6,1674.3,1678.14,1731.48,1714.12,1711.72,1714.74,1723.2,1696.94,1746.93,1730.4,1703.82,1703.92,1732.76,1732.95,1753.63,1732.41,1709.66,1698.56,1703.62,1727.85,1709.45,1713.34,1716.88,1722.84,1689.56,1707.44,1697.79,1738.96,1692.67,1708.24,1744.9,1758.85,1713.64,1712.44,1728.56,1732.06,1731.12,1669.83,1692.19,1745.54,1727.26,1710.81,1704.57,1718.67,1758.57,1742.63,1736.19,1698.9,1717.88,1687.71,1722.61,1737.46,1720.66
7.79,1.054,2018.18,2010.13,2057.58,2074.21,2000.18,2050.17,2088.79,2021.53,1973.08,2017.21,2054.31,2006.19,2030.63,1988.39,1998.68,2037.75,2010.97,2043.51,2025.45,2048.45,2033.86,2003.97,2004.39,2062.48,1990.05,2059.69,2002.44,2012.57,2045.19,2071.77,2032.34,2009.26,2028.57,2038.34,2016.49,1990.57,1995.56,2010.85,2052.27,2038.72,2040.45,2053.42,2040.2,2088.26,2055.41,2027.55,2041.22,1967.79,1972.33,2034.33,2014.09,2011.52,2015.11,2025.08,1994.35,2052.44,2033.33,2002.3,2002.37,2036.07,2036.44,2060.81,2035.93,2009.27,1996.42,2002.42,2030.51,2009.25,2013.91,2018,2024.88,1986.24,2007.01,1995.75,2043.86,1989.74,2008.05,2050.95,2067.11,2014.07,2012.83,2031.62,2035.56,2034.77,1963.41,1989.43,2051.64,2030.47,2011.14,2003.97,2020.33,2067,2048.43,2040.81,1997.44,2019.31,1984.58,2025.15,2042.64,2023.17
8.17,0.292,251.269,251.479,256.304,257.8,248.91,255.047,260.091,251.46,245.686,250.537,256.05,249.298,253.258,247.025,248.281,253.639,249.622,253.837,250.971,254.165,253.002,248.862,248.384,256.135,247.809,255.212,248.373,249.66,253.023,257.094,251.266,248.8,250.537,252.735,250.177,246.579,246.831,248.784,254.151,251.625,252.077,253.682,252.51,257.997,254.053,250.27,251.991,242.894,243.213,251.499,247.952,247.542,248.727,248.884,245.272,253.106,249.995,247.311,246.796,250.29,250.895,252.636,250.173,247.876,245.206,245.666,249.747,247.099,247.319,247.278,248.502,243.398,246.131,244.339,250.99,243.682,245.871,251.355,253.11,246.908,246.786,249,249.391,249.769,240.08,243.594,251.654,247.948,246.577,245.446,247.7,252.518,250.639,249.804,244.764,247.731,242.114,247.837,248.954,246.481
8.17,0.414,441.9,441.825,450.966,453.694,437.675,448.679,457.792,442.219,431.982,440.643,450.329,438.57,445.473,434.534,436.869,446.204,439.303,446.842,441.92,447.459,445.286,437.968,437.249,450.979,435.9,449.553,437.326,439.539,445.766,452.844,442.803,438.274,441.545,445.16,440.5,434.213,434.762,438.358,447.876,443.603,444.457,447.221,445.031,455.077,448.024,441.328,444.388,428.067,428.77,443.42,437.349,436.74,438.712,439.261,432.697,446.623,441.221,436.128,435.296,441.718,442.761,446.278,441.767,437.346,432.774,433.785,440.824,436.262,436.833,436.785,438.813,429.845,434.713,431.577,443.403,430.304,434.452,444.232,447.428,436.044,435.955,439.909,440.577,441.235,424.151,430.408,444.718,438.481,435.623,433.687,437.753,446.689,443.112,441.665,432.553,437.713,428.174,438.153,440.503,436.079
