R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,321.435,319.421,328.672,331.967,318.729,327.215,332.932,324.842,316.759,324.564,325.834,324.054,324.096,322.387,324.114,325.62,326.269,329.302,329.969,331.79,328.215,325.711,328.272,332.505,322.939,334.307,327.515,328.281,334.256,336.055,333.996,331.153,334.687,331.4,329.085,328.455,329.604,331.158,334.471,337.589,337.53,338.49,334.861,344.2,339.91,337.104,340.438,329.476,331.881,336.438,339.258,339.627,336.941,341.796,337.808,343.364,343.195,335.348,337.041,342.928,341.268,349.148,346.036,338.635,340.059,343.533,342.697,342.407,345.424,346.383,344.559,342.445,344.939,344.95,347.775,342.953,348.092,350.48,354.255,345.639,346.888,348.769,349.569,346.905,343.271,345.841,350.197,354.517,345.947,346.061,349.084,358.736,352.45,353.652,346.611,347.652,350.634,350.641,358.177,355.097
7.79,0.421,555.953,551.951,568.61,574.45,551.235,566.071,576.103,561.861,547.812,561.469,563.514,560.674,560.557,557.778,560.871,563.302,564.678,569.986,571.344,574.363,567.992,563.708,568.317,575.606,558.648,578.972,567.062,568.329,579.006,581.924,578.71,573.583,579.96,573.902,569.762,568.78,570.906,573.714,579.447,585.133,585.055,586.645,580.194,596.737,589.225,584.401,590.187,570.984,575.308,583.123,588.326,589.085,584.227,593.019,585.926,595.535,595.431,581.372,584.439,594.946,591.972,606.201,600.598,587.306,590.05,596.297,594.594,594.216,599.666,601.418,598.073,594.514,598.85,598.953,603.809,595.369,604.559,608.739,615.401,600.03,602.313,605.626,606.996,602.308,596.184,600.639,608.18,616.137,600.719,601.014,606.302,623.554,612.349,614.46,602.03,603.702,609.449,609.215,622.784,617.412
7.79,0.516,764.905,758.902,782.359,790.475,758.415,778.856,792.737,772.987,753.717,772.538,775.196,771.547,771.208,767.574,771.916,775.067,777.204,784.532,786.589,790.579,781.69,775.873,782.347,792.295,768.683,797.152,780.703,782.371,797.319,801.118,797.075,789.854,798.839,790.187,784.375,783.138,786.189,790.165,798.011,806.067,805.993,808.091,799.102,822.122,811.755,805.182,813.113,786.607,792.685,803.315,810.743,811.913,805.064,817.48,807.576,820.729,820.768,801.06,805.386,820.084,815.924,835.984,828.099,809.434,813.457,822.241,819.656,819.27,826.959,829.441,824.676,819.906,825.858,826.081,832.705,821.046,833.932,839.705,848.943,827.435,830.695,835.279,837.137,830.657,822.436,828.543,838.871,850.236,828.551,829.055,836.351,860.507,844.846,847.769,830.512,832.669,841.126,840.56,859.655,852.258
7.79,0.621,1016.64,1008.02,1039.78,1050.61,1008.06,1035.12,1053.6,1027.24,1001.87,1026.77,1030.09,1025.62,1024.95,1020.38,1026.24,1030.15,1033.3,1043.03,1046.01,1051.05,1039.15,1031.55,1040.28,1053.34,1021.74,1060.07,1038.24,1040.34,1060.45,1065.18,1060.36,1050.58,1062.75,1050.88,1043.04,1041.55,1045.76,1051.18,1061.5,1072.46,1072.42,1075.06,1063.03,1093.82,1080.08,1071.47,1081.91,1046.74,1054.96,1068.85,1079.03,1080.76,1071.49,1088.33,1075.04,1092.35,1092.64,1066.09,1071.94,1091.71,1086.13,1113.31,1102.65,1077.45,1083.1,1094.98,1091.23,1090.91,1101.34,1104.71,1098.18,1092.05,1099.91,1100.3,1109.01,1093.5,1110.89,1118.55,1130.87,1101.92,1106.4,1112.5,1114.91,1106.32,1095.72,1103.77,1117.37,1132.96,1103.64,1104.44,1114.12,1146.64,1125.59,1129.48,1106.46,1109.11,1121.04,1119.96,1145.79,1136.01
7.79,0.726,1288.52,1276.85,1317.63,1331.32,1277.76,1311.75,1335.09,1301.7,1270.02,1301.25,1305.2,1300.01,1298.92,1293.46,1300.98,1305.55,1309.91,1322.18,1326.22,1332.26,1317.15,1307.73,1318.89,1335.17,1295.04,1343.99,1316.5,1319,1344.66,1350.25,1344.85,1332.29,1347.9,1332.5,1322.44,1320.77,1326.24,1333.27,1346.16,1360.27,1360.31,1363.46,1348.18,1387.27,1369.97,1359.27,1372.31,1328.03,1338.57,1355.81,1369,1371.39,1359.52,1381.16,1364.23,1385.86,1386.52,1352.62,1360.12,1385.31,1378.23,1413.13,1399.48,1367.25,1374.7,1389.94,1384.83,1384.69,1398.1,1402.41,1393.95,1386.47,1396.32,1396.93,1407.81,1388.21,1410.47,1420.14,1435.7,1398.74,1404.58,1412.28,1415.24,1404.45,1391.47,1401.54,1418.54,1438.8,1401.22,1402.39,1414.59,1456.09,1429.27,1434.19,1405.05,1408.11,1424.01,1422.25,1455.37,1443.09
7.79,0.84,1601.9,1586.51,1637.68,1654.57,1588.69,1630.39,1659.24,1617.88,1579.27,1617.49,1622.09,1616.26,1614.63,1608.25,1617.68,1622.88,1628.72,1643.85,1649.16,1656.21,1637.49,1626.07,1639.99,1659.83,1610.06,1671.11,1637.31,1640.19,1672.18,1678.6,1672.8,1657.03,1676.6,1657.09,1644.5,1642.67,1649.64,1658.54,1674.27,1692.01,1692.18,1695.81,1676.88,1725.35,1704.09,1691.09,1707,1652.54,1665.74,1686.64,1703.32,1706.55,1691.71,1718.85,1697.78,1724.2,1725.36,1683.09,1692.46,1723.82,1715.07,1758.84,1741.77,1701.49,1711.07,1730.18,1723.4,1723.56,1740.42,1745.8,1735.08,1726.19,1738.24,1739.13,1752.42,1728.2,1756.06,1767.99,1787.2,1741.07,1748.52,1758.01,1761.55,1748.35,1732.81,1745.14,1765.91,1791.61,1744.53,1746.18,1761.21,1812.96,1779.55,1785.64,1749.61,1753.03,1773.69,1771.03,1812.51,1797.44
7.79,0.944,1902.39,1883.3,1944.39,1964.22,1886.94,1935.77,1969.75,1920.9,1875.97,1920.61,1925.76,1919.49,1917.3,1910.15,1921.41,1927.05,1934.4,1952.19,1958.79,1966.67,1944.58,1931.33,1947.85,1970.95,1912.13,1984.63,1945,1948.17,1986.14,1993.2,1987.28,1968.46,1991.78,1968.31,1953.31,1951.38,1959.8,1970.51,1988.86,2010.05,2010.38,2014.39,1992.06,2049.33,2024.4,2009.32,2027.84,1963.94,1979.67,2003.89,2023.92,2028,2010.36,2042.73,2017.76,2048.59,2050.3,2000.11,2011.25,2048.44,2038.13,2090.34,2070.04,2022.14,2033.79,2056.58,2048.13,2048.67,2068.81,2075.19,2062.3,2052.19,2066.25,2067.45,2082.98,2054.4,2087.62,2101.66,2124.25,2069.43,2078.46,2089.62,2093.65,2078.24,2060.45,2074.86,2099.08,2130.04,2073.92,2076.07,2093.74,2155.19,2115.56,2122.73,2080.27,2083.93,2109.3,2105.67,2155.09,2137.46
7.79,1.054,2234.41,2211.06,2283.02,2306.01,2216.55,2272.94,2312.49,2255.53,2204,2255.38,2261.06,2254.47,2251.63,2243.74,2257.01,2263.02,2272.1,2292.74,2300.8,2309.43,2283.73,2268.58,2287.93,2314.47,2245.89,2330.83,2284.99,2288.4,2332.85,2340.52,2334.67,2312.51,2339.94,2312.09,2294.44,2292.53,2302.53,2315.27,2336.35,2361.32,2361.9,2366.22,2340.2,2407,2378.18,2360.9,2382.17,2308.2,2326.72,2354.39,2378.1,2383.19,2362.51,2400.58,2371.39,2406.85,2409.23,2350.49,2363.53,2407.01,2395.07,2456.51,2432.71,2376.51,2390.45,2417.29,2406.88,2407.96,2431.73,2439.16,2423.85,2412.54,2428.78,2430.29,2448.2,2414.95,2454.01,2470.29,2496.55,2432.24,2443.05,2455.98,2460.51,2442.76,2422.71,2439.32,2467.18,2503.96,2437.99,2440.73,2461.23,2533.18,2486.8,2495.17,2445.82,2449.59,2480.33,2475.49,2533.62,2513.24
8.17,0.292,274.111,272.44,280.554,282.744,271.629,278.792,284.35,276.307,270.091,275.794,277.96,275.872,276.899,274.358,276.086,277.702,277.792,280.837,280.921,282.501,280.087,277.458,279.165,283.57,275.364,284.897,279.19,279.669,284.558,286.625,284.567,282.121,284.832,282.713,280.507,279.623,280.449,282.279,285.495,287.342,287.793,288.355,285.683,293.696,290.076,287.341,290.027,280.468,282.497,287.086,288.504,289.057,287.525,290.894,287.315,292.899,292.108,286.162,287.074,291.787,291.111,297.229,294.91,289.095,289.317,292.332,291.979,292.018,294.546,294.735,293.363,291.355,293.677,293.271,296.749,291.44,296.326,298.881,301.876,293.981,295.402,296.958,297.38,295.903,291.898,294.467,298.78,301.758,294.809,294.802,297.745,305.676,300.393,301.497,295.597,296.488,298.436,298.971,304.879,302.176
8.17,0.414,482.071,478.653,493.634,497.594,477.624,490.452,500.491,485.915,474.892,485.064,488.863,485.321,487.056,482.614,485.794,488.535,488.878,494.371,494.656,497.345,492.955,488.294,491.435,499.285,484.369,501.843,491.589,492.371,501.323,504.86,501.491,496.971,501.986,497.962,493.903,492.401,493.977,497.376,503.111,506.57,507.431,508.346,503.498,518.046,511.551,506.699,511.465,494.288,498.025,506.164,508.877,509.984,507.145,513.406,506.867,516.842,515.548,504.641,506.337,514.953,513.731,525.051,520.766,510.071,510.627,516.185,515.368,515.568,520.251,520.612,518.031,514.538,518.689,518.008,524.242,514.638,523.605,528.228,533.632,519.175,521.835,524.638,525.354,522.732,515.697,520.295,527.998,533.641,520.833,520.896,526.196,540.722,531.074,533.061,522.387,523.861,527.778,528.555,539.457,534.616
