R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,188.023,186.662,191.891,194.033,186.631,191.342,194.192,190.197,185.419,190.205,190.368,189.683,189.212,188.807,189.68,190.329,190.96,192.448,193.1,194.032,191.71,190.556,192.222,194.247,188.784,195.412,191.52,192.011,195.563,196.217,195.352,193.66,195.899,193.65,192.396,192.206,192.989,193.666,195.348,197.515,197.259,197.885,195.623,200.917,198.453,197.07,198.973,192.898,194.268,196.512,198.599,198.735,196.837,200.024,197.809,200.525,200.812,195.916,197.136,200.713,199.388,204.287,202.27,197.742,199.093,201.053,200.394,200.071,201.84,202.75,201.6,200.468,201.793,202.029,203.151,200.937,203.655,204.836,207.09,202.338,202.885,204.02,204.571,202.723,201.016,202.312,204.591,207.427,202.286,202.431,203.942,209.726,206.084,206.683,202.565,203.113,205.176,204.954,209.596,207.899
7.79,0.421,329.049,326.451,335.801,339.588,326.617,334.859,339.866,332.783,324.446,332.838,333.123,331.931,331.085,330.381,331.938,333.078,334.199,336.848,338.013,339.606,335.496,333.478,336.413,340.006,330.278,342.104,335.213,336.06,342.385,343.465,342.047,338.986,343.004,339.007,336.741,336.394,337.819,339.061,342.045,345.854,345.416,346.499,342.509,351.855,347.508,345.094,348.387,337.704,340.128,344.094,347.769,348.041,344.693,350.37,346.411,351.188,351.736,343.034,345.197,351.569,349.233,357.969,354.329,346.275,348.712,352.177,351.013,350.435,353.573,355.214,353.181,351.175,353.503,353.927,355.939,351.992,356.802,358.961,362.923,354.453,355.422,357.451,358.405,355.188,352.15,354.433,358.506,363.526,354.406,354.684,357.317,367.609,361.184,362.187,354.903,355.845,359.55,359.171,367.418,364.447
7.79,0.516,456.702,452.895,465.998,471.257,453.351,464.716,471.649,461.777,450.302,461.894,462.293,460.65,459.463,458.494,460.675,462.254,463.815,467.518,469.146,471.303,465.591,462.805,466.869,471.883,458.286,474.836,465.247,466.404,475.239,476.665,474.806,470.483,476.127,470.554,467.351,466.854,468.878,470.652,474.813,480.079,479.486,480.967,475.433,488.409,482.376,479.048,483.553,468.765,472.132,477.648,482.736,483.15,478.505,486.437,480.891,487.508,488.306,476.169,479.18,488.087,484.848,497.062,491.926,480.688,484.12,488.933,487.321,486.507,490.881,493.194,490.368,487.574,490.793,491.39,494.22,488.696,495.389,498.464,503.945,492.1,493.453,496.292,497.598,493.182,488.934,492.1,497.812,504.789,492.083,492.491,496.114,510.483,501.57,502.906,492.776,494.059,499.267,498.757,510.256,506.157
7.79,0.621,612.635,607.277,624.939,631.956,608.2,623.257,632.488,619.254,604.081,619.465,620.007,617.826,616.234,614.942,617.88,619.989,622.072,627.051,629.237,632.041,624.412,620.71,626.119,632.853,614.577,636.85,624.016,625.535,637.403,639.205,636.875,630.998,638.623,631.156,626.799,626.113,628.877,631.315,636.897,643.892,643.122,645.068,637.692,655.014,646.96,642.551,648.47,628.788,633.284,640.666,647.432,648.031,641.841,652.495,645.023,653.84,654.954,638.679,642.705,654.677,650.363,666.783,659.813,644.736,649.378,655.808,653.664,652.562,658.421,661.554,657.781,654.033,658.316,659.121,662.958,655.515,664.469,668.687,675.976,660.043,661.856,665.684,667.396,661.577,655.853,660.078,667.786,677.104,660.089,660.662,665.452,684.745,672.858,674.561,661.015,662.694,669.724,669.073,684.489,679.052
7.79,0.726,783.234,776.102,798.69,807.571,777.662,796.595,808.262,791.424,772.385,791.758,792.457,789.712,787.688,786.055,789.811,792.476,795.121,801.472,804.256,807.713,798.047,793.379,800.208,808.788,785.486,813.92,797.628,799.514,814.64,816.8,814.037,806.461,816.233,806.741,801.12,800.224,803.8,806.979,814.085,822.897,821.955,824.377,815.047,836.994,826.79,821.248,828.629,803.769,809.469,818.84,827.378,828.198,820.372,833.945,824.395,835.543,837.017,816.311,821.418,836.683,831.234,852.174,843.209,824.018,829.969,838.121,835.414,834.005,841.453,845.476,840.693,835.927,841.333,842.362,847.297,837.781,849.152,854.634,863.832,843.497,845.806,850.697,852.83,845.554,838.239,843.588,853.456,865.266,843.643,844.406,850.42,874.993,859.948,862.011,844.824,846.905,855.91,855.122,874.73,867.885
7.79,0.84,982.566,973.309,1001.54,1012.52,975.727,998.985,1013.4,992.452,969.116,992.945,993.843,990.452,987.952,985.916,990.61,993.915,997.182,1005.11,1008.56,1012.73,1000.76,995.004,1003.42,1014.12,985.079,1020.55,1000.34,1002.63,1021.46,1023.99,1020.8,1011.25,1023.49,1011.71,1004.62,1003.47,1007.99,1012.04,1020.89,1031.72,1030.6,1033.55,1022.02,1049.19,1036.55,1029.74,1038.73,1008.04,1015.1,1026.74,1037.25,1038.34,1028.68,1045.57,1033.64,1047.43,1049.32,1023.59,1029.91,1048.93,1042.21,1068.3,1057.03,1033.17,1040.61,1050.71,1047.38,1045.61,1054.86,1059.9,1053.99,1048.05,1054.72,1056.01,1062.22,1050.32,1064.43,1071.4,1082.74,1057.37,1060.24,1066.36,1068.95,1060.07,1050.91,1057.54,1069.9,1084.51,1057.66,1058.65,1066.03,1096.61,1078.01,1080.44,1059.13,1061.65,1072.9,1071.99,1096.35,1087.93
7.79,0.944,1176.18,1164.83,1198.41,1211.34,1168.17,1195.44,1212.41,1187.59,1160.29,1188.25,1189.35,1185.35,1182.42,1179.99,1185.57,1189.48,1193.32,1202.74,1206.82,1211.62,1197.52,1190.73,1200.61,1213.34,1178.86,1221,1197.09,1199.76,1222.1,1224.92,1221.39,1209.95,1224.53,1210.61,1202.11,1200.69,1206.12,1211.03,1221.53,1234.23,1232.95,1236.37,1222.8,1254.86,1239.94,1231.95,1242.4,1206.28,1214.6,1228.39,1240.72,1242.08,1230.73,1250.74,1236.54,1252.81,1255.11,1224.64,1232.1,1254.68,1246.77,1277.72,1264.24,1235.99,1244.84,1256.75,1252.86,1250.74,1261.68,1267.7,1260.72,1253.68,1261.52,1263.05,1270.51,1256.32,1273.01,1281.44,1294.75,1264.62,1268.03,1275.3,1278.31,1267.98,1257.04,1264.87,1279.61,1296.83,1265.08,1266.29,1274.93,1311.19,1289.27,1292,1266.81,1269.74,1283.11,1282.11,1310.94,1301.06
7.79,1.054,1392.63,1378.9,1418.32,1433.36,1383.37,1414.9,1434.65,1405.6,1374.1,1406.45,1407.8,1403.12,1399.74,1396.87,1403.44,1408.01,1412.46,1423.5,1428.25,1433.7,1417.29,1409.4,1420.86,1435.79,1395.41,1444.8,1416.9,1419.94,1446.09,1449.22,1445.36,1431.83,1448.98,1432.75,1422.69,1420.98,1427.42,1433.27,1445.57,1460.24,1458.82,1462.74,1446.97,1484.3,1466.93,1457.67,1469.65,1427.69,1437.38,1453.51,1467.77,1469.45,1456.28,1479.65,1463.01,1481.94,1484.69,1449.11,1457.78,1484.2,1475.05,1511.26,1495.38,1462.36,1472.74,1486.6,1482.11,1479.61,1492.38,1499.46,1491.35,1483.09,1492.22,1493.98,1502.82,1486.14,1505.6,1515.65,1531.11,1495.78,1499.77,1508.31,1511.74,1499.89,1486.98,1496.11,1513.49,1533.48,1496.46,1497.91,1507.88,1550.29,1524.8,1527.83,1498.47,1501.82,1517.48,1516.41,1550.07,1538.63
8.17,0.292,157.926,156.891,161.377,162.886,156.648,160.644,163.409,159.467,155.7,159.315,159.997,159.116,159.219,158.327,159.185,159.91,160.205,161.686,161.987,162.82,161.17,159.934,161.108,163.223,158.601,164.081,160.826,161.167,164.053,164.913,163.967,162.552,164.272,162.725,161.569,161.234,161.801,162.605,164.224,165.658,165.684,166.1,164.391,168.907,166.829,165.469,167.036,161.752,162.898,165.162,166.431,166.648,165.423,167.71,165.763,168.508,168.405,164.654,165.415,168.27,167.515,171.322,169.816,166.253,166.874,168.554,168.188,168.052,169.518,169.961,169.085,168.012,169.243,169.227,170.713,168.242,170.791,172.029,173.836,169.566,170.203,171.135,171.48,170.295,168.378,169.675,171.903,173.93,169.78,169.84,171.319,176.038,172.99,173.559,170.12,170.604,172.002,172.093,175.737,174.246
8.17,0.414,281.296,279.257,287.473,290.188,279.002,286.156,291.156,283.965,277.264,283.72,284.988,283.387,283.593,281.953,283.528,284.847,285.368,288.082,288.618,290.082,287.112,284.876,286.975,290.843,282.41,292.424,286.524,287.119,292.374,293.882,292.255,289.634,292.788,289.994,287.848,287.219,288.277,289.79,292.742,295.291,295.366,296.092,293.023,301.185,297.433,294.986,297.755,288.233,290.305,294.428,296.68,297.108,294.92,299.074,295.505,300.481,300.306,293.5,294.869,300.069,298.733,305.67,302.883,296.411,297.543,300.585,299.939,299.692,302.354,303.164,301.585,299.631,301.852,301.816,304.567,300.026,304.658,306.981,310.225,302.417,303.583,305.286,305.886,303.809,300.291,302.646,306.739,310.388,302.863,302.983,305.64,314.23,308.729,309.71,303.483,304.34,306.899,307.095,313.71,311.032
