R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,199.255,200.536,199.28,199.268,199.968,199.941,199.251,199.971,200.289,200.01,200.434,200.425,200.809,200.637,200.595,201.034,200.693,200.004,200.62,200.683,201.306,200.871,201.386,201.091,201.634,201.614,201.176,201.493,201.715,201.794,201.111,201.421,201.636,201.663,202.335,202.553,202.429,202.046,201.857,202.081,201.875,201.858,202.839,202.07,202.45,203.228,202.861,203.504,203.065,202.631,202.621,202.915,202.978,203.017,202.862,203.139,203.154,204.134,203.807,203.468,203.521,203.162,203.339,204.344,203.866,203.768,204.386,204.286,204.384,203.837,204.016,204.292,204.234,204.683,203.889,205.013,204.525,204.216,204.357,205.16,205.637,205.123,204.642,205.05,205.216,205.395,205.294,205.064,206.106,205.537,205.623,205.735,206.23,205.572,206.172,206.524,206.102,205.528,205.486,206.299
1.02261,200.475,201.755,200.502,200.489,201.172,201.149,200.471,201.186,201.517,201.226,201.634,201.654,202.023,201.863,201.821,202.239,201.914,201.23,201.846,201.907,202.525,202.105,202.623,202.3,202.872,202.827,202.418,202.726,202.929,203.011,202.341,202.672,202.863,202.882,203.561,203.79,203.657,203.28,203.078,203.314,203.112,203.091,204.064,203.295,203.692,204.463,204.105,204.751,204.325,203.871,203.875,204.171,204.23,204.27,204.115,204.387,204.393,205.374,205.054,204.698,204.765,204.403,204.595,205.593,205.113,205.03,205.621,205.553,205.655,205.09,205.262,205.562,205.5,205.937,205.142,206.257,205.789,205.466,205.604,206.403,206.89,206.364,205.89,206.287,206.499,206.671,206.531,206.33,207.353,206.789,206.887,206.983,207.46,206.825,207.436,207.78,207.389,206.789,206.75,207.551
1.04573,201.666,202.945,201.698,201.681,202.348,202.329,201.662,202.373,202.717,202.413,202.805,202.855,203.207,203.06,203.019,203.414,203.107,202.428,203.043,203.104,203.716,203.312,203.834,203.478,204.082,204.012,203.634,203.932,204.114,204.199,203.544,203.895,204.059,204.072,204.758,205.001,204.857,204.485,204.27,204.518,204.322,204.296,205.26,204.491,204.908,205.669,205.32,205.968,205.558,205.083,205.104,205.4,205.455,205.494,205.34,205.606,205.603,206.586,206.271,205.899,205.98,205.616,205.824,206.814,206.334,206.265,206.827,206.793,206.899,206.315,206.478,206.805,206.741,207.163,206.367,207.474,207.027,206.688,206.824,207.617,208.112,207.577,207.11,207.494,207.756,207.919,207.738,207.569,208.571,208.012,208.123,208.202,208.659,208.05,208.672,209.008,208.65,208.021,207.986,208.773
1.06937,202.83,204.106,202.863,202.844,203.493,203.477,202.824,203.53,203.887,203.571,203.944,204.028,204.362,204.227,204.188,204.558,204.27,203.596,204.211,204.27,204.876,204.49,205.015,204.626,205.261,205.165,204.821,205.108,205.266,205.355,204.717,205.089,205.226,205.231,205.924,206.18,206.026,205.661,205.431,205.692,205.502,205.471,206.426,205.657,206.092,206.845,206.505,207.155,206.763,206.266,206.303,206.6,206.651,206.689,206.536,206.795,206.782,207.767,207.459,207.069,207.165,206.798,207.022,208.005,207.523,207.471,208.001,208.003,208.113,207.509,207.664,208.018,207.951,208.359,207.562,208.659,208.234,207.88,208.013,208.799,209.305,208.758,208.3,208.67,208.982,209.139,208.914,208.776,209.757,209.205,209.329,209.39,209.826,209.244,209.878,210.203,209.881,209.224,209.192,209.964
1.09355,203.96,205.233,203.996,203.975,204.604,204.593,203.955,204.654,205.027,204.695,205.05,205.168,205.483,205.362,205.324,205.668,205.4,204.733,205.347,205.404,206.002,205.635,206.163,205.741,206.41,206.286,205.976,206.251,206.387,206.478,205.858,206.251,206.36,206.356,207.056,207.328,207.161,206.803,206.559,206.834,206.65,206.613,207.558,206.789,207.245,207.986,207.658,208.31,207.935,207.416,207.47,207.768,207.814,207.852,207.7,207.952,207.929,208.916,208.614,208.206,208.317,207.947,208.19,209.163,208.679,208.645,209.141,209.181,209.296,208.671,208.818,209.2,209.131,209.521,208.724,209.81,209.411,209.039,209.169,209.948,210.464,209.905,209.456,209.812,210.179,210.326,210.056,209.952,210.91,210.364,210.502,210.544,210.957,210.404,211.05,211.365,211.081,210.393,210.365,211.121
1.11827,205.055,206.326,205.095,205.072,205.68,205.672,205.05,205.743,206.131,205.785,206.118,206.274,206.569,206.462,206.425,206.74,206.494,205.835,206.447,206.503,207.093,206.747,207.278,206.818,207.522,207.369,207.096,207.359,207.47,207.565,206.963,207.381,207.459,207.446,208.153,208.439,208.261,207.911,207.651,207.94,207.763,207.72,208.654,207.885,208.363,209.093,208.775,209.429,209.073,208.53,208.603,208.902,208.944,208.98,208.83,209.074,209.04,210.028,209.734,209.306,209.433,209.061,209.323,210.285,209.799,209.784,210.245,210.326,210.445,209.797,209.936,210.347,210.276,210.649,209.852,210.926,210.552,210.161,210.29,211.061,211.587,211.016,210.577,210.917,211.342,211.48,211.159,211.094,212.025,211.487,211.639,211.662,212.051,211.529,212.187,212.492,212.247,211.527,211.503,212.242
1.14355,206.114,207.379,206.156,206.131,206.716,206.714,206.109,206.794,207.197,206.836,207.149,207.342,207.615,207.525,207.489,207.775,207.55,206.9,207.511,207.564,208.145,207.82,208.355,207.857,208.598,208.413,208.182,208.43,208.514,208.612,208.031,208.474,208.519,208.497,209.212,209.514,209.323,208.981,208.704,209.008,208.838,208.79,209.71,208.943,209.443,210.161,209.855,210.511,210.175,209.608,209.7,209.998,210.036,210.072,209.922,210.159,210.113,211.101,210.815,210.367,210.512,210.137,210.419,211.369,210.883,210.887,211.31,211.433,211.558,210.887,211.015,211.459,211.384,211.737,210.942,212.002,211.656,211.247,211.372,212.135,212.671,212.088,211.658,211.982,212.468,212.597,212.225,212.198,213.102,212.571,212.739,212.74,213.104,212.616,213.286,213.579,213.377,212.623,212.604,213.323
1.16941,207.133,208.394,207.18,207.15,207.711,207.714,207.128,207.804,208.225,207.848,208.136,208.372,208.621,208.547,208.511,208.766,208.567,207.925,208.533,208.584,209.157,208.854,209.391,208.854,209.634,209.416,209.226,209.46,209.516,209.619,209.06,209.528,209.538,209.507,210.229,210.548,210.343,210.009,209.716,210.036,209.874,209.819,210.725,209.96,210.484,211.187,210.895,211.552,211.238,210.645,210.757,211.055,211.089,211.123,210.974,211.203,211.145,212.133,211.856,211.386,211.549,211.172,211.475,212.413,211.925,211.95,212.332,212.501,212.631,211.936,212.054,212.531,212.453,212.786,211.992,213.037,212.72,212.291,212.413,213.167,213.714,213.117,212.7,213.005,213.556,213.673,213.247,213.262,214.137,213.614,213.799,213.777,214.113,213.66,214.344,214.625,214.467,213.679,213.663,214.363
1.19584,208.109,209.363,208.159,208.127,208.662,208.67,208.104,208.771,209.208,208.814,209.077,209.357,209.581,209.526,209.491,209.713,209.539,208.906,209.514,209.561,210.124,209.845,210.386,209.805,210.628,210.373,210.229,210.447,210.473,210.58,210.044,210.54,210.513,210.471,211.201,211.537,211.32,210.995,210.683,211.019,210.865,210.805,211.695,210.931,211.48,212.169,211.891,212.549,212.258,211.637,211.771,212.07,212.098,212.132,211.985,212.204,212.133,213.121,212.852,212.36,212.543,212.163,212.488,213.412,212.924,212.971,213.309,213.527,213.661,212.941,213.048,213.56,213.479,213.79,212.999,214.027,213.742,213.292,213.409,214.153,214.711,214.101,213.697,213.982,214.602,214.708,214.223,214.282,215.126,214.612,214.814,214.769,215.075,214.66,215.357,215.625,215.516,214.689,214.679,215.357
1.22288,209.04,210.286,209.092,209.058,209.565,209.578,209.034,209.69,210.146,209.734,209.972,210.297,210.494,210.458,210.425,210.61,210.464,209.843,210.446,210.491,211.043,210.791,211.334,210.709,211.574,211.282,211.186,211.389,211.382,211.493,210.982,211.507,211.441,211.388,212.125,212.48,212.248,211.933,211.602,211.955,211.811,211.743,212.616,211.856,212.431,213.104,212.841,213.498,213.233,212.584,212.74,213.04,213.062,213.095,212.949,213.158,213.073,214.061,213.802,213.287,213.489,213.107,213.455,214.364,213.876,213.946,214.238,214.507,214.647,213.901,213.995,214.544,214.46,214.747,213.958,214.969,214.717,214.245,214.359,215.091,215.661,215.038,214.645,214.91,215.602,215.697,215.15,215.257,216.065,215.562,215.783,215.711,215.987,215.612,216.323,216.577,216.519,215.653,215.648,216.303
