R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2
1.990588,170.801845,173.674148,178.127331,182.580514,185.452817,1,0,0,0,178.127331,167.839223,176.148884,189.210346
1.9967705,170.723976,173.59497,178.046123,182.497276,185.36827,1,0,0,0,178.046123,167.79342,176.202082,189.212823
2.0029722,170.698468,173.569033,178.019521,182.470009,185.340574,1,0,0,0,178.019521,167.778192,176.269653,189.244194
2.0091931,170.730944,173.602055,178.05339,182.504725,185.375836,1,0,0,0,178.05339,167.796878,176.353165,189.307575
2.0154334,170.762068,173.633703,178.085849,182.537995,185.40963,1,0,0,0,178.085849,167.814116,176.435716,189.369699
2.021693,170.791828,173.663963,178.116885,182.569807,185.441942,1,0,0,0,178.116885,167.829892,176.517294,189.430554
2.0279721,170.820211,173.692823,178.146485,182.600147,185.472759,1,0,0,0,178.146485,167.844193,176.597893,189.490129
2.0342706,170.847204,173.72027,178.174636,182.629002,185.502068,1,0,0,0,178.174636,167.857004,176.677501,189.54841
2.0405888,170.872796,173.746292,178.201325,182.656358,185.529854,1,0,0,0,178.201325,167.868313,176.756112,189.605389
2.0469265,170.896971,173.770874,178.226537,182.6822,185.556103,1,0,0,0,178.226537,167.878105,176.833715,189.66105
2.053284,170.919718,173.794004,178.25026,182.706516,185.580802,1,0,0,0,178.25026,167.886366,176.910302,189.715384
2.0596612,170.941023,173.815667,178.272479,182.729291,185.603935,1,0,0,0,178.272479,167.893082,176.985862,189.768378
2.0660582,170.960875,173.835852,178.293182,182.750512,185.625489,1,0,0,0,178.293182,167.898239,177.060386,189.820018
2.072475,170.979257,173.854543,178.312352,182.770161,185.645447,1,0,0,0,178.312352,167.901821,177.133864,189.870294
2.0789118,170.996158,173.871729,178.329978,182.788227,185.663798,1,0,0,0,178.329978,167.903815,177.206288,189.919192
2.0853686,171.011563,173.887393,178.346044,182.804695,185.680525,1,0,0,0,178.346044,167.904205,177.277649,189.9667
2.0918455,171.025458,173.901522,178.360535,182.819548,185.695612,1,0,0,0,178.360535,167.902977,177.347935,190.012806
2.0983424,171.03783,173.914102,178.373438,182.832774,185.709046,1,0,0,0,178.373438,167.900115,177.417136,190.057495
2.1048596,171.048665,173.925119,178.384737,182.844355,185.720809,1,0,0,0,178.384737,167.895604,177.485244,190.100756
2.1113969,171.057948,173.934558,178.394418,182.854278,185.730888,1,0,0,0,178.394418,167.889429,177.552247,190.142575
2.1179546,171.065664,173.942403,178.402465,182.862527,185.739266,1,0,0,0,178.402465,167.881573,177.618137,190.182939
2.1245327,171.071799,173.948641,178.408863,182.869085,185.745927,1,0,0,0,178.408863,167.872022,177.682903,190.221835
2.1311311,171.076339,173.953258,178.413598,182.873938,185.750857,1,0,0,0,178.413598,167.860759,177.746532,190.259248
2.1377501,171.079268,173.956237,178.416653,182.877069,185.754038,1,0,0,0,178.416653,167.847768,177.809018,190.295166
2.1443896,171.080571,173.957562,178.418012,182.878462,185.755453,1,0,0,0,178.418012,167.833033,177.870348,190.329574
2.1510498,171.080235,173.957219,178.417661,182.878103,185.755087,1,0,0,0,178.417661,167.816537,177.930513,190.36246
2.1577306,171.078242,173.955193,178.415583,182.875973,185.752924,1,0,0,0,178.415583,167.798264,177.9895,190.393808
2.1644322,171.074577,173.951467,178.411761,182.872055,185.748945,1,0,0,0,178.411761,167.778197,178.047299,190.423605
2.1711546,171.069226,173.946026,178.40618,182.866334,185.743134,1,0,0,0,178.40618,167.756319,178.103901,190.451836
2.1778979,171.062171,173.938852,178.398823,182.858794,185.735475,1,0,0,0,178.398823,167.732612,178.159293,190.478487
2.1846621,171.053398,173.929931,178.389673,182.849415,185.725948,1,0,0,0,178.389673,167.70706,178.213464,190.503543
2.1914474,171.042889,173.919246,178.378714,182.838182,185.714539,1,0,0,0,178.378714,167.679644,178.266405,190.52699
2.1982537,171.030629,173.90678,178.365928,182.825076,185.701227,1,0,0,0,178.365928,167.650347,178.318101,190.548813
2.2050811,171.016601,173.892516,178.351298,182.81008,185.685995,1,0,0,0,178.351298,167.619151,178.368544,190.568996
2.2119298,171.000788,173.876437,178.334807,182.793177,185.668826,1,0,0,0,178.334807,167.586038,178.417721,190.587525
2.2187997,170.983174,173.858526,178.316437,182.774348,185.6497,1,0,0,0,178.316437,167.550989,178.46562,190.604384
2.2256909,170.963741,173.838767,178.296171,182.753575,185.628601,1,0,0,0,178.296171,167.513987,178.51223,190.619557
2.2326036,170.942472,173.81714,178.27399,182.73084,185.605508,1,0,0,0,178.27399,167.475011,178.55754,190.63303
2.2395377,170.91935,173.793629,178.249876,182.706123,185.580402,1,0,0,0,178.249876,167.434044,178.601537,190.644786
2.2464934,170.894358,173.768217,178.223812,182.679407,185.553266,1,0,0,0,178.223812,167.391065,178.644209,190.65481
2.2534707,170.917277,173.791521,178.247714,182.703907,185.578151,1,0,0,0,178.247714,167.372964,178.701919,190.690116
2.2604696,170.989362,173.864819,178.322891,182.780963,185.65642,1,0,0,0,178.322891,167.380428,178.775066,190.751374
2.2674903,171.06044,173.937092,178.397017,182.856942,185.733594,1,0,0,0,178.397017,167.386345,178.847139,190.811342
2.2745328,171.130501,174.008331,178.470083,182.931835,185.809665,1,0,0,0,178.470083,167.3907,178.91813,190.87001
2.2815971,171.199533,174.078524,178.542076,183.005628,185.884619,1,0,0,0,178.542076,167.393478,178.988026,190.927363
2.2886834,171.26753,174.147664,178.612989,183.078314,185.958448,1,0,0,0,178.612989,167.394665,179.056821,190.983391
2.2957917,171.334481,174.215742,178.682812,183.149882,186.031143,1,0,0,0,178.682812,167.394246,179.124502,191.038082
2.3029221,171.400377,174.282746,178.751534,183.220322,186.102691,1,0,0,0,178.751534,167.392205,179.19106,191.091423
2.3100746,171.465208,174.348666,178.819145,183.289624,186.173082,1,0,0,0,178.819145,167.388529,179.256485,191.143401
2.3172494,171.528963,174.413494,178.885635,183.357776,186.242307,1,0,0,0,178.885635,167.3832,179.320766,191.194006
2.3244464,171.591634,174.477219,178.950994,183.424769,186.310354,1,0,0,0,178.950994,167.376205,179.383892,191.243222
2.3316658,171.65321,174.539831,179.015211,183.490591,186.377212,1,0,0,0,179.015211,167.367526,179.445853,191.291039
2.3389076,171.713683,174.60132,179.078277,183.555234,186.442871,1,0,0,0,179.078277,167.357149,179.506639,191.337442
2.3461719,171.773039,174.661675,179.140179,183.618683,186.507319,1,0,0,0,179.140179,167.345057,179.566238,191.38242
2.3534588,171.831272,174.720886,179.200909,183.680932,186.570546,1,0,0,0,179.200909,167.331235,179.62464,191.425959
2.3607682,171.888368,174.778943,179.260454,183.741965,186.63254,1,0,0,0,179.260454,167.315665,179.681833,191.468046
2.3681004,171.944319,174.835835,179.318805,183.801775,186.693291,1,0,0,0,179.318805,167.298332,179.737808,191.508667
2.3754554,171.999114,174.891551,179.37595,183.860349,186.752786,1,0,0,0,179.37595,167.279218,179.792552,191.54781
2.3828332,172.052742,174.946081,179.431878,183.917675,186.811014,1,0,0,0,179.431878,167.258308,179.846054,191.58546
2.3902339,172.105192,174.999414,179.486578,183.973742,186.867964,1,0,0,0,179.486578,167.235583,179.898303,191.621604
2.3976576,172.156455,175.051538,179.540039,184.02854,186.923623,1,0,0,0,179.540039,167.211026,179.949287,191.656228
2.4051044,172.206518,175.102443,179.592249,184.082055,186.97798,1,0,0,0,179.592249,167.184621,179.998996,191.689317
2.4125743,172.255371,175.152118,179.643198,184.134278,187.031025,1,0,0,0,179.643198,167.156349,180.047416,191.720859
2.4200674,172.303004,175.200551,179.692873,184.185195,187.082742,1,0,0,0,179.692873,167.126193,180.094537,191.750838
2.4275838,172.349403,175.24773,179.741262,184.234794,187.133121,1,0,0,0,179.741262,167.094134,180.140347,191.779241
2.4351235,172.394559,175.293646,179.788355,184.283064,187.182151,1,0,0,0,179.788355,167.060155,180.184832,191.806052
2.4426866,172.438459,175.338285,179.834138,184.329991,187.229817,1,0,0,0,179.834138,167.024237,180.227982,191.831256
2.4502732,172.481094,175.381636,179.878601,184.375566,187.276108,1,0,0,0,179.878601,166.986362,180.269784,191.85484
2.4578834,172.52245,175.423688,179.921731,184.419774,187.321012,1,0,0,0,179.921731,166.946509,180.310225,191.876789
2.4655172,172.562516,175.464428,179.963516,184.462604,187.364516,1,0,0,0,179.963516,166.904662,180.349294,191.897086
2.4731747,172.601281,175.503844,180.003943,184.504042,187.406605,1,0,0,0,180.003943,166.8608,180.386977,191.915717
2.480856,172.638732,175.541925,180.043,184.544075,187.447268,1,0,0,0,180.043,166.814904,180.423262,191.932666
2.4885612,172.674856,175.578657,180.080674,184.582691,187.486492,1,0,0,0,180.080674,166.766954,180.458136,191.947918
2.4962903,172.709643,175.614029,180.116953,184.619877,187.524263,1,0,0,0,180.116953,166.71693,180.491586,191.961457
2.5040434,172.795793,175.701628,180.206798,184.711968,187.617803,1,0,0,0,180.206798,166.687916,180.541054,191.99775
2.5118206,172.929661,175.837747,180.346407,184.855067,187.763153,1,0,0,0,180.346407,166.678345,180.605335,192.055116
2.5196219,173.063004,175.973332,180.485469,184.997606,187.907934,1,0,0,0,180.485469,166.667074,180.668448,192.111146
2.5274475,173.195821,176.108382,180.623982,185.139582,188.052143,1,0,0,0,180.623982,166.654087,180.730385,192.165828
2.5352974,173.328103,176.24289,180.761938,185.280986,188.195773,1,0,0,0,180.761938,166.639367,180.791134,192.219149
2.5431716,173.459845,176.376847,180.89933,185.421813,188.338815,1,0,0,0,180.89933,166.622898,180.850683,192.271097
2.5510703,173.591043,176.510251,181.036155,185.562059,188.481267,1,0,0,0,181.036155,166.604664,180.909023,192.321659
2.5589936,173.721692,176.643097,181.172407,185.701717,188.623122,1,0,0,0,181.172407,166.584647,180.966142,192.370822
2.5669414,173.851783,176.775376,181.308078,185.84078,188.764373,1,0,0,0,181.308078,166.562831,181.022028,192.418574
2.5749139,173.981314,176.907085,181.443164,185.979243,188.905014,1,0,0,0,181.443164,166.539199,181.07667,192.464902
2.5829112,174.110279,177.038218,181.57766,186.117102,189.045041,1,0,0,0,181.57766,166.513734,181.130058,192.509793
2.5909334,174.238672,177.168771,181.71156,186.254349,189.184448,1,0,0,0,181.71156,166.486417,181.18218,192.553233
2.5989804,174.366486,177.298735,181.844856,186.390977,189.323226,1,0,0,0,181.844856,166.457232,181.233023,192.595209
2.6070525,174.493718,177.428105,181.977544,186.526983,189.46137,1,0,0,0,181.977544,166.42616,181.282577,192.635708
2.6151496,174.620359,177.556877,182.109617,186.662357,189.598875,1,0,0,0,182.109617,166.393184,181.33083,192.674717
2.6232718,174.746404,177.685041,182.241068,186.797095,189.735732,1,0,0,0,182.241068,166.358285,181.377768,192.71222
2.6314193,174.871849,177.812596,182.371893,186.93119,189.871937,1,0,0,0,182.371893,166.321445,181.423381,192.748205
2.6395921,174.996687,177.939533,182.502085,187.064637,190.007483,1,0,0,0,182.502085,166.282645,181.467657,192.782658
2.6477903,175.120912,178.065847,182.631638,187.197429,190.142364,1,0,0,0,182.631638,166.241866,181.510583,192.815565
2.6560139,175.244518,178.191531,182.760545,187.329559,190.276572,1,0,0,0,182.760545,166.19909,181.552146,192.846911
2.6642631,175.367499,178.316581,182.888801,187.461021,190.410103,1,0,0,0,182.888801,166.154296,181.592335,192.876682
2.6725379,175.489849,178.440988,183.016398,187.591808,190.542947,1,0,0,0,183.016398,166.107466,181.631136,192.904863
2.6808384,175.611562,178.564748,183.143331,187.721914,190.6751,1,0,0,0,183.143331,166.05858,181.668537,192.93144
2.6891647,175.732632,178.687854,183.269594,187.851334,190.806556,1,0,0,0,183.269594,166.007617,181.704525,192.956398
2.6975168,175.853051,178.810299,183.395178,187.980057,190.937305,1,0,0,0,183.395178,165.954558,181.739087,192.979722
2.7058949,175.972816,178.932077,183.520079,188.108081,191.067342,1,0,0,0,183.520079,165.899381,181.77221,193.001397
2.714299,176.091918,179.053182,183.644289,188.235396,191.19666,1,0,0,0,183.644289,165.842067,181.803881,193.021408
2.7227292,176.210351,179.173607,183.767802,188.361997,191.325253,1,0,0,0,183.767802,165.782595,181.834085,193.039739
2.7311856,176.32811,179.293346,183.890611,188.487876,191.453112,1,0,0,0,183.890611,165.720942,181.862811,193.056374
2.7396683,176.445187,179.412392,184.01271,188.613028,191.580233,1,0,0,0,184.01271,165.657088,181.890044,193.071299
2.7481773,176.561576,179.530738,184.13409,188.737442,191.706604,1,0,0,0,184.13409,165.591012,181.91577,193.084497
2.7567127,176.771621,179.744315,184.353144,188.961973,191.934667,1,0,0,0,184.353144,165.554254,181.966559,193.128484
2.7652746,177.007408,179.984068,184.599044,189.21402,192.19068,1,0,0,0,184.599044,165.52417,182.023311,193.179893
2.7738632,177.243378,180.224006,184.845134,189.466262,192.44689,1,0,0,0,184.845134,165.492198,182.078819,193.229903
2.7824784,177.479522,180.464121,185.091406,189.718691,192.70329,1,0,0,0,185.091406,165.458323,182.133069,193.2785
2.7911203,177.715841,180.704414,185.33786,189.971306,192.959879,1,0,0,0,185.33786,165.422526,182.18605,193.325672
2.7997891,177.952337,180.944887,185.5845,190.224112,193.216663,1,0,0,0,185.5845,165.384787,182.237752,193.371406
2.8084848,178.189009,181.185539,185.831322,190.477105,193.473635,1,0,0,0,185.831322,165.345089,182.288162,193.415689
2.8172076,178.425857,181.42637,186.078328,190.730286,193.730799,1,0,0,0,186.078328,165.303412,182.337268,193.458507
2.8259574,178.662876,181.667375,186.325513,190.983651,193.98815,1,0,0,0,186.325513,165.259738,182.385059,193.499848
2.8347344,178.900069,181.908557,186.572879,191.237201,194.245689,1,0,0,0,186.572879,165.214046,182.431522,193.539696
2.8435387,179.137436,182.149915,186.820426,191.490937,194.503416,1,0,0,0,186.820426,165.166318,182.476645,193.57804
2.8523703,179.374972,182.391446,187.06815,191.744854,194.761328,1,0,0,0,187.06815,165.116534,182.520416,193.614864
2.8612293,179.61268,182.633152,187.316053,191.998954,195.019426,1,0,0,0,187.316053,165.064674,182.562823,193.650155
2.8701158,179.850557,182.875029,187.564132,192.253235,195.277707,1,0,0,0,187.564132,165.010717,182.603852,193.683898
2.87903,180.088605,183.11708,187.81239,192.5077,195.536175,1,0,0,0,187.81239,164.954643,182.643492,193.71608
2.8879718,180.326821,183.359301,188.060822,192.762343,195.794823,1,0,0,0,188.060822,164.896432,182.68173,193.746687
2.8969414,180.565205,183.601694,188.30943,193.017166,196.053655,1,0,0,0,188.30943,164.836062,182.718552,193.775703
2.9059389,180.803757,183.844259,188.558214,193.272169,196.312671,1,0,0,0,188.558214,164.773511,182.753946,193.803114
2.9149643,181.042474,184.08699,188.807169,193.527348,196.571864,1,0,0,0,188.807169,164.70876,182.787898,193.828905
2.9240177,181.281357,184.32989,189.056297,193.782704,196.831237,1,0,0,0,189.056297,164.641786,182.820396,193.853061
2.9330993,181.520406,184.572959,189.305599,194.038239,197.090792,1,0,0,0,189.305599,164.572567,182.851426,193.875567
2.9422091,181.759619,184.816194,189.555071,194.293948,197.350523,1,0,0,0,189.555071,164.50108,182.880974,193.896409
2.9513471,181.998993,185.059594,189.804712,194.54983,197.610431,1,0,0,0,189.804712,164.427305,182.909027,193.915569
2.9605136,182.238533,185.303162,190.054525,194.805888,197.870517,1,0,0,0,190.054525,164.351216,182.935571,193.933034
2.9697085,182.478232,185.546892,190.304505,195.062118,198.130778,1,0,0,0,190.304505,164.272792,182.960591,193.948786
2.9789319,182.718091,185.790785,190.554651,195.318517,198.391211,1,0,0,0,190.554651,164.19201,182.984075,193.962811
2.9881841,182.958113,186.034843,190.804967,195.575091,198.651821,1,0,0,0,190.804967,164.108844,183.006008,193.975092
2.9974649,183.198292,186.279061,191.055447,195.831833,198.912602,1,0,0,0,191.055447,164.023273,183.026375,193.985613
3.0067746,183.399203,186.483351,191.264975,196.046599,199.130747,1,0,0,0,191.264975,163.964457,183.069599,194.021322
3.0161132,183.585166,186.672441,191.458914,196.245387,199.332662,1,0,0,0,191.458914,163.914477,183.120646,194.065633
3.0254808,183.770905,186.861304,191.652619,196.443934,199.534333,1,0,0,0,191.652619,163.86243,183.170388,194.108474
3.0348775,183.956417,187.049935,191.846087,196.642239,199.735757,1,0,0,0,191.846087,163.808297,183.218811,194.14983
3.0443033,184.141695,187.238329,192.039312,196.840295,199.936929,1,0,0,0,192.039312,163.752057,183.265904,194.189689
3.0537585,184.326743,187.426489,192.232296,197.038103,200.137849,1,0,0,0,192.232296,163.693688,183.311656,194.228037
3.063243,184.51155,187.614403,192.425029,197.235655,200.338508,1,0,0,0,192.425029,163.633171,183.356052,194.264858
3.072757,184.696118,187.802075,192.617513,197.432951,200.538908,1,0,0,0,192.617513,163.570484,183.399082,194.300141
3.0823005,184.880439,187.989497,192.80974,197.629984,200.739041,1,0,0,0,192.80974,163.505606,183.440732,194.33387
3.0918736,185.064514,188.176666,193.001709,197.826752,200.938904,1,0,0,0,193.001709,163.438515,183.48099,194.366031
3.1014765,185.248338,188.363582,193.193417,198.023252,201.138496,1,0,0,0,193.193417,163.369189,183.519843,194.39661
3.1111093,185.431908,188.550239,193.38486,198.219482,201.337812,1,0,0,0,193.38486,163.297606,183.557278,194.425592
3.1207719,185.615218,188.736631,193.576032,198.415433,201.536846,1,0,0,0,193.576032,163.223745,183.593282,194.452962
3.1304645,185.798266,188.922758,193.766931,198.611104,201.735596,1,0,0,0,193.766931,163.147581,183.627842,194.478705
3.1401873,185.981052,189.108617,193.957556,198.806495,201.93406,1,0,0,0,193.957556,163.069092,183.660945,194.502808
3.1499402,186.163567,189.294202,194.147899,199.001596,202.132231,1,0,0,0,194.147899,162.988256,183.692577,194.525253
3.1597235,186.34581,189.47951,194.337959,199.196408,202.330108,1,0,0,0,194.337959,162.905047,183.722725,194.546027
3.1695371,186.527778,189.664538,194.527731,199.390924,202.527684,1,0,0,0,194.527731,162.819443,183.751375,194.565113
3.1793812,186.709466,189.849281,194.717211,199.585141,202.724956,1,0,0,0,194.717211,162.731419,183.778513,194.582496
3.1892559,186.890871,190.033737,194.906397,199.779057,202.921923,1,0,0,0,194.906397,162.640951,183.804126,194.59816
3.1991612,187.071989,190.2179,195.095282,199.972664,203.118575,1,0,0,0,195.095282,162.548015,183.828198,194.612089
3.2090974,187.252818,190.40177,195.283867,200.165964,203.314916,1,0,0,0,195.283867,162.452584,183.850717,194.624268
3.2190643,187.433351,190.585339,195.472143,200.358947,203.510935,1,0,0,0,195.472143,162.354635,183.871667,194.634679
3.2290623,187.613588,190.768607,195.66011,200.551613,203.706632,1,0,0,0,195.66011,162.254139,183.891035,194.643307
3.2390912,187.793521,190.951566,195.84776,200.743954,203.901999,1,0,0,0,195.84776,162.151074,183.908805,194.650134
3.2491514,187.973151,191.134217,196.035094,200.935971,204.097037,1,0,0,0,196.035094,162.045411,183.924962,194.655145
3.2592428,187.999864,191.161379,196.062953,200.964527,204.126042,1,0,0,0,196.062953,161.976184,183.96959,194.689321
3.2693655,188.010905,191.172605,196.074467,200.976329,204.138029,1,0,0,0,196.074467,161.908326,184.015625,194.724793
3.2795196,188.020232,191.182089,196.084194,200.986299,204.148156,1,0,0,0,196.084194,161.838239,184.060302,194.758709
3.2897053,188.027829,191.189814,196.092117,200.99442,204.156405,1,0,0,0,196.092117,161.765902,184.103608,194.791055
3.2999227,188.03368,191.195764,196.098219,201.000674,204.162758,1,0,0,0,196.098219,161.691292,184.14553,194.821816
3.3101717,188.037768,191.199921,196.102483,201.005045,204.167198,1,0,0,0,196.102483,161.614388,184.186055,194.850978
3.3204526,188.040079,191.202271,196.104893,201.007515,204.169707,1,0,0,0,196.104893,161.535165,184.225171,194.878525
3.3307654,188.040594,191.202794,196.10543,201.008066,204.170266,1,0,0,0,196.10543,161.453601,184.262865,194.904444
3.3411103,188.039298,191.201476,196.104078,201.00668,204.168858,1,0,0,0,196.104078,161.369672,184.299123,194.928718
3.3514873,188.036173,191.198299,196.100819,201.003339,204.165465,1,0,0,0,196.100819,161.283354,184.333933,194.951334
3.3618965,188.031201,191.193243,196.095634,200.998025,204.160067,1,0,0,0,196.095634,161.194624,184.367281,194.972275
3.372338,188.024367,191.186294,196.088507,200.99072,204.152647,1,0,0,0,196.088507,161.103457,184.399153,194.991525
3.382812,188.015652,191.177433,196.079418,200.981403,204.143184,1,0,0,0,196.079418,161.009828,184.429537,195.00907
3.3933185,188.005038,191.16664,196.068349,200.970058,204.13166,1,0,0,0,196.068349,160.913712,184.458418,195.024894
3.4038577,187.992508,191.153899,196.055281,200.956663,204.118054,1,0,0,0,196.055281,160.815083,184.485783,195.03898
3.4144295,187.978043,191.139191,196.040196,200.941201,204.102349,1,0,0,0,196.040196,160.713918,184.511617,195.051312
3.4250342,187.961626,191.122498,196.023075,200.923652,204.084524,1,0,0,0,196.023075,160.610188,184.535906,195.061875
3.4356719,187.943238,191.103801,196.003898,200.903995,204.064558,1,0,0,0,196.003898,160.503868,184.558637,195.070652
3.4463426,187.922861,191.083081,195.982647,200.882213,204.042433,1,0,0,0,195.982647,160.39493,184.579794,195.077625
3.4570464,187.900474,191.060318,195.9593,200.858283,204.018126,1,0,0,0,195.9593,160.28335,184.599364,195.082779
3.4677834,187.876061,191.035494,195.93384,200.832186,203.991619,1,0,0,0,195.93384,160.169098,184.617331,195.086096
3.4785539,187.8496,191.008588,195.906244,200.8039,203.962888,1,0,0,0,195.906244,160.052146,184.633681,195.087559
3.4893577,187.821073,190.979582,195.876494,200.773406,203.931915,1,0,0,0,195.876494,159.932468,184.648398,195.087151
3.5001951,187.791795,190.949811,195.84596,200.742109,203.900125,1,0,0,0,195.84596,159.810859,184.662034,195.085417
3.5110662,187.833622,190.992341,195.889581,200.786821,203.94554,1,0,0,0,195.889581,159.731818,184.705072,195.112652
3.5219711,187.874017,191.033416,195.931709,200.830002,203.989401,1,0,0,0,195.931709,159.650454,184.746718,195.138254
3.5329098,187.912966,191.07302,195.972328,200.871636,204.03169,1,0,0,0,195.972328,159.566745,184.786959,195.162206
3.5438825,187.950456,191.11114,196.011426,200.911712,204.072396,1,0,0,0,196.011426,159.480666,184.825783,195.184494
3.5548892,187.986472,191.147762,196.048987,200.950212,204.111502,1,0,0,0,196.048987,159.392195,184.863175,195.205101
3.5659302,188.021003,191.182874,196.084999,200.987124,204.148995,1,0,0,0,196.084999,159.301305,184.899125,195.224014
3.5770054,188.054034,191.21646,196.119446,201.022432,204.184858,1,0,0,0,196.119446,159.207974,184.933616,195.241215
3.5881151,188.085551,191.248507,196.152315,201.056123,204.219079,1,0,0,0,196.152315,159.112175,184.966638,195.25669
3.5992592,188.115541,191.279001,196.183591,201.088181,204.251641,1,0,0,0,196.183591,159.013885,184.998175,195.270422
3.610438,188.143989,191.307928,196.213259,201.11859,204.282529,1,0,0,0,196.213259,158.913077,185.028214,195.282395
3.6216514,188.17088,191.335271,196.241304,201.147337,204.311728,1,0,0,0,196.241304,158.809726,185.056742,195.292592
3.6328998,188.196202,191.361019,196.267712,201.174405,204.339222,1,0,0,0,196.267712,158.703804,185.083745,195.300997
3.644183,188.219939,191.385155,196.292467,201.199779,204.364995,1,0,0,0,196.292467,158.595287,185.109208,195.307594
3.6555013,188.242077,191.407665,196.315554,201.223443,204.389031,1,0,0,0,196.315554,158.484147,185.133118,195.312365
3.6668547,188.2626,191.428533,196.336957,201.245381,204.411314,1,0,0,0,196.336957,158.370357,185.155459,195.315294
3.6782434,188.281494,191.447745,196.356662,201.265579,204.43183,1,0,0,0,196.356662,158.25389,185.176218,195.316363
3.6896675,188.298743,191.465285,196.374651,201.284017,204.450559,1,0,0,0,196.374651,158.134716,185.195379,195.315556
3.701127,188.314335,191.481138,196.390911,201.300684,204.467487,1,0,0,0,196.390911,158.012809,185.212929,195.312853
3.7126222,188.32825,191.495287,196.405423,201.315559,204.482596,1,0,0,0,196.405423,157.888138,185.228852,195.308239
3.724153,188.340476,191.507719,196.418173,201.328627,204.49587,1,0,0,0,196.418173,157.760677,185.243132,195.301694
3.7357197,188.350994,191.518414,196.429143,201.339872,204.507292,1,0,0,0,196.429143,157.630394,185.255756,195.2932
3.7473223,188.359792,191.52736,196.438318,201.349276,204.516844,1,0,0,0,196.438318,157.497259,185.266707,195.282741
3.7589609,188.493953,191.663777,196.578233,201.492689,204.662513,1,0,0,0,196.578233,157.399336,185.299045,195.293088
3.7706357,188.665625,191.838336,196.757268,201.6762,204.848911,1,0,0,0,196.757268,157.310372,185.336827,195.308498
3.7823467,188.836923,192.012514,196.935912,201.85931,205.034901,1,0,0,0,196.935912,157.219006,185.373164,195.322164
3.7940941,189.00784,192.186306,197.11416,202.042014,205.22048,1,0,0,0,197.11416,157.125212,185.408043,195.334069
3.805878,189.178374,192.359708,197.292008,202.224308,205.405642,1,0,0,0,197.292008,157.028965,185.44145,195.344198
3.8176985,189.348522,192.532717,197.469453,202.406189,205.590384,1,0,0,0,197.469453,156.930241,185.473371,195.352534
3.8295557,189.518275,192.705325,197.646487,202.587649,205.774699,1,0,0,0,197.646487,156.829014,185.503794,195.35906
3.8414497,189.687633,192.87753,197.823108,202.768686,205.958583,1,0,0,0,197.823108,156.725258,185.532705,195.36376
3.8533806,189.856587,193.049326,197.999309,202.949292,206.142031,1,0,0,0,197.999309,156.618949,185.560088,195.366616
3.8653487,190.025138,193.220712,198.175089,203.129466,206.32504,1,0,0,0,198.175089,156.510057,185.585932,195.367611
3.8773539,190.193279,193.39168,198.350441,203.309202,206.507603,1,0,0,0,198.350441,156.398558,185.61022,195.366728
3.8893963,190.361003,193.562224,198.525358,203.488492,206.689713,1,0,0,0,198.525358,156.284425,185.632939,195.363949
3.9014762,190.528308,193.732343,198.699839,203.667335,206.87137,1,0,0,0,198.699839,156.167628,185.654074,195.359257
3.9135936,190.69519,193.902031,198.873878,203.845725,207.052566,1,0,0,0,198.873878,156.048142,185.673611,195.352633
3.9257486,190.861641,194.071281,199.047468,204.023655,207.233295,1,0,0,0,199.047468,155.925937,185.691535,195.34406
3.9379414,191.02766,194.240092,199.220607,204.201122,207.413554,1,0,0,0,199.220607,155.800985,185.707831,195.333519
3.9501721,191.19324,194.408457,199.393289,204.378121,207.593338,1,0,0,0,199.393289,155.673256,185.722484,195.320991
3.9624407,191.358376,194.57637,199.565508,204.554646,207.77264,1,0,0,0,199.565508,155.542723,185.735478,195.306458
3.9747475,191.523066,194.743829,199.737261,204.730693,207.951456,1,0,0,0,199.737261,155.409354,185.746798,195.289902
3.9870924,191.6873,194.910826,199.908539,204.906252,208.129778,1,0,0,0,199.908539,155.273121,185.756429,195.271302
3.9994757,191.851078,195.077357,200.079341,205.081325,208.307604,1,0,0,0,200.079341,155.133991,185.764355,195.25064
4.0118975,192.029959,195.259247,200.265894,205.272541,208.501829,1,0,0,0,200.265894,155.041823,185.797562,195.255054
4.0243579,192.209181,195.441482,200.452802,205.464122,208.696423,1,0,0,0,200.452802,154.949453,185.830476,195.258826
4.0368569,192.38805,195.623359,200.639343,205.655327,208.890636,1,0,0,0,200.639343,154.854667,185.861896,195.260748
4.0493948,192.566568,195.804879,200.825517,205.846155,209.084466,1,0,0,0,200.825517,154.757438,185.891809,195.260801
4.0619716,192.744727,195.986034,201.011317,206.0366,209.277907,1,0,0,0,201.011317,154.657743,185.920201,195.258968
4.0745875,192.922523,196.166821,201.196739,206.226657,209.470955,1,0,0,0,201.196739,154.555555,185.947058,195.255231
4.0872425,193.099953,196.347235,201.381779,206.416323,209.663605,1,0,0,0,201.381779,154.45085,185.972366,195.249573
4.0999369,193.277013,196.527272,201.566433,206.605594,209.855853,1,0,0,0,201.566433,154.343601,185.99611,195.241976
4.1126707,193.453699,196.706929,201.750696,206.794463,210.047693,1,0,0,0,201.750696,154.233781,186.018277,195.232421
