R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,179.822,181.072,179.839,179.829,180.522,180.494,179.815,180.51,180.804,180.546,180.986,180.926,181.325,181.13,181.086,181.55,181.185,180.521,181.1,181.175,181.785,181.343,181.829,181.585,182.084,182.076,181.618,181.939,182.163,182.249,181.554,181.839,182.062,182.114,182.757,182.944,182.828,182.454,182.294,182.482,182.276,182.27,183.231,182.478,182.828,183.58,183.217,183.834,183.39,183.005,182.961,183.24,183.313,183.34,183.187,183.473,183.482,184.439,184.115,183.795,183.841,183.477,183.634,184.625,184.152,184.034,184.675,184.54,184.621,184.106,184.297,184.529,184.477,184.916,184.163,185.246,184.746,184.474,184.608,185.395,185.843,185.356,184.887,185.296,185.394,185.578,185.529,185.255,186.3,185.74,185.813,185.922,186.428,185.765,186.339,186.697,186.23,185.718,185.656,186.451
1.02261,180.863,182.114,180.882,180.87,181.549,181.524,180.856,181.547,181.853,181.584,182.009,181.977,182.361,182.176,182.133,182.577,182.227,181.568,182.147,182.22,182.826,182.398,182.887,182.616,183.142,183.111,182.681,182.993,183.199,183.288,182.605,182.909,183.108,183.155,183.805,184.003,183.878,183.508,183.336,183.534,183.333,183.324,184.278,183.524,183.891,184.635,184.28,184.899,184.468,184.066,184.035,184.314,184.385,184.41,184.258,184.54,184.54,185.501,185.181,184.845,184.904,184.537,184.708,185.694,185.219,185.114,185.731,185.625,185.71,185.176,185.361,185.616,185.562,185.988,185.234,186.311,185.829,185.543,185.675,186.458,186.914,186.418,185.955,186.353,186.494,186.672,186.586,186.338,187.367,186.811,186.895,186.989,187.478,186.837,187.421,187.773,187.333,186.797,186.737,187.521
1.04573,181.876,183.128,181.898,181.884,182.548,182.526,181.869,182.557,182.874,182.593,183.004,183,183.369,183.195,183.152,183.576,183.241,182.587,183.166,183.238,183.839,183.426,183.918,183.618,184.173,184.118,183.717,184.02,184.205,184.298,183.628,183.951,184.127,184.167,184.824,185.034,184.899,184.534,184.35,184.559,184.363,184.35,185.296,184.541,184.926,185.662,185.315,185.937,185.52,185.098,185.081,185.361,185.429,185.454,185.302,185.579,185.57,186.534,186.219,185.867,185.94,185.569,185.755,186.735,186.257,186.167,186.757,186.683,186.771,186.219,186.397,186.676,186.62,187.033,186.278,187.346,186.884,186.583,186.713,187.492,187.957,187.45,186.994,187.381,187.567,187.738,187.614,187.394,188.405,187.854,187.95,188.027,188.498,187.88,188.476,188.82,188.41,187.848,187.79,188.562
1.06937,182.861,184.111,182.885,182.869,183.516,183.497,182.853,183.536,183.867,183.573,183.968,183.993,184.346,184.184,184.142,184.544,184.225,183.576,184.155,184.226,184.821,184.424,184.919,184.589,185.175,185.095,184.723,185.016,185.181,185.278,184.621,184.964,185.114,185.148,185.812,186.035,185.889,185.53,185.333,185.554,185.363,185.345,186.284,185.527,185.931,186.659,186.32,186.945,186.543,186.101,186.099,186.38,186.444,186.467,186.316,186.588,186.569,187.536,187.227,186.858,186.944,186.57,186.773,187.746,187.266,187.191,187.752,187.711,187.803,187.232,187.403,187.707,187.649,188.047,187.292,188.351,187.909,187.594,187.721,188.495,188.969,188.451,188.003,188.377,188.612,188.775,188.61,188.419,189.412,188.865,188.974,189.034,189.486,188.893,189.5,189.836,189.458,188.868,188.814,189.572
1.09355,183.813,185.063,183.84,183.822,184.452,184.437,183.805,184.483,184.827,184.52,184.898,184.955,185.291,185.141,185.1,185.479,185.177,184.535,185.112,185.182,185.771,185.391,185.889,185.527,186.145,186.038,185.699,185.981,186.124,186.224,185.582,185.947,186.07,186.097,186.768,187.004,186.847,186.495,186.284,186.517,186.331,186.309,187.238,186.481,186.904,187.623,187.294,187.92,187.535,187.072,187.085,187.367,187.428,187.45,187.299,187.565,187.536,188.506,188.202,187.816,187.917,187.539,187.759,188.725,188.242,188.183,188.714,188.709,188.805,188.213,188.377,188.707,188.646,189.029,188.274,189.323,188.903,188.572,188.697,189.465,189.948,189.419,188.979,189.34,189.625,189.781,189.572,189.414,190.386,189.845,189.966,190.008,190.44,189.873,190.492,190.819,190.475,189.857,189.805,190.549
1.11827,184.732,185.98,184.761,184.74,185.352,185.341,184.724,185.395,185.754,185.433,185.793,185.884,186.201,186.064,186.023,186.377,186.095,185.459,186.035,186.103,186.685,186.324,186.825,186.429,187.081,186.945,186.641,186.912,187.031,187.135,186.509,186.897,186.99,187.01,187.688,187.938,187.77,187.424,187.199,187.444,187.265,187.238,188.157,187.4,187.843,188.551,188.233,188.861,188.493,188.009,188.038,188.32,188.378,188.398,188.248,188.508,188.468,189.44,189.143,188.738,188.855,188.473,188.711,189.668,189.184,189.142,189.64,189.672,189.772,189.16,189.315,189.674,189.61,189.976,189.221,190.26,189.863,189.515,189.637,190.399,190.892,190.351,189.92,190.266,190.605,190.753,190.499,190.373,191.323,190.788,190.924,190.946,191.356,190.818,191.449,191.766,191.458,190.811,190.762,191.49
1.14355,185.614,186.859,185.647,185.623,186.214,186.207,185.606,186.27,186.645,186.309,186.649,186.775,187.073,186.95,186.91,187.238,186.975,186.347,186.921,186.987,187.563,187.22,187.725,187.293,187.98,187.815,187.547,187.806,187.9,188.008,187.4,187.811,187.874,187.886,188.571,188.835,188.655,188.317,188.077,188.335,188.163,188.13,189.038,188.281,188.746,189.442,189.135,189.765,189.415,188.908,188.955,189.237,189.291,189.31,189.161,189.414,189.363,190.337,190.047,189.622,189.756,189.371,189.627,190.575,190.088,190.064,190.528,190.6,190.704,190.069,190.216,190.604,190.538,190.886,190.132,191.158,190.787,190.421,190.54,191.295,191.798,191.245,190.823,191.155,191.55,191.688,191.386,191.297,192.222,191.694,191.844,191.846,192.233,191.725,192.368,192.676,192.406,191.727,191.681,192.392
1.16941,186.458,187.7,186.493,186.467,187.036,187.034,186.449,187.106,187.496,187.145,187.465,187.628,187.906,187.797,187.758,188.057,187.816,187.196,187.768,187.833,188.4,188.079,188.586,188.117,188.841,188.644,188.416,188.661,188.728,188.84,188.251,188.687,188.717,188.721,189.414,189.693,189.501,189.17,188.914,189.186,189.021,188.983,189.879,189.122,189.61,190.293,189.998,190.63,190.3,189.769,189.834,190.116,190.166,190.184,190.036,190.281,190.218,191.193,190.911,190.466,190.617,190.228,190.504,191.442,190.953,190.948,191.375,191.489,191.598,190.94,191.078,191.496,191.427,191.756,191.003,192.016,191.672,191.288,191.404,192.15,192.664,192.098,191.687,192.002,192.457,192.586,192.233,192.181,193.08,192.559,192.725,192.705,193.067,192.592,193.248,193.545,193.315,192.604,192.561,193.254
1.19584,187.26,188.497,187.298,187.269,187.815,187.817,187.25,187.9,188.306,187.939,188.236,188.44,188.694,188.601,188.563,188.832,188.614,188.003,188.573,188.636,189.194,188.895,189.405,188.897,189.659,189.428,189.242,189.474,189.512,189.629,189.06,189.522,189.518,189.513,190.213,190.508,190.303,189.98,189.708,189.995,189.837,189.793,190.676,189.92,190.431,191.101,190.818,191.452,191.142,190.586,190.671,190.953,190.999,191.015,190.868,191.106,191.03,192.006,191.732,191.265,191.435,191.042,191.339,192.265,191.775,191.79,192.178,192.336,192.45,191.767,191.896,192.347,192.275,192.583,191.832,192.83,192.515,192.111,192.224,192.962,193.485,192.907,192.507,192.804,193.323,193.441,193.034,193.023,193.894,193.381,193.563,193.521,193.856,193.415,194.085,194.37,194.183,193.438,193.399,194.072
1.22288,188.017,189.25,188.059,188.027,188.547,188.555,188.007,188.648,189.071,188.688,188.961,189.206,189.438,189.361,189.324,189.561,189.367,188.765,189.333,189.394,189.942,189.666,190.18,189.63,190.433,190.167,190.025,190.241,190.25,190.371,189.824,190.313,190.273,190.258,190.967,191.279,191.059,190.746,190.455,190.758,190.608,190.558,191.426,190.672,191.207,191.863,191.594,192.228,191.942,191.359,191.464,191.746,191.787,191.802,191.656,191.886,191.797,192.773,192.508,192.019,192.207,191.811,192.13,193.044,192.552,192.588,192.935,193.14,193.258,192.55,192.668,193.153,193.078,193.365,192.616,193.598,193.313,192.889,192.998,193.726,194.261,193.67,193.282,193.56,194.145,194.253,193.789,193.82,194.661,194.157,194.356,194.289,194.596,194.193,194.876,195.148,195.008,194.226,194.191,194.843
