R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,171.912,170.418,175.833,177.957,170.538,175.216,178.055,174.233,169.604,174.271,174.072,173.962,173.191,173.203,174.11,174.291,175.378,176.686,177.648,178.362,176.004,175.058,176.907,178.469,173.257,179.852,176.265,176.631,180.205,180.63,180.225,178.623,180.857,178.205,177.048,177.186,177.988,178.644,180.005,182.591,182.366,182.833,180.497,185.882,183.569,182.351,184.296,178.401,179.929,181.651,184.216,184.474,182.358,185.765,183.637,186.01,186.527,181.484,182.804,186.35,184.966,190.154,188.267,183.532,185.124,187.32,186.159,186.207,188.179,189.031,187.624,186.924,188.149,188.515,189.246,187.32,190.278,191.063,193.363,188.591,189.326,190.319,190.842,188.875,187.925,189.062,190.786,194.29,188.714,188.982,190.536,196.417,192.52,193.34,189.317,189.59,192.465,191.626,196.618,194.961
7.79,0.421,297.338,294.478,304.195,307.945,294.942,303.118,308.105,301.361,293.318,301.475,301.049,300.987,299.551,299.667,301.293,301.512,303.529,305.824,307.599,308.763,304.583,302.973,306.268,308.951,299.715,311.478,305.187,305.788,312.155,312.785,312.273,309.389,313.397,308.607,306.532,306.83,308.292,309.492,311.846,316.479,316.102,316.872,312.737,322.262,318.212,316.122,319.498,309.17,311.903,314.842,319.459,319.971,316.193,322.304,318.517,322.618,323.618,314.627,316.987,323.299,320.847,330.151,326.766,318.306,321.216,325.146,322.994,323.145,326.684,328.211,325.671,324.516,326.646,327.327,328.57,325.189,330.471,331.852,335.904,327.394,328.733,330.483,331.381,327.931,326.383,328.353,331.334,337.668,327.692,328.211,330.93,341.412,334.485,335.923,328.825,329.226,334.53,332.937,341.872,338.981
7.79,0.516,409.091,404.891,418.546,423.749,405.795,417.06,423.963,414.601,403.567,414.806,414.137,414.19,412.119,412.38,414.664,414.861,417.767,420.938,423.482,424.995,419.178,417.004,421.609,425.257,412.399,428.855,420.166,420.953,429.852,430.602,430.103,426.045,431.674,424.911,421.994,422.466,424.546,426.257,429.472,435.975,435.474,436.485,430.733,443.979,438.39,435.55,440.179,425.923,429.754,433.729,440.231,441.004,435.714,444.298,439.009,444.612,446.089,433.518,436.824,445.641,442.228,455.296,450.542,438.694,442.836,448.348,445.252,445.533,450.508,452.65,449.064,447.547,450.469,451.452,453.127,448.453,455.854,457.762,463.378,451.473,453.38,455.802,457.023,452.257,450.245,452.942,457.014,465.964,451.974,452.743,456.495,471.15,461.483,463.472,453.621,454.092,461.699,459.367,471.9,467.92
7.79,0.621,543.727,537.799,556.261,563.198,539.371,554.285,563.473,550.975,536.439,551.314,550.311,550.583,547.712,548.2,551.286,551.396,555.425,559.636,563.147,565.019,557.237,554.421,560.612,565.371,548.163,570.301,558.769,559.752,571.713,572.538,572.175,566.681,574.285,565.096,561.153,561.868,564.713,567.061,571.275,580.058,579.422,580.688,572.996,590.709,583.298,579.594,585.693,566.779,571.948,577.1,585.912,587.031,579.907,591.505,584.404,591.754,593.851,576.947,581.4,593.243,588.677,606.332,599.915,583.955,589.624,597.065,592.775,593.257,599.986,602.871,597.999,596.098,599.952,601.315,603.482,597.268,607.246,609.776,617.261,601.24,603.855,607.079,608.669,602.344,599.854,603.4,608.737,620.909,602.035,603.131,608.108,627.815,614.837,617.485,604.343,604.847,615.348,612.061,628.973,623.708
7.79,0.726,689.136,681.226,704.907,713.679,683.672,702.41,714.019,698.184,680.015,698.693,697.284,697.887,694.118,694.913,698.872,698.809,704.109,709.412,714.005,716.19,706.315,702.856,710.752,716.638,694.791,723.043,708.527,709.683,724.936,725.762,725.684,718.631,728.374,716.531,711.475,712.491,716.178,719.234,724.473,735.727,734.967,736.462,726.7,749.181,739.855,735.274,742.9,719.089,725.706,732.035,743.365,744.895,735.795,750.656,741.613,750.759,753.574,732.01,737.699,752.788,746.996,769.623,761.411,741.015,748.368,757.9,752.264,753.016,761.652,765.337,759.054,756.808,761.629,763.42,766.076,758.236,771.006,774.185,783.65,763.194,766.598,770.665,772.631,764.665,761.762,766.186,772.818,788.523,764.363,765.839,772.108,797.248,780.714,784.066,767.43,767.907,781.65,777.264,798.915,792.305
7.79,0.84,856.736,846.438,876.128,886.962,850.041,873.039,887.375,867.768,845.595,868.495,866.577,867.659,862.827,864.036,869.001,868.661,875.477,882,887.873,890.337,878.096,873.952,883.794,890.896,863.796,899.029,881.185,882.5,901.507,902.25,902.647,893.799,905.997,891.074,884.741,886.142,890.814,894.702,901.054,915.152,914.274,915.98,903.876,931.76,920.297,914.769,924.083,894.799,903.08,910.659,924.899,926.94,915.58,934.189,922.937,934.047,937.734,910.853,917.953,936.74,929.561,957.903,947.64,922.167,931.485,943.424,936.182,937.3,948.138,952.731,944.809,942.242,948.131,950.433,953.604,943.939,959.919,963.815,975.509,949.98,954.316,959.328,961.695,951.899,948.633,954.022,962.06,981.874,951.64,953.58,961.298,992.641,972.051,976.201,955.627,956.006,973.591,967.869,994.962,986.857
7.79,0.944,1017.45,1004.78,1040.21,1052.96,1009.62,1036.56,1053.44,1030.3,1004.46,1031.25,1028.81,1030.44,1024.57,1026.23,1032.16,1031.47,1039.79,1047.44,1054.57,1057.23,1042.77,1038.02,1049.7,1057.89,1025.86,1067.7,1046.78,1048.21,1070.77,1071.35,1072.34,1061.78,1076.31,1058.43,1050.88,1052.68,1058.3,1063,1070.36,1087.17,1086.2,1088.06,1073.76,1106.72,1093.28,1086.91,1097.77,1063.41,1073.28,1081.95,1098.98,1101.54,1088.04,1110.22,1096.88,1109.78,1114.34,1082.42,1090.86,1113.14,1104.66,1138.45,1126.24,1095.95,1107.17,1121.4,1112.58,1114.1,1127.04,1132.49,1122.99,1120.19,1127.05,1129.86,1133.48,1122.11,1141.16,1145.71,1159.48,1129.14,1134.39,1140.28,1143,1131.51,1128,1134.27,1143.57,1167.35,1131.32,1133.73,1142.8,1180.02,1155.59,1160.49,1136.23,1136.46,1157.81,1150.75,1183.02,1173.54
7.79,1.054,1195.02,1179.65,1221.37,1236.18,1185.98,1217.11,1236.74,1209.78,1180.1,1211,1207.94,1210.27,1203.23,1205.45,1212.44,1211.3,1221.31,1230.16,1238.7,1241.49,1224.64,1219.28,1232.97,1242.27,1204.92,1253.95,1229.76,1231.27,1257.69,1258.03,1259.79,1247.36,1264.45,1243.29,1234.41,1236.71,1243.38,1248.98,1257.37,1277.16,1276.12,1278.1,1261.42,1299.88,1284.34,1277.09,1289.59,1249.82,1261.43,1271.19,1291.3,1294.47,1278.63,1304.71,1289.12,1303.86,1309.42,1272.04,1281.93,1307.99,1298.12,1337.87,1323.56,1288.01,1301.33,1318.09,1307.46,1309.49,1324.75,1331.12,1319.87,1316.89,1324.79,1328.15,1332.22,1319.04,1341.44,1346.67,1362.69,1327.1,1333.38,1340.2,1343.28,1329.98,1326.32,1333.51,1344.11,1372.27,1329.92,1332.87,1343.38,1386.98,1358.37,1364.1,1335.89,1335.87,1361.47,1352.86,1390.81,1379.86
8.17,0.292,143.73,142.572,147.233,148.729,142.465,146.44,149.205,145.392,141.747,145.266,145.65,145.247,145.101,144.555,145.446,145.78,146.458,147.794,148.355,149.005,147.322,146.256,147.585,149.321,144.892,150.366,147.358,147.593,150.507,151.175,150.618,149.271,150.993,149.104,148.023,147.962,148.548,149.34,150.695,152.482,152.537,152.818,151.044,155.649,153.692,152.468,154.071,148.927,150.208,152.04,153.713,154.035,152.625,155.103,153.223,155.686,155.777,151.893,152.739,155.577,154.772,158.835,157.431,153.685,154.509,156.393,155.604,155.78,157.422,157.817,156.722,156.011,157.16,157.254,158.417,156.179,158.938,159.849,161.698,157.396,158.194,159.01,159.33,158.046,156.761,157.927,159.696,162.29,157.762,157.926,159.445,164.259,160.989,161.744,158.377,158.628,160.718,160.289,164.238,162.778
8.17,0.414,252.774,250.486,259.056,261.744,250.506,257.618,262.619,255.687,249.229,255.493,256.162,255.522,255.228,254.282,255.923,256.457,257.747,260.169,261.229,262.324,259.288,257.394,259.805,262.911,254.867,264.868,259.463,259.845,265.157,266.279,265.433,262.949,266.109,262.627,260.632,260.553,261.649,263.137,265.561,268.818,268.95,269.406,266.205,274.547,271.037,268.863,271.705,262.464,264.808,268.063,271.126,271.765,269.205,273.745,270.309,274.719,274.934,267.86,269.399,274.566,273.13,280.58,277.999,271.158,272.699,276.151,274.654,275.035,278.051,278.764,276.745,275.518,277.574,277.759,279.862,275.788,280.842,282.509,285.837,277.964,279.454,280.924,281.474,279.199,276.95,279.042,282.211,287,278.715,279.045,281.782,290.564,284.617,285.971,279.888,280.278,284.226,283.377,290.605,287.99
