draw_id,draw_label,model_key,model_name,k,source,dof,chi2_radial,chi2_vertical,chi2_total,chi2_nu,chi2_nu_rad,chi2_nu_vert
27,b27,baryonic,Baryonic Newtonian,0,qcopula,196,31973.7000,290.0310,32263.7310,164.6109,163.1311,1.4798
28,b28,baryonic,Baryonic Newtonian,0,qcopula,196,32391.4000,294.4710,32685.8710,166.7646,165.2622,1.5024
29,b29,baryonic,Baryonic Newtonian,0,qcopula,196,31968.2000,264.6620,32232.8620,164.4534,163.1031,1.3503
30,b30,baryonic,Baryonic Newtonian,0,qcopula,196,32666.4000,251.8300,32918.2300,167.9502,166.6653,1.2848
31,b31,baryonic,Baryonic Newtonian,0,qcopula,196,31157.6000,253.5030,31411.1030,160.2607,158.9673,1.2934
32,b32,baryonic,Baryonic Newtonian,0,qcopula,196,31148.4000,272.6940,31421.0940,160.3117,158.9204,1.3913
33,b33,baryonic,Baryonic Newtonian,0,qcopula,196,30929.3000,258.2640,31187.5640,159.1202,157.8026,1.3177
34,b34,baryonic,Baryonic Newtonian,0,qcopula,196,32281.8000,263.9350,32545.7350,166.0497,164.7031,1.3466
35,b35,baryonic,Baryonic Newtonian,0,qcopula,196,32215.0000,285.2930,32500.2930,165.8178,164.3622,1.4556
36,b36,baryonic,Baryonic Newtonian,0,qcopula,196,31306.2000,294.4430,31600.6430,161.2278,159.7255,1.5023
37,b37,baryonic,Baryonic Newtonian,0,qcopula,196,31143.1000,288.6020,31431.7020,160.3658,158.8934,1.4725
38,b38,baryonic,Baryonic Newtonian,0,qcopula,196,30962.7000,262.6860,31225.3860,159.3132,157.9730,1.3402
39,b39,baryonic,Baryonic Newtonian,0,qcopula,196,31710.1000,239.9360,31950.0360,163.0104,161.7862,1.2242
40,b40,baryonic,Baryonic Newtonian,0,qcopula,196,30422.0000,242.2920,30664.2920,156.4505,155.2143,1.2362
41,b41,baryonic,Baryonic Newtonian,0,qcopula,196,30227.2000,228.5620,30455.7620,155.3865,154.2204,1.1661
42,b42,baryonic,Baryonic Newtonian,0,qcopula,196,30740.3000,234.2460,30974.5460,158.0334,156.8383,1.1951
43,b43,baryonic,Baryonic Newtonian,0,qcopula,196,31066.8000,240.3810,31307.1810,159.7305,158.5041,1.2264
44,b44,baryonic,Baryonic Newtonian,0,qcopula,196,30338.1000,199.4630,30537.5630,155.8039,154.7862,1.0177
45,b45,baryonic,Baryonic Newtonian,0,qcopula,196,30071.9000,213.1360,30285.0360,154.5155,153.4281,1.0874
46,b46,baryonic,Baryonic Newtonian,0,qcopula,196,29712.1000,228.9880,29941.0880,152.7607,151.5923,1.1683
47,b47,baryonic,Baryonic Newtonian,0,qcopula,196,29563.8000,223.5670,29787.3670,151.9764,150.8357,1.1406
48,b48,baryonic,Baryonic Newtonian,0,qcopula,196,29541.8000,273.2550,29815.0550,152.1176,150.7235,1.3942
49,b49,baryonic,Baryonic Newtonian,0,qcopula,196,28966.8000,259.3160,29226.1160,149.1128,147.7898,1.3230
50,b50,baryonic,Baryonic Newtonian,0,qcopula,196,30143.6000,227.1020,30370.7020,154.9526,153.7939,1.1587
51,b51,baryonic,Baryonic Newtonian,0,qcopula,196,28782.4000,234.3060,29016.7060,148.0444,146.8490,1.1954
52,b52,baryonic,Baryonic Newtonian,0,qcopula,196,28321.9000,222.6290,28544.5290,145.6354,144.4995,1.1359
53,b53,baryonic,Baryonic Newtonian,0,qcopula,196,28944.8000,217.8920,29162.6920,148.7892,147.6776,1.1117
54,b54,baryonic,Baryonic Newtonian,0,qcopula,196,28120.8000,209.7030,28330.5030,144.5434,143.4735,1.0699
55,b55,baryonic,Baryonic Newtonian,0,qcopula,196,28182.8000,233.7930,28416.5930,144.9826,143.7898,1.1928
56,b56,baryonic,Baryonic Newtonian,0,qcopula,196,28789.9000,196.3830,28986.2830,147.8892,146.8872,1.0020
57,b57,baryonic,Baryonic Newtonian,0,qcopula,196,28171.6000,206.8140,28378.4140,144.7878,143.7327,1.0552
58,b58,baryonic,Baryonic Newtonian,0,qcopula,196,28932.2000,226.8300,29159.0300,148.7706,147.6133,1.1573
59,b59,baryonic,Baryonic Newtonian,0,qcopula,196,28638.5000,230.4940,28868.9940,147.2908,146.1148,1.1760
60,b60,baryonic,Baryonic Newtonian,0,qcopula,196,28402.3000,210.0240,28612.3240,145.9812,144.9097,1.0716
61,b61,baryonic,Baryonic Newtonian,0,qcopula,196,28516.1000,198.9850,28715.0850,146.5055,145.4903,1.0152
62,b62,baryonic,Baryonic Newtonian,0,qcopula,196,27296.1000,175.8230,27471.9230,140.1629,139.2658,0.8971
63,b63,baryonic,Baryonic Newtonian,0,qcopula,196,27155.4000,183.2780,27338.6780,139.4831,138.5480,0.9351
64,b64,baryonic,Baryonic Newtonian,0,qcopula,196,28080.8000,205.5830,28286.3830,144.3183,143.2694,1.0489
65,b65,baryonic,Baryonic Newtonian,0,qcopula,196,27439.7000,217.2050,27656.9050,141.1067,139.9985,1.1082
66,b66,baryonic,Baryonic Newtonian,0,qcopula,196,26616.7000,199.4670,26816.1670,136.8172,135.7995,1.0177
67,b67,baryonic,Baryonic Newtonian,0,qcopula,196,27969.1000,199.5380,28168.6380,143.7175,142.6995,1.0181
68,b68,baryonic,Baryonic Newtonian,0,qcopula,196,26921.1000,190.2790,27111.3790,138.3234,137.3526,0.9708
69,b69,baryonic,Baryonic Newtonian,0,qcopula,196,26211.9000,177.5020,26389.4020,134.6398,133.7342,0.9056
70,b70,baryonic,Baryonic Newtonian,0,qcopula,196,26382.9000,187.0290,26569.9290,135.5609,134.6066,0.9542
71,b71,baryonic,Baryonic Newtonian,0,qcopula,196,27133.2000,191.7770,27324.9770,139.4131,138.4347,0.9785
72,b72,baryonic,Baryonic Newtonian,0,qcopula,196,26112.5000,199.6120,26312.1120,134.2455,133.2270,1.0184
73,b73,baryonic,Baryonic Newtonian,0,qcopula,196,26250.7000,188.3340,26439.0340,134.8930,133.9321,0.9609
74,b74,baryonic,Baryonic Newtonian,0,qcopula,196,25969.5000,196.3150,26165.8150,133.4991,132.4974,1.0016
75,b75,baryonic,Baryonic Newtonian,0,qcopula,196,26650.1000,164.9960,26815.0960,136.8117,135.9699,0.8418
76,b76,baryonic,Baryonic Newtonian,0,qcopula,196,26363.3000,208.1540,26571.4540,135.5686,134.5066,1.0620
77,b77,baryonic,Baryonic Newtonian,0,qcopula,196,25392.6000,175.5580,25568.1580,130.4498,129.5541,0.8957
78,b78,baryonic,Baryonic Newtonian,0,qcopula,196,26120.2000,156.1400,26276.3400,134.0630,133.2663,0.7966
79,b79,baryonic,Baryonic Newtonian,0,qcopula,196,25887.1000,150.8570,26037.9570,132.8467,132.0770,0.7697
80,b80,baryonic,Baryonic Newtonian,0,qcopula,196,26558.3000,194.7900,26753.0900,136.4954,135.5015,0.9938
81,b81,baryonic,Baryonic Newtonian,0,qcopula,196,25929.8000,180.0490,26109.8490,133.2135,132.2949,0.9186
82,b82,baryonic,Baryonic Newtonian,0,qcopula,196,26189.8000,175.0550,26364.8550,134.5146,133.6214,0.8931
83,b83,baryonic,Baryonic Newtonian,0,qcopula,196,26301.3000,179.5450,26480.8450,135.1064,134.1903,0.9160
84,b84,baryonic,Baryonic Newtonian,0,qcopula,196,26536.3000,169.1280,26705.4280,136.2522,135.3893,0.8629
85,b85,baryonic,Baryonic Newtonian,0,qcopula,196,24929.9000,194.8470,25124.7470,128.1875,127.1934,0.9941
86,b86,baryonic,Baryonic Newtonian,0,qcopula,196,25149.3000,179.4560,25328.7560,129.2283,128.3128,0.9156
87,b87,baryonic,Baryonic Newtonian,0,qcopula,196,26228.3000,155.9020,26384.2020,134.6133,133.8179,0.7954
88,b88,baryonic,Baryonic Newtonian,0,qcopula,196,24386.4000,151.6400,24538.0400,125.1941,124.4204,0.7737
89,b89,baryonic,Baryonic Newtonian,0,qcopula,196,25902.4000,175.7140,26078.1140,133.0516,132.1551,0.8965
90,b90,baryonic,Baryonic Newtonian,0,qcopula,196,25567.2000,175.2120,25742.4120,131.3388,130.4449,0.8939
91,b91,baryonic,Baryonic Newtonian,0,qcopula,196,25297.6000,159.6280,25457.2280,129.8838,129.0694,0.8144
92,b92,baryonic,Baryonic Newtonian,0,qcopula,196,24545.1000,135.4510,24680.5510,125.9212,125.2301,0.6911
93,b93,baryonic,Baryonic Newtonian,0,qcopula,196,25462.6000,150.9500,25613.5500,130.6814,129.9112,0.7702
94,b94,baryonic,Baryonic Newtonian,0,qcopula,196,24912.4000,147.8780,25060.2780,127.8586,127.1041,0.7545
95,b95,baryonic,Baryonic Newtonian,0,qcopula,196,24991.7000,165.5610,25157.2610,128.3534,127.5087,0.8447
96,b96,baryonic,Baryonic Newtonian,0,qcopula,196,25686.4000,166.0630,25852.4630,131.9003,131.0531,0.8473
97,b97,baryonic,Baryonic Newtonian,0,qcopula,196,23516.6000,158.3430,23674.9430,120.7905,119.9827,0.8079
98,b98,baryonic,Baryonic Newtonian,0,qcopula,196,24938.9000,152.4060,25091.3060,128.0169,127.2393,0.7776
99,b99,baryonic,Baryonic Newtonian,0,qcopula,196,23728.4000,137.9920,23866.3920,121.7673,121.0633,0.7040
100,b100,baryonic,Baryonic Newtonian,0,qcopula,196,23748.6000,145.1060,23893.7060,121.9067,121.1663,0.7403
1,b1,qumond_simple,QUMOND simple,0,qcopula,196,1344.7500,279.2100,1623.9600,8.2855,6.8610,1.4245
2,b2,qumond_simple,QUMOND simple,0,qcopula,196,1374.6400,255.2400,1629.8800,8.3157,7.0135,1.3022
3,b3,qumond_simple,QUMOND simple,0,qcopula,196,1317.4500,325.2290,1642.6790,8.3810,6.7217,1.6593
4,b4,qumond_simple,QUMOND simple,0,qcopula,196,1350.5300,336.3980,1686.9280,8.6068,6.8905,1.7163
5,b5,qumond_simple,QUMOND simple,0,qcopula,196,1346.8200,260.9960,1607.8160,8.2031,6.8715,1.3316
6,b6,qumond_simple,QUMOND simple,0,qcopula,196,1368.3900,307.2980,1675.6880,8.5494,6.9816,1.5678
7,b7,qumond_simple,QUMOND simple,0,qcopula,196,1375.4100,357.1510,1732.5610,8.8396,7.0174,1.8222
8,b8,qumond_simple,QUMOND simple,0,qcopula,196,1277.6200,283.1940,1560.8140,7.9633,6.5185,1.4449
9,b9,qumond_simple,QUMOND simple,0,qcopula,196,1157.9100,251.8440,1409.7540,7.1926,5.9077,1.2849
10,b10,qumond_simple,QUMOND simple,0,qcopula,196,1270.6900,280.2930,1550.9830,7.9132,6.4831,1.4301
11,b11,qumond_simple,QUMOND simple,0,qcopula,196,1450.0100,301.8740,1751.8840,8.9382,7.3980,1.5402
12,b12,qumond_simple,QUMOND simple,0,qcopula,196,1122.9200,286.9540,1409.8740,7.1932,5.7292,1.4641
13,b13,qumond_simple,QUMOND simple,0,qcopula,196,1260.7700,299.9960,1560.7660,7.9631,6.4325,1.5306
14,b14,qumond_simple,QUMOND simple,0,qcopula,196,1081.0000,275.5120,1356.5120,6.9210,5.5153,1.4057
15,b15,qumond_simple,QUMOND simple,0,qcopula,196,1063.1900,291.0630,1354.2530,6.9095,5.4244,1.4850
16,b16,qumond_simple,QUMOND simple,0,qcopula,196,1290.3100,302.2450,1592.5550,8.1253,6.5832,1.5421
17,b17,qumond_simple,QUMOND simple,0,qcopula,196,1080.7400,302.2470,1382.9870,7.0561,5.5140,1.5421
18,b18,qumond_simple,QUMOND simple,0,qcopula,196,1160.5700,330.8390,1491.4090,7.6092,5.9213,1.6880
19,b19,qumond_simple,QUMOND simple,0,qcopula,196,1033.6200,328.7930,1362.4130,6.9511,5.2736,1.6775
20,b20,qumond_simple,QUMOND simple,0,qcopula,196,1116.4800,336.7120,1453.1920,7.4142,5.6963,1.7179
21,b21,qumond_simple,QUMOND simple,0,qcopula,196,1105.1200,322.8700,1427.9900,7.2857,5.6384,1.6473
22,b22,qumond_simple,QUMOND simple,0,qcopula,196,1012.5100,301.3900,1313.9000,6.7036,5.1659,1.5377
23,b23,qumond_simple,QUMOND simple,0,qcopula,196,941.7480,310.4510,1252.1990,6.3888,4.8048,1.5839
24,b24,qumond_simple,QUMOND simple,0,qcopula,196,1178.5800,349.5690,1528.1490,7.7967,6.0132,1.7835
25,b25,qumond_simple,QUMOND simple,0,qcopula,196,989.2640,283.6430,1272.9070,6.4944,5.0473,1.4472
26,b26,qumond_simple,QUMOND simple,0,qcopula,196,1075.2500,362.4660,1437.7160,7.3353,5.4860,1.8493
27,b27,qumond_simple,QUMOND simple,0,qcopula,196,904.6990,320.1100,1224.8090,6.2490,4.6158,1.6332
28,b28,qumond_simple,QUMOND simple,0,qcopula,196,958.4280,319.6290,1278.0570,6.5207,4.8899,1.6308
29,b29,qumond_simple,QUMOND simple,0,qcopula,196,1007.5400,358.5110,1366.0510,6.9696,5.1405,1.8291
30,b30,qumond_simple,QUMOND simple,0,qcopula,196,1070.2700,374.6420,1444.9120,7.3720,5.4606,1.9114
31,b31,qumond_simple,QUMOND simple,0,qcopula,196,915.4670,366.0150,1281.4820,6.5382,4.6707,1.8674
32,b32,qumond_simple,QUMOND simple,0,qcopula,196,829.4340,342.3910,1171.8250,5.9787,4.2318,1.7469
33,b33,qumond_simple,QUMOND simple,0,qcopula,196,896.1110,363.9590,1260.0700,6.4289,4.5720,1.8569
34,b34,qumond_simple,QUMOND simple,0,qcopula,196,1009.1600,350.2480,1359.4080,6.9358,5.1488,1.7870
35,b35,qumond_simple,QUMOND simple,0,qcopula,196,938.0590,327.1550,1265.2140,6.4552,4.7860,1.6692
36,b36,qumond_simple,QUMOND simple,0,qcopula,196,817.8020,318.3870,1136.1890,5.7969,4.1725,1.6244
37,b37,qumond_simple,QUMOND simple,0,qcopula,196,844.2880,325.6740,1169.9620,5.9692,4.3076,1.6616
38,b38,qumond_simple,QUMOND simple,0,qcopula,196,843.3920,348.8200,1192.2120,6.0827,4.3030,1.7797
39,b39,qumond_simple,QUMOND simple,0,qcopula,196,974.0110,378.7530,1352.7640,6.9019,4.9694,1.9324
40,b40,qumond_simple,QUMOND simple,0,qcopula,196,843.5790,385.7180,1229.2970,6.2719,4.3040,1.9679
41,b41,qumond_simple,QUMOND simple,0,qcopula,196,823.1030,397.0230,1220.1260,6.2251,4.1995,2.0256
42,b42,qumond_simple,QUMOND simple,0,qcopula,196,877.8390,396.0880,1273.9270,6.4996,4.4788,2.0209
43,b43,qumond_simple,QUMOND simple,0,qcopula,196,869.8470,377.8780,1247.7250,6.3659,4.4380,1.9279
44,b44,qumond_simple,QUMOND simple,0,qcopula,196,900.9140,448.4390,1349.3530,6.8845,4.5965,2.2880
45,b45,qumond_simple,QUMOND simple,0,qcopula,196,795.9540,418.9850,1214.9390,6.1987,4.0610,2.1377
46,b46,qumond_simple,QUMOND simple,0,qcopula,196,754.4290,393.4350,1147.8640,5.8564,3.8491,2.0073
47,b47,qumond_simple,QUMOND simple,0,qcopula,196,743.7440,410.0860,1153.8300,5.8869,3.7946,2.0923
48,b48,qumond_simple,QUMOND simple,0,qcopula,196,679.9560,333.3730,1013.3290,5.1700,3.4692,1.7009
49,b49,qumond_simple,QUMOND simple,0,qcopula,196,644.5130,351.1820,995.6950,5.0801,3.2883,1.7917
50,b50,qumond_simple,QUMOND simple,0,qcopula,196,781.4880,394.0530,1175.5410,5.9977,3.9872,2.0105
51,b51,qumond_simple,QUMOND simple,0,qcopula,196,690.4200,396.6670,1087.0870,5.5464,3.5226,2.0238
52,b52,qumond_simple,QUMOND simple,0,qcopula,196,665.7650,407.2150,1072.9800,5.4744,3.3968,2.0776
53,b53,qumond_simple,QUMOND simple,0,qcopula,196,679.3110,402.5430,1081.8540,5.5197,3.4659,2.0538
54,b54,qumond_simple,QUMOND simple,0,qcopula,196,683.2730,427.0970,1110.3700,5.6652,3.4861,2.1791
55,b55,qumond_simple,QUMOND simple,0,qcopula,196,669.5310,390.9440,1060.4750,5.4106,3.4160,1.9946
56,b56,qumond_simple,QUMOND simple,0,qcopula,196,710.0070,446.1890,1156.1960,5.8990,3.6225,2.2765
57,b57,qumond_simple,QUMOND simple,0,qcopula,196,716.0420,434.5100,1150.5520,5.8702,3.6533,2.2169
58,b58,qumond_simple,QUMOND simple,0,qcopula,196,661.0410,387.5010,1048.5420,5.3497,3.3727,1.9770
59,b59,qumond_simple,QUMOND simple,0,qcopula,196,657.6300,390.3330,1047.9630,5.3468,3.3553,1.9915
60,b60,qumond_simple,QUMOND simple,0,qcopula,196,737.1030,430.3410,1167.4440,5.9563,3.7607,2.1956
61,b61,qumond_simple,QUMOND simple,0,qcopula,196,693.2460,435.3700,1128.6160,5.7582,3.5370,2.2213
62,b62,qumond_simple,QUMOND simple,0,qcopula,196,735.0030,490.9160,1225.9190,6.2547,3.7500,2.5047
63,b63,qumond_simple,QUMOND simple,0,qcopula,196,653.4060,468.9810,1122.3870,5.7265,3.3337,2.3928
64,b64,qumond_simple,QUMOND simple,0,qcopula,196,620.5670,417.7180,1038.2850,5.2974,3.1662,2.1312
65,b65,qumond_simple,QUMOND simple,0,qcopula,196,647.8020,411.8270,1059.6290,5.4063,3.3051,2.1012
66,b66,qumond_simple,QUMOND simple,0,qcopula,196,621.7350,441.3700,1063.1050,5.4240,3.1721,2.2519
67,b67,qumond_simple,QUMOND simple,0,qcopula,196,677.6690,438.3860,1116.0550,5.6942,3.4575,2.2367
68,b68,qumond_simple,QUMOND simple,0,qcopula,196,582.3730,446.3750,1028.7480,5.2487,2.9713,2.2774
69,b69,qumond_simple,QUMOND simple,0,qcopula,196,582.4040,471.3720,1053.7760,5.3764,2.9714,2.4050
70,b70,qumond_simple,QUMOND simple,0,qcopula,196,659.2660,465.2880,1124.5540,5.7375,3.3636,2.3739
71,b71,qumond_simple,QUMOND simple,0,qcopula,196,662.4650,453.4330,1115.8980,5.6934,3.3799,2.3134
72,b72,qumond_simple,QUMOND simple,0,qcopula,196,596.0690,436.4870,1032.5560,5.2681,3.0412,2.2270
73,b73,qumond_simple,QUMOND simple,0,qcopula,196,600.7130,457.8170,1058.5300,5.4007,3.0649,2.3358
74,b74,qumond_simple,QUMOND simple,0,qcopula,196,636.4630,448.8200,1085.2830,5.5372,3.2473,2.2899
75,b75,qumond_simple,QUMOND simple,0,qcopula,196,651.3320,496.6740,1148.0060,5.8572,3.3231,2.5341
76,b76,qumond_simple,QUMOND simple,0,qcopula,196,640.1020,429.4740,1069.5760,5.4570,3.2658,2.1912
77,b77,qumond_simple,QUMOND simple,0,qcopula,196,626.2830,483.5710,1109.8540,5.6625,3.1953,2.4672
78,b78,qumond_simple,QUMOND simple,0,qcopula,196,668.1430,518.7960,1186.9390,6.0558,3.4089,2.6469
79,b79,qumond_simple,QUMOND simple,0,qcopula,196,687.1040,542.3260,1229.4300,6.2726,3.5056,2.7670
80,b80,qumond_simple,QUMOND simple,0,qcopula,196,636.3200,452.9680,1089.2880,5.5576,3.2465,2.3111
81,b81,qumond_simple,QUMOND simple,0,qcopula,196,604.2000,472.6210,1076.8210,5.4940,3.0827,2.4113
82,b82,qumond_simple,QUMOND simple,0,qcopula,196,651.1580,486.7810,1137.9390,5.8058,3.3222,2.4836
83,b83,qumond_simple,QUMOND simple,0,qcopula,196,652.5140,485.9770,1138.4910,5.8086,3.3292,2.4795
84,b84,qumond_simple,QUMOND simple,0,qcopula,196,654.1930,486.4150,1140.6080,5.8194,3.3377,2.4817
85,b85,qumond_simple,QUMOND simple,0,qcopula,196,587.4160,442.8070,1030.2230,5.2562,2.9970,2.2592
86,b86,qumond_simple,QUMOND simple,0,qcopula,196,578.3490,469.1250,1047.4740,5.3443,2.9508,2.3935
87,b87,qumond_simple,QUMOND simple,0,qcopula,196,662.3540,516.3820,1178.7360,6.0140,3.3794,2.6346
88,b88,qumond_simple,QUMOND simple,0,qcopula,196,667.0310,541.1320,1208.1630,6.1641,3.4032,2.7609
89,b89,qumond_simple,QUMOND simple,0,qcopula,196,600.6630,473.3010,1073.9640,5.4794,3.0646,2.4148
90,b90,qumond_simple,QUMOND simple,0,qcopula,196,618.0580,474.6590,1092.7170,5.5751,3.1534,2.4217
91,b91,qumond_simple,QUMOND simple,0,qcopula,196,591.4620,505.8580,1097.3200,5.5986,3.0177,2.5809
92,b92,qumond_simple,QUMOND simple,0,qcopula,196,694.7300,584.0080,1278.7380,6.5242,3.5445,2.9796
93,b93,qumond_simple,QUMOND simple,0,qcopula,196,678.4130,531.4090,1209.8220,6.1726,3.4613,2.7113
94,b94,qumond_simple,QUMOND simple,0,qcopula,196,647.4300,541.2550,1188.6850,6.0647,3.3032,2.7615
95,b95,qumond_simple,QUMOND simple,0,qcopula,196,584.7000,487.2400,1071.9400,5.4691,2.9832,2.4859
96,b96,qumond_simple,QUMOND simple,0,qcopula,196,571.1070,491.2420,1062.3490,5.4201,2.9138,2.5063
97,b97,qumond_simple,QUMOND simple,0,qcopula,196,639.0440,513.2160,1152.2600,5.8789,3.2604,2.6184
98,b98,qumond_simple,QUMOND simple,0,qcopula,196,624.2050,522.2200,1146.4250,5.8491,3.1847,2.6644
99,b99,qumond_simple,QUMOND simple,0,qcopula,196,710.1350,578.1040,1288.2390,6.5726,3.6231,2.9495
100,b100,qumond_simple,QUMOND simple,0,qcopula,196,715.8930,551.5050,1267.3980,6.4663,3.6525,2.8138
1,b1,qumond_standard,QUMOND standard,0,qcopula,196,11447.7000,67.3791,11515.0791,58.7504,58.4066,0.3438
2,b2,qumond_standard,QUMOND standard,0,qcopula,196,11745.0000,74.7369,11819.7369,60.3048,59.9235,0.3813
3,b3,qumond_standard,QUMOND standard,0,qcopula,196,11339.7000,65.5238,11405.2238,58.1899,57.8556,0.3343
4,b4,qumond_standard,QUMOND standard,0,qcopula,196,11376.6000,71.7315,11448.3315,58.4099,58.0439,0.3660
5,b5,qumond_standard,QUMOND standard,0,qcopula,196,11425.2000,70.4901,11495.6901,58.6515,58.2918,0.3596
6,b6,qumond_standard,QUMOND standard,0,qcopula,196,11490.1000,70.1344,11560.2344,58.9808,58.6230,0.3578
7,b7,qumond_standard,QUMOND standard,0,qcopula,196,11509.6000,65.3569,11574.9569,59.0559,58.7224,0.3335
8,b8,qumond_standard,QUMOND standard,0,qcopula,196,11159.0000,78.3476,11237.3476,57.3334,56.9337,0.3997
9,b9,qumond_standard,QUMOND standard,0,qcopula,196,10850.7000,70.5798,10921.2798,55.7208,55.3607,0.3601
10,b10,qumond_standard,QUMOND standard,0,qcopula,196,11095.8000,80.6602,11176.4602,57.0228,56.6112,0.4115
11,b11,qumond_standard,QUMOND standard,0,qcopula,196,11853.9000,67.0214,11920.9214,60.8210,60.4791,0.3419
12,b12,qumond_standard,QUMOND standard,0,qcopula,196,10657.0000,73.0808,10730.0808,54.7453,54.3724,0.3729
13,b13,qumond_standard,QUMOND standard,0,qcopula,196,11273.2000,62.7318,11335.9318,57.8364,57.5163,0.3201
14,b14,qumond_standard,QUMOND standard,0,qcopula,196,10441.1000,75.3703,10516.4703,53.6555,53.2709,0.3845
15,b15,qumond_standard,QUMOND standard,0,qcopula,196,10368.0000,70.8201,10438.8201,53.2593,52.8980,0.3613
16,b16,qumond_standard,QUMOND standard,0,qcopula,196,11309.0000,67.0374,11376.0374,58.0410,57.6990,0.3420
17,b17,qumond_standard,QUMOND standard,0,qcopula,196,10393.3000,71.7964,10465.0964,53.3933,53.0270,0.3663
18,b18,qumond_standard,QUMOND standard,0,qcopula,196,10733.1000,66.4412,10799.5412,55.0997,54.7607,0.3390
19,b19,qumond_standard,QUMOND standard,0,qcopula,196,10132.6000,70.9878,10203.5878,52.0591,51.6969,0.3622
20,b20,qumond_standard,QUMOND standard,0,qcopula,196,10552.5000,72.0751,10624.5751,54.2070,53.8393,0.3677
21,b21,qumond_standard,QUMOND standard,0,qcopula,196,10631.8000,65.6838,10697.4838,54.5790,54.2439,0.3351
22,b22,qumond_standard,QUMOND standard,0,qcopula,196,10219.6000,70.2937,10289.8937,52.4995,52.1408,0.3586
23,b23,qumond_standard,QUMOND standard,0,qcopula,196,9870.5100,75.4363,9945.9463,50.7446,50.3597,0.3849
24,b24,qumond_standard,QUMOND standard,0,qcopula,196,10780.5000,67.8692,10848.3692,55.3488,55.0026,0.3463
25,b25,qumond_standard,QUMOND standard,0,qcopula,196,10286.0000,69.9899,10355.9899,52.8367,52.4796,0.3571
26,b26,qumond_standard,QUMOND standard,0,qcopula,196,10342.2000,69.5555,10411.7555,53.1212,52.7663,0.3549
