R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,279.634,279.487,285.016,287.961,277.369,284.48,288.786,281.917,274.115,281.514,284.444,279.493,281.074,277.479,278.43,282.508,280.215,283.482,282.153,285.118,282.335,279.256,280.314,286.097,277.399,286.036,278.921,280.427,284.761,287.638,282.891,280.423,283.046,282.876,280.76,278.421,279.106,280.063,284.385,284.513,284.007,285.914,283.44,289.873,285.703,282.62,285.12,275.777,276.651,282.901,282.56,281.895,280.849,283.35,280.057,285.973,284.578,279.438,280.336,284.864,283.658,287.768,284.765,280.431,280.392,281.535,283.733,281.208,282.196,283.428,283.541,279.572,281.936,281.338,285.117,280.543,282.641,286.265,288.901,283.207,282.838,284.989,285.932,284.149,277.661,280.258,286.234,285.762,282.011,281.367,283.23,289.591,286.467,286.164,280.496,282.933,280.568,283.779,287.311,284.839
7.79,0.421,483.654,482.946,493.084,498.3,479.704,492.142,499.713,487.615,474.062,486.997,491.932,483.575,486.145,480.08,481.815,488.72,484.972,490.677,488.551,493.569,488.594,483.308,485.289,495.268,479.87,495.374,482.927,485.482,493.269,498.083,490.16,485.714,490.475,489.871,486.094,482.136,483.438,485.195,492.677,493.137,492.281,495.525,491.1,502.551,495.259,489.947,494.288,477.923,479.568,490.332,490.003,488.948,486.967,491.615,485.757,495.995,493.732,484.444,486.111,494.212,492.04,499.632,494.253,486.361,486.519,488.682,492.289,488.011,489.899,492.111,492.16,485.361,489.469,488.5,495.023,487.025,490.885,497.206,501.87,491.647,491.102,494.875,496.496,493.348,482.234,486.738,497.096,496.642,489.698,488.659,491.924,503.368,497.71,497.202,487.195,491.318,487.665,493.047,499.566,495.253
7.79,0.516,665.433,664.024,678.441,685.688,659.999,677.138,687.622,670.843,652.247,670.07,676.724,665.451,668.833,660.652,663.114,672.447,667.499,675.371,672.604,679.37,672.42,665.212,668.05,681.714,660.287,682.05,664.87,668.323,679.255,685.697,675.112,668.854,675.582,674.487,669.192,663.841,665.738,668.249,678.511,679.336,678.185,682.575,676.393,692.362,682.302,675.045,680.991,658.403,660.771,675.485,675.249,673.899,671.041,677.695,669.514,683.55,680.582,667.506,669.885,681.23,678.186,689.019,681.472,670.31,670.727,673.849,678.627,672.841,675.587,678.691,678.634,669.372,675.014,673.743,682.68,671.634,677.13,685.854,692.328,677.977,677.315,682.531,684.741,680.387,665.241,671.424,685.652,685.339,675.423,674.069,678.575,694.65,686.681,685.988,672.095,677.661,673.047,680.278,689.571,683.634
7.79,0.621,884.433,881.994,901.669,911.337,877.252,899.936,913.892,891.502,866.995,890.583,899.24,884.584,888.889,878.242,881.594,893.756,887.446,897.904,894.43,903.203,893.887,884.422,888.304,906.326,877.656,907.005,884.195,888.686,903.424,911.718,898.116,889.641,898.772,897.012,889.868,882.889,885.536,888.989,902.542,903.846,902.362,908.08,899.793,921.179,907.834,898.294,906.112,876.142,879.402,898.77,898.702,897.043,893.112,902.232,891.25,909.767,906.017,888.349,891.597,906.862,902.775,917.588,907.408,892.264,893.055,897.365,903.473,895.933,899.747,903.929,903.707,891.552,899.01,897.397,909.204,894.51,902.01,913.613,922.242,902.882,902.113,909.057,911.947,906.182,886.289,894.458,913.28,913.232,899.672,897.975,903.945,925.632,914.87,913.943,895.409,902.639,897.031,906.403,919.096,911.241
7.79,0.726,1120.96,1117.22,1142.62,1154.84,1111.95,1140.43,1158.06,1129.69,1099.04,1128.66,1139.4,1121.25,1126.49,1113.28,1117.61,1132.7,1125.01,1138.21,1134.03,1144.86,1133.03,1121.21,1126.2,1148.82,1112.42,1149.93,1121.17,1126.72,1145.55,1155.71,1139.07,1128.19,1139.93,1137.39,1128.25,1119.57,1123.05,1127.55,1144.58,1146.41,1144.6,1151.68,1141.16,1168.31,1151.5,1139.58,1149.32,1111.59,1115.81,1140.06,1140.21,1138.27,1133.19,1144.99,1131,1154.22,1149.7,1127.11,1131.29,1150.75,1145.57,1164.7,1151.68,1132.25,1133.49,1139.09,1146.56,1137.2,1142.18,1147.53,1147.1,1131.92,1141.28,1139.32,1154.17,1135.59,1145.26,1159.94,1170.84,1146.09,1145.24,1154.02,1157.61,1150.38,1125.51,1135.77,1159.45,1159.76,1142.25,1140.22,1147.73,1175.44,1161.69,1160.5,1137.04,1145.98,1139.46,1151.05,1167.43,1157.56
7.79,0.84,1393.58,1388.16,1420.16,1435.24,1382.54,1417.46,1439.23,1404.09,1366.65,1402.95,1416.04,1394.01,1400.29,1384.23,1389.67,1408.01,1398.82,1415.12,1410.18,1423.24,1408.59,1394.14,1400.39,1428.16,1383.01,1429.81,1394.39,1401.09,1424.57,1436.76,1416.84,1403.19,1417.91,1414.46,1403.01,1392.44,1396.9,1402.64,1423.55,1425.99,1423.84,1432.41,1419.38,1453.03,1432.33,1417.77,1429.63,1383.2,1388.54,1418.25,1418.66,1416.46,1410.08,1424.93,1407.53,1436.01,1430.67,1402.48,1407.71,1431.95,1425.54,1449.64,1433.36,1409.04,1410.84,1417.93,1426.87,1415.5,1421.84,1428.5,1427.81,1409.26,1420.75,1418.42,1436.7,1413.71,1425.87,1444.06,1457.5,1426.58,1425.67,1436.52,1440.87,1432.06,1401.61,1414.21,1443.37,1444.14,1422.12,1419.74,1428.96,1463.52,1446.4,1444.88,1415.88,1426.69,1419.26,1433.32,1453.9,1441.8
7.79,0.944,1655,1647.85,1686.13,1703.84,1642.08,1682.96,1708.57,1667.07,1623.41,1665.86,1681.14,1655.54,1662.79,1644.07,1650.59,1671.91,1661.35,1680.56,1674.94,1690.02,1672.75,1655.87,1663.28,1695.86,1642.49,1698.07,1656.42,1664.18,1692.04,1706.03,1683.2,1666.9,1684.46,1680.11,1666.47,1654.13,1659.54,1666.48,1691.03,1694.03,1691.59,1701.51,1686.16,1725.87,1701.56,1684.57,1698.33,1643.85,1650.23,1685.02,1685.67,1683.26,1675.68,1693.44,1672.81,1706.18,1700.11,1666.65,1672.87,1701.6,1694.07,1722.87,1703.51,1674.58,1676.94,1685.42,1695.73,1682.51,1690.12,1698.03,1697.08,1675.41,1688.85,1686.19,1707.7,1680.55,1695.09,1716.59,1732.37,1695.63,1694.69,1707.49,1712.52,1702.27,1666.63,1681.4,1715.68,1716.94,1690.63,1687.96,1698.76,1739.79,1719.5,1717.65,1683.46,1695.99,1687.81,1704.15,1728.71,1714.55
7.79,1.054,1943.83,1934.63,1979.78,2000.32,1928.92,1976.1,2005.86,1957.48,1907.28,1956.23,1973.84,1944.46,1952.74,1931.19,1938.88,1963.39,1951.38,1973.72,1967.39,1984.57,1964.49,1945.02,1953.67,1991.44,1929.18,1994.28,1945.97,1954.82,1987.41,2003.3,1977.43,1958.25,1978.9,1973.55,1957.51,1943.3,1949.77,1958.04,1986.49,1990.07,1987.36,1998.69,1980.84,2027.09,1998.92,1979.32,1995.09,1932,1939.52,1979.74,1980.66,1978.08,1969.21,1990.09,1965.98,2004.56,1997.74,1958.61,1965.88,1999.46,1990.75,2024.66,2001.96,1968.04,1971.02,1981.04,1992.75,1977.58,1986.61,1995.85,1994.61,1969.6,1985.16,1982.12,2007.12,1975.49,1992.59,2017.68,2035.98,1992.91,1991.97,2006.85,2012.59,2000.86,1959.65,1976.75,2016.55,2018.33,1987.41,1984.45,1996.92,2044.92,2021.24,2019.01,1979.29,1993.58,1984.7,2003.45,2032.34,2015.98
8.17,0.292,237.661,237.634,242.473,244.452,235.58,241.581,245.829,238.995,232.898,238.406,241.875,237.091,239.324,235.284,236.299,240.119,237.707,240.894,239.306,241.892,240.068,237,237.475,243.124,235.669,242.853,236.835,237.991,241.489,244.43,240.05,237.936,239.902,240.393,238.397,236.074,236.517,237.742,241.786,241.162,241.138,242.575,240.833,246.325,242.789,239.856,241.861,233.712,234.414,240.377,239.212,238.815,238.574,240.03,237.085,242.854,241.1,237.373,237.686,241.277,240.859,243.802,241.519,238.281,237.401,238.38,240.61,238.64,239.408,239.956,240.236,236.639,238.82,237.962,242.075,237.2,239.346,242.878,244.936,239.683,239.626,241.431,242.033,241.157,234.823,237.351,242.973,241.91,239.082,238.429,240.301,245.435,242.879,242.664,237.92,240.041,237.43,240.659,243.189,241.017
8.17,0.414,417.968,417.502,426.63,430.203,414.236,424.991,432.688,420.297,409.497,419.307,425.398,417.096,420.963,413.881,415.786,422.418,418.334,424.057,421.379,425.853,422.522,417.093,418.045,428.07,414.545,427.782,417.012,418.996,425.445,430.539,423.038,419.138,422.802,423.421,419.758,415.714,416.596,418.901,426.085,425.156,425.169,427.64,424.452,434.489,428.16,422.963,426.523,411.887,413.258,423.811,421.933,421.343,420.806,423.634,418.255,428.533,425.522,418.602,419.227,425.811,425.049,430.673,426.486,420.417,418.999,420.919,424.697,421.328,422.862,423.852,424.216,417.909,421.801,420.314,427.653,418.858,422.923,429.25,432.978,423.285,423.306,426.538,427.577,426.021,414.862,419.376,429.376,427.804,422.381,421.288,424.676,434.16,429.392,429.041,420.458,424.126,419.889,425.464,430.302,426.411
