R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,191.992,193.573,191.856,191.842,192.714,192.633,191.843,192.56,192.75,192.562,193.346,192.697,193.392,192.798,192.663,193.622,192.743,192.19,192.438,192.76,193.453,192.836,193.122,193.243,193.705,193.465,192.795,193.263,193.332,193.671,192.436,192.738,192.869,193.4,194.04,193.912,193.727,193.294,193.393,193.131,192.859,193.034,194.134,193.101,193.383,194.014,193.59,194.198,193.546,193.586,193.044,193.165,193.475,193.2,193.046,193.586,193.348,194.611,194.172,193.749,193.862,193.036,193.149,194.5,193.76,193.345,194.504,193.998,193.817,193.328,193.81,193.667,193.675,193.992,193.51,194.471,193.615,193.631,193.68,194.712,194.943,194.54,194.105,194.614,194.096,194.383,194.745,193.762,195.406,194.699,194.69,194.514,195.369,194.488,195.102,195.745,194.417,194.457,193.923,194.728
1.02261,193.135,194.718,193,192.984,193.842,193.764,192.985,193.698,193.899,193.699,194.472,193.844,194.527,193.941,193.805,194.748,193.88,193.333,193.578,193.9,194.589,193.985,194.272,194.369,194.858,194.591,193.949,194.409,194.457,194.802,193.574,193.896,194.002,194.532,195.178,195.058,194.863,194.435,194.525,194.269,194,194.173,195.267,194.231,194.529,195.15,194.735,195.345,194.705,194.73,194.197,194.318,194.627,194.348,194.194,194.732,194.482,195.75,195.316,194.876,195.003,194.169,194.297,195.645,194.9,194.497,195.634,195.155,194.976,194.469,194.947,194.824,194.829,195.132,194.653,195.604,194.764,194.769,194.814,195.843,196.083,195.669,195.242,195.739,195.261,195.542,195.87,194.908,196.539,195.836,195.838,195.642,196.483,195.622,196.248,196.887,195.579,195.6,195.064,195.856
1.04573,194.249,195.835,194.116,194.097,194.94,194.866,194.097,194.805,195.018,194.807,195.567,194.963,195.633,195.054,194.918,195.845,194.988,194.447,194.688,195.012,195.696,195.107,195.395,195.464,195.984,195.689,195.075,195.527,195.552,195.903,194.684,195.026,195.105,195.634,196.286,196.176,195.97,195.547,195.626,195.378,195.114,195.284,196.37,195.331,195.648,196.258,195.851,196.463,195.836,195.846,195.323,195.442,195.75,195.467,195.314,195.849,195.587,196.861,196.43,195.973,196.115,195.274,195.417,196.761,196.013,195.62,196.735,196.285,196.106,195.581,196.054,195.953,195.957,196.244,195.767,196.708,195.885,195.878,195.919,196.946,197.191,196.768,196.348,196.835,196.398,196.673,196.964,196.025,197.643,196.943,196.957,196.741,197.566,196.728,197.365,197.999,196.715,196.714,196.176,196.955
1.06937,195.335,196.92,195.202,195.18,196.007,195.935,195.18,195.883,196.107,195.884,196.63,196.053,196.708,196.138,196.002,196.909,196.065,195.532,195.768,196.093,196.772,196.198,196.487,196.528,197.078,196.755,196.172,196.614,196.615,196.972,195.764,196.126,196.178,196.704,197.363,197.263,197.045,196.629,196.697,196.455,196.197,196.364,197.442,196.4,196.735,197.335,196.936,197.55,196.938,196.931,196.419,196.537,196.844,196.556,196.404,196.935,196.661,197.939,197.514,197.038,197.196,196.346,196.505,197.846,197.093,196.714,197.802,197.384,197.206,196.662,197.13,197.051,197.053,197.324,196.85,197.779,196.974,196.954,196.993,198.015,198.267,197.835,197.425,197.898,197.504,197.773,198.025,197.11,198.714,198.019,198.044,197.808,198.616,197.803,198.451,199.078,197.819,197.797,197.256,198.02
1.09355,196.386,197.972,196.255,196.231,197.04,196.972,196.23,196.927,197.165,196.928,197.66,197.109,197.749,197.188,197.052,197.939,197.109,196.584,196.815,197.141,197.814,197.256,197.546,197.557,198.141,197.787,197.236,197.669,197.644,198.006,196.811,197.195,197.217,197.74,198.406,198.317,198.087,197.676,197.733,197.5,197.247,197.411,198.479,197.435,197.789,198.376,197.988,198.604,198.006,197.983,197.482,197.599,197.904,197.612,197.461,197.988,197.701,198.985,198.564,198.069,198.243,197.385,197.562,198.896,198.139,197.774,198.835,198.45,198.274,197.709,198.173,198.118,198.117,198.369,197.899,198.815,198.032,197.998,198.032,199.051,199.31,198.867,198.466,198.927,198.58,198.84,199.053,198.163,199.749,199.06,199.098,198.839,199.629,198.842,199.502,200.123,198.892,198.845,198.303,199.051
1.11827,197.403,198.989,197.272,197.247,198.037,197.972,197.245,197.935,198.187,197.936,198.651,198.131,198.754,198.202,198.066,198.931,198.116,197.601,197.826,198.154,198.819,198.279,198.57,198.549,199.167,198.781,198.265,198.687,198.636,199.005,197.821,198.229,198.219,198.74,199.412,199.333,199.092,198.688,198.732,198.508,198.261,198.421,199.48,198.433,198.807,199.382,199.004,199.621,199.041,198.998,198.51,198.625,198.929,198.633,198.483,199.006,198.705,199.992,199.578,199.063,199.253,198.388,198.583,199.91,199.149,198.799,199.831,199.482,199.307,198.721,199.179,199.148,199.146,199.38,198.913,199.816,199.053,199.005,199.036,200.049,200.316,199.862,199.471,199.917,199.62,199.872,200.041,199.181,200.748,200.064,200.115,199.834,200.604,199.845,200.518,201.131,199.929,199.858,199.314,200.045
1.14355,198.382,199.966,198.252,198.224,198.993,198.934,198.222,198.904,199.171,198.906,199.604,199.114,199.719,199.179,199.043,199.884,199.086,198.58,198.8,199.127,199.784,199.265,199.556,199.502,200.155,199.736,199.258,199.667,199.588,199.963,198.793,199.227,199.184,199.7,200.38,200.312,200.058,199.661,199.693,199.477,199.237,199.394,200.441,199.393,199.787,200.348,199.982,200.6,200.037,199.976,199.501,199.614,199.917,199.616,199.467,199.985,199.67,200.96,200.554,200.017,200.225,199.352,199.566,200.886,200.12,199.786,200.786,200.475,200.303,199.694,200.146,200.142,200.138,200.35,199.889,200.776,200.037,199.973,200,201.007,201.282,200.817,200.436,200.867,200.623,200.867,200.99,200.16,201.706,201.029,201.094,200.789,201.537,200.809,201.494,202.099,200.929,200.831,200.287,200.999
1.16941,199.321,200.904,199.194,199.162,199.908,199.853,199.159,199.832,200.115,199.835,200.513,200.058,200.642,200.114,199.978,200.793,200.014,199.519,199.732,200.06,200.709,200.21,200.501,200.412,201.103,200.649,200.21,200.606,200.497,200.88,199.726,200.184,200.105,200.618,201.305,201.251,200.981,200.593,200.611,200.406,200.173,200.325,201.359,200.31,200.728,201.272,200.919,201.538,200.994,200.912,200.452,200.563,200.863,200.558,200.41,200.923,200.593,201.887,201.488,200.928,201.155,200.274,200.509,201.82,201.05,200.734,201.699,201.429,201.258,200.626,201.07,201.095,201.089,201.28,200.822,201.694,200.979,200.9,200.922,201.923,202.206,201.729,201.361,201.774,201.587,201.821,201.894,201.097,202.622,201.95,202.032,201.7,202.425,201.73,202.428,203.025,201.889,201.763,201.218,201.909
1.19584,200.216,201.795,200.09,200.056,200.779,200.728,200.053,200.717,201.014,200.719,201.376,200.957,201.521,201.005,200.869,201.657,200.897,200.413,200.62,200.949,201.589,201.111,201.403,201.276,202.008,201.515,201.118,201.501,201.36,201.75,200.613,201.099,200.982,201.49,202.184,202.144,201.86,201.481,201.484,201.289,201.063,201.212,202.232,201.181,201.623,202.152,201.811,202.43,201.908,201.804,201.358,201.468,201.766,201.457,201.311,201.817,201.471,202.768,202.376,201.794,202.041,201.153,201.407,202.71,201.936,201.638,202.566,202.338,202.169,201.513,201.951,202.005,201.997,202.164,201.713,202.565,201.878,201.782,201.799,202.792,203.083,202.594,202.239,202.634,202.507,202.732,202.752,201.991,203.491,202.827,202.924,202.566,203.266,202.606,203.317,203.904,202.806,202.649,202.103,202.773
1.22288,201.065,202.64,200.94,200.903,201.601,201.554,200.899,201.554,201.867,201.555,202.191,201.81,202.35,201.849,201.714,202.472,201.733,201.262,201.462,201.79,202.419,201.966,202.258,202.092,202.865,202.333,201.981,202.35,202.175,202.572,201.454,201.968,201.812,202.314,203.015,202.99,202.691,202.321,202.308,202.125,201.907,202.051,203.055,202.005,202.471,202.982,202.656,203.275,202.775,202.648,202.22,202.328,202.623,202.309,202.164,202.663,202.301,203.6,203.217,202.611,202.878,201.982,202.259,203.55,202.773,202.495,203.383,203.202,203.036,202.354,202.782,202.869,202.858,203.001,202.555,203.388,202.73,202.615,202.628,203.613,203.912,203.411,203.069,203.445,203.382,203.597,203.561,202.838,204.31,203.654,203.77,203.382,204.055,203.433,204.158,204.734,203.676,203.488,202.941,203.589
