R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,185.212,186.342,185.307,185.392,185.776,185.983,185.58,185.555,185.501,185.551,186.699,185.603,186.533,185.556,185.544,186.809,185.712,185.521,185.56,185.984,186.552,185.708,185.909,186.634,186.33,186.817,185.683,186.174,186.566,187.031,185.662,185.639,185.999,186.621,186.937,186.56,186.48,186.274,186.769,186.29,186.093,186.326,187.287,186.704,186.669,187.06,186.667,186.741,186.15,186.722,185.955,186.095,186.474,186.284,185.868,186.821,186.477,187.419,186.975,186.888,187.03,186.484,186.317,187.38,186.589,186.229,187.565,186.908,186.78,186.372,186.889,186.446,186.587,186.811,186.793,187.216,186.557,186.992,187.117,187.601,187.825,187.611,187.187,187.778,186.698,187.148,188.037,186.899,188.306,187.611,187.686,187.908,188.624,187.664,187.94,188.657,187.21,187.563,187.192,187.851
1.02261,186.33,187.459,186.428,186.512,186.879,187.091,186.702,186.666,186.619,186.661,187.804,186.721,187.643,186.668,186.656,187.911,186.82,186.639,186.672,187.098,187.661,186.826,187.026,187.737,187.45,187.919,186.805,187.289,187.666,188.138,186.772,186.765,187.104,187.727,188.046,187.672,187.583,187.385,187.875,187.399,187.206,187.439,188.392,187.811,187.786,188.166,187.781,187.852,187.271,187.837,187.073,187.213,187.593,187.399,186.981,187.936,187.58,188.525,188.084,187.985,188.14,187.588,187.432,188.49,187.693,187.344,188.663,188.029,187.902,187.478,187.993,187.564,187.704,187.913,187.904,188.311,187.669,188.098,188.221,188.697,188.928,188.707,188.29,188.872,187.82,188.267,189.131,188.009,189.403,188.711,188.797,189.005,189.707,188.765,189.047,189.762,188.331,188.671,188.298,188.944
1.04573,187.422,188.549,187.524,187.607,187.955,188.172,187.797,187.749,187.71,187.744,188.88,187.813,188.726,187.753,187.742,188.987,187.902,187.731,187.757,188.187,188.744,187.919,188.119,188.811,188.544,188.996,187.902,188.379,188.738,189.217,187.857,187.865,188.181,188.805,189.126,188.758,188.66,188.468,188.954,188.481,188.294,188.525,189.469,188.89,188.878,189.245,188.868,188.935,188.367,188.925,188.167,188.305,188.686,188.488,188.067,189.026,188.657,189.603,189.166,189.054,189.223,188.667,188.521,189.573,188.771,188.432,189.734,189.124,188.997,188.558,189.069,188.655,188.796,188.99,188.989,189.379,188.754,189.178,189.298,189.766,190.002,189.774,189.365,189.938,188.916,189.359,190.197,189.092,190.473,189.784,189.882,190.074,190.761,189.839,190.128,190.84,189.426,189.752,189.376,190.009
1.06937,188.487,189.611,188.592,188.673,189.002,189.225,188.866,188.805,188.774,188.8,189.927,188.878,189.781,188.81,188.8,190.032,188.956,188.796,188.814,189.246,189.799,188.984,189.183,189.858,189.611,190.043,188.972,189.441,189.78,190.268,188.914,188.937,189.229,189.855,190.178,189.815,189.707,189.524,190.005,189.534,189.352,189.582,190.518,189.94,189.942,190.296,189.927,189.989,189.434,189.985,189.233,189.37,189.751,189.549,189.126,190.086,189.703,190.652,190.219,190.093,190.278,189.715,189.581,190.628,189.82,189.493,190.774,190.191,190.065,189.608,190.117,189.719,189.86,190.036,190.045,190.417,189.81,190.229,190.346,190.805,191.046,190.812,190.412,190.974,189.984,190.423,191.232,190.145,191.512,190.826,190.937,191.113,191.784,190.883,191.179,191.887,190.492,190.803,190.426,191.043
1.09355,189.523,190.643,189.63,189.711,190.018,190.249,189.905,189.83,189.809,189.825,190.945,189.913,190.805,189.838,189.829,191.047,189.979,189.832,189.842,190.277,190.822,190.02,190.218,190.873,190.648,191.059,190.012,190.473,190.792,191.287,189.941,189.981,190.248,190.873,191.199,190.842,190.724,190.548,191.024,190.557,190.381,190.609,191.536,190.96,190.975,191.314,190.955,191.012,190.472,191.014,190.268,190.404,190.785,190.579,190.154,191.116,190.719,191.67,191.241,191.101,191.301,190.733,190.612,191.651,190.837,190.523,191.782,191.228,191.103,190.628,191.134,190.753,190.893,191.051,191.069,191.423,190.837,191.248,191.363,191.811,192.059,191.817,191.426,191.978,191.022,191.457,192.235,191.169,192.518,191.837,191.961,192.12,192.773,191.895,192.198,192.902,191.529,191.823,191.444,192.044
1.11827,190.526,191.643,190.637,190.717,191.002,191.239,190.912,190.823,190.811,190.818,191.927,190.917,191.797,190.832,190.825,192.027,190.97,190.835,190.836,191.275,191.812,191.023,191.22,191.855,191.651,192.041,191.02,191.471,191.769,192.272,190.934,190.993,191.233,191.858,192.186,191.835,191.707,191.54,192.01,191.548,191.378,191.603,192.52,191.945,191.976,192.3,191.95,192.002,191.477,192.01,191.272,191.406,191.787,191.577,191.15,192.114,191.702,192.653,192.23,192.075,192.291,191.718,191.61,192.64,191.82,191.52,192.757,192.232,192.108,191.614,192.116,191.753,191.894,192.033,192.061,192.395,191.829,192.234,192.346,192.783,193.037,192.788,192.407,192.946,192.028,192.457,193.203,192.159,193.49,192.814,192.95,193.092,193.726,192.873,193.184,193.883,192.531,192.809,192.429,193.011
1.14355,191.496,192.607,191.61,191.689,191.95,192.193,191.886,191.781,191.779,191.776,192.875,191.885,192.753,191.793,191.786,192.973,191.925,191.804,191.797,192.238,192.766,191.993,192.188,192.8,192.621,192.987,191.995,192.436,192.711,193.222,191.893,191.971,192.183,192.807,193.138,192.793,192.655,192.497,192.961,192.502,192.339,192.563,193.467,192.896,192.941,193.249,192.91,192.957,192.448,192.972,192.241,192.372,192.754,192.54,192.111,193.076,192.649,193.6,193.183,193.012,193.246,192.666,192.573,193.594,192.769,192.482,193.694,193.201,193.079,192.565,193.062,192.72,192.861,192.977,193.018,193.329,192.787,193.184,193.292,193.718,193.979,193.722,193.35,193.877,192.998,193.423,194.134,193.113,194.424,193.754,193.904,194.027,194.641,193.815,194.133,194.826,193.5,193.758,193.378,193.94
1.16941,192.43,193.536,192.548,192.624,192.86,193.111,192.823,192.702,192.711,192.697,193.784,192.818,193.671,192.715,192.71,193.878,192.844,192.737,192.72,193.164,193.683,192.925,193.119,193.708,193.553,193.895,192.932,193.362,193.613,194.134,192.816,192.913,193.094,193.718,194.052,193.714,193.563,193.416,193.873,193.419,193.263,193.485,194.375,193.808,193.871,194.16,193.833,193.873,193.383,193.896,193.173,193.302,193.684,193.466,193.034,194.001,193.557,194.509,194.099,193.91,194.161,193.576,193.498,194.509,193.678,193.407,194.591,194.133,194.012,193.478,193.97,193.648,193.789,193.884,193.936,194.225,193.706,194.095,194.2,194.614,194.88,194.616,194.256,194.768,193.932,194.35,195.024,194.029,195.319,194.654,194.82,194.922,195.514,194.716,195.042,195.73,194.43,194.669,194.288,194.829
1.19584,193.324,194.422,193.445,193.521,193.73,193.988,193.721,193.583,193.603,193.578,194.651,193.71,194.549,193.599,193.594,194.744,193.722,193.629,193.604,194.05,194.559,193.818,194.01,194.573,194.447,194.761,193.831,194.249,194.474,195.004,193.698,193.815,193.965,194.587,194.924,194.594,194.431,194.294,194.744,194.295,194.147,194.366,195.243,194.678,194.759,195.03,194.715,194.749,194.277,194.779,194.064,194.193,194.574,194.351,193.918,194.885,194.424,195.376,194.971,194.766,195.037,194.446,194.383,195.383,194.547,194.293,195.447,195.025,194.904,194.349,194.837,194.537,194.677,194.748,194.814,195.078,194.586,194.965,195.066,195.467,195.739,195.467,195.12,195.616,194.826,195.237,195.871,194.903,196.17,195.512,195.694,195.775,196.342,195.576,195.91,196.591,195.321,195.538,195.156,195.675
1.22288,194.177,195.267,194.302,194.375,194.556,194.821,194.578,194.422,194.453,194.416,195.475,194.561,195.382,194.439,194.436,195.564,194.556,194.482,194.444,194.892,195.392,194.668,194.859,195.395,195.297,195.583,194.688,195.094,195.291,195.83,194.537,194.677,194.792,195.413,195.752,195.431,195.255,195.129,195.571,195.128,194.987,195.204,196.065,195.505,195.604,195.855,195.554,195.58,195.129,195.619,194.915,195.041,195.421,195.194,194.758,195.726,195.247,196.198,195.801,195.577,195.868,195.271,195.225,196.213,195.372,195.135,196.256,195.874,195.756,195.177,195.658,195.383,195.523,195.569,195.648,195.885,195.421,195.79,195.888,196.275,196.554,196.273,195.938,196.419,195.677,196.082,196.673,195.735,196.976,196.324,196.524,196.582,197.124,196.39,196.733,197.406,196.167,196.362,195.979,196.475
