R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,176.156,182.686,195.594,198.248,166.995,188.275,207.506,179.236,163.059,177.054,193.353,177.492,177.777,173.488,176.459,181.933,179.033,185.607,183.491,188.7,182.766,178.438,179.396,188.529,175.063,188.712,178.523,180.454,187.481,191.405,184.532,181.885,185.039,182.87,180.116,176.837,177.523,179.273,185.25,188.067,186.972,190.059,184.445,196.411,189.902,184.729,190.088,172.733,175.44,184.792,186.467,185.985,182.782,187.947,181.992,192.289,190.098,179.053,181.492,189.606,187.647,196.778,192.479,181.944,182.723,186.704,187.815,185.602,188.787,189.986,188.39,182.788,187.553,185.983,192.844,183.155,190.319,195.293,200.947,188.332,189.078,192.49,194.638,189.664,181.065,185.718,194.35,195.845,186.452,185.984,190.762,201.665,194.73,196.908,185.219,188.677,193.916,191.682,199.466,198.152
7.79,0.421,309.179,319.396,342.623,347.822,292.898,330.13,363.809,313.733,285.723,310.148,338.93,310.73,311.186,303.663,308.851,318.543,313.372,324.987,321.219,330.258,319.799,312.266,313.908,330.002,306.149,330.374,312.43,315.778,328.171,334.938,323.138,318.269,323.944,320.173,315.125,309.311,310.6,313.834,324.435,329.242,327.373,332.762,322.865,343.914,332.467,323.365,332.654,302.264,307.057,323.51,326.419,325.64,319.986,329.248,318.679,336.656,332.906,313.298,317.646,332.066,328.597,344.931,337.142,318.426,320.028,327.07,328.885,325.017,330.685,332.946,330.075,320.325,328.608,325.932,337.9,320.931,333.555,342.364,352.275,329.922,331.228,337.271,341.032,332.312,317.442,325.485,340.586,343.542,326.694,325.993,334.258,353.729,341.431,345.156,324.628,330.542,340.113,336.11,349.953,347.524
7.79,0.516,430.401,443.267,475.929,483.646,407.677,458.999,505.501,435.771,397.474,431.068,471.071,431.677,432.3,421.862,429.008,442.513,435.254,451.401,446.109,458.505,444.015,433.659,435.868,458.2,425.015,458.75,433.894,438.479,455.649,464.892,448.845,441.881,449.861,444.711,437.511,429.394,431.26,435.907,450.683,457.157,454.635,462.057,448.336,477.47,461.625,449.012,461.724,419.794,426.46,449.261,453.226,452.214,444.385,457.37,442.638,467.392,462.302,434.99,441.062,461.162,456.354,479.227,468.214,442.131,444.559,454.343,456.729,451.399,459.305,462.583,458.552,445.151,456.522,452.891,469.382,445.941,463.446,475.716,489.394,458.272,460.075,468.484,473.673,461.645,441.3,452.296,473.127,477.537,453.886,453.04,464.343,491.589,474.467,479.516,451.132,459.146,472.75,467.148,486.456,482.97
7.79,0.621,579.638,595.014,639.124,650.085,549.117,617.073,678.825,585.399,535.147,579.508,633.026,580.034,580.913,566.916,576.373,594.504,584.659,606.268,599.073,615.411,596.136,582.446,585.262,615.083,570.715,615.834,582.752,588.783,611.62,623.765,602.793,593.217,603.986,597.282,587.401,576.478,579.059,585.499,605.321,613.63,610.377,620.201,601.923,640.664,619.585,602.77,619.467,563.875,572.781,603.191,608.332,607.071,596.685,614.157,594.412,627.179,620.53,583.993,592.122,619.044,612.665,643.421,628.455,593.537,597.022,610.08,613.099,606.044,616.631,621.18,615.759,598.049,613.045,608.298,630.171,599.016,622.343,638.797,656.931,615.264,617.652,628.905,635.787,619.866,593.09,607.538,635.171,641.447,609.544,608.589,623.445,660.076,637.17,643.732,606.025,616.45,635.019,627.505,653.375,648.561
7.79,0.726,744.142,761.434,817.892,832.552,705.255,790.608,868.439,749.669,687.13,742.69,810.631,743.004,744.21,726.371,738.247,761.346,748.674,776.117,766.825,787.261,762.948,745.765,749.156,786.945,730.684,787.905,746.148,753.669,782.475,797.622,771.621,759.145,772.924,764.657,751.807,737.858,741.237,749.693,774.917,785.015,781.042,793.378,770.278,819.152,792.55,771.284,792.085,722.156,733.446,771.929,778.246,776.76,763.703,785.985,760.88,802.037,793.792,747.442,757.756,791.953,783.94,823.153,803.883,759.547,764.242,780.778,784.398,775.549,788.999,794.96,788.047,765.841,784.61,778.707,806.258,766.946,796.451,817.388,840.193,787.262,790.272,804.554,813.21,793.229,759.784,777.803,812.585,821.012,780.194,779.202,797.739,844.443,815.368,823.47,775.944,788.798,812.825,803.271,836.153,829.856
7.79,0.84,938.306,957.037,1027.53,1046.58,889.837,994.507,1090.44,942.745,866.825,934.724,1019.15,934.648,936.382,914.009,928.574,957.422,941.379,975.488,963.658,988.653,958.731,937.636,941.538,988.403,918.731,989.537,938.067,947.226,982.655,1001.16,969.632,953.76,970.942,961.106,944.775,927.297,931.591,942.465,973.878,985.721,981.01,996.153,967.649,1027.85,995.048,968.733,994.017,908.089,922.064,969.725,977.192,975.471,959.513,987.204,956.007,1006.54,996.513,939.144,951.892,994.29,984.518,1033.27,1009.04,954.119,960.188,980.623,984.904,974.055,990.712,998.307,989.74,962.509,985.456,978.248,1012.23,963.693,1000.14,1026.22,1054.22,988.516,992.204,1009.92,1020.56,996.112,955.231,977.194,1020.01,1030.95,979.98,979.019,1001.62,1059.74,1023.71,1033.47,974.97,990.448,1020.76,1008.94,1049.73,1041.68
7.79,0.944,1128.84,1148.3,1231.99,1255.32,1071.25,1193.71,1306.6,1131.47,1043.49,1122.64,1222.75,1122.06,1124.47,1097.63,1114.67,1149.06,1129.67,1170.11,1155.72,1184.93,1149.84,1125.1,1129.33,1184.79,1102.58,1186.01,1125.53,1136.18,1177.69,1199.32,1162.74,1143.57,1163.94,1152.84,1133.13,1112.23,1117.38,1130.66,1167.96,1181.16,1175.83,1193.58,1160.05,1230.74,1192.18,1161.1,1190.44,1089.7,1106.18,1162.52,1170.87,1168.94,1150.39,1183.1,1146.16,1205.39,1193.7,1126.1,1141.09,1191.14,1179.82,1237.47,1208.51,1143.74,1151.07,1175.12,1180.02,1167.33,1186.95,1196.1,1186.03,1154.13,1180.91,1172.46,1212.51,1155.31,1198.23,1229.22,1261.98,1184.27,1188.58,1209.53,1222,1193.49,1145.7,1171.29,1221.59,1234.95,1174.41,1173.54,1199.87,1268.71,1226.18,1237.41,1168.74,1186.58,1222.86,1208.98,1257.13,1247.38
7.79,1.054,1343.87,1363.49,1461.4,1489.49,1276.33,1417.58,1548.7,1343.71,1243.25,1334.19,1451.41,1332.92,1336.27,1304.37,1324.04,1364.54,1341.34,1388.68,1371.34,1405.03,1364.48,1335.83,1340.26,1405.08,1309.42,1406.31,1336.21,1348.44,1396.33,1421.32,1379.44,1356.61,1380.38,1368.17,1344.69,1319.97,1326.05,1342.07,1385.81,1400.14,1394.25,1414.78,1375.89,1457.73,1413,1376.77,1410.33,1293.83,1312.99,1378.75,1387.86,1385.71,1364.52,1402.58,1359.42,1427.93,1414.46,1335.94,1353.28,1411.54,1398.65,1465.84,1431.71,1356.41,1365.07,1392.98,1398.54,1383.89,1406.68,1417.52,1405.86,1368.98,1399.83,1390.02,1436.66,1370.07,1419.93,1456.29,1494.09,1403.41,1408.35,1432.8,1447.24,1414.48,1359.33,1388.73,1447.07,1463.1,1392.18,1391.47,1421.74,1502.12,1452.62,1465.34,1385.88,1406.13,1448.92,1432.89,1488.93,1477.26
8.17,0.292,151.031,158.759,168.082,168.231,142.796,160.269,178.887,152.611,139.914,150.29,165.82,151.26,155.041,147.7,150.463,155.746,152.382,158.708,155.936,160.581,156.881,152.104,152.114,161.526,149.871,161.183,152.199,153.638,159.022,164.198,157.1,154.725,156.709,156.673,153.449,150.077,150.289,152.685,158.95,159.357,159.433,161.727,157.837,168.366,162.633,156.925,161.643,145.995,148.159,157.959,157.009,156.87,155.623,158.3,153.036,163.92,160.203,152.302,153.412,159.623,159.245,165.526,162.589,154.749,153.487,156.781,158.579,156.989,159.434,159.341,158.441,153.105,157.577,155.388,163.18,152.821,159.59,164.712,169.119,157.748,158.827,161.654,163.158,160.131,150.98,155.692,164.14,163.807,156.789,156.113,160.815,169.101,163.566,165.601,155.817,158.981,162.163,161.162,167.068,166.012
8.17,0.414,270.095,282.969,300.179,300.822,255.089,286.362,319.786,272.088,249.652,268.095,296.35,269.709,276.494,263.251,268.212,277.854,271.649,283.158,278.042,286.335,279.668,271.11,271.028,288.062,266.956,287.442,271.29,273.831,283.529,292.714,280.158,275.727,279.369,279.383,273.442,267.265,267.704,272.172,283.526,284.09,284.284,288.379,281.375,300.272,289.978,279.728,288.048,260.01,263.922,281.615,279.806,279.633,277.435,282.338,272.742,292.275,285.655,271.338,273.344,284.626,284.003,295.474,290.013,275.776,273.599,279.556,282.747,279.912,284.354,284.25,282.611,273.036,281.037,277.106,291.202,272.451,284.704,294.069,301.948,281.261,283.228,288.359,291.031,285.689,269.286,277.703,292.944,292.51,279.648,278.516,286.901,302.038,292.007,295.574,277.985,283.565,289.516,287.714,298.431,296.426
