R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,173.838,174.023,173.808,173.885,173.659,173.818,174.023,173.572,173.429,173.582,174.043,173.31,174.584,173.952,173.733,175.056,174.496,173.481,173.793,174.194,175.634,173.86,175.213,175.202,176.153,176.209,174.065,175.996,176.432,176.556,174.925,174.198,176.315,176.314,177.621,178.088,177.844,177.092,176.67,177.171,176.766,176.717,178.591,177.118,177.868,179.379,178.697,179.967,178.59,178.228,177.55,178.406,178.929,179.028,178.512,179.233,179.296,181.142,180.552,179.874,179.961,179.307,179.68,181.571,180.712,180.556,181.646,181.518,181.74,180.681,180.972,181.592,181.455,182.337,180.724,182.962,182.065,181.364,181.644,183.215,184.17,183.144,182.218,182.959,183.347,183.757,183.429,183.112,185.293,183.979,184.153,184.34,185.591,184.057,185.53,186.707,185.179,183.967,183.88,185.574
1.02261,174.844,175.03,174.812,174.893,174.656,174.823,175.037,174.565,174.422,174.576,175.058,174.304,175.574,174.953,174.73,176.042,175.502,174.47,174.79,175.2,176.641,174.864,176.239,176.185,177.195,177.206,175.075,177.032,177.429,177.56,175.939,175.213,177.334,177.321,178.647,179.139,178.874,178.131,177.682,178.207,177.81,177.754,179.618,178.138,178.928,180.426,179.76,181.038,179.669,179.284,178.611,179.48,180.011,180.108,179.584,180.305,180.348,182.206,181.625,180.911,181.026,180.363,180.77,182.653,181.787,181.661,182.698,182.636,182.866,181.764,182.043,182.715,182.573,183.429,181.81,184.037,183.179,182.445,182.722,184.288,185.265,184.213,183.3,184.017,184.5,184.9,184.489,184.23,186.376,185.071,185.272,185.425,186.632,185.153,186.662,187.835,186.369,185.077,184.993,186.666
1.04573,175.823,176.01,175.79,175.875,175.626,175.801,176.025,175.532,175.389,175.543,176.047,175.271,176.536,175.927,175.7,177,176.481,175.432,175.76,176.179,177.621,175.842,177.239,177.141,178.211,178.175,176.059,178.042,178.398,178.536,176.926,176.201,178.327,178.3,179.645,180.165,179.877,179.143,178.666,179.217,178.829,178.765,180.617,179.131,179.962,181.447,180.797,182.083,180.724,180.314,179.648,180.528,181.067,181.163,180.631,181.352,181.373,183.243,182.672,181.921,182.066,181.393,181.835,183.709,182.836,182.741,183.722,183.73,183.969,182.822,183.087,183.814,183.667,184.495,182.87,185.086,184.269,183.5,183.774,185.334,186.333,185.255,184.355,185.047,185.631,186.019,185.521,185.324,187.432,186.138,186.366,186.484,187.644,186.222,187.77,188.936,187.539,186.163,186.082,187.731
1.06937,176.773,176.962,176.739,176.828,176.567,176.751,176.985,176.469,176.326,176.481,177.007,176.208,177.468,176.872,176.642,177.927,177.431,176.365,176.701,177.129,178.571,176.791,178.21,178.065,179.201,179.113,177.015,179.025,179.336,179.482,177.884,177.162,179.29,179.25,180.614,181.163,180.851,180.126,179.621,180.199,179.82,179.747,181.587,180.095,180.969,182.438,181.806,183.101,181.753,181.316,180.657,181.55,182.098,182.192,181.65,182.371,182.371,184.251,183.691,182.901,183.077,182.395,182.873,184.738,183.857,183.795,184.717,184.798,185.046,183.853,184.103,184.888,184.735,185.534,183.903,186.105,185.332,184.527,184.797,186.351,187.373,186.268,185.382,186.048,186.737,187.113,186.522,186.39,188.458,187.176,187.432,187.513,188.623,187.263,188.85,190.01,188.684,187.22,187.143,188.766
1.09355,177.693,177.884,177.657,177.751,177.478,177.67,177.915,177.375,177.232,177.388,177.938,177.115,178.368,177.786,177.552,178.822,178.35,177.267,177.611,178.049,179.491,177.709,179.152,178.957,180.16,180.02,177.94,179.977,180.242,180.396,178.812,178.092,180.223,180.168,181.551,182.131,181.794,181.08,180.544,181.151,180.781,180.7,182.525,181.027,181.946,183.398,182.786,184.088,182.753,182.289,181.637,182.544,183.099,183.192,182.641,183.362,183.338,185.228,184.681,183.85,184.058,183.366,183.883,185.736,184.848,184.821,185.68,185.839,186.096,184.854,185.088,185.934,185.776,186.543,184.907,187.094,186.367,185.525,185.79,187.337,188.382,187.249,186.379,187.016,187.816,188.18,187.492,187.429,189.452,188.183,188.47,188.512,189.567,188.273,189.902,191.054,189.806,188.249,188.175,189.77
1.11827,178.58,178.773,178.543,178.642,178.355,178.556,178.812,178.247,178.105,178.261,178.836,177.989,179.234,178.666,178.429,179.682,179.236,178.135,178.487,178.936,180.376,178.595,180.062,179.814,181.088,180.891,178.832,180.898,181.113,181.275,179.706,178.99,181.122,181.051,182.455,183.066,182.704,182.001,181.432,182.069,181.711,181.62,183.428,181.925,182.892,184.326,183.734,185.044,183.722,183.229,182.586,183.506,184.07,184.161,183.6,184.32,184.271,186.173,185.638,184.764,185.007,184.305,184.863,186.703,185.807,185.817,186.609,186.85,187.117,185.824,186.041,186.951,186.787,187.52,185.879,188.049,187.372,186.49,186.751,188.288,189.358,188.196,187.343,187.949,188.867,189.217,188.426,188.437,190.411,189.157,189.477,189.476,190.474,189.251,190.923,192.066,190.899,189.245,189.176,190.741
1.14355,179.432,179.626,179.393,179.497,179.196,179.408,179.675,179.084,178.942,179.098,179.7,178.826,180.063,179.512,179.27,180.504,180.087,178.967,179.328,179.787,181.226,179.445,180.936,180.633,181.982,181.725,179.69,181.784,181.947,182.118,180.566,179.854,181.985,181.898,183.323,183.967,183.577,182.887,182.285,182.953,182.606,182.505,184.295,182.787,183.804,185.217,184.648,185.965,184.659,184.135,183.502,184.435,185.008,185.097,184.527,185.245,185.17,187.081,186.56,185.642,185.921,185.208,185.809,187.635,186.732,186.78,187.501,187.829,188.106,186.76,186.959,187.936,187.766,188.462,186.818,188.968,188.344,187.42,187.677,189.204,190.3,189.107,188.273,188.846,189.887,190.222,189.324,189.411,191.334,190.097,190.45,190.405,191.342,190.194,191.91,193.044,191.964,190.208,190.143,191.675
1.16941,180.246,180.442,180.206,180.315,179.999,180.221,180.501,179.883,179.74,179.898,180.526,179.626,180.854,180.319,180.073,181.287,180.899,179.76,180.13,180.601,182.036,180.258,181.774,181.413,182.84,182.52,180.51,182.634,182.741,182.921,181.388,180.68,182.811,182.706,184.152,184.832,184.412,183.737,183.098,183.799,183.465,183.354,185.124,183.611,184.68,186.071,185.526,186.85,185.561,185.005,184.382,185.329,185.911,185.998,185.417,186.134,186.031,187.952,187.446,186.481,186.799,186.075,186.721,188.53,187.62,187.71,188.354,188.774,189.062,187.66,187.84,188.888,188.711,189.368,187.721,189.849,189.281,188.314,188.566,190.081,191.203,189.98,189.165,189.703,190.875,191.194,190.181,190.351,192.218,190.998,191.387,191.296,192.167,191.099,192.861,193.984,192.998,191.134,191.074,192.57
1.19584,181.02,181.218,180.977,181.092,180.761,180.994,181.286,180.64,180.498,180.656,181.313,180.384,181.601,181.085,180.835,182.027,181.671,180.512,180.891,181.373,182.805,181.03,182.572,182.149,183.658,183.271,181.29,183.443,183.492,183.682,182.169,181.466,183.595,183.472,184.94,185.656,185.206,184.545,183.87,184.605,184.284,184.162,185.91,184.393,185.517,186.883,186.364,187.695,186.424,185.835,185.223,186.184,186.776,186.86,186.269,186.984,186.852,188.782,188.292,187.277,187.636,186.901,187.595,189.385,188.467,188.601,189.164,189.682,189.981,188.52,188.68,189.802,189.619,190.235,188.584,190.689,190.181,189.169,189.414,190.917,192.066,190.81,190.016,190.518,191.827,192.129,190.996,191.252,193.059,191.859,192.285,192.145,192.946,191.964,193.774,194.885,193.997,192.021,191.966,193.424
1.22288,181.75,181.95,181.706,181.827,181.48,181.724,182.03,181.353,181.212,181.37,182.057,181.1,182.304,181.808,181.553,182.721,182.399,181.22,181.609,182.103,183.531,181.759,183.328,182.839,184.435,183.978,182.027,184.211,184.198,184.397,182.908,182.21,184.335,184.193,185.683,186.438,185.956,185.312,184.597,185.368,185.061,184.928,186.651,185.131,186.313,187.652,187.161,188.498,187.247,186.623,186.023,186.999,187.6,187.682,187.081,187.793,187.629,189.569,189.096,188.029,188.431,187.685,188.428,190.198,189.273,189.454,189.93,190.551,190.861,189.339,189.478,190.678,190.488,191.059,189.407,191.485,191.041,189.981,190.22,191.708,192.886,191.596,190.826,191.287,192.741,193.026,191.766,192.114,193.856,192.677,193.143,192.95,193.676,192.786,194.646,195.744,194.961,192.867,192.816,194.234
