R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,181.48,191.843,181.067,180.845,190.032,189.666,181.702,188.464,189.013,187.884,192.371,187.386,192.324,190.469,190.407,192.946,190.997,187.299,189.094,188.896,192.495,188.612,189.056,192.326,191.836,192.462,189.389,190.424,193.252,193.324,190.364,188.88,191.457,193.271,194.901,193.567,194.044,192.374,192.608,191.678,191.713,190.746,195.702,193.649,192.079,195.409,193.432,195.412,193.079,194.033,191.334,191.996,193.205,192.171,192.689,193.365,195.338,198.612,197.071,196.625,195.621,194.494,193.325,198.415,196.386,194.515,198.812,195.109,195.031,195.452,196.764,195.297,194.873,197.228,195.415,200.208,197.161,196.418,197.386,200.233,201.146,200.742,198.095,201.431,196.601,197.417,201.355,197.776,202.471,200.741,200.324,200.425,203.156,201.297,202.072,203.379,198.826,200.09,198.706,202.216
1.02261,182.318,192.592,181.899,181.673,190.703,190.323,182.535,189.122,189.73,188.627,193.077,188.227,192.98,191.012,190.926,193.608,191.504,188.007,189.689,189.611,193.111,189.367,189.84,192.926,192.536,193.094,190.048,191.167,193.797,193.937,190.865,189.55,192.012,193.845,195.487,194.207,194.608,192.979,193.278,192.304,192.236,191.443,196.261,194.107,192.747,195.982,194.015,195.992,193.633,194.571,191.919,192.573,193.793,192.796,193.178,193.987,195.708,199.094,197.514,197.042,196.157,194.89,193.843,198.89,196.797,194.958,199.272,195.716,195.59,195.84,197.2,195.782,195.406,197.694,195.9,200.543,197.467,196.873,197.766,200.649,201.542,201.075,198.509,201.755,197.096,197.958,201.744,198.14,202.924,201.139,200.729,200.881,203.621,201.576,202.472,203.848,199.331,200.482,199.119,202.637
1.04573,183.112,193.281,182.687,182.458,191.318,190.925,183.323,189.725,190.391,189.311,193.722,189.008,193.576,191.501,191.392,194.206,191.956,188.661,190.227,190.266,193.665,190.062,190.561,193.464,193.173,193.663,190.651,191.845,194.277,194.484,191.31,190.163,192.505,194.357,196.007,194.781,195.105,193.521,193.878,192.862,192.7,192.074,196.752,194.506,193.348,196.483,194.531,196.502,194.124,195.046,192.441,193.086,194.315,193.353,193.606,194.539,196.015,199.504,197.889,197.391,196.622,195.22,194.293,199.293,197.14,195.337,199.658,196.249,196.077,196.161,197.566,196.2,195.868,198.084,196.314,200.805,197.709,197.257,198.074,200.987,201.86,201.334,198.851,202.003,197.518,198.421,202.053,198.434,203.302,201.459,201.058,201.251,204.012,201.78,202.795,204.244,199.756,200.799,199.454,202.978
1.06937,183.86,193.907,183.427,183.195,191.873,191.468,184.065,190.27,190.992,189.932,194.302,189.725,194.108,191.931,191.8,194.737,192.35,189.257,190.706,190.855,194.154,190.691,191.212,193.935,193.743,194.163,191.193,192.456,194.69,194.963,191.695,190.713,192.933,194.802,196.456,195.283,195.531,193.994,194.405,193.349,193.1,192.632,197.171,194.839,193.877,196.908,194.975,196.937,194.548,195.453,192.895,193.528,194.766,193.835,193.969,195.016,196.252,199.837,198.193,197.666,197.013,195.48,194.671,199.621,197.409,195.647,199.964,196.703,196.487,196.411,197.858,196.545,196.254,198.393,196.653,200.988,197.883,197.563,198.307,201.242,202.095,201.513,199.114,202.173,197.863,198.801,202.276,198.654,203.597,201.694,201.307,201.53,204.324,201.905,203.036,204.56,200.095,201.035,199.707,203.236
1.09355,184.557,194.465,184.117,183.881,192.363,191.949,184.757,190.752,191.529,190.486,194.813,190.371,194.572,192.299,192.148,195.196,192.682,189.788,191.119,191.375,194.572,191.249,191.789,194.335,194.241,194.591,191.668,192.992,195.029,195.367,192.015,191.195,193.29,195.175,196.83,195.708,195.88,194.394,194.854,193.758,193.431,193.114,197.514,195.103,194.329,197.25,195.342,197.292,194.9,195.788,193.277,193.896,195.141,194.238,194.26,195.413,196.417,200.088,198.419,197.864,197.324,195.667,194.972,199.866,197.6,195.882,200.185,197.073,196.814,196.584,198.069,196.812,196.558,198.618,196.912,201.089,197.984,197.788,198.46,201.409,202.242,201.607,199.293,202.258,198.125,199.093,202.409,198.794,203.806,201.841,201.469,201.713,204.552,201.945,203.188,204.793,200.343,201.185,199.873,203.405
1.11827,185.199,194.949,184.752,184.512,192.784,192.361,185.394,191.165,191.995,190.967,195.249,190.94,194.963,192.6,192.431,195.578,192.947,190.25,191.463,191.819,194.915,191.732,192.286,194.659,194.662,194.94,192.071,193.449,195.29,195.693,192.268,191.604,193.571,195.471,197.123,196.051,196.148,194.715,195.221,194.086,193.689,193.513,197.774,195.292,194.698,197.505,195.627,197.56,195.172,196.044,193.579,194.182,195.435,194.556,194.475,195.724,196.504,200.251,198.563,197.978,197.549,195.775,195.19,200.025,197.707,196.036,200.316,197.352,197.052,196.676,198.195,196.995,196.776,198.75,197.086,201.101,198.005,197.926,198.527,201.482,202.295,201.611,199.383,202.254,198.298,199.29,202.447,198.848,203.923,201.893,201.54,201.795,204.69,201.896,203.248,204.936,200.493,201.244,199.946,203.478
1.14355,185.782,195.354,185.328,185.084,193.129,192.7,185.972,191.505,192.386,191.37,195.605,191.425,195.274,192.83,192.643,195.878,193.141,190.637,191.732,192.182,195.176,192.132,192.695,194.901,194.999,195.206,192.396,193.819,195.467,195.933,192.446,191.933,193.77,195.685,197.33,196.304,196.328,194.951,195.498,194.326,193.868,193.824,197.945,195.4,194.978,197.668,195.822,197.735,195.36,196.216,193.797,194.382,195.641,194.783,194.606,195.942,196.508,200.321,198.619,198.003,197.682,195.798,195.318,200.09,197.726,196.102,200.351,197.534,197.196,196.681,198.23,197.087,196.9,198.786,197.167,201.018,197.941,197.97,198.502,201.457,202.247,201.519,199.379,202.153,198.374,199.386,202.383,198.81,203.94,201.845,201.512,201.769,204.733,201.753,203.207,204.984,200.54,201.204,199.919,203.449
1.16941,186.301,195.675,185.839,185.591,193.393,192.959,186.487,191.765,192.696,191.689,195.875,191.821,195.501,192.981,192.779,196.089,193.258,190.943,191.92,192.458,195.35,192.444,193.01,195.056,195.246,195.381,192.636,194.097,195.554,196.083,192.545,192.176,193.881,195.81,197.445,196.463,196.415,195.097,195.681,194.472,193.961,194.039,198.023,195.423,195.162,197.732,195.923,197.812,195.456,196.297,193.924,194.487,195.753,194.913,194.649,196.062,196.423,200.291,198.58,197.933,197.717,195.731,195.352,200.056,197.65,196.075,200.283,197.613,197.238,196.593,198.167,197.081,196.925,198.717,197.151,200.836,197.786,197.914,198.38,201.326,202.094,201.325,199.273,201.952,198.348,199.375,202.213,198.672,203.853,201.691,201.38,201.631,204.674,201.508,203.062,204.93,200.475,201.06,199.787,203.312
1.19584,186.75,195.903,186.281,186.029,193.569,193.132,186.932,191.938,192.916,191.917,196.054,192.119,195.635,193.049,192.834,196.206,193.291,191.161,192.021,192.639,195.431,192.659,193.224,195.118,195.397,195.46,192.785,194.274,195.546,196.136,192.559,192.326,193.898,195.84,197.461,196.52,196.403,195.146,195.764,194.518,193.963,194.153,198,195.354,195.243,197.69,195.922,197.783,195.454,196.282,193.952,194.493,195.765,194.938,194.594,196.077,196.244,200.155,198.441,197.762,197.649,195.568,195.283,199.916,197.474,195.948,200.108,197.582,197.172,196.405,198.001,196.972,196.843,198.539,197.03,200.547,197.532,197.752,198.155,201.083,201.828,201.023,199.06,201.643,198.213,199.25,201.93,198.429,203.654,201.424,201.137,201.375,204.507,201.157,202.804,204.769,200.294,200.805,199.543,203.061
1.22288,187.124,196.032,186.647,186.39,193.65,193.211,187.303,192.016,193.039,192.046,196.133,192.311,195.671,193.026,192.798,196.22,193.234,191.283,192.027,192.719,195.41,192.772,193.33,195.078,195.443,195.435,192.834,194.343,195.434,196.084,192.479,192.375,193.813,195.768,197.371,196.466,196.283,195.089,195.739,194.457,193.865,194.157,197.869,195.185,195.214,197.537,195.812,197.64,195.345,196.162,193.874,194.39,195.667,194.851,194.436,195.978,195.963,199.907,198.194,197.482,197.469,195.302,195.105,199.663,197.189,195.712,199.817,197.434,196.99,196.111,197.724,196.751,196.647,198.244,196.797,200.144,197.172,197.477,197.818,200.722,201.442,200.605,198.732,201.22,197.961,199.002,201.527,198.073,203.337,201.037,200.776,200.993,204.225,200.693,202.428,204.493,199.989,200.433,199.179,202.686
