R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,191.255,191.776,192.137,192.867,189.426,191.725,194.652,189.372,188.108,189.299,193.683,188.142,191.015,187.784,187.65,191.32,188.505,189.424,187.712,189.319,190.472,187.6,187.94,190.967,189.339,190.896,186.877,189.065,189.93,191.448,187.557,186.225,188.223,190.177,190.422,189.067,188.818,188.657,190.408,188.681,188.372,189.108,190.933,190.089,189.606,189.772,189.106,188.589,186.897,189.511,186.535,186.894,188.39,187.643,186.379,189.295,188.008,189.94,188.964,188.832,189.382,187.959,187.477,189.682,187.704,186.854,189.992,188.451,188.003,187.065,188.371,187.103,187.511,187.635,188.296,188.464,187.161,188.48,188.675,189.396,189.757,189.427,188.665,189.951,187.256,188.293,190.458,187.599,190.966,189.205,189.478,189.634,191.609,189.268,190.093,192.218,188.8,189.104,188.165,189.888
1.02261,192.456,192.983,193.344,194.081,190.604,192.928,195.887,190.546,189.272,190.473,194.912,189.308,192.192,188.944,188.809,192.491,189.672,190.595,188.869,190.497,191.649,188.764,189.112,192.13,190.533,192.06,188.035,190.25,191.082,192.621,188.716,187.379,189.379,191.342,191.595,190.244,189.975,189.828,191.576,189.849,189.549,190.286,192.101,191.255,190.798,190.938,190.287,189.758,188.071,190.695,187.698,188.064,189.579,188.82,187.539,190.48,189.158,191.104,190.132,189.971,190.553,189.111,188.654,190.854,188.857,188.028,191.137,189.644,189.196,188.219,189.524,188.284,188.694,188.784,189.465,189.598,188.327,189.639,189.831,190.536,190.91,190.565,189.817,191.086,188.446,189.481,191.595,188.762,192.11,190.352,190.651,190.775,192.715,190.417,191.27,193.402,190.024,190.267,189.321,191.023
1.04573,193.634,194.167,194.527,195.272,191.758,194.108,197.098,191.695,190.412,191.622,196.118,190.449,193.345,190.082,189.944,193.638,190.816,191.742,190.003,191.651,192.801,189.903,190.261,193.267,191.703,193.199,189.171,191.412,192.208,193.769,189.85,188.51,190.511,192.482,192.742,191.398,191.107,190.975,192.72,190.993,190.701,191.44,193.243,192.397,191.967,192.078,191.443,190.903,189.222,191.856,188.839,189.211,190.743,189.974,188.677,191.641,190.285,192.241,191.276,191.085,191.7,190.241,189.807,192.003,189.985,189.176,192.258,190.815,190.367,189.347,190.651,189.442,189.854,189.907,190.611,190.707,189.47,190.773,190.96,191.651,192.039,191.677,190.943,192.195,189.614,190.646,192.705,189.9,193.225,191.473,191.801,191.889,193.792,191.541,192.423,194.561,191.225,191.406,190.452,192.13
1.06937,194.785,195.326,195.686,196.439,192.886,195.262,198.285,192.82,191.526,192.747,197.298,191.563,194.47,191.192,191.052,194.756,191.932,192.863,191.11,192.78,193.926,191.016,191.384,194.377,192.848,194.31,190.28,192.549,193.307,194.889,190.96,189.614,191.615,193.596,193.863,192.526,192.212,192.096,193.835,192.11,191.829,192.567,194.359,193.512,193.11,193.192,192.575,192.021,190.348,192.989,189.954,190.331,191.884,191.102,189.789,192.777,191.384,193.352,192.392,192.171,192.821,191.342,190.934,193.125,191.086,190.301,193.349,191.961,191.513,190.45,191.752,190.576,190.989,191.003,191.73,191.787,190.588,191.881,192.063,192.736,193.139,192.76,192.042,193.274,190.757,191.786,193.786,191.013,194.312,192.567,192.924,192.974,194.837,192.638,193.548,195.693,192.404,192.517,191.555,193.209
1.09355,195.911,196.458,196.817,197.579,193.987,196.39,199.445,193.916,192.612,193.842,198.452,192.649,195.568,192.275,192.132,195.846,193.021,193.955,192.188,193.88,195.023,192.102,192.48,195.457,193.966,195.392,191.361,193.659,194.376,195.98,192.04,190.691,192.692,194.68,194.955,193.626,193.289,193.189,194.923,193.199,192.929,193.668,195.444,194.598,194.226,194.276,193.679,193.112,191.446,194.097,191.042,191.425,192.997,192.204,190.872,193.886,192.455,194.435,193.482,193.226,193.913,192.415,192.035,194.218,192.159,191.399,194.411,193.081,192.633,191.525,192.824,191.684,192.097,192.07,192.821,192.836,191.678,192.959,193.137,193.792,194.21,193.811,193.113,194.323,191.875,192.899,194.836,192.097,195.369,193.631,194.02,194.029,195.85,193.704,194.647,196.795,193.557,193.6,192.63,194.256
1.11827,197.006,197.56,197.918,198.689,195.057,197.488,200.576,194.982,193.667,194.908,199.578,193.707,196.634,193.328,193.181,196.905,194.081,195.017,193.237,194.95,196.09,193.157,193.546,196.506,195.056,196.442,192.413,194.739,195.413,197.04,193.09,191.739,193.738,195.734,196.016,194.696,194.334,194.252,195.98,194.258,194,194.738,196.499,195.653,195.313,195.33,194.752,194.171,192.517,195.174,192.101,192.489,194.081,193.276,191.927,194.965,193.494,195.485,194.539,194.25,194.976,193.458,193.106,195.281,193.201,192.467,195.439,194.171,193.724,192.569,193.864,192.761,193.177,193.106,193.883,193.853,192.739,194.007,194.179,194.815,195.248,194.831,194.151,195.339,192.964,193.983,195.853,193.151,196.392,194.663,195.083,195.052,196.825,194.738,195.714,197.866,194.683,194.652,193.674,195.271
1.14355,198.07,198.631,198.988,199.767,196.096,198.555,201.677,196.016,194.691,195.942,200.673,194.731,197.667,194.349,194.199,197.93,195.107,196.046,194.252,195.988,197.123,194.181,194.58,197.521,196.114,197.458,193.432,195.787,196.417,198.066,194.108,192.753,194.751,196.754,197.043,195.734,195.346,195.282,197.002,195.286,195.038,195.777,197.519,196.675,196.368,196.35,195.794,195.199,193.555,196.218,193.127,193.523,195.135,194.317,192.949,196.012,194.499,196.501,195.565,195.238,196.004,194.466,194.147,196.311,194.21,193.505,196.433,195.231,194.786,193.579,194.872,193.809,194.226,194.108,194.912,194.836,193.767,195.021,195.187,195.802,196.251,195.815,195.157,196.318,194.023,195.036,196.833,194.174,197.379,195.66,196.114,196.039,197.761,195.738,196.748,198.904,195.781,195.67,194.685,196.248
1.16941,199.101,199.669,200.024,200.812,197.101,199.588,202.744,197.015,195.679,196.941,201.734,195.721,198.665,195.335,195.182,198.918,196.1,197.041,195.234,196.993,198.122,195.17,195.581,198.5,197.139,198.438,194.417,196.802,197.383,199.057,195.091,193.734,195.727,197.737,198.036,196.738,196.321,196.278,197.989,196.277,196.043,196.781,198.503,197.661,197.39,197.334,196.801,196.192,194.56,197.229,194.119,194.521,196.155,195.324,193.938,197.026,195.47,197.482,196.555,196.19,196.998,195.44,195.153,197.306,195.183,194.509,197.39,196.258,195.814,194.555,195.843,194.823,195.241,195.074,195.906,195.781,194.761,196.001,196.16,196.752,197.219,196.762,196.124,197.259,195.049,196.055,197.775,195.16,198.327,196.62,197.111,196.989,198.657,196.701,197.747,199.905,196.848,196.654,195.66,197.188
1.19584,200.094,200.67,201.024,201.822,198.067,200.584,203.776,197.977,196.631,197.902,202.761,196.673,199.624,196.283,196.127,199.868,197.054,197.998,196.176,197.959,199.082,196.122,196.545,199.439,198.128,199.379,195.365,197.78,198.309,200.007,196.037,194.678,196.667,198.683,198.99,197.705,197.258,197.237,198.938,197.231,197.011,197.748,199.448,198.608,198.375,198.28,197.772,197.146,195.529,198.203,195.076,195.485,197.139,196.294,194.89,198.002,196.401,198.424,197.507,197.101,197.955,196.375,196.123,198.262,196.117,195.476,198.305,197.25,196.807,195.494,196.774,195.802,196.221,196.002,196.862,196.684,195.719,196.941,197.093,197.662,198.146,197.667,197.054,198.16,196.04,197.039,198.675,196.11,199.234,197.54,198.069,197.897,199.507,197.624,198.708,200.867,197.88,197.598,196.597,198.087
1.22288,201.049,201.632,201.985,202.793,198.994,201.542,204.769,198.899,197.542,198.824,203.748,197.586,200.544,197.192,197.032,200.777,197.968,198.915,197.08,198.887,200.003,197.034,197.469,200.336,199.078,200.278,196.273,198.72,199.193,200.917,196.943,195.582,197.565,199.586,199.903,198.631,198.155,198.156,199.844,198.145,197.939,198.675,200.351,199.514,199.322,199.185,198.703,198.061,196.46,199.138,195.993,196.409,198.085,197.226,195.802,198.939,197.291,199.324,198.419,197.97,198.871,197.269,197.054,199.178,197.011,196.405,199.178,198.203,197.762,196.391,197.666,196.742,197.162,196.889,197.779,197.546,196.637,197.842,197.986,198.528,199.032,198.53,197.942,199.017,196.994,197.983,199.532,197.019,200.097,198.419,198.987,198.762,200.31,198.506,199.629,201.788,198.876,198.502,197.493,198.942
1.25053,201.963,202.553,202.905,203.722,199.88,202.458,205.723,199.779,198.411,199.703,204.696,198.457,201.419,198.057,197.894,201.641,198.841,199.789,197.941,199.772,200.879,197.905,198.351,201.189,199.987,201.133,197.14,199.618,200.033,201.783,197.805,196.445,198.42,200.447,200.771,199.516,199.006,199.032,200.707,199.016,198.826,199.56,201.21,200.376,200.227,200.045,199.592,198.933,197.349,200.03,196.868,197.291,198.989,198.117,196.673,199.834,198.137,200.179,199.287,198.793,199.743,198.119,197.944,200.05,197.86,197.292,200.006,199.114,198.676,197.246,198.513,197.641,198.061,197.731,198.653,198.362,197.512,198.698,198.834,199.35,199.872,199.346,198.785,199.826,197.906,198.887,200.341,197.885,200.914,199.251,199.861,199.582,201.063,199.342,200.505,202.664,199.834,199.361,198.344,199.749
