R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,196.643,196.795,196.626,196.705,196.483,196.64,196.817,196.42,196.274,196.431,196.822,196.191,197.485,196.896,196.672,198.012,197.476,196.348,196.766,197.151,198.685,196.83,198.307,198.224,199.252,199.344,197.1,199.115,199.618,199.709,198.03,197.293,199.532,199.463,200.872,201.416,201.172,200.353,199.863,200.465,200.027,199.955,201.96,200.403,201.209,202.862,202.133,203.507,202.062,201.596,200.961,201.888,202.394,202.541,202.007,202.732,202.842,204.779,204.161,203.458,203.523,202.882,203.279,205.264,204.389,204.246,205.366,205.245,205.511,204.394,204.672,205.365,205.212,206.187,204.412,206.845,205.908,205.123,205.434,207.103,208.139,207.039,206.041,206.823,207.289,207.712,207.336,207.059,209.337,207.948,208.128,208.366,209.682,208.052,209.609,210.834,209.263,207.945,207.895,209.703
1.02261,197.844,197.995,197.826,197.908,197.676,197.841,198.027,197.61,197.464,197.622,198.032,197.383,198.67,198.095,197.868,199.195,198.681,197.535,197.962,198.356,199.891,198.035,199.534,199.406,200.496,200.541,198.312,200.353,200.816,200.915,199.246,198.511,200.756,200.671,202.101,202.674,202.407,201.597,201.076,201.708,201.278,201.197,203.192,201.628,202.476,204.118,203.404,204.788,203.353,202.86,202.232,203.173,203.687,203.833,203.29,204.015,204.105,206.054,205.446,204.705,204.799,204.149,204.583,206.558,205.678,205.566,206.63,206.579,206.854,205.693,205.956,206.706,206.546,207.496,205.713,208.137,207.239,206.419,206.728,208.392,209.452,208.325,207.338,208.096,208.663,209.075,208.611,208.398,210.639,209.259,209.466,209.672,210.941,209.367,210.962,212.181,210.679,209.275,209.23,211.015
1.04573,199.018,199.169,198.998,199.085,198.841,199.015,199.209,198.772,198.626,198.785,199.215,198.547,199.828,199.268,199.037,200.349,199.859,198.694,199.132,199.534,201.071,199.212,200.736,200.559,201.714,201.711,199.497,201.566,201.987,202.091,200.436,199.703,201.952,201.851,203.302,203.905,203.615,202.814,202.263,202.924,202.502,202.412,204.396,202.826,203.718,205.346,204.65,206.044,204.618,204.097,203.478,204.433,204.954,205.101,204.549,205.271,205.342,207.301,206.705,205.925,206.049,205.392,205.862,207.827,206.94,206.861,207.867,207.889,208.175,206.966,207.214,208.022,207.858,208.779,206.988,209.402,208.548,207.689,207.995,209.654,210.738,209.584,208.61,209.341,210.015,210.415,209.858,209.712,211.911,210.543,210.78,210.949,212.169,210.655,212.29,213.503,212.073,210.58,210.539,212.301
1.06937,200.161,200.313,200.142,200.233,199.976,200.158,200.363,199.904,199.759,199.919,200.368,199.681,200.953,200.41,200.176,201.47,201.007,199.823,200.272,200.683,202.219,200.359,201.909,201.68,202.903,202.848,200.653,202.751,203.126,203.236,201.597,200.865,203.119,203,204.473,205.108,204.793,204.002,203.418,204.111,203.699,203.599,205.57,203.993,204.931,206.545,205.868,207.27,205.858,205.305,204.697,205.666,206.195,206.34,205.78,206.501,206.549,208.519,207.934,207.115,207.271,206.605,207.113,209.068,208.175,208.131,209.072,209.173,209.469,208.212,208.443,209.314,209.143,210.035,208.235,210.638,209.83,208.932,209.235,210.886,211.996,210.812,209.852,210.556,211.342,211.73,211.075,210.999,213.154,211.8,212.065,212.198,213.365,211.916,213.591,214.797,213.443,211.856,211.821,213.557
1.09355,201.274,201.426,201.254,201.35,201.08,201.271,201.484,201.005,200.858,201.019,201.489,200.782,202.047,201.521,201.282,202.559,202.124,200.92,201.379,201.8,203.336,201.475,203.051,202.767,204.063,203.953,201.778,203.904,204.232,204.349,202.726,201.997,204.254,204.117,205.611,206.281,205.94,205.159,204.541,205.266,204.866,204.756,206.71,205.129,206.115,207.712,207.056,208.467,207.067,206.484,205.886,206.87,207.405,207.552,206.981,207.701,207.726,209.707,209.135,208.272,208.461,207.787,208.337,210.279,209.379,209.373,210.247,210.43,210.737,209.429,209.641,210.578,210.4,211.26,209.453,211.841,211.083,210.143,210.444,212.087,213.223,212.008,211.065,211.737,212.643,213.017,212.26,212.258,214.366,213.025,213.323,213.415,214.525,213.145,214.864,216.061,214.789,213.104,213.074,214.782
1.11827,202.352,202.503,202.33,202.432,202.148,202.349,202.573,202.07,201.923,202.085,202.578,201.85,203.104,202.597,202.354,203.611,203.206,201.981,202.452,202.882,204.417,202.556,204.16,203.818,205.19,205.021,202.868,205.024,205.301,205.426,203.82,203.096,205.355,205.199,206.714,207.419,207.052,206.282,205.63,206.389,205.999,205.878,207.817,206.23,207.265,208.846,208.211,209.631,208.246,207.629,207.044,208.042,208.585,208.731,208.151,208.868,208.869,210.86,210.301,209.395,209.619,208.937,209.529,211.456,210.551,210.584,211.385,211.656,211.974,210.613,210.806,211.811,211.628,212.454,210.64,213.011,212.306,211.323,211.619,213.254,214.416,213.171,212.244,212.885,213.916,214.274,213.408,213.485,215.543,214.217,214.547,214.598,215.648,214.341,216.104,217.291,216.107,214.319,214.296,215.973
1.14355,203.393,203.544,203.371,203.477,203.179,203.39,203.625,203.097,202.951,203.114,203.63,202.88,204.123,203.636,203.389,204.624,204.251,203.004,203.487,203.927,205.46,203.601,205.233,204.83,206.281,206.05,203.922,206.108,206.332,206.464,204.879,204.157,206.418,206.242,207.78,208.522,208.127,207.369,206.679,207.476,207.097,206.965,208.885,207.292,208.382,209.942,209.331,210.759,209.391,208.739,208.166,209.181,209.731,209.877,209.286,210.001,209.976,211.976,211.433,210.479,210.741,210.05,210.689,212.599,211.687,211.763,212.486,212.848,213.18,211.763,211.936,213.013,212.823,213.612,211.791,214.145,213.496,212.467,212.758,214.383,215.573,214.295,213.388,213.993,215.156,215.5,214.518,214.68,216.681,215.372,215.738,215.744,216.729,215.502,217.312,218.488,217.397,215.5,215.483,217.126
1.16941,204.395,204.546,204.37,204.483,204.171,204.392,204.637,204.085,203.938,204.102,204.643,203.869,205.1,204.636,204.385,205.594,205.257,203.988,204.484,204.934,206.463,204.607,206.267,205.801,207.335,207.038,204.938,207.154,207.321,207.461,205.898,205.181,207.442,207.245,208.807,209.588,209.162,208.418,207.689,208.522,208.157,208.013,209.911,208.316,209.46,210.999,210.413,211.85,210.5,209.811,209.252,210.282,210.841,210.986,210.385,211.097,211.044,213.053,212.526,211.525,211.825,211.125,211.811,213.703,212.785,212.905,213.547,214.007,214.351,212.875,213.027,214.18,213.983,214.732,212.905,215.24,214.65,213.574,213.861,215.472,216.692,215.38,214.492,215.061,216.364,216.69,215.587,215.838,217.779,216.489,216.893,216.852,217.767,216.624,218.482,219.647,218.655,216.644,216.633,218.24
1.19584,205.353,205.504,205.329,205.447,205.118,205.351,205.608,205.029,204.882,205.047,205.614,204.816,206.033,205.592,205.337,206.52,206.219,204.927,205.436,205.897,207.423,205.571,207.26,206.725,208.347,207.982,205.911,208.159,208.265,208.413,206.874,206.163,208.424,208.203,209.789,210.611,210.153,209.426,208.655,209.528,209.177,209.02,210.895,209.295,210.498,212.014,211.454,212.9,211.569,210.842,210.298,211.344,211.91,212.055,211.444,212.152,212.07,214.088,213.578,212.524,212.868,212.158,212.895,214.766,213.841,214.009,214.563,215.128,215.485,213.947,214.076,215.31,215.105,215.812,213.979,216.29,215.766,214.639,214.92,216.519,217.769,216.422,215.556,216.085,217.535,217.844,216.613,216.958,218.834,217.564,218.008,217.916,218.757,217.704,219.613,220.765,219.878,217.747,217.743,219.311
1.22288,206.266,206.416,206.241,206.365,206.02,206.264,206.533,205.927,205.78,205.946,206.539,205.717,206.919,206.502,206.242,207.398,207.136,205.819,206.343,206.815,208.336,206.488,208.208,207.6,209.315,208.877,206.839,209.12,209.161,209.318,207.806,207.099,209.359,209.114,210.725,211.59,211.099,210.388,209.572,210.488,210.151,209.982,211.831,210.228,211.493,212.982,212.452,213.905,212.597,211.83,211.301,212.364,212.939,213.082,212.46,213.163,213.051,215.077,214.587,213.479,213.866,213.147,213.936,215.784,214.855,215.072,215.533,216.207,216.578,214.976,215.081,216.399,216.187,216.849,215.01,217.297,216.84,215.662,215.937,217.52,218.802,217.418,216.576,217.063,218.668,218.958,217.591,218.035,219.842,218.596,219.08,218.935,219.698,218.74,220.703,221.839,221.064,218.808,218.812,220.337
1.25053,207.131,207.279,207.104,207.235,206.872,207.129,207.411,206.774,206.628,206.794,207.417,206.568,207.753,207.362,207.098,208.223,208.003,206.663,207.2,207.683,209.198,207.357,209.108,208.425,210.236,209.721,207.719,210.032,210.006,210.172,208.688,207.989,210.245,209.975,211.61,212.522,211.995,211.302,210.44,211.4,211.079,210.896,212.718,211.111,212.441,213.902,213.403,214.864,213.579,212.769,212.257,213.338,213.921,214.064,213.431,214.129,213.984,216.017,215.547,214.382,214.816,214.088,214.933,216.756,215.82,216.091,216.454,217.242,217.628,215.96,216.038,217.444,217.224,217.839,215.995,218.255,217.869,216.636,216.905,218.472,219.786,218.364,217.548,217.989,219.759,220.028,218.519,219.068,220.801,219.579,220.106,219.906,220.585,219.729,221.745,222.866,222.211,219.822,219.833,221.313
