R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,184.975,186.652,185.312,185.347,184.03,184.842,187.005,183.62,183.613,183.499,186.519,183.092,185.578,184.196,183.827,185.482,184.654,183.468,183.46,184.606,185.8,183.939,185.105,185.222,187.141,185.833,183.707,186.264,185.423,186.496,184.04,183.33,184.738,185.842,187.355,187.454,186.661,186.034,186.073,185.636,185.78,185.553,187.776,185.833,186.766,187.827,187.14,188.66,187.356,187.108,185.726,186.429,187.635,186.953,186.454,187.387,186.615,189.627,188.756,187.246,187.972,186.133,187.085,189.791,188.053,187.934,189.19,189.265,189.185,187.339,188.112,189.13,188.727,189.102,187.719,189.922,188.625,187.976,188.027,190.223,191.133,189.795,188.951,189.84,190.72,190.887,190.109,189.138,192.437,190.732,191.061,190.212,191.95,190.267,192.74,194.537,192.112,190.511,189.636,191.498
1.02261,183.567,185.051,184.197,184.324,182.475,183.649,186.067,182.272,181.932,182.129,185.32,181.632,184.088,182.645,182.373,184.073,183.167,182.327,182.176,183.34,184.176,182.412,183.35,183.949,185.056,184.422,182.109,184.466,183.951,185.044,182.658,181.73,183.103,184.238,185.345,185.137,184.59,184.085,184.522,183.904,184.172,183.898,185.96,184.467,184.969,185.857,185.19,186.113,184.978,185.168,183.786,184.453,185.562,184.996,184.386,185.53,184.793,187.278,186.431,185.446,186.004,184.551,185.229,187.431,185.846,185.776,187.192,186.876,186.92,185.357,186.097,186.696,186.42,186.849,185.855,187.601,186.453,186.2,186.352,188.022,188.854,187.811,186.951,187.901,188.016,188.32,188.293,187.123,190.13,188.483,188.776,188.442,190.132,188.312,190.193,191.964,189.497,188.366,187.729,189.542
1.04573,179.733,180.828,180.91,181.219,178.378,180.23,183.08,178.584,177.604,178.4,181.849,177.732,180.112,178.567,178.487,180.239,179.2,179.04,178.629,179.795,179.922,178.373,178.839,180.396,179.853,180.589,177.933,179.849,180.01,181.107,178.895,177.555,178.844,180.028,180.301,179.478,179.445,179.177,180.407,179.428,179.925,179.576,181.291,180.711,180.331,180.883,180.255,179.981,179.184,180.252,178.892,179.475,180.36,180.047,179.232,180.769,180.137,181.52,180.733,180.833,181.026,180.372,180.469,181.651,180.395,180.405,182.157,181.025,181.312,180.363,181.034,180.755,180.744,181.295,181.086,181.917,181.059,181.607,181.957,182.566,183.227,182.794,181.906,182.979,181.512,182.093,183.61,182.034,184.437,182.923,183.125,183.842,185.455,183.342,183.991,185.692,183.127,183.004,182.855,184.569
1.06937,178.994,179.949,180.4,180.782,177.515,179.655,182.721,177.878,176.643,177.676,181.285,176.936,179.279,177.698,177.696,179.465,178.375,178.491,177.967,179.152,178.971,177.525,177.806,179.712,178.561,179.79,177.029,178.781,179.157,180.278,178.144,176.644,177.866,179.082,179.026,177.962,178.115,177.954,179.499,178.373,178.989,178.593,180.16,179.944,179.233,179.625,179.028,178.26,177.627,179.033,177.687,178.233,179.044,178.815,177.916,179.613,178.991,179.947,179.185,179.695,179.774,179.417,179.313,180.076,178.937,179.006,180.853,179.439,179.826,179.086,179.726,179.131,179.22,179.791,179.911,180.348,179.635,180.494,180.919,181.09,181.693,181.492,180.605,181.712,179.667,180.352,182.44,180.726,182.866,181.414,181.599,182.707,184.257,182.069,182.247,183.924,181.357,181.584,181.625,183.281
1.09355,181.635,182.732,182.904,183.241,180.186,182.179,185.207,180.423,179.364,180.226,183.886,179.533,181.891,180.349,180.287,182.036,180.99,180.917,180.452,181.672,181.645,180.173,180.587,182.161,181.579,182.314,179.708,181.607,181.684,182.85,180.679,179.313,180.488,181.715,181.906,181.028,180.991,180.792,182.108,181.075,181.677,181.274,182.917,182.444,182.028,182.461,181.883,181.444,180.757,181.893,180.54,181.114,182.01,181.685,180.831,182.424,181.711,183.007,182.237,182.378,182.618,181.998,182.123,183.159,181.891,181.991,183.669,182.576,182.903,181.908,182.563,182.296,182.293,182.766,182.691,183.336,182.596,183.202,183.563,184.018,184.694,184.285,183.434,184.474,183.009,183.589,185.135,183.589,185.86,184.385,184.642,185.383,186.89,184.871,185.458,187.158,184.699,184.523,184.413,186.055
1.11827,185.478,186.813,186.478,186.731,184.112,185.805,188.708,184.124,183.398,183.943,187.615,183.343,185.721,184.251,184.084,185.791,184.825,184.402,184.06,185.317,185.598,184.061,184.72,185.72,186.119,186.01,183.66,185.81,185.403,186.619,184.38,183.255,184.382,185.611,186.245,185.699,185.348,185.058,185.96,185.103,185.646,185.247,187.043,186.099,186.193,186.737,186.172,186.34,185.539,186.185,184.827,185.445,186.485,185.994,185.238,186.627,185.788,187.687,186.895,186.404,186.905,185.827,186.328,187.869,186.39,186.515,187.922,187.368,187.577,186.169,186.854,187.133,186.98,187.311,186.863,187.916,187.097,187.253,187.499,188.484,189.275,188.514,187.707,188.647,188.164,188.567,189.179,187.913,190.447,188.922,189.277,189.392,190.856,189.098,190.393,192.131,189.825,188.987,188.606,190.25
1.14355,189.459,191.046,190.183,190.34,188.186,189.559,192.328,187.96,187.583,187.797,191.477,187.291,189.689,188.297,188.021,189.675,188.8,188.013,187.795,189.092,189.69,188.094,189.001,189.4,190.82,189.83,187.757,190.162,189.251,190.518,188.214,187.338,188.413,189.643,190.735,190.535,189.855,189.474,189.941,189.273,189.755,189.36,191.308,189.875,190.503,191.156,190.609,191.404,190.485,190.624,189.264,189.929,191.114,190.455,189.797,190.976,190.004,192.52,191.714,190.564,191.336,189.783,190.679,192.737,191.042,191.196,192.319,192.32,192.412,190.573,191.29,192.136,191.823,192.005,191.174,192.65,191.749,191.44,191.564,193.096,194.005,192.878,192.125,192.952,193.486,193.71,193.353,192.384,195.178,193.606,194.067,193.53,194.944,193.464,195.49,197.264,195.12,193.597,192.938,194.576
1.16941,192.73,194.51,193.247,193.336,191.517,192.66,195.343,191.111,190.988,190.96,194.671,190.515,192.929,191.596,191.237,192.853,192.045,190.992,190.859,192.195,193.014,191.379,192.469,192.417,194.609,192.945,191.085,193.69,192.377,193.693,191.344,190.652,191.674,192.913,194.347,194.399,193.468,193.028,193.174,192.639,193.089,192.694,194.743,192.953,193.983,194.701,194.177,195.427,194.43,194.197,192.829,193.527,194.831,194.039,193.452,194.477,193.395,196.368,195.552,193.909,194.891,192.981,194.178,196.613,194.751,194.937,195.835,196.267,196.271,194.1,194.838,196.117,195.685,195.741,194.638,196.408,195.461,194.808,194.839,196.765,197.769,196.365,195.655,196.396,197.702,197.787,196.697,195.958,198.931,197.331,197.881,196.849,198.209,196.953,199.527,201.328,199.323,197.275,196.406,198.03
1.19584,193.346,195.097,193.932,194.042,192.074,193.317,196.107,191.7,191.481,191.542,195.374,191.036,193.467,192.093,191.747,193.422,192.566,191.603,191.394,192.766,193.498,191.864,192.91,192.962,195.023,193.451,191.528,194.148,192.846,194.198,191.847,191.074,192.103,193.377,194.727,194.706,193.803,193.406,193.647,193.052,193.556,193.138,195.148,193.446,194.404,195.055,194.546,195.657,194.702,194.581,193.181,193.877,195.189,194.402,193.778,194.866,193.751,196.635,195.823,194.258,195.243,193.382,194.554,196.878,195.021,195.243,196.145,196.535,196.567,194.413,195.145,196.369,195.96,195.989,194.992,196.629,195.741,195.165,195.211,197.018,198.013,196.658,195.96,196.7,197.894,198.003,197.025,196.261,199.157,197.575,198.143,197.178,198.493,197.256,199.736,201.54,199.556,197.553,196.722,198.312
1.22288,190,191.386,191.062,191.327,188.493,190.326,193.511,188.465,187.617,188.269,192.356,187.509,189.971,188.4,188.209,190.095,189.014,188.684,188.153,189.566,189.734,188.155,188.814,189.826,190.379,190.06,187.657,190.018,189.35,190.723,188.423,187.164,188.285,189.643,190.272,189.674,189.232,189.022,189.99,189.042,189.73,189.264,191.017,190.085,190.25,190.628,190.13,190.195,189.457,190.192,188.714,189.355,190.519,189.939,189.11,190.595,189.565,191.527,190.742,190.135,190.794,189.607,190.252,191.73,190.137,190.398,191.662,191.285,191.518,189.907,190.606,191.023,190.85,191.004,190.696,191.552,190.877,191.029,191.25,192.151,192.989,192.17,191.434,192.308,192.04,192.414,192.843,191.665,194.092,192.602,193.078,193.042,194.324,192.791,194.201,195.972,193.827,192.741,192.322,193.847
