R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,225.849,238.775,256.359,257.107,212.72,243.883,274.049,232.148,208.462,227.868,252.594,229.784,234.123,224.298,229.047,236.478,232.496,242.883,239.637,247.129,240.168,232.351,233.689,248.377,227.735,248.695,233.287,235.546,246.125,253.51,242.518,238.764,242.836,240.414,235.295,230.779,231.807,235.103,244.642,247.56,247.188,250.674,243.976,261.867,252.522,244.064,251.721,226.04,229.871,244.624,244.95,245.297,241.942,247.591,238.853,256.258,251.073,236.278,238.865,249.98,248.675,260.614,255.568,240.896,240.476,246.455,248.497,246.062,250.778,251.008,248.681,240.412,247.749,244.792,256.801,240.3,251.922,259.836,267.195,248.221,250.434,255.013,257.281,251.854,238.151,245.5,258.951,259.464,247.047,246.155,253.589,268.012,258.546,262.03,245.638,250.672,256.855,254.368,264.7,262.941
7.79,0.421,385.779,405.611,438.473,441.098,363.029,417.7,469.329,396.995,355.496,389.856,431.718,393.16,399.503,383.834,392.174,404.333,398.33,416.111,411.35,423.921,411.35,398.062,401.023,426.014,389.377,427.285,400.174,403.99,423.259,435.346,417.249,410.323,418.115,412.727,403.583,396.303,398.505,404.232,420.51,426.618,425.864,431.717,419.762,451.52,435.166,420.81,434.138,389.342,396.268,421.292,422.895,423.87,417.266,428.136,412.708,442.633,434.255,407.265,412.221,432.314,429.531,451.791,442.559,415.804,416.151,427.05,429.814,425.794,434.589,435.379,430.724,416.742,429.455,424.766,445.052,416.688,437.458,450.956,464.036,430.353,434.495,442.507,446.376,436.589,413.635,426.236,449.323,451.529,428.625,427.353,440.179,466.46,449.363,455.496,426.548,434.923,447.004,442.02,460.939,457.715
7.79,0.516,525.973,550.541,597.927,602.834,494.835,570.324,640.362,541.611,484.371,532.119,588.437,536.631,544.163,524.052,535.583,551.496,544.188,568.317,562.665,579.45,561.743,543.805,548.503,582.256,531.224,584.722,547.202,552.317,579.644,595.47,571.672,561.76,573.172,564.592,551.788,542.376,545.819,553.685,575.712,585.133,584.001,591.81,575.099,619.339,596.793,577.449,595.744,534.131,543.907,577.615,580.853,582.581,572.746,588.715,567.303,608.031,597.178,558.863,566.121,594.469,590.143,622.213,609.086,571.105,572.664,588.138,591.126,585.84,598.519,599.991,592.979,574.198,591.601,585.621,612.87,574.257,603.351,621.61,639.843,592.9,598.895,609.939,615.166,601.392,570.779,587.893,619.271,623.64,590.862,589.406,606.91,644.199,620.081,628.581,588.403,599.5,617.442,609.932,636.871,632.275
7.79,0.621,692.913,721.714,787.29,795.502,651.97,752.105,843.361,713.843,638.01,701.74,774.47,707.671,716.051,691.388,706.713,726.634,718.267,749.723,743.465,764.952,741.003,717.747,724.799,768.573,700.258,772.805,722.919,729.483,766.72,786.551,756.602,742.975,759.001,746.069,728.825,717.208,722.328,732.721,761.342,775.17,773.559,783.535,761.095,820.328,790.467,765.448,789.567,708.147,721.412,764.99,770.669,773.495,759.484,781.969,753.405,806.647,793.217,740.956,751.143,789.575,783.195,827.565,809.641,757.825,761.353,782.476,785.302,778.667,796.227,798.686,788.576,764.379,787.268,780.002,815.14,764.626,803.827,827.538,851.961,789.057,797.408,812.032,818.802,800.188,761.044,783.368,824.32,831.932,786.85,785.332,808.286,859.131,826.422,837.755,784.16,798.235,823.777,812.955,849.82,843.52
7.79,0.726,871.385,903.103,988.886,1001.22,820.294,946.285,1059.18,897.935,802.644,883.284,972.446,890.699,899.362,870.7,890.028,913.657,904.732,943.674,937.284,963.375,932.704,904.07,913.927,967.826,881.098,974.312,911.4,919.38,967.439,990.998,955.28,937.543,958.786,940.637,918.605,905.037,912.152,925.201,960.499,979.506,977.365,989.436,960.873,1036.1,998.573,967.862,998.027,895.929,912.991,966.466,975.279,979.502,960.712,990.572,954.423,1020.5,1004.76,937.251,950.736,1000.11,991.322,1049.39,1026.22,959.261,965.455,992.781,994.943,987.075,1010.09,1013.78,1000.06,970.485,999.059,990.717,1033.74,970.985,1021.1,1050.32,1081.35,1001.37,1012.39,1030.76,1039.07,1015.25,967.761,995.407,1046.13,1057.93,999.223,997.825,1026.4,1092.08,1050.03,1064.38,996.557,1013.47,1047.75,1033.08,1080.87,1072.69
7.79,0.84,1075.58,1109.03,1218.48,1236.04,1013.32,1168.13,1304.54,1108.48,991.541,1091.18,1197.86,1100.25,1108.63,1076.29,1100.11,1127.35,1118.38,1165.47,1159.45,1190.33,1151.99,1117.56,1130.89,1195.69,1088.14,1205.1,1127.61,1137.06,1197.63,1224.86,1183.41,1160.88,1188.33,1163.68,1136.18,1120.81,1130.39,1146.41,1188.91,1214.26,1211.51,1225.73,1190.22,1283.56,1237.5,1200.71,1237.55,1112.5,1133.94,1197.97,1210.87,1216.92,1192.39,1231.03,1186.34,1266.41,1248.52,1163.36,1180.76,1242.7,1230.98,1305.14,1275.92,1191.41,1201.19,1235.73,1236.63,1227.59,1257.04,1262.29,1244.17,1208.92,1243.76,1234.5,1285.93,1209.76,1272.38,1307.53,1346.03,1246.67,1260.87,1283.41,1293.35,1263.59,1207.43,1240.86,1302.21,1319.51,1244.84,1243.76,1278.53,1361.37,1308.55,1326.32,1242.48,1262.25,1307.09,1287.75,1348.25,1337.87
7.79,0.944,1270.3,1304.01,1436.38,1459.32,1197.84,1379.31,1536.94,1309.16,1172.23,1289.57,1411.73,1300.2,1307.79,1272.72,1300.73,1330.84,1322.35,1376.79,1371.58,1406.59,1361.01,1321.39,1338.25,1412.77,1285.7,1425.25,1334.25,1344.94,1417.48,1447.68,1401.58,1374.41,1407.95,1376.67,1343.98,1327.3,1339.38,1358.16,1407.08,1438.84,1435.5,1451.53,1409.5,1519.84,1465.91,1423.73,1466.7,1320.49,1346.11,1419.49,1436.71,1444.67,1414.47,1461.73,1409.06,1501.82,1482.3,1380.24,1401.46,1475.36,1460.7,1550.49,1515.5,1414.16,1427.81,1469.29,1468.55,1458.62,1494.34,1501.2,1478.66,1438.45,1479.04,1469.18,1528.02,1439.64,1514.16,1554.6,1600.11,1482.49,1499.84,1526.21,1537.59,1502.22,1438.6,1477.27,1548.18,1571.31,1481.18,1480.59,1521.01,1620.3,1557.18,1578.19,1479.38,1501.5,1556.86,1532.83,1605.59,1593.09
7.79,1.054,1484.53,1517.15,1674.91,1704.13,1401.38,1611.16,1790.79,1529.83,1371.72,1507.99,1645.8,1520.29,1526.5,1489.26,1521.75,1554.4,1546.99,1609.05,1605.2,1644.27,1590.84,1545.89,1566.82,1651.29,1503.22,1667.44,1562.04,1573.95,1659.64,1692.52,1642.15,1609.86,1650.24,1611.26,1572.93,1555.22,1570.19,1591.91,1647.42,1686.54,1682.57,1700.32,1651.25,1779.96,1717.66,1670.03,1719.44,1550.84,1581.07,1663.9,1686.29,1696.56,1659.94,1716.87,1655.65,1761.61,1740.75,1620.13,1645.61,1732.58,1714.56,1821.76,1780.45,1660.59,1678.93,1728.1,1725.08,1714.42,1757.16,1765.9,1738.29,1693.14,1739.76,1729.53,1795.89,1694.74,1782.27,1828.09,1881.16,1743.78,1764.71,1795.14,1807.96,1766.51,1695.58,1739.67,1820.46,1850.61,1743.3,1743.4,1789.78,1907.14,1832.73,1857.26,1742.38,1766.7,1834.03,1804.64,1890.97,1876.11
8.17,0.292,195.41,208.749,222.074,219.527,183.533,209.087,237.693,199.063,180.604,194.652,218.285,197.409,206.137,192.564,197.09,204.179,199.613,209.73,205.629,212.181,208.254,199.938,199.936,214.865,196.776,214.577,201.076,202.544,211.008,219.602,208.791,205.402,207.96,208.191,202.54,197.89,198.334,202.598,212.333,212.158,213.386,215.663,211.326,227.115,218.983,210.118,216.643,193.495,196.635,211.813,208.75,209.741,209.028,211.423,203.484,221.549,214.557,203.89,204.646,213.313,214.232,222.603,219.313,208.064,204.92,210.124,212.983,211.537,215.407,213.836,212.33,204.469,211.445,207.665,221.088,203.415,214.809,223.04,228.725,211.025,213.871,217.676,218.978,216.327,201.836,209.331,222.647,220.923,211.358,210.244,217.638,228.865,221.113,224.4,210.464,214.988,218.699,217.803,225.847,224.37
8.17,0.414,339.379,361.017,386.672,383.18,318.266,364.227,414.552,346.09,312.924,338.456,379.739,343.378,357.893,334.91,343.062,355.088,347.689,365.523,358.922,370.237,362.841,348.265,348.771,374.935,342.092,375.007,350.713,353.229,369.046,383.696,365.28,358.934,364.072,363.486,353.256,345.424,346.558,354.156,371.217,371.791,373.884,377.762,369.78,398.424,383.869,368.415,380.013,338.664,344.482,370.994,366.399,368.502,366.607,371.73,357.363,389.284,377.372,357.331,359.042,375.116,376.366,392.518,386.291,365.209,360.458,370.163,374.626,372.247,379.645,377.126,373.94,360.246,372.66,366.27,389.773,358.458,379.284,393.771,404.128,371.956,377.31,384.127,386.363,381.398,356.241,369.482,393.006,390.991,372.865,371.102,384.224,405.224,390.881,396.803,371.599,379.352,387.049,384.918,400.04,397.272
8.17,0.524,485.688,514.473,554.002,550.203,455.128,522.292,594.503,495.653,447.234,484.859,543.728,492.007,511.819,479.929,491.857,508.557,498.726,524.362,515.646,531.612,520.408,499.56,500.914,538.329,489.945,539.146,503.626,507.147,530.987,551.425,525.761,516.176,524.339,522.27,507.226,496.423,498.489,509.517,533.916,535.823,538.752,544.149,532.266,574.436,553.248,531.249,548.034,487.94,496.654,534.454,528.841,532.312,528.802,537.278,516.169,562.134,545.531,515.194,518.119,542.204,543.549,568.496,559.019,527.163,521.318,535.929,541.617,538.418,549.77,546.459,541.215,521.745,539.729,530.887,564.465,519.259,550.118,570.905,586.201,538.754,546.872,556.805,559.943,552.449,516.79,535.85,569.709,568.101,540.465,538.19,557.153,588.84,567.377,576.051,539.041,549.895,562.408,558.657,581.565,577.379
8.17,0.645,661.058,696.795,754.128,750.679,619.331,711.906,809.636,674.992,608.331,660.617,739.758,670.411,695.823,654.178,670.643,692.446,680.259,715.027,704.295,725.507,709.525,681.399,684.119,734.575,667.314,736.693,687.699,692.325,726.21,753.039,719.41,705.751,717.922,713.381,692.486,678.489,681.913,697.028,729.934,734.042,737.912,744.965,728.279,786.868,757.768,728.25,751.155,668.764,681.078,731.886,725.674,731.029,725.164,738.227,708.96,771.39,749.617,706.316,710.937,744.984,746.175,782.463,768.87,723.468,716.943,737.701,744.361,740.356,756.775,752.72,744.656,718.58,743.154,731.657,776.89,715.318,758.486,786.608,807.925,741.873,753.493,767.145,771.285,760.628,713.018,738.891,784.849,784.522,744.785,742.077,767.93,813.028,782.718,794.716,743.433,757.715,776.767,770.697,803.432,797.454
8.17,0.718,773.264,812.584,881.779,878.91,724.546,833.199,946.725,789.743,711.56,773.207,864.767,784.664,813.252,765.889,785.234,810.008,796.618,837.056,825.312,849.675,830.564,797.952,801.713,860.2,780.862,863.349,805.818,811.09,851.554,882.149,843.85,827.514,842.415,835.956,811.314,795.484,799.89,817.583,855.727,861.534,865.973,873.984,854.198,923.286,889.199,855.086,881.815,785.397,800.057,858.833,852.559,859.233,851.664,867.92,833.448,906.114,881.3,829.474,835.29,875.825,876.787,920.662,904.353,850.054,843.419,868.207,875.225,870.804,890.6,886.178,876.145,846.053,874.755,861.722,914.118,842.327,893.439,926.094,951.272,873.286,887.222,903.221,907.952,895.229,840.382,870.486,923.951,924.848,877.083,874.197,904.357,958.254,922.178,936.296,875.916,892.217,915.808,908.072,947.286,940.126
8.17,0.795,896.112,938.68,1021.15,1019.18,839.903,965.923,1096.25,915.372,824.757,896.58,1001.24,909.828,941.567,888.378,910.84,938.623,924.157,970.638,958.005,985.64,963.07,925.7,930.725,997.716,905.228,1002.14,935.379,941.307,989.051,1023.5,980.446,961.139,979.145,970.335,941.606,923.943,929.507,949.981,993.673,1001.56,1006.59,1015.57,992.379,1072.9,1033.44,994.487,1025.31,913.799,931.05,998.229,992.136,1000.34,990.759,1010.69,970.564,1054.15,1026.23,964.938,972.14,1019.83,1020.44,1072.84,1053.51,989.338,982.834,1012.09,1019.29,1014.5,1038.08,1033.34,1021.03,986.729,1019.86,1005.28,1065.25,982.524,1042.34,1079.81,1109.2,1018.19,1034.71,1053.24,1058.58,1043.57,981.16,1015.77,1077.23,1079.78,1023.04,1020.04,1054.81,1118.46,1076.02,1092.45,1022.19,1040.55,1069.36,1059.67,1106.09,1097.62
8.17,0.921,1106.52,1153.11,1258.84,1258.97,1037.92,1192.98,1350.82,1130.51,1019.13,1108.13,1233.96,1124.36,1160.74,1098.59,1126.29,1158.64,1142.89,1199.29,1185.64,1218.45,1189.91,1144.79,1152.24,1233.07,1118.35,1240,1157.78,1164.7,1225.03,1265.44,1215.09,1190.64,1214.19,1200.8,1165.15,1144.77,1152.49,1177.6,1230.32,1242.22,1248.21,1258.64,1229.65,1329.52,1281.09,1234.33,1271.92,1135.3,1157.01,1237.77,1232.55,1243.54,1230.23,1256.83,1207.16,1308.68,1275.98,1198.28,1208.02,1268.01,1267.8,1335.2,1310.63,1229.35,1223.63,1260.63,1267.65,1262.42,1292.65,1287.56,1271.1,1230.06,1270.53,1253.62,1325.89,1225.1,1299.79,1345.09,1381.63,1268.53,1289.57,1312.31,1318.59,1299.63,1225.17,1267.18,1341.74,1347.8,1275.39,1272.36,1314.77,1395.3,1341.9,1362.23,1275.31,1296.84,1335.13,1321.81,1380.76,1370
8.17,1.055,1341.51,1390.65,1522.83,1525.98,1259.74,1446.12,1632.87,1370.74,1237,1344.72,1492.42,1364.17,1404.74,1333.96,1367.32,1403.97,1387.54,1454.39,1440.27,1478.25,1443.04,1389.82,1400.32,1495.55,1356.54,1505.68,1406.77,1414.63,1489.05,1535.26,1477.92,1447.68,1477.67,1458.5,1415.26,1392.4,1402.74,1432.85,1494.95,1511.94,1518.9,1530.67,1495.27,1616.31,1558.26,1503.44,1548.24,1384.69,1411.39,1506.19,1502.67,1516.97,1499.12,1533.59,1473.55,1594,1556.68,1460.51,1473.26,1546.95,1545.55,1630.13,1599.66,1499.13,1495.02,1540.72,1546.92,1541.47,1579.3,1574.05,1552.66,1504.76,1553.04,1533.97,1619,1499.05,1590.18,1643.65,1688.03,1550.7,1576.87,1604.13,1611.32,1587.95,1501.28,1551.09,1639.4,1650.28,1560.02,1557.21,1607.74,1707.24,1641.59,1666.21,1561.14,1585.71,1635.21,1617.49,1690.61,1677.26
8.66,0.289,168.605,177.67,189.593,185.005,157.852,177.235,203.187,167.695,155.926,163.395,186.314,167.338,180.073,163.267,167.829,174.162,169.336,179.497,174.922,179.925,179.119,170.349,169.095,184.35,167.879,184.088,172.388,172.657,179.752,188.796,179.401,175.84,177.359,179.683,172.939,168.314,168.615,174.474,184.313,181.206,184.43,184.913,183.23,197.081,190.39,181.493,186.211,165.92,168.503,183.944,177.355,179.983,181.889,181.408,173.643,192.756,184.091,176.884,175.802,182.614,186.075,191.993,190.055,181.193,175.757,180.683,183.971,183.971,187.569,184.037,182.909,175.616,182.331,177.766,193.295,173.286,185.596,194.775,198.566,180.667,184.888,187.95,187.782,188.675,173.41,181.154,194.815,191.475,183.737,182.655,189.972,199.104,192.643,195.575,183.946,187.518,189.63,190.17,196.527,195.019
