R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2
1.3096896,158.499029,175.919401,184.617918,193.316435,201.08009,0.482281598,0.0839550164,0,0.433763386,186.41751,168.182114,164.731893,185.798189
1.3137573,158.534742,175.933455,184.624939,193.316424,201.127959,0.482654905,0.0839534079,0,0.433391687,186.385211,168.220009,164.838724,185.84242
1.3178376,158.569251,175.945708,184.630173,193.314637,201.174322,0.483028389,0.0839518941,0,0.433019717,186.350803,168.256626,164.944891,185.885259
1.3219306,158.602542,175.956141,184.633602,193.311063,201.219163,0.483402051,0.0839504755,0,0.432647474,186.314267,168.291951,165.050389,185.926693
1.3260364,158.634606,175.964732,184.635209,193.305686,201.262472,0.48377589,0.0839491528,0,0.432274957,186.27558,168.325974,165.155213,185.96671
1.3301548,158.66543,175.97146,184.634976,193.298493,201.304229,0.484149881,0.0839479268,0,0.431902192,186.234725,168.358681,165.259352,186.005294
1.3342861,158.695004,175.976304,184.632887,193.28947,201.344425,0.484524042,0.083946798,0,0.43152916,186.191679,168.390062,165.362804,186.042435
1.3384302,158.723317,175.979241,184.628922,193.278603,201.383044,0.484898354,0.0839457671,0,0.431155878,186.14642,168.420104,165.46556,186.078119
1.3425872,158.750355,175.980251,184.623065,193.265879,201.420071,0.485272819,0.0839448349,0,0.430782346,186.098929,168.448794,165.567615,186.112332
1.346757,158.776107,175.97931,184.615297,193.251283,201.455491,0.485647418,0.0839440019,0,0.43040858,186.049184,168.47612,165.668959,186.14506
1.3509398,158.800562,175.976396,184.605598,193.234801,201.48929,0.486022161,0.0839432689,0,0.43003457,185.997163,168.502069,165.769589,186.17629
1.3551357,158.823709,175.971484,184.593951,193.216418,201.521453,0.486397048,0.0839426366,0,0.429660316,185.942841,168.52663,165.869499,186.206009
1.3593445,158.845534,175.964554,184.580337,193.196121,201.551964,0.486772051,0.0839421056,0,0.429285843,185.886201,168.549788,165.968678,186.234201
1.3635664,158.866025,175.955579,184.564737,193.173895,201.580809,0.48714718,0.0839416766,0,0.428911143,185.827216,168.571531,166.067121,186.260854
1.3678015,158.88517,175.944537,184.547131,193.149726,201.607973,0.487522435,0.0839413503,0,0.428536215,185.765865,168.591846,166.164825,186.285953
1.3720497,158.902958,175.931402,184.5275,193.123598,201.633439,0.487897798,0.0839411274,0,0.428161075,185.702124,168.61072,166.261777,186.309484
1.376311,158.919374,175.916151,184.505825,193.095499,201.657191,0.48827326,0.0839410086,0,0.427785732,185.635973,168.628139,166.357971,186.331431
1.3805856,158.934407,175.898758,184.482085,193.065413,201.679215,0.488648829,0.0839409946,0,0.427410176,185.567384,168.644091,166.453403,186.351781
1.3848735,158.948044,175.879196,184.45626,193.033324,201.699494,0.489024496,0.0839410862,0,0.427034417,185.496334,168.658561,166.548064,186.370519
1.3891747,158.960271,175.85744,184.42833,192.999219,201.718011,0.489400253,0.083941284,0,0.426658463,185.4228,168.671535,166.641948,186.387629
1.3934893,158.971076,175.833465,184.398274,192.963083,201.734753,0.489776099,0.0839415887,0,0.426282312,185.346757,168.683,166.735046,186.403098
1.3978173,158.980446,175.807242,184.366071,192.924901,201.7497,0.490152025,0.0839420011,0,0.425905974,185.268179,168.692942,166.827353,186.416909
1.4021587,158.988367,175.778746,184.331702,192.884658,201.762836,0.490528021,0.0839425219,0,0.425529457,185.187044,168.701347,166.918858,186.429047
1.4065136,158.994825,175.747948,184.295143,192.842338,201.774146,0.490904087,0.0839431517,0,0.425152761,185.103324,168.7082,167.009557,186.439497
1.410882,158.999808,175.71482,184.256374,192.797927,201.78361,0.491280214,0.0839438914,0,0.424775894,185.016994,168.713487,167.09944,186.448242
1.415264,159.003301,175.679334,184.215372,192.75141,201.791214,0.491656402,0.0839447417,0,0.424398857,184.928027,168.717193,167.188502,186.455268
1.4196596,159.00529,175.641461,184.172117,192.702772,201.796939,0.49203264,0.0839457032,0,0.424021657,184.836399,168.719304,167.276733,186.460558
1.4240688,159.005761,175.601172,184.126585,192.651998,201.800768,0.492408919,0.0839467767,0,0.423644304,184.742082,168.719804,167.364125,186.464096
1.4284918,159.004701,175.558436,184.078753,192.59907,201.802682,0.492785248,0.0839479631,0,0.423266789,184.645047,168.718679,167.450674,186.465865
1.4329285,159.002095,175.513223,184.028599,192.543974,201.802665,0.493161608,0.0839492629,0,0.422889129,184.545269,168.715914,167.536369,186.465849
1.4373789,158.997928,175.465504,183.9761,192.486697,201.800699,0.493537991,0.083950677,0,0.422511332,184.442721,168.711492,167.621201,186.464032
1.4418432,158.992186,175.415246,183.921233,192.427221,201.796764,0.493914402,0.0839522061,0,0.422133391,184.337373,168.705399,167.705165,186.460396
1.4463214,158.984854,175.362417,183.863973,192.365529,201.790841,0.494290834,0.083953851,0,0.421755315,184.229196,168.697619,167.788253,186.454924
1.4508134,158.975917,175.306986,183.804298,192.30161,201.782915,0.494667268,0.0839556123,0,0.42137712,184.118165,168.688136,167.870453,186.4476
1.4553194,158.96536,175.24892,183.742182,192.235444,201.772965,0.495043711,0.0839574909,0,0.420998798,184.004247,168.676934,167.951761,186.438406
1.4598394,158.953167,175.188185,183.677601,192.167017,201.76097,0.495420155,0.0839594876,0,0.420620358,183.887414,168.663997,168.032167,186.427323
1.4643735,158.939323,175.124747,183.61053,192.096314,201.746915,0.495796596,0.0839616032,0,0.4202418,183.767635,168.649307,168.111663,186.414336
1.4689216,158.923814,175.058573,183.540945,192.023317,201.730778,0.496173019,0.0839638382,0,0.419863143,183.644882,168.63285,168.19024,186.399425
1.4734838,158.906623,174.989628,183.46882,191.948013,201.712539,0.496549421,0.0839661936,0,0.419484385,183.519124,168.614609,168.26789,186.382572
1.4780603,158.887733,174.917873,183.394127,191.870381,201.692178,0.49692581,0.0839686702,0,0.41910552,183.390325,168.594565,168.344606,186.363759
1.4826509,158.86713,174.843277,183.316844,191.790411,201.669677,0.497302158,0.0839712687,0,0.418726573,183.258461,168.572703,168.420376,186.342968
1.4872558,158.844795,174.765801,183.236942,191.708084,201.645015,0.497678474,0.0839739899,0,0.418347536,183.123495,168.549004,168.495194,186.32018
1.491875,158.820714,174.685407,183.154395,191.623383,201.618171,0.498054747,0.0839768345,0,0.417968418,182.985396,168.523452,168.569051,186.295376
1.4965085,158.79487,174.602058,183.069175,191.536293,201.589123,0.498430968,0.0839798034,0,0.417589229,182.844132,168.496029,168.641936,186.268536
1.5011564,158.78176,174.541816,183.009134,191.476453,201.583173,0.498807134,0.0839828974,0,0.417209968,182.733396,168.482118,168.722566,186.263038
1.5058188,158.811082,174.55829,183.031371,191.504452,201.65213,0.499183245,0.0839861173,0,0.416830637,182.722277,168.513231,168.828768,186.326754
1.5104957,158.839138,174.573027,183.051992,191.530957,201.719759,0.499559291,0.0839894639,0,0.416451245,182.709289,168.543001,168.934266,186.389244
1.515187,158.865916,174.586007,183.07098,191.555953,201.786047,0.499935253,0.0839929379,0,0.416071809,182.694413,168.571415,169.039049,186.450494
1.519893,158.891406,174.597214,183.088323,191.579432,201.850986,0.500311146,0.0839965403,0,0.415692313,182.677631,168.598462,169.143116,186.510498
1.5246135,158.915594,174.606626,183.104003,191.601379,201.91456,0.500686944,0.0840002717,0,0.415312784,182.658926,168.624128,169.246455,186.56924
1.5293488,158.93847,174.614225,183.118005,191.621785,201.976759,0.501062662,0.0840041331,0,0.414933205,182.638279,168.648402,169.349065,186.626712
1.5340987,158.960022,174.619991,183.130313,191.640635,202.037569,0.501438273,0.0840081252,0,0.414553602,182.615672,168.67127,169.450934,186.6829
1.5388634,158.980237,174.623905,183.140911,191.657918,202.096976,0.501813783,0.0840122489,0,0.414173968,182.591086,168.69272,169.552058,186.737793
1.5436428,158.999101,174.625946,183.149783,191.673621,202.154969,0.502189174,0.0840165049,0,0.413794321,182.564504,168.712737,169.652426,186.791378
1.5484372,159.016604,174.626094,183.156913,191.687733,202.211536,0.502564461,0.0840208943,0,0.413414644,182.535904,168.731309,169.752038,186.843646
1.5532464,159.032733,174.624328,183.162284,191.700239,202.266661,0.502939618,0.0840254177,0,0.413034965,182.505268,168.748423,169.85088,186.894582
1.5580705,159.047473,174.620628,183.165879,191.71113,202.320333,0.503314641,0.0840300759,0,0.412655283,182.472579,168.764064,169.948947,186.944175
1.5629097,159.060815,174.614972,183.167681,191.72039,202.372539,0.503689538,0.0840348699,0,0.412275592,182.437813,168.778221,170.046235,186.992413
1.5677638,159.072742,174.60734,183.167674,191.728008,202.423263,0.504064282,0.0840398005,0,0.411895917,182.400954,168.790877,170.142731,187.039282
1.5726331,159.083245,174.597709,183.16584,191.733971,202.472494,0.504438887,0.0840448685,0,0.411516244,182.361979,168.802021,170.238434,187.084772
1.5775174,159.092307,174.586059,183.162162,191.738266,202.520217,0.504813327,0.0840500748,0,0.411136598,182.320871,168.811637,170.33333,187.128868
1.5824169,159.099916,174.572365,183.156622,191.740878,202.566419,0.505187608,0.0840554202,0,0.410756972,182.277606,168.819711,170.427415,187.171558
1.5873317,159.10606,174.556607,183.149202,191.741797,202.611085,0.505561726,0.0840609057,0,0.410377368,182.232165,168.82623,170.520683,187.21283
1.5922617,159.110724,174.538762,183.139884,191.741007,202.654201,0.505935665,0.084066532,0,0.409997803,182.184527,168.831179,170.613123,187.252669
1.597207,159.113893,174.518806,183.128651,191.738496,202.695754,0.506309422,0.0840723001,0,0.409618278,182.13467,168.834542,170.704728,187.291064
1.6021677,159.115556,174.496716,183.115483,191.734251,202.735729,0.506682994,0.0840782108,0,0.409238795,182.082573,168.836306,170.795493,187.328001
1.6071438,159.115696,174.472469,183.100363,191.728257,202.774111,0.507056372,0.0840842649,0,0.408859363,182.028215,168.836455,170.885407,187.363466
1.6121354,159.1143,174.446039,183.08327,191.720501,202.810886,0.507429551,0.0840904635,0,0.408479985,181.971572,168.834974,170.974465,187.397446
1.6171424,159.111354,174.417406,183.064188,191.71097,202.846037,0.507802516,0.0840968072,0,0.408100677,181.912625,168.831848,171.062655,187.429926
1.622165,159.106843,174.386542,183.043095,191.699649,202.879554,0.508175271,0.0841032971,0,0.407721432,181.851348,168.827061,171.149973,187.460895
1.6272032,159.100753,174.353423,183.019973,191.686523,202.911416,0.508547804,0.084109934,0,0.407342262,181.787721,168.820599,171.236409,187.490336
1.6322571,159.093068,174.318024,182.994802,191.671581,202.941613,0.508920115,0.0841167189,0,0.406963166,181.721718,168.812445,171.321955,187.518238
1.6373266,159.083774,174.280321,182.967564,191.654806,202.970126,0.509292185,0.0841236524,0,0.406584163,181.65332,168.802583,171.406602,187.544584
1.6424119,159.072856,174.240286,182.938235,191.636185,202.996941,0.509664018,0.0841307358,0,0.406205246,181.582499,168.790998,171.490344,187.569361
1.647513,159.060298,174.197894,182.906798,191.615702,203.022042,0.510035605,0.0841379697,0,0.405826425,181.509233,168.777672,171.573171,187.592554
1.6526299,159.046085,174.153118,182.873231,191.593344,203.045413,0.510406935,0.0841453552,0,0.40544771,181.433499,168.762591,171.655074,187.614149
1.6577627,159.0302,174.105932,182.837514,191.569096,203.067038,0.510778005,0.084152893,0,0.405069102,181.355271,168.745736,171.736045,187.634131
1.6629115,159.012629,174.056308,182.799626,191.542944,203.086903,0.511148812,0.0841605843,0,0.404690603,181.274524,168.727091,171.816077,187.652486
1.6680762,158.993356,174.00422,182.759546,191.514871,203.104988,0.511519339,0.0841684297,0,0.404312231,181.191235,168.706641,171.895159,187.669197
1.673257,158.972364,173.949639,182.717251,191.484862,203.121278,0.51188959,0.0841764304,0,0.403933979,181.105377,168.684366,171.973284,187.684249
1.6784539,158.949636,173.892536,182.67272,191.452904,203.135758,0.512259555,0.0841845872,0,0.403555858,181.016924,168.66025,172.050442,187.697628
1.6836669,158.925157,173.832883,182.625931,191.418979,203.148409,0.512629222,0.084192901,0,0.403177877,180.925851,168.634275,172.126625,187.709318
1.6888962,158.898909,173.770651,182.576862,191.383073,203.159216,0.512998597,0.084201373,0,0.40280003,180.83213,168.606424,172.201824,187.719303
1.6941416,158.870877,173.705813,182.525492,191.345172,203.168159,0.513367655,0.0842100036,0,0.402422342,180.735739,168.576679,172.276028,187.727567
1.6994034,158.841041,173.638335,182.471796,191.305257,203.175224,0.513736406,0.0842187943,0,0.4020448,180.636645,168.545021,172.349232,187.734095
1.7046815,158.809387,173.568189,182.415751,191.263313,203.180391,0.514104833,0.0842277457,0,0.401667421,180.534824,168.511433,172.421423,187.738869
1.7099759,158.775897,173.495347,182.357336,191.219326,203.183644,0.514472926,0.0842368587,0,0.401290215,180.43025,168.475897,172.492591,187.741875
1.7152869,158.740551,173.419772,182.296524,191.173277,203.184963,0.514840696,0.0842461347,0,0.400913169,180.32289,168.438391,172.562732,187.743094
1.7206143,158.703333,173.341438,182.233295,191.125151,203.184333,0.515208118,0.0842555741,0,0.400536308,180.21272,168.3989,172.631831,187.742511
1.7259583,158.664225,173.26031,182.167621,191.074932,203.181733,0.515575196,0.0842651783,0,0.400159626,180.099709,168.357402,172.699881,187.740109
1.7313188,158.623208,173.176359,182.099481,191.022603,203.177146,0.515941912,0.0842749479,0,0.39978314,179.98383,168.31388,172.766872,187.735871
1.7366961,158.580264,173.089547,182.028846,190.968145,203.170552,0.516308277,0.0842848843,0,0.399406839,179.86505,168.268312,172.832795,187.729778
1.74209,158.535374,172.999847,181.955696,190.911545,203.161934,0.516674267,0.084294988,0,0.399030745,179.743343,168.22068,172.897639,187.721815
1.7475006,158.488521,172.907222,181.880003,190.852784,203.151273,0.517039878,0.0843052601,0,0.398654862,179.618678,168.170964,172.961394,187.711964
1.7529281,158.478978,172.871488,181.858952,190.846416,203.183462,0.517405114,0.0843157019,0,0.398279184,179.562855,168.160838,173.04184,187.741707
1.7583724,158.501558,172.884983,181.885044,190.885105,203.252549,0.517769957,0.0843263141,0,0.397903729,179.566452,168.184798,173.1366,187.805543
1.7638337,158.522817,172.896834,181.909598,190.922361,203.320293,0.51813441,0.0843370978,0,0.397528492,179.568347,168.207355,173.230522,187.868139
1.7693119,158.542738,172.907027,181.9326,190.958173,203.386685,0.518498457,0.0843480539,0,0.397153489,179.568525,168.228494,173.323596,187.929485
1.7748071,158.561312,172.915545,181.954037,190.992528,203.451711,0.518862093,0.0843591834,0,0.396778723,179.566971,168.248202,173.415816,187.989569
1.7803194,158.578526,172.92237,181.973892,191.025413,203.515358,0.519225316,0.0843704874,0,0.396404197,179.563666,168.266468,173.507175,188.048379
1.7858488,158.594366,172.927488,181.992152,191.056816,203.577615,0.519588114,0.0843819667,0,0.396029919,179.558596,168.283276,173.597662,188.105904
1.7913954,158.608821,172.930881,182.008802,191.086724,203.638467,0.519950484,0.0843936226,0,0.395655894,179.551744,168.298614,173.687272,188.162132
1.7969592,158.621879,172.93253,182.023827,191.115124,203.697903,0.520312415,0.0844054558,0,0.395282129,179.543092,168.312469,173.775995,188.217051
