R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,173.609,173.768,174.143,174.239,172.952,173.775,175.336,172.952,172.556,172.892,174.607,172.568,174.358,173.013,172.865,174.661,173.639,173.157,173.025,173.685,175.118,173.012,174.184,174.951,175.173,175.767,173.146,175.07,175.694,176.223,174.052,173.201,175.278,175.679,176.689,176.834,176.593,176.014,176.124,176.124,175.81,175.87,177.793,176.612,177.041,178.239,177.55,178.439,177.013,177.257,176.079,176.913,177.654,177.566,176.874,178.152,177.87,179.761,179.063,178.484,178.735,177.943,178.178,180.132,179.01,178.765,180.241,179.898,180.032,178.92,179.383,179.695,179.662,180.423,179.26,181.082,180.149,179.837,180.104,181.467,182.393,181.456,180.509,181.421,181.258,181.796,181.945,181.142,183.574,182.147,182.371,182.568,183.969,182.261,183.653,185.017,183.133,182.15,181.917,183.666
1.02261,174.635,174.794,175.184,175.283,173.958,174.806,176.411,173.957,173.554,173.896,175.663,173.57,175.368,174.015,173.866,175.663,174.648,174.166,174.028,174.704,176.137,174.021,175.206,175.954,176.213,176.777,174.158,176.105,176.695,177.243,175.068,174.214,176.294,176.693,177.713,177.873,177.611,177.047,177.145,177.156,176.853,176.907,178.82,177.642,178.101,179.276,178.603,179.488,178.071,178.308,177.122,177.967,178.722,178.627,177.922,179.216,178.904,180.807,180.115,179.503,179.787,178.983,179.248,181.193,180.059,179.84,181.273,180.99,181.131,179.975,180.429,180.785,180.75,181.482,180.325,182.122,181.229,180.895,181.159,182.51,183.455,182.497,181.562,182.454,182.372,182.903,182.981,182.225,184.625,183.206,183.457,183.622,184.981,183.324,184.749,186.112,184.285,183.227,182.995,184.721
1.04573,175.638,175.798,176.2,176.305,174.939,175.814,177.465,174.936,174.526,174.874,176.698,174.547,176.354,174.993,174.842,176.639,175.632,175.151,175.007,175.699,177.13,175.004,176.204,176.932,177.228,177.762,175.145,177.116,177.67,178.237,176.059,175.204,177.284,177.682,178.71,178.887,178.603,178.054,178.14,178.162,177.87,177.92,179.821,178.646,179.136,180.286,179.63,180.512,179.105,179.335,178.142,178.998,179.766,179.665,178.946,180.254,179.913,181.824,181.141,180.497,180.813,179.998,180.293,182.228,181.08,180.89,182.278,182.059,182.206,181.004,181.45,181.851,181.814,182.513,181.365,183.137,182.284,181.927,182.187,183.525,184.491,183.51,182.589,183.46,183.463,183.985,183.989,183.281,185.648,184.238,184.519,184.648,185.962,184.36,185.82,187.18,185.414,184.279,184.046,185.748
1.06937,176.615,176.775,177.193,177.302,175.893,176.795,178.496,175.889,175.471,175.826,177.707,175.496,177.312,175.942,175.791,177.587,176.589,176.109,175.958,176.667,178.096,175.96,177.176,177.881,178.217,178.717,176.105,178.101,178.617,179.202,177.023,176.165,178.246,178.642,179.678,179.874,179.568,179.033,179.108,179.14,178.861,178.906,180.793,179.623,180.144,181.269,180.632,181.507,180.113,180.334,179.135,180.001,180.784,180.675,179.944,181.266,180.893,182.814,182.139,181.46,181.813,180.984,181.311,183.236,182.075,181.915,183.253,183.102,183.255,182.006,182.441,182.891,182.852,183.517,182.378,184.122,183.314,182.932,183.188,184.51,185.497,184.493,183.587,184.435,184.527,185.041,184.967,184.311,186.64,185.242,185.552,185.644,186.911,185.368,186.862,188.221,186.518,185.302,185.068,186.745
1.09355,177.564,177.725,178.158,178.272,176.818,177.75,179.5,176.814,176.387,176.748,178.69,176.416,178.241,176.863,176.71,178.505,177.517,177.038,176.88,177.607,179.033,176.888,178.119,178.8,179.178,179.643,177.036,179.057,179.533,180.139,177.958,177.099,179.179,179.573,180.617,180.833,180.502,179.985,180.046,180.09,179.824,179.864,181.735,180.571,181.126,182.221,181.605,182.475,181.091,181.306,180.099,180.977,181.773,181.658,180.912,182.251,181.844,183.774,183.109,182.392,182.782,181.941,182.302,184.215,183.039,182.912,184.197,184.117,184.276,182.979,183.403,183.904,183.862,184.49,183.362,185.074,184.313,183.907,184.158,185.464,186.473,185.444,184.555,185.378,185.565,186.069,185.913,185.311,187.601,186.214,186.556,186.608,187.825,186.344,187.876,189.231,187.596,186.296,186.062,187.709
1.11827,178.484,178.645,179.094,179.214,177.713,178.675,180.479,177.707,177.272,177.64,179.645,177.307,179.14,177.752,177.599,179.392,178.414,177.937,177.772,178.516,179.939,177.785,179.032,179.688,180.11,180.537,177.937,179.983,180.417,181.044,178.862,178.002,180.08,180.472,181.524,181.759,181.404,180.905,180.953,181.008,180.757,180.791,182.646,181.488,182.076,183.142,182.547,183.409,182.041,182.247,181.033,181.922,182.733,182.61,181.85,183.204,182.762,184.701,184.045,183.292,183.721,182.866,183.262,185.161,183.971,183.878,185.107,185.102,185.268,183.921,184.332,184.885,184.842,185.431,184.316,185.993,185.283,184.85,185.096,186.384,187.415,186.362,185.489,186.288,186.574,187.067,186.824,186.28,188.527,187.153,187.528,187.539,188.701,187.287,188.857,190.207,188.646,187.257,187.023,188.64
1.14355,179.372,179.533,180,180.124,178.575,179.568,181.428,178.568,178.124,178.499,180.571,178.164,180.005,178.609,178.454,180.244,179.278,178.803,178.629,179.392,180.812,178.649,179.911,180.542,181.008,181.397,178.805,180.876,181.266,181.915,179.733,178.872,180.947,181.337,182.397,182.653,182.271,181.791,181.826,181.894,181.657,181.686,183.521,182.37,182.996,184.029,183.455,184.311,182.957,183.154,181.934,182.835,183.661,183.53,182.754,184.126,183.645,185.593,184.949,184.154,184.625,183.756,184.191,186.074,184.869,184.813,185.981,186.055,186.229,184.827,185.227,185.836,185.79,186.336,185.236,186.876,186.219,185.758,185.999,187.267,188.321,187.242,186.39,187.159,187.55,188.033,187.698,187.216,189.416,188.056,188.466,188.433,189.537,188.195,189.805,191.15,189.667,188.185,187.95,189.533
1.16941,180.227,180.389,180.873,181.002,179.402,180.429,182.346,179.394,178.941,179.323,181.465,178.985,180.835,179.431,179.274,181.06,180.108,179.635,179.453,180.236,181.649,179.478,180.756,181.36,181.873,182.22,179.638,181.735,182.077,182.75,180.569,179.708,181.778,182.166,183.234,183.511,183.101,182.642,182.662,182.744,182.523,182.546,184.359,183.218,183.881,184.878,184.33,185.176,183.839,184.028,182.799,183.712,184.555,184.415,183.623,185.012,184.492,186.447,185.815,184.98,185.494,184.611,185.084,186.95,185.73,185.712,186.817,186.975,187.156,185.698,186.085,186.752,186.704,187.205,186.12,187.72,187.119,186.631,186.865,188.112,189.191,188.084,187.252,187.992,188.493,188.963,188.532,188.115,190.264,188.921,189.369,189.289,190.33,189.065,190.715,192.055,190.656,189.075,188.84,190.386
1.19584,181.045,181.208,181.711,181.846,180.191,181.254,183.232,180.182,179.719,180.11,182.325,179.77,181.627,180.214,180.057,181.837,180.899,180.429,180.238,181.04,182.449,180.27,181.564,182.139,182.701,183.004,180.433,182.557,182.849,183.546,181.367,180.506,182.571,182.957,184.031,184.332,183.891,183.456,183.461,183.555,183.352,183.368,185.159,184.026,184.729,185.688,185.166,186.002,184.684,184.864,183.628,184.552,185.412,185.263,184.455,185.862,185.3,187.263,186.643,185.764,186.325,185.426,185.94,187.787,186.551,186.574,187.611,187.857,188.046,186.531,186.902,187.631,187.581,188.034,186.966,188.522,187.982,187.464,187.692,188.915,190.018,188.885,188.075,188.783,189.399,189.858,189.325,188.976,191.071,189.745,190.232,190.103,191.078,189.894,191.587,192.92,191.609,189.926,189.69,191.198
1.22288,181.825,181.988,182.511,182.653,180.941,182.04,184.083,180.931,180.458,180.856,183.148,180.514,182.38,180.957,180.798,182.574,181.649,181.184,180.983,181.807,183.208,181.022,182.332,182.877,183.49,183.747,181.189,183.34,183.578,184.302,182.126,181.263,183.322,183.705,184.787,185.11,184.64,184.229,184.218,184.326,184.14,184.15,185.916,184.794,185.539,186.457,185.962,186.787,185.489,185.66,184.416,185.354,186.23,186.071,185.247,186.671,186.065,188.035,187.43,186.505,187.114,186.2,186.757,188.582,187.331,187.396,188.361,188.701,188.898,187.321,187.678,188.471,188.418,188.822,187.771,189.281,188.805,188.256,188.477,189.673,190.803,189.64,188.855,189.529,190.268,190.712,190.073,189.796,191.832,190.525,191.053,190.872,191.777,190.68,192.418,193.742,192.525,190.735,190.499,191.964
