R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,230.782,243.696,261.975,262.998,217.423,249.395,280.044,237.429,213.072,233.11,258.031,235.048,239.188,229.489,234.345,241.775,237.916,248.408,245.311,252.895,245.651,237.75,239.279,254.118,232.939,254.592,238.773,241.093,252.074,259.472,248.403,244.514,248.831,246.075,240.852,236.379,237.503,240.801,250.454,253.731,253.271,256.835,249.883,268.323,258.724,250.164,258.057,231.74,235.709,250.614,251.268,251.641,247.981,254.031,245.081,262.747,257.629,242.207,244.981,256.515,254.987,267.537,262.275,247.014,246.852,253.064,254.977,252.491,257.435,257.801,255.287,246.916,254.408,251.521,263.554,246.893,258.835,266.794,274.443,254.972,257.253,261.949,264.293,258.557,244.77,252.241,265.886,266.737,253.752,252.882,260.465,275.503,265.667,269.257,252.354,257.455,264.079,261.342,272.157,270.353
7.79,0.421,394.262,414.052,448.163,451.278,371.106,427.207,479.692,406.087,363.406,398.881,441.089,402.227,408.22,392.774,401.305,413.456,407.678,425.647,421.154,433.882,420.812,407.372,410.677,435.936,398.336,437.488,409.647,413.566,433.558,445.664,427.438,420.269,428.501,422.513,413.179,405.98,408.356,414.09,430.569,437.318,436.412,442.397,429.993,462.731,445.926,431.393,445.136,399.212,406.386,431.675,433.866,434.894,427.744,439.334,423.527,453.913,445.658,417.547,422.838,443.681,440.502,463.861,454.242,426.429,427.242,438.56,441.087,436.981,446.188,447.223,442.229,428.071,441.059,436.497,456.824,428.176,449.524,463.1,476.696,442.119,446.389,454.608,458.607,448.273,425.181,437.997,461.426,464.248,440.319,439.09,452.181,479.569,461.807,468.128,438.268,446.756,459.636,454.202,473.991,470.684
7.79,0.516,537.572,562.055,611.197,616.792,505.869,583.345,654.569,554.051,495.174,544.468,601.262,549.042,556.085,536.289,548.086,563.981,556.993,581.384,576.113,593.11,574.709,556.561,561.74,595.864,543.484,598.726,560.191,565.446,593.787,609.632,585.669,575.414,587.446,578.018,564.946,555.652,559.343,567.221,589.526,599.846,598.505,606.49,589.157,634.767,611.594,592.009,610.878,547.697,557.822,591.89,595.954,597.764,587.164,604.146,582.203,623.57,612.894,573.006,580.733,610.133,605.254,638.871,625.203,585.735,587.953,604.019,606.665,601.265,614.528,616.343,608.849,589.831,607.615,601.819,629.119,590.111,620.022,638.387,657.339,609.138,615.322,626.652,632.056,617.522,586.73,604.142,635.991,641.238,607.013,605.621,623.493,662.341,637.288,646.051,604.599,615.845,634.919,626.775,654.938,650.224
7.79,0.621,708.22,736.866,804.818,813.959,666.525,769.309,862.139,730.268,652.258,718.048,791.398,724.065,731.784,707.555,723.238,743.121,735.196,767,761.264,783.021,758.146,734.612,742.315,786.577,716.451,791.352,740.107,746.853,785.46,805.303,775.156,761.062,777.929,763.845,746.236,734.787,740.247,750.66,779.645,794.69,792.802,803.004,779.733,840.807,810.108,784.777,809.657,726.148,739.882,783.928,790.727,793.676,778.631,802.485,773.207,827.298,814.117,759.733,770.552,810.403,803.279,849.747,831.092,777.266,781.694,803.621,805.971,799.193,817.549,820.47,809.701,785.2,808.596,801.587,836.782,785.745,826.054,849.9,875.288,810.685,819.299,834.304,841.304,821.676,782.315,805.033,846.607,855.424,808.377,806.953,830.396,883.351,849.38,861.064,805.761,820.021,847.109,835.423,873.95,867.488
7.79,0.726,890.648,922.112,1010.95,1024.47,838.611,967.949,1082.82,918.609,820.571,903.816,993.741,911.346,919.159,891.067,910.852,934.411,926.068,965.446,959.737,986.154,954.309,925.326,936.022,990.527,901.49,997.718,933.083,941.286,991.103,1014.66,978.717,960.381,982.706,963.068,940.566,927.228,934.784,947.862,983.612,1004.18,1001.69,1014.04,984.423,1061.99,1023.41,992.315,1023.44,918.701,936.364,990.409,1000.66,1005.06,984.944,1016.56,979.505,1046.64,1031.24,961.013,975.307,1026.49,1016.76,1077.52,1053.42,983.881,991.244,1019.61,1021.14,1013.1,1037.14,1041.42,1026.85,996.909,1026.12,1018.12,1061.2,997.79,1049.33,1078.72,1110.97,1028.82,1040.18,1059.03,1067.63,1042.52,994.791,1022.93,1074.43,1087.8,1026.56,1025.29,1054.49,1122.87,1079.2,1094,1024.01,1041.13,1077.42,1061.64,1111.56,1103.17
7.79,0.84,1099.36,1132.41,1245.7,1264.75,1035.93,1194.88,1333.71,1134,1013.68,1116.53,1224.11,1125.75,1133.06,1101.45,1125.84,1152.97,1144.75,1192.37,1187.22,1218.49,1178.69,1143.84,1158.22,1223.75,1113.33,1234.06,1154.44,1164.15,1226.92,1254.12,1212.44,1189.15,1217.96,1191.44,1163.34,1148.28,1158.43,1174.48,1217.52,1244.84,1241.66,1256.2,1219.4,1315.65,1268.28,1231.04,1269.06,1140.75,1162.94,1227.65,1242.37,1248.65,1222.46,1263.31,1217.49,1298.86,1281.41,1192.85,1211.26,1275.47,1262.56,1340.11,1309.73,1221.99,1233.25,1269.09,1269.18,1259.95,1290.7,1296.69,1277.48,1241.8,1277.43,1268.62,1320.08,1243.11,1307.53,1342.87,1382.89,1280.81,1295.47,1318.59,1328.87,1297.52,1241.11,1275.14,1337.43,1356.73,1278.87,1277.97,1313.5,1399.74,1344.89,1363.22,1276.68,1296.69,1344.07,1323.32,1386.51,1375.87
7.79,0.944,1298.36,1331.53,1468.48,1493.2,1224.54,1410.88,1571.34,1339.28,1198.38,1319.5,1442.68,1330.31,1336.62,1302.45,1331.13,1361.08,1353.51,1408.56,1404.41,1439.85,1392.55,1352.44,1370.56,1445.92,1315.45,1459.49,1365.97,1376.97,1452.14,1482.26,1435.93,1407.86,1443.03,1409.5,1376.1,1359.8,1372.56,1391.39,1440.94,1475.05,1471.21,1487.6,1444.03,1557.84,1502.36,1459.67,1504.01,1353.98,1380.5,1454.64,1474.04,1482.31,1450.12,1500.02,1446.01,1540.29,1521.31,1415.21,1437.62,1514.23,1498.15,1592,1555.62,1450.43,1465.87,1508.91,1507.17,1497.03,1534.31,1542.06,1518.21,1477.52,1519.03,1509.72,1568.58,1479.28,1555.94,1596.58,1643.89,1523.04,1540.95,1568.02,1579.78,1542.53,1478.67,1518.02,1590.03,1615.59,1521.64,1521.26,1562.58,1665.92,1600.39,1622.06,1520.06,1542.44,1600.85,1575.14,1651.11,1638.29
7.79,1.054,1517.29,1549.18,1712.35,1743.66,1432.58,1648,1830.87,1564.99,1402.27,1542.93,1681.89,1555.46,1560.14,1524.01,1557.28,1589.69,1583.39,1646.16,1643.58,1683.11,1627.68,1582.17,1604.6,1690.02,1537.97,1707.47,1599.14,1611.39,1700.17,1732.93,1682.36,1649,1691.31,1649.64,1610.47,1593.26,1609.04,1630.81,1687.03,1728.93,1724.38,1742.53,1691.67,1824.43,1760.34,1712.14,1763.14,1590.12,1621.39,1705.06,1730.04,1740.69,1701.73,1761.78,1698.99,1806.68,1786.5,1661.12,1688.02,1778.16,1758.48,1870.47,1827.54,1703.13,1723.6,1774.62,1770.39,1759.52,1804.11,1813.89,1784.71,1739.04,1786.72,1777.17,1843.5,1741.31,1831.37,1877.4,1932.58,1791.4,1813.01,1844.25,1857.49,1813.85,1742.71,1787.59,1869.62,1902.68,1790.85,1791.23,1838.63,1960.78,1883.53,1908.83,1790.23,1814.81,1885.78,1854.38,1944.5,1929.27
8.17,0.292,199.481,212.922,226.783,224.361,187.385,213.615,242.738,203.393,184.392,198.918,222.825,201.729,210.407,196.809,201.441,208.566,204.058,214.31,210.284,216.934,212.812,204.377,204.497,219.63,201.077,219.446,205.593,207.103,215.887,224.556,213.622,210.126,212.856,212.871,207.113,202.465,202.972,207.274,217.146,217.204,218.395,220.725,216.206,232.47,224.118,215.125,221.849,198.121,201.374,216.758,213.878,214.904,213.999,216.656,208.523,226.905,219.895,208.762,209.633,218.624,219.42,228.241,224.804,213.1,210.078,215.48,218.274,216.801,220.855,219.339,217.696,209.715,216.849,213.079,226.635,208.703,220.415,228.735,234.649,216.48,219.412,223.314,224.663,221.811,207.146,214.789,228.336,226.815,216.812,215.7,223.262,234.966,226.913,230.303,215.932,220.528,224.548,223.486,231.909,230.396
8.17,0.414,346.494,368.292,394.933,391.673,324.985,372.167,423.423,353.665,319.525,345.917,387.697,350.938,365.364,342.336,350.682,362.769,355.478,373.559,367.097,378.584,370.838,356.045,356.774,383.308,349.616,383.573,358.639,361.229,377.633,392.415,373.785,367.24,372.695,371.711,361.283,353.458,354.708,362.379,379.69,380.686,382.717,386.687,378.376,407.886,392.932,377.248,389.204,346.806,352.83,379.712,375.45,377.626,375.381,380.984,366.261,398.757,386.816,365.922,367.841,384.509,385.538,402.518,396.022,374.103,369.579,379.649,383.988,381.564,389.304,386.884,383.444,369.536,382.237,375.87,399.614,367.825,389.237,403.887,414.659,381.622,387.14,394.133,396.449,391.126,365.658,379.168,403.109,401.475,382.539,380.786,394.21,416.09,401.194,407.302,381.307,389.183,397.456,395.02,410.838,408.002
