R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,164.538,170.711,185.017,188.176,156.315,178.464,196.229,170.73,153.044,168.255,182.157,169.047,167.874,165.491,168.573,172.755,171.35,177.339,176.641,181.483,175.072,170.906,172.891,181.269,166.963,182.328,171.516,173.424,181.736,184.993,178.616,175.919,179.792,175.978,173.277,170.871,172.043,173.277,178.727,183.187,181.769,184.666,178.917,191.616,184.882,180.188,185.81,168.025,170.814,179.48,182.366,182.226,178.058,184.1,178.095,188.477,186.748,174.421,177.323,186.241,183.511,193.921,189.367,177.664,179.45,183.732,184.528,182.092,185.761,187.357,185.242,179.529,184.519,183.397,189.863,180.395,187.912,192.725,198.733,185.754,186.719,190.251,192.277,186.891,178.243,183.034,192.031,193.854,184.006,183.497,188.225,200.049,192.879,195.037,182.572,186.182,191.603,189.185,197.584,196.417
7.79,0.421,286.287,295.801,321.781,327.973,271.854,310.797,341.587,296.97,265.988,292.807,316.867,294.086,291.672,287.903,293.31,300.456,298.23,308.692,307.716,316.033,304.636,297.422,301.087,315.692,290.187,317.791,298.619,301.922,316.844,322.298,311.477,306.508,313.599,306.587,301.645,297.551,299.798,302.015,311.576,319.621,317.115,322.131,311.967,334.46,322.57,314.411,324.219,292.984,297.938,313.038,318.335,318.23,310.673,321.663,310.996,329.137,326.301,304.167,309.429,325.43,320.442,339.297,331.006,309.989,313.574,321.209,322.404,318.097,324.719,327.761,323.867,313.901,322.625,320.834,332.019,315.491,328.808,337.3,347.907,324.837,326.576,332.856,336.374,326.844,311.88,320.195,336.012,339.615,321.87,321.09,329.256,350.54,337.78,341.465,319.409,325.62,335.554,331.188,346.24,344.102
7.79,0.516,396.002,407.813,444.608,453.817,376.055,429.945,472.107,410.578,367.82,405.007,437.916,406.665,402.976,398.179,405.652,415.331,412.497,426.912,425.815,437.124,421.226,411.35,416.599,436.692,401.03,439.836,413.139,417.654,438.623,445.892,431.317,424.204,434.31,424.292,417.251,411.72,415.024,418.144,431.357,442.694,439.216,446.076,431.955,463.256,446.748,435.553,449.043,405.846,412.754,433.521,441.075,441.074,430.387,445.967,431.09,456.088,452.371,421.267,428.71,451.184,444.095,470.754,458.988,429.449,434.857,445.533,446.985,440.998,450.338,454.788,449.219,435.497,447.529,445.227,460.541,437.763,456.309,468.1,482.824,450.627,453.081,461.844,466.669,453.424,432.942,444.344,466.247,471.634,446.634,445.669,456.824,486.792,468.975,473.965,443.289,451.747,465.899,459.748,480.872,477.825
7.79,0.621,529.803,543.651,593.745,606.864,503.306,574.976,630.441,548.895,492.187,541.749,584.989,543.793,538.427,532.601,542.532,555.12,551.686,570.783,569.664,584.428,563.115,550.12,557.341,583.914,535.964,588.421,552.678,558.607,586.943,596.229,577.392,567.601,581.448,567.694,558.044,550.867,555.531,559.759,577.313,592.668,588.029,597.041,578.183,620.059,598.022,583.263,601.087,543.664,552.922,580.379,590.722,590.924,576.4,597.63,577.677,610.793,606.134,564.106,574.223,604.581,594.898,631.137,615.082,575.159,582.961,597.312,598.975,590.971,603.636,609.88,602.232,584.061,600.013,597.191,617.355,587.165,611.999,627.756,647.403,604.182,607.516,619.279,625.633,607.949,580.981,596.016,625.196,632.891,599.033,597.906,612.548,653.119,629.205,635.685,594.66,605.726,625.093,616.782,645.282,641.103
7.79,0.726,676.017,691.22,755.851,773.456,642.629,733.05,802.286,699.758,628.402,691.063,744.955,693.455,686.125,679.455,691.978,707.499,703.589,727.597,726.61,744.892,717.796,701.567,710.976,744.32,683.173,750.415,705.028,712.409,748.725,759.962,736.885,724.116,742.1,724.196,711.666,702.839,709.063,714.496,736.616,756.345,750.479,761.702,737.811,790.966,763.058,744.605,766.945,694.521,706.293,740.733,754.162,754.678,735.963,763.381,737.995,779.621,774.099,720.248,733.278,772.166,759.64,806.343,785.59,734.417,745.012,763.317,765.078,754.937,771.226,779.504,769.545,746.715,766.788,763.519,788.726,750.74,782.306,802.283,827.155,772.106,776.407,791.385,799.319,776.927,743.231,762.049,798.936,809.309,765.817,764.593,782.836,834.922,804.468,812.46,760.405,774.132,799.255,788.605,825.083,819.654
7.79,0.84,847.087,863.02,944.446,967.435,805.981,917.421,1001.85,875.899,788.189,865.582,931.2,868.29,858.597,851.179,866.608,885.308,880.997,910.501,909.791,931.899,898.253,878.442,890.398,931.304,855.107,939.311,882.994,891.965,937.437,950.701,923.1,906.839,929.646,906.91,891.011,880.395,888.495,895.32,922.571,947.308,940.065,953.716,924.152,990.073,955.534,932.989,960.332,871.075,885.696,927.934,944.927,945.886,922.355,956.921,925.352,976.497,970.123,902.72,919.103,967.774,951.96,1010.74,984.531,920.46,934.427,957.231,959.014,946.445,966.905,977.597,964.95,936.896,961.583,957.902,988.736,941.986,981.195,1005.98,1036.74,968.208,973.628,992.273,1001.94,974.268,933.069,956.097,1001.71,1015.27,960.717,959.448,981.655,1046.98,1009.1,1018.71,954.161,970.8,1002.59,989.298,1034.9,1028.01
7.79,0.944,1013.61,1029.54,1127.02,1155.32,965.326,1096.31,1194.66,1047.01,944.151,1035.28,1111.63,1038.22,1026.2,1018.25,1036.38,1057.95,1053.37,1087.99,1087.64,1113.21,1073.42,1050.3,1064.71,1112.63,1022.2,1122.53,1055.94,1066.36,1120.53,1135.54,1103.93,1084.28,1111.74,1084.36,1065.2,1052.97,1062.92,1071.09,1103.12,1132.6,1124.08,1139.94,1105.08,1182.98,1142.23,1115.92,1147.86,1042.93,1060.22,1109.7,1130.09,1131.54,1103.43,1144.83,1107.42,1167.41,1160.34,1080.08,1099.65,1157.62,1138.66,1208.98,1177.52,1101.2,1118.51,1145.56,1147.29,1132.43,1156.86,1169.92,1154.7,1121.77,1150.74,1146.75,1182.81,1127.88,1174.28,1203.62,1239.87,1158.6,1165.09,1187.21,1198.46,1165.87,1117.71,1144.64,1198.45,1215.14,1150.06,1148.8,1174.63,1252.56,1207.7,1218.75,1142.45,1161.74,1199.9,1184.15,1238.38,1230.1
7.79,1.054,1200.18,1215.41,1330.49,1364.76,1144.25,1296.11,1409.09,1238.37,1119.39,1225.24,1312.83,1228.36,1213.72,1205.36,1226.39,1250.91,1246.18,1286.26,1286.42,1315.56,1269.16,1242.55,1259.65,1315.05,1209.18,1327.1,1249.42,1261.35,1325.01,1341.74,1306.08,1282.65,1315.26,1282.73,1259.95,1246.05,1258.11,1267.76,1304.92,1339.55,1329.68,1347.85,1307.3,1398.12,1350.68,1320.4,1357.2,1235.49,1255.68,1312.86,1336.98,1339.05,1305.94,1354.82,1311.09,1380.53,1372.82,1278.53,1301.59,1369.69,1347.3,1430.26,1393.04,1303.35,1324.45,1356.09,1357.69,1340.36,1369.14,1384.85,1366.76,1328.63,1362.2,1357.95,1399.59,1335.85,1390.05,1424.33,1466.48,1371.38,1379.05,1404.94,1417.85,1380.01,1324.43,1355.49,1418.17,1438.37,1361.8,1360.61,1390.27,1481.95,1429.54,1442.05,1353.09,1375.14,1420.29,1401.92,1465.54,1455.69
8.17,0.292,139.907,147.301,157.871,158.456,132.573,150.763,167.975,144.352,130.33,141.768,155.008,143.088,145.497,139.967,142.827,146.861,144.925,150.658,149.234,153.506,149.384,144.794,145.765,154.391,142.065,154.874,145.395,146.8,153.328,157.854,151.284,148.888,151.52,149.931,146.791,144.274,144.925,146.832,152.545,154.513,154.294,156.389,152.377,163.546,157.652,152.426,157.38,141.417,143.668,152.731,152.964,153.151,150.994,154.493,149.217,160.088,156.842,147.783,149.326,156.238,155.146,162.607,159.475,150.573,150.265,153.856,155.288,153.553,156.461,156.721,155.312,149.956,154.606,152.856,160.191,150.126,157.223,162.113,166.841,155.184,156.485,159.39,160.775,157.356,148.296,153.102,161.77,161.838,154.365,153.671,158.321,167.434,161.66,163.709,153.259,156.518,159.944,158.711,165.203,164.282
8.17,0.414,247.723,259.927,279.643,281.163,234.53,267.243,297.842,255.475,230.378,250.955,274.606,253.274,257.3,247.698,252.854,259.985,256.649,266.968,264.561,272.105,264.588,256.407,258.257,273.709,251.257,274.749,257.605,260.077,272.074,279.953,268.458,263.985,268.93,265.822,260.05,255.593,256.913,260.4,270.641,274.343,273.944,277.64,270.391,290.574,279.958,270.676,279.472,250.801,254.887,271.099,271.667,272.149,268.122,274.679,265.06,284.565,278.89,262.247,265.124,277.814,275.756,289.601,283.748,267.374,267.115,273.672,276.125,272.999,278.372,278.977,276.315,266.703,275.059,272.01,285.187,267.027,279.941,288.838,297.363,276.102,278.516,283.801,286.236,280.103,263.888,272.494,288.173,288.548,274.771,273.602,281.883,298.68,288.17,291.767,272.839,278.609,285.053,282.782,294.678,292.944
