R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,199.145,200.719,198.737,198.633,198.291,198.579,199.753,197.504,197.493,197.441,200.284,196.514,199.147,196.594,196.177,199.345,196.881,196.631,195.435,196.686,198.446,196.039,196.531,198.03,198.699,198.067,195.283,197.609,197.43,198.586,195.15,194.425,196.079,197.977,199.18,198.343,197.797,197.142,197.821,196.471,196.039,196.58,198.874,196.644,197.108,197.997,197.124,198.136,196.208,197.528,194.996,195.287,196.793,195.828,195.186,196.875,196.008,198.992,197.922,196.877,197.396,195.167,195.346,198.532,196.54,195.467,198.282,197.065,196.412,195.338,196.677,196.069,196.117,196.458,196.002,197.546,195.597,196.034,196.006,198.113,198.381,197.662,196.857,198.094,196.355,197.117,198.212,195.656,199.654,197.838,197.875,197.239,199.553,197.234,198.85,200.908,197.21,197.329,196.005,197.913
1.02261,200.371,201.96,199.96,199.856,199.503,199.8,200.993,198.706,198.696,198.643,201.529,197.709,200.349,197.79,197.368,200.541,198.08,197.821,196.618,197.886,199.65,197.235,197.74,199.21,199.938,199.251,196.476,198.831,198.605,199.78,196.336,195.613,197.267,199.169,200.392,199.568,198.996,198.352,199.013,197.672,197.248,197.787,200.074,197.83,198.333,199.201,198.343,199.36,197.437,198.748,196.203,196.501,198.026,197.048,196.396,198.096,197.199,200.206,199.141,198.055,198.607,196.353,196.566,199.755,197.746,196.694,199.471,198.312,197.659,196.541,197.876,197.311,197.355,197.664,197.213,198.738,196.819,197.234,197.2,199.307,199.589,198.849,198.056,199.275,197.613,198.367,199.39,196.873,200.853,199.041,199.103,198.426,200.703,198.433,200.088,202.15,198.496,198.546,197.213,199.1
1.04573,201.572,203.175,201.154,201.054,200.687,200.994,202.206,199.879,199.871,199.816,202.749,198.877,201.525,198.96,198.532,201.709,199.252,198.983,197.774,199.059,200.827,198.404,198.922,200.361,201.15,200.407,197.642,200.028,199.753,200.944,197.495,196.775,198.426,200.334,201.574,200.767,200.168,199.535,200.178,198.845,198.43,198.967,201.245,198.987,199.53,200.378,199.535,200.558,198.64,199.942,197.386,197.691,199.233,198.244,197.582,199.29,198.363,201.391,200.333,199.205,199.791,197.513,197.76,200.952,198.924,197.895,200.632,199.534,198.882,197.717,199.048,198.528,198.568,198.843,198.398,199.904,198.016,198.406,198.365,200.473,200.771,200.007,199.229,200.426,198.847,199.592,200.539,198.064,202.021,200.217,200.307,199.584,201.823,199.605,201.3,203.365,199.759,199.736,198.395,200.259
1.06937,202.742,204.36,202.32,202.222,201.842,202.159,203.391,201.023,201.016,200.961,203.938,200.014,202.668,200.098,199.665,202.845,200.393,200.115,198.899,200.203,201.973,199.542,200.077,201.479,202.333,201.53,198.778,201.196,200.868,202.078,198.626,197.906,199.556,201.467,202.727,201.937,201.311,200.689,201.311,199.989,199.583,200.118,202.386,200.115,200.699,201.525,200.699,201.727,199.816,201.107,198.541,198.853,200.413,199.411,198.739,200.456,199.497,202.547,201.496,200.325,200.948,198.644,198.926,202.12,200.074,199.07,201.761,200.73,200.078,198.865,200.191,199.718,199.755,199.994,199.555,201.039,199.187,199.551,199.503,201.608,201.923,201.134,200.373,201.547,200.055,200.792,201.658,199.227,203.16,201.364,201.481,200.711,202.909,200.748,202.484,204.551,200.998,200.898,199.547,201.388
1.09355,203.881,205.515,203.454,203.359,202.965,203.292,204.544,202.135,202.129,202.072,205.097,201.118,203.779,201.206,200.766,203.948,201.504,201.215,199.993,201.315,203.087,200.65,201.2,202.565,203.487,202.621,199.884,202.334,201.951,203.179,199.724,199.007,200.654,202.568,203.847,203.076,202.421,201.812,202.413,201.101,200.707,201.238,203.493,201.209,201.839,202.639,201.833,202.866,200.962,202.242,199.665,199.985,201.563,200.55,199.867,201.593,200.6,203.672,202.628,201.41,202.072,199.742,200.063,203.257,201.193,200.216,202.859,201.897,201.246,199.983,201.302,200.881,200.913,201.113,200.681,202.141,200.327,200.664,200.609,202.711,203.043,202.228,201.485,202.633,201.235,201.963,202.743,200.361,204.265,202.479,202.626,201.807,203.96,201.859,203.639,205.706,202.211,202.029,200.67,202.483
1.11827,204.986,206.634,204.553,204.462,204.052,204.391,205.664,203.212,203.207,203.149,206.223,202.19,204.854,202.279,201.833,205.014,202.58,202.279,201.051,202.392,204.166,201.723,202.289,203.614,204.608,203.676,200.954,203.437,202.996,204.243,200.787,200.075,201.717,203.634,204.932,204.181,203.497,202.9,203.479,202.18,201.797,202.323,204.566,202.27,202.945,203.72,202.933,203.97,202.077,203.343,200.758,201.085,202.682,201.655,200.962,202.696,201.668,204.762,203.726,202.461,203.163,200.807,201.168,204.361,202.278,201.33,203.919,203.033,202.382,201.068,202.38,202.011,202.041,202.199,201.775,203.209,201.436,201.743,201.681,203.779,204.129,203.287,202.563,203.685,202.387,203.103,203.791,201.462,205.336,203.559,203.737,202.867,204.971,202.936,204.761,206.828,203.396,203.127,201.76,203.544
1.14355,206.054,207.717,205.617,205.528,205.104,205.453,206.747,204.251,204.248,204.188,207.312,203.223,205.891,203.314,202.863,206.041,203.618,203.305,202.072,203.432,205.206,202.759,203.343,204.623,205.693,204.691,201.989,204.505,204.004,205.269,201.814,201.105,202.743,204.661,205.979,205.251,204.535,203.952,204.507,203.224,202.851,203.373,205.6,203.291,204.016,204.763,203.998,205.04,203.157,204.408,201.814,202.151,203.766,202.727,202.021,203.764,202.699,205.814,204.79,203.473,204.217,201.835,202.24,205.429,203.328,202.412,204.943,204.135,203.487,202.117,203.422,203.11,203.135,203.249,202.833,204.24,202.512,202.787,202.716,204.808,205.178,204.308,203.606,204.697,203.506,204.211,204.801,202.53,206.367,204.603,204.815,203.89,205.94,203.976,205.849,207.914,204.55,204.19,202.815,204.566
1.16941,207.083,208.762,206.64,206.555,206.115,206.476,207.791,205.251,205.248,205.188,208.363,204.216,206.887,204.311,203.853,207.026,204.618,204.292,203.054,204.434,206.207,203.756,204.357,205.592,206.741,205.665,202.985,205.535,204.969,206.254,202.801,202.097,203.729,205.647,206.987,206.282,205.532,204.965,205.493,204.226,203.867,204.385,206.593,204.273,205.049,205.765,205.025,206.071,204.201,205.435,202.834,203.178,204.814,203.762,203.044,204.795,203.692,206.827,205.813,204.446,205.233,202.825,203.273,206.459,204.338,203.456,205.925,205.202,204.556,203.128,204.424,204.173,204.193,204.261,203.854,205.231,203.55,203.793,203.713,205.798,206.188,205.289,204.607,205.667,204.59,205.282,205.768,203.56,207.357,205.607,205.855,204.873,206.866,204.977,206.898,208.961,205.672,205.215,203.831,205.548
1.19584,208.069,209.763,207.621,207.54,207.082,207.456,208.795,206.207,206.206,206.144,209.372,205.167,207.838,205.264,204.8,207.967,205.574,205.234,203.991,205.391,207.164,204.711,205.331,206.514,207.747,206.595,203.937,206.522,205.888,207.193,203.746,203.047,204.672,206.589,207.951,207.272,206.486,205.937,206.437,205.187,204.842,205.354,207.542,205.211,206.042,206.726,206.01,207.061,205.205,206.421,203.813,204.167,205.821,204.756,204.027,205.785,204.641,207.798,206.796,205.372,206.208,203.771,204.268,207.446,205.307,204.461,206.862,206.231,205.587,204.099,205.383,205.198,205.213,205.231,204.833,206.177,204.549,204.755,204.667,206.743,207.155,206.225,205.568,206.594,205.638,206.316,206.691,204.551,208.303,206.568,206.854,205.812,207.743,205.935,207.908,209.967,206.758,206.199,204.807,206.486
1.22288,209.009,210.718,208.556,208.48,208.003,208.391,209.752,207.116,207.117,207.054,210.335,206.071,208.742,206.17,205.699,208.859,206.483,206.13,204.884,206.304,208.075,205.619,206.259,207.387,208.709,207.476,204.845,207.466,206.76,208.086,204.646,203.951,205.569,207.483,208.868,208.216,207.395,206.863,207.332,206.103,205.772,206.278,208.444,206.102,206.99,207.64,206.952,208.006,206.167,207.363,204.749,205.113,206.786,205.708,204.967,206.73,205.546,208.722,207.734,206.253,207.137,204.674,205.22,208.389,206.232,205.425,207.753,207.217,206.578,205.025,206.298,206.181,206.191,206.158,205.77,207.079,205.506,205.675,205.577,207.643,208.077,207.115,206.484,207.473,206.646,207.309,207.567,205.499,209.202,207.485,207.809,206.705,208.569,206.849,208.874,210.929,207.806,207.139,205.741,207.377
