R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,165.935,172.998,186.526,189.086,157.604,179.506,197.89,171.802,154.546,169.163,183.813,170.196,169.728,166.622,169.703,174.056,172.351,178.391,177.448,182.422,176.41,172.085,173.873,182.289,168.582,183.197,172.723,174.575,182.386,186.062,179.338,176.976,180.354,177.05,174.496,172.036,172.925,174.28,179.756,183.791,182.589,185.397,179.977,192.328,185.886,181.052,186.635,169.131,171.879,180.553,182.977,182.897,179.149,184.628,178.739,189.309,187.146,175.642,178.255,186.572,184.336,194.007,189.944,178.88,180.086,184.372,185.158,183.105,186.669,187.743,185.73,180.325,185.246,183.948,190.483,180.957,188.528,193.127,198.938,186.273,187.441,190.689,192.624,187.511,179.151,183.938,192.539,194.267,184.794,184.221,189.094,200.257,193.187,195.557,183.583,187.194,192.452,189.867,197.97,196.87
7.79,0.421,289.038,300.304,324.752,329.763,274.392,312.847,344.856,299.081,268.946,294.595,320.126,296.35,295.321,290.13,295.535,303.018,300.2,310.762,309.305,317.882,307.27,299.745,303.021,317.701,293.375,319.501,300.995,304.188,318.125,324.404,312.899,308.59,314.707,308.698,304.046,299.846,301.534,303.991,313.602,320.809,318.73,323.57,314.056,335.862,324.548,316.112,325.844,295.162,300.036,315.15,319.538,319.551,312.821,322.703,312.265,330.776,327.084,306.571,311.263,326.082,322.066,339.466,332.143,312.384,314.828,322.469,323.644,320.092,326.507,328.521,324.828,315.469,324.058,321.918,333.242,316.598,330.023,338.092,348.312,325.859,327.999,333.718,337.058,328.064,313.669,321.977,337.011,340.429,323.423,322.516,330.967,350.949,338.386,342.489,321.401,327.614,337.227,332.531,347,344.993
7.79,0.516,400.133,414.577,449.071,456.505,379.868,433.024,477.015,413.749,372.263,407.692,442.81,410.065,408.457,401.523,408.994,419.179,415.456,430.022,428.202,439.9,425.183,414.839,419.503,439.708,405.818,442.404,416.707,421.058,440.546,449.056,433.454,427.332,435.974,427.462,420.858,415.168,417.632,421.111,434.399,444.478,441.641,448.238,435.093,465.363,449.719,438.108,451.484,409.12,415.906,436.693,442.88,443.059,433.614,447.53,432.996,458.55,453.548,424.879,431.466,452.164,446.535,471.007,460.697,433.048,436.741,447.427,448.848,443.996,453.023,455.928,450.664,437.852,449.681,446.857,462.377,439.427,458.135,469.29,483.432,452.163,455.219,463.14,467.697,455.257,435.632,447.023,467.749,472.857,448.967,447.812,459.396,487.407,469.886,475.504,446.283,454.743,468.414,461.767,482.015,479.164
7.79,0.621,535.784,553.445,600.205,610.756,508.827,579.434,637.547,553.485,498.621,545.637,592.075,548.716,546.363,537.444,547.371,560.692,555.971,575.285,573.121,588.448,568.844,555.172,561.546,588.282,542.898,592.14,557.846,563.537,589.727,600.809,580.486,572.131,583.857,572.284,563.267,555.862,559.308,564.056,581.718,595.252,591.542,600.17,582.727,623.109,602.325,586.963,604.622,548.406,557.487,584.974,593.338,593.8,581.074,599.894,580.438,614.359,607.838,569.339,578.215,605.999,598.432,631.503,617.556,580.374,585.69,600.055,601.673,595.314,607.527,611.533,604.324,587.474,603.131,599.552,620.015,589.576,614.645,629.479,648.284,606.408,610.613,621.155,627.121,610.604,584.882,599.898,627.37,634.663,602.414,601.011,616.274,654.009,630.525,637.914,599,610.068,628.739,619.706,646.937,643.043
7.79,0.726,684.188,704.601,764.677,778.773,650.172,739.141,811.992,706.029,637.195,696.375,754.635,700.182,696.968,686.073,698.589,715.111,709.444,733.748,731.333,750.384,725.624,708.47,716.722,750.288,692.65,755.495,712.09,719.145,752.528,766.219,741.112,730.307,745.393,730.468,718.803,709.665,714.225,720.368,742.635,759.875,755.278,765.978,744.019,795.133,768.938,749.662,771.776,701.003,712.534,747.012,757.736,758.608,742.351,766.475,741.769,784.493,776.428,727.401,738.735,774.105,764.469,806.844,788.972,741.546,748.742,767.068,768.766,760.876,776.547,781.762,772.404,751.383,771.051,766.748,792.362,754.036,785.924,804.638,828.358,775.148,780.642,793.95,801.352,780.556,748.57,767.361,801.908,811.732,770.44,768.839,787.932,836.139,806.272,815.507,766.342,780.07,804.243,792.604,827.347,822.307
7.79,0.84,858.02,880.926,956.254,974.548,816.075,925.57,1014.83,884.29,799.957,872.69,944.15,877.291,873.106,860.035,875.456,895.493,888.833,918.732,916.111,939.247,908.73,887.68,898.088,939.288,867.791,946.108,892.445,900.98,942.527,959.074,928.757,915.125,934.052,915.303,900.562,889.532,895.403,903.18,930.625,952.033,946.488,959.438,932.461,995.649,963.403,939.757,966.798,879.754,894.053,936.337,949.711,951.147,930.907,961.062,930.404,983.019,973.24,912.298,926.409,970.369,958.425,1011.41,989.059,930.005,939.422,962.254,963.951,954.398,974.03,980.621,968.778,943.149,967.293,962.227,993.603,946.401,986.041,1009.13,1038.35,972.282,979.3,995.707,1004.67,979.127,940.229,963.215,1005.69,1018.52,966.91,965.136,988.481,1048.61,1011.51,1022.79,962.118,978.754,1009.27,994.654,1037.93,1031.56
7.79,0.944,1027.41,1052.14,1141.92,1164.29,978.069,1106.6,1211.05,1057.6,959.009,1044.26,1127.97,1049.59,1044.52,1029.43,1047.55,1070.8,1063.27,1098.38,1095.62,1122.48,1086.64,1061.97,1074.42,1122.71,1038.22,1131.11,1067.87,1077.74,1126.96,1146.11,1111.08,1094.74,1117.3,1094.95,1077.25,1064.5,1071.64,1081.01,1113.29,1138.57,1132.19,1147.17,1115.57,1190.02,1152.17,1124.47,1156.03,1053.89,1070.78,1120.31,1136.13,1138.19,1114.23,1150.06,1113.8,1175.65,1164.28,1092.18,1108.88,1160.89,1146.83,1209.82,1183.24,1113.26,1124.82,1151.9,1153.53,1142.48,1165.86,1173.74,1159.53,1129.67,1157.96,1152.22,1188.96,1133.45,1180.41,1207.6,1241.91,1163.75,1172.26,1191.54,1201.9,1172.01,1126.77,1153.64,1203.47,1219.24,1157.88,1155.99,1183.26,1254.62,1210.75,1223.91,1152.51,1171.8,1208.36,1190.92,1242.22,1234.59
7.79,1.054,1217.37,1243.57,1349.05,1375.94,1160.13,1308.92,1429.5,1251.56,1137.91,1236.42,1333.19,1242.52,1236.54,1219.3,1240.31,1266.93,1258.51,1299.2,1296.37,1327.12,1285.63,1257.08,1271.75,1327.6,1229.14,1337.79,1264.29,1275.53,1333.02,1354.91,1314.98,1295.69,1322.19,1295.93,1274.98,1260.44,1268.98,1280.13,1317.59,1346.99,1339.79,1356.85,1320.37,1406.89,1363.06,1331.05,1367.37,1249.16,1268.84,1326.08,1344.51,1347.33,1319.4,1361.34,1319.05,1390.79,1377.72,1293.61,1313.09,1373.77,1357.48,1431.31,1400.16,1318.39,1332.32,1364.01,1365.46,1352.89,1380.37,1389.61,1372.79,1338.49,1371.19,1364.76,1407.25,1342.81,1397.69,1429.29,1469.01,1377.8,1387.99,1410.35,1422.14,1387.66,1335.74,1366.72,1424.44,1443.49,1371.56,1369.58,1401.03,1484.52,1433.34,1448.48,1365.65,1387.69,1430.86,1410.36,1470.32,1461.3
8.17,0.292,141.174,149.388,159.233,159.273,133.752,151.704,169.46,145.329,131.715,142.595,156.498,144.141,147.19,141.007,143.866,148.046,145.842,151.615,149.972,154.362,150.609,145.879,146.67,155.318,143.566,155.664,146.51,147.861,153.922,158.829,151.947,149.867,152.036,150.913,147.917,145.362,145.745,147.762,153.486,155.068,155.05,157.059,153.355,164.196,158.579,153.228,158.146,142.469,144.682,153.725,153.534,153.78,152.018,154.986,149.825,160.861,157.21,148.94,150.207,156.544,155.916,162.683,160.017,151.732,150.87,154.469,155.878,154.525,157.336,157.084,155.771,150.735,155.306,153.39,160.774,150.67,157.823,162.489,167.03,155.679,157.186,159.804,161.101,157.942,149.237,154.01,162.247,162.239,155.131,154.378,159.17,167.627,161.949,164.209,154.276,157.509,160.813,159.375,165.577,164.723
8.17,0.414,250.271,264.12,282.381,282.805,236.9,269.133,300.825,257.439,233.161,252.617,277.598,255.39,260.702,249.789,254.942,262.366,258.493,268.889,266.045,273.823,267.049,258.588,260.076,275.572,254.273,276.338,259.846,262.209,273.267,281.912,269.79,265.952,269.968,267.796,262.313,257.78,258.559,262.268,272.533,275.458,275.463,278.987,272.355,291.881,281.82,272.289,281.011,252.914,256.925,273.096,272.812,273.413,270.18,275.668,266.282,286.117,279.631,264.573,266.895,278.427,277.302,289.752,284.836,269.704,268.332,274.904,277.31,274.953,280.131,279.708,277.236,268.267,276.467,273.083,286.359,268.122,281.149,289.594,297.742,277.097,279.924,284.633,286.891,281.282,265.781,274.319,289.132,289.353,276.31,275.024,283.591,299.069,288.75,292.773,274.883,280.6,286.8,284.116,295.43,293.831
