R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,170.405,170.348,170.931,171.204,169.873,170.683,172.086,169.947,169.541,169.915,171.249,169.633,171.148,170.171,170.019,171.6,170.82,170.179,170.258,170.824,172.197,170.19,171.515,172.034,172.383,172.988,170.417,172.355,173.041,173.403,171.441,170.586,172.772,172.909,174.02,174.376,174.158,173.483,173.395,173.678,173.319,173.328,175.214,174.079,174.541,175.902,175.22,176.294,174.882,174.78,173.906,174.802,175.381,175.467,174.839,175.872,175.782,177.601,176.974,176.384,176.523,175.915,176.188,178.064,177.133,176.979,178.211,178.004,178.245,177.148,177.473,178.028,177.92,178.83,177.309,179.473,178.57,177.982,178.297,179.77,180.777,179.744,178.771,179.584,179.868,180.312,180.126,179.694,181.958,180.576,180.772,181.042,182.349,180.712,182.187,183.431,181.827,180.591,180.519,182.292
1.02261,171.385,171.317,171.938,172.223,170.825,171.677,173.144,170.904,170.483,170.87,172.271,170.586,172.109,171.122,170.97,172.554,171.781,171.149,171.217,171.802,173.169,171.15,172.49,172.999,173.37,173.959,171.381,173.342,174.001,174.384,172.415,171.555,173.744,173.879,174.994,175.365,175.127,174.47,174.375,174.668,174.321,174.325,176.197,175.077,175.561,176.895,176.231,177.295,175.895,175.788,174.906,175.815,176.406,176.487,175.844,176.897,176.775,178.6,177.981,177.362,177.533,176.919,177.22,179.081,178.14,178.015,179.201,179.055,179.305,178.165,178.478,179.08,178.969,179.85,178.337,180.475,179.613,179.004,179.316,180.773,181.802,180.747,179.786,180.578,180.947,181.383,181.124,180.743,182.972,181.597,181.822,182.062,183.323,181.739,183.248,184.488,182.948,181.633,181.563,183.314
1.04573,172.343,172.263,172.922,173.22,171.752,172.649,174.182,171.835,171.398,171.8,173.273,171.514,173.046,172.048,171.897,173.483,172.716,172.095,172.153,172.757,174.117,172.085,173.439,173.939,174.33,174.905,172.321,174.304,174.935,175.34,173.364,172.499,174.691,174.824,175.94,176.328,176.069,175.43,175.331,175.631,175.297,175.298,177.153,176.05,176.556,177.861,177.215,178.27,176.881,176.771,175.881,176.802,177.405,177.482,176.824,177.896,177.743,179.57,178.962,178.313,178.518,177.897,178.225,180.071,179.118,179.025,180.163,180.083,180.34,179.154,179.457,180.106,179.994,180.843,179.338,181.449,180.632,179.999,180.309,181.747,182.799,181.721,180.773,181.543,182.003,182.429,182.093,181.765,183.954,182.591,182.846,183.053,184.266,182.74,184.281,185.518,184.044,182.648,182.581,184.307
1.06937,173.274,173.183,173.884,174.195,172.652,173.597,175.201,172.741,172.286,172.704,174.251,172.414,173.955,172.945,172.796,174.384,173.624,173.015,173.062,173.686,175.037,172.993,174.362,174.852,175.265,175.823,173.233,175.24,175.84,176.269,174.288,173.416,175.609,175.741,176.858,177.263,176.983,176.362,176.259,176.568,176.247,176.245,178.082,176.996,177.526,178.799,178.174,179.216,177.84,177.726,176.829,177.762,178.378,178.45,177.776,178.869,178.68,180.512,179.913,179.234,179.475,178.847,179.204,181.033,180.068,180.008,181.094,181.083,181.348,180.116,180.406,181.105,180.991,181.806,180.313,182.392,181.622,180.966,181.273,182.69,183.765,182.664,181.731,182.477,183.03,183.447,183.032,182.759,184.906,183.554,183.84,184.013,185.175,183.71,185.286,186.519,185.116,183.633,183.569,185.268
1.09355,174.18,174.076,174.821,175.147,173.523,174.519,176.197,173.619,173.143,173.578,175.205,173.286,174.837,173.813,173.666,175.256,174.504,173.909,173.942,174.587,175.93,173.873,175.255,175.737,176.17,176.713,174.118,176.148,176.716,177.17,175.183,174.304,176.499,176.629,177.746,178.169,177.865,177.265,177.158,177.475,177.17,177.164,178.98,177.915,178.468,179.706,179.104,180.132,178.769,178.654,177.748,178.693,179.322,179.39,178.698,179.814,179.588,181.422,180.834,180.123,180.401,179.766,180.154,181.964,180.988,180.963,181.994,182.054,182.328,181.047,181.325,182.075,181.959,182.737,181.257,183.301,182.582,181.902,182.207,183.601,184.699,183.573,182.658,183.377,184.03,184.436,183.938,183.723,185.824,184.486,184.804,184.941,186.049,184.648,186.26,187.487,186.159,184.587,184.527,186.196
1.11827,175.057,174.939,175.73,176.073,174.363,175.414,177.171,174.466,173.971,174.423,176.135,174.129,175.689,174.651,174.505,176.098,175.353,174.773,174.793,175.46,176.793,174.721,176.119,176.592,177.046,177.572,174.971,177.025,177.56,178.041,176.047,175.163,177.357,177.486,178.602,179.042,178.715,178.137,178.028,178.352,178.062,178.052,179.847,178.804,179.38,180.581,180.002,181.013,179.668,179.552,178.636,179.593,180.236,180.298,179.588,180.728,180.463,182.299,181.722,180.978,181.296,180.655,181.073,182.862,181.873,181.885,182.858,182.994,183.277,181.946,182.21,183.013,182.896,183.635,182.171,184.175,183.511,182.806,183.107,184.477,185.598,184.449,183.551,184.243,184.999,185.394,184.808,184.653,186.707,185.382,185.735,185.834,186.884,185.552,187.201,188.422,187.174,185.508,185.452,187.09
1.14355,175.905,175.772,176.614,176.971,175.173,176.28,178.12,175.282,174.765,175.236,177.038,174.939,176.509,175.456,175.312,176.907,176.17,175.606,175.61,176.302,177.623,175.538,176.949,177.415,177.889,178.399,175.792,177.869,178.371,178.879,176.88,175.988,178.182,178.31,179.423,179.882,179.53,178.975,178.864,179.196,178.923,178.909,180.679,179.66,180.262,181.422,180.868,181.861,180.533,180.416,179.49,180.46,181.118,181.174,180.444,181.61,181.303,183.139,182.576,181.796,182.157,181.508,181.961,183.725,182.723,182.775,183.687,183.902,184.195,182.81,183.06,183.919,183.8,184.497,183.05,185.012,184.405,183.675,183.973,185.314,186.46,185.286,184.409,185.071,185.935,186.317,185.64,185.551,187.551,186.242,186.631,186.69,187.677,186.42,188.106,189.32,188.157,186.394,186.341,187.943
1.16941,176.721,176.573,177.467,177.841,175.948,177.116,179.043,176.064,175.524,176.016,177.913,175.715,177.296,176.226,176.085,177.682,176.953,176.408,176.396,177.112,178.419,176.322,177.745,178.205,178.698,179.191,176.58,178.681,179.146,179.684,177.678,176.781,178.971,179.1,180.21,180.685,180.307,179.779,179.667,180.005,179.75,179.733,181.475,180.484,181.11,182.225,181.699,182.671,181.362,181.247,180.309,181.291,181.965,182.014,181.265,182.458,182.107,183.941,183.391,182.578,182.982,182.327,182.812,184.551,183.536,183.628,184.476,184.775,185.077,183.636,183.873,184.789,184.668,185.32,183.893,185.809,185.263,184.509,184.802,186.112,187.284,186.083,185.227,185.858,186.835,187.205,186.433,186.41,188.353,187.061,187.49,187.507,188.428,187.248,188.973,190.18,189.108,187.242,187.192,188.757
1.19584,177.503,177.339,178.289,178.682,176.686,177.92,179.94,176.811,176.246,176.76,178.758,176.456,178.048,176.959,176.821,178.42,177.698,177.176,177.144,177.886,179.179,177.069,178.505,178.959,179.47,179.948,177.331,179.455,179.882,180.453,178.441,177.536,179.723,179.852,180.957,181.45,181.044,180.545,180.433,180.777,180.541,180.52,182.234,181.272,181.923,182.991,182.493,183.441,182.154,182.04,181.091,182.086,182.775,182.817,182.047,183.27,182.871,184.704,184.168,183.317,183.77,183.106,183.627,185.337,184.307,184.443,185.223,185.61,185.922,184.424,184.644,185.621,185.499,186.102,184.698,186.562,186.081,185.302,185.59,186.867,188.065,186.838,186.005,186.604,187.698,188.054,187.183,187.23,189.112,187.839,188.308,188.28,189.131,188.035,189.8,190.999,190.021,188.05,188.002,189.527
1.22288,178.251,178.069,179.079,179.49,177.386,178.69,180.807,177.521,176.929,177.466,179.572,177.159,178.762,177.653,177.517,179.121,178.405,177.907,177.856,178.626,179.902,177.777,179.226,179.675,180.203,180.665,178.044,180.192,180.579,181.185,179.165,178.253,180.435,180.565,181.663,182.174,181.74,181.272,181.16,181.509,181.294,181.27,182.951,182.021,182.699,183.715,183.248,184.169,182.904,182.796,181.832,182.84,183.547,183.581,182.788,184.042,183.593,185.423,184.902,184.014,184.516,183.845,184.402,186.081,185.037,185.218,185.927,186.405,186.728,185.168,185.373,186.412,186.289,186.841,185.464,187.27,186.859,186.055,186.338,187.576,188.802,187.548,186.74,187.304,188.521,188.862,187.888,188.008,189.824,188.572,189.083,189.009,189.786,188.778,190.584,191.773,190.896,188.814,188.771,190.25
