R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,169.284,169.434,169.267,169.345,169.125,169.281,169.456,169.063,168.919,169.074,169.461,168.837,170.116,169.534,169.312,170.638,170.107,168.992,169.405,169.786,171.303,169.469,170.929,170.847,171.864,171.955,169.736,171.729,172.226,172.316,170.655,169.927,172.141,172.073,173.467,174.005,173.763,172.953,172.468,173.064,172.631,172.559,174.543,173.003,173.8,175.436,174.714,176.074,174.644,174.183,173.555,174.472,174.973,175.118,174.59,175.307,175.416,177.333,176.721,176.025,176.09,175.455,175.848,177.813,176.947,176.805,177.914,177.794,178.057,176.952,177.227,177.913,177.761,178.726,176.97,179.378,178.45,177.673,177.981,179.633,180.659,179.57,178.582,179.356,179.817,180.236,179.864,179.59,181.845,180.47,180.648,180.884,182.187,180.573,182.114,183.327,181.772,180.467,180.417,182.207
1.02261,170.188,170.338,170.171,170.252,170.022,170.185,170.369,169.957,169.813,169.969,170.374,169.733,171.005,170.437,170.212,171.524,171.016,169.883,170.305,170.695,172.213,170.377,171.86,171.733,172.811,172.856,170.651,172.67,173.128,173.225,171.575,170.848,173.068,172.984,174.399,174.965,174.701,173.9,173.385,174.01,173.585,173.504,175.478,173.931,174.77,176.394,175.688,177.057,175.637,175.149,174.528,175.459,175.968,176.112,175.575,176.292,176.381,178.31,177.708,176.975,177.068,176.425,176.854,178.809,177.938,177.827,178.88,178.829,179.102,177.953,178.213,178.955,178.797,179.737,177.972,180.371,179.483,178.671,178.977,180.624,181.673,180.558,179.581,180.331,180.892,181.3,180.841,180.63,182.848,181.482,181.687,181.891,183.147,181.589,183.168,184.375,182.888,181.498,181.453,183.221
1.04573,171.063,171.213,171.044,171.13,170.888,171.06,171.252,170.82,170.676,170.833,171.258,170.598,171.864,171.311,171.082,172.379,171.895,170.743,171.176,171.574,173.093,171.255,172.762,172.587,173.729,173.726,171.537,173.583,173.999,174.102,172.465,171.741,173.965,173.865,175.3,175.896,175.609,174.817,174.272,174.926,174.509,174.42,176.382,174.829,175.711,177.322,176.633,178.012,176.602,176.086,175.474,176.419,176.934,177.079,176.533,177.248,177.318,179.256,178.666,177.895,178.017,177.367,177.832,179.777,178.899,178.821,179.816,179.838,180.121,178.925,179.17,179.97,179.807,180.719,178.946,181.335,180.49,179.64,179.943,181.585,182.658,181.515,180.551,181.275,181.942,182.338,181.787,181.642,183.819,182.465,182.699,182.867,184.074,182.576,184.194,185.395,183.979,182.501,182.461,184.205
1.06937,171.905,172.055,171.886,171.976,171.722,171.902,172.104,171.651,171.507,171.665,172.109,171.43,172.688,172.151,171.919,173.199,172.741,171.571,172.014,172.421,173.939,172.1,173.633,173.406,174.616,174.561,172.391,174.465,174.836,174.945,173.324,172.601,174.829,174.712,176.168,176.796,176.485,175.702,175.125,175.81,175.403,175.304,177.253,175.694,176.621,178.218,177.548,178.935,177.538,176.991,176.39,177.348,177.871,178.015,177.461,178.174,178.222,180.171,179.592,178.782,178.936,178.277,178.78,180.714,179.83,179.787,180.718,180.818,181.111,179.867,180.095,180.957,180.788,181.671,179.89,182.267,181.468,180.579,180.879,182.513,183.611,182.44,181.49,182.186,182.964,183.348,182.7,182.625,184.758,183.417,183.68,183.811,184.966,183.532,185.19,186.384,185.044,183.473,183.438,185.157
1.09355,172.713,172.863,172.693,172.788,172.521,172.71,172.921,172.447,172.302,172.461,172.926,172.227,173.477,172.957,172.721,173.983,173.553,172.363,172.817,173.233,174.751,172.912,174.47,174.189,175.47,175.361,173.211,175.313,175.637,175.753,174.148,173.428,175.659,175.524,177.001,177.663,177.326,176.554,175.943,176.66,176.264,176.155,178.088,176.524,177.499,179.079,178.43,179.826,178.441,177.864,177.273,178.246,178.775,178.92,178.356,179.068,179.093,181.052,180.486,179.633,179.82,179.153,179.697,181.618,180.728,180.722,181.586,181.767,182.071,180.777,180.987,181.914,181.738,182.589,180.801,183.164,182.414,181.484,181.781,183.407,184.531,183.329,182.396,183.061,183.957,184.327,183.578,183.576,185.662,184.335,184.63,184.721,185.82,184.454,186.155,187.34,186.081,184.413,184.384,186.074
1.11827,173.484,173.633,173.462,173.563,173.282,173.481,173.702,173.205,173.06,173.22,173.707,172.988,174.227,173.726,173.486,174.728,174.328,173.117,173.583,174.008,175.525,173.686,175.271,174.933,176.289,176.122,173.994,176.125,176.399,176.522,174.935,174.219,176.452,176.298,177.796,178.493,178.13,177.369,176.724,177.474,177.089,176.969,178.886,177.317,178.341,179.904,179.276,180.68,179.311,178.701,178.122,179.109,179.646,179.79,179.217,179.926,179.927,181.896,181.343,180.447,180.669,179.994,180.58,182.486,181.59,181.623,182.415,182.683,182.998,181.652,181.843,182.837,182.656,183.473,181.678,184.024,183.327,182.354,182.647,184.264,185.414,184.182,183.265,183.899,184.919,185.274,184.417,184.493,186.529,185.217,185.544,185.594,186.633,185.34,187.085,188.26,187.088,185.318,185.295,186.955
1.14355,174.215,174.364,174.193,174.298,174.004,174.212,174.444,173.923,173.778,173.939,174.449,173.708,174.936,174.455,174.211,175.431,175.063,173.831,174.308,174.743,176.258,174.421,176.033,175.635,177.069,176.841,174.738,176.898,177.12,177.25,175.683,174.97,177.205,177.031,178.551,179.285,178.894,178.145,177.463,178.25,177.876,177.745,179.643,178.069,179.146,180.689,180.084,181.497,180.144,179.499,178.933,179.936,180.48,180.624,180.04,180.747,180.722,182.7,182.163,181.22,181.479,180.795,181.427,183.316,182.414,182.489,183.205,183.563,183.891,182.489,182.661,183.726,183.538,184.318,182.517,184.846,184.204,183.186,183.474,185.081,186.258,184.994,184.097,184.695,185.846,186.186,185.215,185.375,187.355,186.06,186.422,186.428,187.402,186.188,187.979,189.143,188.063,186.186,186.169,187.795
1.16941,174.904,175.053,174.88,174.991,174.683,174.901,175.143,174.598,174.453,174.615,175.149,174.385,175.601,175.142,174.894,176.089,175.756,174.502,174.992,175.437,176.948,175.114,176.754,176.293,177.809,177.516,175.441,177.631,177.796,177.934,176.389,175.681,177.915,177.72,179.264,180.036,179.615,178.88,178.159,178.983,178.622,178.48,180.356,178.779,179.91,181.431,180.852,182.273,180.938,180.257,179.704,180.722,181.275,181.418,180.824,181.528,181.476,183.462,182.941,181.951,182.248,181.556,182.234,184.105,183.197,183.316,183.951,184.406,184.746,183.286,183.437,184.577,184.382,185.123,183.316,185.625,185.042,183.978,184.261,185.855,187.062,185.764,184.886,185.448,186.737,187.06,185.969,186.217,188.137,186.861,187.261,187.22,188.125,186.994,188.833,189.985,189.004,187.014,187.003,188.593
1.19584,175.547,175.696,175.523,175.64,175.315,175.545,175.799,175.227,175.082,175.245,175.805,175.017,176.219,175.783,175.531,176.7,176.403,175.126,175.629,176.084,177.592,175.762,177.431,176.902,178.505,178.144,176.098,178.319,178.424,178.57,177.05,176.347,178.581,178.363,179.93,180.743,180.29,179.571,178.809,179.672,179.325,179.17,181.023,179.442,180.631,182.129,181.576,183.005,181.69,180.971,180.433,181.467,182.027,182.17,181.566,182.266,182.185,184.18,183.676,182.634,182.974,182.272,183,184.85,183.936,184.102,184.65,185.208,185.561,184.041,184.168,185.388,185.186,185.885,184.072,186.358,185.839,184.725,185.003,186.584,187.82,186.488,185.632,186.155,187.589,187.895,186.677,187.018,188.874,187.618,188.057,187.966,188.798,187.756,189.645,190.784,189.907,187.799,187.795,189.346
1.22288,176.142,176.29,176.117,176.24,175.899,176.14,176.406,175.807,175.662,175.826,176.412,175.6,176.787,176.375,176.118,177.26,177.001,175.701,176.218,176.684,178.187,176.361,178.06,177.46,179.154,178.721,176.708,178.961,179.002,179.157,177.663,176.965,179.197,178.955,180.547,181.402,180.917,180.214,179.408,180.313,179.98,179.813,181.64,180.056,181.306,182.778,182.254,183.69,182.397,181.639,181.116,182.167,182.735,182.877,182.262,182.957,182.846,184.849,184.364,183.269,183.652,182.941,183.721,185.548,184.629,184.844,185.3,185.966,186.333,184.749,184.853,186.156,185.946,186.601,184.783,187.044,186.592,185.427,185.699,187.264,188.532,187.163,186.331,186.812,188.4,188.686,187.335,187.774,189.561,188.328,188.807,188.664,189.418,188.471,190.412,191.536,190.77,188.538,188.542,190.05
