R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,182.411,193.027,207.367,208.002,171.804,197.215,221.48,187.773,168.322,184.236,204.267,185.858,188.816,181.404,185.284,191.237,188.128,196.478,193.989,200.079,194.179,188.001,189.192,200.844,184.214,201.168,188.786,190.659,199.343,205,196.279,193.325,196.722,194.351,190.459,186.902,187.761,190.264,197.718,200.602,200.104,202.989,197.323,211.872,204.321,197.732,204.015,183.179,186.374,197.945,198.819,199.097,195.998,200.992,193.919,207.656,203.879,191.459,193.766,202.984,201.616,211.785,207.593,195.304,195.372,200.396,201.722,199.788,203.797,204.191,202.066,195.535,201.468,199.303,208.563,195.595,205.122,211.213,217.421,201.979,203.788,207.506,209.429,204.627,193.991,199.863,210.477,211.539,200.919,200.277,206.307,218.469,210.456,213.42,199.868,203.862,209.478,207.035,215.899,214.46
7.79,0.421,311.247,327.523,354.302,356.489,292.884,337.42,378.903,320.771,286.728,314.873,348.753,317.667,321.825,310.1,316.905,326.628,321.976,336.253,332.644,342.857,332.224,321.742,324.322,344.12,314.626,345.264,323.494,326.66,342.448,351.671,337.342,331.885,338.359,333.293,326.329,320.614,322.438,326.788,339.491,345.336,344.387,349.232,339.132,364.941,351.737,340.562,351.498,315.175,320.944,340.542,342.895,343.678,337.669,347.196,334.718,358.312,352.258,329.652,334.035,350.669,347.877,366.764,359.11,336.744,337.739,346.879,348.536,345.354,352.802,353.806,349.617,338.595,348.868,345.47,361.073,338.809,355.821,366.185,377.202,349.811,353.191,359.691,362.977,354.338,336.583,346.636,364.822,367.748,348.216,347.331,357.727,379.839,365.388,370.606,346.696,353.328,364.181,359.388,375.57,372.928
7.79,0.516,424.165,444.324,482.92,486.989,399.04,460.507,516.748,437.423,390.494,429.579,475.138,433.394,438.14,423.189,432.592,445.301,439.676,459.038,454.802,468.435,453.476,439.343,443.396,470.109,429.044,472.264,442.147,446.392,468.757,480.8,461.984,454.168,463.626,455.72,445.957,438.586,441.426,447.403,464.58,473.435,472.058,478.525,464.418,500.362,482.166,467.113,482.127,432.18,440.317,466.69,470.758,472.147,463.277,477.2,459.888,491.984,484.193,452.142,458.53,481.975,477.733,504.881,494.01,462.295,464.545,477.507,479.116,474.944,485.657,487.351,481.094,466.31,480.366,476.073,496.993,466.705,490.529,504.524,519.871,481.707,486.596,495.553,499.998,487.857,464.239,477.882,502.568,507.69,479.785,478.81,492.994,524.326,503.955,511.192,478.021,486.796,502.811,495.677,518.677,514.907
7.79,0.621,558.614,582.25,635.641,642.427,525.59,607.092,680.332,576.335,514.193,566.331,625.141,571.343,576.335,558.136,570.627,586.514,580.131,605.358,600.745,618.192,597.983,579.68,585.717,620.33,565.375,623.967,583.935,589.386,619.832,634.874,611.234,600.476,613.732,602.004,588.836,579.766,583.974,591.877,614.176,626.987,625.081,633.345,614.413,662.532,638.439,618.978,638.778,572.784,583.818,617.881,624.386,626.661,614.118,633.634,610.545,652.482,642.919,599.25,608.177,639.935,633.793,671.279,656.45,613.224,617.393,635.071,636.27,631.053,645.862,648.518,639.561,620.544,639.024,633.867,660.791,621.195,653.288,671.43,691.975,640.845,647.651,659.506,665.274,648.886,618.775,636.554,668.732,677.017,638.692,637.742,656.338,699.011,671.4,681.058,636.825,647.933,670.608,660.433,691.861,686.685
7.79,0.726,702.34,728.385,798.198,808.367,661.143,763.655,854.223,724.792,646.737,712.68,784.75,718.942,723.704,702.723,718.47,737.285,730.559,761.772,757.172,778.353,752.497,729.986,738.375,780.956,711.208,786.472,736,742.631,781.893,799.702,771.557,757.542,775.085,758.821,741.973,731.416,737.249,747.179,774.656,792.065,789.584,799.589,775.502,836.607,806.341,782.46,807.233,724.488,738.675,780.43,789.954,793.36,776.641,802.462,773.248,825.267,814.164,757.803,769.578,810.349,802.011,850.987,831.837,776.02,782.694,805.548,805.905,799.746,819.125,822.947,810.863,787.66,810.721,804.88,837.781,788.619,829.646,851.963,878.048,813.049,822.026,836.913,844.007,823.052,786.638,808.636,848.441,860.699,810.844,810.073,833.225,888.291,852.806,865.048,809.091,822.408,852.711,839.032,879.722,872.991
7.79,0.84,866.77,894.261,983.298,997.757,816.581,942.503,1051.89,894.555,798.81,880.248,966.446,887.908,891.935,868.476,887.875,909.531,902.888,940.611,936.444,961.512,929.223,902.183,913.474,964.615,878.146,972.559,910.413,918.268,967.709,988.214,955.624,937.802,960.436,938.565,917.501,905.597,913.439,925.637,958.685,981.685,978.548,990.337,960.409,1036.22,999.085,970.488,1000.76,899.416,917.239,967.183,980.556,985.434,963.729,997.03,960.918,1023.93,1011.44,940.407,955.549,1006.67,995.676,1058.13,1034,963.604,973.574,1002.44,1001.43,994.392,1019.15,1024.43,1008.55,980.947,1009.06,1002.68,1041.92,982.286,1033.56,1060.35,1092.7,1011.95,1023.52,1041.78,1050.28,1024.13,981.213,1007.79,1055.86,1073.23,1009.89,1009.48,1037.65,1107.05,1062.48,1077.67,1008.51,1024.03,1063.52,1045.6,1097.06,1088.51
7.79,0.944,1023.56,1051.31,1158.94,1177.8,965.157,1112.72,1239.08,1056.33,944.269,1040.13,1138.81,1049.1,1052.03,1026.82,1049.62,1073.52,1067.38,1110.98,1107.59,1136,1097.64,1066.56,1080.78,1139.55,1037.42,1150.04,1077.07,1085.97,1145.15,1167.8,1131.62,1110.11,1137.74,1110.18,1085.12,1072.25,1082.12,1096.43,1134.45,1163.04,1159.29,1172.58,1137.17,1226.79,1183.31,1150.55,1185.85,1067.38,1088.68,1145.85,1163.22,1169.65,1143.04,1183.66,1141.11,1214.07,1200.6,1115.52,1133.94,1194.9,1181.28,1256.81,1227.93,1143.55,1157.02,1191.68,1189,1181.32,1211.32,1218.08,1198.39,1166.97,1199.7,1193.03,1237.85,1168.69,1229.71,1260.46,1298.7,1203.11,1217.25,1238.61,1248.36,1217.29,1168.84,1199.55,1255.04,1277.78,1201.38,1201.45,1234.2,1317.32,1264.08,1282.05,1200.55,1217.89,1266.49,1244.35,1306.19,1295.87
7.79,1.054,1196.04,1222.94,1351.17,1375.17,1129.04,1299.57,1443.5,1234.2,1104.85,1216.13,1327.43,1226.5,1227.83,1201.35,1227.79,1253.65,1248.51,1298.19,1296.03,1327.72,1282.8,1247.57,1265.18,1331.74,1212.75,1345.25,1260.76,1270.68,1340.53,1365.09,1325.65,1300.08,1333.3,1299.17,1269.74,1256.16,1268.38,1284.94,1328.03,1363.03,1358.61,1373.35,1332.01,1436.55,1386.34,1349.35,1389.97,1253.37,1278.48,1342.95,1365.03,1373.34,1341.19,1390.02,1340.56,1423.85,1409.65,1309.16,1331.24,1402.93,1386.33,1476.4,1442.34,1342.59,1360.24,1401.31,1396.42,1388.24,1424.11,1432.57,1408.53,1373.32,1410.91,1404.15,1454.58,1375.47,1447.15,1481.93,1526.5,1414.84,1431.91,1456.54,1467.54,1431.15,1377.35,1412.34,1475.47,1504.58,1413.68,1414.42,1451.99,1550.18,1487.43,1508.43,1413.7,1432.7,1491.66,1464.71,1538.01,1525.74
8.17,0.292,157.682,168.637,179.345,177.358,148.125,168.876,191.887,160.853,145.752,157.263,176.26,159.498,166.234,155.579,159.234,164.906,161.311,169.384,166.185,171.498,168.15,161.548,161.638,173.507,158.98,173.315,162.442,163.682,170.556,177.353,168.698,166.002,168.134,168.086,163.666,160,160.366,163.676,171.379,171.567,172.415,174.327,170.64,183.46,176.874,169.83,175.225,156.467,159.063,171.074,169.02,169.769,168.902,171.14,164.769,179.089,173.712,164.795,165.579,172.715,173.183,180.267,177.533,168.2,165.981,170.28,172.351,171.173,174.401,173.33,171.958,165.734,171.341,168.473,178.879,165.021,174.211,180.571,185.355,171.123,173.369,176.449,177.604,175.091,163.781,169.742,180.229,179.309,171.219,170.372,176.323,185.693,179.202,181.96,170.523,174.135,177.549,176.504,183.331,182.138
8.17,0.414,273.548,291.322,311.941,309.245,256.572,293.861,334.306,279.348,252.245,273.131,306.306,277.126,288.273,270.279,276.858,286.472,280.661,294.885,289.755,298.926,292.642,281.085,281.647,302.43,276.076,302.557,283.013,285.141,297.967,309.533,294.807,289.762,294.018,293.133,285.136,278.969,279.893,285.793,299.276,300.321,301.76,305.018,298.247,321.483,309.709,297.438,307.022,273.536,278.338,299.301,296.33,297.941,295.902,300.567,289.04,314.332,305.191,288.483,290.169,303.379,303.911,317.518,312.361,294.902,291.627,299.635,302.812,300.883,307.037,305.345,302.497,291.665,301.64,296.802,315.018,290.456,307.259,318.448,327.147,301.277,305.51,311.025,313.013,308.349,288.737,299.267,317.782,316.993,301.706,300.381,310.942,328.429,316.433,321.407,300.737,306.919,313.879,311.585,324.381,322.14
