R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,180.356,177.647,180.486,184.296,179.385,182.522,181.687,180.358,177.468,181.185,181.072,178.937,178.663,178.892,178.737,181.171,180.211,180.472,180.437,181.15,180.529,178.523,180.018,182.278,178.915,183.245,177.918,180.345,183.719,182.727,180.974,178.077,182.718,181.637,181.554,180.868,181.769,180.927,182.108,183.001,181.483,182.575,182.857,183.592,181.882,182.981,182.475,181.263,179.747,181.612,181.146,181.295,180.891,182.787,180.987,182.718,183.925,182.289,182.336,185.18,182.972,186.224,182.49,182.284,182.545,181.798,184.712,181.981,182.043,183.304,183.927,181.609,182.182,183.149,183.164,183.902,182.443,184.584,186.094,184.99,184.625,185.443,185.173,184.964,181.859,182.82,186.038,183.938,185.622,184.113,183.959,187.2,188.465,185.044,184.465,186.383,183.833,184.217,184.695,186.116
1.02261,181.565,178.816,181.701,185.548,180.567,183.752,182.936,181.548,178.617,182.381,182.309,180.109,179.816,180.055,179.899,182.348,181.389,181.661,181.613,182.347,181.703,179.686,181.196,183.459,180.083,184.429,179.07,181.529,184.894,183.912,182.151,179.229,183.896,182.808,182.72,182.033,182.928,182.098,183.285,184.188,182.669,183.77,184.025,184.779,183.076,184.148,183.659,182.409,180.9,182.792,182.317,182.467,182.066,183.975,182.148,183.906,185.092,183.426,183.491,186.338,184.142,187.4,183.672,183.427,183.694,182.965,185.861,183.151,183.215,184.465,185.087,182.769,183.351,184.289,184.335,185.028,183.597,185.754,187.267,186.129,185.762,186.586,186.335,186.097,183.008,183.974,187.178,185.099,186.746,185.24,185.107,188.353,189.58,186.189,185.603,187.535,185.022,185.364,185.849,187.243
1.04573,182.735,179.948,182.876,186.76,181.709,184.944,184.144,182.697,179.728,183.538,183.507,181.241,180.932,181.181,181.022,183.485,182.528,182.809,182.751,183.505,182.838,180.812,182.337,184.598,181.215,185.573,180.186,182.677,186.03,185.057,183.289,180.346,185.036,183.942,183.848,183.162,184.049,183.232,184.423,185.338,183.819,184.928,185.155,185.928,184.234,185.278,184.808,183.522,182.019,183.935,183.454,183.606,183.205,185.13,183.276,185.058,186.224,184.526,184.612,187.46,185.278,188.542,184.82,184.536,184.809,184.098,186.974,184.29,184.357,185.593,186.212,183.899,184.491,185.396,185.472,186.12,184.721,186.888,188.404,187.234,186.867,187.692,187.462,187.194,184.13,185.098,188.283,186.228,187.833,186.335,186.225,189.471,190.658,187.3,186.711,188.656,186.184,186.48,186.972,188.337
1.06937,183.863,181.039,184.01,187.93,182.811,186.093,185.312,183.806,180.8,184.653,184.662,182.333,182.005,182.266,182.105,184.579,183.627,183.917,183.849,184.623,183.932,181.896,183.44,185.695,182.309,186.674,181.262,183.787,187.125,186.16,184.39,181.422,186.136,185.034,184.937,184.254,185.132,184.327,185.52,186.449,184.931,186.046,186.245,187.036,185.355,186.37,185.921,184.598,183.105,185.041,184.556,184.709,184.31,186.247,184.369,186.175,187.318,185.591,185.697,188.543,186.377,189.646,185.933,185.61,185.888,185.2,188.048,185.395,185.466,186.685,187.3,184.996,185.597,186.47,186.574,187.176,185.812,187.988,189.507,188.301,187.935,188.763,188.554,188.253,185.221,186.192,189.35,187.324,188.885,187.396,187.308,190.552,191.696,188.376,187.785,189.742,187.317,187.561,188.059,189.396
1.09355,184.972,182.111,185.125,189.081,183.893,187.223,186.461,184.894,181.85,185.747,185.799,183.403,183.057,183.329,183.166,185.651,184.705,185.003,184.924,185.719,185.006,182.961,184.521,186.77,183.383,187.754,182.318,184.876,188.196,187.242,185.467,182.478,187.214,186.103,186.002,185.325,186.192,185.401,186.594,187.537,186.022,187.144,187.311,188.121,186.454,187.438,187.011,185.651,184.167,186.125,185.634,185.79,185.392,187.343,185.438,187.269,188.387,186.631,186.758,189.6,187.452,190.725,187.024,186.66,186.943,186.278,189.098,186.478,186.552,187.754,188.363,186.071,186.68,187.516,187.652,188.205,186.878,189.062,190.583,189.342,188.978,189.805,189.62,189.284,186.288,187.261,190.391,188.395,189.91,188.429,188.367,191.606,192.703,189.425,188.834,190.802,188.427,188.617,189.122,190.426
1.11827,186.118,183.217,186.277,190.27,185.006,188.39,187.654,186.014,182.928,186.873,186.98,184.504,184.14,184.42,184.254,186.755,185.809,186.12,186.026,186.845,186.107,184.051,185.626,187.873,184.48,188.859,183.396,185.989,189.288,188.349,186.567,183.556,188.311,187.198,187.089,186.411,187.269,186.493,187.694,188.644,187.133,188.262,188.397,189.229,187.574,188.521,188.117,186.712,185.24,187.227,186.727,186.881,186.488,188.451,186.516,188.378,189.466,187.678,187.826,190.666,188.539,191.812,188.124,187.715,188.003,187.359,190.153,187.565,187.641,188.826,189.433,187.144,187.766,188.562,188.738,189.231,187.943,190.142,191.662,190.384,190.017,190.848,190.688,190.319,187.347,188.325,191.432,189.462,190.93,189.458,189.42,192.657,193.706,190.472,189.874,191.856,189.53,189.67,190.18,191.449
1.14355,187.214,184.274,187.381,191.408,186.07,189.506,188.797,187.083,183.957,187.948,188.11,185.555,185.173,185.461,185.293,187.807,186.865,187.187,187.078,187.922,187.158,185.094,186.684,188.926,185.531,189.913,184.426,187.054,190.331,189.407,187.619,184.585,189.359,188.243,188.128,187.452,188.298,187.539,188.743,189.705,188.197,189.334,189.435,190.286,188.648,189.557,189.177,187.729,186.269,188.283,187.774,187.93,187.541,189.515,187.551,189.442,190.5,188.679,188.852,191.685,189.581,192.852,189.181,188.726,189.018,188.401,191.163,188.611,188.69,189.854,190.458,188.179,188.811,189.565,189.78,190.215,188.968,191.177,192.697,191.38,191.013,191.846,191.713,191.305,188.368,189.349,192.427,190.49,191.905,190.444,190.434,193.664,194.66,191.475,190.874,192.869,190.597,190.681,191.197,192.427
1.16941,188.258,185.281,188.431,192.493,187.082,190.57,189.887,188.101,184.936,188.972,189.188,186.554,186.153,186.453,186.282,188.805,187.871,188.202,188.08,188.948,188.158,186.086,187.692,189.925,186.535,190.915,185.409,188.072,191.322,190.412,188.621,185.567,190.358,189.236,189.117,188.445,189.277,188.537,189.741,190.715,189.213,190.357,190.421,191.294,189.674,190.543,190.191,188.701,187.254,189.292,188.775,188.932,188.548,190.533,188.541,190.46,191.486,189.633,189.83,192.655,190.575,193.847,190.193,189.692,189.988,189.398,192.123,189.615,189.697,190.838,191.436,189.172,189.814,190.523,190.776,191.151,189.95,192.167,193.686,192.328,191.964,192.796,192.69,192.244,189.351,190.333,193.372,191.474,192.831,191.384,191.405,194.624,195.563,192.433,191.832,193.838,191.628,191.648,192.17,193.36
1.19584,189.247,186.234,189.427,193.525,188.04,191.58,190.923,189.064,185.86,189.941,190.211,187.5,187.078,187.391,187.218,189.748,188.822,189.162,189.028,189.92,189.104,187.025,188.65,190.867,187.487,191.862,186.338,189.037,192.256,191.362,189.571,186.497,191.305,190.175,190.053,189.388,190.204,189.483,190.686,191.675,190.18,191.328,191.355,192.248,190.65,191.479,191.154,189.623,188.191,190.25,189.728,189.888,189.507,191.503,189.483,191.429,192.421,190.537,190.759,193.572,191.521,194.791,191.158,190.608,190.908,190.35,193.031,190.574,190.66,191.774,192.364,190.12,190.772,191.434,191.724,192.037,190.887,193.107,194.625,193.227,192.866,193.696,193.619,193.132,190.291,191.274,194.267,192.414,193.709,192.276,192.329,195.534,196.413,193.342,192.744,194.76,192.618,192.569,193.097,194.244
1.22288,190.18,187.13,190.367,194.499,188.941,192.533,191.902,189.971,186.729,190.854,191.178,188.39,187.946,188.273,188.097,190.633,189.718,190.066,189.921,190.837,189.994,187.91,189.552,191.752,188.386,192.751,187.214,189.95,193.135,192.255,190.467,187.373,192.196,191.057,190.933,190.278,191.077,190.376,191.573,192.58,191.092,192.246,192.232,193.146,191.573,192.361,192.066,190.493,189.079,191.157,190.629,190.793,190.416,192.423,190.374,192.345,193.304,191.388,191.637,194.435,192.413,195.683,192.073,191.473,191.779,191.253,193.885,191.484,191.576,192.659,193.241,191.022,191.683,192.295,192.623,192.873,191.776,193.998,195.514,194.073,193.718,194.543,194.497,193.966,191.189,192.169,195.108,193.304,194.534,193.118,193.204,196.393,197.205,194.201,193.609,195.632,193.566,193.44,193.976,195.076
