R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,286.03,304.646,327.28,327.99,269.085,310.574,350.129,295.755,263.492,289.845,322.018,292.467,296.623,285.175,291.385,301.421,296.064,309.275,305.263,315.406,305.721,295.76,297.662,316.611,289.849,316.939,296.672,299.971,313.928,323.345,308.366,303.88,309.219,305.689,299.894,293.93,295.176,298.737,310.799,315.383,314.248,319.305,310.251,333.479,321.02,310.502,320.79,287.215,292.089,310.778,312.129,312.157,307.144,315.03,303.936,325.981,319.855,300.392,304.026,318.65,316.154,331.813,325.122,306.173,306.025,313.578,316.458,312.663,318.718,319.507,316.54,305.657,315.154,311.776,326.362,306.223,320.581,330.362,340.355,316.52,319.004,324.997,328.13,320.419,302.687,312.165,329.561,330.219,314.423,313.026,322.557,341.516,329.446,333.712,312.137,319.004,326.738,323.408,337.001,335.113
7.79,0.421,487.591,516.867,559.076,561.88,458.178,531.045,599.085,504.868,448.292,494.933,549.646,499.485,505.268,487.045,497.962,514.487,506.309,528.968,523.064,540.181,522.727,505.762,509.851,542.175,494.668,543.617,507.935,513.551,538.894,554.42,529.559,521.264,531.414,523.826,513.429,503.768,506.43,512.628,533.256,542.514,540.419,548.971,532.796,574.095,552.26,534.318,552.302,493.643,502.471,534.221,537.866,538.362,528.668,543.7,524.114,562.079,552.166,516.7,523.615,550.011,545.017,574.143,561.945,527.396,528.503,542.287,546.272,539.955,551.236,553.104,547.169,528.752,545.214,539.908,564.507,529.908,555.586,572.243,590.004,547.678,552.353,562.84,568.224,554.312,524.624,540.87,570.711,573.541,544.376,542.308,558.775,593.266,571.425,578.986,540.874,552.344,567.516,560.851,585.717,582.213
7.79,0.516,664.183,701.301,762.068,767.431,623.858,724.572,817.263,688.23,610.139,674.925,748.826,681.187,687.769,664.354,679.47,701.227,691.128,721.941,714.895,737.861,713.324,690.365,696.748,740.523,674.326,743.374,693.956,701.528,737.394,757.873,724.938,713.046,727.847,715.993,701.376,688.818,692.976,701.511,729.495,743.466,740.492,751.971,729.355,786.973,756.827,732.538,757.308,676.5,688.976,731.834,738.102,739.253,724.987,746.923,719.734,771.511,758.628,708.326,718.401,755.6,748.12,790.005,772.704,723.672,726.529,746.115,750.564,742.193,758.443,761.485,752.549,727.774,750.333,743.604,776.653,729.52,765.528,788.058,812.817,753.786,760.589,775.047,782.359,762.787,723.164,745.242,785.818,791.394,749.635,747.16,769.674,818.559,787.712,798.244,745.32,760.585,783.147,773.129,808.508,803.472
7.79,0.621,874.322,919.125,1003.08,1012.15,821.201,954.921,1076.24,906.441,802.917,889.342,985.191,897.635,904.581,875.775,895.897,923.326,911.535,951.806,943.938,973.49,940.386,910.526,919.98,976.936,888.274,981.877,916.108,925.891,974.669,1000.56,958.754,942.374,963.072,945.494,925.717,910.116,916.286,927.612,964.082,984.202,980.176,994.93,964.567,1041.83,1001.84,970.264,1003.03,896.056,913.002,968.561,978.517,980.705,960.609,991.289,955.003,1022.87,1006.85,938.314,952.371,1002.75,992.066,1049.9,1026.34,959.474,965.041,991.8,996.262,985.663,1008.16,1012.79,999.914,967.934,997.641,989.516,1032.17,970.432,1019.01,1048.29,1081.45,1002.27,1011.81,1030.96,1040.47,1014.05,963.307,992.141,1045.15,1054.82,997.364,994.602,1024.19,1090.78,1048.9,1063.01,992.372,1011.83,1043.97,1029.58,1077.96,1071
7.79,0.726,1098.71,1149.81,1259.47,1273.13,1032.3,1200.68,1351.45,1139.36,1009.22,1118.49,1236.51,1128.95,1135.66,1102.01,1127.44,1160.22,1147.32,1197.3,1189.17,1225.24,1182.97,1146.07,1159.14,1229.51,1116.89,1237.13,1154.11,1166.08,1228.93,1260,1209.67,1188.31,1215.65,1191.29,1165.9,1147.55,1156.11,1170.4,1215.53,1242.74,1237.61,1255.58,1216.95,1315.22,1264.89,1225.92,1267.03,1132.66,1154.47,1222.85,1237.33,1240.93,1214.25,1254.74,1208.79,1293.26,1274.37,1185.94,1204.44,1269.1,1254.77,1330.32,1299.95,1213.57,1222.69,1257.34,1261.21,1248.51,1277.98,1284.48,1267.03,1227.86,1265,1255.73,1308.04,1231.2,1293.4,1329.52,1371.65,1270.86,1283.53,1307.59,1319.32,1285.57,1223.87,1259.63,1325.39,1340.3,1265.47,1262.63,1299.57,1385.49,1331.59,1349.54,1260.11,1283.62,1326.77,1307.32,1369.98,1360.89
7.79,0.84,1355.06,1411.41,1551.11,1570.58,1273.99,1481.03,1664.03,1405.3,1245.55,1380.43,1522.29,1393.36,1399.23,1360.97,1392.36,1430.49,1417.03,1477.64,1469.82,1512.76,1460.09,1415.53,1433.04,1517.97,1378.24,1529.08,1426.73,1440.99,1520.07,1556.39,1497.38,1470.19,1505.39,1472.69,1440.84,1419.86,1431.39,1449.03,1503.55,1539.34,1532.99,1554.28,1506.32,1628.42,1566.56,1519.61,1569.96,1405.1,1432.52,1514.68,1534.88,1540.38,1505.89,1557.97,1501.12,1603.84,1582.18,1470.79,1494.51,1575.54,1556.88,1653.18,1614.99,1506.04,1519.82,1563.65,1566.21,1551.46,1589.15,1597.94,1574.92,1528.11,1573.48,1563.25,1625.9,1532.44,1610.3,1653.8,1706.06,1580.7,1597.15,1626.67,1640.75,1598.68,1525.51,1568.85,1648.5,1670.27,1575.1,1572.41,1617.47,1725.73,1657.99,1680.32,1569.7,1597.35,1653.8,1628.22,1707.49,1695.89
7.79,0.944,1599.09,1658.76,1827.46,1852.86,1504.59,1747.38,1959.7,1658.26,1471.2,1629.88,1793,1645.15,1649.76,1607.9,1644.88,1687.39,1674.04,1744.28,1737.31,1786.23,1723.8,1672.33,1694.31,1792.33,1627.18,1807.11,1686.81,1703.06,1797.63,1838.36,1772.05,1739.23,1782.12,1740.98,1702.95,1679.98,1694.49,1715.29,1778.27,1822.57,1815.12,1839.25,1782.56,1927.09,1854.56,1800.45,1859.31,1666.27,1699.07,1793.52,1819.59,1827.17,1785.04,1848.41,1781.37,1900.74,1876.88,1743.57,1772.35,1868.92,1846.03,1962.43,1916.8,1786.24,1804.95,1857.63,1858.41,1842.02,1887.72,1898.78,1870.18,1816.65,1869.58,1858.75,1930.62,1821.93,1914.74,1964.86,2026.62,1878.04,1898.28,1932.83,1948.98,1899.09,1815.97,1866.19,1958.42,1987.43,1872.58,1870.25,1922.77,2052.41,1971.42,1997.93,1867.49,1898.64,1968.29,1936.6,2031.86,2017.82
7.79,1.054,1867.02,1928.63,2129.42,2161.65,1758.4,2039.15,2282.08,1935.76,1719.8,1903.82,2088.68,1921.68,1924.46,1879.49,1922.46,1969,1956.44,2036.74,2031.26,2086.11,2013.2,1954.54,1981.66,2093.2,1900.69,2112.37,1972.92,1991.13,2102.67,2147.62,2074.35,2035.28,2086.77,2035.9,1991.1,1966.46,1984.44,2008.65,2080.35,2134.34,2125.77,2152.63,2086.57,2255.33,2171.46,2110.01,2177.86,1954.93,1993.63,2100.62,2133.59,2143.72,2093.05,2169.01,2091,2227.84,2202.06,2044.72,2079.11,2192.62,2165,2303.7,2250,2095.68,2120.28,2182.76,2181,2163.19,2217.86,2231.49,2196.45,2136.2,2197.1,2185.94,2267.22,2142.5,2251.7,2308.61,2380.59,2206.85,2231.42,2271.3,2289.52,2231.22,2138.24,2195.63,2300.94,2338.62,2201.91,2200.16,2260.61,2413.69,2318.17,2349.22,2197.54,2232.02,2316.68,2278.04,2390.95,2374.19
8.17,0.292,246.37,264.802,281.722,278.787,231.291,265.107,302.111,252.644,227.539,246.837,276.523,250.323,260.463,244.019,249.787,259.009,253.248,265.682,260.887,269.558,263.935,253.49,253.832,272.756,249.438,272.464,254.61,256.891,267.966,279.118,264.587,260.379,263.848,263.838,257.054,251.197,251.735,256.545,268.902,269.354,270.363,273.806,267.856,288.41,277.519,266.262,275.226,245.091,249.06,268.16,265.128,265.93,264.217,268.009,258.12,280.788,272.284,258.142,259.526,270.923,271.095,282.194,277.725,263.267,259.912,266.387,270.09,267.57,272.487,271.17,269.221,259.089,267.939,263.665,279.529,258.504,272.273,282.161,289.954,268.191,271.336,276.279,278.238,273.904,255.731,265.148,281.91,279.99,267.859,266.26,275.516,290.268,280.444,284.436,266.241,272.329,277.043,275.623,286.226,284.675
8.17,0.414,426.851,457.161,489.726,485.663,399.995,460.836,526.175,438.222,393.151,428.101,480.221,434.401,451.249,423.348,433.773,449.482,440.097,462.097,454.374,469.41,458.896,440.549,441.75,475.003,432.665,475.184,443.084,447.014,467.654,486.745,461.871,454.002,460.873,459.624,447.329,437.434,438.804,447.416,469.098,470.991,472.71,478.606,467.67,504.997,485.501,465.816,481.775,427.878,435.248,468.67,464.304,466.181,462.384,470.17,452.24,492.395,477.859,451.36,454.267,475.362,475.242,496.562,488.173,461.071,456.107,468.223,474.017,469.822,479.232,477.183,473.068,455.396,471.176,463.952,491.806,454.425,479.699,497.139,511.312,471.634,477.63,486.486,489.868,481.863,450.273,466.939,496.594,494.484,471.457,468.896,485.375,512.927,494.699,501.95,469.018,479.48,489.269,486.061,505.968,503.01
8.17,0.524,610.119,650.999,701.162,696.653,571.162,660.1,754.191,626.803,561.053,612.392,687.081,621.642,644.689,605.828,621.137,643.052,630.494,662.243,652.024,673.321,657.503,631.181,633.634,681.336,618.935,682.453,635.527,641.053,672.1,698.866,664.023,652.139,662.947,659.662,641.546,627.839,630.326,642.897,673.969,678.004,680.423,688.67,672.423,727.44,699.048,670.926,694.052,615.61,626.666,674.433,669.324,672.612,666.217,678.748,652.355,710.353,689.995,649.974,654.71,686.276,685.607,718.42,705.734,664.778,658.793,677.083,684.51,678.8,693.25,690.619,683.864,658.69,681.602,671.594,711.538,657.355,694.961,720.058,740.963,682.264,691.46,704.369,709.13,697.199,652.317,676.369,719.151,717.689,682.551,679.185,703.085,744.603,717.274,727.966,679.564,694.261,710.165,704.688,734.813,730.28
8.17,0.645,829.568,881.152,953.904,949.63,776.252,898.871,1026.69,852.613,762.177,833.278,934.207,846.098,875.792,824.778,845.989,874.748,859.045,902.282,889.666,918.077,895.675,860.036,864.382,928.947,842.142,931.678,866.944,874.246,918.297,953.648,907.711,890.778,906.752,900.202,874.971,857.125,861.242,878.586,920.604,927.894,931.136,941.961,919.217,995.751,956.738,918.844,950.443,842.725,858.375,922.77,917.453,922.776,912.804,931.672,894.996,974.057,947.197,890.21,897.406,941.961,940.38,987.951,969.867,911.5,904.999,931.055,939.836,932.572,953.489,950.353,939.985,906.191,937.584,924.543,978.592,904.453,957.29,991.37,1020.46,938.47,951.787,969.535,975.831,959.091,898.986,931.732,989.97,990.23,939.665,935.564,968.275,1027.3,988.633,1003.52,936.381,955.798,979.991,971.335,1014.34,1007.79
