R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,weight_Barros2016_MI,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2,center_Barros2016_MI
1.1181073,149.279873,166.687828,180.433297,194.178765,200.846263,0.298831265,0.0709860503,0.189223239,0.440959446,0,189.571252,164.996958,159.794341,185.582133,255.222998
1.1215799,149.37622,166.750576,180.455463,194.160351,200.862763,0.29909026,0.0709666516,0.189230364,0.440712725,0,189.533293,165.082011,159.897474,185.597379,255.002974
1.1250634,149.471965,166.81217,180.476039,194.139907,200.877477,0.299350239,0.0709471971,0.189237555,0.440465009,0,189.49314,165.166224,159.999963,185.610974,254.778229
1.1285577,149.5671,166.872595,180.495006,194.117416,200.890386,0.299611195,0.0709276877,0.189244812,0.440216305,0,189.450771,165.249584,160.101798,185.622902,254.548719
1.1320628,149.661616,166.931837,180.512349,194.092862,200.901473,0.299873129,0.0709081237,0.189252137,0.43996661,0,189.406167,165.332084,160.202972,185.633147,254.314395
1.1355788,149.755511,166.989883,180.528054,194.066224,200.910723,0.300136052,0.0708885049,0.189259529,0.439715914,0,189.359305,165.413717,160.30348,185.641694,254.075203
1.1391058,149.848781,167.046722,180.542104,194.037485,200.918118,0.300399971,0.0708688309,0.18926699,0.439464208,0,189.310162,165.494477,160.403319,185.648527,253.831083
1.1426436,149.941411,167.102335,180.554482,194.006629,200.923641,0.300664874,0.0708491031,0.18927452,0.439211503,0,189.258719,165.57435,160.502474,185.65363,253.582
1.1461925,150.033406,167.156713,180.565173,193.973634,200.927274,0.300930784,0.0708293203,0.18928212,0.438957776,0,189.204951,165.653334,160.600948,185.656987,253.32788
1.1497524,150.124753,167.209838,180.574161,193.938483,200.928999,0.301197696,0.0708094832,0.18928979,0.438703031,0,189.148837,165.731419,160.698729,185.658581,253.068678
1.1533234,150.215449,167.261699,180.581429,193.901158,200.9288,0.301465619,0.0707895916,0.189297531,0.438447259,0,189.090353,165.808596,160.795814,185.658397,252.804333
1.1569054,150.305486,167.312279,180.58696,193.861641,200.926658,0.301734546,0.0707696464,0.189305343,0.438190465,0,189.029477,165.884855,160.892192,185.656418,252.534799
1.1604986,150.39486,167.361563,180.590737,193.81991,200.922554,0.302004494,0.0707496468,0.189313228,0.437932631,0,188.966185,165.960191,160.987861,185.652626,252.260005
1.1641029,150.483561,167.409536,180.592743,193.77595,200.916471,0.302275458,0.0707295937,0.189321185,0.437673763,0,188.900455,166.034592,161.08281,185.647005,251.979903
1.1677185,150.571588,167.456183,180.59296,193.729737,200.90839,0.302547453,0.0707094862,0.189329217,0.437413844,0,188.832259,166.108054,161.177037,185.639538,251.694422
1.1713452,150.658928,167.501486,180.591372,193.681257,200.898292,0.302820466,0.0706893259,0.189337322,0.437152886,0,188.761578,166.180562,161.270529,185.630207,251.40352
1.1749833,150.745583,167.545434,180.58796,193.630486,200.886156,0.303094521,0.0706691114,0.189345502,0.436890865,0,188.688383,166.252115,161.363287,185.618994,251.107114
1.1786326,150.831538,167.588005,180.582707,193.577408,200.871967,0.303369605,0.0706488441,0.189353758,0.436627793,0,188.612653,166.322697,161.455297,185.605883,250.805162
1.1822932,150.916791,167.629185,180.575594,193.522003,200.855703,0.303645726,0.0706285238,0.189362089,0.436363661,0,188.534362,166.392302,161.546554,185.590855,250.497596
1.1859653,151.001337,167.668958,180.566603,193.464249,200.837345,0.303922901,0.0706081499,0.189370498,0.436098451,0,188.453482,166.460923,161.637055,185.573892,250.184337
1.1896487,151.085164,167.707304,180.555716,193.404128,200.816873,0.304201117,0.0705877236,0.189378984,0.435832176,0,188.369991,166.528548,161.726787,185.554976,249.865341
1.1933436,151.168272,167.744209,180.542914,193.341619,200.794267,0.304480389,0.0705672443,0.189387548,0.435564819,0,188.28386,166.59517,161.815748,185.534088,249.540528
1.1970499,151.250648,167.779653,180.528179,193.276704,200.769508,0.304760712,0.070546713,0.189396191,0.435296384,0,188.195066,166.660777,161.903926,185.511211,249.209842
1.2007678,151.332289,167.813618,180.511489,193.20936,200.742573,0.305042102,0.0705261287,0.189404913,0.435026856,0,188.103578,166.725363,161.991318,185.486323,248.873201
1.2044972,151.413187,167.846085,180.492827,193.139569,200.713444,0.305324552,0.0705054926,0.189413716,0.434756239,0,188.009373,166.788916,162.077914,185.459408,248.530547
1.2082381,151.493333,167.877035,180.472173,193.067311,200.682099,0.305608065,0.0704848049,0.189422599,0.434484531,0,187.912425,166.851427,162.163705,185.430445,248.181815
1.2119908,151.572726,167.906451,180.449506,192.992561,200.648516,0.305892664,0.0704640644,0.189431564,0.434211708,0,187.812698,166.91289,162.24869,185.399414,247.826907
1.215755,151.651353,167.934312,180.424809,192.915306,200.612676,0.306178327,0.0704432731,0.189440611,0.433937789,0,187.710175,166.97329,162.332855,185.366298,247.465783
1.219531,151.729211,167.960598,180.398058,192.835519,200.574555,0.30646508,0.0704224297,0.189449741,0.43366275,0,187.604818,167.032621,162.416197,185.331074,247.098343
1.2233186,151.806288,167.985287,180.369235,192.753184,200.534133,0.306752907,0.0704015358,0.189458954,0.433386603,0,187.496607,167.090871,162.498703,185.293724,246.724536
1.2271181,151.882584,168.00836,180.338318,192.668275,200.491386,0.307041833,0.0703805901,0.189468252,0.433109326,0,187.385505,167.148032,162.580372,185.254226,246.344259
1.2309293,151.958084,168.029795,180.305286,192.580777,200.446293,0.307331843,0.070359594,0.189477634,0.432830929,0,187.271489,167.204092,162.66119,185.21256,245.957458
1.2347524,152.032786,168.049571,180.270118,192.490665,200.398832,0.307622955,0.070338547,0.189487102,0.432551396,0,187.154525,167.259044,162.741154,185.168706,245.564038
1.2385874,152.106681,168.067665,180.232792,192.397919,200.348978,0.307915169,0.0703174494,0.189496656,0.432270725,0,187.034583,167.312875,162.820254,185.122641,245.163921
1.2424342,152.17976,168.084054,180.193287,192.302521,200.296711,0.308208479,0.0702963021,0.189506297,0.431988922,0,186.911637,167.365575,162.89848,185.074346,244.75704
1.2462931,152.252019,168.098716,180.15158,192.204444,200.242004,0.308502908,0.070275104,0.189516026,0.431705961,0,186.785648,167.417136,162.975829,185.023797,244.343284
1.2501639,152.32504,168.114385,180.111826,192.109268,200.190246,0.308798444,0.0702538566,0.189525844,0.431421856,0,186.662027,167.467818,163.053993,184.975972,243.936478
1.2540467,152.433458,168.19115,180.16493,192.13871,200.259143,0.309095093,0.0702325598,0.18953575,0.431136597,0,186.659081,167.523566,163.170047,185.039633,243.839101
1.2579416,152.541339,168.266834,180.216719,192.166603,200.326726,0.309392866,0.0702112134,0.189545746,0.430850175,0,186.654303,167.578199,163.285527,185.10208,243.738417
1.2618485,152.648676,168.341425,180.26718,192.192935,200.392983,0.309691754,0.0701898185,0.189555832,0.430562595,0,186.647677,167.631704,163.400424,185.163301,243.634396
1.2657676,152.755469,168.414912,180.316303,192.217694,200.457901,0.309991776,0.0701683744,0.18956601,0.43027384,0,186.639186,167.684075,163.514739,185.223286,243.527001
1.2696989,152.861709,168.487279,180.364073,192.240866,200.521469,0.31029293,0.0701468815,0.189576279,0.429983909,0,186.628812,167.735299,163.628462,185.282023,243.4162
1.2736424,152.967392,168.558515,180.410477,192.262439,200.583675,0.310595219,0.0701253404,0.189586641,0.429692799,0,186.616537,167.785366,163.741589,185.339501,243.30196
1.2775982,153.072513,168.628605,180.455502,192.2824,200.644505,0.310898652,0.0701037509,0.189597096,0.429400501,0,186.602343,167.834265,163.854114,185.395708,243.184244
1.2815662,153.177063,168.697534,180.499135,192.300736,200.703946,0.31120322,0.0700821141,0.189607646,0.429107021,0,186.586212,167.881986,163.966028,185.450632,243.063022
1.2855465,153.281039,168.765288,180.541362,192.317436,200.761986,0.311508933,0.0700604299,0.189618289,0.428812348,0,186.568127,167.928516,164.077327,185.504261,242.938257
1.2895393,153.384439,168.831857,180.582171,192.332486,200.818615,0.311815806,0.0700386976,0.189629029,0.428516467,0,186.548068,167.973849,164.18801,185.556586,242.809908
1.2935444,153.48725,168.897221,180.621547,192.345872,200.873815,0.312123826,0.0700169189,0.189639864,0.428219391,0,186.526017,168.017969,164.298063,185.607591,242.677947
1.2975619,153.589471,168.961367,180.659475,192.357583,200.927576,0.312433,0.0699950938,0.189650796,0.42792111,0,186.501955,168.060866,164.407483,185.657266,242.542335
1.301592,153.691098,169.024282,180.695943,192.367605,200.979886,0.312743345,0.0699732216,0.189661826,0.427621607,0,186.475862,168.102531,164.516268,185.7056,242.40303
1.3056345,153.792119,169.085947,180.730936,192.375925,201.030726,0.313054846,0.0699513039,0.189672954,0.427320896,0,186.447721,168.14295,164.624405,185.752577,242.260003
1.3096896,153.892534,169.14635,180.76444,192.382531,201.08009,0.313367519,0.0699293401,0.189684181,0.42701896,0,186.41751,168.182114,164.731893,185.798189,242.113209
1.3137573,153.992336,169.205473,180.796441,192.387408,201.127959,0.313681364,0.0699073308,0.189695508,0.426715797,0,186.385211,168.220009,164.838724,185.84242,241.962613
1.3178376,154.091517,169.263301,180.826923,192.390545,201.174322,0.313996382,0.0698852766,0.189706935,0.426411406,0,186.350803,168.256626,164.944891,185.885259,241.808176
1.3219306,154.190073,169.319818,180.855873,192.391928,201.219163,0.314312582,0.0698631773,0.189718463,0.426105778,0,186.314267,168.291951,165.050389,185.926693,241.649856
1.3260364,154.288,169.375007,180.883275,192.391544,201.262472,0.31462997,0.069841033,0.189730093,0.425798903,0,186.27558,168.325974,165.155213,185.96671,241.487612
1.3301548,154.385287,169.428849,180.909114,192.389378,201.304229,0.314948534,0.0698188453,0.189741826,0.425490795,0,186.234725,168.358681,165.259352,186.005294,241.321412
1.3342861,154.481931,169.481331,180.933375,192.38542,201.344425,0.315268295,0.0697966132,0.189753662,0.42518143,0,186.191679,168.390062,165.362804,186.042435,241.151206
1.3384302,154.577926,169.532432,180.956043,192.379655,201.383044,0.315589246,0.0697743377,0.189765602,0.424870814,0,186.14642,168.420104,165.46556,186.078119,240.976956
1.3425872,154.673266,169.582135,180.977102,192.372069,201.420071,0.315911396,0.0697520189,0.189777648,0.424558937,0,186.098929,168.448794,165.567615,186.112332,240.798618
1.346757,154.767941,169.630422,180.996536,192.362651,201.455491,0.316234738,0.0697296578,0.189789798,0.424245807,0,186.049184,168.47612,165.668959,186.14506,240.616157
1.3509398,154.86195,169.677275,181.01433,192.351386,201.48929,0.316559286,0.0697072541,0.189802054,0.423931406,0,185.997163,168.502069,165.769589,186.17629,240.429521
1.3551357,154.955286,169.722676,181.030468,192.33826,201.521453,0.316885048,0.0696848076,0.189814418,0.423615726,0,185.942841,168.52663,165.869499,186.206009,240.238664
1.3593445,155.047939,169.766603,181.044933,192.323263,201.551964,0.31721201,0.0696623202,0.18982689,0.42329878,0,185.886201,168.549788,165.968678,186.234201,240.043552
1.3635664,155.139904,169.809038,181.057708,192.306378,201.580809,0.317540187,0.0696397912,0.18983947,0.422980552,0,185.827216,168.571531,166.067121,186.260854,239.844134
1.3678015,155.23118,169.849963,181.068779,192.287594,201.607973,0.317869586,0.0696172209,0.189852159,0.422661034,0,185.765865,168.591846,166.164825,186.285953,239.64036
1.3720497,155.321752,169.889355,181.078126,192.266897,201.633439,0.3182002,0.0695946103,0.189864958,0.422340232,0,185.702124,168.61072,166.261777,186.309484,239.432191
1.376311,155.411617,169.927194,181.085735,192.244275,201.657191,0.318532029,0.0695719601,0.189877867,0.422018144,0,185.635973,168.628139,166.357971,186.331431,239.219582
1.3805856,155.500769,169.96346,181.091587,192.219714,201.679215,0.318865088,0.0695492697,0.189890888,0.421694754,0,185.567384,168.644091,166.453403,186.351781,239.002477
1.3848735,155.589201,169.99813,181.095665,192.193199,201.699494,0.319199377,0.06952654,0.189904022,0.421370062,0,185.496334,168.658561,166.548064,186.370519,238.780831
1.3891747,155.676908,170.031183,181.097951,192.16472,201.718011,0.319534895,0.0695037714,0.189917268,0.421044066,0,185.4228,168.671535,166.641948,186.387629,238.554596
1.3934893,155.76388,170.062597,181.09843,192.134262,201.734753,0.319871651,0.0694809641,0.189930628,0.420716757,0,185.346757,168.683,166.735046,186.403098,238.32372
1.3978173,155.850113,170.092348,181.097081,192.101813,201.7497,0.320209643,0.0694581188,0.189944102,0.420388136,0,185.268179,168.692942,166.827353,186.416909,238.088154
1.4021587,155.935597,170.120414,181.093887,192.06736,201.762836,0.320548872,0.0694352361,0.189957691,0.420058201,0,185.187044,168.701347,166.918858,186.429047,237.847849
1.4065136,156.020328,170.146771,181.08883,192.030889,201.774146,0.320889344,0.0694123162,0.189971396,0.419726943,0,185.103324,168.7082,167.009557,186.439497,237.602751
1.410882,156.104297,170.171393,181.081891,191.992389,201.78361,0.32123106,0.0693893598,0.189985218,0.419394362,0,185.016994,168.713487,167.09944,186.448242,237.352809
1.415264,156.187499,170.194258,181.073052,191.951845,201.791214,0.321574026,0.0693663669,0.189999157,0.41906045,0,184.928027,168.717193,167.188502,186.455268,237.097966
1.4196596,156.269924,170.21534,181.062294,191.909247,201.796939,0.321918241,0.0693433384,0.190013214,0.418725206,0,184.836399,168.719304,167.276733,186.460558,236.83817
1.4240688,156.351566,170.234611,181.049597,191.864582,201.800768,0.322263706,0.0693202749,0.19002739,0.418388629,0,184.742082,168.719804,167.364125,186.464096,236.57337
1.4284918,156.43242,170.252048,181.034941,191.817835,201.802682,0.322610434,0.069297176,0.190041686,0.418050704,0,184.645047,168.718679,167.450674,186.465865,236.303499
1.4329285,156.512476,170.267621,181.018309,191.768996,201.802665,0.322958417,0.0692740431,0.190056102,0.417711438,0,184.545269,168.715914,167.536369,186.465849,236.028509
1.4373789,156.591726,170.281305,180.999679,191.718053,201.800699,0.323307655,0.0692508768,0.190070639,0.41737083,0,184.442721,168.711492,167.621201,186.464032,235.748346
1.4418432,156.670165,170.29307,180.979031,191.664993,201.796764,0.323658161,0.0692276768,0.190085298,0.417028864,0,184.337373,168.705399,167.705165,186.460396,235.462941
1.4463214,156.747786,170.302889,180.956346,191.609803,201.790841,0.324009935,0.069204444,0.190100079,0.416685541,0,184.229196,168.697619,167.788253,186.454924,235.172237
1.4508134,156.824577,170.310731,180.931603,191.552475,201.782915,0.324362968,0.0691811794,0.190114984,0.416340868,0,184.118165,168.688136,167.870453,186.4476,234.876184
1.4553194,156.900535,170.316567,180.904781,191.492994,201.772965,0.324717275,0.069157883,0.190130012,0.41599483,0,184.004247,168.676934,167.951761,186.438406,234.574709
1.4598394,156.97565,170.320366,180.875858,191.43135,201.76097,0.325072853,0.0691345554,0.190145166,0.415647426,0,183.887414,168.663997,168.032167,186.427323,234.267754
1.4643735,157.049916,170.322097,180.844814,191.367531,201.746915,0.32542971,0.0691111968,0.190160445,0.415298648,0,183.767635,168.649307,168.111663,186.414336,233.95525
1.4689216,157.123322,170.321727,180.811627,191.301528,201.730778,0.325787836,0.0690878087,0.19017585,0.414948504,0,183.644882,168.63285,168.19024,186.399425,233.637145
1.4734838,157.195863,170.319224,180.776276,191.233329,201.712539,0.326147238,0.0690643913,0.190191383,0.414596988,0,183.519124,168.614609,168.26789,186.382572,233.313367
1.4780603,157.267531,170.314553,180.738737,191.162921,201.692178,0.32650793,0.0690409443,0.190207043,0.414244083,0,183.390325,168.594565,168.344606,186.363759,232.983841
1.4826509,157.338315,170.307682,180.698991,191.090299,201.669677,0.326869894,0.0690174697,0.190222832,0.413889805,0,183.258461,168.572703,168.420376,186.342968,232.648515
1.4872558,157.40821,170.298574,180.657012,191.01545,201.645015,0.327233144,0.0689939671,0.19023875,0.413534139,0,183.123495,168.549004,168.495194,186.32018,232.307311
1.491875,157.477207,170.287193,180.612778,190.938364,201.618171,0.327597679,0.0689704375,0.190254798,0.413177086,0,182.985396,168.523452,168.569051,186.295376,231.960161
1.4965085,157.545297,170.273503,180.566267,190.859032,201.589123,0.327963496,0.0689468816,0.190270976,0.412818646,0,182.844132,168.496029,168.641936,186.268536,231.606997
1.5011564,157.620621,170.275701,180.5409,190.806099,201.583173,0.328330602,0.0689232998,0.190287287,0.412458811,0,182.733396,168.482118,168.722566,186.263038,231.313135
1.5058188,157.719835,170.331303,180.584688,190.838073,201.65213,0.328699003,0.0688996925,0.190303729,0.412097576,0,182.722277,168.513231,168.828768,186.326754,231.212712
1.5104957,157.818391,170.385536,180.62707,190.868604,201.719759,0.329068695,0.0688760606,0.190320305,0.41173494,0,182.709289,168.543001,168.934266,186.389244,231.109072
1.515187,157.91628,170.438381,180.668032,190.897683,201.786047,0.32943967,0.0688524053,0.190337014,0.411370911,0,182.694413,168.571415,169.039049,186.450494,231.002184
1.519893,158.013499,170.489823,180.707562,190.925301,201.850986,0.329811947,0.0688287261,0.190353858,0.411005469,0,182.677631,168.598462,169.143116,186.510498,230.892012
1.5246135,158.110038,170.539842,180.745644,190.951446,201.91456,0.33018551,0.068805025,0.190370836,0.410638628,0,182.658926,168.624128,169.246455,186.56924,230.778527
1.5293488,158.205897,170.588424,180.782267,190.97611,201.976759,0.33056038,0.0687813012,0.190387952,0.410270368,0,182.638279,168.648402,169.349065,186.626712,230.661691
1.5340987,158.301063,170.635546,180.817414,190.999282,202.037569,0.330936537,0.0687575567,0.190405203,0.409900703,0,182.615672,168.67127,169.450934,186.6829,230.541476
1.5388634,158.395533,170.681193,180.851072,191.020952,202.096976,0.331313995,0.0687337915,0.190422592,0.409529622,0,182.591086,168.69272,169.552058,186.737793,230.417844
1.5436428,158.489296,170.725344,180.883227,191.04111,202.154969,0.331692743,0.0687100069,0.190440119,0.409157131,0,182.564504,168.712737,169.652426,186.791378,230.290764
1.5484372,158.582354,170.767982,180.913865,191.059747,202.211536,0.332072802,0.0686862025,0.190457786,0.40878321,0,182.535904,168.731309,169.752038,186.843646,230.160195
1.5532464,158.674692,170.809086,180.942969,191.076851,202.266661,0.332454154,0.0686623801,0.190475591,0.408407875,0,182.505268,168.748423,169.85088,186.894582,230.026108
1.5580705,158.766306,170.848637,180.970526,191.092415,202.320333,0.332836802,0.0686385403,0.190493537,0.40803112,0,182.472579,168.764064,169.948947,186.944175,229.888466
1.5629097,158.857193,170.886616,180.996521,191.106426,202.372539,0.333220761,0.0686146831,0.190511625,0.407652931,0,182.437813,168.778221,170.046235,186.992413,229.747228
1.5677638,158.947339,170.923,181.020938,191.118875,202.423263,0.333606009,0.0685908103,0.190529854,0.407273327,0,182.400954,168.790877,170.142731,187.039282,229.602365
1.5726331,159.036745,170.957772,181.043762,191.129753,202.472494,0.333992569,0.0685669216,0.190548226,0.406892284,0,182.361979,168.802021,170.238434,187.084772,229.453832
1.5775174,159.092307,170.990908,181.064979,191.139049,202.520217,0.334380419,0.068543019,0.190566741,0.406509821,0,182.320871,168.811637,170.33333,187.128868,229.301598
1.5824169,159.099916,171.022387,181.084571,191.146754,202.566419,0.334769574,0.0685191024,0.1905854,0.406125924,0,182.277606,168.819711,170.427415,187.171558,229.145621
1.5873317,159.10606,171.05219,181.102523,191.152857,202.611085,0.335160036,0.0684951724,0.190604204,0.405740588,0,182.232165,168.82623,170.520683,187.21283,228.985861
1.5922617,159.110724,171.080291,181.11882,191.157349,202.654201,0.335551794,0.0684712306,0.190623153,0.405353822,0,182.184527,168.831179,170.613123,187.252669,228.822282
1.597207,159.113893,171.10667,181.133445,191.16022,202.695754,0.335944852,0.0684472775,0.190642249,0.404965621,0,182.13467,168.834542,170.704728,187.291064,228.654844
1.6021677,159.115556,171.131304,181.146382,191.16146,202.735729,0.336339214,0.0684233137,0.190661491,0.404575981,0,182.082573,168.836306,170.795493,187.328001,228.483505
1.6071438,159.115696,171.154169,181.157615,191.16106,202.774111,0.336734876,0.0683993403,0.190680882,0.404184902,0,182.028215,168.836455,170.885407,187.363466,228.308224
1.6121354,159.1143,171.175243,181.167126,191.159009,202.810886,0.33713184,0.0683753578,0.190700421,0.403792381,0,181.971572,168.834974,170.974465,187.397446,228.12896
1.6171424,159.111354,171.1945,181.174899,191.155299,202.846037,0.337530096,0.068351368,0.190720108,0.403398428,0,181.912625,168.831848,171.062655,187.429926,227.945676
1.622165,159.106843,171.211916,181.180917,191.149919,202.879554,0.337929653,0.0683273708,0.190739946,0.40300303,0,181.851348,168.827061,171.149973,187.460895,227.758322
1.6272032,159.100753,171.227468,181.185163,191.142859,202.911416,0.338330508,0.0683033675,0.190759934,0.40260619,0,181.787721,168.820599,171.236409,187.490336,227.566859
1.6322571,159.093068,171.241128,181.18762,191.134111,202.941613,0.338732663,0.0682793586,0.190780074,0.402207904,0,181.721718,168.812445,171.321955,187.518238,227.371241
1.6373266,159.083774,171.252872,181.188269,191.123666,202.970126,0.339136106,0.0682553459,0.190800366,0.401808182,0,181.65332,168.802583,171.406602,187.544584,227.171429
1.6424119,159.072856,171.262674,181.187093,191.111512,202.996941,0.339540847,0.0682313295,0.19082081,0.401407013,0,181.582499,168.790998,171.490344,187.569361,226.967371
1.647513,159.060298,171.270507,181.184074,191.097641,203.022042,0.339946882,0.0682073106,0.190841408,0.401004399,0,181.509233,168.777672,171.573171,187.592554,226.759025
1.6526299,159.046085,171.276343,181.179194,191.082045,203.045413,0.340354204,0.0681832904,0.19086216,0.400600345,0,181.433499,168.762591,171.655074,187.614149,226.546347
1.6577627,159.0302,171.280156,181.172434,191.064713,203.067038,0.340762817,0.0681592696,0.190883066,0.400194847,0,181.355271,168.745736,171.736045,187.634131,226.329287
