R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,weight_Barros2016_MI,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2,center_Barros2016_MI
1.7313188,158.623208,171.65125,178.074037,184.496824,187.385665,0.836349541,0.163650459,0,0,0,179.98383,168.31388,172.766872,187.735871,222.802455
1.7366961,158.580264,171.568905,177.969754,184.370603,187.262,0.836566455,0.163433545,0,0,0,179.86505,168.268312,172.832795,187.729778,222.513551
1.74209,158.535374,171.483932,177.862653,184.241375,187.135288,0.836783401,0.163216599,0,0,0,179.743343,168.22068,172.897639,187.721815,222.219419
1.7475006,158.488521,171.3963,177.752705,184.10911,187.005496,0.837000373,0.162999627,0,0,0,179.618678,168.170964,172.961394,187.711964,221.919995
1.7529281,158.478978,171.364243,177.706805,184.049367,186.947377,0.837217373,0.162782627,0,0,0,179.562855,168.160838,173.04184,187.741707,221.731138
1.7583724,158.501558,171.380175,177.716186,184.052197,186.951122,0.837434387,0.162565613,0,0,0,179.566452,168.184798,173.1366,187.805543,221.637819
1.7638337,158.522817,171.39454,177.723906,184.053272,186.953095,0.837651416,0.162348584,0,0,0,179.568347,168.207355,173.230522,187.868139,221.541445
1.7693119,158.542738,171.407322,177.729948,184.052575,186.953281,0.837868446,0.162131554,0,0,0,179.568525,168.228494,173.323596,187.929485,221.441986
1.7748071,158.561312,171.418505,177.734298,184.050091,186.951663,0.838085475,0.161914525,0,0,0,179.566971,168.248202,173.415816,187.989569,221.339413
1.7803194,158.578526,171.428075,177.736937,184.0458,186.948222,0.838302497,0.161697503,0,0,0,179.563666,168.266468,173.507175,188.048379,221.233693
1.7858488,158.594366,171.436015,177.737852,184.039688,186.942943,0.838519504,0.161480496,0,0,0,179.558596,168.283276,173.597662,188.105904,221.124795
1.7913954,158.608821,171.442311,177.737025,184.031738,186.935809,0.838736491,0.161263509,0,0,0,179.551744,168.298614,173.687272,188.162132,221.012687
1.7969592,158.621879,171.446946,177.734439,184.021932,186.926802,0.83895345,0.16104655,0,0,0,179.543092,168.312469,173.775995,188.217051,220.897338
1.8025403,158.633523,171.449904,177.730078,184.010252,186.915903,0.839170375,0.160829625,0,0,0,179.532624,168.324825,173.863823,188.27065,220.778713
1.8081387,158.643745,171.451171,177.723926,183.996682,186.903097,0.83938726,0.16061274,0,0,0,179.520324,168.335671,173.950748,188.322915,220.656782
1.8137545,158.652527,171.450727,177.715965,183.981203,186.888364,0.839604097,0.160395903,0,0,0,179.506173,168.34499,174.036761,188.373835,220.53151
1.8193877,158.659859,171.448558,177.706178,183.963798,186.871687,0.83982088,0.16017912,0,0,0,179.490154,168.35277,174.121855,188.423398,220.402864
1.8250385,158.665727,171.444647,177.694547,183.944448,186.853046,0.840037606,0.159962394,0,0,0,179.47225,168.358996,174.206021,188.471591,220.270806
1.8307068,158.670116,171.438976,177.681055,183.923135,186.832424,0.840254262,0.159745738,0,0,0,179.452442,168.363653,174.28925,188.518402,220.135305
1.8363927,158.673013,171.431528,177.665685,183.899841,186.809801,0.840470845,0.159529155,0,0,0,179.430713,168.366727,174.371534,188.563817,219.996325
1.8420962,158.674404,171.422288,177.648418,183.874548,186.78516,0.840687344,0.159312656,0,0,0,179.407045,168.368203,174.452863,188.607824,219.853832
1.8478175,158.674275,171.411237,177.629236,183.847235,186.75848,0.840903758,0.159096242,0,0,0,179.381419,168.368066,174.53323,188.65041,219.707785
1.8535565,158.672611,171.398356,177.60812,183.817885,186.729742,0.841120074,0.158879926,0,0,0,179.353816,168.366301,174.612624,188.691563,219.558153
1.8593134,158.669399,171.38363,177.585054,183.786477,186.698926,0.841336291,0.158663709,0,0,0,179.324218,168.362893,174.691038,188.731268,219.404894
1.8650882,158.664625,171.367039,177.560016,183.752992,186.666013,0.8415524,0.1584476,0,0,0,179.292605,168.357827,174.768463,188.769514,219.247972
1.8708808,158.658272,171.348566,177.53299,183.717413,186.630985,0.841768387,0.158231613,0,0,0,179.25896,168.351086,174.844887,188.806285,219.087354
1.8766915,158.650328,171.328191,177.503953,183.679715,186.593817,0.841984254,0.158015746,0,0,0,179.22326,168.342656,174.920305,188.841569,218.922993
1.8825202,158.640775,171.305897,177.47289,183.639882,186.554491,0.842199988,0.157800012,0,0,0,179.185488,168.33252,174.994704,188.875352,218.754856
1.8883671,158.6296,171.281664,177.439778,183.597891,186.512987,0.842415587,0.157584413,0,0,0,179.145623,168.320662,175.068079,188.90762,218.582898
1.8942321,158.616787,171.255474,177.404599,183.553724,186.469283,0.842631039,0.157368961,0,0,0,179.103646,168.307066,175.140416,188.93836,218.407084
1.9001153,158.60232,171.227307,177.367333,183.507358,186.423358,0.842846336,0.157153664,0,0,0,179.059535,168.291715,175.211708,188.967556,218.227372
1.9060167,158.586184,171.197144,177.327959,183.458774,186.375192,0.84306147,0.15693853,0,0,0,179.013271,168.274594,175.281944,188.995195,218.043722
1.9119365,158.568364,171.164965,177.286457,183.407949,186.324762,0.843276437,0.156723563,0,0,0,178.964833,168.255685,175.351115,189.021263,217.856088
1.9178747,158.548843,171.13075,177.242805,183.354861,186.272044,0.84349123,0.15650877,0,0,0,178.914198,168.234971,175.419213,189.045745,217.664429
1.9238313,158.527605,171.094479,177.196984,183.29949,186.21702,0.843705836,0.156294164,0,0,0,178.861347,168.212436,175.486225,189.068626,217.468704
1.9298065,158.504633,171.056131,177.148972,183.241812,186.159664,0.843920255,0.156079745,0,0,0,178.806257,168.188061,175.552144,189.089893,217.268864
1.9358002,158.479913,171.015687,177.098748,183.181808,186.099957,0.844134473,0.155865527,0,0,0,178.748908,168.16183,175.616958,189.109529,217.064871
1.9418125,158.453426,170.973125,177.046288,183.119452,186.037872,0.844348483,0.155651517,0,0,0,178.689276,168.133725,175.680657,189.127519,216.856679
1.9478434,158.425156,170.928424,176.991574,183.054723,185.973389,0.844562275,0.155437725,0,0,0,178.62734,168.103728,175.743231,189.143848,216.644243
1.9538932,158.395085,170.881562,176.93458,182.987597,185.906483,0.844775851,0.155224149,0,0,0,178.563076,168.07182,175.804672,189.158502,216.427508
1.9599617,158.363197,170.832519,176.875286,182.918053,185.83713,0.844989192,0.155010808,0,0,0,178.496463,168.037984,175.864966,189.171464,216.206438
1.966049,158.329474,170.781272,176.813668,182.846065,185.765307,0.845202293,0.154797707,0,0,0,178.427477,168.002201,175.924104,189.182719,215.980983
1.9721553,158.293899,170.727798,176.749704,182.771609,185.690988,0.84541515,0.15458485,0,0,0,178.356094,167.964452,175.982076,189.192251,215.75109
1.9782805,158.256453,170.672077,176.683369,182.694662,185.61415,0.84562775,0.15437225,0,0,0,178.282291,167.924719,176.03887,189.200043,215.516715
1.9844247,158.217119,170.614084,176.614642,182.615201,185.534769,0.845840085,0.154159915,0,0,0,178.206045,167.882982,176.094477,189.206081,215.277807
1.990588,158.17588,170.553799,176.543499,182.533199,185.452817,0.84605215,0.15394785,0,0,0,178.127331,167.839223,176.148884,189.210346,215.034314
1.9967705,158.132714,170.491195,176.469913,182.448631,185.36827,0.846263937,0.153736063,0,0,0,178.046123,167.79342,176.202082,189.212823,214.786183
2.0029722,158.118363,170.473089,176.447225,182.421362,185.340574,0.846475436,0.153524564,0,0,0,178.019521,167.778192,176.269653,189.244194,214.618565
2.0091931,158.135973,170.504325,176.48093,182.457535,185.375836,0.846686637,0.153313363,0,0,0,178.05339,167.796878,176.353165,189.307575,214.540361
2.0154334,158.152218,170.534171,176.513221,182.492272,185.40963,0.846897535,0.153102465,0,0,0,178.085849,167.814116,176.435716,189.369699,214.459323
2.021693,158.167086,170.562615,176.544087,182.525559,185.441942,0.847108118,0.152891882,0,0,0,178.116885,167.829892,176.517294,189.430554,214.375425
2.0279721,158.180564,170.589644,176.573514,182.557385,185.472759,0.847318381,0.152681619,0,0,0,178.146485,167.844193,176.597893,189.490129,214.288636
2.0342706,158.192637,170.615244,176.601489,182.587735,185.502068,0.847528311,0.152471689,0,0,0,178.174636,167.857004,176.677501,189.54841,214.198931
2.0405888,158.203295,170.639402,176.627999,182.616595,185.529854,0.847737906,0.152262094,0,0,0,178.201325,167.868313,176.756112,189.605389,214.106277
2.0469265,158.212523,170.662105,176.653028,182.643952,185.556103,0.847947151,0.152052849,0,0,0,178.226537,167.878105,176.833715,189.66105,214.010648
2.053284,158.220308,170.683338,176.676565,182.669793,185.580802,0.848156043,0.151843957,0,0,0,178.25026,167.886366,176.910302,189.715384,213.912013
2.0596612,158.226638,170.703088,176.698595,182.694102,185.603935,0.848364569,0.151635431,0,0,0,178.272479,167.893082,176.985862,189.768378,213.810342
2.0660582,158.231498,170.721341,176.719104,182.716867,185.625489,0.848572722,0.151427278,0,0,0,178.293182,167.898239,177.060386,189.820018,213.705605
2.072475,158.234874,170.738082,176.738077,182.738071,185.645447,0.84878049,0.15121951,0,0,0,178.312352,167.901821,177.133864,189.870294,213.597773
2.0789118,158.236753,170.753299,176.755501,182.757703,185.663798,0.84898787,0.15101213,0,0,0,178.329978,167.903815,177.206288,189.919192,213.486812
2.0853686,158.23712,170.766976,176.771361,182.775746,185.680525,0.849194851,0.150805149,0,0,0,178.346044,167.904205,177.277649,189.9667,213.372691
2.0918455,158.235963,170.779098,176.785642,182.792186,185.695612,0.849401425,0.150598575,0,0,0,178.360535,167.902977,177.347935,190.012806,213.255379
2.0983424,158.233266,170.789651,176.79833,182.807008,185.709046,0.849607579,0.150392421,0,0,0,178.373438,167.900115,177.417136,190.057495,213.134845
2.1048596,158.229015,170.79862,176.809409,182.820198,185.720809,0.849813309,0.150186691,0,0,0,178.384737,167.895604,177.485244,190.100756,213.011052
2.1113969,158.223195,170.80599,176.818865,182.83174,185.730888,0.850018601,0.149981399,0,0,0,178.394418,167.889429,177.552247,190.142575,212.883974
2.1179546,158.215791,170.811746,176.826682,182.841618,185.739266,0.850223451,0.149776549,0,0,0,178.402465,167.881573,177.618137,190.182939,212.75357
2.1245327,158.20679,170.815872,176.832845,182.849818,185.745927,0.850427849,0.149572151,0,0,0,178.408863,167.872022,177.682903,190.221835,212.61981
2.1311311,158.196176,170.818354,176.837339,182.856324,185.750857,0.850631781,0.149368219,0,0,0,178.413598,167.860759,177.746532,190.259248,212.482661
2.1377501,158.183933,170.819176,176.840148,182.86112,185.754038,0.850835246,0.149164754,0,0,0,178.416653,167.847768,177.809018,190.295166,212.342084
2.1443896,158.170046,170.81832,176.841255,182.864189,185.755453,0.851038228,0.148961772,0,0,0,178.418012,167.833033,177.870348,190.329574,212.198047
2.1510498,158.1545,170.815773,176.840645,182.865518,185.755087,0.851240724,0.148759276,0,0,0,178.417661,167.816537,177.930513,190.36246,212.050511
2.1577306,158.137279,170.811518,176.838303,182.865088,185.752924,0.851442718,0.148557282,0,0,0,178.415583,167.798264,177.9895,190.393808,211.899444
2.1644322,158.118367,170.805537,176.83421,182.862883,185.748945,0.851644207,0.148355793,0,0,0,178.411761,167.778197,178.047299,190.423605,211.744805
2.1711546,158.097749,170.797816,176.828352,182.858888,185.743134,0.851845178,0.148154822,0,0,0,178.40618,167.756319,178.103901,190.451836,211.58656
2.1778979,158.075407,170.788337,176.82071,182.853084,185.735475,0.852045624,0.147954376,0,0,0,178.398823,167.732612,178.159293,190.478487,211.42467
2.1846621,158.051326,170.777083,176.811269,182.845456,185.725948,0.852245533,0.147754467,0,0,0,178.389673,167.70706,178.213464,190.503543,211.259097
2.1914474,158.025488,170.764038,176.800012,182.835986,185.714539,0.852444901,0.147555099,0,0,0,178.378714,167.679644,178.266405,190.52699,211.0898
2.1982537,157.997878,170.749183,176.78692,182.824656,185.701227,0.852643713,0.147356287,0,0,0,178.365928,167.650347,178.318101,190.548813,210.916744
2.2050811,157.968478,170.732502,176.771976,182.81145,185.685995,0.852841961,0.147158039,0,0,0,178.351298,167.619151,178.368544,190.568996,210.739888
2.2119298,157.937272,170.713978,176.755164,182.79635,185.668826,0.853039639,0.146960361,0,0,0,178.334807,167.586038,178.417721,190.587525,210.559188
2.2187997,157.904241,170.693592,176.736465,182.779337,185.6497,0.853236734,0.146763266,0,0,0,178.316437,167.550989,178.46562,190.604384,210.374608
2.2256909,157.869369,170.671327,176.715861,182.760395,185.628601,0.853433237,0.146566763,0,0,0,178.296171,167.513987,178.51223,190.619557,210.186104
2.2326036,157.832637,170.647164,176.693334,182.739504,185.605508,0.853629143,0.146370857,0,0,0,178.27399,167.475011,178.55754,190.63303,209.993632
2.2395377,157.794029,170.621085,176.668866,182.716646,185.580402,0.853824437,0.146175563,0,0,0,178.249876,167.434044,178.601537,190.644786,209.797154
2.2464934,157.753524,170.593072,176.642438,182.691804,185.553266,0.854019114,0.145980886,0,0,0,178.223812,167.391065,178.644209,190.65481,209.596621
2.2534707,157.736466,170.604852,176.662319,182.719786,185.578151,0.854213163,0.145786837,0,0,0,178.247714,167.372964,178.701919,190.690116,209.465931
2.2604696,157.7435,170.657473,176.72974,182.802008,185.65642,0.854406572,0.145593428,0,0,0,178.322891,167.380428,178.775066,190.751374,209.4071
2.2674903,157.749076,170.708872,176.796058,182.883243,185.733594,0.854599335,0.145400665,0,0,0,178.397017,167.386345,178.847139,190.811342,209.345679
2.2745328,157.75318,170.759039,176.861262,182.963484,185.809665,0.854791443,0.145208557,0,0,0,178.470083,167.3907,178.91813,190.87001,209.281642
2.2815971,157.755799,170.807959,176.925338,183.042718,185.884619,0.854982882,0.145017118,0,0,0,178.542076,167.393478,178.988026,190.927363,209.214965
2.2886834,157.756917,170.855621,176.98828,183.120939,185.958448,0.855173648,0.144826352,0,0,0,178.612989,167.394665,179.056821,190.983391,209.14562
2.2957917,157.756522,170.902013,177.050076,183.198139,186.031143,0.85536373,0.14463627,0,0,0,178.682812,167.394246,179.124502,191.038082,209.073583
2.3029221,157.754599,170.947122,177.110714,183.274307,186.102691,0.855553117,0.144446883,0,0,0,178.751534,167.392205,179.19106,191.091423,208.998827
2.3100746,157.751134,170.990936,177.170185,183.349433,186.173082,0.855741801,0.144258199,0,0,0,178.819145,167.388529,179.256485,191.143401,208.921325
2.3172494,157.746112,171.033442,177.228477,183.423511,186.242307,0.855929773,0.144070227,0,0,0,178.885635,167.3832,179.320766,191.194006,208.841049
2.3244464,157.73952,171.074628,177.285579,183.496529,186.310354,0.856117022,0.143882978,0,0,0,178.950994,167.376205,179.383892,191.243222,208.757975
2.3316658,157.731341,171.11448,177.34148,183.56848,186.377212,0.85630354,0.14369646,0,0,0,179.015211,167.367526,179.445853,191.291039,208.672072
2.3389076,157.721561,171.152986,177.39617,183.639354,186.442871,0.856489316,0.143510684,0,0,0,179.078277,167.357149,179.506639,191.337442,208.583314
2.3461719,157.710165,171.190132,177.449635,183.709139,186.507319,0.856674343,0.143325657,0,0,0,179.140179,167.345057,179.566238,191.38242,208.491672
2.3534588,157.697139,171.225905,177.501867,183.77783,186.570546,0.85685861,0.14314139,0,0,0,179.200909,167.331235,179.62464,191.425959,208.397116
2.3607682,157.682466,171.260291,177.552852,183.845413,186.63254,0.857042106,0.142957894,0,0,0,179.260454,167.315665,179.681833,191.468046,208.299621
2.3681004,157.666131,171.293278,177.60258,183.911882,186.693291,0.857224825,0.142775175,0,0,0,179.318805,167.298332,179.737808,191.508667,208.199154
2.3754554,157.648117,171.32485,177.651038,183.977225,186.752786,0.857406757,0.142593243,0,0,0,179.37595,167.279218,179.792552,191.54781,208.095685
2.3828332,157.628411,171.354995,177.698214,184.041433,186.811014,0.857587892,0.142412108,0,0,0,179.431878,167.258308,179.846054,191.58546,207.989187
2.3902339,157.606994,171.383698,177.744097,184.104496,186.867964,0.857768219,0.142231781,0,0,0,179.486578,167.235583,179.898303,191.621604,207.879627
2.3976576,157.583851,171.410945,177.788675,184.166404,186.923623,0.857947731,0.142052269,0,0,0,179.540039,167.211026,179.949287,191.656228,207.766975
2.4051044,157.558966,171.436722,177.831934,184.227146,186.97798,0.858126419,0.141873581,0,0,0,179.592249,167.184621,179.998996,191.689317,207.651199
2.4125743,157.532322,171.461015,177.873865,184.286715,187.031025,0.858304272,0.141695728,0,0,0,179.643198,167.156349,180.047416,191.720859,207.532269
2.4200674,157.503902,171.483808,177.914453,184.345097,187.082742,0.858481282,0.141518718,0,0,0,179.692873,167.126193,180.094537,191.750838,207.410152
2.4275838,157.473689,171.505086,177.953685,184.402283,187.133121,0.85865744,0.14134256,0,0,0,179.741262,167.094134,180.140347,191.779241,207.284815
2.4351235,157.441667,171.524836,177.99155,184.458264,187.182151,0.858832734,0.141167266,0,0,0,179.788355,167.060155,180.184832,191.806052,207.156226
2.4426866,157.407817,171.54304,178.028034,184.513027,187.229817,0.859007158,0.140992842,0,0,0,179.834138,167.024237,180.227982,191.831256,207.024352
2.4502732,157.372122,171.559686,178.063125,184.566564,187.276108,0.859180701,0.140819299,0,0,0,179.878601,166.986362,180.269784,191.85484,206.889159
2.4578834,157.334564,171.574757,178.09681,184.618863,187.321012,0.859353355,0.140646645,0,0,0,179.921731,166.946509,180.310225,191.876789,206.750612
2.4655172,157.295126,171.588237,178.129075,184.669913,187.364516,0.859525111,0.140474889,0,0,0,179.963516,166.904662,180.349294,191.897086,206.608677
2.4731747,157.253789,171.60011,178.159907,184.719703,187.406605,0.859695958,0.140304042,0,0,0,180.003943,166.8608,180.386977,191.915717,206.46332
2.480856,157.210536,171.610362,178.189293,184.768223,187.447268,0.859865889,0.140134111,0,0,0,180.043,166.814904,180.423262,191.932666,206.314504
2.4885612,157.165347,171.618974,178.217218,184.815462,187.486492,0.860034896,0.139965104,0,0,0,180.080674,166.766954,180.458136,191.947918,206.162192
2.4962903,157.118203,171.625932,178.24367,184.861408,187.524263,0.860202967,0.139797033,0,0,0,180.116953,166.71693,180.491586,191.961457,206.00635
2.5040434,157.090859,171.673057,178.319158,184.965259,187.617803,0.860370095,0.139629905,0,0,0,180.206798,166.687916,180.541054,191.99775,205.911846
2.5118206,157.081839,171.757413,178.440208,185.123003,187.763153,0.860536271,0.139463729,0,0,0,180.346407,166.678345,180.605335,192.055116,205.874354
2.5196219,157.071217,171.840691,178.560587,185.280483,187.907934,0.860701484,0.139298516,0,0,0,180.485469,166.667074,180.668448,192.111146,205.834516
2.5274475,157.058978,171.922884,178.680291,185.437697,188.052143,0.860865728,0.139134272,0,0,0,180.623982,166.654087,180.730385,192.165828,205.792308
2.5352974,157.045105,172.003979,178.79931,185.594642,188.195773,0.861028993,0.138971007,0,0,0,180.761938,166.639367,180.791134,192.219149,205.747708
2.5431716,157.029585,172.083963,178.917637,185.75131,188.338815,0.861191269,0.138808731,0,0,0,180.89933,166.622898,180.850683,192.271097,205.700694
2.5510703,157.0124,172.162828,179.035266,185.907703,188.481267,0.86135255,0.13864745,0,0,0,181.036155,166.604664,180.909023,192.321659,205.651241
2.5589936,156.993536,172.240563,179.152189,186.063816,188.623122,0.861512826,0.138487174,0,0,0,181.172407,166.584647,180.966142,192.370822,205.599326
2.5669414,156.972976,172.317154,179.268399,186.219643,188.764373,0.861672087,0.138327913,0,0,0,181.308078,166.562831,181.022028,192.418574,205.544927
2.5749139,156.950705,172.392593,179.383888,186.375183,188.905014,0.861830325,0.138169675,0,0,0,181.443164,166.539199,181.07667,192.464902,205.488018
2.5829112,156.926706,172.466867,179.49865,186.530434,189.045041,0.861987534,0.138012466,0,0,0,181.57766,166.513734,181.130058,192.509793,205.428575
2.5909334,156.900962,172.539965,179.612678,186.685392,189.184448,0.862143704,0.137856296,0,0,0,181.71156,166.486417,181.18218,192.553233,205.366574
2.5989804,156.873457,172.611874,179.725962,186.84005,189.323226,0.862298824,0.137701176,0,0,0,181.844856,166.457232,181.233023,192.595209,205.30199
2.6070525,156.844174,172.682584,179.838496,186.994408,189.46137,0.86245289,0.13754711,0,0,0,181.977544,166.42616,181.282577,192.635708,205.234796
2.6151496,156.813096,172.752082,179.950272,187.148461,189.598875,0.86260589,0.13739411,0,0,0,182.109617,166.393184,181.33083,192.674717,205.16497
2.6232718,156.780207,172.820355,180.06128,187.302205,189.735732,0.862757816,0.137242184,0,0,0,182.241068,166.358285,181.377768,192.71222,205.092484
2.6314193,156.745488,172.887393,180.171516,187.455638,189.871937,0.862908663,0.137091337,0,0,0,182.371893,166.321445,181.423381,192.748205,205.017312
2.6395921,156.708922,172.953183,180.280969,187.608756,190.007483,0.86305842,0.13694158,0,0,0,182.502085,166.282645,181.467657,192.782658,204.939429
2.6477903,156.670491,173.017712,180.389633,187.761555,190.142364,0.86320708,0.13679292,0,0,0,182.631638,166.241866,181.510583,192.815565,204.858806
2.6560139,156.630177,173.080968,180.497499,187.91403,190.276572,0.863354633,0.136645367,0,0,0,182.760545,166.19909,181.552146,192.846911,204.775418
2.6642631,156.587962,173.142937,180.604559,188.066181,190.410103,0.863501074,0.136498926,0,0,0,182.888801,166.154296,181.592335,192.876682,204.689236
2.6725379,156.543829,173.203608,180.710804,188.218,190.542947,0.863646394,0.136353606,0,0,0,183.016398,166.107466,181.631136,192.904863,204.600234
2.6808384,156.497757,173.262967,180.816227,188.369487,190.6751,0.863790583,0.136209417,0,0,0,183.143331,166.05858,181.668537,192.93144,204.508384
2.6891647,156.449728,173.321002,180.92082,188.520637,190.806556,0.863933636,0.136066364,0,0,0,183.269594,166.007617,181.704525,192.956398,204.413656
2.6975168,156.399724,173.377697,181.024571,188.671445,190.937305,0.864075544,0.135924456,0,0,0,183.395178,165.954558,181.739087,192.979722,204.316023
2.7058949,156.347724,173.433041,181.127475,188.821909,191.067342,0.864216299,0.135783701,0,0,0,183.520079,165.899381,181.77221,193.001397,204.215454
2.714299,156.29371,173.48702,181.229523,188.972025,191.19666,0.864355894,0.135644106,0,0,0,183.644289,165.842067,181.803881,193.021408,204.111921
2.7227292,156.237662,173.53962,181.330704,189.121788,191.325253,0.864494321,0.135505679,0,0,0,183.767802,165.782595,181.834085,193.039739,204.005395
2.7311856,156.179559,173.590827,181.431011,189.271196,191.453112,0.864631572,0.135368428,0,0,0,183.890611,165.720942,181.862811,193.056374,203.895844
2.7396683,156.119381,173.640627,181.530436,189.420245,191.580233,0.864767642,0.135232358,0,0,0,184.01271,165.657088,181.890044,193.071299,203.783239
2.7481773,156.057109,173.689005,181.628967,189.568929,191.706604,0.864902521,0.135097479,0,0,0,184.13409,165.591012,181.91577,193.084497,203.667548
2.7567127,156.022468,173.80569,181.815974,189.826259,191.934667,0.865036202,0.134963798,0,0,0,184.353144,165.554254,181.966559,193.128484,203.630284
2.7652746,155.994116,173.940402,182.027154,190.113905,192.19068,0.865168677,0.134831323,0,0,0,184.599044,165.52417,182.023311,193.179893,203.612976
2.7738632,155.963985,174.07423,182.238292,190.402355,192.44689,0.865299943,0.134700057,0,0,0,184.845134,165.492198,182.078819,193.229903,203.593537
2.7824784,155.93206,174.207165,182.449382,190.691598,192.70329,0.865429989,0.134570011,0,0,0,185.091406,165.458323,182.133069,193.2785,203.571947
2.7911203,155.898324,174.339201,182.660419,190.981637,192.959879,0.865558807,0.134441193,0,0,0,185.33786,165.422526,182.18605,193.325672,203.548186
2.7997891,155.862758,174.470332,182.871404,191.272475,193.216663,0.865686394,0.134313606,0,0,0,185.5845,165.384787,182.237752,193.371406,203.522233
2.8084848,155.825346,174.600551,183.082331,191.56411,193.473635,0.865812741,0.134187259,0,0,0,185.831322,165.345089,182.288162,193.415689,203.494068
2.8172076,155.786068,174.72985,183.293198,191.856546,193.730799,0.865937842,0.134062158,0,0,0,186.078328,165.303412,182.337268,193.458507,203.46367
2.8259574,155.744909,174.858221,183.503999,192.149776,193.98815,0.866061688,0.133938312,0,0,0,186.325513,165.259738,182.385059,193.499848,203.431016
2.8347344,155.701847,174.985657,183.714731,192.443805,194.245689,0.866184275,0.133815725,0,0,0,186.572879,165.214046,182.431522,193.539696,203.396087
2.8435387,155.656867,175.112151,183.925393,192.738635,194.503416,0.866305596,0.133694404,0,0,0,186.820426,165.166318,182.476645,193.57804,203.358859
2.8523703,155.60995,175.237693,184.135977,193.034261,194.761328,0.866425644,0.133574356,0,0,0,187.06815,165.116534,182.520416,193.614864,203.319312
2.8612293,155.561075,175.362276,184.346482,193.330688,195.019426,0.866544411,0.133455589,0,0,0,187.316053,165.064674,182.562823,193.650155,203.277422
2.8701158,155.510225,175.485891,184.556902,193.627914,195.277707,0.866661893,0.133338107,0,0,0,187.564132,165.010717,182.603852,193.683898,203.233168
2.87903,155.457379,175.608531,184.767237,193.925943,195.536175,0.866778084,0.133221916,0,0,0,187.81239,164.954643,182.643492,193.71608,203.186526
2.8879718,155.40252,175.730185,184.977479,194.224773,195.794823,0.866892975,0.133107025,0,0,0,188.060822,164.896432,182.68173,193.746687,203.137475
2.8969414,155.345626,175.850846,185.187626,194.524407,196.053655,0.867006563,0.132993437,0,0,0,188.30943,164.836062,182.718552,193.775703,203.085989
2.9059389,155.286676,175.970504,185.397675,194.824846,196.312671,0.867118841,0.132881159,0,0,0,188.558214,164.773511,182.753946,193.803114,203.032047
2.9149643,155.225653,176.089149,185.607618,195.126088,196.571864,0.867229802,0.132770198,0,0,0,188.807169,164.70876,182.787898,193.828905,202.975624
2.9240177,155.162535,176.206772,185.817454,195.428137,196.831237,0.867339441,0.132660559,0,0,0,189.056297,164.641786,182.820396,193.853061,202.916696
2.9330993,155.097301,176.323365,186.02718,195.730995,197.090792,0.867447752,0.132552248,0,0,0,189.305599,164.572567,182.851426,193.875567,202.855238
2.9422091,155.02993,176.438915,186.236788,196.034662,197.350523,0.86755473,0.13244527,0,0,0,189.555071,164.50108,182.880974,193.896409,202.791227
2.9513471,154.960403,176.553414,186.446275,196.339137,197.610431,0.867660368,0.132339632,0,0,0,189.804712,164.427305,182.909027,193.915569,202.724638
2.9605136,154.888695,176.666851,186.655639,196.644427,197.870517,0.867764663,0.132235337,0,0,0,190.054525,164.351216,182.935571,193.933034,202.655444
2.9697085,154.814786,176.779216,186.864872,196.950529,198.130778,0.867867607,0.132132393,0,0,0,190.304505,164.272792,182.960591,193.948786,202.583621
2.9789319,154.738655,176.890496,187.07397,197.257445,198.391211,0.867969194,0.132030806,0,0,0,190.554651,164.19201,182.984075,193.962811,202.509144
2.9881841,154.660277,177.000683,187.282932,197.565181,198.651821,0.868069423,0.131930577,0,0,0,190.804967,164.108844,183.006008,193.975092,202.431985
2.9974649,154.579633,177.109765,187.491749,197.873734,198.912602,0.868168284,0.131831716,0,0,0,191.055447,164.023273,183.026375,193.985613,202.352119
3.0067746,154.524203,177.207197,187.668562,198.129927,199.130747,0.868265775,0.131734225,0,0,0,191.264975,163.964457,183.069599,194.021322,202.331625
3.0161132,154.477101,177.299581,187.833016,198.366452,199.332662,0.86836189,0.13163811,0,0,0,191.458914,163.914477,183.120646,194.065633,202.332366
3.0254808,154.428051,177.390855,187.997004,198.603152,199.534333,0.868456624,0.131543376,0,0,0,191.652619,163.86243,183.170388,194.108474,202.331159
3.0348775,154.377034,177.481008,188.160519,198.840029,199.735757,0.868549972,0.131450028,0,0,0,191.846087,163.808297,183.218811,194.14983,202.327986
3.0443033,154.324032,177.570027,188.323553,199.077079,199.936929,0.868641928,0.131358072,0,0,0,192.039312,163.752057,183.265904,194.189689,202.322829
3.0537585,154.269024,177.657899,188.486104,199.314309,200.137849,0.868732491,0.131267509,0,0,0,192.232296,163.693688,183.311656,194.228037,202.315668
3.063243,154.211991,177.744611,188.648161,199.55171,200.338508,0.868821653,0.131178347,0,0,0,192.425029,163.633171,183.356052,194.264858,202.306486
3.072757,154.152913,177.830151,188.809721,199.78929,200.538908,0.868909411,0.131090589,0,0,0,192.617513,163.570484,183.399082,194.300141,202.295263
3.0823005,154.091771,177.914505,188.970774,200.027044,200.739041,0.86899576,0.13100424,0,0,0,192.80974,163.505606,183.440732,194.33387,202.281979
