R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,weight_Barros2016_MI,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2,center_Barros2016_MI
2.4426866,157.407817,173.296632,181.832597,190.368563,220.646554,0.7,0.03,0.1,0.15,0.02,179.834138,167.024237,180.227982,191.831256,207.024352
2.4502732,157.372122,173.34091,181.867599,190.394288,220.502466,0.7,0.03,0.1,0.15,0.02,179.878601,166.986362,180.269784,191.85484,206.889159
2.4578834,157.334564,173.383831,181.90116,190.418489,220.354802,0.7,0.03,0.1,0.15,0.02,179.921731,166.946509,180.310225,191.876789,206.750612
2.4655172,157.295126,173.425382,181.933267,190.441151,220.203528,0.7,0.03,0.1,0.15,0.02,179.963516,166.904662,180.349294,191.897086,206.608677
2.4731747,157.253789,173.465548,181.963906,190.462264,220.048606,0.7,0.03,0.1,0.15,0.02,180.003943,166.8608,180.386977,191.915717,206.46332
2.480856,157.210536,173.504313,181.993063,190.481814,219.889998,0.7,0.03,0.1,0.15,0.02,180.043,166.814904,180.423262,191.932666,206.314504
2.4885612,157.165347,173.541662,182.020726,190.499789,219.727664,0.7,0.03,0.1,0.15,0.02,180.080674,166.766954,180.458136,191.947918,206.162192
2.4962903,157.118203,173.577581,182.046879,190.516177,219.561568,0.7,0.03,0.1,0.15,0.02,180.116953,166.71693,180.491586,191.961457,206.00635
2.5040434,157.090859,173.659452,182.117401,190.57535,219.460845,0.7,0.03,0.1,0.15,0.02,180.206798,166.687916,180.541054,191.99775,205.911846
2.5118206,157.081839,173.783893,182.229123,190.674353,219.420886,0.7,0.03,0.1,0.15,0.02,180.346407,166.678345,180.605335,192.055116,205.874354
2.5196219,157.071217,173.90749,182.340048,190.772605,219.378427,0.7,0.03,0.1,0.15,0.02,180.485469,166.667074,180.668448,192.111146,205.834516
2.5274475,157.058978,174.030233,182.450169,190.870105,219.333442,0.7,0.03,0.1,0.15,0.02,180.623982,166.654087,180.730385,192.165828,205.792308
2.5352974,157.045105,174.152105,182.559478,190.96685,219.285907,0.7,0.03,0.1,0.15,0.02,180.761938,166.639367,180.791134,192.219149,205.747708
2.5431716,157.029585,174.273093,182.667965,191.062836,219.2358,0.7,0.03,0.1,0.15,0.02,180.89933,166.622898,180.850683,192.271097,205.700694
2.5510703,157.0124,174.393185,182.775624,191.158063,219.183093,0.7,0.03,0.1,0.15,0.02,181.036155,166.604664,180.909023,192.321659,205.651241
2.5589936,156.993536,174.512367,182.882448,191.25253,219.127762,0.7,0.03,0.1,0.15,0.02,181.172407,166.584647,180.966142,192.370822,205.599326
2.5669414,156.972976,174.630622,182.988427,191.346232,219.069783,0.7,0.03,0.1,0.15,0.02,181.308078,166.562831,181.022028,192.418574,205.544927
2.5749139,156.950705,174.747937,183.093553,191.43917,219.00913,0.7,0.03,0.1,0.15,0.02,181.443164,166.539199,181.07667,192.464902,205.488018
2.5829112,156.926706,174.864298,183.19782,191.531342,218.945775,0.7,0.03,0.1,0.15,0.02,181.57766,166.513734,181.130058,192.509793,205.428575
2.5909334,156.900962,174.979691,183.301219,191.622747,218.879695,0.7,0.03,0.1,0.15,0.02,181.71156,166.486417,181.18218,192.553233,205.366574
2.5989804,156.873457,175.094098,183.40374,191.713381,218.810861,0.7,0.03,0.1,0.15,0.02,181.844856,166.457232,181.233023,192.595209,205.30199
2.6070525,156.844174,175.207506,183.505375,191.803245,218.739246,0.7,0.03,0.1,0.15,0.02,181.977544,166.42616,181.282577,192.635708,205.234796
2.6151496,156.813096,175.319897,183.606117,191.892338,218.664825,0.7,0.03,0.1,0.15,0.02,182.109617,166.393184,181.33083,192.674717,205.16497
2.6232718,156.780207,175.431255,183.705956,191.980656,218.587569,0.7,0.03,0.1,0.15,0.02,182.241068,166.358285,181.377768,192.71222,205.092484
2.6314193,156.745488,175.541566,183.804884,192.068201,218.507451,0.7,0.03,0.1,0.15,0.02,182.371893,166.321445,181.423381,192.748205,205.017312
2.6395921,156.708922,175.650811,183.902892,192.154973,218.424443,0.7,0.03,0.1,0.15,0.02,182.502085,166.282645,181.467657,192.782658,204.939429
2.6477903,156.670491,175.758974,183.999972,192.240969,218.338515,0.7,0.03,0.1,0.15,0.02,182.631638,166.241866,181.510583,192.815565,204.858806
2.6560139,156.630177,175.866038,184.096114,192.326189,218.249641,0.7,0.03,0.1,0.15,0.02,182.760545,166.19909,181.552146,192.846911,204.775418
2.6642631,156.587962,175.971986,184.19131,192.410634,218.157788,0.7,0.03,0.1,0.15,0.02,182.888801,166.154296,181.592335,192.876682,204.689236
2.6725379,156.543829,176.076798,184.28555,192.494302,218.062929,0.7,0.03,0.1,0.15,0.02,183.016398,166.107466,181.631136,192.904863,204.600234
2.6808384,156.497757,176.180458,184.378826,192.577195,217.965036,0.7,0.03,0.1,0.15,0.02,183.143331,166.05858,181.668537,192.93144,204.508384
2.6891647,156.449728,176.282947,184.47113,192.659312,217.864075,0.7,0.03,0.1,0.15,0.02,183.269594,166.007617,181.704525,192.956398,204.413656
2.6975168,156.399724,176.384246,184.562449,192.740652,217.760017,0.7,0.03,0.1,0.15,0.02,183.395178,165.954558,181.739087,192.979722,204.316023
2.7058949,156.347724,176.484336,184.652776,192.821217,217.652831,0.7,0.03,0.1,0.15,0.02,183.520079,165.899381,181.77221,193.001397,204.215454
2.714299,156.29371,176.583197,184.742102,192.901007,217.542485,0.7,0.03,0.1,0.15,0.02,183.644289,165.842067,181.803881,193.021408,204.111921
2.7227292,156.237662,176.680809,184.830416,192.980024,217.42895,0.7,0.03,0.1,0.15,0.02,183.767802,165.782595,181.834085,193.039739,204.005395
2.7311856,156.179559,176.777154,184.91771,193.058266,217.312191,0.7,0.03,0.1,0.15,0.02,183.890611,165.720942,181.862811,193.056374,203.895844
2.7396683,156.119381,176.87221,185.003974,193.135738,217.192176,0.7,0.03,0.1,0.15,0.02,184.01271,165.657088,181.890044,193.071299,203.783239
2.7481773,156.057109,176.965955,185.089196,193.212437,217.068873,0.7,0.03,0.1,0.15,0.02,184.13409,165.591012,181.91577,193.084497,203.667548
2.7567127,156.022468,177.138547,185.252363,193.366178,217.029157,0.7,0.03,0.1,0.15,0.02,184.353144,165.554254,181.966559,193.128484,203.630284
2.7652746,155.994116,177.331667,185.43663,193.541594,217.01071,0.7,0.03,0.1,0.15,0.02,184.599044,165.52417,182.023311,193.179893,203.612976
2.7738632,155.963985,177.523494,185.620598,193.717701,216.989992,0.7,0.03,0.1,0.15,0.02,184.845134,165.492198,182.078819,193.229903,203.593537
2.7824784,155.93206,177.713989,185.804255,193.894521,216.966981,0.7,0.03,0.1,0.15,0.02,185.091406,165.458323,182.133069,193.2785,203.571947
2.7911203,155.898324,177.903117,185.987597,194.072078,216.941657,0.7,0.03,0.1,0.15,0.02,185.33786,165.422526,182.18605,193.325672,203.548186
2.7997891,155.862758,178.090849,186.170624,194.2504,216.913996,0.7,0.03,0.1,0.15,0.02,185.5845,165.384787,182.237752,193.371406,203.522233
2.8084848,155.825346,178.277148,186.353329,194.42951,216.883978,0.7,0.03,0.1,0.15,0.02,185.831322,165.345089,182.288162,193.415689,203.494068
2.8172076,155.786068,178.461981,186.535708,194.609436,216.851579,0.7,0.03,0.1,0.15,0.02,186.078328,165.303412,182.337268,193.458507,203.46367
2.8259574,155.744909,178.645311,186.717755,194.790198,216.816777,0.7,0.03,0.1,0.15,0.02,186.325513,165.259738,182.385059,193.499848,203.431016
2.8347344,155.701847,178.827105,186.899465,194.971825,216.77955,0.7,0.03,0.1,0.15,0.02,186.572879,165.214046,182.431522,193.539696,203.396087
2.8435387,155.656867,179.007329,187.080835,195.154342,216.739872,0.7,0.03,0.1,0.15,0.02,186.820426,165.166318,182.476645,193.57804,203.358859
2.8523703,155.60995,179.185946,187.261858,195.337771,216.697723,0.7,0.03,0.1,0.15,0.02,187.06815,165.116534,182.520416,193.614864,203.319312
2.8612293,155.561075,179.362923,187.442531,195.52214,216.653076,0.7,0.03,0.1,0.15,0.02,187.316053,165.064674,182.562823,193.650155,203.277422
2.8701158,155.510225,179.538223,187.622847,195.707472,216.60591,0.7,0.03,0.1,0.15,0.02,187.564132,165.010717,182.603852,193.683898,203.233168
2.87903,155.457379,179.711815,187.802804,195.893793,216.556199,0.7,0.03,0.1,0.15,0.02,187.81239,164.954643,182.643492,193.71608,203.186526
2.8879718,155.40252,179.883661,187.982394,196.081127,216.503921,0.7,0.03,0.1,0.15,0.02,188.060822,164.896432,182.68173,193.746687,203.137475
2.8969414,155.345626,180.053728,188.161613,196.269498,216.449047,0.7,0.03,0.1,0.15,0.02,188.30943,164.836062,182.718552,193.775703,203.085989
2.9059389,155.286676,180.221983,188.340458,196.458932,216.391556,0.7,0.03,0.1,0.15,0.02,188.558214,164.773511,182.753946,193.803114,203.032047
2.9149643,155.225653,180.388389,188.518919,196.649449,216.33142,0.7,0.03,0.1,0.15,0.02,188.807169,164.70876,182.787898,193.828905,202.975624
2.9240177,155.162535,180.552914,188.696994,196.841074,216.268615,0.7,0.03,0.1,0.15,0.02,189.056297,164.641786,182.820396,193.853061,202.916696
2.9330993,155.097301,180.715525,188.874679,197.033832,216.203113,0.7,0.03,0.1,0.15,0.02,189.305599,164.572567,182.851426,193.875567,202.855238
2.9422091,155.02993,180.876188,189.051965,197.227743,216.13489,0.7,0.03,0.1,0.15,0.02,189.555071,164.50108,182.880974,193.896409,202.791227
2.9513471,154.960403,181.034869,189.228848,197.422828,216.063919,0.7,0.03,0.1,0.15,0.02,189.804712,164.427305,182.909027,193.915569,202.724638
2.9605136,154.888695,181.191538,189.405325,197.619113,215.990172,0.7,0.03,0.1,0.15,0.02,190.054525,164.351216,182.935571,193.933034,202.655444
2.9697085,154.814786,181.34616,189.581387,197.816613,215.913623,0.7,0.03,0.1,0.15,0.02,190.304505,164.272792,182.960591,193.948786,202.583621
2.9789319,154.738655,181.498704,189.757028,198.015352,215.834246,0.7,0.03,0.1,0.15,0.02,190.554651,164.19201,182.984075,193.962811,202.509144
2.9881841,154.660277,181.649142,189.932247,198.215351,215.75201,0.7,0.03,0.1,0.15,0.02,190.804967,164.108844,183.006008,193.975092,202.431985
2.9974649,154.579633,181.79744,190.107033,198.416626,215.666888,0.7,0.03,0.1,0.15,0.02,191.055447,164.023273,183.026375,193.985613,202.352119
3.0067746,154.524203,181.928192,190.261207,198.594222,215.645046,0.7,0.03,0.1,0.15,0.02,191.264975,163.964457,183.069599,194.021322,202.331625
3.0161132,154.477101,182.051729,190.407231,198.762733,215.645836,0.7,0.03,0.1,0.15,0.02,191.458914,163.914477,183.120646,194.065633,202.332366
3.0254808,154.428051,182.173916,190.552639,198.931362,215.644549,0.7,0.03,0.1,0.15,0.02,191.652619,163.86243,183.170388,194.108474,202.331159
3.0348775,154.377034,182.294735,190.697425,199.100115,215.641167,0.7,0.03,0.1,0.15,0.02,191.846087,163.808297,183.218811,194.14983,202.327986
3.0443033,154.324032,182.414167,190.84158,199.268994,215.635671,0.7,0.03,0.1,0.15,0.02,192.039312,163.752057,183.265904,194.189689,202.322829
3.0537585,154.269024,182.532198,190.985102,199.438007,215.628039,0.7,0.03,0.1,0.15,0.02,192.232296,163.693688,183.311656,194.228037,202.315668
3.063243,154.211991,182.648805,191.127979,199.607154,215.618253,0.7,0.03,0.1,0.15,0.02,192.425029,163.633171,183.356052,194.264858,202.306486
3.072757,154.152913,182.763973,191.270208,199.776443,215.606291,0.7,0.03,0.1,0.15,0.02,192.617513,163.570484,183.399082,194.300141,202.295263
3.0823005,154.091771,182.877683,191.411779,199.945875,215.592133,0.7,0.03,0.1,0.15,0.02,192.80974,163.505606,183.440732,194.33387,202.281979
3.0918736,154.028542,182.989918,191.552688,200.115457,215.57576,0.7,0.03,0.1,0.15,0.02,193.001709,163.438515,183.48099,194.366031,202.266617
3.1014765,153.963208,183.10066,191.692926,200.285193,215.557149,0.7,0.03,0.1,0.15,0.02,193.193417,163.369189,183.519843,194.39661,202.249155
3.1111093,153.895746,183.20989,191.832488,200.455086,215.53628,0.7,0.03,0.1,0.15,0.02,193.38486,163.297606,183.557278,194.425592,202.229574
3.1207719,153.826138,183.317589,191.971364,200.625139,215.513131,0.7,0.03,0.1,0.15,0.02,193.576032,163.223745,183.593282,194.452962,202.207854
3.1304645,153.754359,183.42374,192.109549,200.795357,215.487681,0.7,0.03,0.1,0.15,0.02,193.766931,163.147581,183.627842,194.478705,202.183975
3.1401873,153.680389,183.528327,192.247036,200.965745,215.459907,0.7,0.03,0.1,0.15,0.02,193.957556,163.069092,183.660945,194.502808,202.157916
3.1499402,153.604207,183.631327,192.383816,201.136304,215.429789,0.7,0.03,0.1,0.15,0.02,194.147899,162.988256,183.692577,194.525253,202.129658
3.1597235,153.525789,183.732725,192.519883,201.30704,215.397303,0.7,0.03,0.1,0.15,0.02,194.337959,162.905047,183.722725,194.546027,202.099177
3.1695371,153.445114,183.832502,192.655229,201.477955,215.362428,0.7,0.03,0.1,0.15,0.02,194.527731,162.819443,183.751375,194.565113,202.066455
3.1793812,153.362158,183.930638,192.789845,201.649052,215.325139,0.7,0.03,0.1,0.15,0.02,194.717211,162.731419,183.778513,194.582496,202.031468
3.1892559,153.276898,184.027118,192.923727,201.820336,215.285415,0.7,0.03,0.1,0.15,0.02,194.906397,162.640951,183.804126,194.59816,201.994197
3.1991612,153.189313,184.121919,193.056863,201.991808,215.243232,0.7,0.03,0.1,0.15,0.02,195.095282,162.548015,183.828198,194.612089,201.954618
3.2090974,153.099376,184.215027,193.18925,202.163474,215.198565,0.7,0.03,0.1,0.15,0.02,195.283867,162.452584,183.850717,194.624268,201.912709
3.2190643,153.007067,184.306421,193.320877,202.335333,215.151394,0.7,0.03,0.1,0.15,0.02,195.472143,162.354635,183.871667,194.634679,201.86845
3.2290623,152.912357,184.396083,193.451737,202.507391,215.10169,0.7,0.03,0.1,0.15,0.02,195.66011,162.254139,183.891035,194.643307,201.821815
3.2390912,152.815226,184.483994,193.58182,202.679647,215.049433,0.7,0.03,0.1,0.15,0.02,195.84776,162.151074,183.908805,194.650134,201.772784
3.2491514,152.715646,184.570136,193.711123,202.852109,214.994596,0.7,0.03,0.1,0.15,0.02,196.035094,162.045411,183.924962,194.655145,201.721332
3.2592428,152.650405,184.588617,193.738337,202.888056,215.005264,0.7,0.03,0.1,0.15,0.02,196.062953,161.976184,183.96959,194.689321,201.731342
3.2693655,152.586454,184.599325,193.754566,202.909807,215.020246,0.7,0.03,0.1,0.15,0.02,196.074467,161.908326,184.015625,194.724793,201.745399
3.2795196,152.520402,184.608304,193.769072,202.92984,215.033288,0.7,0.03,0.1,0.15,0.02,196.084194,161.838239,184.060302,194.758709,201.757636
3.2897053,152.45223,184.615538,193.781839,202.948139,215.044376,0.7,0.03,0.1,0.15,0.02,196.092117,161.765902,184.103608,194.791055,201.768039
3.2999227,152.381916,184.621009,193.792849,202.964689,215.053489,0.7,0.03,0.1,0.15,0.02,196.098219,161.691292,184.14553,194.821816,201.776589
3.3101717,152.30944,184.6247,193.802087,202.979474,215.060607,0.7,0.03,0.1,0.15,0.02,196.102483,161.614388,184.186055,194.850978,201.783268
3.3204526,152.234778,184.626595,193.809537,202.99248,215.065715,0.7,0.03,0.1,0.15,0.02,196.104893,161.535165,184.225171,194.878525,201.788061
3.3307654,152.15791,184.626674,193.815181,203.003688,215.068793,0.7,0.03,0.1,0.15,0.02,196.10543,161.453601,184.262865,194.904444,201.790949
3.3411103,152.078813,184.62492,193.819003,203.013086,215.069823,0.7,0.03,0.1,0.15,0.02,196.104078,161.369672,184.299123,194.928718,201.791915
3.3514873,151.997465,184.621317,193.820986,203.020656,215.068783,0.7,0.03,0.1,0.15,0.02,196.100819,161.283354,184.333933,194.951334,201.790939
3.3618965,151.913844,184.615844,193.821112,203.02638,215.065656,0.7,0.03,0.1,0.15,0.02,196.095634,161.194624,184.367281,194.972275,201.788005
3.372338,151.827925,184.608484,193.819365,203.030246,215.060423,0.7,0.03,0.1,0.15,0.02,196.088507,161.103457,184.399153,194.991525,201.783095
3.382812,151.739687,184.599218,193.815725,203.032233,215.053061,0.7,0.03,0.1,0.15,0.02,196.079418,161.009828,184.429537,195.00907,201.776188
3.3933185,151.649105,184.588026,193.810177,203.032327,215.043553,0.7,0.03,0.1,0.15,0.02,196.068349,160.913712,184.458418,195.024894,201.767267
3.4038577,151.556155,184.574891,193.802701,203.03051,215.031878,0.7,0.03,0.1,0.15,0.02,196.055281,160.815083,184.485783,195.03898,201.756313
3.4144295,151.460814,184.559793,193.793279,203.026766,215.018017,0.7,0.03,0.1,0.15,0.02,196.040196,160.713918,184.511617,195.051312,201.743307
3.4250342,151.363056,184.542712,193.781895,203.021078,215.001946,0.7,0.03,0.1,0.15,0.02,196.023075,160.610188,184.535906,195.061875,201.728229
3.4356719,151.262858,184.523628,193.768527,203.013427,214.983648,0.7,0.03,0.1,0.15,0.02,196.003898,160.503868,184.558637,195.070652,201.71106
3.4463426,151.160192,184.502521,193.75316,203.003798,214.963099,0.7,0.03,0.1,0.15,0.02,195.982647,160.39493,184.579794,195.077625,201.69178
3.4570464,151.055036,184.479372,193.735771,202.99217,214.940279,0.7,0.03,0.1,0.15,0.02,195.9593,160.28335,184.599364,195.082779,201.670369
3.4677834,150.947362,184.45416,193.716345,202.978529,214.915167,0.7,0.03,0.1,0.15,0.02,195.93384,160.169098,184.617331,195.086096,201.646807
3.4785539,150.837144,184.426863,193.694859,202.962854,214.887741,0.7,0.03,0.1,0.15,0.02,195.906244,160.052146,184.633681,195.087559,201.621074
3.4893577,150.724356,184.397461,193.671295,202.945129,214.857977,0.7,0.03,0.1,0.15,0.02,195.876494,159.932468,184.648398,195.087151,201.593148
3.5001951,150.609749,184.366957,193.646794,202.926632,214.826939,0.7,0.03,0.1,0.15,0.02,195.84596,159.810859,184.662034,195.085417,201.564026
3.5110662,150.535259,184.390496,193.683835,202.977175,214.852979,0.7,0.03,0.1,0.15,0.02,195.889581,159.731818,184.705072,195.112652,201.588458
3.5219711,150.458579,184.412432,193.719343,203.026254,214.877183,0.7,0.03,0.1,0.15,0.02,195.931709,159.650454,184.746718,195.138254,201.611168
3.5329098,150.37969,184.432748,193.753302,203.073855,214.899535,0.7,0.03,0.1,0.15,0.02,195.972328,159.566745,184.786959,195.162206,201.63214
3.5438825,150.298567,184.451428,193.785698,203.119967,214.920017,0.7,0.03,0.1,0.15,0.02,196.011426,159.480666,184.825783,195.184494,201.651358
3.5548892,150.215189,184.468457,193.816516,203.164574,214.938613,0.7,0.03,0.1,0.15,0.02,196.048987,159.392195,184.863175,195.205101,201.668806
3.5659302,150.129532,184.483819,193.845742,203.207666,214.955305,0.7,0.03,0.1,0.15,0.02,196.084999,159.301305,184.899125,195.224014,201.684467
3.5770054,150.041575,184.497497,193.873362,203.249226,214.970075,0.7,0.03,0.1,0.15,0.02,196.119446,159.207974,184.933616,195.241215,201.698325
3.5881151,149.951292,184.509476,193.89936,203.289244,214.982904,0.7,0.03,0.1,0.15,0.02,196.152315,159.112175,184.966638,195.25669,201.710362
3.5992592,149.858661,184.519739,193.923722,203.327706,214.993776,0.7,0.03,0.1,0.15,0.02,196.183591,159.013885,184.998175,195.270422,201.720563
3.610438,149.763657,184.528269,193.946432,203.364596,215.002672,0.7,0.03,0.1,0.15,0.02,196.213259,158.913077,185.028214,195.282395,201.72891
3.6216514,149.666256,184.535049,193.967475,203.399902,215.009574,0.7,0.03,0.1,0.15,0.02,196.241304,158.809726,185.056742,195.292592,201.735386
3.6328998,149.566432,184.540062,193.986836,203.43361,215.014463,0.7,0.03,0.1,0.15,0.02,196.267712,158.703804,185.083745,195.300997,201.739973
3.644183,149.464163,184.543291,194.004498,203.465706,215.017321,0.7,0.03,0.1,0.15,0.02,196.292467,158.595287,185.109208,195.307594,201.742654
3.6555013,149.359422,184.544718,194.020447,203.496176,215.018126,0.7,0.03,0.1,0.15,0.02,196.315554,158.484147,185.133118,195.312365,201.74341
3.6668547,149.252184,184.544326,194.034665,203.525004,215.016863,0.7,0.03,0.1,0.15,0.02,196.336957,158.370357,185.155459,195.315294,201.742225
3.6782434,149.142422,184.542098,194.047138,203.552178,215.013511,0.7,0.03,0.1,0.15,0.02,196.356662,158.25389,185.176218,195.316363,201.73908
3.6896675,149.03011,184.538014,194.057848,203.577682,215.008049,0.7,0.03,0.1,0.15,0.02,196.374651,158.134716,185.195379,195.315556,201.733955
3.701127,148.915222,184.532057,194.066779,203.601502,215.00046,0.7,0.03,0.1,0.15,0.02,196.390911,158.012809,185.212929,195.312853,201.726834
3.7126222,148.797728,184.524207,194.073915,203.623623,214.990721,0.7,0.03,0.1,0.15,0.02,196.405423,157.888138,185.228852,195.308239,201.717697
3.724153,148.677606,184.514448,194.079239,203.64403,214.978815,0.7,0.03,0.1,0.15,0.02,196.418173,157.760677,185.243132,195.301694,201.706526
3.7357197,148.554824,184.502759,194.082734,203.662708,214.964719,0.7,0.03,0.1,0.15,0.02,196.429143,157.630394,185.255756,195.2932,201.6933
3.7473223,148.429354,184.489122,194.084382,203.679643,214.948413,0.7,0.03,0.1,0.15,0.02,196.438318,157.497259,185.266707,195.282741,201.678001
3.7589609,148.337069,184.554998,194.184536,203.814074,214.967864,0.7,0.03,0.1,0.15,0.02,196.578233,157.399336,185.299045,195.293088,201.696251
3.7706357,148.253227,184.643703,194.313825,203.983947,214.996839,0.7,0.03,0.1,0.15,0.02,196.757268,157.310372,185.336827,195.308498,201.723437
3.7823467,148.167122,184.730888,194.442328,204.153768,215.024003,0.7,0.03,0.1,0.15,0.02,196.935912,157.219006,185.373164,195.322164,201.748924
3.7940941,148.078728,184.816538,194.570037,204.323536,215.04934,0.7,0.03,0.1,0.15,0.02,197.11416,157.125212,185.408043,195.334069,201.772697
3.805878,147.988022,184.900635,194.696944,204.493253,215.072835,0.7,0.03,0.1,0.15,0.02,197.292008,157.028965,185.44145,195.344198,201.794741
3.8176985,147.894982,184.983164,194.823042,204.66292,215.094468,0.7,0.03,0.1,0.15,0.02,197.469453,156.930241,185.473371,195.352534,201.815038
3.8295557,147.799584,185.064107,194.948321,204.832535,215.114223,0.7,0.03,0.1,0.15,0.02,197.646487,156.829014,185.503794,195.35906,201.833574
3.8414497,147.701801,185.14345,195.072774,205.002099,215.132083,0.7,0.03,0.1,0.15,0.02,197.823108,156.725258,185.532705,195.36376,201.850331
3.8533806,147.601613,185.221172,195.196392,205.171612,215.14803,0.7,0.03,0.1,0.15,0.02,197.999309,156.618949,185.560088,195.366616,201.865294
3.8653487,147.49899,185.29726,195.319168,205.341075,215.162047,0.7,0.03,0.1,0.15,0.02,198.175089,156.510057,185.585932,195.367611,201.878445
3.8773539,147.393911,185.371696,195.441092,205.510488,215.174115,0.7,0.03,0.1,0.15,0.02,198.350441,156.398558,185.61022,195.366728,201.889768
3.8893963,147.286349,185.444461,195.562155,205.679848,215.184216,0.7,0.03,0.1,0.15,0.02,198.525358,156.284425,185.632939,195.363949,201.899246
3.9014762,147.176277,185.51554,195.682349,205.849158,215.192332,0.7,0.03,0.1,0.15,0.02,198.699839,156.167628,185.654074,195.359257,201.906861
3.9135936,147.06367,185.584915,195.801667,206.018418,215.198446,0.7,0.03,0.1,0.15,0.02,198.873878,156.048142,185.673611,195.352633,201.912597
3.9257486,146.948501,185.652568,195.920097,206.187626,215.202536,0.7,0.03,0.1,0.15,0.02,199.047468,155.925937,185.691535,195.34406,201.916435
3.9379414,146.830743,185.718483,196.037633,206.356783,215.204587,0.7,0.03,0.1,0.15,0.02,199.220607,155.800985,185.707831,195.333519,201.918359
3.9501721,146.710368,185.78264,196.154264,206.525888,215.204576,0.7,0.03,0.1,0.15,0.02,199.393289,155.673256,185.722484,195.320991,201.918349
3.9624407,146.587351,185.845023,196.269982,206.69494,215.202487,0.7,0.03,0.1,0.15,0.02,199.565508,155.542723,185.735478,195.306458,201.916389
3.9747475,146.46166,185.905613,196.384778,206.863942,215.1983,0.7,0.03,0.1,0.15,0.02,199.737261,155.409354,185.746798,195.289902,201.91246
3.9870924,146.333271,185.964393,196.49864,207.032887,215.191994,0.7,0.03,0.1,0.15,0.02,199.908539,155.273121,185.756429,195.271302,201.906543
3.9994757,146.202151,186.021344,196.611562,207.201781,215.183549,0.7,0.03,0.1,0.15,0.02,200.079341,155.133991,185.764355,195.25064,201.89862
4.0118975,146.11529,186.101466,196.743901,207.386336,215.212001,0.7,0.03,0.1,0.15,0.02,200.265894,155.041823,185.797562,195.255054,201.925315
4.0243579,146.028238,186.181133,196.876355,207.571577,215.240368,0.7,0.03,0.1,0.15,0.02,200.452802,154.949453,185.830476,195.258826,201.951931
4.0368569,145.93891,186.259229,197.008019,207.756808,215.266916,0.7,0.03,0.1,0.15,0.02,200.639343,154.854667,185.861896,195.260748,201.97684
4.0493948,145.847279,186.33574,197.138887,207.942033,215.29163,0.7,0.03,0.1,0.15,0.02,200.825517,154.757438,185.891809,195.260801,202.000028
4.0619716,145.753323,186.41065,197.268949,208.127248,215.314492,0.7,0.03,0.1,0.15,0.02,201.011317,154.657743,185.920201,195.258968,202.021479
4.0745875,145.657019,186.483943,197.398198,208.312453,215.335486,0.7,0.03,0.1,0.15,0.02,201.196739,154.555555,185.947058,195.255231,202.041177
4.0872425,145.558342,186.555602,197.526625,208.497649,215.354593,0.7,0.03,0.1,0.15,0.02,201.381779,154.45085,185.972366,195.249573,202.059104
4.0999369,145.457268,186.625613,197.654223,208.682834,215.371797,0.7,0.03,0.1,0.15,0.02,201.566433,154.343601,185.99611,195.241976,202.075246
4.1126707,145.353771,186.693958,197.780983,208.868008,215.38708,0.7,0.03,0.1,0.15,0.02,201.750696,154.233781,186.018277,195.232421,202.089585
4.125444,145.247827,186.760621,197.906895,209.053169,215.400424,0.7,0.03,0.1,0.15,0.02,201.934562,154.121365,186.038851,195.220889,202.102105
4.138257,145.13941,186.825585,198.031952,209.238319,215.411811,0.7,0.03,0.1,0.15,0.02,202.118029,154.006324,186.057818,195.207363,202.112789
4.1511098,145.028494,186.888835,198.156145,209.423455,215.421222,0.7,0.03,0.1,0.15,0.02,202.301091,153.888632,186.075163,195.191824,202.121619
4.1640025,144.915053,186.950353,198.279464,209.608576,215.428639,0.7,0.03,0.1,0.15,0.02,202.483743,153.768261,186.09087,195.174252,202.128579
4.1769353,144.799061,187.010122,198.401902,209.793682,215.434045,0.7,0.03,0.1,0.15,0.02,202.665981,153.645182,186.104926,195.154629,202.133651
4.1899082,144.68049,187.068126,198.523449,209.978772,215.43742,0.7,0.03,0.1,0.15,0.02,202.8478,153.519368,186.117314,195.132934,202.136817
4.2029215,144.559312,187.124347,198.644096,210.163846,215.438744,0.7,0.03,0.1,0.15,0.02,203.029196,153.390787,186.128019,195.109149,202.13806
4.2159751,144.435503,187.178767,198.763834,210.3489,215.438,0.7,0.03,0.1,0.15,0.02,203.210162,153.259414,186.137025,195.083253,202.137362
4.2290693,144.309031,187.23137,198.882653,210.533936,215.435168,0.7,0.03,0.1,0.15,0.02,203.390696,153.125215,186.144316,195.055227,202.134704
4.2422042,144.179869,187.282138,199.000545,210.718952,215.430228,0.7,0.03,0.1,0.15,0.02,203.570791,152.988162,186.149878,195.025049,202.130069
4.2553798,144.068481,187.316977,199.084489,210.852,215.437123,0.7,0.03,0.1,0.15,0.02,203.698052,152.869969,186.164408,195.003877,202.136539
4.2685964,143.984468,187.329617,199.119116,210.908615,215.462362,0.7,0.03,0.1,0.15,0.02,203.748086,152.780824,186.192897,194.996915,202.16022
4.281854,143.898229,187.340517,199.152133,210.963749,215.485753,0.7,0.03,0.1,0.15,0.02,203.796607,152.689316,186.21985,194.988004,202.182166
