R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,249.158,266.697,274.292,278.3,238.405,267.596,290.84,258.757,235.137,255.469,274.071,255.237,252.301,250.208,251.281,260.345,254.354,259.085,256.123,264.797,256.643,253.307,254.429,262.454,251.783,260.723,249.176,253.514,257.519,264.424,252.838,251.236,252.984,253.854,252.137,248.711,247.892,247.525,254.835,255.45,253.495,258.353,252.634,263.292,256.501,249.715,255.916,238.477,240.523,251.185,251.293,248.897,246.232,249.973,244.493,255.321,251.639,242.451,245.186,251.528,249.603,255.361,251.517,243.267,242.701,245.05,248.942,245.199,246.342,246.893,247.353,240.302,245.311,242.21,250.112,240.488,245.102,250.912,256.037,246.333,245.532,248.909,251.743,246.689,235.82,240.785,250.364,248.282,242.691,240.897,245.744,254.311,248.58,250.011,239.57,245.38,244.367,245.057,250.367,247.887
7.79,0.421,406.912,431.327,451.299,460.34,387.505,440.388,481.063,423.34,381.783,417.929,450.049,418.189,412.759,409.459,412.027,426.892,417.632,426.594,422.287,436.726,421.788,415.622,417.871,433.244,410.988,431.052,409.466,416.423,425.74,437.099,418.367,413.999,418.494,418.595,413.928,408.065,407.728,407.925,421.455,423.117,420.149,428.161,417.734,438.536,425.592,413.601,424.282,392.287,396.202,415.713,416.088,412.842,407.694,415.425,404.869,424.919,418.822,400.463,405.452,418.576,414.801,427.499,419.517,402.831,402.878,407.725,414.206,407.401,410.399,412.025,412.05,399.269,408.36,403.475,418.046,399.943,409.33,420.428,429.842,410.355,409.54,416.058,420.59,412.112,392.145,401.086,419.464,416.565,404.812,402.067,410.488,428.092,417.25,419.417,399.42,408.977,408.482,410.205,421.166,416.696
7.79,0.516,543.873,572.524,605.35,619.516,516.568,590.969,647.225,566.049,508.584,558.89,603.107,559.683,552.03,547.642,551.717,571.57,559.632,572.621,567.262,586.654,565.513,556.705,559.994,582.365,548.753,579.945,549.006,558.122,572.786,587.935,563.214,555.93,563.262,562.379,554.597,546.526,546.914,547.879,567.21,569.854,566.106,576.818,562.094,592.481,573.754,557.057,571.645,526.317,531.962,559.657,560.212,556.444,549.015,560.569,545.225,573.813,565.608,538.512,545.538,565.246,559.749,579.276,567.231,542.464,543.315,550.538,559.304,549.641,554.518,557.309,556.78,538.746,551.543,545.202,565.952,539.942,553.864,569.986,583.308,554.463,553.75,563.253,569.174,557.781,529.414,541.939,568.641,565.126,547.437,543.941,555.474,581.821,566.275,568.933,539.991,552.753,552.996,555.816,572.197,565.937
7.79,0.621,708.395,740.664,790.151,810.938,671.481,771.849,846.82,737.037,660.696,727.909,786.773,729.361,719.129,713.33,719.317,745.08,730.028,748.077,741.49,766.683,738.038,725.945,730.463,761.617,713.62,759.013,716.571,728.149,749.629,769.211,737.56,726.437,737.431,735.242,723.352,712.54,714.012,716.116,742.62,746.376,741.8,755.674,735.749,777.965,752.088,729.685,748.859,687.342,695.082,732.848,733.477,729.242,719.083,735.359,714.09,753.154,742.408,704.507,713.965,741.922,734.344,762.452,745.253,710.455,712.423,722.562,734.099,720.875,728.131,732.483,731.202,706.747,724.017,716.012,744.372,708.637,728.119,750.533,768.571,728.09,727.548,740.766,748.264,733.519,694.842,711.668,748.734,744.463,719.432,715.091,730.265,767.548,746.33,749.392,709.473,725.987,727.231,731.551,754.637,746.236
7.79,0.726,888.027,922.732,991.075,1019.38,840.777,968.867,1063.76,923.084,826.87,912.016,986.609,914.121,901.197,893.826,901.927,933.936,915.633,939.269,931.395,962.637,925.957,910.28,916.104,956.917,892.964,954.204,899.262,913.364,942.441,966.623,927.813,912.318,927.44,923.757,907.184,893.386,896.188,899.69,934,938.889,933.49,950.681,925.181,980.227,946.582,918.065,942.013,863.163,873.145,921.8,922.407,917.789,904.728,926.154,898.442,948.793,935.343,885.678,897.733,934.751,924.943,962.492,939.565,893.813,897.137,910.411,924.913,907.789,917.657,923.826,921.69,890.328,912.354,902.656,939.227,893.001,918.461,947.771,970.826,917.684,917.346,934.62,943.72,925.516,875.761,897.122,945.47,940.403,907.402,902.211,921.147,970.41,943.157,946.475,894.725,915.166,917.594,923.611,953.97,943.298
7.79,0.84,1097.53,1133.8,1224.49,1261.73,1038.39,1198.04,1315.65,1139.33,1020.81,1126.18,1218.95,1128.99,1113.21,1103.81,1114.39,1153.53,1131.5,1161.75,1152.34,1190.37,1144.54,1124.66,1131.88,1184.09,1101.35,1181.27,1111.88,1128.74,1166.74,1196.1,1149.3,1128.55,1148.54,1143.17,1120.94,1103.59,1108.06,1113.37,1156.8,1162.78,1156.55,1177.47,1145.62,1215.47,1172.81,1137.25,1166.51,1067.82,1080.34,1141.67,1142,1137.06,1120.79,1148.09,1112.9,1176.32,1159.72,1096.51,1111.46,1159.04,1146.73,1195.23,1165.54,1107.15,1112.07,1128.9,1146.9,1125.17,1138.05,1146.42,1143.3,1103.94,1131.39,1119.8,1165.94,1107.55,1139.83,1177.27,1206.01,1138.18,1138.08,1160.09,1170.92,1148.97,1086.33,1112.85,1174.41,1168.27,1126.17,1120.04,1143.13,1206.31,1172.28,1175.65,1110.3,1135.17,1138.9,1147.09,1185.78,1172.55
7.79,0.944,1301.34,1338.15,1450.64,1496.61,1230.85,1420.33,1559.5,1349.04,1209.67,1334.02,1444.25,1337.46,1319.16,1307.6,1320.59,1366.52,1340.92,1377.64,1366.69,1411.08,1356.59,1332.62,1341.08,1404.43,1303.41,1401.49,1318.24,1337.64,1384.27,1418.5,1364.26,1338.3,1363.03,1356.11,1328.27,1307.4,1313.58,1320.79,1373.03,1379.86,1372.93,1397.35,1359.49,1443.47,1392.17,1349.88,1384.04,1266.52,1281.4,1354.98,1354.81,1349.63,1330.42,1363.27,1320.9,1396.86,1377.22,1301.09,1318.72,1376.48,1361.85,1420.82,1384.55,1314.09,1320.55,1340.73,1362.14,1335.91,1351.66,1362.22,1358.19,1311.14,1343.71,1330.35,1385.74,1315.65,1354.38,1399.75,1433.83,1351.91,1352.01,1378.61,1391.01,1365.68,1290.61,1321.98,1396.37,1389.06,1338.35,1331.34,1358.27,1434.8,1394.46,1397.68,1319.38,1348.4,1353.28,1363.75,1410.31,1394.69
7.79,1.054,1530.26,1566.67,1703.51,1759.22,1447.37,1669.16,1831.75,1583.88,1422.15,1566.94,1696.36,1571.01,1550.15,1536.05,1551.69,1605.03,1575.52,1619.45,1606.78,1657.98,1594.11,1565.62,1575.34,1651.09,1529.77,1648.03,1549.56,1571.64,1627.84,1667.31,1605.1,1573.27,1603.28,1594.71,1560.52,1535.73,1543.87,1553.3,1615.3,1622.88,1615.24,1643.43,1599.06,1698.51,1637.69,1588.05,1627.4,1489.42,1506.86,1593.9,1593.01,1587.64,1565.34,1604.2,1553.94,1643.64,1620.63,1530.39,1550.89,1619.84,1602.76,1673.19,1629.64,1545.97,1554.13,1577.87,1603.14,1571.9,1590.76,1603.78,1598.76,1543.28,1581.42,1566.14,1631.74,1548.8,1594.5,1648.71,1688.51,1591.15,1591.49,1623.12,1637.15,1608.34,1519.58,1556.21,1644.75,1635.99,1576.01,1568.05,1599.03,1690.21,1643.11,1646.01,1553.56,1587.09,1593.18,1606.27,1661.37,1643.19
8.17,0.292,217.176,234.524,239.907,238.725,207.265,230.473,254.429,223.328,204.752,219.901,239.328,220.616,223.773,216.185,217.337,225.598,219.562,225.573,220.925,228.224,224.283,218.986,218.935,228.641,218.619,226.311,216.603,219.265,222.394,230.439,218.875,217.835,217.978,221.023,218.689,214.291,213.101,214.447,221.972,220.104,219.67,223.422,219.682,228.893,223.036,215.803,221.265,205.19,206.725,218.216,215.112,213.259,213.293,213.839,209.161,221.108,215.305,210.137,210.759,215.035,215.444,217.854,215.797,210.765,207.389,209.222,213.42,210.595,211.207,210.436,211.345,204.91,209.524,206.012,214.761,204.466,208.914,214.573,218.465,209.901,209.669,212.347,214.418,211.357,200.48,205.393,214.407,210.963,207.459,205.607,210.36,216.395,211.96,213.402,204.924,210.086,207.626,209.239,212.607,210.484
8.17,0.414,359.516,384.783,400.595,400.701,341.314,384.736,427.267,370.386,336.769,364.54,398.775,366.482,371.267,358.584,361.324,375.222,365.534,376.732,369.432,381.876,373.861,364.349,364.539,382.877,361.837,379.534,360.909,365.238,372.898,386.459,367.306,363.995,365.672,369.627,364.063,356.415,355.293,358.353,372.38,369.766,369.323,375.592,368.454,386.889,375.466,362.558,372.109,342.091,345.168,366.344,361.198,358.782,358.241,360.476,351.165,373.408,363.559,352.005,353.436,363.018,363.279,370.175,365.281,354.03,349.075,353.074,360.293,355.012,357.058,356.258,357.159,345.195,353.793,347.984,364.385,344.703,353.959,365.003,372.393,354.649,354.808,360.176,363.477,358.357,337.927,347.003,364.704,359.207,351.079,348.117,356.617,369.879,361.15,363.442,346.614,355.306,352.085,355.462,363.051,359.119
