R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,332.957,371.376,377.061,374.088,309.615,356.786,408.795,336.231,303.405,328.839,381.064,330.658,343.53,319.255,323.158,344.525,326.626,342.772,329.195,345.594,337.233,325.149,319.324,346.65,322.269,338.484,317.721,322.998,327.694,346.307,321.08,316.59,315.756,327.853,319.787,305.277,303.108,309.294,329.136,317.525,318.856,326.694,320.38,337.431,324.67,307.314,315.802,281.948,283.609,315.228,299.46,295.964,301.383,297.661,286.172,315.614,300.213,292.733,290.941,300.175,304.224,304.868,298.924,291.523,279.995,280.814,296.726,286.783,285.241,283.277,288.702,270.006,280.266,270.22,297.17,268.637,275.306,294.66,299.866,280.878,279.042,286.751,289.163,289.832,254.977,266.345,295.304,275.804,277.115,271.84,279.861,289.945,287.29,284.719,267.332,279.802,263.503,277.626,277.912,274.903
7.79,0.421,568.275,630.784,644.889,641.501,527.84,610.81,700.163,574.658,516.895,562.19,651.23,565.43,586.016,545.961,552.914,588.936,559.204,586.93,564.531,592.39,577.333,556.621,547.468,594.262,550.795,581.122,544.512,553.539,563.009,594.377,551.749,543.474,543,562.405,548.131,523.719,520.484,531.202,565.244,546.5,548.634,562.005,550.621,581.175,558.83,529.108,543.932,484.864,488.093,542.212,516.162,510.487,518.977,513.75,493.549,544.325,518.275,503.794,501.239,518.155,524.612,527.411,516.608,502.339,483.522,485.5,512.206,495.225,493.202,490.219,498.987,466.938,484.718,467.747,513.924,464.693,476.877,510.22,519.585,485.829,482.929,496.377,500.551,501.237,441.661,461.244,511.165,478.699,479.545,470.703,484.572,503.335,497.969,493.676,462.96,484.234,457.412,481.173,482.782,477.431
7.79,0.516,774.702,856.475,879.735,876.725,719.263,834.023,955.764,783.903,704.067,767.147,887.951,771.654,798.436,745.217,754.935,803.432,763.798,801.635,771.902,809.57,788.467,760.239,748.499,812.23,751.47,795.122,744.347,756.583,770.79,813,755.556,743.727,743.962,769.208,749.306,716.453,712.505,727.26,773.675,749.137,751.939,770.064,754.082,796.881,766.029,725.563,745.96,664.596,669.331,743.011,708.34,700.926,711.817,705.706,677.71,747.185,711.993,690.786,687.742,711.779,720.177,725.517,710.224,689.359,664.559,667.762,703.657,680.571,678.37,674.653,686.126,642.445,666.842,643.929,706.886,639.458,656.746,702.384,715.51,668.394,664.673,683.222,688.916,689.501,608.421,635.195,703.523,660.105,660.025,648.16,667.14,694.052,686.037,680.248,637.582,666.472,630.897,662.922,666.094,658.638
7.79,0.621,1020.54,1123.21,1158.81,1156.9,947.404,1099.85,1259.35,1032.99,927.107,1011.34,1169.13,1017.35,1051.03,982.799,995.852,1058.73,1007.82,1057.57,1019.51,1068.5,1040.18,1003.1,988.577,1072.2,990.541,1050.75,983.055,998.983,1019.25,1073.94,999.442,983.197,984.604,1016.29,989.552,946.925,942.343,961.953,1022.9,991.874,995.464,1019.09,997.58,1055.14,1014.18,961.128,988.073,880.287,886.901,983.538,938.971,929.674,943.185,936.372,899.039,990.582,944.749,915.137,911.648,944.408,954.984,963.861,943.065,913.945,882.412,887.232,933.75,903.512,901.305,896.852,911.333,853.979,886.199,856.371,939.116,850.13,873.662,933.88,951.517,888.266,883.676,908.305,915.755,916.178,809.824,845.074,935.197,879.155,877.575,862.23,887.209,924.196,912.858,905.28,848.302,886.086,840.543,882.214,887.545,877.563
7.79,0.726,1283.2,1405.81,1455.9,1455.77,1191.54,1383.54,1582.11,1298.84,1165.8,1272.25,1468.33,1279.84,1320.45,1236.89,1253.52,1331.14,1268.79,1331.03,1284.55,1345.12,1309.2,1262.86,1245.64,1350.07,1246,1324.4,1238.77,1258.45,1285.54,1353,1261.07,1239.95,1242.91,1280.94,1246.81,1194.09,1189.05,1213.89,1290.04,1252.49,1256.93,1286.18,1258.82,1332.14,1280.53,1214.35,1248.1,1112.51,1121.19,1241.82,1187.07,1175.98,1192.08,1184.83,1137.55,1252.28,1195.39,1156.54,1152.68,1194.91,1207.7,1220.79,1194.01,1155.79,1117.47,1124.14,1181.63,1143.93,1141.9,1136.79,1154.27,1082.59,1123.04,1086.03,1189.59,1077.83,1108.14,1183.78,1206.19,1125.62,1120.23,1151.31,1160.54,1160.81,1027.96,1072.11,1185.23,1116.17,1112.67,1093.75,1124.98,1172.98,1158,1148.49,1076.29,1123.32,1067.61,1119.37,1127.23,1114.56
7.79,0.84,1583.38,1726.37,1793.98,1796.42,1471.08,1707.14,1948.81,1602.27,1439.17,1570.34,1808.73,1579.71,1627.86,1527.47,1548.18,1641.96,1567.17,1643.4,1587.74,1660.98,1616.6,1559.89,1539.82,1667.48,1537.93,1637.4,1531.6,1555.32,1590.45,1671.87,1560.91,1534.13,1539.11,1583.89,1541.25,1477.39,1472.04,1502.87,1595.98,1551.32,1556.77,1592.19,1558.26,1649.41,1585.86,1505.08,1546.34,1379.63,1390.67,1538.1,1472.07,1459.16,1478.07,1470.53,1411.98,1552.7,1483.54,1434.02,1429.8,1482.87,1498.11,1516.34,1482.68,1433.91,1388.23,1397.08,1466.72,1420.72,1419.03,1413.28,1433.98,1346.29,1395.96,1350.95,1477.91,1340.48,1378.58,1471.63,1499.39,1399.09,1392.89,1431.26,1442.4,1442.59,1280.05,1334.16,1473.2,1389.72,1383.78,1360.93,1399.12,1459.82,1440.64,1428.89,1339.5,1396.8,1329.92,1392.98,1403.88,1388.17
7.79,0.944,1869.2,2029.49,2114.46,2119.68,1737.77,2014.56,2295.72,1890.75,1700.09,1854.03,2131.31,1865.05,1920.14,1804.29,1828.84,1937.37,1851.3,1940.54,1876.55,1961.31,1909.14,1842.78,1820.18,1969.42,1815.84,1935.47,1810.84,1838.19,1881.1,1975.26,1847.01,1814.76,1821.84,1872.65,1821.89,1747.77,1742.29,1778.85,1887.69,1836.56,1843.01,1884.01,1843.99,1951.86,1877.21,1782.91,1831.05,1635.42,1648.72,1821.01,1744.55,1730.1,1751.58,1743.92,1674.78,1839.71,1759.19,1699.52,1694.98,1758.34,1775.87,1799.17,1758.97,1700.13,1647.75,1658.74,1739.57,1685.87,1684.63,1678.34,1701.95,1599.37,1657.62,1605.2,1754.04,1592.54,1638.05,1747.45,1780.17,1661.21,1654.36,1699.56,1712.4,1712.62,1522.4,1585.8,1749.1,1652.28,1643.9,1617.45,1662.06,1734.85,1711.72,1697.79,1592.31,1659.09,1581.95,1655.59,1669.44,1650.89
7.79,1.054,2183.03,2360.19,2464.69,2473.25,2031.26,2351.22,2674.01,2207.04,1987.37,2165.36,2483.74,2178.15,2240.65,2108.39,2137.12,2261.12,2163.26,2266.45,2193.73,2290.51,2230.13,2153.44,2128.21,2300.54,2120.96,2262.67,2117.87,2148.94,2200.48,2308,2161.66,2123.39,2132.92,2189.96,2130.31,2045.29,2039.85,2082.69,2208.34,2150.36,2157.95,2204.78,2158.28,2284.16,2197.62,2088.95,2144.3,1917.8,1933.54,2132.4,2044.78,2028.87,2053.1,2045.39,1964.82,2155.7,2063.06,1992.34,1987.47,2061.99,2082.02,2111.03,2063.72,1993.87,1934.42,1947.74,2040.51,1978.63,1977.97,1971.12,1997.75,1879.23,1946.7,1886.33,2058.76,1871.28,1924.88,2051.96,2089.94,1950.72,1943.28,1995.83,2010.39,2010.82,1790.86,1864.22,2053.66,1942.59,1931.46,1901.2,1952.64,2038.63,2011.23,1994.89,1872.07,1948.94,1860.91,1945.95,1963.06,1941.45
8.17,0.292,290.317,324.167,327.689,319.667,270.011,306.72,354.216,290.293,265.651,283.495,330.346,286.313,304.314,276.85,280.485,298.4,282.831,298.334,284.822,298.037,294.779,282.031,276.065,301.853,280.533,294.276,277.295,280.258,284.06,301.821,279.377,275.88,273.774,286.249,278.208,264.925,262.759,269.691,287.565,275.298,277.926,283.78,279.924,294.287,283.693,267.667,274.858,245.465,246.656,275.502,258.908,256.459,263.395,257.544,247.881,275.36,259.748,256.189,252.871,259.493,265.012,263.153,259.452,255.233,242.614,243.215,257.382,249.6,248.025,244.996,249.995,233.809,242.869,233.455,258.369,231.942,238.368,255.481,259.242,242.773,241.875,248.157,249.662,251.804,220.433,230.915,256.36,238.214,240.6,235.857,243.26,250.52,248.744,246.812,232.542,243.166,227.667,240.906,239.958,237.422
8.17,0.414,503.654,560.362,570.298,557.591,467.628,533.985,617.554,504.308,459.768,492.459,574.395,497.707,528.024,481.16,487.863,518.773,492.264,519.495,496.623,519.601,513.202,490.873,481.096,526.281,487.488,513.776,483.12,488.317,496.214,526.898,488.109,481.471,478.628,499.285,484.812,461.97,458.584,470.865,502.215,481.757,486.283,496.418,489.216,515.601,496.642,468.604,481.409,428.967,431.419,481.897,453.682,449.772,461.23,451.981,434.536,483.053,456.012,448.275,442.911,455.478,464.788,463.082,456.099,447.235,425.889,427.53,451.85,438.371,436.216,431.114,439.375,410.997,427.107,410.78,454.592,407.75,419.881,450.084,457.056,426.933,425.702,436.899,439.519,442.973,388.048,406.588,451.505,420.54,423.414,415.277,428.464,442.515,438.604,435.402,409.548,428.049,401.913,424.71,424.071,419.437
