R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,196.621,196.651,196.602,196.677,196.463,196.61,196.791,196.398,196.341,196.411,196.796,196.284,196.426,196.123,196.113,196.388,196.118,196.333,196.061,196.21,196.067,196.008,195.783,196.198,195.84,195.941,195.777,195.811,196.058,196.135,195.735,195.582,195.559,195.843,197.745,197.269,197.778,195.464,195.814,195.545,195.426,195.555,200.102,196.553,196.199,200.822,198.119,200.898,197.214,197.446,195.573,196.846,197.587,197.701,197.025,198.92,200.092,203.551,202.381,202.066,201.237,199.803,198.857,204.04,202.391,200.247,204.194,202.085,202.106,201.669,203.333,201.848,201.783,204.952,201.831,205.778,203.581,203.706,204.162,206.08,207.204,206.029,204.844,205.837,204.64,206.281,206.395,205.865,208.553,206.98,207.129,207.441,208.968,207.094,208.806,210.2,207.449,206.923,206.834,208.93
1.02261,197.82,197.853,197.801,197.88,197.655,197.809,197.999,197.588,197.527,197.601,198.004,197.47,197.617,197.308,197.296,197.582,197.302,197.519,197.243,197.399,197.261,197.195,196.976,197.388,197.042,197.138,196.967,197.006,197.255,197.336,196.919,196.776,196.749,197.038,198.973,198.496,199.004,196.663,197.013,196.744,196.622,196.752,201.361,197.762,197.416,202.093,199.357,202.174,198.449,198.676,196.786,198.073,198.824,198.937,198.25,200.172,201.35,204.844,203.677,203.342,202.517,201.058,200.109,205.352,203.685,201.517,205.473,203.387,203.409,202.953,204.639,203.145,203.079,206.274,203.12,207.075,204.896,205.019,205.472,207.372,208.511,207.316,206.153,207.111,205.979,207.641,207.669,207.212,209.843,208.288,208.465,208.741,210.212,208.404,210.153,211.537,208.842,208.252,208.171,210.23
1.04573,198.993,199.026,198.972,199.055,198.82,198.981,199.18,198.749,198.685,198.764,199.186,198.627,198.781,198.463,198.451,198.748,198.457,198.677,198.397,198.557,198.428,198.355,198.143,198.551,198.215,198.305,198.129,198.174,198.424,198.512,198.076,197.941,197.911,198.206,200.175,199.696,200.203,197.835,198.184,197.917,197.79,197.922,202.595,198.943,198.606,203.34,200.571,203.426,199.66,199.879,197.972,199.276,200.034,200.147,199.449,201.398,202.582,206.112,204.949,204.592,203.772,202.287,201.335,206.639,204.954,202.764,206.724,204.665,204.687,204.212,205.921,204.416,204.351,207.573,204.384,208.344,206.188,206.308,206.757,208.637,209.794,208.576,207.437,208.359,207.296,208.979,208.915,208.535,211.104,209.569,209.776,210.013,211.426,209.689,211.475,212.847,210.211,209.556,209.484,211.503
1.06937,200.136,200.169,200.115,200.202,199.954,200.124,200.332,199.88,199.813,199.895,200.337,199.755,199.913,199.59,199.576,199.883,199.583,199.805,199.52,199.687,199.564,199.486,199.28,199.684,199.36,199.445,199.263,199.314,199.563,199.658,199.202,199.077,199.043,199.346,201.347,200.869,201.374,198.979,199.327,199.061,198.929,199.064,203.801,200.095,199.768,204.558,201.756,204.65,200.843,201.055,199.13,200.45,201.217,201.331,200.621,202.597,203.787,207.354,206.195,205.814,205.001,203.489,202.532,207.901,206.197,203.983,207.947,205.917,205.94,205.443,207.176,205.663,205.595,208.845,205.622,209.586,207.453,207.571,208.015,209.873,211.047,209.807,208.695,209.576,208.588,210.292,210.13,209.832,212.335,210.824,211.06,211.256,212.607,210.945,212.77,214.13,211.557,210.833,210.77,212.746
1.09355,201.248,201.282,201.224,201.316,201.056,201.235,201.453,200.979,200.909,200.996,201.459,200.85,201.015,200.683,200.668,200.987,200.676,200.901,200.611,200.784,200.67,200.584,200.386,200.785,200.474,200.551,200.364,200.421,200.671,200.772,200.297,200.182,200.144,200.452,202.49,202.011,202.515,200.09,200.437,200.173,200.036,200.173,204.978,201.215,200.899,205.748,202.913,205.844,201.996,202.201,200.258,201.594,202.372,202.483,201.762,203.766,204.963,208.566,207.411,207.007,206.199,204.661,203.701,209.134,207.41,205.173,209.14,207.139,207.164,206.647,208.403,206.88,206.811,210.088,206.831,210.796,208.69,208.806,209.245,211.077,212.269,211.007,209.923,210.761,209.852,211.579,211.313,211.103,213.534,212.047,212.316,212.468,213.751,212.17,214.035,215.383,212.878,212.081,212.028,213.957
1.11827,202.324,202.359,202.3,202.397,202.124,202.312,202.54,202.043,201.969,202.06,202.545,201.91,202.081,201.741,201.725,202.057,201.734,201.96,201.667,201.846,201.741,201.647,201.457,201.851,201.554,201.625,201.43,201.494,201.745,201.853,201.355,201.252,201.211,201.525,203.599,203.12,203.622,201.168,201.514,201.251,201.11,201.248,206.122,202.303,201.997,206.904,204.036,207.007,203.117,203.312,201.353,202.705,203.492,203.604,202.87,204.903,206.105,209.745,208.596,208.167,207.366,205.8,204.838,210.334,208.591,206.332,210.298,208.331,208.358,207.819,209.598,208.067,207.998,211.3,208.008,211.974,209.897,210.01,210.443,212.248,213.459,212.172,211.119,211.911,211.087,212.836,212.461,212.343,214.698,213.237,213.541,213.646,214.857,213.363,215.27,216.602,214.171,213.297,213.255,215.134
1.14355,203.364,203.4,203.339,203.441,203.154,203.352,203.59,203.069,202.991,203.087,203.595,202.932,203.11,202.76,202.743,203.088,202.753,202.983,202.685,202.871,202.775,202.672,202.491,202.879,202.597,202.661,202.46,202.53,202.782,202.897,202.377,202.286,202.239,202.562,204.672,204.194,204.693,202.211,202.555,202.294,202.147,202.288,207.232,203.353,203.06,208.028,205.123,208.137,204.204,204.39,202.412,203.782,204.578,204.688,203.943,206.005,207.214,210.89,209.748,209.292,208.499,206.904,205.94,211.503,209.74,207.456,211.421,209.491,209.518,208.955,210.76,209.221,209.149,212.478,209.152,213.116,211.071,211.18,211.608,213.383,214.612,213.301,212.281,213.025,212.29,214.061,213.572,213.551,215.823,214.392,214.731,214.787,215.922,214.52,216.471,217.786,215.435,214.479,214.449,216.273
1.16941,204.364,204.402,204.338,204.445,204.145,204.351,204.601,204.056,203.974,204.075,204.607,203.913,204.098,203.741,203.722,204.08,203.733,203.966,203.662,203.855,203.769,203.658,203.486,203.867,203.601,203.658,203.45,203.527,203.778,203.903,203.358,203.28,203.229,203.559,205.708,205.231,205.727,203.213,203.556,203.297,203.146,203.287,208.303,204.364,204.085,209.114,206.174,209.23,205.252,205.429,203.434,204.82,205.627,205.737,204.978,207.07,208.284,211.998,210.864,210.381,209.596,207.971,207.005,212.635,210.852,208.544,212.505,210.615,210.644,210.057,211.887,210.339,210.266,213.622,210.259,214.22,212.209,212.315,212.737,214.479,215.728,214.392,213.407,214.098,213.46,215.254,214.642,214.724,216.909,215.509,215.886,215.89,216.943,215.64,217.634,218.932,216.666,215.625,215.607,217.373
1.19584,205.322,205.36,205.294,205.407,205.092,205.308,205.571,204.999,204.912,205.018,205.577,204.851,205.043,204.677,204.656,205.029,204.669,204.903,204.596,204.795,204.72,204.6,204.438,204.813,204.563,204.612,204.396,204.481,204.733,204.865,204.296,204.231,204.176,204.513,206.702,206.226,206.718,204.175,204.515,204.259,204.101,204.245,209.334,205.334,205.068,210.16,207.183,210.283,206.261,206.427,204.415,205.819,206.635,206.744,205.971,208.095,209.313,213.065,211.941,211.428,210.653,208.997,208.029,213.728,211.924,209.593,213.547,211.701,211.73,211.118,212.974,211.419,211.345,214.726,211.327,215.282,213.309,213.411,213.826,215.533,216.802,215.44,214.493,215.129,214.592,216.409,215.669,215.861,217.95,216.584,217.001,216.95,217.915,216.718,218.759,220.036,217.862,216.73,216.725,218.429
1.22288,206.234,206.273,206.205,206.324,205.992,206.219,206.495,205.894,205.804,205.916,206.501,205.741,205.942,205.565,205.544,205.932,205.557,205.795,205.482,205.69,205.626,205.495,205.345,205.712,205.48,205.521,205.298,205.39,205.642,205.783,205.187,205.138,205.076,205.421,207.652,207.176,207.666,205.09,205.429,205.175,205.011,205.157,210.323,206.259,206.009,211.164,208.15,211.292,207.227,207.382,205.352,206.773,207.6,207.708,206.921,209.077,210.3,214.091,212.976,212.433,211.667,209.98,209.01,214.78,212.956,210.598,214.545,212.745,212.776,212.137,214.02,212.456,212.381,215.789,212.353,216.301,214.368,214.467,214.874,216.543,217.831,216.443,215.535,216.113,215.684,217.526,216.649,216.956,218.944,217.616,218.075,217.965,218.836,217.752,219.842,221.097,219.021,217.794,217.803,219.439
