R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,167.247,173.86,188.147,192.417,159.467,183.149,199.764,175.882,157.182,173.589,185.072,175.231,171.292,172.167,174.265,177.76,176.975,180.54,181.234,185.814,178.772,176.301,178.677,184.526,172.715,185.665,175.796,178.128,184.88,188.013,182.718,179.879,183.683,180.084,177.561,176.235,177.176,177.822,182.755,186.801,185.566,188.11,182.826,194.449,188.344,184.012,189.107,173.316,175.926,183.44,186.426,186.263,182.158,188.057,182.613,191.533,190.39,178.778,181.776,189.931,187.098,196.978,192.654,181.726,183.81,187.734,188.398,186.257,189.581,191.033,189.125,184.016,188.489,187.442,193.202,184.762,191.539,195.932,201.351,189.57,190.427,193.649,195.457,190.688,182.792,187.124,195.31,197.727,188.021,187.592,191.868,203.708,196.141,198.166,186.691,189.86,193.544,192.824,201.519,199.105
7.79,0.421,291.17,301.394,327.432,335.496,277.478,319.102,347.901,306.054,273.335,302.2,322.143,304.984,297.833,299.652,303.358,309.35,308.161,314.45,315.832,323.699,311.283,306.949,311.277,321.541,300.388,323.754,306.238,310.269,322.47,327.728,318.74,313.547,320.499,313.898,309.281,307.026,308.854,310.074,318.734,326.027,323.84,328.248,318.89,339.488,328.711,321.165,330.056,302.28,306.926,320.052,325.472,325.303,317.922,328.586,318.915,334.529,332.657,311.863,317.242,331.863,326.765,344.592,336.754,317.154,321.169,328.172,329.152,325.369,331.363,334.128,330.616,321.704,329.528,327.829,337.831,323.061,335.071,342.831,352.395,331.448,332.987,338.72,341.866,333.425,319.743,327.267,341.669,346.259,328.818,328.164,335.55,356.819,343.379,346.842,326.52,331.987,338.855,337.454,353.053,348.789
7.79,0.516,402.884,415.614,452.577,464.299,383.924,441.513,480.946,423.177,378.063,418.024,445.372,421.776,411.658,414.451,419.603,427.737,426.287,435.013,437.09,447.788,430.57,424.584,430.721,444.91,415.24,448.185,423.78,429.283,446.506,453.526,441.419,434.026,443.918,434.503,427.925,424.881,427.588,429.368,441.341,451.614,448.573,454.606,441.587,470.263,455.3,444.93,457.163,418.707,425.196,443.28,450.953,450.841,440.463,455.517,442.026,463.57,461.124,431.955,439.509,460.035,452.864,478.003,466.914,439.389,445.302,455.099,456.269,451.014,459.465,463.504,458.483,446.215,457.007,454.796,468.525,448.137,464.864,475.648,488.922,459.682,461.849,469.855,474.17,462.441,443.69,454.016,473.971,480.663,456.142,455.339,465.427,495.328,476.589,481.283,453,460.459,470.358,468.292,490.197,484.275
7.79,0.621,539.128,554.113,604.551,620.907,513.891,590.465,642.336,565.69,505.921,559.083,595.121,563.94,550.191,554.269,561.156,571.761,570.096,581.742,584.728,598.694,575.743,567.794,576.153,595.018,554.997,599.661,566.971,574.188,597.562,606.547,590.903,580.778,594.31,581.406,572.391,568.442,572.29,574.786,590.699,604.607,600.549,608.475,591.065,629.446,609.474,595.776,611.948,560.77,569.481,593.435,603.87,603.892,589.863,610.294,592.198,620.771,617.718,578.375,588.572,616.283,606.583,640.671,625.583,588.415,596.767,609.947,611.255,604.232,615.688,621.351,614.452,598.211,612.522,609.771,627.897,600.829,623.23,637.653,655.363,616.106,619.04,629.794,635.481,619.822,595.105,608.728,635.332,644.68,611.537,610.608,623.849,664.272,639.153,645.258,607.408,617.184,630.878,627.975,657.547,649.643
7.79,0.726,687.999,704.53,769.744,791.306,656.14,752.732,817.471,721.002,645.871,712.969,758.007,718.943,701.242,706.831,715.572,728.676,726.913,741.652,745.708,763.002,733.977,723.965,734.755,758.547,707.36,764.763,723.236,732.213,762.287,773.185,754.026,740.885,758.43,741.662,729.955,725.105,730.271,733.58,753.639,771.502,766.367,776.241,754.157,802.892,777.603,760.444,780.723,716.11,727.206,757.3,770.765,771.012,753.024,779.317,756.292,792.243,788.649,738.314,751.372,786.853,774.41,818.247,798.79,751.184,762.328,779.153,780.49,771.599,786.327,793.827,784.844,764.444,782.454,779.215,801.93,767.819,796.297,814.595,837.012,787.006,790.785,804.484,811.588,791.764,760.843,777.904,811.556,823.915,781.423,780.423,796.924,848.749,816.802,824.342,776.283,788.432,806.376,802.522,840.391,830.377
7.79,0.84,862.124,879.568,961.89,989.604,822.829,941.855,1020.78,902.153,809.905,892.622,947.621,899.8,877.57,884.977,895.817,911.637,909.87,928.112,933.453,954.368,918.507,906.182,919.769,949.105,885.138,957.202,905.662,916.563,954.356,967.251,944.353,927.694,949.904,928.642,913.785,907.957,914.714,918.999,943.72,966.107,959.767,971.78,944.414,1004.88,973.583,952.576,977.411,897.704,911.51,948.475,965.422,965.999,943.482,976.521,947.885,992.098,987.984,925.073,941.398,985.786,970.2,1025.26,1000.75,941.182,955.656,976.632,977.919,966.908,985.399,995.081,983.668,958.609,980.765,977.045,1004.9,962.857,998.233,1020.95,1048.67,986.409,991.163,1008.22,1016.89,992.391,954.539,975.428,1017.07,1032.96,979.76,978.737,998.824,1063.73,1024.05,1033.13,973.494,988.248,1011.15,1006.21,1053.57,1041.18
7.79,0.944,1031.55,1049.14,1147.85,1181.55,985.331,1125.22,1217.14,1077.94,969.868,1067.11,1131.26,1075.37,1048.85,1058.04,1070.86,1089.13,1087.45,1108.98,1115.59,1139.78,1097.54,1083.06,1099.3,1133.83,1057.73,1143.77,1082.82,1095.47,1140.62,1155.25,1129.05,1108.99,1135.69,1110.11,1092.2,1085.49,1093.82,1099.08,1128.15,1154.82,1147.37,1161.33,1129.01,1200.49,1163.57,1139.01,1168.04,1074.26,1090.62,1133.97,1154.22,1155.18,1128.37,1167.83,1133.9,1185.8,1181.28,1106.44,1125.86,1178.71,1160.14,1225.9,1196.54,1125.62,1143.37,1168.27,1169.43,1156.42,1178.5,1190.32,1176.57,1147.17,1173.18,1169.07,1201.71,1152.24,1194.12,1221.01,1253.69,1179.85,1185.53,1205.78,1215.86,1187.02,1142.72,1167.16,1216.33,1235.63,1172.27,1171.27,1194.64,1271.99,1225.04,1235.48,1164.96,1182.09,1209.77,1203.81,1260.16,1245.54
7.79,1.054,1221.31,1238.3,1355.02,1395.38,1167.68,1329.83,1435.43,1274.33,1149.44,1262.19,1335.99,1271.56,1240.39,1251.59,1266.54,1287.35,1285.86,1310.93,1318.99,1346.57,1297.49,1280.7,1299.85,1339.94,1250.65,1351.96,1280.87,1295.34,1348.55,1364.89,1335.35,1311.53,1343.18,1312.84,1291.54,1283.91,1294.05,1300.41,1334.14,1365.47,1356.82,1372.82,1335.18,1418.55,1375.57,1347.26,1380.71,1271.87,1290.99,1341.15,1365.01,1366.45,1334.98,1381.46,1341.8,1401.9,1397.02,1309.2,1331.98,1394.05,1372.25,1449.72,1415.04,1331.74,1353.16,1382.3,1383.28,1368.12,1394.11,1408.32,1391.98,1357.95,1388.08,1383.61,1421.37,1363.92,1412.83,1444.28,1482.26,1395.85,1402.57,1426.27,1437.84,1404.37,1353.19,1381.39,1438.69,1461.77,1387.36,1386.43,1413.25,1504.17,1449.38,1461.23,1378.93,1398.55,1431.52,1424.45,1490.59,1473.58
8.17,0.292,142.649,150.006,161.432,162.1,135.377,154.775,171.593,148.778,133.837,146.351,158.387,148.489,148.884,145.761,147.811,151.126,149.85,154.138,153.401,157.318,153.115,149.508,150.79,157.708,146.963,158.135,149.724,151.019,156.665,160.806,155.228,152.921,155.307,153.74,150.832,148.913,149.45,151.018,156.187,157.997,157.873,159.716,155.984,166.189,160.842,156.1,160.561,146.202,148.304,156.397,156.747,156.865,154.887,158.174,153.421,163.049,160.262,151.993,153.438,159.718,158.691,165.563,162.675,154.566,154.359,157.653,158.908,157.384,160.029,160.271,158.996,154.224,158.382,156.8,163.406,154.384,160.762,165.188,169.459,158.906,160.086,162.723,163.937,160.944,152.727,157.052,164.914,165.643,158.22,157.617,161.817,171.094,164.912,166.838,157.213,160.043,161.989,162.253,168.876,166.799
8.17,0.414,252.722,264.849,286.086,287.792,239.636,274.534,304.376,263.472,236.762,259.228,280.73,263.029,263.482,258.148,261.875,267.754,265.565,273.267,272.101,279.022,271.365,264.944,267.338,279.733,260.162,280.672,265.424,267.735,278.113,285.335,275.579,271.266,275.779,272.734,267.388,264.002,265.098,267.98,277.25,280.652,280.416,283.667,276.913,295.368,285.738,277.298,285.223,259.428,263.255,277.73,278.5,278.837,275.146,281.298,272.634,289.897,285.03,269.83,272.527,284.054,282.128,294.878,289.484,274.552,274.451,280.472,282.615,279.871,284.755,285.312,282.904,274.341,281.817,279.046,290.929,274.635,286.244,294.304,302.003,282.751,284.933,289.736,291.87,286.505,271.784,279.532,293.765,295.284,281.643,280.627,288.109,305.168,293.934,297.322,279.874,284.892,288.664,289.073,301.22,297.461
