R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,169.722,169.764,169.696,169.768,169.566,169.704,169.883,169.494,169.444,169.507,169.895,169.379,169.525,169.218,169.205,169.483,169.209,169.422,169.147,169.298,169.157,169.099,168.87,169.285,168.935,169.025,168.864,168.899,169.136,169.214,168.816,168.666,168.639,168.928,170.798,170.323,170.822,168.547,168.895,168.62,168.503,168.634,173.107,169.61,169.261,173.806,171.145,173.882,170.253,170.488,168.638,169.885,170.619,170.725,170.062,171.928,173.077,176.487,175.336,175.021,174.208,172.787,171.855,176.965,175.338,173.221,177.11,175.034,175.049,174.619,176.263,174.795,174.732,177.85,174.78,178.662,176.496,176.623,177.069,178.959,180.062,178.905,177.743,178.717,177.538,179.156,179.263,178.741,181.388,179.84,179.988,180.286,181.789,179.947,181.638,183.012,180.299,179.783,179.689,181.749
1.02261,170.638,170.682,170.611,170.687,170.475,170.62,170.808,170.4,170.347,170.414,170.82,170.281,170.433,170.118,170.105,170.393,170.109,170.325,170.045,170.202,170.068,170.003,169.781,170.192,169.853,169.937,169.771,169.811,170.048,170.133,169.716,169.575,169.545,169.84,171.741,171.265,171.763,169.462,169.81,169.535,169.414,169.546,174.08,170.533,170.192,174.791,172.098,174.871,171.204,171.433,169.565,170.827,171.57,171.676,171.002,172.894,174.049,177.493,176.345,176.01,175.201,173.755,172.82,177.989,176.344,174.204,178.101,176.047,176.063,175.615,177.281,175.804,175.74,178.884,175.781,179.669,177.523,177.648,178.09,179.962,181.08,179.903,178.763,179.703,178.589,180.227,180.248,179.798,182.388,180.859,181.034,181.295,182.744,180.968,182.694,184.058,181.4,180.822,180.736,182.759
1.04573,171.526,171.571,171.498,171.577,171.354,171.507,171.703,171.276,171.22,171.291,171.716,171.153,171.311,170.989,170.975,171.274,170.98,171.198,170.913,171.076,170.949,170.877,170.661,171.069,170.741,170.819,170.648,170.693,170.93,171.021,170.586,170.454,170.42,170.722,172.656,172.179,172.675,170.347,170.695,170.421,170.296,170.43,175.026,171.427,171.095,175.748,173.024,175.833,172.126,172.349,170.464,171.741,172.493,172.598,171.913,173.831,174.993,178.471,177.327,176.97,176.166,174.695,173.757,178.986,177.323,175.161,179.062,177.034,177.051,176.584,178.272,176.786,176.72,179.89,176.755,180.648,178.523,178.646,179.084,180.935,182.07,180.871,179.756,180.659,179.614,181.272,181.202,180.828,183.357,181.849,182.053,182.275,183.666,181.96,183.723,185.076,182.477,181.834,181.757,183.74
1.06937,172.381,172.428,172.352,172.436,172.202,172.362,172.567,172.12,172.061,172.135,172.581,171.993,172.156,171.827,171.811,172.122,171.817,172.038,171.749,171.917,171.798,171.719,171.51,171.914,171.598,171.67,171.493,171.544,171.781,171.879,171.424,171.302,171.264,171.572,173.539,173.062,173.557,171.202,171.548,171.276,171.146,171.282,175.941,172.289,171.967,176.675,173.919,176.766,173.019,173.234,171.333,172.625,173.386,173.49,172.794,174.738,175.906,179.42,178.279,177.9,177.102,175.605,174.664,179.954,178.272,176.088,179.992,177.993,178.01,177.523,179.234,177.739,177.672,180.868,177.7,181.596,179.494,179.615,180.048,181.877,183.029,181.808,180.719,181.583,180.611,182.29,182.124,181.831,184.294,182.808,183.042,183.224,184.552,182.921,184.723,186.063,183.527,182.816,182.748,184.688
1.09355,173.203,173.251,173.172,173.26,173.015,173.183,173.398,172.93,172.867,172.946,173.412,172.798,172.968,172.63,172.614,172.936,172.62,172.844,172.55,172.724,172.613,172.527,172.325,172.724,172.421,172.487,172.304,172.36,172.598,172.703,172.228,172.116,172.074,172.389,174.39,173.913,174.406,172.023,172.369,172.097,171.963,172.1,176.825,173.119,172.807,177.571,174.781,177.667,173.88,174.088,172.169,173.477,174.247,174.35,173.642,175.614,176.787,180.336,179.201,178.798,178.006,176.482,175.539,180.891,179.19,176.984,180.889,178.921,178.939,178.431,180.165,178.661,178.594,181.814,178.613,182.51,180.436,180.553,180.982,182.785,183.955,182.712,181.651,182.472,181.579,183.279,183.011,182.803,185.196,183.735,184.001,184.138,185.4,183.85,185.691,187.018,184.549,183.766,183.708,185.601
1.11827,173.988,174.037,173.956,174.049,173.791,173.967,174.193,173.702,173.636,173.719,174.207,173.566,173.742,173.396,173.378,173.713,173.386,173.612,173.313,173.494,173.391,173.298,173.104,173.498,173.208,173.267,173.078,173.141,173.379,173.491,172.994,172.893,172.847,173.169,175.206,174.728,175.219,172.808,173.152,172.882,172.743,172.883,177.673,173.912,173.612,178.432,175.609,178.534,174.706,174.905,172.97,174.293,175.073,175.175,174.455,176.455,177.633,181.218,180.089,179.661,178.877,177.325,176.379,181.794,180.075,177.845,181.75,179.815,179.835,179.305,181.063,179.55,179.481,182.728,179.493,183.389,181.343,181.459,181.881,183.658,184.845,183.579,182.549,183.324,182.514,184.236,183.861,183.743,186.06,184.626,184.925,185.016,186.207,184.743,186.625,187.936,185.541,184.682,184.635,186.478
1.14355,174.734,174.785,174.701,174.798,174.527,174.713,174.949,174.434,174.365,174.452,174.963,174.294,174.477,174.123,174.103,174.451,174.112,174.34,174.037,174.224,174.131,174.029,173.843,174.232,173.957,174.008,173.812,173.883,174.121,174.24,173.72,173.632,173.581,173.911,175.983,175.506,175.994,173.555,173.898,173.629,173.485,173.626,178.485,174.666,174.378,179.257,176.4,179.365,175.495,175.686,173.733,175.072,175.862,175.963,175.231,177.259,178.443,182.064,180.941,180.488,179.711,178.13,177.182,182.662,180.923,178.67,182.572,180.675,180.695,180.142,181.925,180.404,180.334,183.605,180.337,184.23,182.216,182.328,182.745,184.492,185.697,184.407,183.41,184.137,183.416,185.16,184.67,184.649,186.884,185.479,185.814,185.856,186.97,185.599,187.523,188.817,186.501,185.562,185.526,187.314
1.16941,175.439,175.491,175.404,175.507,175.222,175.417,175.664,175.125,175.052,175.144,175.679,174.979,175.17,174.806,174.785,175.148,174.795,175.026,174.718,174.912,174.829,174.719,174.542,174.924,174.665,174.708,174.506,174.583,174.821,174.948,174.405,174.329,174.273,174.611,176.721,176.243,176.729,174.26,174.602,174.335,174.186,174.329,179.257,175.38,175.105,180.042,177.151,180.157,176.245,176.427,174.456,175.812,176.611,176.711,175.967,178.024,179.212,182.87,181.756,181.274,180.506,178.896,177.947,183.492,181.733,179.457,183.355,181.497,181.518,180.941,182.748,181.22,181.148,184.445,181.142,185.031,183.051,183.16,183.57,185.285,186.508,185.194,184.232,184.908,184.281,186.047,185.437,185.518,187.666,186.291,186.664,186.654,187.687,186.414,188.382,189.658,187.426,186.404,186.378,188.109
1.19584,176.098,176.153,176.062,176.17,175.871,176.076,176.334,175.77,175.693,175.789,176.35,175.619,175.818,175.444,175.422,175.798,175.432,175.667,175.353,175.555,175.482,175.362,175.195,175.571,175.329,175.363,175.154,175.238,175.476,175.612,175.044,174.982,174.921,175.266,177.415,176.938,177.42,174.922,175.261,174.997,174.842,174.987,179.987,176.049,175.788,180.786,177.859,180.907,176.952,177.124,175.136,176.509,177.318,177.416,176.659,178.747,179.939,183.634,182.528,182.018,181.26,179.619,178.668,184.28,182.501,180.201,184.092,182.278,182.3,181.698,183.531,181.994,181.921,185.244,181.906,185.788,183.845,183.951,184.354,186.033,187.276,185.936,185.012,185.633,185.106,186.895,186.158,186.347,188.4,187.06,187.472,187.407,188.354,187.185,189.199,190.455,188.314,187.203,187.19,188.858
1.22288,176.711,176.767,176.673,176.786,176.473,176.688,176.958,176.367,176.286,176.387,176.975,176.211,176.417,176.034,176.01,176.401,176.021,176.259,175.939,176.149,176.087,175.958,175.801,176.17,175.946,175.971,175.754,175.847,176.084,176.229,175.635,175.587,175.52,175.874,178.063,177.587,178.065,175.537,175.874,175.612,175.451,175.598,180.671,176.672,176.426,181.485,178.522,181.613,177.615,177.776,175.771,177.16,177.98,178.076,177.306,179.424,180.621,184.353,183.257,182.717,181.969,180.297,179.345,185.025,183.226,180.902,184.784,183.016,183.039,182.411,184.27,182.726,182.651,185.999,182.625,186.498,184.597,184.698,185.093,186.735,187.997,186.631,185.747,186.309,185.89,187.702,186.831,187.134,189.086,187.783,188.236,188.113,188.967,187.911,189.972,191.206,189.162,187.957,187.957,189.558
