draw_id,draw_label,model_key,model_name,k,source,dof,chi2_radial,chi2_vertical,chi2_total,chi2_nu,chi2_nu_rad,chi2_nu_vert
94,b94,baryonic,Baryonic Newtonian,0,qcopula,196,27231.6000,199.9440,27431.5440,139.9569,138.9367,1.0201
95,b95,baryonic,Baryonic Newtonian,0,qcopula,196,27683.5000,289.4610,27972.9610,142.7192,141.2423,1.4768
96,b96,baryonic,Baryonic Newtonian,0,qcopula,196,29720.6000,274.6530,29995.2530,153.0370,151.6357,1.4013
97,b97,baryonic,Baryonic Newtonian,0,qcopula,196,24130.9000,242.0710,24372.9710,124.3519,123.1168,1.2351
98,b98,baryonic,Baryonic Newtonian,0,qcopula,196,27706.8000,237.3220,27944.1220,142.5721,141.3612,1.2108
99,b99,baryonic,Baryonic Newtonian,0,qcopula,196,24325.3000,180.7600,24506.0600,125.0309,124.1087,0.9222
100,b100,baryonic,Baryonic Newtonian,0,qcopula,196,24661.9000,198.5410,24860.4410,126.8390,125.8260,1.0130
1,b1,qumond_simple,QUMOND simple,0,qcopula,196,9708.6100,97.9242,9806.5342,50.0333,49.5337,0.4996
2,b2,qumond_simple,QUMOND simple,0,qcopula,196,12336.5000,136.2840,12472.7840,63.6367,62.9413,0.6953
3,b3,qumond_simple,QUMOND simple,0,qcopula,196,10101.0000,267.5710,10368.5710,52.9009,51.5357,1.3652
4,b4,qumond_simple,QUMOND simple,0,qcopula,196,9925.5400,270.1900,10195.7300,52.0190,50.6405,1.3785
5,b5,qumond_simple,QUMOND simple,0,qcopula,196,8313.0100,73.1211,8386.1311,42.7864,42.4133,0.3731
6,b6,qumond_simple,QUMOND simple,0,qcopula,196,9310.3100,191.9700,9502.2800,48.4810,47.5016,0.9794
7,b7,qumond_simple,QUMOND simple,0,qcopula,196,12382.9000,416.9000,12799.8000,65.3051,63.1781,2.1270
8,b8,qumond_simple,QUMOND simple,0,qcopula,196,7727.9900,140.8400,7868.8300,40.1471,39.4285,0.7186
9,b9,qumond_simple,QUMOND simple,0,qcopula,196,7719.0500,67.8362,7786.8862,39.7290,39.3829,0.3461
10,b10,qumond_simple,QUMOND simple,0,qcopula,196,7577.1000,131.1490,7708.2490,39.3278,38.6587,0.6691
11,b11,qumond_simple,QUMOND simple,0,qcopula,196,12116.0000,234.8240,12350.8240,63.0144,61.8163,1.1981
12,b12,qumond_simple,QUMOND simple,0,qcopula,196,6978.3600,137.0770,7115.4370,36.3032,35.6039,0.6994
13,b13,qumond_simple,QUMOND simple,0,qcopula,196,9083.1400,146.5130,9229.6530,47.0901,46.3426,0.7475
14,b14,qumond_simple,QUMOND simple,0,qcopula,196,6192.7000,121.7750,6314.4750,32.2167,31.5954,0.6213
15,b15,qumond_simple,QUMOND simple,0,qcopula,196,6098.5900,132.6340,6231.2240,31.7920,31.1153,0.6767
16,b16,qumond_simple,QUMOND simple,0,qcopula,196,8152.6000,156.9450,8309.5450,42.3956,41.5949,0.8007
17,b17,qumond_simple,QUMOND simple,0,qcopula,196,6025.7800,148.1820,6173.9620,31.4998,30.7438,0.7560
18,b18,qumond_simple,QUMOND simple,0,qcopula,196,7189.4800,188.0950,7377.5750,37.6407,36.6810,0.9597
19,b19,qumond_simple,QUMOND simple,0,qcopula,196,5478.9500,181.0030,5659.9530,28.8773,27.9538,0.9235
20,b20,qumond_simple,QUMOND simple,0,qcopula,196,6525.0200,216.1370,6741.1570,34.3937,33.2909,1.1027
21,b21,qumond_simple,QUMOND simple,0,qcopula,196,6590.7000,179.8430,6770.5430,34.5436,33.6260,0.9176
22,b22,qumond_simple,QUMOND simple,0,qcopula,196,5844.5900,145.6690,5990.2590,30.5625,29.8193,0.7432
23,b23,qumond_simple,QUMOND simple,0,qcopula,196,4836.1600,158.7000,4994.8600,25.4840,24.6743,0.8097
24,b24,qumond_simple,QUMOND simple,0,qcopula,196,6751.6900,228.8990,6980.5890,35.6153,34.4474,1.1679
25,b25,qumond_simple,QUMOND simple,0,qcopula,196,6027.6000,124.8650,6152.4650,31.3901,30.7531,0.6371
26,b26,qumond_simple,QUMOND simple,0,qcopula,196,5545.5700,237.2600,5782.8300,29.5042,28.2937,1.2105
27,b27,qumond_simple,QUMOND simple,0,qcopula,196,4896.6300,150.4630,5047.0930,25.7505,24.9828,0.7677
28,b28,qumond_simple,QUMOND simple,0,qcopula,196,5157.4600,160.0510,5317.5110,27.1302,26.3136,0.8166
29,b29,qumond_simple,QUMOND simple,0,qcopula,196,4547.4600,218.7070,4766.1670,24.3172,23.2013,1.1159
30,b30,qumond_simple,QUMOND simple,0,qcopula,196,5828.5500,268.8740,6097.4240,31.1093,29.7375,1.3718
31,b31,qumond_simple,QUMOND simple,0,qcopula,196,4133.7500,209.1080,4342.8580,22.1574,21.0906,1.0669
32,b32,qumond_simple,QUMOND simple,0,qcopula,196,4015.8800,181.3570,4197.2370,21.4145,20.4892,0.9253
33,b33,qumond_simple,QUMOND simple,0,qcopula,196,3524.1100,207.8490,3731.9590,19.0406,17.9802,1.0605
34,b34,qumond_simple,QUMOND simple,0,qcopula,196,5231.9600,193.4750,5425.4350,27.6808,26.6937,0.9871
35,b35,qumond_simple,QUMOND simple,0,qcopula,196,4800.1900,159.1020,4959.2920,25.3025,24.4908,0.8117
36,b36,qumond_simple,QUMOND simple,0,qcopula,196,3576.0300,146.2950,3722.3250,18.9915,18.2451,0.7464
37,b37,qumond_simple,QUMOND simple,0,qcopula,196,3304.7600,152.5470,3457.3070,17.6393,16.8610,0.7783
38,b38,qumond_simple,QUMOND simple,0,qcopula,196,3618.0100,169.3610,3787.3710,19.3233,18.4592,0.8641
39,b39,qumond_simple,QUMOND simple,0,qcopula,196,4835.7100,230.1650,5065.8750,25.8463,24.6720,1.1743
40,b40,qumond_simple,QUMOND simple,0,qcopula,196,3144.9100,239.3660,3384.2760,17.2667,16.0455,1.2213
41,b41,qumond_simple,QUMOND simple,0,qcopula,196,3276.2700,248.9740,3525.2440,17.9859,16.7157,1.2703
42,b42,qumond_simple,QUMOND simple,0,qcopula,196,3749.6000,260.2220,4009.8220,20.4583,19.1306,1.3277
43,b43,qumond_simple,QUMOND simple,0,qcopula,196,3795.6900,227.2510,4022.9410,20.5252,19.3658,1.1594
44,b44,qumond_simple,QUMOND simple,0,qcopula,196,3685.2000,366.3940,4051.5940,20.6714,18.8020,1.8694
45,b45,qumond_simple,QUMOND simple,0,qcopula,196,3286.3000,295.1550,3581.4550,18.2727,16.7668,1.5059
46,b46,qumond_simple,QUMOND simple,0,qcopula,196,2448.3400,231.7020,2680.0420,13.6737,12.4915,1.1822
47,b47,qumond_simple,QUMOND simple,0,qcopula,196,2477.7900,275.4460,2753.2360,14.0471,12.6418,1.4053
48,b48,qumond_simple,QUMOND simple,0,qcopula,196,1958.5300,133.9430,2092.4730,10.6759,9.9925,0.6834
49,b49,qumond_simple,QUMOND simple,0,qcopula,196,1767.8700,151.6290,1919.4990,9.7934,9.0197,0.7736
50,b50,qumond_simple,QUMOND simple,0,qcopula,196,3142.6300,237.7620,3380.3920,17.2469,16.0338,1.2131
51,b51,qumond_simple,QUMOND simple,0,qcopula,196,1789.2700,228.7180,2017.9880,10.2959,9.1289,1.1669
52,b52,qumond_simple,QUMOND simple,0,qcopula,196,1491.5600,240.7380,1732.2980,8.8383,7.6100,1.2283
53,b53,qumond_simple,QUMOND simple,0,qcopula,196,2107.1400,228.9540,2336.0940,11.9188,10.7507,1.1681
54,b54,qumond_simple,QUMOND simple,0,qcopula,196,1463.6900,258.9870,1722.6770,8.7892,7.4678,1.3214
55,b55,qumond_simple,QUMOND simple,0,qcopula,196,1346.7100,200.6930,1547.4030,7.8949,6.8710,1.0239
56,b56,qumond_simple,QUMOND simple,0,qcopula,196,2084.2600,334.5190,2418.7790,12.3407,10.6340,1.7067
57,b57,qumond_simple,QUMOND simple,0,qcopula,196,1406.8500,283.1810,1690.0310,8.6226,7.1778,1.4448
58,b58,qumond_simple,QUMOND simple,0,qcopula,196,1871.1800,190.5520,2061.7320,10.5190,9.5468,0.9722
59,b59,qumond_simple,QUMOND simple,0,qcopula,196,1563.5100,201.0990,1764.6090,9.0031,7.9771,1.0260
60,b60,qumond_simple,QUMOND simple,0,qcopula,196,1489.7600,272.7910,1762.5510,8.9926,7.6008,1.3918
61,b61,qumond_simple,QUMOND simple,0,qcopula,196,1789.5500,278.8740,2068.4240,10.5532,9.1304,1.4228
62,b62,qumond_simple,QUMOND simple,0,qcopula,196,1188.5400,373.1830,1561.7230,7.9680,6.0640,1.9040
63,b63,qumond_simple,QUMOND simple,0,qcopula,196,1038.8300,336.2090,1375.0390,7.0155,5.3002,1.7154
64,b64,qumond_simple,QUMOND simple,0,qcopula,196,1442.8200,228.2320,1671.0520,8.5258,7.3613,1.1644
65,b65,qumond_simple,QUMOND simple,0,qcopula,196,917.0490,218.1640,1135.2130,5.7919,4.6788,1.1131
66,b66,qumond_simple,QUMOND simple,0,qcopula,196,696.6210,262.0280,958.6490,4.8911,3.5542,1.3369
67,b67,qumond_simple,QUMOND simple,0,qcopula,196,1281.2300,275.0590,1556.2890,7.9402,6.5369,1.4034
68,b68,qumond_simple,QUMOND simple,0,qcopula,196,873.3320,270.9620,1144.2940,5.8382,4.4558,1.3825
69,b69,qumond_simple,QUMOND simple,0,qcopula,196,636.5110,313.1550,949.6660,4.8452,3.2475,1.5977
70,b70,qumond_simple,QUMOND simple,0,qcopula,196,650.9180,299.0480,949.9660,4.8468,3.3210,1.5258
71,b71,qumond_simple,QUMOND simple,0,qcopula,196,897.6710,279.3340,1177.0050,6.0051,4.5800,1.4252
72,b72,qumond_simple,QUMOND simple,0,qcopula,196,568.8940,225.7290,794.6230,4.0542,2.9025,1.1517
73,b73,qumond_simple,QUMOND simple,0,qcopula,196,606.9970,276.8190,883.8160,4.5093,3.0969,1.4123
74,b74,qumond_simple,QUMOND simple,0,qcopula,196,520.3140,252.6370,772.9510,3.9436,2.6547,1.2890
75,b75,qumond_simple,QUMOND simple,0,qcopula,196,882.6020,370.1500,1252.7520,6.3916,4.5031,1.8885
76,b76,qumond_simple,QUMOND simple,0,qcopula,196,604.4970,219.8680,824.3650,4.2059,3.0842,1.1218
77,b77,qumond_simple,QUMOND simple,0,qcopula,196,448.1550,316.7710,764.9260,3.9027,2.2865,1.6162
78,b78,qumond_simple,QUMOND simple,0,qcopula,196,690.8990,400.5100,1091.4090,5.5684,3.5250,2.0434
79,b79,qumond_simple,QUMOND simple,0,qcopula,196,663.3190,454.0540,1117.3730,5.7009,3.3843,2.3166
80,b80,qumond_simple,QUMOND simple,0,qcopula,196,646.4520,271.1950,917.6470,4.6819,3.2982,1.3836
81,b81,qumond_simple,QUMOND simple,0,qcopula,196,501.3550,302.2950,803.6500,4.1003,2.5579,1.5423
82,b82,qumond_simple,QUMOND simple,0,qcopula,196,601.6400,335.4830,937.1230,4.7812,3.0696,1.7116
83,b83,qumond_simple,QUMOND simple,0,qcopula,196,623.2570,340.9810,964.2380,4.9196,3.1799,1.7397
84,b84,qumond_simple,QUMOND simple,0,qcopula,196,768.7340,327.0490,1095.7830,5.5907,3.9221,1.6686
85,b85,qumond_simple,QUMOND simple,0,qcopula,196,472.7180,218.6530,691.3710,3.5274,2.4118,1.1156
86,b86,qumond_simple,QUMOND simple,0,qcopula,196,415.3010,272.8260,688.1270,3.5109,2.1189,1.3920
87,b87,qumond_simple,QUMOND simple,0,qcopula,196,722.3930,395.4730,1117.8660,5.7034,3.6857,2.0177
88,b88,qumond_simple,QUMOND simple,0,qcopula,196,424.3890,400.8000,825.1890,4.2101,2.1652,2.0449
89,b89,qumond_simple,QUMOND simple,0,qcopula,196,516.7260,286.7880,803.5140,4.0996,2.6364,1.4632
90,b90,qumond_simple,QUMOND simple,0,qcopula,196,465.5940,282.6990,748.2930,3.8178,2.3755,1.4423
91,b91,qumond_simple,QUMOND simple,0,qcopula,196,442.5340,348.4140,790.9480,4.0354,2.2578,1.7776
92,b92,qumond_simple,QUMOND simple,0,qcopula,196,466.3940,494.7100,961.1040,4.9036,2.3796,2.5240
93,b93,qumond_simple,QUMOND simple,0,qcopula,196,547.1530,389.9570,937.1100,4.7812,2.7916,1.9896
94,b94,qumond_simple,QUMOND simple,0,qcopula,196,431.4930,425.6380,857.1310,4.3731,2.2015,2.1716
95,b95,qumond_simple,QUMOND simple,0,qcopula,196,411.0080,289.7860,700.7940,3.5755,2.0970,1.4785
96,b96,qumond_simple,QUMOND simple,0,qcopula,196,465.0030,318.8950,783.8980,3.9995,2.3725,1.6270
97,b97,qumond_simple,QUMOND simple,0,qcopula,196,452.1410,354.3470,806.4880,4.1147,2.3068,1.8079
98,b98,qumond_simple,QUMOND simple,0,qcopula,196,412.7660,361.2720,774.0380,3.9492,2.1059,1.8432
99,b99,qumond_simple,QUMOND simple,0,qcopula,196,469.5400,462.0570,931.5970,4.7530,2.3956,2.3574
100,b100,qumond_simple,QUMOND simple,0,qcopula,196,476.3460,424.2080,900.5540,4.5947,2.4303,2.1643
1,b1,qumond_standard,QUMOND standard,0,qcopula,196,28781.7000,153.6770,28935.3770,147.6295,146.8454,0.7841
2,b2,qumond_standard,QUMOND standard,0,qcopula,196,32311.2000,140.8060,32452.0060,165.5715,164.8531,0.7184
3,b3,qumond_standard,QUMOND standard,0,qcopula,196,29332.9000,77.2045,29410.1045,150.0516,149.6577,0.3939
4,b4,qumond_standard,QUMOND standard,0,qcopula,196,29042.4000,105.0340,29147.4340,148.7114,148.1755,0.5359
5,b5,qumond_standard,QUMOND standard,0,qcopula,196,26395.2000,251.1730,26646.3730,135.9509,134.6694,1.2815
6,b6,qumond_standard,QUMOND standard,0,qcopula,196,28156.6000,118.4810,28275.0810,144.2606,143.6561,0.6045
7,b7,qumond_standard,QUMOND standard,0,qcopula,196,32721.9000,80.5654,32802.4654,167.3595,166.9485,0.4110
8,b8,qumond_standard,QUMOND standard,0,qcopula,196,25482.2000,181.7450,25663.9450,130.9385,130.0112,0.9273
9,b9,qumond_standard,QUMOND standard,0,qcopula,196,25278.2000,264.0690,25542.2690,130.3177,128.9704,1.3473
10,b10,qumond_standard,QUMOND standard,0,qcopula,196,25234.4000,210.1500,25444.5500,129.8191,128.7469,1.0722
11,b11,qumond_standard,QUMOND standard,0,qcopula,196,32445.2000,81.6472,32526.8472,165.9533,165.5367,0.4166
12,b12,qumond_standard,QUMOND standard,0,qcopula,196,24170.6000,163.4740,24334.0740,124.1534,123.3194,0.8341
13,b13,qumond_standard,QUMOND standard,0,qcopula,196,27526.8000,85.3427,27612.1427,140.8783,140.4429,0.4354
14,b14,qumond_standard,QUMOND standard,0,qcopula,196,22718.0000,187.8500,22905.8500,116.8666,115.9082,0.9584
15,b15,qumond_standard,QUMOND standard,0,qcopula,196,22569.4000,153.3700,22722.7700,115.9325,115.1500,0.7825
16,b16,qumond_standard,QUMOND standard,0,qcopula,196,26209.8000,122.8650,26332.6650,134.3503,133.7235,0.6269
17,b17,qumond_standard,QUMOND standard,0,qcopula,196,22470.6000,148.4390,22619.0390,115.4033,114.6459,0.7573
18,b18,qumond_standard,QUMOND standard,0,qcopula,196,24596.3000,97.4019,24693.7019,125.9883,125.4913,0.4969
19,b19,qumond_standard,QUMOND standard,0,qcopula,196,21499.0000,117.7960,21616.7960,110.2898,109.6888,0.6010
20,b20,qumond_standard,QUMOND standard,0,qcopula,196,23432.2000,107.5630,23539.7630,120.1008,119.5520,0.5488
21,b21,qumond_standard,QUMOND standard,0,qcopula,196,23488.0000,94.4380,23582.4380,120.3186,119.8367,0.4818
22,b22,qumond_standard,QUMOND standard,0,qcopula,196,22125.8000,139.1840,22264.9840,113.5969,112.8867,0.7101
23,b23,qumond_standard,QUMOND standard,0,qcopula,196,20231.5000,152.6190,20384.1190,104.0006,103.2219,0.7787
24,b24,qumond_standard,QUMOND standard,0,qcopula,196,23836.7000,82.6209,23919.3209,122.0374,121.6158,0.4215
25,b25,qumond_standard,QUMOND standard,0,qcopula,196,22317.8000,155.8250,22473.6250,114.6614,113.8663,0.7950
26,b26,qumond_standard,QUMOND standard,0,qcopula,196,21659.4000,82.7877,21742.1877,110.9295,110.5071,0.4224
