R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,173.806,173.88,173.772,173.846,173.63,173.776,173.986,173.54,173.497,173.552,174.005,173.409,173.592,173.227,173.212,173.53,173.213,173.455,173.136,173.309,173.154,173.088,172.818,173.294,172.904,172.99,172.817,172.853,173.065,173.171,172.752,172.583,172.545,172.884,174.662,174.147,174.631,172.443,172.831,172.494,172.388,172.535,176.854,173.471,173.1,177.467,174.886,177.505,173.974,174.285,172.422,173.607,174.351,174.421,173.771,175.616,176.703,180.005,178.888,178.59,177.812,176.401,175.474,180.44,178.842,176.755,180.565,178.522,178.507,178.11,179.738,178.251,178.202,181.202,178.29,181.981,179.875,180.056,180.474,182.275,183.311,182.215,181.117,182.053,180.84,182.427,182.565,182.016,184.574,183.09,183.235,183.492,184.939,183.178,184.796,186.129,183.461,183.029,182.905,184.862
1.02261,174.81,174.887,174.775,174.853,174.626,174.779,174.998,174.533,174.487,174.545,175.018,174.397,174.587,174.212,174.197,174.526,174.198,174.443,174.118,174.298,174.149,174.076,173.811,174.286,173.906,173.986,173.807,173.848,174.06,174.173,173.735,173.574,173.532,173.879,175.687,175.17,175.653,173.439,173.829,173.49,173.38,173.529,177.908,174.475,174.112,178.53,175.918,178.572,175.002,175.31,173.428,174.627,175.38,175.449,174.788,176.66,177.752,181.088,179.974,179.655,178.882,177.445,176.515,181.539,179.922,177.814,181.632,179.61,179.595,179.181,180.831,179.333,179.283,182.308,179.366,183.062,180.974,181.155,181.569,183.351,184.402,183.287,182.211,183.113,181.961,183.569,183.624,183.143,185.647,184.181,184.353,184.573,185.968,184.27,185.923,187.247,184.63,184.139,184.022,185.943
1.04573,175.787,175.867,175.751,175.833,175.595,175.755,175.984,175.498,175.449,175.511,176.005,175.358,175.554,175.17,175.154,175.495,175.155,175.404,175.073,175.259,175.118,175.038,174.778,175.251,174.881,174.955,174.77,174.817,175.028,175.148,174.691,174.538,174.493,174.847,176.686,176.167,176.649,174.409,174.799,174.46,174.346,174.497,178.936,175.453,175.099,179.568,176.925,179.614,176.006,176.308,174.409,175.622,176.385,176.452,175.78,177.678,178.775,182.146,181.034,180.695,179.927,178.464,177.531,182.614,180.978,178.847,182.672,180.674,180.659,180.226,181.899,180.391,180.34,183.389,180.417,184.116,182.049,182.228,182.638,184.401,185.467,184.332,183.28,184.146,183.059,184.687,184.655,184.246,186.692,185.246,185.445,185.627,186.966,185.336,187.025,188.339,185.777,185.225,185.114,186.997
1.06937,176.736,176.819,176.698,176.784,176.535,176.703,176.943,176.433,176.382,176.447,176.964,176.289,176.493,176.099,176.081,176.436,176.084,176.336,175.999,176.191,176.057,175.97,175.716,176.186,175.828,175.895,175.704,175.757,175.968,176.095,175.617,175.474,175.424,175.787,177.658,177.137,177.617,175.351,175.742,175.401,175.283,175.437,179.937,176.402,176.057,180.579,177.905,180.629,176.982,177.28,175.362,176.589,177.362,177.427,176.744,178.669,179.77,183.176,182.068,181.707,180.945,179.455,178.519,183.662,182.008,179.854,183.683,181.712,181.697,181.244,182.94,181.423,181.371,184.444,181.442,185.142,183.097,183.276,183.681,185.422,186.504,185.348,184.321,185.15,184.132,185.78,185.657,185.324,187.707,186.283,186.511,186.652,187.932,186.375,188.1,189.403,186.901,186.283,186.18,188.021
1.09355,177.654,177.74,177.615,177.705,177.444,177.62,177.871,177.338,177.284,177.353,177.893,177.189,177.401,176.997,176.977,177.345,176.98,177.237,176.893,177.092,176.967,176.872,176.623,177.091,176.744,176.804,176.607,176.666,176.877,177.012,176.512,176.38,176.325,176.696,178.6,178.077,178.555,176.263,176.654,176.312,176.19,176.346,180.91,177.321,176.986,181.561,178.855,181.616,177.929,178.222,176.285,177.526,178.31,178.373,177.678,179.631,180.737,184.178,183.074,182.69,181.934,180.417,179.478,184.683,183.009,180.832,184.664,182.722,182.707,182.234,183.954,182.426,182.374,185.471,182.438,186.138,184.118,184.296,184.696,186.412,187.51,186.333,185.334,186.122,185.178,186.847,186.627,186.374,188.691,187.289,187.549,187.647,188.862,187.383,189.147,190.437,187.999,187.313,187.218,189.013
1.11827,178.54,178.628,178.499,178.594,178.319,178.505,178.766,178.209,178.152,178.225,178.789,178.054,178.275,177.86,177.84,178.221,177.843,178.103,177.753,177.96,177.842,177.739,177.497,177.962,177.628,177.681,177.477,177.542,177.752,177.895,177.373,177.252,177.192,177.572,179.51,178.985,179.461,177.142,177.533,177.19,177.063,177.222,181.85,178.207,177.883,182.512,179.774,182.572,178.845,179.132,177.176,178.432,179.226,179.286,178.58,180.561,181.671,185.148,184.05,183.641,182.893,181.347,180.406,185.673,183.979,181.779,185.613,183.702,183.687,183.193,184.937,183.399,183.346,186.467,183.403,187.102,185.108,185.285,185.679,187.37,188.484,187.285,186.316,187.061,186.195,187.885,187.562,187.395,189.639,188.264,188.556,188.607,189.755,188.359,190.162,191.438,189.069,188.312,188.225,189.971
1.14355,179.39,179.481,179.347,179.447,179.159,179.354,179.627,179.044,178.984,179.06,179.651,178.884,179.113,178.688,178.665,179.062,178.67,178.933,178.577,178.791,178.683,178.571,178.336,178.797,178.477,178.522,178.311,178.383,178.592,178.744,178.198,178.088,178.023,178.413,180.385,179.859,180.332,177.986,178.377,178.034,177.902,178.063,182.757,179.059,178.746,183.43,180.658,183.494,179.727,180.007,178.033,179.304,180.108,180.166,179.448,181.458,182.572,186.085,184.993,184.558,183.818,182.243,181.3,186.631,184.916,182.693,186.526,184.65,184.635,184.119,185.887,184.34,184.286,187.43,184.336,188.03,186.067,186.242,186.63,188.292,189.423,188.202,187.264,187.963,187.18,188.892,188.461,188.384,190.551,189.203,189.53,189.533,190.607,189.3,191.144,192.405,190.11,189.277,189.199,190.893
1.16941,180.202,180.297,180.158,180.263,179.961,180.165,180.451,179.841,179.777,179.858,180.475,179.676,179.913,179.476,179.453,179.865,179.458,179.725,179.362,179.584,179.485,179.365,179.137,179.595,179.289,179.325,179.107,179.187,179.395,179.556,178.985,178.887,178.817,179.216,181.224,180.697,181.166,178.793,179.184,178.84,178.703,178.867,183.628,179.873,179.572,184.312,181.507,184.382,180.574,180.847,178.854,180.14,180.955,181.01,180.28,182.319,183.436,186.986,185.901,185.439,184.709,183.103,182.158,187.553,185.818,183.572,187.403,185.564,185.548,185.009,186.802,185.246,185.191,188.359,185.233,188.922,186.991,187.164,187.545,189.176,190.324,189.08,188.177,188.826,188.132,189.867,189.32,189.34,191.423,190.106,190.468,190.42,191.416,190.204,192.091,193.335,191.119,190.206,190.139,191.775
1.19584,180.974,181.072,180.928,181.038,180.721,180.935,181.234,180.596,180.529,180.614,181.26,180.425,180.672,180.223,180.198,180.626,180.204,180.475,180.105,180.335,180.247,180.117,179.897,180.35,180.06,180.088,179.862,179.95,180.156,180.327,179.73,179.645,179.569,179.978,182.023,181.495,181.961,179.559,179.949,179.605,179.463,179.63,184.461,180.646,180.358,185.156,182.316,185.231,181.381,181.647,179.635,180.936,181.762,181.815,181.071,183.142,184.261,187.848,186.771,186.281,185.561,183.924,182.977,188.438,186.682,184.412,188.238,186.44,186.424,185.86,187.68,186.115,186.058,189.25,186.092,189.773,187.877,188.049,188.423,190.02,191.186,189.917,189.051,189.647,189.048,190.805,190.138,190.258,192.253,190.968,191.368,191.266,192.179,191.068,192.999,194.224,192.093,191.097,191.04,192.616
1.22288,181.703,181.805,181.655,181.771,181.439,181.663,181.976,181.308,181.237,181.327,182.002,181.131,181.388,180.926,180.899,181.344,180.906,181.182,180.804,181.042,180.965,180.825,180.614,181.062,180.789,180.807,180.574,180.669,180.875,181.055,180.431,180.36,180.278,180.698,182.781,182.252,182.713,180.283,180.673,180.329,180.18,180.35,185.252,181.377,181.103,185.958,183.084,186.04,182.147,182.406,180.374,181.691,182.528,182.578,181.821,183.923,185.045,188.67,187.601,187.082,186.372,184.703,183.755,189.283,187.506,185.211,189.032,187.276,187.261,186.672,188.518,186.944,186.886,190.101,186.911,190.582,188.724,188.894,189.26,190.82,192.004,190.711,189.884,190.425,189.925,191.705,190.91,191.138,193.037,191.787,192.228,192.068,192.893,191.889,193.866,195.071,193.032,191.947,191.901,193.411
1.25053,182.386,182.491,182.335,182.457,182.109,182.344,182.671,181.972,181.898,181.993,182.698,181.789,182.056,181.582,181.553,182.015,181.561,181.84,181.456,181.703,181.637,181.487,181.285,181.728,181.473,181.48,181.239,181.343,181.547,181.738,181.085,181.029,180.94,181.371,183.494,182.964,183.421,180.961,181.35,181.006,180.852,181.025,185.999,182.062,181.804,186.717,183.807,186.805,182.87,183.12,181.069,182.402,183.251,183.297,182.527,184.66,185.785,189.447,188.389,187.838,187.14,185.437,184.489,190.085,188.286,185.967,189.779,188.071,188.055,187.439,189.312,187.73,187.671,190.909,187.687,191.344,189.528,189.695,190.053,191.574,192.777,191.458,190.673,191.154,190.761,192.564,191.634,191.976,193.774,192.561,193.044,192.823,193.555,192.665,194.69,195.873,193.93,192.753,192.718,194.159
1.2788,183.026,183.135,182.973,183.103,182.735,182.984,183.327,182.592,182.512,182.613,183.355,182.402,182.68,182.194,182.163,182.645,182.172,182.453,182.063,182.32,182.273,182.109,181.925,182.353,182.128,182.121,181.87,181.985,182.185,182.389,181.702,181.668,181.572,182.013,184.167,183.643,184.088,181.615,181.998,181.658,181.498,181.673,186.693,182.713,182.479,187.421,184.495,187.518,183.566,183.801,181.745,183.086,183.942,183.984,183.203,185.358,186.472,190.164,189.115,188.532,187.853,186.123,185.184,190.822,189.004,186.678,190.472,188.812,188.797,188.149,190.039,188.464,188.405,191.646,188.405,192.048,190.267,190.429,190.779,192.274,193.494,192.151,191.397,191.834,191.533,193.349,192.311,192.737,194.465,193.276,193.795,193.524,194.186,193.381,195.45,196.623,194.758,193.494,193.464,194.855
1.30771,183.614,183.727,183.559,183.697,183.307,183.571,183.932,183.157,183.072,183.18,183.961,182.961,183.25,182.752,182.719,183.221,182.73,183.012,182.617,182.884,182.857,182.678,182.512,182.924,182.731,182.709,182.45,182.576,182.772,182.988,182.267,182.256,182.151,182.602,184.79,184.272,184.705,182.218,182.595,182.26,182.093,182.269,187.336,183.313,183.105,188.075,185.132,188.18,184.213,184.431,182.371,183.721,184.583,184.621,183.828,186.005,187.109,190.831,189.79,189.176,188.516,186.757,185.83,191.51,189.672,187.338,191.113,189.505,189.49,188.809,190.715,189.149,189.089,192.333,189.074,192.699,190.957,191.111,191.454,192.92,194.157,192.791,192.071,192.459,192.256,194.085,192.934,193.449,195.101,193.939,194.495,194.171,194.759,194.045,196.158,197.322,195.54,194.183,194.16,195.497
1.33728,184.147,184.262,184.089,184.235,183.823,184.102,184.481,183.666,183.576,183.691,184.511,183.462,183.764,183.253,183.217,183.741,183.23,183.514,183.114,183.392,183.385,183.192,183.044,183.44,183.28,183.243,182.973,183.112,183.302,183.533,182.774,182.789,182.675,183.137,185.359,184.848,185.267,182.767,183.136,182.807,182.633,182.811,187.925,183.859,183.677,188.674,185.715,188.79,184.807,185.008,182.945,184.303,185.172,185.204,184.401,186.6,187.691,191.443,190.413,189.764,189.125,187.337,186.422,192.143,190.285,187.946,191.697,190.146,190.131,189.414,191.337,189.781,189.72,192.965,189.689,193.294,191.594,191.741,192.076,193.51,194.765,193.373,192.689,193.027,192.928,194.769,193.498,194.108,195.679,194.545,195.14,194.761,195.269,194.652,196.813,197.964,196.272,194.818,194.801,196.08
