R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,169.262,169.292,169.243,169.317,169.106,169.251,169.43,169.041,168.985,169.054,169.435,168.929,169.069,168.77,168.76,169.032,168.765,168.977,168.708,168.856,168.714,168.656,168.433,168.844,168.49,168.59,168.427,168.461,168.705,168.781,168.386,168.235,168.212,168.493,170.374,169.903,170.406,168.118,168.464,168.198,168.08,168.208,172.705,169.195,168.845,173.417,170.743,173.492,169.848,170.078,168.226,169.484,170.217,170.33,169.661,171.536,172.695,176.117,174.96,174.648,173.828,172.409,171.473,176.601,174.97,172.848,176.754,174.667,174.688,174.255,175.902,174.432,174.368,177.504,174.415,178.322,176.147,176.271,176.722,178.621,179.733,178.57,177.397,178.38,177.195,178.819,178.932,178.408,181.069,179.511,179.659,179.968,181.48,179.624,181.319,182.7,179.976,179.455,179.367,181.442
1.02261,170.165,170.197,170.146,170.224,170.002,170.154,170.342,169.935,169.875,169.948,170.347,169.819,169.964,169.658,169.647,169.929,169.653,169.867,169.594,169.748,169.612,169.547,169.33,169.738,169.395,169.49,169.321,169.36,169.606,169.686,169.274,169.132,169.106,169.392,171.305,170.833,171.335,169.021,169.367,169.101,168.98,169.109,173.667,170.107,169.765,174.391,171.685,174.471,170.787,171.011,169.142,170.415,171.157,171.269,170.59,172.491,173.656,177.112,175.958,175.626,174.81,173.367,172.428,177.615,175.966,173.821,177.735,175.671,175.693,175.241,176.91,175.431,175.366,178.528,175.407,179.32,177.164,177.286,177.734,179.614,180.742,179.559,178.408,179.356,178.236,179.881,179.908,179.456,182.06,180.521,180.696,180.969,182.426,180.636,182.367,183.737,181.069,180.485,180.405,182.443
1.04573,171.039,171.071,171.018,171.1,170.868,171.027,171.224,170.797,170.734,170.812,171.229,170.677,170.829,170.515,170.503,170.796,170.509,170.726,170.449,170.608,170.48,170.408,170.198,170.602,170.27,170.359,170.185,170.229,170.476,170.563,170.132,169.999,169.969,170.261,172.207,171.734,172.235,169.894,170.239,169.975,169.849,169.98,174.601,170.989,170.656,175.337,172.599,175.422,171.698,171.915,170.029,171.318,172.068,172.18,171.49,173.417,174.588,178.08,176.929,176.576,175.765,174.296,173.354,178.601,176.934,174.768,178.685,176.648,176.67,176.2,177.891,176.402,176.337,179.525,176.37,180.288,178.155,178.274,178.718,180.578,181.723,180.518,179.391,180.303,179.251,180.917,180.853,180.477,183.02,181.501,181.705,181.94,183.339,181.619,183.387,184.746,182.136,181.488,181.416,183.415
1.06937,171.88,171.913,171.859,171.945,171.7,171.868,172.074,171.627,171.561,171.642,172.079,171.503,171.66,171.34,171.326,171.63,171.333,171.553,171.271,171.436,171.315,171.237,171.034,171.433,171.113,171.197,171.017,171.067,171.314,171.407,170.957,170.833,170.8,171.099,173.077,172.605,173.104,170.736,171.08,170.817,170.687,170.82,175.504,171.839,171.516,176.252,173.482,176.343,172.579,172.788,170.886,172.19,172.949,173.061,172.359,174.313,175.49,179.018,177.871,177.495,176.69,175.195,174.249,179.559,177.873,175.684,179.605,177.596,177.619,177.128,178.842,177.345,177.278,180.493,177.305,181.226,179.116,179.233,179.672,181.51,182.672,181.445,180.345,181.216,180.239,181.925,181.765,181.47,183.947,182.451,182.685,182.879,184.216,182.571,184.377,185.724,183.177,182.46,182.398,184.354
1.09355,172.687,172.721,172.664,172.755,172.498,172.675,172.89,172.422,172.352,172.438,172.896,172.294,172.457,172.129,172.114,172.429,172.122,172.344,172.058,172.229,172.116,172.031,171.835,172.23,171.922,171.999,171.814,171.87,172.117,172.217,171.747,171.634,171.596,171.901,173.915,173.442,173.94,171.543,171.886,171.625,171.49,171.625,176.375,172.655,172.342,177.136,174.333,177.231,173.427,173.629,171.709,173.029,173.798,173.908,173.195,175.177,176.36,179.923,178.781,178.381,177.582,176.061,175.112,180.485,178.78,176.568,180.491,178.512,178.537,178.025,179.762,178.256,178.188,181.429,178.207,182.13,180.046,180.161,180.595,182.408,183.587,182.338,181.266,182.095,181.196,182.904,182.641,182.433,184.839,183.367,183.634,183.784,185.054,183.489,185.335,186.669,184.19,183.401,183.349,185.258
1.11827,173.456,173.491,173.433,173.528,173.259,173.444,173.67,173.179,173.105,173.195,173.675,173.047,173.216,172.88,172.864,173.192,172.873,173.097,172.807,172.984,172.88,172.787,172.599,172.989,172.695,172.765,172.573,172.636,172.884,172.991,172.499,172.397,172.356,172.667,174.716,174.243,174.739,172.314,172.656,172.396,172.257,172.393,177.21,173.435,173.133,177.984,175.148,178.086,174.24,174.433,172.497,173.833,174.611,174.721,173.996,176.005,177.194,180.793,179.657,179.233,178.44,176.892,175.941,181.376,179.652,177.418,181.34,179.395,179.421,178.888,180.648,179.134,179.065,182.331,179.075,182.998,180.944,181.055,181.484,183.269,184.467,183.194,182.152,182.936,182.121,183.851,183.48,183.363,185.693,184.248,184.548,184.652,185.851,184.372,186.259,187.578,185.172,184.307,184.265,186.125
1.14355,174.186,174.222,174.162,174.262,173.979,174.174,174.41,173.895,173.818,173.913,174.415,173.759,173.935,173.59,173.573,173.914,173.583,173.81,173.515,173.699,173.604,173.503,173.324,173.707,173.428,173.492,173.293,173.362,173.611,173.725,173.211,173.121,173.075,173.394,175.479,175.007,175.5,173.047,173.387,173.129,172.984,173.123,178.009,174.175,173.886,178.796,175.925,178.904,175.016,175.2,173.246,174.599,175.386,175.495,174.758,176.796,177.991,181.626,180.497,180.046,179.262,177.685,176.732,182.232,180.489,178.231,182.151,180.243,180.269,179.713,181.498,179.976,179.905,183.197,179.907,183.828,181.805,181.913,182.336,184.092,185.308,184.011,183.002,183.738,183.011,184.763,184.279,184.258,186.506,185.09,185.425,185.481,186.604,185.217,187.147,188.448,186.122,185.176,185.146,186.951
1.16941,174.874,174.911,174.848,174.954,174.657,174.861,175.108,174.569,174.488,174.588,175.114,174.428,174.611,174.258,174.239,174.593,174.25,174.48,174.18,174.371,174.286,174.176,174.006,174.383,174.12,174.176,173.971,174.047,174.295,174.418,173.88,173.803,173.752,174.078,176.202,175.73,176.22,173.737,174.075,173.82,173.67,173.81,178.766,174.874,174.598,179.568,176.662,179.682,175.751,175.926,173.955,175.324,176.122,176.23,175.48,177.548,178.747,182.419,181.298,180.82,180.044,178.438,177.483,183.049,181.286,179.004,182.92,181.052,181.08,180.5,182.309,180.779,180.707,184.025,180.7,184.617,182.628,182.733,183.15,184.873,186.108,184.787,183.812,184.496,183.865,185.639,185.034,185.115,187.276,185.891,186.264,186.268,187.31,186.021,187.994,189.278,187.036,186.006,185.988,187.735
1.19584,175.516,175.554,175.489,175.6,175.289,175.503,175.762,175.197,175.111,175.216,175.768,175.051,175.241,174.879,174.859,175.227,174.871,175.103,174.799,174.996,174.922,174.803,174.643,175.014,174.767,174.815,174.602,174.686,174.935,175.065,174.503,174.439,174.384,174.717,176.88,176.409,176.896,174.383,174.719,174.466,174.31,174.453,179.481,175.528,175.266,180.297,177.355,180.418,176.444,176.608,174.621,176.007,176.814,176.921,176.158,178.256,179.46,183.169,182.057,181.55,180.784,179.147,178.191,183.824,182.041,179.736,183.645,181.82,181.849,181.244,183.079,181.541,181.468,184.811,181.45,185.361,183.41,183.511,183.921,185.609,186.864,185.517,184.58,185.209,184.678,186.475,185.743,185.933,187.999,186.648,187.061,187.01,187.965,186.781,188.8,190.063,187.912,186.793,186.788,188.473
1.22288,176.11,176.149,176.082,176.199,175.871,176.096,176.368,175.775,175.686,175.796,176.374,175.624,175.822,175.45,175.429,175.812,175.442,175.677,175.368,175.573,175.51,175.381,175.232,175.595,175.366,175.406,175.186,175.277,175.526,175.665,175.076,175.028,174.967,175.308,177.511,177.041,177.525,174.981,175.315,175.065,174.903,175.047,180.15,176.135,175.888,180.981,178.003,181.108,177.091,177.244,175.239,176.643,177.46,177.566,176.789,178.919,180.127,183.874,182.772,182.235,181.478,179.811,178.853,184.555,182.752,180.422,184.323,182.544,182.574,181.943,183.804,182.258,182.184,185.553,182.156,186.059,184.148,184.246,184.648,186.298,187.572,186.199,185.302,185.873,185.449,187.27,186.403,186.707,188.673,187.359,187.813,187.704,188.566,187.494,189.561,190.802,188.749,187.535,187.544,189.162
