R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,185.828,196.801,211.356,213.018,175.62,202.76,225.824,193.769,173.275,190.459,208.095,193.207,193.233,189.291,192.145,197.395,194.908,200.514,199.638,205.361,198.873,194.513,196.087,205.075,191.085,205.536,194.156,196.444,203.604,208.951,201.395,198.311,201.688,199.547,195.947,193.459,194.13,195.926,202.791,205.244,204.844,207.401,202.331,215.571,208.656,202.65,208.259,189.706,192.6,202.896,203.907,204.11,201.05,205.943,199.489,211.571,208.56,196.932,199.361,207.795,206.214,215.8,211.719,200.412,200.829,205.313,206.612,204.876,208.454,208.82,207.022,200.981,206.349,204.351,212.781,200.978,209.606,215.335,220.902,206.744,208.338,211.77,213.542,209.314,199.437,204.846,214.556,216.292,205.76,205.246,210.76,222.994,214.452,217.327,204.807,208.303,211.896,211.497,220.515,217.531
7.79,0.421,317.449,334.281,361.522,365.434,299.746,347.308,386.685,331.375,295.543,325.856,355.701,330.604,329.801,323.952,328.993,337.618,333.92,343.526,342.58,352.185,340.653,333.214,336.417,351.723,326.804,353.063,332.994,336.888,350.035,358.773,346.325,340.67,347.094,342.533,336.097,332.149,333.625,336.769,348.491,353.493,352.701,357.004,347.975,371.459,359.357,349.173,358.924,326.556,331.779,349.243,351.732,352.342,346.492,355.741,344.351,365.118,360.329,339.216,343.756,358.972,355.881,373.609,366.178,345.635,347.124,355.273,356.95,354.092,360.737,361.677,358.117,347.896,357.19,354.046,368.275,347.979,363.386,373.167,383.043,357.91,360.878,366.889,369.938,362.309,345.795,355.07,371.7,375.717,356.403,355.732,365.24,387.41,372.046,377.13,355.025,360.822,368.154,366.887,383.382,378.117
7.79,0.516,432.941,453.799,493.119,499.497,408.69,474.331,527.662,452.16,402.8,444.818,484.971,451.314,449.392,442.343,449.347,460.677,456.23,469.28,468.561,481.389,465.317,455.246,460.103,480.797,445.995,483.178,455.353,460.605,479.355,490.787,474.404,466.343,475.719,468.614,459.595,454.558,456.899,461.244,477.117,484.721,483.545,489.298,476.695,509.399,492.709,478.995,492.37,447.837,455.2,478.729,482.881,483.988,475.423,488.868,473.063,501.324,495.205,465.319,471.869,493.312,488.727,514.142,503.603,474.507,477.323,488.872,490.578,486.828,496.384,497.975,492.644,478.904,491.622,487.642,506.746,479.1,500.676,513.919,527.672,492.637,496.921,505.214,509.36,498.617,476.622,489.223,511.79,518.327,490.786,490.096,503.07,534.415,512.799,519.872,489.187,496.849,508.028,505.705,529.179,521.871
7.79,0.621,570.553,595.02,649.488,659.242,538.635,625.67,695.048,596.02,530.707,586.651,638.517,595.205,591.594,583.592,592.951,607.199,602.189,619.225,619.061,635.489,613.976,600.874,607.9,634.775,588.056,638.654,601.581,608.375,634.065,648.377,627.74,616.697,629.826,619.304,607.146,601.024,604.546,610.326,630.967,641.997,640.335,647.7,630.799,674.577,652.462,634.737,652.357,593.487,603.467,633.892,640.369,642.21,630.187,648.938,627.856,664.8,657.354,616.695,625.768,654.813,648.304,683.31,668.95,629.34,634.107,649.846,651.271,646.576,659.782,662.284,654.637,636.918,653.639,648.848,673.47,637.28,666.346,683.562,701.968,655.002,660.954,671.947,677.357,662.828,634.743,651.187,680.593,690.629,652.876,652.289,669.302,711.899,682.654,692.124,651.182,660.871,677.161,673.293,705.405,695.649
7.79,0.726,717.731,744.705,816.017,829.807,677.864,787.338,873.036,749.734,667.759,738.384,801.994,749.092,743.321,734.825,746.697,763.681,758.448,779.568,780.314,800.271,772.976,756.787,766.324,799.47,739.996,805.219,758.373,766.703,800.027,817.013,792.375,778.048,795.408,780.838,765.291,758.265,763.204,770.51,795.991,811.008,808.806,817.738,796.257,851.843,824.037,802.296,824.316,750.474,763.295,800.635,809.958,812.742,796.812,821.52,794.84,840.683,832.13,779.722,791.601,828.887,820.187,865.825,847.296,796.202,803.449,823.777,824.542,818.994,836.269,839.879,829.546,807.866,828.733,823.295,853.425,808.434,845.589,866.835,890.196,830.458,838.294,852.117,858.812,840.199,806.179,826.553,862.919,877.226,828.197,827.867,849.053,903.91,866.389,878.433,826.607,838.205,860.509,854.68,896.295,883.934
7.79,0.84,886.15,914.637,1005.7,1024.47,837.52,972,1075.39,925.43,824.955,912.012,988.161,925.132,916.571,908.027,922.75,942.446,937.344,962.921,965.017,988.653,954.841,935.302,947.877,987.798,913.846,995.941,938.129,948.083,990.285,1009.9,981.277,963.13,985.508,965.945,946.516,938.727,945.431,954.465,985.172,1005.04,1002.21,1012.76,986.095,1055.05,1020.9,994.88,1021.75,931.283,947.375,992.094,1005.01,1009.03,988.458,1020.21,987.223,1042.77,1033.28,967.309,982.484,1029.23,1017.91,1076,1052.66,988.292,998.747,1024.4,1024.05,1017.7,1039.76,1044.76,1031.16,1005.29,1030.73,1024.78,1060.76,1006.11,1052.55,1078.14,1107.1,1032.84,1042.93,1059.91,1067.99,1044.71,1004.54,1029.2,1073.1,1092.8,1030.6,1030.72,1056.49,1125.49,1078.45,1093.44,1029.35,1042.84,1072.54,1064.17,1116.84,1101.54
7.79,0.944,1046.75,1075.53,1185.7,1209.5,990.107,1147.71,1267.02,1092.77,975.243,1077.56,1164.81,1092.93,1081.45,1073.31,1090.71,1112.61,1107.97,1137.59,1141.23,1168.05,1128.14,1105.58,1121.18,1167.18,1079.6,1177.81,1109.79,1121.17,1171.91,1193.64,1161.77,1139.94,1167.23,1142.62,1119.51,1111.23,1119.74,1130.39,1165.78,1190.5,1187.08,1198.99,1167.47,1248.98,1208.97,1179.16,1210.48,1104.68,1123.9,1175.14,1191.77,1197.1,1171.97,1210.6,1171.72,1236.06,1225.97,1147.03,1165.4,1221.15,1207.25,1277.39,1249.46,1172.38,1186.2,1216.98,1215.23,1208.29,1235.02,1241.43,1224.56,1195.01,1224.64,1218.4,1259.55,1196.1,1251.36,1280.83,1315.06,1227.11,1239.42,1259.3,1268.62,1240.93,1195.5,1224.03,1274.69,1299.96,1225.04,1225.7,1255.68,1338.19,1282.08,1299.86,1224.29,1239.33,1276.5,1265.45,1328.78,1310.71
7.79,1.054,1223.43,1251.34,1382.73,1412.28,1158.37,1340.52,1476.29,1276.61,1141.05,1259.62,1358.12,1277.41,1262.51,1255.24,1275.56,1299.45,1295.69,1329.49,1335.12,1365.05,1318.61,1292.94,1311.97,1364.21,1261.93,1377.78,1298.88,1311.67,1371.84,1395.47,1360.61,1334.73,1367.53,1337.07,1309.96,1301.41,1312.01,1324.4,1364.6,1394.88,1390.8,1404.03,1367.28,1462.34,1416.09,1382.47,1418.45,1296.44,1319.07,1376.92,1397.91,1404.82,1374.57,1420.89,1375.69,1449.16,1438.73,1345.56,1367.48,1433.06,1416.24,1499.78,1466.83,1375.79,1393.6,1430.03,1426.43,1419.01,1450.96,1459,1438.39,1405.16,1439.19,1432.85,1479.21,1406.55,1471.46,1504.91,1544.79,1442.01,1456.84,1479.81,1490.4,1457.91,1407.36,1439.91,1497.53,1529.33,1440.31,1441.71,1476.11,1573.44,1507.37,1528.22,1440.33,1456.77,1502.56,1488.31,1563.42,1542.38
8.17,0.292,161.144,171.934,183.736,181.774,151.586,173.734,196.265,166.049,150.061,162.662,180.547,165.997,170.615,162.496,165.348,170.284,167.351,173.678,171.393,176.25,172.831,167.346,167.716,177.759,164.951,177.562,167.83,168.96,174.967,181.196,173.631,171.039,172.969,172.933,168.867,165.79,166.082,168.939,176.007,176.055,176.908,178.601,175.283,186.929,180.9,174.549,179.328,162.451,164.795,175.686,173.827,174.445,173.713,175.802,170.019,182.871,178.145,170.077,170.802,177.283,177.696,184.156,181.556,173.198,171.155,174.994,176.963,175.905,178.792,177.825,176.69,170.97,176.027,173.425,182.939,170.31,178.61,184.528,188.816,175.802,177.817,180.648,181.695,179.553,169.133,174.589,184.158,183.98,175.907,175.196,180.624,190.226,183.199,185.878,175.301,178.424,180.092,180.868,187.669,185.06
8.17,0.414,279.904,297.371,319.932,317.317,262.927,302.74,342.257,288.773,260.106,282.908,314.121,288.859,296.289,282.739,287.903,296.305,291.573,302.695,299.136,307.53,301.158,291.559,292.586,310.172,286.926,310.271,292.71,294.688,305.933,316.547,303.655,298.798,302.704,301.924,294.571,289.418,290.185,295.275,307.664,308.383,309.816,312.706,306.62,327.73,316.943,305.881,314.363,284.243,288.579,307.586,304.907,306.246,304.485,308.839,298.375,321.056,313.049,297.911,299.481,311.484,311.935,324.349,319.437,303.787,300.779,307.923,310.971,309.237,314.738,313.224,310.848,300.875,309.872,305.481,322.14,299.748,314.921,325.354,333.149,309.481,313.267,318.344,320.162,316.163,298.082,307.728,324.613,325.087,309.883,308.792,318.426,336.277,323.329,328.18,309.049,314.386,318.23,319.16,331.942,327.229
