R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,168.584,176.076,189.599,193.273,160.675,184.121,201.383,176.865,158.531,174.427,186.684,176.194,173.047,173.127,175.235,178.986,177.844,181.529,181.925,186.632,180.051,177.334,179.564,185.528,174.21,186.576,176.881,179.203,185.601,189.118,183.376,180.842,184.272,181.163,178.785,177.38,178.078,178.825,183.812,187.455,186.376,188.856,183.921,195.219,189.362,184.92,189.96,174.395,176.948,184.517,187.048,186.938,183.233,188.604,183.245,192.397,190.84,179.983,182.71,190.332,187.964,197.149,193.25,182.93,184.455,188.351,189.04,187.242,190.46,191.44,189.654,184.768,189.193,187.984,193.853,185.284,192.134,196.387,201.622,190.066,191.103,194.074,195.833,191.283,183.669,188.001,195.802,198.128,188.743,188.264,192.7,203.894,196.4,198.654,187.671,190.837,194.402,193.472,201.825,199.417
7.79,0.421,293.801,305.759,330.29,337.181,279.855,321.015,351.087,307.989,275.992,303.849,325.316,306.88,301.288,301.542,305.269,311.763,309.871,316.396,317.192,325.309,313.8,308.983,313.023,323.513,303.331,325.548,308.374,312.386,323.889,329.903,320.036,315.443,321.658,316.024,311.692,309.281,310.629,312.05,320.815,327.316,325.434,329.716,321.047,341.004,330.715,322.954,331.738,304.406,308.939,322.174,326.697,326.631,320.04,329.662,320.159,336.231,333.543,314.236,319.081,332.653,328.47,344.929,337.927,319.525,322.441,329.387,330.416,327.308,333.095,334.929,331.657,323.185,330.915,328.897,339.112,324.089,336.243,343.726,352.93,332.424,334.318,339.557,342.605,334.597,321.471,328.994,342.639,347.049,330.24,329.488,337.188,357.186,343.889,347.802,328.451,333.911,340.545,338.732,353.657,349.403
7.79,0.516,406.836,422.168,456.871,466.83,387.494,444.385,485.73,426.082,382.055,420.501,450.138,424.623,416.846,417.289,422.473,431.361,428.855,437.937,439.133,450.207,434.351,427.639,433.344,447.873,419.66,450.879,426.988,432.463,448.637,456.792,443.365,436.873,445.658,437.695,431.547,428.27,430.255,432.336,444.466,453.55,450.969,456.811,444.827,472.54,458.31,447.617,459.689,421.901,428.22,446.467,452.793,452.835,443.644,457.133,443.895,466.125,462.455,435.521,442.271,461.223,455.425,478.508,468.675,442.951,447.212,456.926,458.168,453.929,462.067,464.707,460.047,448.439,459.09,456.401,470.448,449.682,466.625,476.993,489.726,461.149,463.849,471.113,475.281,464.201,446.287,456.611,475.428,481.849,458.277,457.328,467.889,495.88,477.355,482.726,455.903,463.351,472.899,470.211,491.103,485.198
7.79,0.621,544.849,563.604,610.767,624.57,519.059,594.625,649.262,569.897,511.7,562.67,602.02,568.063,557.704,558.379,565.312,577.007,573.814,585.975,587.686,602.197,581.218,572.217,579.952,599.308,561.399,603.562,571.617,578.792,600.648,611.276,593.721,584.901,596.831,586.028,577.636,573.349,576.152,579.084,595.223,607.41,604.017,611.668,595.756,632.743,613.833,599.667,615.605,565.396,573.862,598.05,606.535,606.78,594.471,612.635,594.905,624.472,619.645,583.539,592.573,618.003,610.293,641.403,628.134,593.575,599.533,612.593,614.004,608.454,619.457,623.094,616.717,601.434,615.54,612.096,630.683,603.067,625.781,639.601,656.527,618.231,621.937,631.616,637.09,622.371,598.869,612.489,637.442,646.398,614.631,613.488,627.415,665.07,640.264,647.348,611.614,621.374,634.562,630.755,658.86,650.979
7.79,0.726,695.815,717.497,778.236,796.31,663.202,758.414,826.931,726.751,653.769,717.869,767.431,724.576,711.506,712.447,721.25,735.844,731.993,747.435,749.749,767.787,741.457,730.008,739.946,764.407,716.107,770.093,729.583,738.504,766.503,779.646,757.876,746.52,761.873,747.977,737.122,731.811,735.548,739.452,759.821,775.333,771.106,780.604,760.567,807.396,783.559,765.761,785.72,722.434,733.194,763.606,774.408,774.959,759.321,782.516,759.992,797.3,791.283,745.372,756.841,789.203,779.479,819.246,802.276,758.236,766.11,782.769,784.247,777.371,791.48,796.209,787.94,768.85,786.579,782.394,805.738,770.879,799.786,817.257,838.603,789.91,794.745,806.974,813.786,795.248,765.991,783.047,814.44,826.263,785.652,784.361,801.8,849.84,818.319,827.199,782.035,794.16,811.415,806.323,842.186,832.204
7.79,0.84,872.581,896.918,973.25,996.298,832.278,949.456,1033.44,909.845,820.473,899.178,960.228,907.337,891.303,892.492,903.415,921.228,916.667,935.849,938.859,960.771,928.516,914.268,926.715,956.946,896.845,964.333,914.156,924.982,959.998,975.896,949.505,935.235,954.512,937.092,923.377,916.933,921.776,926.859,951.992,971.233,966.109,977.618,952.991,1010.9,981.554,959.693,984.1,906.171,919.527,956.914,970.297,971.282,951.911,980.802,952.837,998.866,991.51,934.523,948.72,988.931,976.985,1026.6,1005.41,950.625,960.719,981.474,982.949,974.635,992.3,998.269,987.812,964.511,986.288,981.301,1010,966.954,1002.9,1024.51,1050.8,990.297,996.465,1011.56,1019.83,997.055,961.438,982.317,1020.93,1036.1,985.424,984.011,1005.35,1065.19,1026.08,1036.95,981.199,995.92,1017.91,1011.3,1055.97,1043.62
7.79,0.944,1044.75,1071.04,1162.18,1190,997.26,1134.81,1233.11,1087.65,983.21,1075.39,1147.17,1084.88,1066.19,1067.53,1080.45,1101.24,1096.03,1118.74,1122.42,1147.86,1110.17,1093.27,1108.07,1143.72,1072.51,1152.77,1093.54,1106.1,1147.74,1166.16,1135.55,1118.51,1141.5,1120.78,1104.31,1096.82,1102.74,1109.01,1138.59,1161.29,1155.37,1168.7,1139.84,1208.09,1173.64,1148,1176.48,1084.95,1100.74,1144.62,1160.38,1161.85,1139.01,1173.24,1140.16,1194.35,1185.73,1118.38,1135.11,1182.68,1168.71,1227.59,1202.43,1137.55,1149.76,1174.38,1175.79,1166.18,1187.21,1194.34,1181.8,1154.63,1180.16,1174.45,1208.15,1157.42,1200.02,1225.51,1256.38,1184.76,1192.23,1209.99,1219.58,1192.91,1151.45,1175.86,1221.2,1239.6,1179.43,1177.94,1202.89,1273.83,1227.6,1240.31,1174.7,1191.78,1218.31,1210.24,1263.2,1248.63
7.79,1.054,1237.76,1265.59,1372.88,1405.9,1182.55,1341.78,1455.31,1286.42,1166.06,1272.5,1355.81,1283.42,1261.99,1263.41,1278.49,1302.43,1296.55,1323.1,1327.5,1356.64,1313.23,1293.42,1310.77,1352.27,1269.07,1363.18,1294.23,1308.58,1357.42,1378.48,1343.46,1323.39,1350.43,1326.13,1306.63,1298.04,1305.16,1312.77,1347.15,1373.53,1366.8,1382,1348.68,1428.03,1388.11,1358.46,1391.23,1285.2,1303.61,1354.42,1372.68,1374.77,1348.25,1388.2,1349.6,1412.55,1402.56,1324.08,1343.51,1399,1382.92,1451.82,1422.39,1346.61,1361.13,1389.93,1391.2,1380.29,1404.98,1413.34,1398.51,1367.25,1396.79,1390.31,1429.39,1370.38,1420.19,1449.89,1485.61,1401.97,1410.92,1431.51,1442.47,1411.71,1364.08,1392.26,1444.76,1466.73,1396.28,1394.74,1423.54,1506.47,1452.57,1467.25,1391.08,1410.64,1442.18,1432.47,1494.38,1477.43
8.17,0.292,143.86,152.025,162.741,162.868,136.479,155.65,173.038,149.672,135.076,147.112,159.835,149.367,150.483,146.64,148.698,152.24,150.642,155.035,154.03,158.061,154.282,150.453,151.604,158.617,148.341,158.964,150.721,152.005,157.322,161.811,155.829,153.808,155.846,154.727,151.96,149.977,150.285,151.944,157.153,158.598,158.617,160.399,156.992,166.891,161.778,156.942,161.35,147.22,149.268,157.392,157.324,157.494,155.891,158.681,154.012,163.848,160.678,153.128,154.316,160.088,159.496,165.718,163.23,155.704,154.968,158.237,159.506,158.319,160.867,160.652,159.49,154.946,159.052,157.318,164.013,154.882,161.332,165.612,169.71,159.373,160.731,163.121,164.287,161.502,153.602,157.911,165.373,166.025,158.908,158.261,162.616,171.265,165.152,167.3,158.174,160.983,162.847,162.873,169.166,167.095
8.17,0.414,255.155,268.906,288.716,289.335,241.851,276.294,307.279,265.269,239.251,260.758,283.639,264.793,266.694,259.914,263.659,269.991,267.158,275.07,273.365,280.514,273.711,266.844,268.974,281.56,262.932,282.338,267.428,269.718,279.435,287.355,276.787,273.048,276.862,274.718,269.655,266.141,266.776,269.841,279.19,281.859,281.911,285.038,278.938,296.778,287.618,278.989,286.809,261.475,265.193,279.729,279.662,280.1,277.162,282.316,273.823,291.503,285.866,272.11,274.291,284.798,283.745,295.189,290.599,276.84,275.676,281.646,283.816,281.751,286.438,286.077,283.897,275.793,283.163,280.088,292.15,275.635,287.39,295.155,302.506,283.69,286.229,290.536,292.574,287.626,273.543,281.258,294.687,296.052,283.027,281.923,289.716,305.512,294.415,298.251,281.806,286.78,290.39,290.32,301.803,298.056
