R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,164.535,170.515,185.119,189.317,157.27,180.3,196.074,173.453,155.11,171.261,181.505,173.049,168.665,170.218,172.315,175.348,174.993,178.245,179.257,183.487,176.591,174.364,176.933,182.164,170.908,183.582,174.157,176.368,183.09,185.832,181.141,178.398,182.283,178.27,175.968,175.071,176.032,176.587,181.031,185.519,184.278,186.604,181.388,192.86,187.021,183.123,188.098,172.967,175.674,182.292,185.921,185.926,181.563,187.757,182.523,190.684,190.042,178.424,181.549,189.519,186.59,196.744,192.604,181.665,184.098,188.24,188.133,186.598,190.167,191.558,189.338,184.959,189.16,188.442,193.352,185.605,192.619,196.307,201.715,190.062,191.162,194.099,195.916,190.949,184.508,188.535,195.511,199.143,188.7,188.58,192.862,204.595,196.638,199.102,188.067,190.652,195.473,193.969,203.015,200.438
7.79,0.421,285.847,294.826,321.487,329.41,273.168,313.51,340.653,301.287,269.272,297.633,315.138,300.704,292.676,295.829,299.535,304.617,304.273,309.946,311.954,319.132,307.004,303.151,307.856,316.907,296.844,319.668,303.025,306.818,318.96,323.449,315.648,310.645,317.756,310.342,306.159,304.747,306.613,307.658,315.354,323.516,321.317,325.297,316.072,336.374,326.118,319.427,328.083,301.604,306.44,317.805,324.49,324.649,316.763,328.006,318.748,332.869,331.983,311.177,316.805,331.063,325.777,344.142,336.666,317.044,321.747,329.177,328.64,326.049,332.526,335.17,331.045,323.568,330.857,329.806,338.136,324.73,337.205,343.578,353.121,332.426,334.443,339.615,342.778,333.948,323.13,330.052,342.074,349.055,330.164,330.117,337.515,358.574,344.366,348.692,329.237,333.553,342.658,339.717,356.006,351.421
7.79,0.516,394.91,405.77,443.67,455.18,377.47,433.135,470.084,416.035,371.979,411.183,434.875,415.366,403.933,408.726,413.878,420.649,420.464,428.268,431.285,440.948,424.162,418.896,425.6,437.97,409.933,442.067,418.97,424.117,441.251,447.117,436.792,429.684,439.813,429.179,423.253,421.474,424.237,425.753,436.281,447.858,444.801,450.19,437.37,465.601,451.422,442.332,454.213,417.704,424.477,439.92,449.491,449.87,438.734,454.657,441.787,461.089,460.124,430.937,438.863,458.846,451.392,477.339,466.792,439.235,446.18,456.619,455.512,452.046,461.22,465.078,459.138,449.022,459.011,457.774,468.993,450.652,468.076,476.781,490.023,461.16,464.043,471.209,475.549,463.236,448.782,458.206,474.59,484.869,458.171,458.279,468.388,497.973,478.081,484.07,457.088,462.82,476.076,471.698,494.638,488.235
7.79,0.621,527.617,539.896,591.692,607.742,504.578,578.372,626.65,555.382,497.142,549.211,579.961,554.691,539.04,546.01,552.896,561.53,561.696,572.009,576.352,588.822,566.496,559.588,568.766,585.002,547.342,590.834,560.035,566.737,589.982,597.299,584.232,574.517,588.393,573.726,565.653,563.532,567.463,569.578,583.402,599.193,595.112,602.108,584.986,622.724,603.883,592.038,607.699,559.337,568.459,588.595,601.773,602.506,587.382,609.069,591.87,617.203,616.29,576.92,587.656,614.581,604.474,639.73,625.425,588.212,598.054,612.162,610.178,605.743,618.244,623.646,615.419,602.29,615.439,614.094,628.593,604.484,627.893,639.31,656.973,618.262,622.231,631.77,637.493,620.991,602.487,614.806,636.245,650.78,614.49,614.877,628.148,668.115,641.329,649.306,613.339,620.616,639.166,632.919,663.988,655.387
7.79,0.726,672.327,685.164,752.233,773.379,643.467,736.267,796.105,706.971,633.925,699.531,737.356,706.356,686.06,695.593,704.333,714.751,715.482,728.406,734.311,749.564,721.392,712.8,724.705,744.913,696.945,752.75,713.802,722.076,751.975,760.598,744.953,732.373,750.386,731.215,720.792,718.434,723.712,726.502,743.715,764.145,758.979,767.584,745.892,793.751,770.005,755.372,774.954,714.182,725.839,750.726,767.932,769.148,749.667,777.674,755.871,787.402,786.729,736.357,750.15,784.559,771.56,816.991,798.602,750.934,764.112,782.201,779.048,773.688,789.841,796.985,786.19,770.036,786.461,785.141,802.908,772.832,802.687,816.884,839.238,789.973,795.164,807.206,814.36,793.386,770.942,786.223,812.829,832.265,785.479,786.275,802.817,854.019,819.797,829.893,784.401,793.141,817.711,809.295,849.206,838.241
7.79,0.84,841.245,853.747,938.554,965.714,805.954,919.916,992.299,883.461,793.999,874.724,920.091,883.037,857.343,870.015,880.854,893.091,894.652,910.471,918.279,936.47,901.747,891.316,906.391,930.945,871.275,941.206,893.11,903.072,940.63,950.488,932.283,916.37,939.206,914.738,901.593,899.092,905.998,909.594,930.515,956.326,949.946,960.265,933.421,992.717,963.483,945.847,969.752,895.172,909.727,939.741,961.681,963.553,939.043,974.371,947.366,985.677,985.464,922.504,939.81,982.766,966.44,1023.63,1000.54,940.894,958.081,980.748,976.037,969.743,990.138,999.343,985.512,966.123,986.162,985.003,1006.25,969.596,1006.81,1024.05,1051.69,990.415,997.054,1011.9,1020.63,994.603,968.072,986.584,1018.82,1044.16,985.22,986.598,1006.74,1070.82,1028.09,1040.59,984.382,994.581,1026.34,1015.3,1065.39,1051.72
7.79,0.944,1005.32,1016.67,1118.51,1151.52,964.138,1097.64,1181.32,1054.46,949.892,1044.63,1096.64,1054.31,1023.43,1039.25,1052.07,1065.83,1068.34,1086.82,1096.54,1117.29,1076.48,1064.39,1082.51,1111.01,1040.33,1123.68,1067.07,1078.53,1123.39,1134.19,1113.9,1094.78,1122.27,1092.65,1076.9,1074.37,1082.9,1087.29,1111.58,1142.56,1135.05,1146.88,1115.22,1185.23,1150.91,1130.59,1158.45,1071.13,1088.43,1123.03,1149.57,1152.15,1122.84,1165.18,1133.31,1177.77,1178.16,1103.26,1123.92,1174.96,1155.46,1223.91,1196.34,1125.32,1146.48,1173.51,1167.12,1160.05,1184.52,1195.75,1178.95,1156.7,1180.04,1179.15,1203.47,1160.79,1204.98,1224.98,1257.55,1184.95,1193.01,1210.47,1220.64,1189.87,1159.83,1181.27,1218.58,1249.8,1179.21,1181.23,1204.67,1280.97,1230.19,1244.94,1178.74,1190.13,1228.96,1215.33,1275.11,1258.89
7.79,1.054,1188.8,1198.02,1318.65,1358.16,1141.44,1295.66,1391,1245.22,1124.7,1234.34,1293.05,1245.48,1208.88,1228.32,1243.27,1258.48,1262.2,1283.48,1295.4,1318.71,1271.41,1257.59,1279.06,1311.67,1229.1,1327.08,1261.37,1274.37,1327.22,1338.8,1316.62,1293.95,1326.59,1291.23,1272.61,1270.18,1280.56,1285.84,1313.63,1350.31,1341.6,1354.95,1318.13,1399.67,1359.92,1336.88,1368.87,1268.05,1288.34,1327.63,1359.31,1362.78,1328.19,1378.26,1341.14,1392,1393.23,1305.34,1329.65,1389.48,1366.52,1447.33,1414.88,1331.45,1357.11,1388.9,1380.49,1372.72,1401.69,1415.15,1395.03,1369.87,1396.69,1396.23,1423.65,1374.63,1426.42,1449.3,1487.15,1402.28,1411.95,1432.18,1443.86,1407.99,1374.54,1399.02,1441.58,1479.47,1396.06,1398.9,1425.81,1515.43,1455.87,1473.07,1396.14,1408.62,1455.46,1438.86,1509.27,1490.25
8.17,0.292,140.83,147.626,159.356,159.979,133.97,152.849,168.986,147.162,132.515,144.825,155.866,147.077,147.116,144.527,146.58,149.544,148.594,152.65,152.149,155.786,151.699,148.283,149.706,156.154,145.836,156.799,148.737,149.933,155.556,159.387,154.295,152.053,154.508,152.624,149.88,148.291,148.845,150.355,155.148,157.29,157.169,158.839,155.157,165.25,160.108,155.708,160.066,146.233,148.415,155.805,156.658,156.911,154.736,158.261,153.667,162.689,160.305,152.03,153.574,159.709,158.614,165.712,162.961,154.844,154.911,158.383,159.015,157.987,160.831,161.021,159.498,155.315,159.252,157.932,163.863,155.384,161.964,165.832,170.092,159.619,160.997,163.406,164.63,161.483,154.45,158.526,165.404,167.127,159.086,158.741,162.952,172.143,165.637,167.922,158.66,161.004,163.886,163.519,170.426,168.201
8.17,0.414,249.08,260.078,281.928,283.543,236.821,270.677,299.151,260.238,234.116,256.174,275.677,260.204,259.94,255.679,259.414,264.588,263.052,270.289,269.596,275.956,268.532,262.493,265.171,276.622,257.908,277.998,263.453,265.565,275.896,282.495,273.716,269.531,274.182,270.502,265.486,262.763,263.891,266.658,275.172,279.242,279.011,281.914,275.262,293.492,284.273,276.52,284.238,259.499,263.487,276.55,278.331,278.938,274.851,281.48,273.137,289.182,285.125,269.913,272.809,284.045,281.982,295.185,290.069,275.12,275.57,281.947,282.837,281.091,286.375,286.826,283.92,276.541,283.572,281.328,291.856,276.651,288.666,295.605,303.283,284.191,286.771,291.116,293.27,287.595,275.252,282.5,294.757,298.274,283.392,282.894,290.398,307.284,295.397,299.508,282.787,286.829,292.481,291.624,304.341,300.284
8.17,0.524,362.305,376.858,409.756,412.734,344.486,393.867,434.816,378.347,340.421,372.584,400.634,378.447,377.644,371.913,377.424,384.784,382.769,393.276,392.526,401.596,390.645,381.95,386.014,402.577,375.011,404.86,383.534,386.572,401.956,411.237,398.884,392.575,399.673,393.918,386.478,382.674,384.49,388.598,400.914,407.142,406.788,410.906,401.138,427.895,414.45,403.318,414.457,378.457,384.368,403.178,406.103,407.179,400.977,411.044,398.741,421.971,416.335,393.67,398.057,414.745,411.603,431.468,423.773,401.472,402.55,412.043,413.027,410.609,418.549,419.352,414.888,404.285,414.5,411.385,426.595,404.429,422.227,432.342,443.593,415.352,419.255,425.622,428.718,420.393,402.74,413.234,431,436.685,414.38,413.813,424.697,449.841,432.221,438.238,413.706,419.393,428.26,426.753,445.728,439.722
8.17,0.645,501.584,519.452,566.233,571.223,477.157,545.114,600.622,523.339,471.39,515.65,553.651,523.697,521.983,514.803,522.48,532.33,529.89,544.279,543.631,555.805,540.563,528.755,534.585,557.173,518.843,560.718,531.212,535.325,556.962,569.23,552.893,543.909,554.139,545.649,535.231,530.24,532.994,538.749,555.547,564.548,564.037,569.535,555.991,593.069,574.564,559.499,574.661,525.235,533.514,559.038,563.553,565.309,556.42,570.859,553.736,585.445,578.107,546.214,552.491,575.894,571.375,599.603,588.674,557.256,559.356,572.706,573.592,570.457,581.726,583.045,576.567,562.216,576.217,572.164,592.871,562.393,587.288,601.191,616.753,577.315,582.888,591.695,595.888,584.356,560.586,574.91,599.187,607.84,576.255,575.71,590.603,625.958,601.288,609.605,575.636,583.152,596.276,593.821,620.567,612.17
8.17,0.718,592.454,611.928,667.829,674.29,563.876,643.572,708.087,617.759,556.996,608.908,653.043,618.33,615.902,607.97,617.035,628.39,625.765,642.591,642.097,656.159,638.165,624.427,631.431,657.776,612.552,662.213,627.503,632.28,657.976,672.013,653.315,642.572,654.889,644.535,632.193,626.511,629.917,636.735,656.331,667.187,666.573,672.902,656.947,700.61,678.905,661.415,679.083,621.198,631.005,660.689,666.327,668.576,657.904,675.244,655.031,692.035,683.722,645.832,653.36,681.11,675.671,709.398,696.347,658.997,661.888,677.741,678.452,674.911,688.368,690.063,682.233,665.571,681.949,677.361,701.485,665.764,695.24,711.527,729.836,683.186,689.862,700.221,705.093,691.515,664.006,680.725,709.067,719.797,682.134,681.66,699.068,741.052,711.824,721.609,681.626,690.219,706.258,703.112,734.919,724.979
8.17,0.795,693.392,714.215,780.237,788.436,660.357,752.718,826.805,722.477,652.244,712.421,763.052,723.321,720.015,711.396,721.978,734.903,732.143,751.587,751.327,767.369,746.377,730.584,738.894,769.259,716.523,774.731,734.38,739.857,770.022,785.877,764.755,752.057,766.709,754.24,739.787,733.402,737.561,745.545,768.134,781.069,780.341,787.536,768.96,819.78,794.62,774.558,794.901,727.905,739.391,773.497,780.438,783.27,770.606,791.188,767.606,810.273,800.988,756.497,765.419,797.941,791.473,831.297,815.894,772.01,775.867,794.477,794.909,790.968,806.85,808.99,799.639,780.53,799.461,794.341,822.107,780.735,815.231,834.083,855.374,800.832,808.737,820.779,826.375,810.568,779.128,798.406,831.101,844.233,799.838,799.485,819.595,868.871,834.643,846.022,799.509,809.205,828.563,824.603,861.992,850.357
8.17,0.921,869.385,891.582,975.148,986.597,828.961,942.471,1032.2,904.685,818.722,892.719,953.9,906.085,901.063,891.591,904.745,920.164,917.33,941.121,941.414,960.627,934.556,915.394,925.993,962.983,897.532,970.351,920.523,927.135,964.963,983.638,958.759,942.667,961.42,945.168,927.109,919.662,925.186,935.162,962.685,979.282,978.356,986.923,963.919,1026.82,995.877,971.631,996.375,914.205,928.559,969.896,979.237,983.155,967.012,993.261,963.974,1015.98,1005.26,949.439,960.793,1001.47,993.198,1043.6,1024.12,969.017,974.75,998.092,997.841,993.327,1013.41,1016.39,1004.35,981.263,1004.43,998.527,1032.27,981.477,1024.54,1047.66,1073.97,1005.99,1016.04,1030.91,1037.69,1018.12,980.353,1003.86,1043.73,1061.25,1005.21,1005.17,1029.76,1091.54,1048.77,1062.84,1005.32,1016.71,1042.04,1036.55,1083.54,1069.01
8.17,1.055,1070.21,1092.74,1196.03,1211.42,1021.91,1158.17,1264.27,1112.07,1009.29,1098.19,1170.32,1114.2,1107.01,1097,1112.98,1130.91,1128.2,1156.64,1157.73,1180.18,1148.55,1125.85,1139.04,1183.05,1103.7,1192.68,1132.58,1140.36,1186.7,1208.13,1179.6,1159.68,1183.1,1162.46,1140.41,1131.96,1139.1,1151.28,1184.03,1204.81,1203.66,1213.61,1185.78,1261.84,1224.67,1196.06,1225.46,1127.01,1144.54,1193.45,1205.67,1210.9,1190.81,1223.5,1187.97,1249.86,1237.86,1169.44,1183.54,1233.25,1222.92,1285.22,1261.17,1193.58,1201.67,1230.28,1229.01,1224,1248.81,1252.81,1237.67,1210.46,1238.16,1231.55,1271.58,1210.66,1263.2,1290.88,1322.65,1239.87,1252.34,1270.28,1278.3,1254.63,1210.38,1238.36,1285.82,1308.59,1239.46,1239.9,1269.3,1344.95,1292.71,1309.73,1240.26,1253.27,1285.57,1278.21,1335.92,1318.17
8.66,0.289,120.125,124.486,135.191,133.372,113.595,128.063,143.444,122.567,112.634,120.242,132.25,123.216,127.297,121.01,123.264,126.004,124.588,129.488,127.831,130.519,129.214,124.71,125.059,132.72,122.86,133.098,126.16,126.236,131.237,135.667,130.902,128.772,130.276,130.063,126.567,124.465,124.865,127.706,132.741,132.767,133.9,134.561,132.559,141.395,137.108,132.467,135.782,123.539,125.314,133.218,131.388,132.483,132.369,133.604,129.282,139.248,135.319,129.804,129.867,134.596,135.449,140.357,138.678,132.562,130.698,133.851,134.91,134.696,137.207,136.138,134.999,131.13,134.866,132.988,140.331,130.415,137.306,141.757,144.75,134.453,136.575,138.49,138.819,137.929,130.378,134.562,141.616,141.894,135.521,135.14,139.246,146.73,141.312,143.372,135.693,137.514,139.187,139.736,145.022,143.053
8.66,0.379,187.287,193.801,211.002,208.37,176.994,199.923,224.028,191.136,175.428,187.512,206.341,192.194,198.426,188.716,192.299,196.6,194.411,202.114,199.599,203.813,201.635,194.599,195.195,207.223,191.594,207.9,196.904,197.046,205.025,211.898,204.511,201.081,203.568,203.094,197.558,194.294,194.977,199.456,207.378,207.527,209.296,210.319,207.113,221.128,214.349,207.086,212.282,192.957,195.796,208.205,205.454,207.232,206.95,209.059,202.17,217.843,211.765,202.859,203.034,210.616,211.9,219.876,217.129,207.282,204.483,209.526,211.116,210.812,214.852,213.206,211.343,205.259,211.16,208.228,219.809,204.119,215.104,222.156,226.915,210.491,213.883,216.93,217.446,216.015,204.153,210.756,221.896,222.497,212.226,211.67,218.157,230.157,221.494,224.758,212.555,215.381,218.211,219.013,227.505,224.353
8.66,0.481,274.869,283.845,309.846,306.369,259.668,293.754,329.116,280.565,257.269,275.287,302.913,282.195,291.048,277.06,282.408,288.71,285.571,296.911,293.378,299.549,296.129,285.84,286.816,304.495,281.243,305.645,289.29,289.537,301.503,311.457,300.774,295.577,299.461,298.507,290.283,285.556,286.66,293.282,304.949,305.373,307.953,309.426,304.606,325.468,315.415,304.78,312.412,283.82,288.088,306.318,302.502,305.222,304.62,308.025,297.72,320.804,312.029,298.495,298.889,310.316,312.104,324.316,320.087,305.168,301.287,308.875,311.071,310.68,316.801,314.443,311.561,302.612,311.348,307.079,324.174,300.911,317.358,327.821,334.927,310.332,315.431,319.977,320.73,318.56,301.138,310.896,327.37,328.572,312.99,312.249,321.854,339.946,326.927,331.783,313.584,317.673,322.21,323.264,336.107,331.374
