R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,326.559,363.448,369.551,367.739,304.828,350.613,400.98,331.535,299.03,324.67,373.372,326.166,336.315,315.785,319.153,338.587,322.683,336.89,325.113,340.48,331.716,321.174,316.805,340.779,318.527,333.521,314.13,319.436,324.038,340.84,317.55,313.703,313.408,323.2,316.486,304.086,302.139,306.776,324.319,315.331,315.736,323.294,316.687,332.877,320.971,305.566,314.004,283.015,284.854,312.157,300.175,296.593,299.911,298.099,288.059,313.328,300.618,292.331,291.709,300.605,302.878,304.854,299.288,291.448,282.64,283.798,296.983,288.053,287.114,286.18,290.397,274.006,283.241,274.883,297.251,273.34,279.358,295.455,300.93,284.274,282.337,289.287,292.005,290.819,260.712,270.937,295.833,280.389,279.955,275.446,282.683,292.814,289.343,287.691,271.193,282.316,269.065,280.766,282.512,279.635
7.79,0.421,557.355,617.318,632.045,630.614,519.678,600.242,686.778,566.633,509.441,555.063,638.084,557.749,573.709,540.028,546.062,578.786,552.454,576.858,557.531,583.624,567.889,549.816,543.149,584.197,544.4,572.601,538.358,547.435,556.727,584.994,545.684,538.517,538.963,554.424,542.473,521.677,518.821,526.878,556.972,542.725,543.266,556.157,544.272,573.331,552.463,526.097,540.835,486.699,490.237,536.929,517.394,511.572,516.444,514.505,496.804,540.383,518.974,503.102,502.562,518.897,522.291,527.387,517.237,502.21,488.089,490.659,512.649,497.418,496.44,495.243,501.917,473.856,489.863,475.819,514.064,472.828,483.895,511.598,521.43,491.703,488.631,500.767,505.471,502.944,451.595,469.195,512.079,486.656,484.46,476.947,489.458,508.315,501.527,498.829,469.646,488.584,467.066,486.615,490.773,485.649
7.79,0.516,759.816,838.191,862.213,861.846,708.141,819.593,937.492,772.957,693.913,757.422,870.027,761.171,781.667,737.118,745.579,789.585,754.579,787.878,762.331,797.589,775.569,750.945,742.594,798.474,742.745,783.464,735.934,748.241,762.189,800.166,747.25,736.944,738.431,758.292,741.572,713.659,710.228,721.339,762.352,743.962,744.582,762.051,745.387,786.126,757.303,721.434,741.712,667.111,672.27,735.772,710.03,702.416,708.343,706.743,682.179,741.773,712.952,689.837,689.558,712.798,716.992,725.484,711.088,689.182,670.835,674.857,704.266,683.584,682.824,681.567,690.154,651.962,673.92,655.041,707.08,650.652,666.41,704.281,718.051,676.476,672.522,689.264,695.687,691.849,622.106,646.145,704.782,671.078,666.79,656.758,673.866,700.918,690.939,687.35,646.789,672.46,644.213,670.42,677.119,669.974
7.79,0.621,1000.93,1099.23,1135.73,1137.27,932.755,1080.82,1235.28,1018.56,913.737,998.519,1145.53,1003.53,1028.96,972.118,983.51,1040.48,995.657,1039.42,1006.87,1052.68,1023.16,990.839,980.778,1054.04,979.04,1035.34,971.945,987.967,1007.88,1056.98,988.455,974.229,977.284,1001.86,979.338,943.232,939.332,954.121,1007.93,985.022,985.724,1008.48,986.078,1040.9,1002.63,955.658,982.447,883.619,890.796,973.956,941.211,931.651,938.581,937.749,904.968,983.407,946.022,913.88,914.055,945.76,950.76,963.818,944.213,913.711,890.745,896.659,934.559,907.513,907.223,906.044,916.684,866.631,895.606,871.149,939.373,865.012,886.518,936.402,954.895,899.007,894.11,916.338,924.756,919.298,828.039,859.642,936.869,893.769,886.569,873.668,896.155,933.339,919.38,914.731,860.552,894.047,858.284,892.192,902.235,892.667
7.79,0.726,1258.54,1375.8,1426.9,1431.06,1173.12,1359.6,1551.87,1280.7,1148.99,1256.12,1438.69,1262.46,1292.71,1223.45,1237.99,1308.2,1253.48,1308.19,1268.62,1325.22,1287.79,1247.43,1235.81,1327.2,1231.53,1304.98,1224.77,1244.57,1271.2,1331.64,1247.2,1228.64,1233.67,1262.76,1233.94,1189.44,1185.25,1204.01,1271.16,1243.83,1244.63,1272.8,1244.31,1314.16,1265.94,1207.44,1240.99,1116.72,1126.11,1229.73,1189.9,1178.48,1186.27,1186.57,1145.05,1243.21,1197,1154.95,1155.73,1196.62,1202.36,1220.73,1195.46,1155.49,1128.03,1136.08,1182.65,1149,1149.4,1148.44,1161.05,1098.63,1134.96,1104.77,1189.92,1096.7,1124.45,1186.98,1210.47,1139.24,1133.46,1161.49,1171.94,1164.77,1051.08,1090.59,1187.35,1134.73,1124.07,1108.26,1136.33,1184.59,1166.27,1160.47,1091.83,1133.41,1090.14,1132.03,1145.89,1133.74
7.79,0.84,1552.96,1689.52,1758.25,1765.93,1448.33,1677.6,1911.55,1579.9,1418.42,1550.44,1772.22,1558.25,1593.67,1510.87,1528.99,1613.66,1548.25,1615.19,1568.05,1636.4,1590.15,1540.82,1527.67,1639.24,1520.07,1613.39,1514.29,1538.17,1572.7,1645.48,1543.75,1520.13,1527.67,1561.41,1525.34,1471.62,1467.33,1490.63,1572.62,1540.61,1541.54,1575.62,1540.29,1627.15,1567.79,1496.51,1537.53,1384.85,1396.78,1523.11,1475.58,1462.26,1470.85,1472.69,1421.29,1541.45,1485.54,1432.05,1433.57,1484.99,1491.49,1516.27,1484.48,1433.54,1401.34,1411.93,1467.99,1427.01,1428.35,1427.76,1442.4,1366.24,1410.78,1374.26,1478.32,1363.95,1398.87,1475.61,1504.71,1416,1409.34,1443.91,1456.57,1447.5,1308.84,1357.16,1475.83,1412.82,1397.96,1378.99,1413.23,1474.26,1450.94,1443.8,1358.85,1409.35,1357.99,1408.74,1427.12,1412.07
7.79,0.944,1833.28,1986.17,2072.34,2083.71,1710.9,1979.7,2251.84,1864.35,1675.57,1830.53,2088.29,1839.71,1879.81,1784.68,1806.18,1903.98,1828.95,1907.24,1853.29,1932.28,1877.91,1820.25,1805.82,1936.07,1794.75,1907.09,1790.37,1817.92,1860.11,1944.08,1826.7,1798.21,1808.29,1846.07,1803.09,1740.95,1736.72,1764.37,1860.07,1823.88,1824.98,1864.41,1822.73,1925.52,1855.82,1772.76,1820.62,1641.61,1655.96,1803.27,1748.71,1733.78,1743.03,1746.48,1685.82,1826.38,1761.56,1697.18,1699.45,1760.86,1768.01,1799.09,1761.12,1699.7,1663.31,1676.36,1741.07,1693.34,1695.69,1695.54,1711.94,1623.06,1675.22,1632.9,1754.52,1620.42,1662.16,1752.17,1786.49,1681.3,1673.89,1714.59,1729.23,1718.46,1556.64,1613.14,1752.23,1679.75,1660.75,1638.9,1678.82,1752.01,1723.96,1715.51,1615.31,1674,1615.34,1674.32,1697.07,1679.3
7.79,1.054,2141.08,2309.81,2415.6,2431.28,1999.85,2310.54,2622.89,2176.22,1958.71,2137.91,2433.6,2148.56,2193.59,2085.48,2110.63,2222.15,2137.15,2227.55,2166.53,2256.61,2193.65,2127.11,2111.42,2261.58,2096.33,2229.5,2093.93,2125.25,2175.92,2271.57,2137.9,2104.02,2117.06,2158.88,2108.32,2037.32,2033.33,2065.74,2176.02,2135.5,2136.84,2181.84,2133.4,2253.33,2172.58,2077.06,2132.09,1925.05,1942.03,2111.62,2049.66,2033.19,2043.08,2048.4,1977.78,2140.09,2065.84,1989.61,1992.71,2064.95,2072.81,2110.94,2066.23,1993.36,1952.69,1968.44,2042.27,1987.39,1990.95,1991.32,2009.48,1907.07,1967.36,1918.88,2059.32,1904.04,1953.21,2057.51,2097.36,1974.31,1966.22,2013.48,2030.15,2017.67,1831.14,1896.36,2057.33,1974.89,1951.25,1926.42,1972.33,2058.79,2025.6,2015.72,1899.11,1966.45,1900.19,1967.96,1995.55,1974.87
8.17,0.292,283.828,316.813,320.809,313.619,264.503,300.595,347.457,285.074,260.469,278.597,323.407,281.24,297.384,272.51,275.777,292.37,278.182,292.348,280.101,292.648,289.05,277.376,272.511,295.927,276.087,288.977,272.924,275.933,279.675,296.225,275.072,272.078,270.368,281.132,274.094,262.466,260.45,266.154,282.374,272.05,273.99,279.635,275.564,289.399,279.382,264.812,271.996,244.902,246.259,271.627,258.059,255.561,260.79,256.47,248.04,272.155,258.669,254.475,252.117,258.416,262.526,261.731,258.399,253.84,243.497,244.442,256.207,249.369,248.346,246.138,250.049,236.012,244.121,236.28,257.113,234.771,240.665,254.821,258.817,244.37,243.457,249.001,250.766,251.304,224.495,233.807,255.485,241.042,241.762,237.736,244.481,251.711,249.162,248.136,234.773,244.1,231.644,242.388,242.817,240.406
8.17,0.414,492.396,547.65,558.325,547.043,458.089,523.32,605.771,495.242,450.8,483.95,562.329,488.889,516,473.616,479.674,508.291,484.174,509.071,488.391,510.206,503.228,482.771,474.903,515.951,479.763,504.523,475.505,480.782,488.554,517.128,480.588,474.835,472.674,490.359,477.644,457.683,454.554,464.69,493.148,476.073,479.396,489.168,481.596,507.038,489.096,463.606,476.396,427.982,430.724,475.118,452.194,448.197,456.669,450.096,434.816,477.43,454.119,445.276,441.589,453.588,460.428,460.58,454.247,444.795,427.439,429.687,449.787,437.966,436.781,433.123,439.47,414.871,429.309,415.751,452.382,412.724,423.927,448.92,456.306,429.742,428.487,438.385,441.462,442.093,395.198,411.679,449.965,425.533,425.459,418.585,430.614,444.619,439.342,437.739,413.477,429.695,408.935,427.324,429.124,424.708
