R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,173.723,173.727,174.318,174.445,173.024,173.942,175.559,173.024,172.751,172.968,174.816,172.838,173.559,172.453,172.54,173.331,172.569,173.293,172.587,173.037,172.849,172.443,171.992,173.222,172.163,172.739,172.105,172.179,172.506,173.031,172.124,171.795,171.734,172.462,173.895,173.075,173.532,171.603,172.507,171.682,171.705,171.95,176.164,173.183,172.537,176.445,173.935,176.088,172.577,173.528,171.164,172.317,173.3,173.163,172.315,174.731,175.415,178.731,177.505,177.298,176.723,175.198,174.173,179.108,177.246,175.121,179.277,177.05,176.956,176.481,178.249,176.491,176.555,179.386,176.976,180.21,178.084,178.646,179.059,180.65,181.665,180.662,179.524,180.655,178.862,180.573,181.234,180.161,182.998,181.385,181.582,181.888,183.491,181.531,183.042,184.58,181.492,181.343,181.058,183.07
1.02261,174.752,174.757,175.363,175.495,174.032,174.977,176.641,174.032,173.748,173.973,175.878,173.84,174.581,173.446,173.535,174.35,173.565,174.306,173.584,174.048,173.864,173.442,172.991,174.239,173.172,173.756,173.103,173.183,173.514,174.055,173.118,172.793,172.728,173.473,174.925,174.094,174.549,172.604,173.524,172.683,172.708,172.957,177.222,174.207,173.56,177.503,174.965,177.139,173.592,174.557,172.163,173.327,174.325,174.181,173.319,175.775,176.451,179.799,178.573,178.349,177.785,176.233,175.203,180.191,178.304,176.157,180.328,178.119,178.023,177.528,179.321,177.547,177.613,180.462,178.038,181.261,179.154,179.725,180.135,181.7,182.728,181.71,180.593,181.695,179.948,181.682,182.275,181.257,184.044,182.447,182.671,182.942,184.496,182.595,184.137,185.669,182.626,182.425,182.142,184.116
1.04573,175.758,175.763,176.384,176.521,175.015,175.988,177.7,175.013,174.72,174.954,176.917,174.815,175.579,174.413,174.504,175.345,174.535,175.293,174.555,175.032,174.854,174.416,173.964,175.233,174.156,174.747,174.077,174.163,174.497,175.057,174.088,173.765,173.696,174.46,175.93,175.088,175.541,173.58,174.515,173.66,173.684,173.938,178.256,175.206,174.559,178.536,175.972,178.165,174.583,175.562,173.136,174.313,175.326,175.175,174.297,176.793,177.463,180.842,179.617,179.376,178.823,177.243,176.208,181.249,179.338,177.17,181.352,179.164,179.065,178.551,180.369,178.577,178.647,181.513,179.075,182.284,180.201,180.781,181.186,182.723,183.765,182.73,181.638,182.709,181.011,182.767,183.288,182.327,185.061,183.482,183.735,183.969,185.47,183.634,185.207,186.733,183.735,183.483,183.201,185.137
1.06937,176.738,176.743,177.382,177.524,175.97,176.974,178.735,175.968,175.666,175.907,177.931,175.763,176.55,175.354,175.446,176.313,175.479,176.255,175.499,175.991,175.818,175.364,174.912,176.2,175.113,175.714,175.024,175.117,175.453,176.032,175.03,174.711,174.637,175.421,176.909,176.057,176.507,174.531,175.481,174.611,174.635,174.894,179.264,176.178,175.533,179.543,176.953,179.165,175.548,176.541,174.084,175.273,176.302,176.143,175.248,177.786,178.448,181.859,180.636,180.376,179.836,178.227,177.185,182.282,180.346,178.156,182.35,180.184,180.082,179.547,181.391,179.583,179.654,182.537,180.087,183.28,181.22,181.811,182.21,183.718,184.773,183.722,182.656,183.692,182.048,183.827,184.272,183.373,186.048,184.489,184.773,184.968,186.411,184.644,186.249,187.768,184.82,184.511,184.234,186.126
1.09355,177.69,177.696,178.351,178.499,176.897,177.934,179.746,176.894,176.582,176.832,178.921,176.684,177.495,176.266,176.36,177.253,176.394,177.188,176.414,176.921,176.754,176.283,175.83,177.14,176.043,176.651,175.942,176.042,176.38,176.98,175.943,175.629,175.549,176.353,177.861,176.997,177.445,175.452,176.419,175.532,175.556,175.821,180.246,177.123,176.478,180.524,177.907,180.136,176.484,177.493,175.003,176.203,177.25,177.081,176.17,178.752,179.405,182.848,181.626,181.347,180.82,179.183,178.135,183.287,181.325,179.112,183.317,181.175,181.072,180.515,182.385,180.559,180.633,183.533,181.07,184.245,182.211,182.814,183.207,184.682,185.75,184.683,183.645,184.646,183.058,184.86,185.223,184.39,187.004,185.466,185.783,185.935,187.317,185.623,187.261,188.773,185.879,185.512,185.238,187.083
1.11827,178.613,178.619,179.293,179.446,177.794,178.863,180.731,177.79,177.467,177.725,179.882,177.573,178.409,177.145,177.242,178.164,177.277,178.09,177.298,177.821,177.661,177.171,176.717,178.05,176.942,177.559,176.829,176.936,177.278,177.899,176.825,176.515,176.431,177.255,178.782,177.906,178.351,176.343,177.327,176.423,176.448,176.718,181.197,178.039,177.394,181.473,178.83,181.078,177.39,178.414,175.891,177.104,178.167,177.99,177.062,179.688,180.331,183.805,182.587,182.288,181.774,180.108,179.055,184.261,182.273,180.039,184.252,182.137,182.031,181.453,183.349,181.506,181.583,184.497,182.023,185.177,183.173,183.786,184.174,185.612,186.696,185.61,184.602,185.565,184.037,185.864,186.141,185.378,187.924,186.41,186.76,186.868,188.186,186.571,188.243,189.745,186.91,186.481,186.21,188.006
1.14355,179.504,179.511,180.204,180.363,178.658,179.762,181.687,178.652,178.319,178.587,180.814,178.429,179.291,177.991,178.09,179.042,178.127,178.961,178.149,178.688,178.535,178.026,177.572,178.927,177.809,178.436,177.683,177.797,178.143,178.786,177.673,177.368,177.278,178.126,179.671,178.784,179.225,177.202,178.204,177.282,177.306,177.583,182.118,178.922,178.279,182.392,179.72,181.988,178.264,179.304,176.746,177.971,179.052,178.866,177.92,180.592,181.225,184.731,183.516,183.195,182.698,181,179.942,185.205,183.19,180.932,185.153,183.068,182.958,182.356,184.281,182.42,182.5,185.429,182.945,186.075,184.102,184.727,185.107,186.508,187.606,186.502,185.527,186.449,184.985,186.836,187.024,186.333,188.807,187.319,187.704,187.766,189.014,187.483,189.191,190.682,187.911,187.416,187.15,188.891
1.16941,180.363,180.369,181.082,181.248,179.487,180.628,182.612,179.48,179.135,179.413,181.715,179.249,180.139,178.802,178.903,179.886,178.942,179.797,178.964,179.521,179.375,178.845,178.391,179.771,178.641,179.278,178.503,178.625,178.973,179.64,178.487,178.187,178.091,178.962,180.527,179.628,180.064,178.026,179.046,178.106,178.131,178.413,183.004,179.771,179.13,183.276,180.577,182.863,179.102,180.16,177.567,178.804,179.904,179.708,178.743,181.463,182.083,185.621,184.411,184.068,183.587,181.857,180.794,186.114,184.072,181.79,186.017,183.964,183.852,183.226,185.178,183.299,183.383,186.326,183.832,186.935,184.996,185.634,186.007,187.366,188.478,187.358,186.415,187.294,185.899,187.775,187.867,187.254,189.651,188.19,188.614,188.625,189.8,188.359,190.101,191.582,188.878,188.316,188.054,189.737
1.19584,181.185,181.192,181.926,182.098,180.28,181.458,183.505,180.271,179.913,180.201,182.582,180.033,180.951,179.575,179.678,180.694,179.719,180.596,179.742,180.317,180.178,179.627,179.173,180.578,179.437,180.085,179.284,179.415,179.767,180.457,179.262,178.968,178.866,179.761,181.346,180.434,180.865,178.812,179.852,178.893,178.917,179.206,183.855,180.584,179.944,184.124,181.397,183.701,179.904,180.979,178.351,179.6,180.718,180.511,179.528,182.296,182.903,186.473,185.269,184.902,184.44,182.676,181.609,186.986,184.916,182.612,186.843,184.824,184.709,184.057,186.039,184.141,184.229,187.185,184.682,187.755,185.853,186.503,186.869,188.183,189.311,188.172,187.266,188.099,186.776,188.678,188.669,188.139,190.453,189.022,189.486,189.444,190.54,189.194,190.974,192.441,189.811,189.177,188.92,190.541
1.22288,181.969,181.977,182.733,182.913,181.032,182.25,184.364,181.021,180.653,180.951,183.413,180.775,181.725,180.307,180.413,181.464,180.456,181.355,180.479,181.073,180.943,180.369,179.916,181.347,180.194,180.852,180.027,180.166,180.52,181.237,179.997,179.71,179.601,180.522,182.126,181.2,181.627,179.56,180.62,179.641,179.665,179.96,184.667,181.359,180.721,184.933,182.178,184.499,180.666,181.76,179.094,180.355,181.494,181.276,180.272,183.092,183.684,187.287,186.089,185.698,185.253,183.457,182.384,187.819,185.721,183.393,187.627,185.646,185.526,184.849,186.86,184.943,185.035,188.005,185.493,188.532,186.67,187.335,187.691,188.958,190.1,188.942,188.076,188.86,187.615,189.543,189.427,188.983,191.21,189.811,190.316,190.219,191.23,189.987,191.806,193.258,190.707,189.996,189.745,191.299
1.25053,182.713,182.722,183.5,183.687,181.742,183.003,185.185,181.73,181.348,181.658,184.206,181.476,182.458,180.996,181.104,182.192,181.15,182.074,181.174,181.788,181.667,181.069,180.616,182.074,180.91,181.578,180.726,180.875,181.233,181.977,180.69,180.409,180.293,181.241,182.865,181.925,182.347,180.265,181.347,180.346,180.371,180.673,185.439,182.093,181.458,185.701,182.918,185.256,181.387,182.5,179.797,181.069,182.228,181.998,180.973,183.846,184.423,188.057,186.866,186.45,186.026,184.194,183.117,188.611,186.482,184.131,188.367,186.426,186.303,185.597,187.639,185.704,185.799,188.781,186.262,189.264,187.445,188.123,188.47,189.686,190.844,189.667,188.843,189.574,188.411,190.365,190.138,189.786,191.917,190.554,191.103,190.947,191.869,190.734,192.593,194.03,191.562,190.772,190.525,192.009
1.2788,183.418,183.428,184.231,184.426,182.412,183.718,185.975,182.398,181.999,182.323,184.964,182.134,183.15,181.644,181.755,182.882,181.803,182.751,181.828,182.464,182.357,181.731,181.286,182.764,181.596,182.274,181.393,181.553,181.912,182.686,181.348,181.079,180.956,181.93,183.565,182.617,183.026,180.946,182.045,181.027,181.051,181.359,186.158,182.795,182.168,186.413,183.62,185.959,182.077,183.205,180.477,181.754,182.929,182.686,181.643,184.559,185.109,188.767,187.58,187.139,186.742,184.881,183.809,189.336,187.179,184.82,189.05,187.15,187.024,186.286,188.348,186.408,186.508,189.482,186.973,189.932,188.152,188.841,189.181,190.357,191.529,190.334,189.543,190.236,189.138,191.109,190.799,190.509,192.578,191.234,191.821,191.617,192.475,191.417,193.312,194.746,192.341,191.479,191.232,192.663
1.30771,184.079,184.088,184.918,185.122,183.034,184.388,186.723,183.017,182.604,182.941,185.681,182.745,183.797,182.244,182.358,183.526,182.408,183.381,182.434,183.092,183.001,182.347,181.907,183.409,182.237,182.924,182.013,182.186,182.545,183.35,181.958,181.703,181.571,182.573,184.219,183.262,183.658,181.58,182.698,181.661,181.685,182,186.831,183.45,182.834,187.078,184.276,186.612,182.721,183.866,181.11,182.393,183.584,183.326,182.265,185.226,185.745,189.426,188.246,187.779,187.411,185.519,184.454,190.012,187.827,185.462,189.682,187.826,187.696,186.924,189.009,187.064,187.169,190.133,187.635,190.548,188.809,189.509,189.841,190.974,192.16,190.949,190.191,190.845,189.816,191.803,191.407,191.181,193.183,191.862,192.487,192.234,193.022,192.049,193.98,195.409,193.071,192.135,191.886,193.261
1.33728,184.691,184.701,185.557,185.772,183.605,185.011,187.428,183.586,183.156,183.508,186.352,183.305,184.395,182.792,182.908,184.12,182.962,183.961,182.989,183.671,183.596,182.912,182.48,184.005,182.828,183.525,182.582,182.768,183.129,183.967,182.519,182.277,182.134,183.167,184.824,183.857,184.238,182.165,183.303,182.245,182.269,182.591,187.454,184.057,183.452,187.692,184.881,187.215,183.315,184.477,181.695,182.981,184.19,183.916,182.835,185.843,186.33,190.035,188.86,188.367,188.029,186.105,185.048,190.636,188.422,186.051,190.261,188.453,188.319,187.51,189.616,187.668,187.777,190.73,188.245,191.107,189.413,190.127,190.449,191.536,192.735,191.508,190.786,191.397,190.442,192.446,191.958,191.8,193.729,192.434,193.1,192.793,193.509,192.625,194.592,196.016,193.751,192.736,192.485,193.801
1.36751,185.252,185.262,186.148,186.372,184.123,185.583,188.086,184.102,183.655,184.022,186.975,183.81,184.941,183.286,183.405,184.663,183.461,184.487,183.49,184.197,184.14,183.422,182.998,184.548,183.367,184.075,183.099,183.299,183.658,184.532,183.023,182.796,182.645,183.71,185.376,184.399,184.766,182.697,183.856,182.777,182.801,183.131,188.023,184.612,184.018,188.252,185.435,187.763,183.856,185.036,182.227,183.516,184.743,184.453,183.352,186.408,186.86,190.586,189.42,188.898,188.594,186.637,185.587,191.205,188.961,186.585,190.782,189.024,188.886,188.04,190.168,188.216,188.331,191.27,188.801,191.608,189.961,190.687,191.001,192.038,193.251,192.006,191.323,191.889,191.013,193.033,192.449,192.361,194.213,192.946,193.655,193.292,193.93,193.14,195.146,196.565,194.378,193.279,193.027,194.277
1.39843,185.758,185.769,186.685,186.92,184.585,186.102,188.696,184.562,184.095,184.478,187.547,184.259,185.432,183.722,183.844,185.15,183.903,184.959,183.933,184.667,184.627,183.877,183.46,185.037,183.851,184.57,183.559,183.772,184.133,185.043,183.472,183.261,183.099,184.196,185.872,184.885,185.235,183.174,184.354,183.253,183.277,183.615,188.538,185.111,184.53,188.755,185.931,188.253,184.34,185.539,182.702,183.994,185.24,184.933,183.811,186.916,187.33,191.078,189.922,189.37,189.1,187.11,186.069,191.715,189.44,187.06,191.241,189.538,189.396,188.51,190.659,188.706,188.827,191.749,189.298,192.044,190.449,191.19,191.492,192.477,193.703,192.441,191.8,192.317,191.524,193.561,192.875,192.863,194.633,193.395,194.148,193.727,194.281,193.592,195.637,197.051,194.945,193.76,193.506,194.689
1.43004,186.209,186.219,187.168,187.413,184.986,186.564,189.253,184.96,184.474,184.875,188.066,184.646,185.864,184.096,184.222,185.58,184.285,185.37,184.315,185.077,185.057,184.27,183.862,185.467,184.277,185.007,183.958,184.187,184.548,185.497,183.86,183.665,183.492,184.624,186.309,185.311,185.643,183.592,184.795,183.669,183.694,184.04,188.992,185.553,184.985,189.197,186.368,188.681,184.765,185.984,183.118,184.412,185.678,185.352,184.208,187.366,187.739,191.508,190.362,189.778,189.547,187.521,186.49,192.164,189.856,187.473,191.636,189.991,189.844,188.917,191.089,189.132,189.259,192.162,189.733,192.413,190.873,191.629,191.919,192.847,194.088,192.808,192.212,192.678,191.972,194.025,193.233,193.301,194.981,193.775,194.577,194.093,194.558,193.977,196.063,197.468,195.453,194.175,193.919,195.027
1.46237,186.597,186.609,187.592,187.848,185.324,186.966,189.757,185.295,184.789,185.207,188.528,184.97,186.236,184.406,184.534,185.946,184.601,185.719,184.633,185.425,185.425,184.601,184.201,185.835,184.64,185.383,184.294,184.539,184.901,185.891,184.183,184.005,183.821,184.991,186.683,185.674,185.987,183.947,185.174,184.023,184.048,184.404,189.383,185.933,185.379,189.575,186.742,189.043,185.126,186.366,183.472,184.767,186.053,185.707,184.54,187.751,188.081,191.871,190.735,190.118,189.927,187.866,186.846,192.545,190.204,187.82,191.96,190.379,190.227,189.256,191.451,189.493,189.626,192.507,190.103,192.71,191.23,192.001,192.279,193.145,194.4,193.102,192.554,192.966,192.354,194.422,193.518,193.67,195.255,194.084,194.936,194.385,194.756,194.289,196.417,197.815,195.893,194.52,194.262,195.291
1.49544,186.922,186.934,187.953,188.221,185.594,187.305,190.203,185.564,185.035,185.473,188.93,185.225,186.542,184.646,184.779,186.249,184.849,186.002,184.883,185.706,185.727,184.863,184.472,186.139,184.938,185.693,184.563,184.825,185.186,186.22,184.439,184.279,184.083,185.292,186.991,185.97,186.263,184.236,185.489,184.311,184.337,184.701,189.707,186.247,185.708,189.884,187.05,189.337,185.419,186.682,183.757,185.053,186.36,185.993,184.802,188.07,188.353,192.162,191.038,190.388,190.24,188.141,187.133,192.856,190.482,188.096,192.211,190.697,190.54,189.523,191.741,189.783,189.923,192.777,190.402,192.93,191.514,192.303,192.568,193.367,194.636,193.32,192.822,193.177,192.663,194.749,193.726,193.966,195.451,194.316,195.221,194.599,194.87,194.526,196.697,198.086,196.265,194.79,194.53,195.474
1.52925,187.473,187.484,188.537,188.82,186.09,187.868,190.872,186.055,185.503,185.962,189.558,185.704,187.069,185.112,185.248,186.776,185.322,186.506,185.357,186.212,186.261,185.356,184.982,186.669,185.474,186.239,185.067,185.348,185.707,186.786,184.927,184.793,184.583,185.829,187.528,186.502,186.768,184.768,186.042,184.842,184.867,185.24,190.245,186.795,186.279,190.404,187.588,189.843,185.953,187.233,184.293,185.583,186.905,186.516,185.305,188.617,188.84,192.659,191.546,190.862,190.763,188.634,187.649,193.367,190.962,188.594,192.675,191.229,191.066,189.999,192.228,190.287,190.434,193.24,190.911,193.355,191.998,192.799,193.052,193.801,195.081,193.749,193.292,193.604,193.173,195.262,194.153,194.448,195.867,194.753,195.703,195.025,195.223,194.966,197.176,198.57,196.828,195.259,194.989,195.87
