R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,174.008,173.994,174.732,174.83,173.263,174.282,176.011,173.25,172.917,173.134,175.142,173.013,174.079,172.983,172.928,174.255,173.338,173.622,173.066,173.71,174.7,172.93,173.854,174.633,174.56,175.267,173.035,174.433,175.091,175.704,173.959,173.001,174.597,175.109,175.762,175.717,175.566,175.151,175.49,175.262,175.072,175.133,176.728,175.976,176.081,176.94,176.373,176.93,176.184,176.208,175.445,176.07,176.379,176.264,175.88,176.882,176.599,178.076,177.488,177.119,177.312,176.682,176.782,178.349,177.424,177.193,178.5,178.07,178.171,177.354,177.758,177.892,177.876,178.532,177.68,179.103,178.317,178.146,178.385,179.42,180.141,179.452,178.655,179.46,179.198,179.555,179.887,179.108,180.705,179.946,180.097,180.289,180.808,180.057,180.718,181.084,180.444,179.932,179.719,180.793
1.02261,175.046,175.031,175.789,175.89,174.278,175.327,177.104,174.263,173.92,174.145,176.212,174.019,175.111,173.983,173.929,175.277,174.338,174.645,174.07,174.73,175.709,173.935,174.869,175.648,175.582,176.267,174.04,175.449,176.078,176.712,174.97,174.005,175.593,176.11,176.76,176.725,176.556,176.158,176.497,176.27,176.091,176.15,177.728,176.988,177.113,177.942,177.393,177.936,177.215,177.23,176.468,177.099,177.408,177.286,176.897,177.908,177.597,179.074,178.494,178.102,178.324,177.686,177.808,179.359,178.425,178.218,179.487,179.106,179.212,178.362,178.758,178.925,178.909,179.535,178.699,180.087,179.34,179.156,179.391,180.406,181.141,180.439,179.656,180.441,180.246,180.593,180.87,180.128,181.702,180.944,181.117,181.281,181.786,181.057,181.726,182.098,181.48,180.946,180.731,181.796
1.04573,176.06,176.046,176.823,176.927,175.269,176.348,178.175,175.253,174.899,175.131,177.261,175,176.118,174.958,174.906,176.274,175.311,175.643,175.048,175.724,176.691,174.914,175.857,176.638,176.578,177.239,175.02,176.441,177.038,177.693,175.956,174.984,176.563,177.083,177.731,177.707,177.52,177.14,177.476,177.25,177.085,177.142,178.701,177.975,178.118,178.916,178.384,178.914,178.22,178.224,177.466,178.102,178.412,178.282,177.888,178.909,178.567,180.044,179.473,179.057,179.309,178.662,178.808,180.342,179.399,179.218,180.443,180.117,180.227,179.343,179.731,179.932,179.915,180.508,179.69,181.043,180.336,180.138,180.368,181.364,182.111,181.394,180.628,181.392,181.268,181.605,181.822,181.122,182.67,181.911,182.109,182.243,182.733,182.028,182.706,183.082,182.488,181.931,181.713,182.769
1.06937,177.049,177.035,177.833,177.941,176.233,177.345,179.224,176.214,175.85,176.091,178.286,175.955,177.101,175.905,175.854,177.244,176.258,176.615,176,176.694,177.647,175.867,176.818,177.602,177.547,178.185,175.973,177.406,177.97,178.646,176.915,175.935,177.505,178.028,178.675,178.66,178.453,178.093,178.428,178.203,178.051,178.106,179.645,178.933,179.097,179.861,179.35,179.863,179.198,179.191,178.436,179.077,179.387,179.25,178.85,179.882,179.506,180.984,180.422,179.981,180.265,179.608,179.78,181.295,180.343,180.188,181.369,181.101,181.214,180.293,180.672,180.911,180.894,181.453,180.654,181.968,181.303,181.09,181.316,182.289,183.049,182.318,181.57,182.311,182.262,182.587,182.741,182.084,183.606,182.848,183.071,183.173,183.648,182.967,183.654,184.034,183.466,182.884,182.666,183.71
1.09355,178.011,177.997,178.816,178.929,177.17,178.315,180.249,177.149,176.772,177.022,179.285,176.88,178.055,176.825,176.773,178.186,177.174,177.559,176.922,177.635,178.572,176.791,177.75,178.536,178.488,179.1,176.898,178.342,178.871,179.57,177.846,176.857,178.415,178.943,179.587,179.582,179.357,179.017,179.35,179.126,178.988,179.041,180.557,179.862,180.048,180.774,180.284,180.781,180.147,180.128,179.378,180.022,180.332,180.19,179.783,180.825,180.415,181.891,181.339,180.872,181.19,180.524,180.722,182.217,181.254,181.128,182.262,182.053,182.171,181.212,181.581,181.859,181.842,182.364,181.586,182.857,182.239,182.011,182.231,183.18,183.954,183.209,182.478,183.195,183.225,183.538,183.626,183.015,184.507,183.75,184,184.068,184.527,183.873,184.569,184.954,184.413,183.806,183.585,184.617
1.11827,178.945,178.931,179.772,179.888,178.075,179.256,181.248,178.053,177.664,177.921,180.257,177.775,178.98,177.712,177.663,179.099,178.06,178.475,177.814,178.546,179.467,177.685,178.652,179.441,179.398,179.982,177.791,179.247,179.737,180.461,178.745,177.749,179.293,179.825,180.465,180.472,180.226,179.908,180.24,180.017,179.894,179.945,181.437,180.759,180.967,181.654,181.186,181.665,181.064,181.033,180.287,180.936,181.247,181.096,180.684,181.736,181.29,182.764,182.224,181.728,182.082,181.405,181.632,183.104,182.131,182.036,183.119,182.974,183.096,182.097,182.456,182.775,182.757,183.24,182.484,183.711,183.14,182.897,183.112,184.034,184.822,184.062,183.353,184.043,184.157,184.456,184.474,183.911,185.373,184.616,184.895,184.928,185.367,184.742,185.447,185.838,185.326,184.692,184.468,185.488
1.14355,179.846,179.834,180.697,180.818,178.95,180.167,182.218,178.925,178.522,178.789,181.201,178.637,179.874,178.566,178.518,179.979,178.913,179.357,178.672,179.424,180.327,178.546,179.52,180.311,180.276,180.831,178.651,180.119,180.57,181.319,179.611,178.608,180.137,180.674,181.31,181.328,181.059,180.765,181.095,180.873,180.767,180.814,182.28,181.621,181.852,182.498,182.055,182.513,181.947,181.904,181.162,181.817,182.128,181.968,181.55,182.614,182.128,183.599,183.07,182.547,182.938,182.251,182.508,183.954,182.972,182.909,183.937,183.86,183.986,182.946,183.294,183.655,183.638,184.078,183.347,184.526,184.006,183.746,183.955,184.85,185.653,184.876,184.189,184.851,185.052,185.338,185.283,184.77,186.199,185.443,185.752,185.747,186.168,185.574,186.287,186.685,186.203,185.54,185.316,186.32
1.16941,180.716,180.703,181.591,181.717,179.789,181.045,183.159,179.762,179.346,179.623,182.113,179.464,180.734,179.384,179.339,180.825,179.729,180.206,179.495,180.269,181.153,179.372,180.353,181.148,181.119,181.642,179.477,180.955,181.364,182.14,180.442,179.431,180.944,181.486,182.116,182.146,181.854,181.585,181.914,181.693,181.603,181.649,183.086,182.447,182.703,183.304,182.886,183.323,182.794,182.74,182.002,182.661,182.973,182.803,182.379,183.454,182.928,184.396,183.879,183.326,183.757,183.058,183.347,184.766,183.773,183.744,184.714,184.709,184.84,183.757,184.093,184.499,184.482,184.877,184.172,185.298,184.833,184.557,184.76,185.624,186.441,185.65,184.985,185.617,185.911,186.181,186.049,185.591,186.984,186.23,186.571,186.524,186.925,186.364,187.086,187.49,187.04,186.349,186.122,187.11
1.19584,181.55,181.537,182.451,182.582,180.592,181.889,184.068,180.563,180.133,180.419,182.992,180.255,181.559,180.166,180.122,181.633,180.507,181.019,180.28,181.077,181.94,180.159,181.149,181.946,181.924,182.414,180.264,181.754,182.118,182.922,181.234,180.216,181.711,182.258,182.883,182.924,182.609,182.367,182.693,182.473,182.403,182.445,183.851,183.234,183.516,184.069,183.678,184.091,183.603,183.536,182.803,183.466,183.778,183.599,183.168,184.256,183.686,185.15,184.648,184.061,184.534,183.826,184.146,185.536,184.533,184.54,185.449,185.519,185.654,184.525,184.849,185.303,185.285,185.633,184.957,186.027,185.62,185.326,185.521,186.354,187.186,186.377,185.738,186.338,186.73,186.985,186.771,186.369,187.723,186.972,187.346,187.258,187.636,187.109,187.842,188.25,187.836,187.115,186.885,187.856
1.22288,182.347,182.334,183.275,183.411,181.355,182.696,184.944,181.324,180.878,181.176,183.836,181.005,182.346,180.907,180.864,182.404,181.245,181.793,181.027,181.846,182.687,180.908,181.904,182.705,182.688,183.145,181.012,182.513,182.829,183.664,181.987,180.961,182.437,182.989,183.607,183.662,183.319,183.106,183.432,183.212,183.16,183.201,184.573,183.98,184.288,184.791,184.427,184.816,184.37,184.291,183.563,184.231,184.544,184.354,183.916,185.015,184.401,185.859,185.371,184.751,185.269,184.549,184.903,186.262,185.247,185.293,186.136,186.285,186.427,185.25,185.561,186.063,186.046,186.343,185.698,186.707,186.362,186.05,186.239,187.036,187.884,187.058,186.446,187.013,187.506,187.745,187.444,187.103,188.415,187.667,188.076,187.942,188.298,187.808,188.55,188.965,188.587,187.834,187.602,188.555
