R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,256.129,274.208,281.381,288.183,245.33,276.815,297.538,268.76,240.263,263.762,280.321,262.851,260.09,256.395,257.127,267.767,260.255,266.773,260.858,271.882,263.539,258.876,259.58,270.383,257.429,267.684,253.284,257.748,262.772,272.462,256.832,254.931,256.282,259.306,256.305,251.161,248.392,250.123,260.317,258.826,256.998,262.986,257.062,269.431,260.772,252.192,258.996,236.91,238.862,254.397,251.722,248.616,247.421,249.856,242.672,258.326,251.949,242.723,244.786,251.969,251.467,255.953,251.559,243.241,240.031,242.174,248.743,243.515,244.227,244.282,245.918,235.817,242.41,237.708,249.885,235.63,241.26,250.071,255.917,243.429,242.258,246.711,250.237,244.829,228.895,235.732,249.189,241.679,238.903,236.318,242.61,248.27,245.668,246.947,234.291,242.354,243.13,241.277,242.641,244.144
7.79,0.421,420.402,445.669,465.167,479.024,400.888,457.978,494.176,442.275,391.878,433.94,462.307,432.903,427.618,421.778,423.753,441.252,429.669,441.663,432.347,450.914,435.889,427.013,428.933,448.943,422.72,445.742,418.455,425.912,437.557,453.611,427.395,422.452,426.827,430.463,423.549,414.894,411.162,414.957,433.482,431.711,428.701,438.793,428.006,451.946,435.655,420.594,432.339,392.402,396.069,423.865,419.572,415.167,412.391,418.099,404.568,432.89,422.256,403.556,407.548,422.222,420.76,431.542,422.483,405.446,401.245,405.774,416.682,407.366,409.686,410.564,412.503,394.637,406.37,398.878,420.525,394.698,405.834,421.933,432.612,408.343,406.912,415.215,420.987,411.728,383.682,395.621,420.29,408.207,401.206,397.251,408.074,420.046,414.917,416.871,393.813,407.12,410.052,406.649,410.176,412.263
7.79,0.516,563.509,593.278,625.675,646.382,536.028,616.375,666.453,593.293,523.396,582.154,621.076,581.071,573.529,565.801,569.064,592.487,577.575,594.709,582.544,607.656,586.571,573.694,576.825,605.488,566.34,602.215,562.801,572.837,591.162,612.668,577.258,569.121,576.74,580.59,569.681,557.884,553.629,559.497,585.721,583.794,579.778,593.455,578.241,613.088,589.647,568.755,584.819,528.652,533.876,572.855,567.105,561.801,557.478,566.472,547.009,586.906,572.573,544.747,550.564,572.502,570.029,587.196,573.527,548.073,543.39,550.203,564.885,551.806,555.804,557.681,559.687,534.805,551.151,541.372,571.572,535.198,551.504,574.362,589.438,554.032,552.484,564.386,572.053,559.442,520.536,536.971,571.989,556.062,544.75,539.732,554.477,572.662,565.157,567.564,535.013,552.778,558.023,553.248,558.968,561.392
7.79,0.621,735.603,769.304,818.499,847.818,698.427,806.835,873.66,774.429,681.344,760.086,811.828,758.958,748.811,738.708,743.634,774.102,755.321,778.866,763.352,796.171,767.791,749.908,754.518,793.973,738.48,790.849,736.413,749.477,776.355,804.257,757.964,745.622,757.512,761.476,745.385,729.727,725.108,733.647,769.356,767.19,762.017,779.948,759.395,807.696,775.412,747.476,768.609,692.811,699.89,752.526,744.898,738.693,732.472,745.629,718.855,772.837,754.118,714.908,722.957,754.023,750.244,775.574,756.013,720.058,715.077,724.684,743.885,726.151,732.301,735.598,737.577,704.194,726.064,713.683,754.241,705.061,727.682,758.889,779.258,730.075,728.432,744.783,754.641,738.112,686.114,707.873,755.589,735.167,718.344,712.164,731.473,757.527,747.117,749.905,705.862,728.805,737.062,730.696,739.197,741.862
7.79,0.726,923.433,959.92,1028.18,1067.03,875.816,1014.17,1098.92,971.394,853.867,953.821,1019.39,952.595,939.761,927.039,933.833,971.764,948.954,979.55,960.517,1001.41,965.221,941.85,948.049,999.35,925.702,996.577,925.754,941.981,978.418,1012.98,955.244,938.109,954.87,958.838,936.898,917.036,912.282,923.808,969.817,967.341,960.967,983.398,957.133,1020.03,978.125,942.655,969.07,872.301,881.342,948.676,938.962,931.934,923.633,941.436,906.727,975.82,952.476,900.778,911.266,952.394,947.127,981.571,955.405,907.932,902.926,915.538,939.528,916.708,925.249,930.276,932.147,889.662,917.38,902.362,953.972,891.102,920.486,960.767,986.77,922.629,920.896,942.088,954.216,933.592,867.685,895.002,956.42,931.346,908.373,901.063,925.067,959.854,946.312,949.334,893.006,921.316,932.98,924.973,936.536,939.302
7.79,0.84,1142.38,1180.82,1271.75,1321.71,1082.75,1255.18,1360.48,1200.11,1055.14,1179.03,1260.67,1177.66,1162.02,1146.03,1155.05,1201.53,1174.11,1213.01,1189.92,1239.9,1194.86,1165.01,1172.96,1238.21,1143.17,1235.98,1146.09,1165.87,1213.58,1255.65,1184.94,1162.03,1184.61,1188.61,1159.67,1134.83,1130.16,1145.26,1203.27,1200.24,1192.55,1220.08,1187.34,1267.08,1214,1169.88,1202.16,1081.44,1092.66,1177.02,1164.67,1156.82,1146.21,1169.4,1125.51,1211.99,1183.36,1117.19,1130.45,1183.33,1176.34,1221.46,1187.45,1126.64,1121.78,1137.79,1167.32,1138.54,1149.85,1157.03,1158.76,1105.8,1140.15,1122.22,1186.55,1107.94,1145.03,1195.91,1228.29,1146.83,1144.99,1171.81,1186.45,1161.32,1079.46,1113.02,1190.33,1159.93,1129.79,1121.28,1150.46,1195.48,1178.38,1181.48,1111.15,1145.43,1161.07,1151.32,1166.42,1169.15
7.79,0.944,1355.17,1394.54,1507.63,1568.25,1284.07,1488.68,1613.61,1421.61,1251,1397.35,1494.51,1395.8,1377.75,1358.37,1369.58,1424.23,1392.4,1439.41,1412.41,1470.92,1417.55,1381.37,1390.88,1469.75,1353.88,1468.11,1359.86,1382.96,1441.66,1490.77,1407.8,1379.17,1407.48,1411.56,1375.72,1345.99,1341.6,1360.2,1429.81,1426.05,1417.16,1449.51,1410.69,1506.5,1442.69,1390.3,1428,1284.59,1297.81,1398.53,1383.45,1374.92,1362.18,1390.52,1337.8,1440.91,1407.26,1327.19,1343.08,1407.3,1398.68,1454.09,1412.41,1338.82,1334.22,1353.41,1388.26,1353.68,1367.63,1377.01,1378.63,1315.62,1356.24,1335.61,1412.11,1318.48,1362.84,1423.98,1462.34,1364.29,1362.32,1394.57,1411.52,1382.27,1285.19,1324.59,1417.19,1381.7,1344.66,1335.09,1369.03,1423.92,1403.5,1406.51,1322.91,1362.77,1382.21,1370.93,1389.38,1391.95
7.79,1.054,1593.88,1633.28,1771.17,1843.53,1510.25,1749.7,1896,1669.2,1471.13,1641.66,1755.97,1639.88,1619.41,1596.12,1609.78,1673.37,1636.69,1692.72,1661.44,1729.1,1666.75,1623.54,1634.65,1728.66,1589.64,1727.77,1599.3,1625.97,1696.86,1753.58,1657.33,1622.24,1656.97,1661.21,1617.61,1582.39,1578.51,1601.06,1683.45,1678.72,1668.57,1706.13,1660.73,1774.11,1698.5,1637.11,1680.56,1512.49,1527.84,1646.55,1628.24,1619.07,1604.09,1638.06,1575.66,1696.96,1657.8,1562.52,1581.25,1658,1647.56,1714.35,1664.09,1576.47,1572.31,1594.87,1635.62,1594.62,1611.44,1623.33,1624.82,1550.84,1598.21,1574.72,1664.51,1554.51,1606.71,1679.22,1723.98,1607.78,1605.66,1643.89,1663.27,1629.72,1516.02,1561.69,1671.07,1630.03,1585.42,1574.74,1613.7,1679.5,1655.49,1658.23,1560.3,1606.08,1629.68,1616.86,1638.96,1641.25
8.17,0.292,223.285,240.405,246.663,246.905,213.052,238.065,260.901,231.292,209.477,226.552,245.282,226.614,230.575,220.921,221.818,232.502,224.046,232.268,225,234.388,230.507,223.417,222.653,235.425,223.306,232.023,219.901,223.02,226.371,237.387,221.534,220.547,219.753,225.557,222.365,215.783,213.395,216.026,226.474,222.029,221.932,226.699,223.119,233.637,226.26,216.884,223.091,203.015,204.426,220.467,214.446,211.991,213.341,212.626,206.448,222.8,214.418,209.312,209.388,214.231,215.687,217.056,214.467,209.594,203.851,205.453,212.181,208.197,208.324,206.79,208.877,199.68,205.755,200.598,213.307,198.72,204.166,212.636,217.016,205.975,205.52,209.079,211.681,208.624,192.889,199.653,212.236,203.703,202.922,200.287,206.457,209.476,208.005,209.292,199.07,206.373,205.437,204.627,204.929,206.572
8.17,0.414,371.703,396.503,413.998,416.695,352.949,399.744,440.095,386.043,346.346,377.888,410.636,378.573,384.626,368.506,370.792,388.828,375.205,390.219,378.336,394.549,386.889,373.843,373.134,396.725,372.019,392.108,368.523,373.872,382.479,401.161,374.063,370.752,371.323,379.939,372.808,361.479,358.225,363.576,382.739,375.785,375.705,383.86,376.996,397.893,383.683,367.064,377.922,340.883,343.656,372.785,362.558,359.142,360.862,360.987,348.995,379.031,364.659,353.068,353.615,364.25,366.335,371.527,365.638,354.52,345.562,349.179,360.703,353.436,354.67,352.6,355.481,338.807,349.905,341.309,364.487,337.419,348.431,364.286,372.546,350.452,350.243,357.097,361.373,356.122,327.701,339.834,363.484,349.123,345.747,341.543,352.465,359.769,356.611,358.662,339.486,351.845,351.61,350.02,351.607,354.053
8.17,0.524,521.247,551.892,583.244,589.382,493.421,563.562,622.044,541.943,483.517,530.39,577.678,531.841,539.779,517.223,521.184,546.613,528.007,550.268,533.869,557.027,545.157,525.779,525.292,560.519,521.549,555.101,518.847,526.457,541.44,567.767,529.331,523.019,525.716,536.749,524.971,508.776,504.972,513.406,541.895,532.538,532.508,544.094,533.666,566.05,544.345,520.202,535.766,480.716,484.96,527.947,513.424,509.318,511.224,512.7,494.3,538.879,518.457,499.261,500.445,517.817,520.385,530.484,520.641,502.197,490.369,496.29,512.711,501.893,504.585,502.236,505.708,481.114,497.501,485.533,519.814,479.39,496.555,520.445,532.856,498.442,498.646,509.131,515.026,507.598,465.823,483.527,519.163,498.983,492.256,486.593,502.361,514.818,509.751,512.431,483.642,501.032,501.984,499.594,502.833,505.903
8.17,0.645,702.723,738.678,788.342,799.385,663.77,762.517,842.848,730.675,649.705,715.186,780.152,717.591,727.648,697.441,703.587,737.842,713.417,744.617,722.902,754.345,737.18,710.054,709.89,759.546,702.407,753.47,701.313,711.615,734.977,770.29,718.396,707.991,713.783,727.452,709.605,687.517,683.328,695.692,735.703,723.489,723.528,739.218,724.392,771.122,740.043,706.819,727.898,650.896,656.921,716.88,697.126,692.408,694.432,697.873,671.453,733.824,706.213,677.211,679.276,705.319,708.355,725.045,709.966,682.084,667.162,675.957,698.299,683.023,687.655,685.225,689.278,654.973,677.779,661.878,709.763,652.927,677.717,711.648,729.121,679.236,680.006,695.053,702.813,692.868,634.821,659.201,709.722,682.631,671.413,664.118,685.605,704.817,697.369,700.61,660.029,683.328,686.011,682.715,688.132,691.763
8.17,0.718,820.81,859.432,921.397,935.885,774.674,891.832,986.107,853.163,757.86,835.239,911.591,838.242,849.612,814.535,822.143,862.021,833.924,870.925,845.846,882.544,861.909,829.796,829.842,888.886,819.751,882.504,819.941,831.95,860.926,901.882,841.475,828.258,836.236,851.503,829.592,803.715,799.391,814.351,861.837,847.782,847.871,866.169,848.509,904.566,867.369,828.343,852.865,761.784,768.936,839.843,816.705,811.677,813.74,818.568,786.912,860.733,828.571,793.065,795.738,827.535,830.824,851.973,833.347,799.216,782.472,793.12,819.263,801.051,806.98,804.614,809.005,768.429,795.335,776.976,833.632,766.205,795.914,836.416,857.126,797.138,798.278,816.317,825.231,813.734,745.233,773.842,834.043,802.565,788.322,780.036,805.104,828.843,819.851,823.354,775.179,802.187,806.08,802.244,809.111,813.009
8.17,0.795,951.79,992.83,1068.61,1087.06,897.759,1035.08,1144.58,988.736,877.882,968.218,1057.1,971.859,984.667,944.248,953.493,999.521,967.426,1010.83,982.081,1024.49,1000.02,962.429,962.687,1032.13,949.616,1025.48,951.369,965.242,1000.52,1047.57,977.919,961.487,971.999,988.979,962.492,932.438,928.046,945.903,1001.65,985.537,985.688,1006.83,986.062,1052.4,1008.43,963.066,991.275,884.795,893.16,976.121,949.221,943.905,946.009,952.421,914.969,1001.36,964.248,921.498,924.851,963.071,966.617,992.785,970.141,929.054,910.413,923.08,953.413,931.918,939.289,937.076,941.823,894.342,925.719,904.714,971.014,891.948,927.035,974.838,999.074,927.917,929.457,950.82,960.968,947.83,867.85,901.051,971.954,935.679,918.043,908.713,937.625,966.446,955.77,959.473,902.982,933.992,939.255,934.88,943.353,947.481
