R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,240.826,253.699,273.982,277.823,227.322,263.868,292.424,252.371,223.085,246.968,268.897,250.009,251.504,243.905,247.66,255.893,251.546,260.734,257.62,266.945,258.763,251.083,253.276,267.52,247.01,267.819,250.334,253.495,264.017,273.329,260.29,256.022,260.344,258.782,253.035,248.511,248.888,252.284,263.355,265.483,265.136,269.141,262.328,281.395,271.204,261.46,269.738,241.41,245.292,262.52,261.654,261.638,258.734,263.971,254.195,274.388,267.644,252.477,254.982,266.57,265.807,277.444,272.098,257.045,255.374,261.416,264.967,261.866,266.405,266.059,264.336,254.48,262.808,258.829,273.193,254.159,266.432,275.976,283.868,263.329,265.495,270.551,273.162,267.536,251.007,259.492,275.168,271.363,261.97,260.324,268.787,279.043,273.863,276.542,259.972,266.891,272.999,268.821,274.355,275.502
7.79,0.421,412.289,431.913,469.691,477.589,388.886,452.94,501.782,432.651,381.363,423.58,460.598,428.848,430.282,418.473,425.125,438.646,432.053,447.808,443.31,458.999,444.26,431.224,435.713,459.958,423.383,461.214,430.479,435.835,455.126,470.439,448.892,441.052,449.348,445.305,435.06,427.799,428.932,434.814,453.704,458.578,457.827,464.578,452.362,486.229,468.38,451.839,466.255,416.859,423.901,453.128,452.822,453.177,447.237,457.533,440.305,474.978,463.997,436.192,441.072,462.091,460.148,482.071,472.249,444.677,443.014,454.063,459.354,454.162,462.71,462.597,458.92,442.213,456.635,450.244,474.511,441.839,463.764,480.045,494.091,457.645,461.703,470.565,475.036,464.828,437.083,451.608,478.525,473.334,455.598,453.039,467.612,486.642,477.115,481.753,452.495,464.085,475.96,468.194,478.578,480.279
7.79,0.516,562.879,587.035,641.396,653.44,530.843,619.235,685.455,591.086,520.372,578.963,628.657,586.186,587.015,572.194,581.453,599.199,591.127,612.529,607.281,628.273,607.544,589.972,596.806,629.557,578.446,632.024,589.522,596.722,624.199,644.323,615.907,604.72,616.897,610.004,595.682,586.333,588.375,596.432,621.989,629.862,628.693,637.728,620.598,667.795,643.177,620.89,640.686,572.769,582.732,622.095,622.887,623.777,614.727,630.058,606.181,653.317,639.008,599.4,606.623,636.348,633.067,664.869,650.864,611.602,610.579,626.301,632.654,625.75,638.151,638.485,632.738,610.257,629.989,621.755,654.342,609.922,640.625,662.647,682.245,631.471,637.353,649.581,655.639,641.212,604.158,623.858,660.443,654.784,629.003,625.806,645.663,672.992,659.386,665.735,625.136,640.582,658.163,646.997,662.028,664.061
7.79,0.621,742.365,770.437,845.531,863.022,700.237,817.419,903.647,779.883,686.243,764.342,828.37,773.874,773.459,755.765,768.161,790.446,781.137,809.064,803.409,830.338,802.34,779.596,789.518,831.998,763.359,836.268,779.798,789.075,826.676,851.992,816.122,800.782,817.921,806.99,787.738,776.26,779.623,790.238,823.429,835.427,833.707,845.289,822.212,885.431,852.809,823.995,850.101,760.388,773.938,824.81,827.509,829.25,816.097,837.946,806.144,867.682,849.859,795.653,805.889,846.284,841.131,885.421,866.241,812.518,812.889,834.399,841.513,832.734,850.017,851.112,842.563,813.549,839.483,829.362,871.356,813.341,854.695,883.285,909.564,841.556,849.76,865.97,873.839,854.259,806.819,832.474,880.219,874.784,838.798,835.018,861.01,898.709,880.036,888.394,834.256,853.976,878.935,863.509,884.411,886.673
7.79,0.726,934.319,964.884,1062.98,1086.77,881.744,1029.11,1135.72,981.634,864.023,962.719,1041.04,974.685,972.395,952.445,968.197,994.717,984.695,1019.29,1013.75,1046.53,1010.71,982.755,996.268,1048.58,961.18,1055.16,983.994,995.324,1044.04,1074.24,1031.32,1011.41,1034.17,1018.25,993.695,980.374,985.404,998.691,1039.6,1056.58,1054.23,1068.3,1038.84,1119.15,1078.14,1042.79,1075.45,963.007,980.472,1042.86,1048.26,1051.15,1033.21,1062.53,1022.35,1098.61,1077.58,1007.34,1021.01,1073.02,1065.58,1123.88,1099.03,1029.41,1031.96,1059.85,1067.19,1056.63,1079.41,1081.56,1069.66,1034.14,1066.49,1054.72,1106.09,1034.15,1087,1122.22,1155.63,1069.21,1080.05,1100.43,1110.12,1084.96,1027.35,1059.06,1118.19,1113.89,1066.4,1062.21,1094.51,1143.72,1119.45,1129.9,1061.43,1085.29,1118.72,1098.55,1126.04,1128.36
7.79,0.84,1153.91,1185.63,1310.65,1342.04,1089.84,1270.84,1399.58,1212.19,1067.94,1189.73,1283.23,1204.43,1199.48,1177.79,1197.35,1228.04,1217.83,1259.69,1254.85,1293.73,1249,1215.46,1233.34,1296.22,1187.53,1305.82,1218.23,1231.71,1293.34,1328.4,1278.43,1253.18,1282.66,1260.37,1229.78,1214.82,1222,1238.25,1287.46,1310.68,1307.58,1324.21,1287.49,1387.17,1336.82,1294.5,1334.4,1196.75,1218.75,1293.4,1302.52,1306.97,1283.2,1321.51,1271.91,1364.18,1340.09,1251.23,1269,1334.38,1324.07,1398.94,1367.53,1279.43,1285.15,1320.47,1327.46,1315.13,1344.43,1348.01,1331.94,1289.53,1328.95,1315.7,1377.01,1289.88,1355.89,1398.23,1439.73,1332.43,1346.43,1371.45,1383.08,1351.52,1283.31,1321.59,1393.07,1390.98,1329.83,1325.39,1364.61,1427.28,1396.49,1409.27,1324.67,1352.8,1396.42,1370.68,1405.98,1408.17
7.79,0.944,1363.22,1394.59,1545.65,1584.57,1288.64,1500.75,1649.44,1431.7,1262.88,1406.13,1513,1423.41,1415.5,1392.86,1416.03,1450.07,1440.25,1488.66,1484.97,1529.15,1476.01,1437.48,1459.73,1532.03,1403.33,1544.82,1442.01,1457.36,1531.39,1570.44,1514.66,1484.28,1520.36,1491.46,1455.17,1439.07,1448.49,1467.49,1524.1,1553.71,1549.87,1568.69,1525.11,1642.99,1584.02,1535.54,1582.09,1421.23,1447.57,1533.04,1546.26,1552.42,1522.81,1570.01,1511.63,1618.37,1591.88,1485.14,1506.94,1585.08,1571.82,1662.88,1625.19,1519.32,1528.62,1571.12,1577.24,1563.47,1599.16,1604.28,1583.95,1535.52,1581.39,1567.07,1637.14,1536.24,1614.78,1663.44,1712.54,1585.59,1602.73,1632.02,1645.36,1607.73,1530.4,1574.59,1657.18,1657.99,1583.44,1578.96,1624.48,1700.2,1663.09,1678.04,1578.39,1610.15,1663.89,1632.72,1675.66,1677.57
7.79,1.054,1593.35,1622.86,1802.79,1850.21,1507.76,1752.9,1922.24,1672.73,1477.89,1644.07,1764.38,1664.13,1652.55,1629.64,1656.71,1693.75,1684.95,1740.14,1738.23,1787.65,1725.4,1681.78,1709.02,1790.96,1640.64,1807.55,1688.54,1705.75,1793.45,1836.18,1775.02,1738.97,1782.48,1745.79,1703.32,1686.41,1698.5,1720.4,1784.57,1821.65,1816.99,1837.92,1786.93,1924.46,1856.33,1801.63,1855.18,1669.79,1700.91,1797.3,1815.58,1823.83,1787.53,1844.82,1777.05,1898.77,1870.23,1743.77,1770.11,1862.22,1845.53,1954.7,1910.13,1784.65,1798.46,1848.92,1853.5,1838.43,1881.32,1888.3,1863,1808.54,1861.19,1846.08,1924.96,1809.75,1901.96,1957.05,2014.37,1866.17,1886.89,1920.7,1935.76,1891.51,1805.24,1855.53,1949.58,1954.41,1864.8,1860.48,1912.6,2002.78,1958.68,1975.95,1860.17,1895.44,1960.68,1923.44,1974.96,1976.4
8.17,0.292,208.563,221.209,238.331,237.032,195.747,225.967,254.41,215.708,192.891,210.275,233.373,214.361,221.585,208.909,212.75,220.865,215.58,225.632,221.017,229.052,224.896,215.774,216.202,231.695,213.201,231.143,216.091,218.021,226.527,236.973,223.75,220.399,222.624,224.079,218.03,212.736,212.62,217.132,228.401,227.134,228.5,231.285,227.055,243.698,234.919,224.724,231.809,206.289,209.41,227.058,222.462,223.137,223.193,224.792,215.962,236.804,228.076,217.629,217.996,226.821,228.54,236.208,232.866,221.732,216.96,222.174,226.549,224.622,228.251,225.873,225.026,215.723,223.621,218.76,234.58,214.366,226.39,236.175,242.21,223.148,226.064,230.205,231.724,229.178,211.907,220.561,235.942,230.094,223.49,221.631,230.059,237.01,233.38,235.889,222.132,228.456,232.057,229.414,233.383,234.703
8.17,0.414,363.119,383.47,415.96,414.727,340.366,394.678,444.625,376.113,335.143,366.668,406.923,373.974,385.783,364.442,371.409,385.214,376.591,394.271,386.829,400.743,392.849,376.923,378.227,405.357,371.725,404.989,377.908,381.25,397.215,415.067,392.482,386.152,390.79,392.242,381.282,372.374,372.55,380.575,400.317,399.067,401.376,406.142,398.304,428.52,412.796,395.021,407.616,362.061,367.865,398.684,391.498,393.047,392.424,396.244,380.294,417.076,402.164,382.372,383.45,399.888,402.483,417.532,411.159,390.149,382.637,392.39,399.479,396.235,403.25,399.368,397.301,381.062,395.108,386.851,414.541,378.765,400.735,417.958,428.964,394.327,399.807,407.239,409.864,405.036,375.016,390.282,417.458,408.176,395.259,392.191,407.118,420.471,413.586,418.041,393.165,404.068,411.504,406.399,414.094,416.204
