draw_id,draw_label,model_key,model_name,k,source,dof,chi2_radial,chi2_vertical,chi2_total,chi2_nu,chi2_nu_rad,chi2_nu_vert
49,b49,baryonic,Baryonic Newtonian,0,qcopula,196,36985.8000,526.8020,37512.6020,191.3908,188.7031,2.6878
50,b50,baryonic,Baryonic Newtonian,0,qcopula,196,43051.8000,359.7360,43411.5360,221.4874,219.6520,1.8354
51,b51,baryonic,Baryonic Newtonian,0,qcopula,196,36557.6000,410.1030,36967.7030,188.6107,186.5184,2.0924
52,b52,baryonic,Baryonic Newtonian,0,qcopula,196,34648.2000,365.3470,35013.5470,178.6405,176.7765,1.8640
53,b53,baryonic,Baryonic Newtonian,0,qcopula,196,38023.6000,357.4940,38381.0940,195.8219,193.9980,1.8239
54,b54,baryonic,Baryonic Newtonian,0,qcopula,196,34403.3000,344.8090,34748.1090,177.2863,175.5270,1.7592
55,b55,baryonic,Baryonic Newtonian,0,qcopula,196,34047.7000,439.8450,34487.5450,175.9569,173.7128,2.2441
56,b56,baryonic,Baryonic Newtonian,0,qcopula,196,37235.1000,246.9190,37482.0190,191.2348,189.9750,1.2598
57,b57,baryonic,Baryonic Newtonian,0,qcopula,196,34011.2000,317.0710,34328.2710,175.1442,173.5265,1.6177
58,b58,baryonic,Baryonic Newtonian,0,qcopula,196,37419.4000,415.6910,37835.0910,193.0362,190.9153,2.1209
59,b59,baryonic,Baryonic Newtonian,0,qcopula,196,35903.5000,421.2560,36324.7560,185.3304,183.1811,2.1493
60,b60,baryonic,Baryonic Newtonian,0,qcopula,196,34729.3000,334.6530,35063.9530,178.8977,177.1903,1.7074
61,b61,baryonic,Baryonic Newtonian,0,qcopula,196,36291.4000,299.5700,36590.9700,186.6886,185.1602,1.5284
62,b62,baryonic,Baryonic Newtonian,0,qcopula,196,31443.9000,229.6490,31673.5490,161.5997,160.4281,1.1717
63,b63,baryonic,Baryonic Newtonian,0,qcopula,196,30877.8000,244.6690,31122.4690,158.7881,157.5398,1.2483
64,b64,baryonic,Baryonic Newtonian,0,qcopula,196,34590.0000,348.9440,34938.9440,178.2599,176.4796,1.7803
65,b65,baryonic,Baryonic Newtonian,0,qcopula,196,31124.4000,393.2870,31517.6870,160.8045,158.7980,2.0066
66,b66,baryonic,Baryonic Newtonian,0,qcopula,196,28590.6000,326.7290,28917.3290,147.5374,145.8704,1.6670
67,b67,baryonic,Baryonic Newtonian,0,qcopula,196,33270.9000,307.5960,33578.4960,171.3189,169.7495,1.5694
68,b68,baryonic,Baryonic Newtonian,0,qcopula,196,30312.9000,295.5830,30608.4830,156.1657,154.6577,1.5081
69,b69,baryonic,Baryonic Newtonian,0,qcopula,196,27760.1000,249.9810,28010.0810,142.9086,141.6332,1.2754
70,b70,baryonic,Baryonic Newtonian,0,qcopula,196,27762.4000,287.1400,28049.5400,143.1099,141.6449,1.4650
71,b71,baryonic,Baryonic Newtonian,0,qcopula,196,30657.2000,308.3880,30965.5880,157.9877,156.4143,1.5734
72,b72,baryonic,Baryonic Newtonian,0,qcopula,196,27330.4000,373.3880,27703.7880,141.3459,139.4408,1.9050
73,b73,baryonic,Baryonic Newtonian,0,qcopula,196,27756.3000,303.2910,28059.5910,143.1612,141.6138,1.5474
74,b74,baryonic,Baryonic Newtonian,0,qcopula,196,26145.1000,345.8200,26490.9200,135.1578,133.3934,1.7644
75,b75,baryonic,Baryonic Newtonian,0,qcopula,196,29520.9000,205.7350,29726.6350,151.6665,150.6168,1.0497
76,b76,baryonic,Baryonic Newtonian,0,qcopula,196,27301.0000,403.6840,27704.6840,141.3504,139.2908,2.0596
77,b77,baryonic,Baryonic Newtonian,0,qcopula,196,24613.1000,258.2240,24871.3240,126.8945,125.5770,1.3175
78,b78,baryonic,Baryonic Newtonian,0,qcopula,196,27598.3000,187.1670,27785.4670,141.7626,140.8077,0.9549
79,b79,baryonic,Baryonic Newtonian,0,qcopula,196,26685.4000,168.0380,26853.4380,137.0073,136.1500,0.8573
80,b80,baryonic,Baryonic Newtonian,0,qcopula,196,27974.8000,324.1210,28298.9210,144.3822,142.7286,1.6537
81,b81,baryonic,Baryonic Newtonian,0,qcopula,196,25976.9000,267.6810,26244.5810,133.9009,132.5352,1.3657
82,b82,baryonic,Baryonic Newtonian,0,qcopula,196,26870.1000,245.5910,27115.6910,138.3454,137.0923,1.2530
83,b83,baryonic,Baryonic Newtonian,0,qcopula,196,27403.3000,257.3800,27660.6800,141.1259,139.8128,1.3132
84,b84,baryonic,Baryonic Newtonian,0,qcopula,196,28599.6000,237.8400,28837.4400,147.1298,145.9163,1.2135
85,b85,baryonic,Baryonic Newtonian,0,qcopula,196,23466.0000,374.3770,23840.3770,121.6346,119.7245,1.9101
86,b86,baryonic,Baryonic Newtonian,0,qcopula,196,24061.1000,293.0580,24354.1580,124.2559,122.7607,1.4952
87,b87,baryonic,Baryonic Newtonian,0,qcopula,196,27484.7000,184.3780,27669.0780,141.1688,140.2281,0.9407
88,b88,baryonic,Baryonic Newtonian,0,qcopula,196,22091.6000,209.1370,22300.7370,113.7793,112.7122,1.0670
89,b89,baryonic,Baryonic Newtonian,0,qcopula,196,25950.3000,270.2080,26220.5080,133.7781,132.3995,1.3786
90,b90,baryonic,Baryonic Newtonian,0,qcopula,196,25098.6000,277.5360,25376.1360,129.4701,128.0541,1.4160
91,b91,baryonic,Baryonic Newtonian,0,qcopula,196,24734.1000,214.3220,24948.4220,127.2879,126.1944,1.0935
92,b92,baryonic,Baryonic Newtonian,0,qcopula,196,22868.7000,176.3930,23045.0930,117.5770,116.6770,0.9000
93,b93,baryonic,Baryonic Newtonian,0,qcopula,196,24460.0000,191.6970,24651.6970,125.7740,124.7959,0.9780
94,b94,baryonic,Baryonic Newtonian,0,qcopula,196,23364.2000,181.2700,23545.4700,120.1299,119.2051,0.9248
95,b95,baryonic,Baryonic Newtonian,0,qcopula,196,23768.1000,255.2990,24023.3990,122.5684,121.2658,1.3025
96,b96,baryonic,Baryonic Newtonian,0,qcopula,196,25500.5000,230.5710,25731.0710,131.2810,130.1046,1.1764
97,b97,baryonic,Baryonic Newtonian,0,qcopula,196,21677.8000,198.9300,21876.7300,111.6160,110.6010,1.0149
98,b98,baryonic,Baryonic Newtonian,0,qcopula,196,23824.5000,209.0960,24033.5960,122.6204,121.5536,1.0668
99,b99,baryonic,Baryonic Newtonian,0,qcopula,196,21452.2000,181.0690,21633.2690,110.3738,109.4500,0.9238
100,b100,baryonic,Baryonic Newtonian,0,qcopula,196,21659.4000,181.1560,21840.5560,111.4314,110.5071,0.9243
1,b1,qumond_simple,QUMOND simple,0,qcopula,196,10034.1000,120.0250,10154.1250,51.8068,51.1944,0.6124
2,b2,qumond_simple,QUMOND simple,0,qcopula,196,12699.1000,160.7660,12859.8660,65.6116,64.7913,0.8202
3,b3,qumond_simple,QUMOND simple,0,qcopula,196,10478.0000,323.3970,10801.3970,55.1092,53.4592,1.6500
4,b4,qumond_simple,QUMOND simple,0,qcopula,196,10224.3000,332.2660,10556.5660,53.8600,52.1648,1.6952
5,b5,qumond_simple,QUMOND simple,0,qcopula,196,8593.9700,80.6312,8674.6012,44.2582,43.8468,0.4114
6,b6,qumond_simple,QUMOND simple,0,qcopula,196,9629.8200,237.2720,9867.0920,50.3423,49.1317,1.2106
7,b7,qumond_simple,QUMOND simple,0,qcopula,196,12709.2000,488.0050,13197.2050,67.3327,64.8429,2.4898
8,b8,qumond_simple,QUMOND simple,0,qcopula,196,7905.7100,172.9970,8078.7070,41.2179,40.3353,0.8826
9,b9,qumond_simple,QUMOND simple,0,qcopula,196,7777.4500,71.2699,7848.7199,40.0445,39.6809,0.3636
10,b10,qumond_simple,QUMOND simple,0,qcopula,196,7676.0600,154.4640,7830.5240,39.9517,39.1636,0.7881
11,b11,qumond_simple,QUMOND simple,0,qcopula,196,12393.5000,278.6060,12672.1060,64.6536,63.2321,1.4215
12,b12,qumond_simple,QUMOND simple,0,qcopula,196,6964.5600,163.1360,7127.6960,36.3658,35.5335,0.8323
13,b13,qumond_simple,QUMOND simple,0,qcopula,196,9422.0700,187.8050,9609.8750,49.0300,48.0718,0.9582
14,b14,qumond_simple,QUMOND simple,0,qcopula,196,5998.1600,139.7860,6137.9460,31.3161,30.6029,0.7132
15,b15,qumond_simple,QUMOND simple,0,qcopula,196,5914.9000,154.8840,6069.7840,30.9683,30.1781,0.7902
16,b16,qumond_simple,QUMOND simple,0,qcopula,196,8459.3500,192.7920,8652.1420,44.1436,43.1599,0.9836
17,b17,qumond_simple,QUMOND simple,0,qcopula,196,5886.6800,174.1560,6060.8360,30.9226,30.0341,0.8886
18,b18,qumond_simple,QUMOND simple,0,qcopula,196,7356.8300,234.7350,7591.5650,38.7325,37.5348,1.1976
19,b19,qumond_simple,QUMOND simple,0,qcopula,196,5213.2700,214.5980,5427.8680,27.6932,26.5983,1.0949
20,b20,qumond_simple,QUMOND simple,0,qcopula,196,6499.1200,267.1590,6766.2790,34.5218,33.1588,1.3631
21,b21,qumond_simple,QUMOND simple,0,qcopula,196,6775.8900,226.5650,7002.4550,35.7268,34.5709,1.1559
22,b22,qumond_simple,QUMOND simple,0,qcopula,196,5633.3900,172.8030,5806.1930,29.6234,28.7418,0.8816
23,b23,qumond_simple,QUMOND simple,0,qcopula,196,4480.8900,187.3380,4668.2280,23.8175,22.8617,0.9558
24,b24,qumond_simple,QUMOND simple,0,qcopula,196,6913.7000,288.3590,7202.0590,36.7452,35.2740,1.4712
25,b25,qumond_simple,QUMOND simple,0,qcopula,196,5890.2500,149.0210,6039.2710,30.8126,30.0523,0.7603
26,b26,qumond_simple,QUMOND simple,0,qcopula,196,5691.1100,295.3260,5986.4360,30.5430,29.0363,1.5068
27,b27,qumond_simple,QUMOND simple,0,qcopula,196,4551.1400,177.8340,4728.9740,24.1274,23.2201,0.9073
28,b28,qumond_simple,QUMOND simple,0,qcopula,196,4921.9600,190.0540,5112.0140,26.0817,25.1120,0.9697
29,b29,qumond_simple,QUMOND simple,0,qcopula,196,4494.4100,264.3480,4758.7580,24.2794,22.9307,1.3487
30,b30,qumond_simple,QUMOND simple,0,qcopula,196,6052.9400,340.7540,6393.6940,32.6209,30.8823,1.7385
31,b31,qumond_simple,QUMOND simple,0,qcopula,196,3732.9200,248.0450,3980.9650,20.3110,19.0455,1.2655
32,b32,qumond_simple,QUMOND simple,0,qcopula,196,3564.2400,215.3950,3779.6350,19.2839,18.1849,1.0990
33,b33,qumond_simple,QUMOND simple,0,qcopula,196,3190.1000,244.1150,3434.2150,17.5215,16.2760,1.2455
34,b34,qumond_simple,QUMOND simple,0,qcopula,196,5237.2000,236.3780,5473.5780,27.9264,26.7204,1.2060
35,b35,qumond_simple,QUMOND simple,0,qcopula,196,4706.5500,189.2920,4895.8420,24.9788,24.0130,0.9658
36,b36,qumond_simple,QUMOND simple,0,qcopula,196,3191.5800,167.6020,3359.1820,17.1387,16.2836,0.8551
37,b37,qumond_simple,QUMOND simple,0,qcopula,196,2961.2900,172.5230,3133.8130,15.9888,15.1086,0.8802
38,b38,qumond_simple,QUMOND simple,0,qcopula,196,3263.5000,197.6180,3461.1180,17.6588,16.6505,1.0083
39,b39,qumond_simple,QUMOND simple,0,qcopula,196,4815.9100,281.9660,5097.8760,26.0096,24.5710,1.4386
40,b40,qumond_simple,QUMOND simple,0,qcopula,196,2814.5500,283.4280,3097.9780,15.8060,14.3599,1.4461
41,b41,qumond_simple,QUMOND simple,0,qcopula,196,2878.5200,296.9770,3175.4970,16.2015,14.6863,1.5152
42,b42,qumond_simple,QUMOND simple,0,qcopula,196,3453.9400,313.1990,3767.1390,19.2201,17.6221,1.5980
43,b43,qumond_simple,QUMOND simple,0,qcopula,196,3637.2200,276.2250,3913.4450,19.9666,18.5572,1.4093
44,b44,qumond_simple,QUMOND simple,0,qcopula,196,3527.3500,448.3410,3975.6910,20.2841,17.9967,2.2875
45,b45,qumond_simple,QUMOND simple,0,qcopula,196,2942.7900,359.2230,3302.0130,16.8470,15.0142,1.8328
46,b46,qumond_simple,QUMOND simple,0,qcopula,196,2110.5600,272.2550,2382.8150,12.1572,10.7682,1.3891
47,b47,qumond_simple,QUMOND simple,0,qcopula,196,2081.7100,328.0430,2409.7530,12.2947,10.6210,1.6737
48,b48,qumond_simple,QUMOND simple,0,qcopula,196,1553.4300,145.1450,1698.5750,8.6662,7.9257,0.7405
49,b49,qumond_simple,QUMOND simple,0,qcopula,196,1310.0200,165.4390,1475.4590,7.5279,6.6838,0.8441
50,b50,qumond_simple,QUMOND simple,0,qcopula,196,2783.4100,284.7370,3068.1470,15.6538,14.2011,1.4527
51,b51,qumond_simple,QUMOND simple,0,qcopula,196,1387.5600,259.5550,1647.1150,8.4036,7.0794,1.3243
52,b52,qumond_simple,QUMOND simple,0,qcopula,196,1116.5300,272.6840,1389.2140,7.0878,5.6966,1.3912
53,b53,qumond_simple,QUMOND simple,0,qcopula,196,1639.7800,266.2070,1905.9870,9.7244,8.3662,1.3582
54,b54,qumond_simple,QUMOND simple,0,qcopula,196,1147.7200,291.8420,1439.5620,7.3447,5.8557,1.4890
55,b55,qumond_simple,QUMOND simple,0,qcopula,196,1028.4800,219.1830,1247.6630,6.3656,5.2473,1.1183
56,b56,qumond_simple,QUMOND simple,0,qcopula,196,1698.7600,399.7960,2098.5560,10.7069,8.6671,2.0398
57,b57,qumond_simple,QUMOND simple,0,qcopula,196,1164.2200,320.8420,1485.0620,7.5768,5.9399,1.6369
58,b58,qumond_simple,QUMOND simple,0,qcopula,196,1454.1100,216.6830,1670.7930,8.5245,7.4189,1.1055
59,b59,qumond_simple,QUMOND simple,0,qcopula,196,1216.5100,224.9310,1441.4410,7.3543,6.2067,1.1476
60,b60,qumond_simple,QUMOND simple,0,qcopula,196,1278.4900,308.1670,1586.6570,8.0952,6.5229,1.5723
61,b61,qumond_simple,QUMOND simple,0,qcopula,196,1439.4800,323.8840,1763.3640,8.9968,7.3443,1.6525
62,b62,qumond_simple,QUMOND simple,0,qcopula,196,1073.5500,423.4630,1497.0130,7.6378,5.4773,2.1605
63,b63,qumond_simple,QUMOND simple,0,qcopula,196,796.7680,383.3430,1180.1110,6.0210,4.0651,1.9558
64,b64,qumond_simple,QUMOND simple,0,qcopula,196,1066.4400,259.5530,1325.9930,6.7653,5.4410,1.3242
65,b65,qumond_simple,QUMOND simple,0,qcopula,196,785.1900,235.6480,1020.8380,5.2084,4.0061,1.2023
66,b66,qumond_simple,QUMOND simple,0,qcopula,196,649.0320,285.3070,934.3390,4.7670,3.3114,1.4556
67,b67,qumond_simple,QUMOND simple,0,qcopula,196,1007.2300,311.9200,1319.1500,6.7304,5.1389,1.5914
68,b68,qumond_simple,QUMOND simple,0,qcopula,196,634.6320,303.0990,937.7310,4.7843,3.2379,1.5464
69,b69,qumond_simple,QUMOND simple,0,qcopula,196,545.6420,349.3940,895.0360,4.5665,2.7839,1.7826
70,b70,qumond_simple,QUMOND simple,0,qcopula,196,710.2790,325.8690,1036.1480,5.2865,3.6239,1.6626
71,b71,qumond_simple,QUMOND simple,0,qcopula,196,785.0390,307.9000,1092.9390,5.5762,4.0053,1.5709
72,b72,qumond_simple,QUMOND simple,0,qcopula,196,656.9130,237.8190,894.7320,4.5650,3.3516,1.2134
73,b73,qumond_simple,QUMOND simple,0,qcopula,196,595.3220,301.7180,897.0400,4.5767,3.0374,1.5394
74,b74,qumond_simple,QUMOND simple,0,qcopula,196,794.5060,266.8080,1061.3140,5.4149,4.0536,1.3613
75,b75,qumond_simple,QUMOND simple,0,qcopula,196,720.3100,420.0190,1140.3290,5.8180,3.6751,2.1430
76,b76,qumond_simple,QUMOND simple,0,qcopula,196,813.9780,230.3230,1044.3010,5.3281,4.1529,1.1751
77,b77,qumond_simple,QUMOND simple,0,qcopula,196,752.8340,341.6900,1094.5240,5.5843,3.8410,1.7433
78,b78,qumond_simple,QUMOND simple,0,qcopula,196,692.0360,449.3730,1141.4090,5.8235,3.5308,2.2927
79,b79,qumond_simple,QUMOND simple,0,qcopula,196,744.2950,512.5310,1256.8260,6.4124,3.7974,2.6150
80,b80,qumond_simple,QUMOND simple,0,qcopula,196,696.8320,295.2970,992.1290,5.0619,3.5553,1.5066
81,b81,qumond_simple,QUMOND simple,0,qcopula,196,644.3690,331.3130,975.6820,4.9780,3.2876,1.6904
82,b82,qumond_simple,QUMOND simple,0,qcopula,196,684.4880,371.0770,1055.5650,5.3855,3.4923,1.8933
83,b83,qumond_simple,QUMOND simple,0,qcopula,196,697.4730,378.2080,1075.6810,5.4882,3.5585,1.9296
84,b84,qumond_simple,QUMOND simple,0,qcopula,196,676.0710,364.0270,1040.0980,5.3066,3.4493,1.8573
85,b85,qumond_simple,QUMOND simple,0,qcopula,196,1050.9900,223.4280,1274.4180,6.5021,5.3622,1.1399
86,b86,qumond_simple,QUMOND simple,0,qcopula,196,786.0120,289.4510,1075.4630,5.4871,4.0103,1.4768
87,b87,qumond_simple,QUMOND simple,0,qcopula,196,678.0850,446.6820,1124.7670,5.7386,3.4596,2.2790
88,b88,qumond_simple,QUMOND simple,0,qcopula,196,1029.8800,400.0580,1429.9380,7.2956,5.2545,2.0411
89,b89,qumond_simple,QUMOND simple,0,qcopula,196,627.4620,313.7930,941.2550,4.8023,3.2013,1.6010
90,b90,qumond_simple,QUMOND simple,0,qcopula,196,734.7930,302.1140,1036.9070,5.2903,3.7489,1.5414
91,b91,qumond_simple,QUMOND simple,0,qcopula,196,627.3800,383.6430,1011.0230,5.1583,3.2009,1.9574
92,b92,qumond_simple,QUMOND simple,0,qcopula,196,917.5330,472.3040,1389.8370,7.0910,4.6813,2.4097
93,b93,qumond_simple,QUMOND simple,0,qcopula,196,758.8760,429.1940,1188.0700,6.0616,3.8718,2.1898
94,b94,qumond_simple,QUMOND simple,0,qcopula,196,795.5390,452.0170,1247.5560,6.3651,4.0589,2.3062
95,b95,qumond_simple,QUMOND simple,0,qcopula,196,812.4120,312.5680,1124.9800,5.7397,4.1450,1.5947
96,b96,qumond_simple,QUMOND simple,0,qcopula,196,573.2800,362.1900,935.4700,4.7728,2.9249,1.8479
97,b97,qumond_simple,QUMOND simple,0,qcopula,196,960.7640,415.6790,1376.4430,7.0227,4.9019,2.1208
98,b98,qumond_simple,QUMOND simple,0,qcopula,196,732.1980,387.9550,1120.1530,5.7151,3.7357,1.9794
99,b99,qumond_simple,QUMOND simple,0,qcopula,196,1082.2300,439.5700,1521.8000,7.7643,5.5216,2.2427
100,b100,qumond_simple,QUMOND simple,0,qcopula,196,1020.6900,444.7770,1465.4670,7.4769,5.2076,2.2693
1,b1,qumond_standard,QUMOND standard,0,qcopula,196,29320.1000,126.8850,29446.9850,150.2397,149.5923,0.6474
2,b2,qumond_standard,QUMOND standard,0,qcopula,196,32971.4000,123.7640,33095.1640,168.8529,168.2214,0.6314
3,b3,qumond_standard,QUMOND standard,0,qcopula,196,29921.8000,71.8024,29993.6024,153.0286,152.6622,0.3663
4,b4,qumond_standard,QUMOND standard,0,qcopula,196,29428.0000,100.0200,29528.0200,150.6532,150.1429,0.5103
5,b5,qumond_standard,QUMOND standard,0,qcopula,196,26939.5000,216.6340,27156.1340,138.5517,137.4464,1.1053
6,b6,qumond_standard,QUMOND standard,0,qcopula,196,28632.7000,102.5890,28735.2890,146.6086,146.0852,0.5234
7,b7,qumond_standard,QUMOND standard,0,qcopula,196,33134.2000,89.7469,33223.9469,169.5099,169.0520,0.4579
8,b8,qumond_standard,QUMOND standard,0,qcopula,196,25831.5000,159.5360,25991.0360,132.6073,131.7934,0.8140
9,b9,qumond_standard,QUMOND standard,0,qcopula,196,25483.6000,233.3210,25716.9210,131.2088,130.0184,1.1904
10,b10,qumond_standard,QUMOND standard,0,qcopula,196,25419.3000,189.9490,25609.2490,130.6594,129.6903,0.9691
11,b11,qumond_standard,QUMOND standard,0,qcopula,196,32837.0000,73.6359,32910.6359,167.9114,167.5357,0.3757
12,b12,qumond_standard,QUMOND standard,0,qcopula,196,24208.0000,144.0170,24352.0170,124.2450,123.5102,0.7348
13,b13,qumond_standard,QUMOND standard,0,qcopula,196,28182.5000,67.0294,28249.5294,144.1303,143.7883,0.3420
14,b14,qumond_standard,QUMOND standard,0,qcopula,196,22432.5000,169.0430,22601.5430,115.3140,114.4515,0.8625
15,b15,qumond_standard,QUMOND standard,0,qcopula,196,22306.7000,134.8060,22441.5060,114.4975,113.8097,0.6878
16,b16,qumond_standard,QUMOND standard,0,qcopula,196,26798.1000,103.5700,26901.6700,137.2534,136.7250,0.5284
17,b17,qumond_standard,QUMOND standard,0,qcopula,196,22279.0000,132.0750,22411.0750,114.3422,113.6684,0.6739
18,b18,qumond_standard,QUMOND standard,0,qcopula,196,24921.4000,82.5011,25003.9011,127.5709,127.1500,0.4209
19,b19,qumond_standard,QUMOND standard,0,qcopula,196,21009.7000,104.4190,21114.1190,107.7251,107.1923,0.5327
20,b20,qumond_standard,QUMOND standard,0,qcopula,196,23393.3000,96.4533,23489.7533,119.8457,119.3536,0.4921
21,b21,qumond_standard,QUMOND standard,0,qcopula,196,23920.0000,78.0815,23998.0815,122.4392,122.0408,0.3984
22,b22,qumond_standard,QUMOND standard,0,qcopula,196,21797.7000,121.1410,21918.8410,111.8308,111.2128,0.6181
23,b23,qumond_standard,QUMOND standard,0,qcopula,196,19548.0000,138.4130,19686.4130,100.4409,99.7347,0.7062
24,b24,qumond_standard,QUMOND standard,0,qcopula,196,24172.0000,74.0042,24246.0042,123.7041,123.3265,0.3776
25,b25,qumond_standard,QUMOND standard,0,qcopula,196,22164.0000,133.3660,22297.3660,113.7621,113.0816,0.6804
26,b26,qumond_standard,QUMOND standard,0,qcopula,196,21981.9000,76.0743,22057.9743,112.5407,112.1526,0.3881
