R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,185.304,186.471,185.835,185.888,184.261,185.278,187.625,183.848,183.629,183.659,186.952,183.169,185.297,183.637,183.109,185.26,184.164,183.673,182.895,184.142,185.331,183.148,185.111,184.761,186.321,185.251,183.606,185.388,184.651,185.861,184.279,183.415,183.757,185.102,186.014,185.728,185.102,184.741,185.242,184.363,184.582,184.554,186.231,184.931,185.303,185.871,185.332,186.249,186.073,185.508,184.91,185.165,185.379,184.734,184.805,185.456,184.666,187.03,186.279,185.194,185.811,184.246,184.688,187.036,185.57,185.175,186.585,186.409,186.154,184.92,185.628,186.031,185.869,186.171,185.33,186.851,185.772,185.457,185.489,187.115,187.721,186.802,186.148,186.932,187.208,187.377,187.113,186.116,188.32,187.393,187.612,187.073,187.763,187.055,188.19,188.758,187.702,187.191,186.56,187.693
1.02261,184.114,185.093,184.933,185.098,182.921,184.335,186.883,182.724,182.25,182.511,185.966,182.07,184.223,182.484,182.018,184.201,183.131,182.768,181.975,183.281,184.22,182.047,183.955,183.919,184.877,184.327,182.516,184.156,183.652,184.924,183.381,182.363,182.605,184.012,184.629,184.09,183.635,183.361,184.205,183.159,183.471,183.435,185.022,184.044,184.082,184.531,183.996,184.455,184.371,184.178,183.569,183.784,183.883,183.335,183.311,184.201,183.41,185.418,184.669,183.968,184.476,183.184,183.36,185.422,184.023,183.608,185.249,184.76,184.57,183.542,184.249,184.287,184.258,184.618,184.065,185.265,184.278,184.27,184.387,185.633,186.205,185.484,184.8,185.649,185.32,185.637,185.939,184.739,186.772,185.89,186.091,185.866,186.529,185.752,186.6,187.175,186.172,185.762,185.24,186.335
1.04573,180.686,181.28,182.044,182.423,179.232,181.379,184.256,179.465,178.499,179.203,182.892,178.869,181.028,179.184,178.842,181.048,180.068,179.922,179.126,180.518,180.987,178.846,180.623,181.193,180.972,181.467,179.34,180.683,180.665,182.024,180.569,179.265,179.327,180.831,180.858,179.826,179.732,179.615,181.117,179.763,180.242,180.192,181.593,181.254,180.622,180.854,180.318,179.881,179.958,180.508,179.88,180.012,179.888,179.547,179.332,180.68,179.916,181.199,180.458,180.54,180.803,180.073,179.708,181.191,179.952,179.492,181.584,180.457,180.397,179.808,180.505,179.803,180.035,180.528,180.538,181.117,180.298,180.903,181.185,181.686,182.173,181.856,181.114,182.094,180.535,181.146,182.592,180.991,182.673,181.889,182.043,182.458,183.07,182.151,182.415,182.993,182.094,181.898,181.606,182.621
1.06937,180.119,180.577,181.701,182.167,178.537,180.999,184.051,178.934,177.767,178.651,182.494,178.352,180.543,178.622,178.325,180.563,179.594,179.554,178.738,180.185,180.436,178.327,180.059,180.861,180.181,181.047,178.829,180.054,180.177,181.595,180.195,178.78,178.723,180.281,180.074,178.841,178.87,178.835,180.606,179.116,179.685,179.62,180.934,180.853,179.969,180.086,179.565,178.752,178.932,179.763,179.141,179.234,179.011,178.741,178.454,179.988,179.202,180.203,179.469,179.843,180.034,179.51,178.95,180.198,179.007,178.542,180.792,179.447,179.435,178.994,179.687,178.71,179.049,179.567,179.821,180.121,179.393,180.235,180.58,180.769,181.231,181.066,180.314,181.331,179.323,180.045,181.912,180.169,181.701,180.955,181.106,181.751,182.335,181.374,181.413,181.998,181.152,181.028,180.823,181.798
1.09355,182.662,183.27,184.116,184.529,181.111,183.413,186.459,181.376,180.329,181.098,185.006,180.75,182.997,181.045,180.704,182.981,181.927,181.875,181.016,182.479,182.798,180.721,182.505,183.12,182.797,183.275,181.22,182.518,182.409,183.853,182.469,181.136,181.027,182.594,182.549,181.448,181.345,181.295,182.895,181.468,182.036,181.962,183.295,183.05,182.378,182.494,182.001,181.413,181.625,182.214,181.626,181.725,181.547,181.196,180.973,182.383,181.527,182.748,182.017,182.129,182.442,181.729,181.353,182.754,181.487,181.065,183.143,182.049,181.995,181.376,182.07,181.344,181.61,182.034,182.171,182.58,181.858,182.518,182.805,183.179,183.674,183.379,182.669,183.623,182.051,182.676,184.141,182.552,184.16,183.385,183.586,183.994,184.577,183.688,183.906,184.507,183.65,183.439,183.155,184.139
1.11827,186.316,187.172,187.517,187.819,184.846,186.824,189.8,184.874,184.063,184.611,188.551,184.186,186.5,184.53,184.117,186.432,185.264,185.155,184.247,185.709,186.194,184.157,186.027,186.301,186.622,186.44,184.644,186.086,185.6,187.058,185.685,184.508,184.365,185.923,186.174,185.327,184.993,184.902,186.177,184.882,185.419,185.333,186.723,186.165,185.871,186.021,185.565,185.407,185.63,185.792,185.249,185.374,185.289,184.803,184.693,185.867,184.923,186.537,185.812,185.464,185.971,184.925,184.872,186.559,185.173,184.814,186.596,185.923,185.799,184.886,185.581,185.292,185.422,185.705,185.601,186.251,185.508,185.838,186.028,186.752,187.305,186.778,186.136,186.985,186.164,186.616,187.391,186.06,187.822,186.99,187.263,187.272,187.858,187.085,187.623,188.241,187.355,187,186.58,187.589
1.14355,190.096,191.213,191.03,191.221,188.719,190.351,193.249,188.496,187.934,188.249,192.217,187.745,190.126,188.138,187.649,190.003,188.719,188.546,187.588,189.05,189.706,187.712,189.672,189.584,190.585,189.71,188.19,189.777,188.897,190.369,189.01,188.001,187.817,189.363,189.925,189.343,188.769,188.633,189.567,188.41,188.916,188.817,190.261,189.378,189.48,189.668,189.251,189.538,189.775,189.492,189,189.152,189.161,188.532,188.542,189.469,188.43,190.45,189.733,188.908,189.615,188.224,188.512,190.489,188.985,188.69,190.161,189.93,189.729,188.51,189.208,189.372,189.362,189.497,189.145,190.043,189.279,189.264,189.351,190.441,191.055,190.286,189.714,190.45,190.414,190.689,190.739,189.682,191.601,190.712,191.058,190.649,191.241,190.591,191.46,192.096,191.182,190.675,190.118,191.149
1.16941,193.222,194.539,193.961,194.068,191.902,193.284,196.144,191.49,191.111,191.256,195.269,190.686,193.129,191.111,190.565,192.958,191.571,191.365,190.358,191.831,192.596,190.645,192.671,192.317,193.821,192.409,191.111,192.807,191.609,193.101,191.765,190.875,190.642,192.19,192.978,192.59,191.83,191.671,192.355,191.294,191.786,191.678,193.153,192.03,192.433,192.63,192.249,192.859,193.124,192.51,192.056,192.223,192.302,191.559,191.659,192.402,191.283,193.606,192.897,191.708,192.575,190.921,191.467,193.658,192.057,191.818,193.044,193.16,192.902,191.445,192.144,192.653,192.54,192.55,192.024,193.088,192.322,192.051,192.057,193.413,194.071,193.122,192.608,193.255,193.821,193.957,193.453,192.612,194.638,193.708,194.118,193.382,193.976,193.424,194.543,195.194,194.264,193.642,192.977,194.02
1.19584,193.894,195.207,194.699,194.829,192.513,194.002,196.957,192.134,191.695,191.888,196.024,191.311,193.803,191.708,191.168,193.616,192.169,192.043,190.98,192.5,193.169,191.233,193.244,192.986,194.354,192.998,191.676,193.362,192.156,193.697,192.377,191.42,191.141,192.739,193.463,193.005,192.261,192.137,192.911,191.785,192.327,192.209,193.653,192.602,192.944,193.079,192.711,193.203,193.527,192.988,192.529,192.679,192.73,191.989,192.072,192.88,191.714,193.983,193.273,192.136,193.016,191.391,191.897,194.033,192.419,192.187,193.448,193.532,193.28,191.834,192.538,192.987,192.904,192.89,192.457,193.411,192.688,192.484,192.499,193.762,194.416,193.499,192.994,193.643,194.119,194.282,193.861,192.987,194.974,194.049,194.477,193.772,194.352,193.802,194.871,195.536,194.621,194.01,193.354,194.382
1.22288,190.903,191.898,192.175,192.49,189.284,191.416,194.677,189.268,188.404,188.981,193.354,188.479,191.004,188.751,188.317,190.854,189.406,189.533,188.407,190.028,190.29,188.326,190.193,190.586,190.844,190.446,188.725,190.225,189.48,191.118,189.795,188.49,188.171,189.896,190.113,189.185,188.758,188.76,190.146,188.71,189.385,189.272,190.596,190.078,189.815,189.776,189.385,189.095,189.52,189.68,189.143,189.233,189.111,188.537,188.442,189.686,188.539,190.207,189.481,189.034,189.698,188.541,188.56,190.23,188.727,188.43,190.151,189.627,189.48,188.42,189.14,188.906,189.058,189.172,189.239,189.661,189.051,189.403,189.57,190.199,190.772,190.212,189.645,190.432,189.766,190.202,190.831,189.554,191.28,190.426,190.805,190.663,191.218,190.521,191.082,191.766,190.908,190.495,190.026,191
