R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,235.614,248.524,268.004,271.533,222.346,257.971,286.069,246.667,218.209,241.322,263.136,244.333,246.116,238.302,241.989,250.219,245.736,254.825,251.561,260.77,252.893,245.304,247.26,261.375,241.429,261.514,244.48,247.57,257.666,266.947,254.02,249.891,253.959,252.737,247.099,242.53,242.813,246.217,257.152,258.91,258.658,262.572,256.027,274.509,264.593,254.971,262.992,235.365,239.103,256.141,254.947,254.911,252.322,257.144,247.602,267.487,260.694,246.185,248.495,259.639,259.105,270.11,264.995,250.56,248.637,254.438,258.099,255.065,259.372,258.889,257.349,247.626,255.778,251.744,266.048,247.215,259.151,268.621,276.204,256.201,258.3,263.226,265.751,260.454,244.057,252.398,267.838,263.794,254.897,253.242,261.535,271.281,266.357,268.945,252.9,259.715,265.405,261.484,266.709,267.845
7.79,0.421,403.305,423.018,459.354,466.695,380.322,442.744,490.772,422.804,372.978,413.833,450.645,419.044,420.986,408.799,415.325,428.847,422.006,437.584,432.814,448.304,434.106,421.233,425.298,449.313,413.748,450.279,420.347,425.581,444.105,459.37,438.01,430.421,438.26,434.83,424.785,417.439,418.399,424.291,442.943,447.155,446.571,453.165,441.424,474.246,456.886,440.556,454.52,406.366,413.15,442.045,441.149,441.462,436.085,445.635,428.827,462.955,451.881,425.257,429.787,450.01,448.475,469.258,459.851,433.389,431.269,441.883,447.38,442.302,450.427,450.07,446.728,430.249,444.359,437.864,462.03,429.713,451.028,467.184,480.677,445.195,449.128,457.76,462.082,452.457,424.933,439.205,465.705,460.072,443.236,440.656,454.929,473.038,463.971,468.45,440.126,451.54,462.656,455.354,465.177,466.864
7.79,0.516,550.578,574.886,627.217,638.483,519.125,605.25,670.342,577.592,508.903,565.606,615.016,572.746,574.281,558.931,568.01,585.767,577.342,598.497,592.864,613.585,593.609,576.262,582.503,614.936,565.239,616.991,575.606,582.641,609.042,629.108,600.938,590.105,601.637,595.61,581.572,572.098,573.894,581.962,607.19,614.133,613.193,622.016,605.546,651.284,627.345,605.346,624.518,558.324,567.925,606.837,606.797,607.617,599.361,613.64,590.352,636.734,622.287,584.337,591.069,619.677,616.967,647.161,633.738,596.039,594.364,609.473,616.125,609.373,621.176,621.165,615.896,593.724,613.023,604.634,637.091,593.162,623.004,644.855,663.682,614.264,619.961,631.871,637.727,624.11,587.346,606.698,642.709,636.411,611.906,608.673,628.114,654.145,641.187,647.317,608.019,623.231,639.736,629.221,643.459,645.478
7.79,0.621,726.112,754.432,826.779,843.222,684.76,798.918,883.648,762.045,671.097,746.681,810.342,756.097,756.63,738.219,750.37,772.685,762.889,790.489,784.302,810.884,783.892,761.447,770.568,812.628,745.893,816.335,761.36,770.422,806.567,831.822,796.255,781.396,797.661,787.91,769.043,757.385,760.41,771.037,803.796,814.533,813.118,824.427,802.232,863.489,831.775,803.334,828.612,741.194,754.256,804.543,806.111,807.745,795.666,816.091,785.078,845.618,827.595,775.629,785.202,824.09,819.707,861.812,843.42,791.812,791.286,811.963,819.501,810.916,827.381,828.009,820.116,791.499,816.858,806.516,848.354,790.985,831.17,859.542,884.786,818.609,826.553,842.339,849.945,831.449,784.365,809.563,856.553,850.226,815.979,812.144,837.584,873.521,855.725,863.791,811.396,830.82,854.309,839.764,859.587,861.838
7.79,0.726,913.847,944.787,1039.35,1061.81,862.25,1005.79,1110.52,959.162,844.947,940.466,1018.34,952.276,951.196,930.32,945.756,972.336,961.674,995.862,989.628,1021.98,987.437,959.856,972.343,1024.13,939.162,1029.98,960.711,971.776,1018.63,1048.77,1006.2,986.905,1008.55,994.145,970.092,956.525,961.113,974.413,1014.79,1030.14,1028.18,1041.91,1013.57,1091.38,1051.52,1016.63,1048.25,938.7,955.541,1017.22,1021.15,1023.89,1007.33,1034.82,995.637,1070.65,1049.34,981.977,994.794,1044.87,1038.42,1093.91,1070.06,1003.16,1004.54,1031.36,1039.26,1028.94,1050.66,1052.2,1041.16,1006.12,1037.75,1025.68,1076.88,1005.74,1057.08,1092.04,1124.14,1040.06,1050.56,1070.4,1079.77,1055.98,998.778,1029.92,1088.11,1082.63,1037.39,1033.12,1064.73,1111.66,1088.52,1098.61,1032.34,1055.86,1087.38,1068.34,1094.44,1096.75
7.79,0.84,1128.63,1160.89,1281.48,1311.2,1065.75,1242.03,1368.47,1184.44,1044.37,1162.24,1255.22,1176.74,1173.3,1150.43,1169.6,1200.39,1189.36,1230.72,1224.98,1263.37,1220.23,1187.13,1203.73,1265.98,1160.32,1274.64,1189.4,1202.57,1261.86,1296.88,1247.29,1222.83,1250.88,1230.53,1200.57,1185.27,1191.88,1208.15,1256.72,1277.89,1275.26,1291.5,1256.16,1352.73,1303.8,1262.03,1300.65,1166.57,1187.78,1261.59,1268.85,1273.09,1251.06,1287.06,1238.71,1329.46,1304.99,1219.73,1236.43,1299.4,1290.32,1361.65,1331.49,1246.81,1251.04,1285,1292.74,1280.67,1308.63,1311.45,1296.47,1254.64,1293.16,1279.51,1340.65,1254.48,1318.61,1360.64,1400.51,1296.13,1309.68,1334.04,1345.28,1315.43,1247.67,1285.26,1355.6,1351.98,1293.68,1289.12,1327.49,1387.31,1357.93,1370.25,1288.4,1316.13,1357.33,1333.01,1366.54,1368.75
7.79,0.944,1333.36,1365.47,1511.23,1548.16,1260.19,1466.74,1612.74,1398.93,1235.03,1373.67,1479.95,1390.7,1384.59,1360.54,1383.23,1417.43,1406.59,1454.42,1449.65,1493.27,1442,1404,1424.7,1496.29,1371.17,1507.95,1407.9,1422.89,1494.13,1533.17,1477.79,1448.35,1482.72,1456.16,1420.62,1404.09,1412.83,1431.84,1487.71,1514.87,1511.58,1529.96,1488.02,1602.21,1544.9,1497.04,1542.09,1385.43,1410.83,1495.35,1506.34,1512.21,1484.68,1529.13,1472.22,1577.19,1550.22,1447.77,1468.3,1543.56,1531.79,1618.59,1582.39,1480.61,1488.09,1528.97,1536.01,1522.53,1556.62,1560.83,1541.82,1494.02,1538.85,1524.03,1593.93,1494.15,1570.42,1618.75,1665.92,1542.45,1559.03,1587.55,1600.45,1564.83,1487.97,1531.36,1612.64,1611.56,1540.44,1535.8,1580.33,1652.62,1617.21,1631.62,1535.21,1566.53,1617.36,1587.89,1628.71,1630.65
7.79,1.054,1558.49,1588.95,1762.65,1807.72,1474.51,1713.2,1879.44,1634.49,1445.35,1606.16,1725.85,1625.92,1616.47,1591.86,1618.36,1655.64,1645.61,1700.14,1696.93,1745.74,1685.66,1642.64,1668.06,1749.2,1603.07,1764.44,1648.65,1665.44,1749.86,1792.62,1731.86,1696.92,1738.41,1704.5,1662.9,1645.47,1656.74,1678.66,1742,1776.16,1772.14,1792.59,1743.5,1876.71,1810.52,1756.51,1808.32,1627.79,1657.81,1753.15,1768.77,1776.66,1742.82,1796.85,1730.79,1850.49,1821.35,1699.93,1724.79,1813.51,1798.57,1902.71,1859.89,1739.22,1750.85,1799.39,1805.11,1790.35,1831.33,1837.23,1813.52,1759.75,1811.21,1795.47,1874.2,1760.26,1849.8,1904.53,1959.59,1815.48,1835.51,1868.43,1883,1841.1,1755.29,1804.67,1897.23,1899.76,1814.22,1809.7,1860.67,1946.82,1904.71,1921.35,1809.36,1844.15,1905.93,1870.7,1919.7,1921.19
8.17,0.292,204.255,216.822,233.308,231.851,191.671,221.106,249.046,211.025,188.882,205.676,228.549,209.691,217.036,204.318,208.082,216.154,210.806,220.727,216.04,223.952,220.003,211.012,211.286,226.587,208.573,225.927,211.263,213.141,221.313,231.659,218.599,215.354,217.407,219.072,213.134,207.841,207.668,212.148,223.255,221.758,223.163,225.882,221.841,237.981,229.439,219.394,226.263,201.378,204.384,221.785,217.021,217.664,217.909,219.247,210.632,231.104,222.421,212.453,212.706,221.193,223.03,230.244,227.055,216.389,211.516,216.527,220.942,219.053,222.497,220.076,219.358,210.204,217.922,213.071,228.714,208.808,220.496,230.163,235.954,217.397,220.225,224.26,225.726,223.387,206.346,214.825,229.933,223.984,217.743,215.895,224.133,230.72,227.278,229.701,216.379,222.592,225.902,223.445,227.182,228.476
8.17,0.414,355.568,375.805,407.122,405.601,333.237,386.132,435.171,367.896,328.136,358.603,398.446,365.776,377.798,356.385,363.209,376.941,368.2,385.64,378.064,391.761,384.242,368.553,369.576,396.355,363.603,395.788,369.411,372.662,388.013,405.69,383.391,377.259,381.578,383.417,372.664,363.754,363.823,371.785,391.234,389.564,391.94,396.593,389.095,418.396,403.1,385.594,397.801,353.395,358.989,389.363,381.868,383.352,383.076,386.415,370.859,406.97,392.136,373.222,374.092,389.91,392.718,406.929,400.838,380.689,372.985,382.365,389.534,386.354,393.027,389.064,387.238,371.265,384.986,376.739,404.113,368.897,390.249,407.256,417.82,384.111,389.423,396.665,399.197,394.742,365.128,380.08,406.763,397.282,385.039,381.987,396.571,409.252,402.713,407.012,382.926,393.638,400.532,395.768,403.032,405.1
