R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,170.839,170.545,171.632,171.955,170.183,171.295,172.992,170.292,169.88,170.208,171.882,170.111,170.883,170.158,170.101,171.228,170.54,170.737,170.364,170.937,171.805,170.132,171.215,171.83,171.73,172.592,170.333,171.723,172.507,172.989,171.42,170.432,172.14,172.388,173.079,173.246,173.132,172.635,172.843,172.869,172.642,172.664,174.186,173.595,173.65,174.631,174.082,174.791,174.088,173.767,173.324,174.013,174.132,174.209,173.893,174.664,174.561,175.922,175.418,175.064,175.141,174.73,174.853,176.301,175.595,175.47,176.508,176.218,176.443,175.653,175.899,176.291,176.196,177.016,175.795,177.563,176.824,176.364,176.657,177.781,178.593,177.808,176.983,177.681,177.899,178.152,178.133,177.756,179.158,178.451,178.572,178.852,179.278,178.598,179.314,179.539,179.139,178.455,178.396,179.479
1.02261,171.841,171.532,172.67,173.005,171.152,172.317,174.084,171.266,170.834,171.178,172.931,171.078,171.879,171.115,171.062,172.216,171.501,171.734,171.336,171.932,172.782,171.099,172.189,172.823,172.705,173.569,171.299,172.7,173.465,173.975,172.4,171.399,173.102,173.357,174.036,174.209,174.079,173.604,173.823,173.843,173.629,173.653,175.153,174.59,174.653,175.595,175.067,175.751,175.076,174.753,174.308,175.003,175.123,175.194,174.871,175.659,175.523,176.877,176.382,176.011,176.118,175.703,175.845,177.27,176.557,176.458,177.456,177.217,177.447,176.625,176.862,177.288,177.193,177.982,176.78,178.51,177.812,177.341,177.632,178.73,179.557,178.759,177.948,178.625,178.914,179.157,179.082,178.744,180.119,179.413,179.556,179.812,180.222,179.565,180.288,180.517,180.143,179.435,179.376,180.449
1.04573,172.821,172.497,173.687,174.036,172.097,173.319,175.158,172.218,171.763,172.125,173.961,172.021,172.852,172.047,171.999,173.181,172.437,172.708,172.283,172.902,173.733,172.04,173.137,173.793,173.656,174.521,172.242,173.654,174.397,174.937,173.356,172.342,174.038,174.3,174.966,175.145,174.999,174.546,174.778,174.791,174.592,174.616,176.093,175.562,175.631,176.532,176.024,176.684,176.038,175.714,175.266,175.967,176.088,176.153,175.821,176.629,176.456,177.804,177.319,176.929,177.067,176.649,176.81,178.211,177.49,177.42,178.375,178.189,178.426,177.568,177.796,178.257,178.161,178.919,177.738,179.428,178.773,178.291,178.578,179.649,180.49,179.678,178.884,179.539,179.902,180.134,179.999,179.704,181.05,180.344,180.514,180.741,181.135,180.502,181.232,181.465,181.119,180.385,180.326,181.39
1.06937,173.777,173.436,174.683,175.046,173.016,174.298,176.214,173.144,172.664,173.047,174.97,172.939,173.801,172.952,172.909,174.12,173.347,173.658,173.205,173.85,174.658,172.956,174.058,174.739,174.579,175.448,173.157,174.581,175.302,175.872,174.285,173.257,174.946,175.216,175.869,176.053,175.889,175.461,175.706,175.712,175.529,175.554,177.005,176.507,176.583,177.441,176.955,177.586,176.971,176.647,176.197,176.904,177.025,177.084,176.741,177.572,177.359,178.7,178.226,177.815,177.987,177.565,177.748,179.122,178.393,178.352,179.262,179.133,179.375,178.481,178.699,179.196,179.102,179.825,178.667,180.312,179.703,179.209,179.494,180.534,181.39,180.565,179.789,180.42,180.861,181.079,180.883,180.633,181.947,181.243,181.438,181.637,182.013,181.406,182.144,182.379,182.063,181.303,181.246,182.298
1.09355,174.708,174.35,175.655,176.034,173.908,175.253,177.25,174.044,173.537,173.941,175.957,173.829,174.725,173.829,173.792,175.034,174.228,174.583,174.099,174.771,175.557,173.845,174.951,175.659,175.475,176.346,174.046,175.479,176.178,176.782,175.188,174.145,175.825,176.104,176.742,176.929,176.748,176.346,176.606,176.604,176.437,176.464,177.887,177.425,177.508,178.318,177.856,178.456,177.874,177.552,177.099,177.81,177.932,177.986,177.632,178.486,178.231,179.563,179.099,178.669,178.877,178.451,178.655,180,179.262,179.252,180.116,180.046,180.293,179.362,179.569,180.104,180.01,180.697,179.565,181.161,180.602,180.097,180.378,181.386,182.256,181.417,180.659,181.266,181.788,181.993,181.733,181.529,182.809,182.107,182.33,182.498,182.856,182.276,183.02,183.26,182.976,182.187,182.13,183.169
1.11827,175.613,175.238,176.604,176.997,174.771,176.184,178.264,174.914,174.38,174.805,176.92,174.69,175.621,174.676,174.645,175.92,175.081,175.481,174.966,175.664,176.425,174.705,175.814,176.551,176.34,177.215,174.904,176.349,177.022,177.662,176.061,175.003,176.672,176.963,177.582,177.773,177.573,177.2,177.477,177.465,177.316,177.345,178.739,178.314,178.404,179.162,178.726,179.292,178.744,178.425,177.968,178.684,178.808,178.855,178.49,179.369,179.07,180.391,179.94,179.488,179.735,179.303,179.529,180.844,180.096,180.119,180.934,180.925,181.179,180.209,180.405,180.979,180.886,181.532,180.429,181.972,181.465,180.949,181.227,182.198,183.084,182.231,181.496,182.075,182.682,182.872,182.545,182.389,183.634,182.933,183.187,183.322,183.659,183.109,183.859,184.104,183.853,183.036,182.978,184.004
1.14355,176.489,176.095,177.526,177.936,175.603,177.087,179.255,175.755,175.191,175.639,177.859,175.52,176.49,175.491,175.466,176.778,175.901,176.35,175.8,176.529,177.263,175.533,176.646,177.413,177.174,178.053,175.73,177.187,177.834,178.512,176.902,175.831,177.486,177.789,178.389,178.584,178.363,178.021,178.317,178.293,178.163,178.193,179.555,179.172,179.267,179.972,179.562,180.091,179.581,179.266,178.803,179.526,179.651,179.69,179.312,180.22,179.872,181.18,180.743,180.27,180.557,180.12,180.371,181.65,180.893,180.951,181.713,181.77,182.03,181.018,181.203,181.817,181.725,182.328,181.258,182.743,182.292,181.766,182.039,182.971,183.873,183.006,182.293,182.844,183.538,183.715,183.318,183.212,184.419,183.719,184.004,184.105,184.422,183.903,184.659,184.91,184.693,183.846,183.789,184.799
1.16941,177.337,176.921,178.422,178.849,176.404,177.962,180.223,176.564,175.969,176.442,178.771,176.318,177.328,176.272,176.255,177.603,176.689,177.189,176.603,177.364,178.069,176.329,177.443,178.245,177.974,178.859,176.524,177.991,178.611,179.329,177.711,176.624,178.266,178.582,179.159,179.357,179.116,178.807,179.123,179.086,178.976,179.009,180.337,179.997,180.098,180.744,180.363,180.851,180.38,180.074,179.604,180.331,180.459,180.488,180.097,181.034,180.637,181.931,181.507,181.013,181.342,180.901,181.175,182.418,181.65,181.744,182.452,182.578,182.843,181.788,181.962,182.617,182.527,183.084,182.05,183.47,183.079,182.543,182.812,183.703,184.62,183.739,183.05,183.571,184.357,184.517,184.049,183.995,185.16,184.463,184.782,184.845,185.141,184.655,185.416,185.673,185.492,184.615,184.558,185.55
1.19584,178.152,177.715,179.289,179.733,177.169,178.807,181.165,177.339,176.711,177.211,179.656,177.082,178.134,177.018,177.009,178.396,177.44,177.996,177.371,178.165,178.84,177.089,178.206,179.044,178.738,179.629,177.283,178.76,179.35,180.111,178.485,177.38,179.008,179.339,179.892,180.092,179.829,179.555,179.893,179.842,179.754,179.789,181.079,180.787,180.894,181.477,181.125,181.569,181.141,180.844,180.366,181.098,181.228,181.248,180.843,181.813,181.36,182.64,182.231,181.713,182.088,181.642,181.941,183.145,182.365,182.497,183.148,183.346,183.617,182.517,182.679,183.376,183.289,183.796,182.802,184.153,183.824,183.28,183.544,184.388,185.322,184.427,183.763,184.253,185.133,185.278,184.735,184.734,185.856,185.162,185.516,185.541,185.813,185.362,186.129,186.391,186.249,185.341,185.283,186.257
1.22288,178.935,178.475,180.125,180.588,177.898,179.621,182.08,178.079,177.415,177.943,180.511,177.809,178.907,177.725,177.725,179.154,178.154,178.77,178.104,178.932,179.576,177.813,178.929,179.809,179.463,180.363,178.004,179.492,180.052,180.858,179.222,178.1,179.711,180.058,180.586,180.786,180.498,180.264,180.628,180.559,180.493,180.533,181.783,181.54,181.653,182.168,181.849,182.245,181.861,181.575,181.087,181.824,181.959,181.967,181.547,182.551,182.042,183.305,182.91,182.37,182.792,182.341,182.665,183.827,183.034,183.207,183.798,184.07,184.348,183.201,183.351,184.091,184.007,184.461,183.512,184.786,184.525,183.972,184.232,185.026,185.975,185.066,184.432,184.888,185.866,185.994,185.374,185.429,186.504,185.813,186.204,186.188,186.435,186.021,186.793,187.062,186.96,186.019,185.96,186.916
