R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,177.719,177.811,177.681,177.731,177.556,177.675,177.873,177.448,177.4,177.451,177.898,177.3,177.683,177.55,177.359,178.091,177.75,177.357,177.379,177.631,178.678,177.341,178.567,178.303,179.152,179.195,177.578,178.961,179.463,179.472,178.46,177.673,179.351,179.306,180.385,180.769,180.64,179.954,179.586,180.043,179.704,179.615,181.236,180.041,180.564,181.931,181.318,182.412,181.681,180.908,180.799,181.469,181.491,181.623,181.455,181.769,181.964,183.439,182.948,182.48,182.433,181.983,182.223,183.792,183.16,183.002,183.942,183.698,183.912,183.163,183.382,183.846,183.711,184.573,183.134,185.144,184.335,183.717,183.988,185.322,186.1,185.295,184.466,185.132,185.41,185.656,185.517,185.232,186.659,185.967,186.042,186.297,186.728,186.056,186.807,187.01,186.588,185.924,185.859,186.937
1.02261,178.755,178.85,178.715,178.768,178.584,178.709,178.916,178.471,178.421,178.474,178.942,178.318,178.709,178.571,178.377,179.113,178.765,178.377,178.395,178.654,179.691,178.362,179.606,179.314,180.197,180.198,178.603,179.999,180.466,180.479,179.491,178.701,180.374,180.317,181.408,181.814,181.668,180.991,180.601,181.079,180.748,180.652,182.259,181.063,181.617,182.97,182.372,183.469,182.763,181.957,181.869,182.545,182.56,182.692,182.525,182.83,183.009,184.486,184.005,183.511,183.486,183.032,183.299,184.854,184.221,184.089,184.98,184.792,185.013,184.232,184.438,184.945,184.806,185.645,184.204,186.199,185.426,184.782,185.049,186.374,187.168,186.346,185.529,186.172,186.533,186.767,186.558,186.324,187.726,187.034,187.13,187.359,187.774,187.126,187.889,188.092,187.698,187.007,186.943,188.014
1.04573,179.764,179.862,179.723,179.778,179.586,179.717,179.933,179.468,179.414,179.471,179.96,179.308,179.708,179.563,179.366,180.108,179.752,179.369,179.384,179.649,180.676,179.356,180.618,180.297,181.215,181.172,179.602,181.009,181.44,181.457,180.495,179.703,181.369,181.3,182.402,182.832,182.668,182,181.588,182.088,181.765,181.662,183.252,182.055,182.644,183.98,183.399,184.498,183.82,182.978,182.912,183.596,183.602,183.735,183.569,183.864,184.025,185.505,185.035,184.512,184.511,184.052,184.349,185.888,185.253,185.149,185.988,185.86,186.089,185.273,185.466,186.019,185.876,186.688,185.247,187.225,186.49,185.819,186.083,187.398,188.207,187.366,186.564,187.182,187.63,187.85,187.568,187.389,188.764,188.072,188.191,188.392,188.79,188.167,188.942,189.146,188.781,188.061,188,189.062
1.06937,180.744,180.846,180.701,180.76,180.558,180.695,180.921,180.435,180.378,180.438,180.949,180.269,180.677,180.527,180.326,181.073,180.709,180.332,180.343,180.615,181.63,180.32,181.602,181.25,182.204,182.115,180.571,181.991,182.383,182.404,181.469,180.675,182.334,182.251,183.366,183.82,183.637,182.98,182.543,183.066,182.752,182.643,184.214,183.018,183.641,184.959,184.396,185.497,184.848,183.97,183.927,184.618,184.616,184.749,184.583,184.868,185.011,186.493,186.035,185.482,185.507,185.043,185.37,186.892,186.256,186.181,186.964,186.9,187.136,186.285,186.463,187.064,186.917,187.702,186.26,188.22,187.526,186.825,187.086,188.39,189.215,188.355,187.569,188.16,188.7,188.906,188.546,188.425,189.77,189.08,189.222,189.393,189.773,189.177,189.965,190.169,189.835,189.086,189.026,190.08
1.09355,181.694,181.8,181.649,181.711,181.499,181.643,181.879,181.371,181.311,181.374,181.908,181.199,181.615,181.459,181.255,182.007,181.634,181.263,181.27,181.549,182.551,181.253,182.554,182.17,183.162,183.024,181.51,182.941,183.292,183.317,182.412,181.617,183.267,183.169,184.297,184.776,184.573,183.928,183.466,184.013,183.709,183.592,185.143,183.947,184.607,185.906,185.362,186.464,185.846,184.93,184.912,185.61,185.6,185.733,185.568,185.842,185.964,187.447,187.002,186.419,186.47,186.001,186.361,187.864,187.226,187.183,187.907,187.91,188.154,187.265,187.428,188.079,187.928,188.684,187.242,189.181,188.531,187.8,188.057,189.348,190.19,189.31,188.541,189.104,189.741,189.931,189.489,189.43,190.742,190.054,190.221,190.36,190.721,190.154,190.955,191.159,190.859,190.078,190.021,191.064
1.11827,182.61,182.72,182.564,182.629,182.406,182.558,182.805,182.273,182.21,182.277,182.834,182.094,182.519,182.356,182.149,182.906,182.524,182.16,182.163,182.449,183.438,182.152,183.473,183.055,184.087,183.897,182.414,183.858,184.165,184.194,183.321,182.524,184.164,184.052,185.192,185.698,185.474,184.841,184.353,184.925,184.631,184.507,186.036,184.841,185.54,186.817,186.294,187.397,186.812,185.856,185.865,186.569,186.55,186.683,186.519,186.782,186.883,188.366,187.935,187.319,187.398,186.925,187.319,188.801,188.162,188.152,188.813,188.886,189.139,188.211,188.358,189.062,188.907,189.631,188.19,190.107,189.502,188.74,188.993,190.27,191.13,190.229,189.477,190.01,190.75,190.924,190.395,190.401,191.679,190.993,191.186,191.291,191.632,191.095,191.91,192.114,191.849,191.035,190.981,192.013
1.14355,183.491,183.605,183.443,183.512,183.278,183.437,183.695,183.138,183.072,183.143,183.726,182.953,183.387,183.217,183.007,183.768,183.378,183.021,183.02,183.313,184.286,183.015,184.357,183.903,184.976,184.731,183.283,184.739,184.999,185.033,184.194,183.396,185.024,184.896,186.049,186.583,186.337,185.718,185.201,185.801,185.518,185.385,186.89,185.697,186.436,187.691,187.19,188.294,187.744,186.746,186.782,187.494,187.465,187.598,187.435,187.686,187.764,189.247,188.83,188.18,188.29,187.812,188.241,189.701,189.06,189.085,189.68,189.829,190.089,189.121,189.25,190.011,189.85,190.541,189.102,190.993,190.438,189.643,189.892,191.153,192.031,191.108,190.376,190.877,191.725,191.882,191.262,191.336,192.576,191.893,192.114,192.184,192.502,191.999,192.826,193.031,192.804,191.956,191.905,192.924
1.16941,184.335,184.453,184.285,184.357,184.112,184.278,184.548,183.966,183.896,183.971,184.58,183.773,184.217,184.04,183.826,184.592,184.192,183.844,183.838,184.138,185.095,183.839,185.202,184.711,185.828,185.524,184.113,185.581,185.791,185.831,185.028,184.23,185.845,185.7,186.866,187.43,187.16,186.556,186.01,186.637,186.366,186.225,187.703,186.513,187.295,188.524,188.047,189.151,188.639,187.597,187.662,188.381,188.343,188.475,188.314,188.551,188.606,190.088,189.687,189.001,189.142,188.659,189.126,190.561,189.92,189.982,190.505,190.734,191.003,189.992,190.103,190.922,190.757,191.411,189.975,191.839,191.336,190.507,190.75,191.995,192.891,191.946,191.235,191.702,192.664,192.802,192.085,192.233,193.433,192.753,193.003,193.035,193.33,192.861,193.703,193.907,193.721,192.837,192.789,193.794
1.19584,185.137,185.26,185.085,185.161,184.904,185.079,185.361,184.752,184.678,184.757,185.394,184.551,185.005,184.82,184.603,185.373,184.964,184.624,184.613,184.921,185.86,184.622,186.007,185.475,186.638,186.273,184.901,186.382,186.539,186.584,185.821,185.022,186.622,186.46,187.639,188.234,187.939,187.351,186.774,187.431,187.172,187.022,188.472,187.285,188.112,189.314,188.862,189.965,189.493,188.406,188.502,189.228,189.179,189.312,189.151,189.375,189.404,190.884,190.5,189.776,189.951,189.463,189.97,191.378,190.736,190.838,191.285,191.598,191.877,190.821,190.912,191.794,191.623,192.239,190.806,192.64,192.193,191.327,191.566,192.792,193.707,192.739,192.051,192.481,193.564,193.682,192.863,193.087,194.245,193.568,193.849,193.841,194.112,193.68,194.537,194.74,194.597,193.675,193.63,194.62
1.22288,185.896,186.024,185.842,185.922,185.652,185.836,186.131,185.494,185.416,185.499,186.165,185.285,185.75,185.557,185.335,186.11,185.691,185.36,185.344,185.661,186.579,185.36,186.768,186.194,187.404,186.974,185.646,187.139,187.24,187.291,186.569,185.771,187.355,187.174,188.366,188.994,188.673,188.102,187.492,188.18,187.935,187.775,189.194,188.012,188.885,190.057,189.633,190.735,190.306,189.17,189.3,190.033,189.972,190.105,189.946,190.154,190.157,191.634,191.268,190.505,190.716,190.222,190.771,192.149,191.508,191.651,192.018,192.42,192.709,191.605,191.676,192.623,192.447,193.021,191.593,193.394,193.007,192.103,192.336,193.541,194.476,193.484,192.821,193.211,194.422,194.519,193.593,193.898,195.009,194.337,194.651,194.6,194.844,194.452,195.324,195.527,195.429,194.467,194.426,195.399
