R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,169.768,169.825,169.739,169.787,169.628,169.738,169.902,169.543,169.489,169.548,169.919,169.415,169.754,169.7,169.508,170.182,169.902,169.468,169.552,169.775,170.82,169.504,170.802,170.435,171.355,171.37,169.787,171.185,171.681,171.647,170.719,169.926,171.638,171.502,172.624,173.093,172.957,172.256,171.807,172.371,172.032,171.91,173.532,172.335,172.913,174.323,173.721,174.862,174.162,173.261,173.254,173.962,173.933,174.111,173.957,174.211,174.44,175.905,175.433,174.942,174.89,174.488,174.771,176.309,175.717,175.614,176.451,176.296,176.555,175.77,175.936,176.504,176.35,177.236,175.705,177.788,177.028,176.317,176.6,177.947,178.777,177.927,177.088,177.725,178.179,178.398,178.126,177.976,179.343,178.656,178.749,179.01,179.409,178.768,179.544,179.715,179.371,178.639,178.614,179.699
1.02261,170.687,170.746,170.657,170.708,170.541,170.656,170.828,170.452,170.395,170.457,170.846,170.319,170.664,170.607,170.412,171.089,170.803,170.374,170.456,170.684,171.718,170.411,171.729,171.332,172.286,172.258,170.7,172.11,172.57,172.539,171.639,170.843,172.55,172.399,173.533,174.026,173.872,173.181,172.708,173.296,172.966,172.836,174.44,173.244,173.855,175.25,174.665,175.809,175.137,174.199,174.216,174.931,174.893,175.073,174.92,175.162,175.376,176.84,176.381,175.862,175.834,175.429,175.741,177.262,176.67,176.595,177.378,177.284,177.55,176.732,176.884,177.499,177.34,178.202,176.667,178.735,178.015,177.274,177.555,178.891,179.737,178.868,178.044,178.655,179.199,179.404,179.057,178.963,180.301,179.616,179.731,179.964,180.347,179.73,180.518,180.689,180.377,179.615,179.593,180.67
1.04573,171.577,171.638,171.546,171.599,171.423,171.544,171.724,171.331,171.271,171.336,171.743,171.193,171.544,171.483,171.285,171.965,171.674,171.249,171.329,171.563,172.584,171.289,172.627,172.197,173.188,173.113,171.583,173.006,173.427,173.398,172.529,171.73,173.431,173.264,174.409,174.929,174.757,174.076,173.577,174.191,173.869,173.732,175.317,174.122,174.768,176.145,175.578,176.725,176.083,175.106,175.149,175.872,175.824,176.005,175.854,176.084,176.28,177.745,177.298,176.75,176.746,176.339,176.681,178.183,177.591,177.547,178.272,178.242,178.518,177.665,177.8,178.465,178.302,179.136,177.6,179.65,178.972,178.201,178.479,179.802,180.665,179.777,178.969,179.552,180.191,180.38,179.954,179.922,181.227,180.544,180.683,180.887,181.25,180.662,181.462,181.632,181.353,180.56,180.542,181.609
1.06937,172.435,172.498,172.402,172.458,172.274,172.401,172.589,172.177,172.114,172.182,172.608,172.034,172.391,172.328,172.126,172.808,172.512,172.092,172.17,172.409,173.417,172.134,173.493,173.028,174.057,173.935,172.435,173.869,174.249,174.223,173.386,172.586,174.278,174.094,175.252,175.799,175.607,174.938,174.413,175.053,174.741,174.596,176.159,174.966,175.649,177.007,176.46,177.608,176.998,175.98,176.052,176.781,176.724,176.907,176.757,176.974,177.152,178.615,178.182,177.604,177.626,177.216,177.591,179.071,178.481,178.469,179.132,179.17,179.454,178.565,178.684,179.4,179.233,180.039,178.501,180.532,179.898,179.096,179.369,180.68,181.56,180.652,179.86,180.414,181.152,181.326,180.817,180.848,182.119,181.439,181.602,181.775,182.119,181.56,182.372,182.541,182.297,181.473,181.459,182.515
1.09355,173.259,173.325,173.225,173.284,173.091,173.224,173.421,172.989,172.923,172.995,173.441,172.84,173.204,173.137,172.933,173.616,173.315,172.9,172.976,173.221,174.214,172.945,174.325,173.825,174.893,174.719,173.252,174.698,175.035,175.012,174.21,173.407,175.091,174.889,176.059,176.634,176.422,175.766,175.212,175.88,175.578,175.425,176.964,175.774,176.496,177.833,177.307,178.457,177.881,176.821,176.921,177.658,177.59,177.774,177.626,177.83,177.988,179.449,179.031,178.421,178.47,178.059,178.467,179.924,179.335,179.357,179.955,180.065,180.359,179.431,179.532,180.303,180.131,180.906,179.368,181.377,180.79,179.955,180.225,181.521,182.418,181.49,180.716,181.239,182.083,182.239,181.641,181.741,182.975,182.297,182.486,182.627,182.949,182.422,183.247,183.415,183.209,182.351,182.341,183.385
1.11827,174.047,174.115,174.011,174.074,173.87,174.011,174.217,173.765,173.694,173.771,174.237,173.609,173.98,173.91,173.702,174.387,174.08,173.671,173.745,173.996,174.972,173.719,175.12,174.582,175.693,175.464,174.032,175.49,175.781,175.761,174.997,174.192,175.865,175.645,176.827,177.433,177.199,176.556,175.972,176.669,176.379,176.217,177.73,176.544,177.306,178.621,178.117,179.268,178.728,177.624,177.755,178.5,178.42,178.606,178.46,178.649,178.786,180.245,179.842,179.199,179.277,178.863,179.307,180.74,180.151,180.21,180.738,180.925,181.228,180.26,180.342,181.171,180.993,181.736,180.197,182.182,181.647,180.777,181.043,182.322,183.238,182.288,181.534,182.024,182.978,183.117,182.426,182.597,183.791,183.117,183.333,183.44,183.739,183.245,184.084,184.25,184.084,183.191,183.185,184.216
1.14355,174.796,174.867,174.759,174.824,174.611,174.758,174.974,174.5,174.426,174.507,174.996,174.339,174.717,174.643,174.431,175.118,174.805,174.403,174.474,174.732,175.689,174.453,175.877,175.299,176.453,176.167,174.773,176.243,176.485,176.468,175.744,174.937,176.599,176.359,177.554,178.191,177.934,177.306,176.691,177.419,177.141,176.969,178.455,177.273,178.077,179.367,178.888,180.039,179.538,178.387,178.55,179.303,179.212,179.4,179.255,179.428,179.544,180.999,180.613,179.935,180.044,179.628,180.11,181.514,180.928,181.025,181.478,181.746,182.059,181.05,181.112,182.001,181.818,182.525,180.988,182.946,182.464,181.558,181.82,183.081,184.016,183.044,182.311,182.766,183.837,183.956,183.167,183.414,184.565,183.895,184.14,184.21,184.485,184.027,184.879,185.044,184.92,183.991,183.99,185.006
1.16941,175.503,175.577,175.465,175.534,175.31,175.465,175.691,175.194,175.116,175.201,175.713,175.026,175.412,175.333,175.118,175.807,175.487,175.092,175.161,175.425,176.363,175.146,176.592,175.972,177.172,176.825,175.473,176.955,177.144,177.13,176.45,175.641,177.289,177.029,178.237,178.907,178.626,178.013,177.366,178.126,177.861,177.679,179.134,177.957,178.807,180.07,179.617,180.767,180.308,179.108,179.306,180.066,179.963,180.152,180.01,180.166,180.258,181.709,181.341,180.627,180.768,180.349,180.871,182.246,181.662,181.799,182.174,182.527,182.851,181.798,181.838,182.791,182.602,183.272,181.736,183.666,183.241,182.297,182.554,183.796,184.75,183.755,183.045,183.462,184.656,184.755,183.862,184.19,185.294,184.629,184.905,184.936,185.185,184.765,185.631,185.795,185.716,184.748,184.752,185.752
1.19584,176.166,176.243,176.126,176.199,175.964,176.126,176.363,175.843,175.761,175.85,176.386,175.668,176.061,175.978,175.76,176.449,176.122,175.736,175.801,176.072,176.989,175.793,177.263,176.599,177.846,177.435,176.127,177.62,177.754,177.744,177.11,176.3,177.933,177.651,178.872,179.576,179.27,178.675,177.993,178.787,178.535,178.343,179.765,178.595,179.491,180.726,180.3,181.449,181.034,179.784,180.018,180.786,180.669,180.86,180.72,180.859,180.926,182.371,182.023,181.27,181.445,181.025,181.588,182.931,182.349,182.53,182.82,183.264,183.599,182.5,182.518,183.537,183.343,183.973,182.439,184.337,183.974,182.99,183.241,184.462,185.437,184.417,183.732,184.108,185.433,185.51,184.507,184.92,185.975,185.316,185.624,185.614,185.835,185.456,186.336,186.498,186.467,185.458,185.468,186.451
1.22288,176.782,176.862,176.74,176.817,176.57,176.74,176.988,176.443,176.357,176.451,177.012,176.261,176.662,176.575,176.352,177.042,176.709,176.331,176.394,176.672,177.566,176.392,177.886,177.175,178.473,177.993,176.733,178.239,178.313,178.308,177.722,176.912,178.528,178.222,179.457,180.198,179.865,179.288,178.57,179.399,179.162,178.96,180.346,179.182,180.128,181.331,180.935,182.083,181.715,180.411,180.683,181.46,181.329,181.521,181.384,181.504,181.545,182.983,182.655,181.862,182.073,181.651,182.259,183.566,182.988,183.214,183.415,183.956,184.302,183.155,183.148,184.238,184.038,184.625,183.094,184.958,184.66,183.634,183.879,185.076,186.073,185.028,184.369,184.702,186.166,186.219,185.1,185.604,186.606,185.952,186.294,186.24,186.431,186.096,186.992,187.151,187.171,186.12,186.135,187.099
