R_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
1,192.212,194.466,192.082,192.03,194.032,193.829,192.09,193.543,193.678,193.256,194.759,193.097,195.099,194.618,194.598,195.532,194.888,193.038,194.106,193.912,195.529,193.806,194.16,195.469,195.243,195.668,194.267,194.722,196.151,196.041,194.852,194.173,195.449,196.026,196.815,196.369,196.644,195.806,195.768,195.6,195.582,195.081,197.339,196.453,195.752,197.39,196.501,197.461,196.42,196.645,195.637,195.998,196.41,196.072,196.34,196.536,197.558,198.921,198.28,198.133,197.578,197.234,196.703,198.899,198.129,197.337,199.162,197.521,197.565,197.794,198.294,197.719,197.508,198.663,197.685,199.996,198.655,198.206,198.68,199.978,200.437,200.232,199.01,200.472,198.44,198.78,200.471,198.996,201.174,200.271,200.065,200.175,201.803,200.56,201.011,201.867,199.417,199.982,199.399,201.296
1.02261,192.549,194.817,192.417,192.364,194.348,194.137,192.424,193.854,194.014,193.603,195.095,193.489,195.422,194.892,194.86,195.866,195.149,193.367,194.401,194.259,195.847,194.171,194.547,195.78,195.598,196,194.595,195.094,196.452,196.369,195.117,194.51,195.75,196.335,197.14,196.719,196.964,196.133,196.121,195.937,195.87,195.443,197.663,196.723,196.111,197.728,196.832,197.804,196.739,196.953,195.962,196.325,196.743,196.422,196.631,196.888,197.81,199.237,198.572,198.414,197.904,197.496,197.016,199.213,198.41,197.626,199.476,197.885,197.91,198.064,198.589,198.032,197.841,198.982,197.995,200.269,198.901,198.511,198.957,200.287,200.745,200.508,199.307,200.743,198.772,199.136,200.774,199.276,201.51,200.579,200.373,200.511,202.11,200.818,201.315,202.176,199.767,200.284,199.707,201.587
1.04573,192.81,195.09,192.675,192.621,194.587,194.367,192.681,194.087,194.273,193.87,195.352,193.804,195.667,195.088,195.045,196.121,195.332,193.619,194.619,194.527,196.087,194.457,194.854,196.011,195.873,196.253,194.846,195.387,196.672,196.616,195.304,194.769,195.971,196.565,197.385,196.989,197.203,196.38,196.391,196.194,196.08,195.724,197.906,196.912,196.389,197.983,197.084,198.067,196.98,197.182,196.208,196.574,196.997,196.692,196.845,197.16,197.982,199.471,198.784,198.613,198.148,197.678,197.248,199.447,198.61,197.835,199.708,198.167,198.174,198.253,198.802,198.266,198.092,199.217,198.224,200.46,199.068,198.735,199.153,200.514,200.97,200.701,199.523,200.931,199.023,199.409,200.993,199.475,201.759,200.803,200.599,200.761,202.334,200.994,201.536,202.401,200.035,200.503,199.932,201.793
1.06937,192.988,195.278,192.851,192.796,194.742,194.514,192.856,194.237,194.449,194.054,195.523,194.034,195.827,195.2,195.148,196.29,195.432,193.789,194.753,194.71,196.241,194.658,195.077,196.157,196.064,196.421,195.015,195.595,196.807,196.777,195.408,194.944,196.108,196.709,197.544,197.173,197.356,196.541,196.574,196.364,196.206,195.919,198.064,197.018,196.581,198.15,197.249,198.242,197.136,197.326,196.37,196.737,197.165,196.876,196.974,197.345,198.068,199.618,198.909,198.725,198.305,197.774,197.394,199.593,198.723,197.96,199.851,198.361,198.351,198.357,198.929,198.414,198.257,199.365,198.366,200.564,199.151,198.871,199.262,200.651,201.107,200.806,199.651,201.032,199.187,199.595,201.121,199.589,201.918,200.938,200.737,200.92,202.469,201.082,201.668,202.537,200.213,200.635,200.068,201.909
1.09355,193.079,195.376,192.939,192.883,194.807,194.573,192.943,194.298,194.537,194.147,195.604,194.175,195.897,195.225,195.162,196.367,195.443,193.87,194.797,194.803,196.305,194.77,195.209,196.212,196.165,196.497,195.094,195.713,196.85,196.848,195.423,195.032,196.154,196.763,197.611,197.266,197.416,196.612,196.665,196.441,196.242,196.022,198.129,197.033,196.682,198.224,197.323,198.325,197.203,197.38,196.441,196.809,197.241,196.967,197.014,197.437,198.064,199.671,198.943,198.745,198.37,197.779,197.448,199.647,198.744,197.994,199.9,198.463,198.435,198.369,198.963,198.471,198.33,199.418,198.415,200.573,199.144,198.914,199.278,200.693,201.148,200.817,199.685,201.038,199.259,199.686,201.154,199.611,201.979,200.977,200.781,200.981,202.508,201.076,201.705,202.577,200.296,200.673,200.11,201.929
1.11827,193.076,195.378,192.933,192.875,194.778,194.536,192.936,194.265,194.53,194.145,195.587,194.219,195.871,195.155,195.083,196.347,195.36,193.856,194.747,194.8,196.272,194.785,195.243,196.169,196.169,196.477,195.079,195.732,196.796,196.82,195.343,195.024,196.103,196.719,197.58,197.26,197.378,196.586,196.656,196.42,196.182,196.027,198.096,196.951,196.684,198.198,197.298,198.309,197.173,197.337,196.416,196.784,197.22,196.96,196.957,197.43,197.961,199.624,198.878,198.666,198.335,197.685,197.404,199.601,198.666,197.931,199.848,198.464,198.42,198.282,198.898,198.43,198.303,199.371,198.366,200.483,199.04,198.858,199.195,200.634,201.088,200.727,199.619,200.943,199.232,199.676,201.084,199.534,201.936,200.915,200.725,200.938,202.444,200.969,201.641,202.515,200.277,200.61,200.051,201.845
1.14355,192.971,195.277,192.826,192.767,194.646,194.399,192.828,194.131,194.421,194.04,195.467,194.16,195.742,194.984,194.903,196.223,195.176,193.741,194.595,194.692,196.136,194.697,195.172,196.022,196.069,196.352,194.961,195.647,196.636,196.687,195.162,194.913,195.949,196.571,197.444,197.149,197.234,196.455,196.542,196.294,196.02,195.925,197.958,196.766,196.581,198.065,197.168,198.186,197.04,197.189,196.286,196.654,197.095,196.846,196.797,197.317,197.755,199.47,198.709,198.48,198.194,197.488,197.254,199.448,198.483,197.763,199.688,198.358,198.298,198.091,198.726,198.284,198.171,199.215,198.21,200.285,198.832,198.694,199.005,200.465,200.919,200.53,199.446,200.741,199.098,199.557,200.904,199.351,201.782,200.744,200.56,200.783,202.271,200.755,201.468,202.344,200.148,200.439,199.883,201.652
1.16941,192.76,195.067,192.611,192.551,194.405,194.153,192.612,193.888,194.204,193.825,195.236,193.989,195.502,194.706,194.616,195.988,194.885,193.517,194.335,194.475,195.889,194.498,194.989,195.764,195.858,196.116,194.735,195.45,196.365,196.443,194.873,194.693,195.683,196.312,197.195,196.925,196.978,196.212,196.314,196.054,195.748,195.711,197.707,196.47,196.364,197.817,196.926,197.949,196.795,196.931,196.046,196.413,196.857,196.619,196.526,197.091,197.437,199.202,198.426,198.181,197.939,197.178,196.992,199.181,198.186,197.483,199.413,198.137,198.062,197.788,198.44,198.025,197.924,198.944,197.94,199.973,198.512,198.417,198.701,200.181,200.634,200.216,199.158,200.423,198.85,199.323,200.607,199.054,201.509,200.456,200.28,200.509,201.981,200.426,201.179,202.055,199.903,200.152,199.6,201.34
1.19584,192.433,194.738,192.281,192.219,194.048,193.79,192.281,193.53,193.871,193.493,194.887,193.7,195.145,194.313,194.214,195.633,194.478,193.177,193.958,194.139,195.523,194.181,194.686,195.387,195.529,195.76,194.391,195.134,195.974,196.079,194.468,194.357,195.299,195.933,196.827,196.581,196.601,195.85,195.965,195.695,195.358,195.376,197.335,196.057,196.028,197.448,196.562,197.591,196.432,196.553,195.687,196.051,196.499,196.271,196.137,196.742,197,198.812,198.024,197.761,197.563,196.75,196.609,198.792,197.769,197.083,199.014,197.793,197.704,197.364,198.033,197.645,197.556,198.549,197.548,199.537,198.073,198.016,198.276,199.772,200.225,199.779,198.747,199.981,198.48,198.964,200.184,198.636,201.109,200.044,199.877,200.109,201.566,199.975,200.765,201.642,199.532,199.742,199.192,200.902
1.22288,191.982,194.284,191.827,191.764,193.566,193.303,191.825,193.046,193.412,193.035,194.411,193.282,194.661,193.796,193.69,195.151,193.948,192.712,193.457,193.676,195.03,193.736,194.254,194.882,195.072,195.277,193.922,194.688,195.454,195.587,193.939,193.894,194.787,195.427,196.329,196.107,196.095,195.36,195.488,195.206,194.842,194.911,196.834,195.516,195.561,196.947,196.069,197.101,195.94,196.047,195.199,195.561,196.012,195.793,195.619,196.263,196.436,198.29,197.492,197.211,197.056,196.193,196.096,198.272,197.223,196.554,198.484,197.318,197.215,196.811,197.496,197.135,197.057,198.022,197.026,198.97,197.506,197.485,197.719,199.229,199.682,199.21,198.204,199.407,197.978,198.473,199.628,198.086,200.574,199.498,199.341,199.573,201.016,199.391,200.217,201.093,199.027,199.199,198.651,200.329
