R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,333.753,371.09,377.89,378.398,311.283,360.144,408.815,340.473,303.092,331.227,380.359,331.912,344.881,318.97,322.491,346.89,326.668,344.572,327.728,347.392,339.871,324.764,319.206,349.542,323.522,341.602,315.945,322.534,329.142,350.943,318.825,314.703,314.381,328.953,321.031,304.491,301.578,307.461,330.083,316.758,317.006,326.492,321.125,338.687,324.072,306.093,315.022,278.219,278.857,313.916,296.455,292.001,297.85,293.849,281.323,314.001,297.272,289.548,288.005,297.726,301.76,301.433,294.613,287.961,275.262,275.188,292.959,281.807,279.731,278.026,284.658,263.311,274.675,264.212,292.582,262.045,269.046,290.068,295.977,275.454,272.82,281.175,285.107,283.672,246.516,259.466,289.312,266.344,269.197,264.319,273.49,278.227,278.162,277.414,260.164,273.872,267.113,270.43,268.048,270.196
7.79,0.421,570.2,630.946,647.001,649.523,531.277,617.182,700.862,582.677,516.908,567.02,650.64,568.304,589.021,546.204,552.513,593.612,560.035,590.798,562.913,596.348,582.507,556.726,548.106,600.013,553.499,587.268,542.252,553.498,566.35,603.09,548.79,541.117,541.556,564.998,550.922,523.114,518.658,528.828,567.616,546.114,546.369,562.573,552.7,584.282,558.7,527.905,543.545,479.34,480.86,540.803,512.042,504.744,513.792,508.285,486.276,542.556,514.329,499.164,497.143,515.054,521.321,522.722,510.309,497.101,476.491,476.986,506.823,487.716,484.845,482.404,493.169,456.568,476.257,458.629,507.151,454.56,467.34,503.527,514.163,477.715,473.439,488.03,494.82,491.809,428.318,450.588,502.074,463.612,467.141,458.977,474.79,484.228,483.578,482.285,451.819,475.206,464.74,469.991,466.605,470.059
7.79,0.516,777.776,857.224,883.191,888.151,724.427,843.195,957.271,795.452,704.548,774.354,887.651,776.186,803.09,746.189,755.036,810.317,765.593,807.571,770.498,815.723,796.06,761.043,750.115,820.74,755.615,804.189,741.957,757.195,776.106,825.517,752.33,741.299,742.816,773.355,753.684,716.302,710.757,724.716,777.549,749.451,749.658,771.648,757.624,801.948,766.643,724.739,746.294,657.901,660.338,741.836,703.691,694.086,705.542,699.264,668.789,745.675,707.644,685.238,683.049,708.592,716.548,720.256,702.661,683.023,656.023,657.251,697.33,671.307,668.017,665.145,679.266,629.39,656.391,632.66,698.682,626.797,644.903,694.382,709.301,658.479,652.874,673.008,682.277,677.727,591.388,621.786,692.255,640.673,644.243,633.314,654.905,668.978,667.624,665.81,623.516,655.253,641.998,648.8,644.807,649.275
7.79,0.621,1025.04,1124.75,1164,1172.42,954.721,1112.4,1261.96,1048.84,928.265,1021.52,1169.28,1024.01,1057.74,984.833,996.75,1068.33,1010.95,1066.11,1018.64,1077.46,1050.74,1004.95,991.601,1084.13,996.497,1063.46,980.748,1000.59,1027.15,1091.09,996.185,980.96,984.112,1022.44,995.976,947.561,940.98,959.455,1028.74,993.316,993.446,1022.14,1003.08,1062.78,1015.93,961.058,989.57,872.582,876.215,982.898,934.097,921.953,935.93,929.206,888.615,989.703,940.363,908.819,906.627,941.56,951.292,958.405,934.442,906.646,872.585,874.859,926.742,892.603,889.054,885.869,903.721,838.273,873.897,843.119,929.658,835.032,859.641,924.828,944.888,876.748,869.67,896.411,908.567,902.109,789.001,828.945,921.84,855.17,858.322,844.238,872.577,892.574,890.237,887.741,831.313,872.76,856.601,865.143,860.651,866.178
7.79,0.726,1289.24,1408.23,1462.98,1475.59,1201.17,1399.66,1585.96,1319.28,1167.75,1285.66,1469.03,1288.85,1329.36,1240.2,1255.42,1343.65,1273.5,1342.45,1284.48,1357.2,1322.97,1265.97,1250.36,1365.7,1253.92,1341.07,1236.76,1261.28,1296.37,1375.12,1258.03,1238.17,1243.39,1289.34,1255.53,1195.79,1188.39,1211.67,1298.08,1255.39,1255.44,1291.01,1266.58,1342.7,1283.69,1215.37,1251.11,1104.13,1109.12,1241.98,1182.36,1167.76,1184.09,1177.33,1126,1252.37,1191.41,1149.73,1147.7,1192.86,1204.26,1215.61,1184.7,1147.81,1106.8,1110.33,1174.34,1131.73,1128.13,1124.81,1146.36,1064.65,1109.31,1071.28,1179.26,1060.77,1092.41,1174.13,1199.65,1112.97,1104.45,1138.2,1153.32,1144.83,1003.77,1053.69,1170.18,1088.03,1090.31,1073.02,1108.36,1135.01,1131.51,1128.2,1056.79,1108.29,1089.43,1099.75,1094.93,1101.41
7.79,0.84,1591.09,1729.73,1803.21,1820.98,1483.31,1727.21,1954.08,1627.86,1442.06,1587.42,1810.03,1591.4,1639.2,1532.34,1551.32,1657.71,1573.76,1658.08,1588.76,1676.66,1633.96,1564.53,1546.62,1687.31,1548.07,1658.61,1530.06,1559.67,1604.72,1699.6,1558.32,1533.04,1540.9,1594.88,1552.65,1480.48,1472.42,1501.15,1606.59,1556.1,1556.08,1599.19,1568.7,1663.4,1590.78,1507.56,1551.28,1370.86,1377.43,1539.33,1467.91,1450.76,1469.51,1463.06,1399.62,1554.14,1480.41,1426.92,1425.23,1482.14,1495.26,1511.91,1473.01,1425.47,1377.1,1382.18,1459.52,1407.48,1404.02,1400.71,1426.22,1326.38,1381.14,1335.12,1467.02,1321.8,1361.49,1461.8,1493.44,1385.7,1375.66,1417.3,1435.67,1424.92,1252.7,1313.74,1456.71,1357.55,1358.46,1337.7,1380.76,1415.25,1410.36,1406.03,1317.76,1380.33,1358.75,1371.05,1366.01,1373.42
7.79,0.944,1878.39,2033.65,2125.65,2148.56,1752.38,2038.21,2302.33,1921.09,1703.84,1874.54,2133.12,1879.26,1933.67,1810.66,1833.2,1956.1,1859.69,1958.27,1878.73,1980.38,1929.82,1848.91,1829.02,1993.15,1828.05,1960.93,1809.85,1844.04,1898.69,2008.19,1844.96,1814.48,1825.04,1886.09,1835.86,1752.32,1743.85,1777.73,1900.74,1843.27,1843.2,1893.16,1857.04,1969.15,1883.9,1786.97,1837.99,1626.6,1634.68,1823.37,1741.2,1721.86,1742.69,1736.81,1662.02,1842.61,1757.2,1692.39,1691.1,1759.17,1773.79,1795.82,1749.3,1691.52,1636.61,1643.24,1732.79,1672.03,1668.84,1665.66,1694.72,1578.07,1642.21,1588.86,1742.97,1572.85,1620.17,1737.84,1775.18,1647.58,1636.21,1685.25,1706.56,1693.76,1492.62,1563.99,1731.66,1616.89,1616.25,1592.36,1642.52,1684.57,1678.33,1672.95,1568.94,1641.69,1617.78,1631.94,1626.82,1634.94
7.79,1.054,2193.68,2365.06,2477.91,2506.61,2048.35,2378.59,2681.95,2242.34,1992.01,2189.48,2486.02,2195.03,2256.39,2116.4,2142.81,2282.96,2173.62,2287.4,2197.23,2313.21,2254.32,2161.21,2139.34,2328.37,2135.33,2292.68,2117.53,2156.46,2221.7,2346.46,2160.31,2124.08,2137.77,2206.05,2147.07,2051.55,2042.87,2082.34,2224,2159.28,2159.22,2216.32,2174.2,2305.02,2206.29,2094.87,2153.55,1909.22,1918.97,2136.1,2042.58,2021.1,2044.04,2038.98,1951.98,2160.34,2062.6,1985.43,1984.62,2064.85,2080.98,2109.18,2054.34,1985.29,1923.69,1932.03,2034.49,1964.48,1961.72,1958.78,1991.49,1856.92,1931.06,1869.95,2047.81,1851.01,1906.64,2042.97,2086.37,1937.29,1924.6,1981.59,2005.96,1991.08,1759.02,1841.42,2035.59,1904.33,1901.76,1874.59,1932.26,1982.69,1974.94,1968.34,1847.46,1930.95,1904.74,1920.93,1915.81,1924.59
8.17,0.292,289.515,322.525,328.168,321.998,269.237,308.02,354.567,291.67,263.483,283.233,329.505,285.286,304.307,274.462,277.858,299.361,280.758,298.494,282.005,298.115,295.886,279.824,273.778,302.956,279.925,295.215,273.958,278.375,283.221,304.498,275.001,272.222,270.028,285.523,277.667,262.234,259.388,265.886,286.72,272.123,274.066,281.381,278.702,293.528,281.352,264.157,271.911,240.156,240.455,272.394,253.992,250.796,258.08,251.905,241.404,271.724,254.832,251.171,248.115,254.927,260.323,257.696,253.345,249.881,236.284,236.187,251.908,243.369,241.324,238.177,244.192,225.961,235.93,226.129,252.148,224.068,230.915,249.286,253.54,235.85,234.47,241.119,243.824,244.401,211.32,223.142,249.087,228.07,231.79,227.361,235.871,238.06,238.687,238.352,224.572,236.249,229.213,232.678,230.028,232.145
8.17,0.414,502.828,558.135,571.774,562.327,466.874,536.894,618.787,507.437,456.533,492.684,573.509,496.604,528.691,477.665,483.965,521.035,489.346,520.503,492.478,520.528,515.769,487.722,477.863,528.968,486.997,516.171,478.008,485.702,495.533,532.307,481.312,475.884,472.926,498.691,484.473,457.935,453.387,464.94,501.454,477.059,480.383,493.07,487.835,515.164,493.388,463.3,477.127,420.425,421.351,477.25,445.963,440.766,452.758,443.022,424.07,477.619,448.339,440.271,435.398,448.413,457.462,454.544,446.377,438.683,415.707,416.172,443.19,428.35,425.421,420.158,430.144,398.172,415.901,398.914,444.665,394.911,407.823,440.238,448.122,415.791,413.726,425.594,430.309,430.98,373.041,393.921,439.79,403.682,408.981,401.379,416.495,421.426,422.059,421.513,396.559,416.928,405.577,411.266,407.256,410.784
8.17,0.524,719.959,796.161,819.96,807.992,667.942,770.504,888.206,727.293,652.804,706.217,821.856,712.164,756.854,685.046,694.473,746.958,702.503,747.296,708.049,748.043,740.296,700.187,686.829,760.128,698.099,742.636,686.893,697.854,713.452,765.585,693.271,684.83,681.593,717.033,696.093,658.571,652.561,669.346,721.742,688.007,692.707,710.732,702.658,743.308,711.602,668.504,688.545,606.107,607.865,687.985,644.115,637.126,653.502,640.735,612.918,690.192,648.551,635.147,628.682,648.564,661.105,658.8,646.441,633.598,601.594,602.945,641.146,619.967,616.481,609.228,622.961,577.032,602.748,578.578,644.436,572.408,591.927,638.75,650.502,602.611,600.035,617.32,624.04,624.681,541.523,571.664,637.983,586.944,593.205,582.482,604.357,612.669,613.086,612.293,575.616,604.722,589.495,597.29,592.215,597.04
8.17,0.645,980.307,1079.23,1116.99,1102.87,909.228,1050.79,1210.54,990.873,888.276,962.472,1118.92,970.911,1029.89,934.208,947.493,1017.79,958.757,1019.66,967.63,1021.5,1009.87,955.637,938.468,1037.9,951.41,1015.29,938.434,953.169,976.246,1046.09,949.177,936.849,933.759,979.93,950.774,900.546,893.092,916.171,987.274,943.046,949.351,973.551,961.932,1018.84,975.26,916.912,944.264,831.153,834.052,942.662,884.361,875.506,896.715,880.904,842.348,947.738,891.722,871.223,863.105,891.636,908.112,907.384,889.739,870.029,827.845,830.505,881.669,853.045,849.204,839.774,857.672,795.239,830.48,797.927,887.634,789.021,816.748,880.778,897.236,830.307,827.291,851.099,860.134,860.676,747.705,788.839,879.564,811.228,818.039,803.732,833.603,846.485,846.46,845.295,794.447,833.775,814.415,824.607,818.54,824.74
8.17,0.718,1146.78,1258.96,1306.38,1291.3,1063.72,1229.93,1415.89,1159.32,1039.05,1126.4,1308.29,1136.44,1204.12,1093.76,1109.54,1190.83,1122.88,1193.89,1134.05,1196.49,1182.28,1119.26,1099.83,1215.62,1113.44,1190,1099.75,1116.81,1144.88,1225.63,1113.56,1098.64,1095.86,1148.45,1114.01,1055.93,1047.71,1074.79,1157.6,1107.02,1114.33,1142.33,1128.42,1195.75,1144.66,1076.8,1108.71,976.266,979.943,1106.37,1039.19,1029.29,1053.38,1035.9,990.484,1113.55,1048.62,1023.32,1014.26,1048.46,1067.32,1067.97,1046.85,1022.48,974.13,977.721,1036.91,1003.63,999.701,988.987,1009.39,936.587,977.838,940.069,1044.8,929.369,962.422,1037.36,1056.81,977.636,974.416,1002.38,1012.83,1013.31,881.598,929.655,1035.82,956.775,963.674,947.169,982.048,998.061,997.683,996.233,936.356,982.048,960.284,971.958,965.38,972.359
8.17,0.795,1328.89,1454.56,1513.01,1497.17,1232.94,1425.73,1639.72,1343.44,1204.22,1305.75,1514.87,1317.53,1394.41,1268.47,1286.98,1379.95,1302.56,1384.44,1316.36,1387.92,1370.85,1298.4,1276.64,1410,1290.69,1381.28,1276.54,1296.05,1329.69,1422,1293.88,1276.04,1273.77,1333.05,1292.82,1226.37,1217.42,1248.87,1344.25,1286.98,1295.38,1327.41,1310.99,1389.65,1330.45,1252.43,1289.19,1135.92,1140.47,1286.02,1209.41,1198.47,1225.57,1206.45,1153.57,1295.66,1221.22,1190.52,1180.51,1220.98,1242.36,1244.76,1219.78,1190.15,1135.33,1139.99,1207.75,1169.47,1165.53,1153.5,1176.52,1092.55,1140.29,1096.94,1217.87,1084.26,1123.15,1209.9,1232.62,1140.05,1136.66,1169.14,1181.09,1181.5,1029.6,1085.12,1208.01,1117.52,1124.34,1105.51,1145.76,1165.33,1164.52,1162.72,1093.04,1145.54,1121.32,1134.58,1127.53,1135.28
8.17,0.921,1640.24,1786.66,1864.82,1848.31,1522.84,1759.94,2020.24,1657.9,1487.29,1612.42,1866.58,1627.12,1718.99,1567.52,1590.7,1702.8,1610.05,1710.03,1628.55,1715.03,1693.03,1605.01,1579.53,1742.07,1593.77,1708.51,1579.47,1602.96,1646.33,1757.52,1603.17,1580.23,1579.11,1649.09,1599,1518.8,1508.86,1547.68,1663.94,1595.82,1606.06,1644.67,1624,1721.8,1649.04,1554.21,1598.95,1410.95,1417.04,1594.32,1502.22,1489.76,1521.69,1500.17,1434.68,1608.47,1518.37,1478.19,1466.72,1517.98,1543.46,1549.32,1517.65,1478.79,1413.51,1420.1,1502,1455.39,1451.63,1437.52,1464.76,1362.16,1420.74,1368.15,1516.2,1352.07,1400.95,1507.57,1535.73,1420.42,1416.85,1456.95,1471.32,1471.68,1286.06,1354.04,1505.01,1395.66,1401.98,1379.35,1428.5,1454.39,1452.78,1450.27,1364.11,1427.85,1399.78,1415.72,1407.99,1416.89
8.17,1.055,1986.99,2153.57,2254.49,2237.97,1846.6,2131.27,2440.78,2007.59,1803.6,1953.98,2256.14,1971.86,2079.5,1901.05,1929.37,2061.63,1952.81,2072.21,1976.73,2078.92,2051.47,1946.84,1917.55,2111.37,1931.32,2072.97,1917.66,1945.28,1999.62,2130.62,1948.76,1920.01,1920.54,2001.5,1940.52,1845.75,1835.04,1881.92,2020.54,1941.08,1953.32,1998.83,1973.56,2092.18,2004.82,1892.08,1945.22,1719.92,1727.74,1939,1830.47,1816.65,1853.55,1829.85,1750.57,1958.45,1851.72,1800.81,1787.9,1851.17,1880.94,1891.2,1852.02,1802.65,1726.53,1735.34,1832.28,1776.74,1773.37,1757.19,1788.79,1666.12,1736.4,1673.96,1851.3,1654.08,1713.97,1842.22,1876.27,1735.96,1732.33,1780.73,1797.62,1798.02,1576,1657.43,1838.88,1709.42,1714.81,1688.2,1746.86,1780,1777.44,1774,1669.94,1745.65,1713.71,1732.58,1724.28,1734.22
8.66,0.289,250.66,273.59,281.406,270.521,232.318,260.666,303.228,245.428,228.512,237.806,282.447,242.175,266.748,233.409,237.393,255.649,238.861,256.676,240.988,252.997,255.678,239.129,232.356,260.746,239.541,253.916,236.71,238.564,242.63,262.365,237.166,234.851,231.64,247.171,238.559,224.434,222.086,230.222,249.228,233.532,237.628,241.985,242.334,254.686,245.137,229.192,234.773,208.42,208.469,237.363,217.702,216.852,225.772,217.645,208.34,237.057,219.996,219.597,214.94,219.617,226.972,223.147,220.756,219.218,204.948,205.325,218.944,213.368,211.883,207.023,212.107,196.739,205.61,196.259,221.456,193.753,201.825,218.776,221.037,204.172,204.857,209.99,210.873,214.606,184.776,195.78,219.037,200.013,203.684,199.924,207.808,208.218,209.541,209.168,198.727,207.94,201.113,205.077,202.411,203.904
