R_kpc,z_kpc,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100
7.79,0.3,148.934,154.792,170.441,176.459,141.507,166.543,181.412,160.215,138.763,157.116,166.084,158.833,154.08,155.506,157.708,160.795,160.808,164.566,165.416,170.789,163.112,160.195,163.693,169.597,156.609,171.458,159.998,162.404,170.761,174.287,168.339,165.274,169.824,164.962,162.17,161.285,162.123,163.046,168.24,173.791,172.296,174.982,169.02,182.557,175.752,171.129,177.106,158.63,161.753,170.027,173.89,173.919,169.182,175.801,169.515,180.307,178.585,165.475,168.742,177.916,175.109,186.288,181.901,169.296,171.314,176.255,176.519,174.606,178.797,180.001,177.442,172.063,177.317,176.173,182.571,172.828,181.263,185.731,192.231,178.512,179.993,183.359,185.449,179.534,171.47,176.471,185.136,185.944,177.16,176.526,181.863,191.043,186.284,188.499,176.277,180.306,186.995,182.567,187.961,188.66
7.79,0.421,254.446,263.185,291.819,302.893,241.515,285.406,311.008,274.188,236.653,268.963,284.102,271.956,263.153,266.288,270.196,275.159,275.687,282.162,284.122,293.184,279.559,274.614,281.076,291.125,267.935,294.763,274.602,278.7,293.826,299.509,289.76,284.181,292.54,283.333,278.3,277.087,278.821,280.437,289.308,299.629,296.957,301.509,290.906,314.936,302.996,295.138,305.582,273.302,278.926,292.916,300.346,300.631,291.84,304.091,293.012,311.549,308.981,285.269,291.276,307.788,302.519,323.046,315.077,292.252,296.552,305.505,305.38,302.186,309.901,312.32,307.418,298.348,307.448,305.808,316.462,299.799,314.858,322.409,333.938,309.59,312.351,318.253,321.857,311.263,297.927,306.46,321.287,323.664,307.428,306.529,315.722,332.492,323.851,327.706,306.135,312.856,325.345,317.29,327.194,328.211
7.79,0.516,347.075,357.572,398.349,414.173,329.32,389.922,424.79,374.313,322.559,367.311,387.593,371.436,358.791,363.786,369.236,375.609,376.876,385.692,388.897,401.036,382.048,375.397,384.669,398.221,365.774,403.641,375.735,381.267,402.649,409.972,397.229,389.311,401.258,387.819,380.726,379.416,382.09,384.316,396.309,411.191,407.447,413.562,398.765,432.261,415.768,405.183,419.568,375.111,383.034,401.802,412.761,413.405,400.756,418.348,402.988,428.185,425.114,391.609,400.198,423.443,415.808,445.124,433.84,401.558,408.287,420.963,420.168,415.938,426.98,430.631,423.422,411.28,423.734,421.85,435.977,413.395,434.487,444.614,460.676,426.737,430.733,438.88,443.789,428.929,411.354,422.897,442.987,447.276,423.979,422.96,435.493,459.35,447.106,452.409,422.47,431.391,449.436,438.004,452.153,453.345
7.79,0.621,457.416,469.165,525.001,546.736,434.01,514.413,559.995,493.548,424.982,484.551,510.568,490.029,472.559,480.131,487.442,495.207,497.659,509.171,514.141,529.713,504.276,495.706,508.506,526.017,482.379,533.773,496.661,503.82,532.891,541.864,525.984,515.175,531.602,512.729,503.121,501.911,505.854,508.798,524.337,544.989,539.948,547.811,527.958,572.853,550.962,537.303,556.338,497.514,508.255,532.369,547.909,549.125,531.619,555.915,535.447,568.312,564.919,519.384,531.192,562.661,552.028,592.302,576.947,533.029,543.068,560.339,558.397,553.052,568.261,573.533,563.337,547.776,564.145,562.181,580.106,550.734,579.161,592.169,613.685,568.189,573.764,584.565,590.98,570.939,548.808,563.793,589.903,597.024,564.866,563.826,580.239,612.881,596.189,603.208,563.265,574.589,599.671,584.057,603.508,604.794
7.79,0.726,575.309,587.412,659.851,688.113,546.046,647.249,703.772,620.81,534.626,609.846,641.45,616.765,593.907,604.631,613.941,622.826,626.903,641.147,648.321,667.246,634.923,624.46,641.201,662.635,606.992,673.116,626.307,635.087,672.563,682.918,664.237,650.253,671.661,646.571,634.235,633.395,638.857,642.547,661.619,688.777,682.343,691.914,666.648,723.735,696.177,679.48,703.375,629.536,643.351,672.694,693.532,695.528,672.578,704.36,678.486,719.143,715.734,657.061,672.439,712.835,698.826,751.256,731.464,674.81,688.834,711.159,707.585,701.214,721.073,728.228,714.589,695.702,716.118,714.319,735.858,699.613,735.98,751.8,779.147,721.278,728.66,742.237,750.18,724.553,698.194,716.649,748.822,759.595,717.535,716.621,737.026,779.348,757.771,766.599,716.043,729.649,762.663,742.438,767.786,769.041
7.79,0.84,710.01,721.518,813.307,849.181,674.301,798.72,867.127,766.014,660.208,752.987,790.348,761.549,732.335,747.053,758.644,768.405,774.708,791.889,801.904,824.301,784.175,771.729,793.126,818.679,749.383,832.492,774.837,785.331,832.537,844.061,822.788,805.115,832.373,799.793,784.327,784.191,791.544,796.056,818.862,853.766,845.745,857.08,825.665,896.597,862.719,842.841,872.135,781.616,798.987,833.748,861.027,864.086,834.697,875.305,843.357,892.426,889.351,815.478,835.043,885.703,867.689,934.375,909.471,838.053,857.061,885.276,879.417,872.069,897.415,906.852,889.04,866.731,891.596,890.244,915.418,871.773,917.266,935.991,969.956,898.022,907.587,924.246,933.836,901.821,871.342,893.521,932.178,947.752,894.007,893.387,918.169,971.772,944.512,955.379,892.863,908.754,951.203,925.591,957.878,958.965
7.79,0.944,838.212,848.291,958.738,1001.94,796.621,942.538,1021.66,903.998,780.059,889.177,931.426,899.3,863.892,882.744,896.494,906.718,915.465,935.26,948.259,973.62,926.165,912.005,937.948,967.07,884.911,984.237,916.526,928.519,985.053,997.317,974.135,952.917,985.859,945.831,927.392,928.182,937.465,942.726,968.788,1011.32,1001.8,1014.63,977.427,1061.4,1021.68,999.049,1033.32,927.43,948.21,987.596,1021.33,1025.56,989.869,1039.08,1001.47,1058.07,1055.63,967.192,990.814,1051.25,1029.32,1109.83,1080.06,994.465,1018.57,1052.48,1044.07,1035.98,1066.68,1078.39,1056.41,1031.2,1060.13,1059.43,1087.61,1037.35,1091.55,1112.74,1152.94,1067.74,1079.49,1098.98,1110.04,1071.97,1038.23,1063.72,1108.12,1128.81,1063.66,1063.46,1092.23,1156.7,1123.97,1136.75,1063.05,1080.82,1132.54,1101.72,1140.76,1141.57
7.79,1.054,978.91,986.533,1117.62,1168.91,931.166,1099.94,1190.12,1055.17,911.992,1038.57,1085.52,1050.41,1008.07,1031.8,1047.9,1058.23,1070,1092.45,1109.02,1137.25,1081.9,1066.05,1097.08,1129.72,1033.66,1150.75,1072.34,1085.83,1152.63,1165.31,1140.64,1115.51,1154.79,1106.28,1084.6,1086.68,1098.21,1104.26,1133.55,1184.7,1173.56,1187.83,1144.36,1242.44,1196.52,1171.19,1210.73,1088.57,1113.11,1156.98,1198.11,1203.79,1161.04,1219.86,1176.19,1240.52,1239.1,1134.66,1162.79,1233.92,1207.58,1303.49,1268.4,1167.18,1197.24,1237.45,1225.86,1217.18,1253.88,1268.16,1241.4,1213.42,1246.6,1246.86,1277.83,1220.81,1284.55,1308.12,1355.05,1255.49,1269.75,1292.23,1304.78,1260.14,1223.53,1252.41,1302.61,1329.48,1251.56,1251.95,1284.9,1361.4,1322.61,1337.46,1251.77,1271.26,1333.43,1296.82,1343.41,1343.81
8.17,0.292,126.439,132.947,146.076,147.868,119.262,139.956,155.801,134.516,117.44,131.388,141.878,133.64,133.649,130.67,132.827,136.24,135.182,139.941,139.254,143.894,139.376,134.995,137.102,144.438,132.61,145.387,135.506,137.05,143.81,148.679,141.884,139.596,142.362,140.231,137.141,135.34,135.754,137.498,143.191,145.81,145.576,147.589,143.502,155.314,149.384,144.027,149.34,132.65,135.149,144.154,144.881,145.188,142.787,146.512,140.989,152.483,148.971,139.576,141.209,148.216,147.257,155.126,152.239,142.844,142.38,146.513,147.628,146.384,149.693,149.436,147.732,142.608,147.528,145.641,153.141,142.626,150.551,155.245,160.34,148.023,149.834,152.555,153.952,150.234,141.467,146.565,155.043,154.01,147.643,146.783,152.046,158.545,155.047,157.115,147.038,150.776,155.307,152.129,156.155,157.038
8.17,0.414,219.599,230.067,254.511,258.232,206.808,243.95,271.903,234.026,203.487,228.549,246.941,232.63,232.197,227.414,231.354,237.124,235.615,244.024,243.185,251.248,242.951,235.291,239.303,252.192,230.707,254.203,236.434,239.121,251.615,259.913,248.328,244.034,249.332,244.926,239.283,236.342,237.286,240.435,250.432,255.62,255.166,258.623,251.183,272.588,261.964,252.606,262.049,232.221,236.823,252.566,254.384,255.163,250.496,257.669,247.673,268.025,262.092,244.659,247.797,260.71,258.772,273.623,268.235,250.772,250.496,258.163,259.727,257.648,263.888,263.614,260.23,251.293,260.065,256.925,270.065,251.373,265.891,274.162,283.394,260.956,264.385,269.271,271.7,264.925,249.73,258.737,273.745,272.596,260.508,259.128,268.479,280.664,274.163,277.849,259.646,266.087,274.805,268.893,276.467,277.881
